geni_id	qid	display_name	tokens
6000000202981513910		Ingeborg Pedersdtr. Svinakleiv	Pedersdtr.
6000000202981828867		Dorte Pedersdtr. Svinakleiv	Pedersdtr.
6000000202981828867		Dorte Pedersdtr. Svinakleiv	Pedersdtr.
6000000202982058824		Anna Pedersdtr. Svinakleiv	Pedersdtr.
6000000202982058824		Anna Pedersdtr. Svinakleiv	Pedersdtr.
6000000202992245854		Cecilia Nielsdtr. Holbye	Nielsdtr.
6000000202992245854		Cecilia Nielsdtr. Holbye	Nielsdtr.
6000000203058630853		Bleddyn ap Dafydd	ap Dafydd
6000000203059002859		N.N. ferch Madog	ferch Madog
6000000203086883825		Catrin ferch Robin Llwyd	ferch Robin
6000000203117447884		Nn Jørgensd Århus	Jørgensd
6000000203117447884		Nn Jørgensd Århus	Jørgensd
6000000203117934827		Inger Jørgensd Århus	Jørgensd
6000000203117934827		Inger Jørgensd Århus	Jørgensd
6000000203189599822		Morgan ap Gruffudd	ap Gruffudd
6000000203222488836		Ingeborg Hansdtr. Hokel	Hansdtr.
6000000203222488836		Ingeborg Hansdtr. Hokel ug.	Hansdtr.
6000000203222636821		Brita Malena Hansdtr. Hokel	Hansdtr.
6000000203222636821		Brita Malena Hansdtr. Hokel	Hansdtr.
6000000203223050826		Gruffudd ap Aron	ap Aron
6000000203241165821		#1 Ambu Ijoh Khodijah Bin KH Hasan Basori Kiarakoneng, Garut	Bin KH
6000000203265346871		Spiridione	Vidovich
6000000203265346871		Špiro Vidović	Vidović | Vidović
6000000203271087821		Anne Karine Paulsdtr. Hettervik	Paulsdtr.
6000000203271087821		Anne Karine Paulsdtr. Hettervik	Paulsdtr.
6000000203277256879		Dorthe Serine Mikkelsdtr. Amdal	Mikkelsdtr.
6000000203277289856		Ingeborg Paulsdtr. Hettervik	Paulsdtr.
6000000203277289856		Ingeborg Paulsdtr. Hettervik	Paulsdtr.
6000000203277777821		Lisbet Oline Paulsdtr. Hettervik	Paulsdtr.
6000000203277777821		Lisbet Oline Paulsdtr. Hettervik	Paulsdtr.
6000000203279620821		Ingeborg Damsdtr. Lindanger	Damsdtr.
6000000203279620821		Ingeborg Damsdtr. Lindanger	Damsdtr.
6000000203304690858		Kristina Asbjørnsdtr (født Bagge Af Berga)	Asbjørnsdtr
6000000203304690858		Kristina Asbjørnsdtr (født Bagge Af Berga)	Asbjørnsdtr
6000000203333242837		Anna Størkersdtr. Østenstad	Størkersdtr.
6000000203344660835		"Knud Canute ""The Pious"" Lavard"	Eriksønn
6000000203344660835		"Knud Canute ""The Pious"" Lavard Count"	Eriksønn
6000000203345572871		Tora SKOPTISDÓTTIR	SKOPTISDÓTTIR
6000000203401974823		Pangeran Adikusumah bin P. Kartanagara	bin P.
6000000203405324845	Q3494405	Blathmuine Ua Briain	Ua Briain
6000000203485178828		Kari Magnesdtr. Født Hesjedal	Magnesdtr.
6000000203532023847		Gwenhwyfar ferch Madog Owryn	ferch Madog
6000000203532593821		Madog Goch ap Madog Owrtyn	ap Madog
6000000203532835831		Ingeborg Andersdtr. Tveit	Andersdtr.
6000000203532835831		Ingeborg Andersdtr. Tveit ug.	Andersdtr.
6000000203532865821		Lisabet Andersdtr. Tveit	Andersdtr.
6000000203532865821		Lisabet Andersdtr. Tveit	Andersdtr.
6000000203533504822		Ieuan ap Madog Owrtyn	ap Madog
6000000203566640887		Mali ferch Rhys	ferch Rhys
6000000203588365887		Åsa Nilsdtr. Årtun	Nilsdtr.
6000000203588365887		Åsa Nilsdtr. Årtun	Nilsdtr.
6000000203589216823		Laura Boletta Knutsdtr. Østrem	Knutsdtr.
6000000203589216823		Laura Boletta Knutsdtr. Østrem ug.	Knutsdtr.
6000000203595483902		N.N. ferch Guitoli ab Urbgen	ferch Guitoli | ab Urbgen
6000000203665193084		Magdalena Andersdr Björndahl	Andersdr
6000000203665193092		Maja Lisa Andersdr Björndahl	Andersdr
6000000203701922834		Ithel ap Iddon I of Llwyntidman	ap Iddon
6000000203702327825		Gallgwn Ddu ap Cadwgan	ap Cadwgan
6000000203702431827		Henry ap Gwallgwn Ddu	ap Gwallgwn
6000000203719797834		Hedviga Basilisko	Vojnović
6000000203719797834			Vojnović
6000000203727445829		Barbro Sofie olsdtr.	olsdtr.
6000000203752977837		Syekh Cinding Bin Syekh Abdurrahman (Ciliwulung)	Bin Syekh
6000000203753221827		Ki Ambah Bin Syekh Cinding	Bin Syekh
6000000203760639186		Rébecca Attali Ben Mayer	Ben Mayer
6000000203760639192		Chalom ATTALI BEN MAYER	BEN MAYER
6000000203810071842		Kiai Ali Akbar bin Sayyid Sulaiman	bin Sayyid
6000000203810109824		Kiai Abdullah bin Ali Akbar	bin Ali
6000000203812132884		Karoline Pedersdtr. Vågen	Pedersdtr.
6000000203812132884		Karoline Pedersdtr. Vågen	Pedersdtr.
6000000203812268847		Bertha Kristina Pedersdtr. Vaagen	Pedersdtr.
6000000203812268847		Berta Kristine Pedersdtr. Vågen	Pedersdtr.
6000000203824157845		Giovanna Simona Ercegovich Mrkas	Ercegovich
6000000203824157845		Ivanica Šimica Ercegović Mrkas	Ercegović
6000000203827541829		Hasadya 7th Exilarch	ben Berakhiya
6000000203882881853		Cattarina Rendich	Giuradinovich | Damianovich
6000000203882881853		Kata Rendić	Juradinović | Damjanović
6000000203883100833		Michele Giuradinovich	Giuradinovich | Giuradinovich
6000000203883100833		Mihovil Juradinović	Juradinović | Juradinović
6000000203883194839		Andrea Damianovich Jericevich	Damianovich | Jericevich | Damianovich | Jericevich
6000000203897678921		Gewnllian ferch Hywel Fychan	ferch Hywel
6000000203898835833		Gruffudd ap Iorwerth	ap Iorwerth
6000000203905157874		Sulaiman bin Ahsan	bin Ahsan
6000000203905543834		Hasan Ahsan bin Sayid Zainal Abidin	bin Sayid
6000000203925668860		Anna Pedersdtr. Skorpe	Pedersdtr.
6000000203925668860		Anna Pedersdtr. Skorpe	Pedersdtr.
6000000203925875833		Guri Pedersdtr. Skorpe	Pedersdtr.
6000000203925875833		Guri Pedersdtr. Skorpe	Pedersdtr.
6000000203931602823		Anna Gurina Nilsdtr. Sørhus	Nilsdtr.
6000000203931602823		Anna Gurina Nilsdtr. Sørhus	Nilsdtr.
6000000203970124848		Elena Vidovich	Vidovich
6000000203970124848		Jelena Vidović	Vidović
6000000203996686821		Ragnilla Larsdtr. Frøvik	Larsdtr.
6000000203996686821		Ragnilla Larsdtr. Frøvik	Larsdtr.
6000000203998266827		Llewelyn ap Dafydd Llwyd Deuddwr	ap Dafydd
6000000204008173831		Olsen Bjørnsdtr Heggheim	Bjørnsdtr
6000000204024048825		Lukrecija Marincevich	Marincevich
6000000204024048825		Lucrezia Marincevich	Marincevich
6000000204128813877		Margit Gjertsdtr. Skarpåsen	Gjertsdtr.
6000000204128813877		Margit Gjertsdtr. Skarpåsen	Gjertsdtr.
6000000204129476837		Margit Halvardsdtr. Hallen	Halvardsdtr.
6000000204129476837		Margit Halvardsdtr. Hallen	Halvardsdtr.
6000000204129479846		Birgit Halvardsdtr. Skogen	Halvardsdtr.
6000000204129479846		Birgit Halvardsdtr. Skogen ug.	Halvardsdtr.
6000000204129589823		Kristi Halvardsdtr. Skogen	Halvardsdtr.
6000000204129589823		Kristi Halvardsdtr. Skogen	Halvardsdtr.
6000000204180383833		Mari Rasmusdtr	Rasmusdtr | Rasmusdtr
6000000204182269823		Agata Rubzoff	Mikitovna
6000000204196193841		Margred ferch Llewelyn	ferch Llewelyn
6000000204228575831		Anna Vidovich	Vidovich
6000000204228575831		Ana Vidović	Vidović
6000000204229772821		Giuseppe Vidovich	Vidovich
6000000204229772821		Josip Vidović	Vidović
6000000204323164824		Randi Nilsdtr. Hervik	Nilsdtr.
6000000204323164824		Randi Nilsdtr. Hervik	Nilsdtr.
6000000204403959855		Sólveig Magnúsdóttir	Magnúsdóttir
6000000204403959855		Sólveig Magnúsdóttir	Magnúsdóttir
6000000204424106849		Siri Tolleivsdtr. Tendeland	Tolleivsdtr.
6000000204424106849		Siri Tolleivsdtr. Tendeland	Tolleivsdtr.
6000000204424148848		Berta Tolleivsdtr. Tendeland	Tolleivsdtr.
6000000204424148848		Berta Tolleivsdtr. Tendeland	Tolleivsdtr.
6000000204424535821		Malena Tolleivsdtr. Tendeland	Tolleivsdtr.
6000000204424535821		Malena Tolleivsdtr. Tendeland	Tolleivsdtr.
6000000204535971860		Rhirid ap Cadwgon Seithydd	ap Cadwgon
6000000204536007846		Cadwgan ap Rhirid	ap Rhirid
6000000204538821862		Gruffudd Gryg ap Dafydd Fongam	ap Dafydd
6000000204539006823		Llewelyn ap Gruffudd Gryg	ap Gruffudd
6000000204539152847		Owain ap Gruffudd	ap Gruffudd
6000000204540609821		Gronwy ap Cadwgon Seithydd	ap Cadwgon
6000000204540677845		Cadwgan ap Gronwy	ap Gronwy
6000000204566500845		Ieuan ap Meurig	ap Meurig
6000000204566641844		Ieuan ap Heilin	ap Heilin
6000000204566757822		Heilin ap Ieuan	ap Ieuan
6000000204578405835		Kari Rasmusdtr. Tveit	Rasmusdtr.
6000000204578405835		Kari Rasmusdtr. Tveit	Rasmusdtr.
6000000204630622827		Brithe Andersdtr. Haugland	Andersdtr.
6000000204630622827		Brita Andersdtr. Haugland	Andersdtr.
6000000204743767821		Gwilym Goch ap Iorwerth	ap Iorwerth
6000000204743924829		Rhys Sais ap Gwilym Goch	ap Gwilym
6000000204744261822		Hywel ap Gwilym Goch	ap Gwilym
6000000204748328834		Jonet ferch Heilin Gloff	ferch Heilin
6000000204748385856		Maredudd Fychan ap Rhys Gloff	ap Rhys
6000000204825254845		Ragnhild Ivarsdtr. Risnes	Ivarsdtr.
6000000204829947861		Gunhild Danielsdtr. Klungtveit	Danielsdtr.
6000000204830230831		Maria Ingebrigtsdtr. Norland	Ingebrigtsdtr.
6000000204837898087		Anna Toresdtr Toresdatter Berge	Toresdtr
6000000204848378879		NN von Galizien	Rurykwicz
6000000204913461824		Abadus Shomad bin Abdul Kamil	bin Abdul
6000000204914007847		Mutahhar bin Hammad	bin Hammad
6000000204914012831		N.N. ferch Einion	ferch Einion
6000000204914199825		Husayyib bin Mutahhar	bin Mutahhar
6000000204934571983		Dafydd ap Ieuan of Baelibrith	ap Ieuan | ap Ieuan
6000000204945142834		Musa ibn Musa ibn Fortun	ibn Musa | ibn Fortun
6000000204988661869		Tone Olsdtr Moen	Olsdtr
6000000205009009923		Zaida Bint Zaidan	Bint Zaidan
6000000205009009923		Zaida Bint Zaidan	Bint Zaidan
6000000205116701962		Mihailos Angelos Philanthropenos	Angelović
6000000205116795894		Hatice Hatun Angelović	Angelović
6000000205117325825		Mahmud Angelović 13th Grand Vizier	Angelović
6000000205117462832		Ali Bey Angelović	Angelović
6000000205117708830		Michael Angelović	Angelović
6000000205125528857		mother Serbian Angelović	Angelović
6000000205172237888		Stojsava Vladislavić Stjepanović	Stjepanović
6000000205172289901		sin Vladislavić Stjepanović	Stjepanović
6000000205180614913		Maria Lucia Brigida Matcovich	Matcovich
6000000205180656899		Pietro Lorenzo Matcovich	Matcovich
6000000205180656899		Petar Lovre Matković	Matković
6000000205180963872		Pietro Giovanni Emanuele Matcovich	Matcovich
6000000205180963872		Pietro Giovanni Emanuele Matcovich	Matcovich
6000000205180963872		Petar Matković	Matković
6000000205181034867		Antonia Alich	Matcovich
6000000205181034867		Antonia Alich	Matcovich
6000000205181034867		Antica Alić	Matković
6000000205181154878		Venturina Erminia Luigia Matcovich	Matcovich | Matković
6000000205181154878		Venturina	Matković
6000000205181165837		Enrico Matteo Matcovich	Matcovich
6000000205181165837		Enrico Matković	Matković
6000000205181197850		Matteo Simeone Buonaventura Matcovich	Matcovich
6000000205181197850		Mate Simun Matković	Matković
6000000205181296822		Lucia Venturina Matcovich	Matcovich
6000000205181296822		Luce Venturina Matković	Matković
6000000205229514822		#2 Nyimas Ariya bin Mas Wasir 1	bin Mas
6000000205271144840		Margret Viktoria Magnusdottir	Magnusdottir
6000000205315667855		Gronwy ap Genillin Farchog	ap Genillin
6000000205315684867		Iorwerth ap Genillin Farchog	ap Genillin
6000000205315777850		Cynin ap Genillin Farchog	ap Genillin
6000000205315839831		Cynwrig ap Iorwerth	ap Iorwerth
6000000205343367856		Annes ferch Gruffudd	ferch Gruffudd
6000000205344055830		Margred ferch Gruffudd	ferch Gruffudd
6000000205362216865		Brita Kristoffersdtr. Christophersen	Kristoffersdtr.
6000000205362216865		Brita Kristoffersdtr. Sveen	Kristoffersdtr.
6000000205362272824		Ragnhild Kristoffersdtr. Christophersen	Kristoffersdtr.
6000000205362272824		Ragnhild Kristoffersdtr. Sveen	Kristoffersdtr.
6000000205363160824		Berta Serine Kristoffersdtr. Sveen	Kristoffersdtr.
6000000205363160824		Berta Serine Kristoffersdtr. Sveen	Kristoffersdtr.
6000000205364029927		Marithe Olsdtr. Krossgot	Olsdtr.
6000000205364029927		Marta Olsdtr. Krossgot	Olsdtr.
6000000205365820843		Signi Gurine Christophersdtr. Sveen	Christophersdtr.
6000000205365820843		Sygni Gurine Kristoffersdtr. Sveen	Kristoffersdtr.
6000000205373180897		Siri Kristoffersdtr. Sveen	Kristoffersdtr.
6000000205373180897		Siri Kristoffersdtr. Sveen	Kristoffersdtr.
6000000205373308933		Bertha Serina Johansdtr. Sveen	Johansdtr.
6000000205373308933		Berta Serine Johansdtr. Sveen	Johansdtr.
6000000205497667850		Einion ap Cynhaethwy	ap Cynhaethwy
6000000205497905828		Cynhaethwy ap Meurig	ap Meurig
6000000205498683979		Meurig 'Brenin Dyfed' ap Iorwerth	ap Iorwerth
6000000205499025132		Ieuan ap Meurig	ap Meurig
6000000205499315863		Bleddyn ap Cadifor	ap Cadifor
6000000205499394936		Meurig ap Bleddyn	ap Bleddyn
6000000205520838847		Owain ap Trahaearn	ap Trahaearn
6000000205544774828		N.N. ferch Hywel	ferch Hywel
6000000205544800834		Ieuan ap Gruffudd	ap Gruffudd
6000000205565271844		Lisbeth Eivindsdtr. Støle	Eivindsdtr.
6000000205578017865		Johannes Hanssøn Møllegaard	Hanssøn
6000000205578731831		Peder Hanssøn Møllegaard	Hanssøn
6000000205593916896		Edward Llwyd ap Dafydd Llwyd	ap Dafydd | ap Dafydd
6000000205594278833		Catrin ferch Pirs	ferch Pirs
6000000205594278867		Margred ferch Pirs	ferch Pirs
6000000205667505834		N.N. ferch William	ferch William
6000000205667524832		Jonet ferch William	ferch William
6000000205667587839		Gwilym ap Gruffudd	ap Gruffudd | ap Gruffudd
6000000205688199832		Margred ferch Meurig Goch	ferch Meurig | ferch Meurig
6000000205688423821		Hywel ap Meurig Goch	ap Meurig | ap Meurig
6000000205705171835		Ieuan ap Gruffudd Gryg	ap Gruffudd | ap Gruffudd
6000000205705773823		Meurig ap Gruffudd	ap Gruffudd | ap Gruffudd
6000000205710389867		Gruffudd ap Hywel Gam	ap Hywel
6000000205710400853		Dafydd ap Hywel Gam	ap Hywel | ap Hywel
6000000205761689833		Kari Torkelsdtr. Tunheim	Torkelsdtr.
6000000205761689833		Kari Torkelsdtr. Tunheim	Torkelsdtr.
6000000205864942827		Florian Nowaczkiewicz	Nowaczkiewicz
6000000205864942827		Florian Nowaczkiewicz	Nowaczkiewicz
6000000205864975849		Irena Nowaczkiewicz	Nowaczkiewicz
6000000205864975849		Irena Nowaczkiewicz	Nowaczkiewicz
6000000205879743567		Karen Pedersdr	Pedersdr
6000000205891835883		Apolonia Dorota Szymankiewicz	Szymankiewicz
6000000205891835883		Apolonia Dorota Szymankiewicz	Szymankiewicz
6000000205894448831		Marian Szymankiewicz	Szymankiewicz
6000000205894448831		Marian Szymankiewicz	Szymankiewicz
6000000205923936863		Ieuan ap Philip	ap Philip
6000000205923985826		Philip ap Hoedliw	ap Hoedliw
6000000205924012847		Hoedliw ap Llywarch	ap Llywarch
6000000205969724024		Marit Pedersdtr Gjelsten	Pedersdtr
6000000205969724055		Marta Pedersdtr Gjelsten	Pedersdtr
6000000205969724063		Maria Pedersdtr Gjelsten	Pedersdtr
6000000205996920867		Nest ferch Hywel	ferch Hywel
6000000206169008850		Pavel Petrovich Петрович Tchernyshev	Petrovich
6000000206172069836		Alswn ferch Dafydd	ferch Dafydd
6000000206188873865		Marianna Pruchniewicz	Pruchniewicz
6000000206188873865		Marianna Pruchniewicz	Pruchniewicz
6000000206193478854		Maredudd ap Alo	ap Alo
6000000206203098825		Emelie Andersdr Svartsjö	Andersdr
6000000206203118822		Maria Selina Andersdr Svartsjö	Andersdr
6000000206223716885		Yakov bar Chanania HaKohen	bar Chanania
6000000206223774828		Chanania bar Chaninai HaKohen	bar Chaninai
6000000206223809846		"Hananya ""Bustenai"" ben Haninai, Exilarch & Gaon of Pumbeditha"	ben Haninai,
6000000206224874880		Kahana ben Abba Mari, 23rd Exilarch Mar Kahana I הכהן רפא	ben Abba
6000000206224907881		Netanel ben Uri הכהן רפא	ben Uri
6000000206224952914		ben Hillel G.son Yehoshua הכהן רפא	ben Hillel
6000000206224993825		"Zutra ""the Pious"" ben Kahana, 25th Exilarch Mar Zutra I הכהן רפא"	ben Kahana,
6000000206225006836		"Ḥananya ""Ḥanan of Isḳiya"" bar Adoi ben Hophni, 33rd Exiliarch & Gaon Pumbeditha"	bar Adoi | ben Hophni,
6000000206225012847		Ahunai ben Haninai, 31st Exilarch Huna Mar II	ben Haninai,
6000000206225018826		"Musa ""Rav Papa"" bar Yosef, resh metivta al-Nehardea, 5th Gen Amora הכהן רפא"	bar Yosef,
6000000206225024887		Yehoshua ben Yehuda הכהן רפא	ben Yehuda
6000000206225027856		P'nina bat Huna הכהן רפא	bat Huna
6000000206225027891		Ula ben Koshab הכהן רפא	ben Koshab
6000000206225036847		Mar Mari ben Mar Zutra I הכהן רפא	ben Mar
6000000206225045839		Hophni Haninai ben Ahunai, 32nd Exilarch Mar Hophni I	ben Ahunai,
6000000206225055832		Unknown bat David ben Tzadok הכהן רפא	bat David | ben Tzadok
6000000206225065896		Yehudah ben Shimon הכהן רפא	ben Shimon
6000000206225082825		Haninaï ben Mar Mari, Grandson of Exilarch Mar Zutra I	ben Mar
6000000206225084841		Shimon ben Ya'ir הכהן רפא	ben Ya'ir
6000000206225092826		David ben Tzadok הכהן רפא	ben Tzadok
6000000206225098851		Hillel Hulayl ben Yehoshua הכהן רפא	ben Yehoshua
6000000206225101828		Zadok ben Netanel הכהן רפא	ben Netanel
6000000206225117837		Uri ben Abba הכהן רפא	ben Abba
6000000206225130827		Anani (Huna II) bar Nathan, 8th Exilarch הכהן רפא	bar Nathan,
6000000206225152821		Abba ben Ula הכהן רפא	ben Ula
6000000206225160821		Koshab ben Menachem הכהן רפא	ben Menachem
6000000206290406909	Q116211734	Andrzej Piotrowicz Massalski h. wł.	Piotrowicz
6000000206316780822		Gro Bjarnadottir	Bjarnadottir
6000000206344556865		Owain ap Edmund	ap Edmund
6000000206344757823		Efa (2) ferch Rhys Ddu	ferch Rhys
6000000206345039826		Edmund ap Llewelyn	ap Llewelyn
6000000206374892823		Johanne Marie Rasmusdtr. Sæsol	Rasmusdtr.
6000000206374921837		Marte Mathiasdtr Sæsol	Mathiasdtr
6000000206374921885		Östine Sofie Iversdtr. Sæsol	Iversdtr.
6000000206374995827		Josefine Malene Iversdtr. Sæsol	Iversdtr.
6000000206377608822		Justine Olava Torgersdtr. Fjermestad	Torgersdtr.
6000000206377608822		Justine Olava Torgersdtr. Fjermestad	Torgersdtr.
6000000206405204844		Anna Fedorovna Naumov	Fedorovna
6000000206414385907		Halgjerd Andorsdtr. Oa	Andorsdtr.
6000000206414385907		Halgjerd Andorsdtr. Oa	Andorsdtr.
6000000206414435888		Lisbet Andorsdtr. Oa	Andorsdtr.
6000000206414435888		Lisbet Andorsdtr. Oa	Andorsdtr.
6000000206414951825		Haldis Torbjørnsdtr. Oa	Torbjørnsdtr.
6000000206414951825		Haldis Torbjørnsdtr. Oa	Torbjørnsdtr.
6000000206415031821		Lisbet Torbjørnsdtr. Oa	Torbjørnsdtr.
6000000206415031821		Lisbet Torbjørnsdtr. Oa	Torbjørnsdtr.
6000000206415331827		Anna Torbjørnsdtr. Oa	Torbjørnsdtr.
6000000206415331827		Anna Torbjørnsdtr. Oa	Torbjørnsdtr.
6000000206419020858		Alis Johannesdtr. Oa	Johannesdtr.
6000000206419020858		Alis Johannesdtr. Oa	Johannesdtr.
6000000206419085866		Haldis Johannesdtr. Oa	Johannesdtr.
6000000206419085866		Haldis Johannesdtr. Oa	Johannesdtr.
6000000206419087846		Gunhild Johannesdtr. Oa	Johannesdtr.
6000000206419087846		Gunhild Johannesdtr. Oa	Johannesdtr.
6000000206420768875		Johanne Thorsdtr. Sæsol	Thorsdtr.
6000000206420827877		Jörgine Sofie Thorsdtr. Sæsol	Thorsdtr.
6000000206420840839		Gjertrud Andrine Thorsdtr. Sæsol	Thorsdtr.
6000000206491858886		N.N. (2) ferch William Morgan	ferch William
6000000206492157825		Jane ferch Gwilym	ferch Gwilym
6000000206493034827		Philpot ap Jenkin	ap Jenkin
6000000206493176873		Roger ap Richard MP	ap Richard
6000000206493582822		Sibyl (Alice) ferch Richard	ferch Richard
6000000206510928827		Joan ferch John	ferch John
6000000206513129938		Brita Eriksdtr. Kringeland	Eriksdtr.
6000000206513129938		Brita Eriksdtr. Kringeland	Eriksdtr.
6000000206513727828		Astrid Gurina Endresdtr. Kringeland	Endresdtr.
6000000206513727828		Astrid Gurina Endresdtr. Kringeland	Endresdtr.
6000000206513760821		Tåren Endresdtr. Kringeland	Endresdtr.
6000000206513760821		Tåren Endresdtr. Kringeland	Endresdtr.
6000000206518970859		Kristine Gundersdt.	Gundersdt.
6000000206554013555		Astrid Ådnesdt. Orrestad	Ådnesdt.
6000000206562245851		Ingrid (Inger) Knutsdtr. Nes	Knutsdtr.
6000000206562245851		Ingrid (Inger) Knutsdtr. Nes	Knutsdtr.
6000000206589842213		Anne Kristine Berentsdt. Krossli	Berentsdt.
6000000206589842246		Edvardine Bertine Berntsdt. Krossli	Berntsdt.
6000000206589842301		Berthe Gurie Tobiasdt. Bilstad	Tobiasdt.
6000000206589842311		Ingeborg Tobiasdt. Bilstad	Tobiasdt.
6000000206618952823		Elen (1) ferch Llewelyn	ferch Llewelyn | ferch Llewelyn
6000000206629270845		Margarita Wijnandsdr Rutgers	Wijnandsdr
6000000206641135935		Anna Johannesdtr. Sundfør	Johannesdtr.
6000000206641135935		Anna Johannesdtr. Sundfør	Johannesdtr.
6000000206641327903		Torborg Johannesdtr. Sundfør	Johannesdtr.
6000000206641327903		Torborg Johannesdtr. Sundfør	Johannesdtr.
6000000206642166867		Eli Maria Pedersdtr. Førre	Pedersdtr.
6000000206642166867		Eli Maria Pedersdtr. Førre	Pedersdtr.
6000000206642170839		Inga Olsdtr. Sundfør	Olsdtr.
6000000206642170839		Inga Olsdtr. Sundfør	Olsdtr.
6000000206642332824		Torborg Olsdtr. Sundfør	Olsdtr.
6000000206642332824		Torborg Olsdtr. Sundfør	Olsdtr.
6000000206642440851		Torborg Johannesdtr. Sundfør	Johannesdtr.
6000000206642440851		Torborg Johannesdtr. Sundfør	Johannesdtr.
6000000206642497832		Marta Johannesdtr. Sundfør	Johannesdtr.
6000000206642497832		Marta Johannesdtr. Sundfør	Johannesdtr.
6000000206642954866		Helvig Maria Olsdtr. Vikingstad	Olsdtr.
6000000206642954866		Helvig Maria Olsdtr. Vikingstad	Olsdtr.
6000000206658321896		RA. Madtasan bin R.A. Moesaen	bin R.A.
6000000206665419841		Brita Ørgensdtr. Nesheim	Ørgensdtr.
6000000206704365825		Nadine Ivanovna Sanin	Ivanovna
6000000206795410844		Josefine Marie Kristiansdtr. Larsen	Kristiansdtr.
6000000206795439825		Jørgine Christine Kristiansdtr. Larsen	Kristiansdtr.
6000000206795959822		Elen Kristine Pedersdtr. Botne	Pedersdtr.
6000000206831325983		Paul Christensen.	Christensen.
6000000206880817821		Berte Eriksdtr. Urdal	Eriksdtr.
6000000206880839821		Elen Christina Jacobsdtr. Urdal	Jacobsdtr.
6000000206880869864		Helena Jensdtr. Botne	Jensdtr.
6000000206880917855		Live Jensdtr. Botne	Jensdtr.
6000000206880918848		Regina Eriksdtr. Botne	Eriksdtr.
6000000206880975822		Ingeborg Jensdtr. Botne	Jensdtr.
6000000206881007855		Maria Jensdtr. Botne	Jensdtr.
6000000206881125854		Rise Jonsdtr. Holte	Jonsdtr.
6000000206888934844		Nn Steinersdtr. Vauer	Steinersdtr.
6000000206889510894		Dorte Helgesdtr. Holte	Helgesdtr.
6000000206889573867		Nn Helgesdtr. Holte	Helgesdtr.
6000000206889744867		Karen Helgesdtr. Holte	Helgesdtr.
6000000206890064843		Ragnhild Didrksdtr. Svanekil	Didrksdtr.
6000000206890194863		Birgitte Trugelsdtr. Spjær	Trugelsdtr.
6000000206891074826		Maria Bentsdtr. Urdal	Bentsdtr.
6000000206892197064		Kirstine Kristoffersdtr. Sandø	Kristoffersdtr.
6000000206892197115		Anne Amundsdtr. Sandø	Amundsdtr.
6000000206892197120		Maren Amundsdtr. Sandø	Amundsdtr.
6000000206892342835		Anniken Kristoffersdtr. Sandø	Kristoffersdtr.
6000000206902736828		Anna Halvorsdtr. Vauer	Halvorsdtr.
6000000206902852822		Anna Olsdtr. Kjølholt	Olsdtr.
6000000206902945826		Ingeborg Olsdtr. Kjølholt	Olsdtr.
6000000206911240984		Asgjerd Klausdtr. Aabø	Klausdtr.
6000000206911240984		Asgjerd Klausdtr. Åbø	Klausdtr.
6000000206915298919		Anne Larsdtr. Brandt	Larsdtr.
6000000206915871835		Katrine Larsdtr. Brandt	Larsdtr.
6000000206916010836		Berte Larsdtr. Brandt	Larsdtr.
6000000206916154824		Elen Marie Larsdtr. Brandt	Larsdtr.
6000000206929095858		Anne Kristine Jørgensdtr. Brandt	Jørgensdtr.
6000000206929204844		Birte Jørgensdtr Brandt	Jørgensdtr
6000000206929342822		Ingeborg Jørgensdtr. Brandt	Jørgensdtr.
6000000206929417840		Katrine Jørgensdtr. Brandt	Jørgensdtr.
6000000207047451858		Tamim bin Hurmuz	bin Hurmuz
6000000207047562838		Khalid bin Mahmud	bin Mahmud
6000000207047573826		Hatim bin Qushay	bin Qushay
6000000207047603843		Mahmud bin Ahmad	bin Ahmad
6000000207047662824		Hurmuz bin Hatim	bin Hatim
6000000207047671842		Ahmad bin Umar	bin Umar
6000000207047675826		Yusuf bin Yusya	bin Yusya
6000000207047723823		Qushay bin Yusuf	bin Yusuf
6000000207047729830		Yusya bin Wardi	bin Wardi
6000000207047734823		Wardi bin Ali Al-Battal	bin Ali
6000000207047748824		[10] Muhammad bin Ahmad	bin Ahmad
6000000207051498846		Berta Jakobsdtr. Sokn	Jakobsdtr.
6000000207051590831		Malena Jakobsdtr. Sokn	Jakobsdtr.
6000000207051623827		Gunvor Jakobsdtr. Sokn	Jakobsdtr.
6000000207063621871		Cathrine Hansdtr Schreuder	Hansdtr
6000000207063728830		Agnethe Pedersdtr Krag	Pedersdtr
6000000207076112871		Malena Ånensdtr. Sokn	Ånensdtr.
6000000207076227858		Karina Ånensdtr. Sokn	Ånensdtr.
6000000207076401892		Dorte Maria Ånensdtr. Sokn	Ånensdtr.
6000000207076671825		Anna Ånensdtr. Sokn	Ånensdtr.
6000000207076879821		Grete Dortea Ånensdtr. Sokn	Ånensdtr.
6000000207077135821		Dorte Karina Jakobsdtr. Sokn	Jakobsdtr.
6000000207086111849		Carrie Pedersdtr. Musland	Pedersdtr.
6000000207086111849		Karen Serine Pedersdtr. Musland	Pedersdtr.
6000000207086490822		Metta Karina Ånensdtr. Sokn	Ånensdtr.
6000000207088808865		Raja Putri Tuah bint Sultan Muhammad Hasan Brunei	bint Sultan
6000000207107580840		Sultan Berkabat bin Raja Kecil Siak	bin Raja
