round	geni_id	qid	band	ours	theirs	our_parents	their_parents	comparable_slots	slots_agreeing
1	6000000001230280088	Q4978554	BOTH-PARENTS-AGREE	Sigrid Eskilsdotter	Sigrid Eskilsdotter	2	2	2	2
1	6000000001231336113	Q105769441	PARENTS-ONE-SIDE	Hawise de Dinan	Hawise de Dinan	0	1	0	0
1	6000000001232636839	Q127698380	ONE-PARENT-AGREE	Nicolosio Buonaparte	NN Buonaparte	1	1	1	1
1	6000000001247071898	Q115974132	BOTH-PARENTS-PARTIAL	Johan Anderson Stålhane till Gammelby	Lieutenant Johannes Teräshana, 5.Lord of Irjala, master of Kotkaniemi & Kannelpyy	2	2	2	1
1	6000000001247136350	Q115974137	PARENTS-ONE-SIDE	Johan Davidsson Gyllenbögel	Major Johannes, lord of Kunpyy	2	0	0	0
1	6000000001253056595	Q75500995	PARENTS-ONE-SIDE	Ingram le Bruyn	Sir Ingram Bruyn	0	2	0	0
1	6000000001254293481	Q110304554	PARENTS-ONE-SIDE	Mårten Mårtensson Mumssen Sr.	Martti Mums	1	0	0	0
1	6000000001254662239	Q110313661	PARENTS-ONE-SIDE	Ingegerd Johansdotter	Ingegerd	2	0	0	0
1	6000000001264690039	Q75806442	PARENTS-ONE-SIDE	Euphemia Langton	Euphemia Langton	0	2	0	0
1	6000000001265205671	Q7308924	PARENTS-ONE-SIDE	Reginald de Grey 1st Baron Grey of Wilton	Reginald de Grey, 1st Baron Grey de Wilton	0	2	0	0
1	6000000001272001347	Q98698626	BOTH-PARENTS-AGREE	Gertrud von Rosen	Gertrud von Rosen	2	2	2	2
1	6000000001275312399	Q587567	BOTH-PARENTS-AGREE	Antoinette d'Amboise	Antoinette d'Amboise	2	2	2	2
1	6000000001275466109	Q91743288	BOTH-PARENTS-AGREE	Antoine de la Rochefoucauld Baron de Barbezieux	Antoine de La Rochefoucauld	2	2	2	2
1	6000000001287315183	Q567378	BOTH-PARENTS-PARTIAL	Magnus I Askanier Herzog	Magnus I, Duke of Saxe-Lauenburg	2	2	2	1
1	6000000001287902866	Q55496692	ONE-PARENT-AGREE	Elizabeth de Gray	Elizabeth Grey	1	2	1	1
1	6000000001288589416	Q4252416	BOTH-PARENTS-AGREE	Elizabeth Stafford Duchess of Norfolk	Elizabeth Howard, Duchess of Norfolk	2	2	2	2
1	6000000001299287798	Q28059797	PARENTS-ONE-SIDE	Victoria Carey	Victoria Cary	0	2	0	0
1	6000000001299392981	Q75455164	ONE-PARENT-AGREE	Margery Parles	Marjery Parles	2	1	1	1
1	6000000001299788566	Q102112662	BOTH-PARENTS-AGREE	Gundred de Warenne	Gundred de Warenn	2	2	2	2
1	6000000001300715021	Q469619	BOTH-PARENTS-AGREE	Elika von Ballenstedt Duchess of Saxony	Eilika of Saxony	2	2	2	2
1	6000000001306355579	Q101247660	BOTH-PARENTS-AGREE	Beata Karlsdotter (Vasa)	Beata Karlsdotter [Vasa]	2	2	2	2
1	6000000001306392423	Q5580031	BOTH-PARENTS-AGREE	Bo Nilsson Grip till Villnäs	Bo Nilsson	2	2	2	2
1	6000000001306522491	Q1690681	BOTH-PARENTS-AGREE	Joakim Brahe	Joakim Brahe	2	2	2	2
1	6000000001306542013	Q5900628	BOTH-PARENTS-AGREE	Karl Kristiernsson (Vasa)	Karl Kristiernsson	2	2	2	2
1	6000000001310524077	Q12297808	NAMES-CONFLICT	Furia Gordiana	Furia	2	2	2	0
1	6000000001315058101	Q110580295	BOTH-PARENTS-AGREE	Marie Jeanne de Picquigny	Jeanne de Picquigny, Dame de Canaples et d'Outrebois	2	2	2	2
1	6000000001317317467	Q567039	BOTH-PARENTS-PARTIAL	Heinrich I von Braunschweig-Wolfenbüttel Herzog	Henry IV, Duke of Brunswick-Lüneburg	2	2	2	1
1	6000000001317345335	Q14122075	BOTH-PARENTS-PARTIAL	Gunilla Johansdotter Bese	Gunilla Bese	2	2	2	1
1	6000000001317841000	Q110457183	BOTH-PARENTS-AGREE	Märta Arvidsdotter Västbo-Drake	Märta Arvidsdotter av Sundsholm, dowager of Attorp manor, heiress of Sundsholm	2	2	2	2
1	6000000001319649216	Q235841	BOTH-PARENTS-AGREE	Renée de Valois-Orléans	Renee of France	2	2	2	2
1	6000000001322123141	Q2392256	BOTH-PARENTS-AGREE	Hugh de Courtenay 1st 9th Earl of Devon	Hugh de Courtenay, 9th Earl of Devon	2	2	2	2
1	6000000001322502107	Q6215654	BOTH-PARENTS-AGREE	Ture Arvidsson Trolle till Bergkvara	Ture Arvidsson Trolle	2	2	2	2
1	6000000001329458514	Q6216898	BOTH-PARENTS-AGREE	Ture Turesson Turesson Bielke till Kråkerum	Ture Turesson	2	2	2	2
1	6000000001334601101	Q110313452	BOTH-PARENTS-PARTIAL	Carl Hising	NN Hisingh	2	2	2	1
1	6000000001337630086	Q50406811	PARENTS-ONE-SIDE	Constança Rodrigues	Constança Rodrigues	2	0	0	0
1	6000000001343078033	Q115870610	PARENTS-ONE-SIDE	Sofia Elisabet Yxkull	Baroness Sohvia Elisabet of Ykskylä	0	2	0	0
1	6000000001343307048	Q115974191	BOTH-PARENTS-AGREE	Berndt Johan Aminoff	Berndt Johan Aminoff	2	2	2	2
1	6000000001353737533	Q3172623	PARENTS-ONE-SIDE	Jean Baillet II	Jean II Baillet	0	1	0	0
1	6000000001353750510	Q133843908	BOTH-PARENTS-AGREE	Joannina	Ioannina	2	2	2	2
1	6000000001353860591	Q53191106	ONE-PARENT-AGREE	Meleri verch Brychan Saint	Meleri	2	1	1	1
1	6000000001353915269	Q140275863	ONE-PARENT-AGREE	Gunnora de Valoines	Gunnor de Valoignes	1	1	1	1
1	6000000001354338841	Q267202	ONE-PARENT-DISAGREE	Arégonde	Aregund	2	1	1	0
1	6000000001354488907	Q368445	ONE-PARENT-AGREE	Manfredo I del Vasto marchese di Saluzzo	Manfred I, Marquess of Saluzzo	2	1	1	1
1	6000000001368708321	Q233496	BOTH-PARENTS-PARTIAL	Christina Holstein-Gottorp, Oldenburg Drottning av Sverige	Christina of Schleswig-Holstein-Gottorp	2	2	2	1
1	6000000001369760330	Q169319	BOTH-PARENTS-PARTIAL	"Philipp ""The magnanimous"" von Hessen I"	Philip I of Hesse	2	2	2	1
1	6000000001370024415	Q271799	BOTH-PARENTS-PARTIAL	Christina von Sachsen Land Grafin von Sachsen	Christine of Saxony	2	2	2	1
1	6000000001378179814	Q310918	NAMES-CONFLICT	Enrique IV 'el Impotente' de Castilla y León rey de Castilla y León	Henry IV of Castile	2	2	2	0
1	6000000001378295126	Q236889	NAMES-CONFLICT	Leonor I de Aragón y Navarra reina de Navarra	Leonor I of Navarre	2	2	2	0
1	6000000001379123788	Q237737	ONE-PARENT-AGREE	Katharina von Österreich	Catherine of Austria	1	2	1	1
1	6000000001381395280	Q623188	NAMES-CONFLICT	Gisèle (Gille) de Bourgogne	Gisela of Burgundy	2	2	2	0
1	6000000001383530588	Q101247127	BOTH-PARENTS-AGREE	Kristina Magnusdotter Magnusdotter	Kerstin Månsdotter till Göksholm, heiress of Göksholm castle	2	2	2	2
1	6000000001389315253	Q133283851	BOTH-PARENTS-AGREE	Carl August Ekström	Karl August Ekström	2	2	2	2
1	6000000001397950212	Q54049	BOTH-PARENTS-AGREE	Władysław II Jagiełło	Władysław II Jagiełło	2	2	2	2
1	6000000001408859993	Q9150575	NAMES-CONFLICT	Anastasia, princess of Halych	Anastasia of Galicia	2	2	2	0
1	6000000001408871740	Q2715343	BOTH-PARENTS-AGREE	Yurie Lvovych Rurikid Great Prince of Kiev, Volydymyr-Volhynia, Haly	Yuri Boleslavovitch	2	2	2	2
1	6000000001409111229	Q737328	BOTH-PARENTS-AGREE	Constance Árpád of Hungary	Constance of Hungary, Queen of Galicia	2	2	2	2
1	6000000001412873288	Q110302224	PARENTS-ONE-SIDE	Gotinha Porcellos de Castilla	Gontiña Muñoz	2	0	0	0
1	6000000001412873961	Q9070237	BOTH-PARENTS-PARTIAL	"Roderigo ""the Bald"" Fernandi Royal Lieutenant"	Rodrigo Fernández de Castro	2	2	2	1
1	6000000001412885635	Q4768921	BOTH-PARENTS-AGREE	Marguerite de Savoie	Anne of Burgundy, Countess of Savoy	2	2	2	2
1	6000000001412894618	Q218215	NO-PARENTS	Zoë Karbonopsina	Zoe Karbonopsina	0	0	0	0
1	6000000001412918489	Q4534213	NAMES-CONFLICT	Gerberga	Gerberga	2	2	2	0
1	6000000001412926027	Q723940	BOTH-PARENTS-PARTIAL	Guy III de Châtillon	Guy III, Count of Saint-Pol	2	2	2	1
1	6000000001412935037	Q2604034	ONE-PARENT-DISAGREE	Ermingaud comte de Roergue	Acfred II of Carcassonne	2	1	1	0
1	6000000001412937510	Q353	BOTH-PARENTS-AGREE	Blanca de Castilla reina consorte de Francia	Blanche of Castile	2	2	2	2
1	6000000001412949016	Q178502	ONE-PARENT-AGREE	Béatrix de Rethel	Beatrice of Rethel	1	2	1	1
1	6000000001412951156	Q939667	BOTH-PARENTS-AGREE	Alphonse d'Acre de Brienne	Alphonso of Brienne	2	2	2	2
1	6000000001412951167	Q1907671	BOTH-PARENTS-AGREE	Marie de Lusignan comtesse d'Eu	Marie of Lusignan, Countess of Eu	2	2	2	2
1	6000000001412951620	Q287672	PARENTS-ONE-SIDE	Erard II de Brienne	Erard II, Count of Brienne	0	2	0	0
1	6000000001420784441	Q75451813	PARENTS-ONE-SIDE	John Campbell of Lawers and Aberuchill Kt.	Sir John Campbell of Lawers	0	2	0	0
1	6000000001421890755	Q639822	ONE-PARENT-AGREE	Egnatius Lucillianus	Egnatius Lucillianus	2	1	1	1
1	6000000001421914609	Q1238398	ONE-PARENT-AGREE	Lucius Egnatius Victor	Lucius Egnatius Victor	1	1	1	1
1	6000000001422548420	Q4781094	PARENTS-ONE-SIDE	Appius Claudius Pulcher	Appius Claudius Pulcher	1	0	0	0
1	6000000001434852334	Q63184336	NAMES-CONFLICT	Margery d'Oily	Margery de Bohun	2	2	2	0
1	6000000001435528101	Q110302422	BOTH-PARENTS-AGREE	João Fernandes Pacheco 6º senhor de Ferreira	João Fernandes Pacheco, 6.º senhor de Ferreira de Aves	2	2	2	2
1	6000000001435528108	Q110302434	BOTH-PARENTS-AGREE	Estevaínha Lopes de Paiva	Estevainha Lopes	2	2	2	2
1	6000000001440355582	Q108910870	ONE-PARENT-AGREE	Hedvig Elisabet Waller	Hedvig Elisabet Waller	2	1	1	1
1	6000000001440637359	Q110549520	PARENTS-ONE-SIDE	Henrik Christensen Friis af Hesselager og Lundby	squire Henrik Christensen 'Friis'	2	0	0	0
1	6000000001448439174	Q109802345	PARENTS-ONE-SIDE	Eleonora Margareta Brahe	Eleonora Margareta Bonde	0	2	0	0
1	6000000001457725334	Q99302085	BOTH-PARENTS-AGREE	Brita Turesdotter Trolle	Brita Turesdotter	2	2	2	2
1	6000000001457778263	Q104550417	BOTH-PARENTS-AGREE	Magdalena Eriksdotter Gyllenstierna	Magdalena Eriksdotter	2	2	2	2
1	6000000001460046108	Q110548941	ONE-PARENT-AGREE	Charlotte Susanne Maria von Hohenlohe-Neuenstein	Gräfin Charlotte Susanna von Hohenlohe	1	2	1	1
1	6000000001462337539	Q64176050	ONE-PARENT-AGREE	Ida Louise Petronelle Petersen	Alfred P. Wright	1	2	1	1
1	6000000001466539404	Q276526	BOTH-PARENTS-AGREE	Ernest der Eiserne von Habsburg I	Ernest, Duke of Austria	2	2	2	2
1	6000000001472147299	Q6813920	ONE-PARENT-AGREE	Abdullah al-Salih Al-Hasani	Abd Allah al-Shaykh al-Salih	1	1	1	1
1	6000000001472560078	Q466300	BOTH-PARENTS-AGREE	Isabelle de Bourbon	Isabella of Bourbon	2	2	2	2
1	6000000001475110150	Q3304798	BOTH-PARENTS-AGREE	Bernat I 'Tallaferro' de Cerdanya comte de Besalú	Bernard I, Count of Besalú	2	2	2	2
1	6000000001477445663	Q840422	BOTH-PARENTS-AGREE	Gaston II De Foix Count of Candale	Gaston II de Foix, Count of Candale	2	2	2	2
1	6000000001477584011	Q948993	BOTH-PARENTS-AGREE	Catherine de Foix	Catherine of Foix, Countess of Candale	2	2	2	2
1	6000000001500239507	Q61963	BOTH-PARENTS-PARTIAL	"August II ""The Younger"" Welf Duke, Prince of Wolfenbüttel"	Augustus the Younger, Duke of Brunswick-Lüneburg	2	2	2	1
1	6000000001500824977	Q122359527	PARENTS-ONE-SIDE	Violante Gomes a Pelicana	Yolanda Gomez	0	2	0	0
1	6000000001500828980	Q6660865	BOTH-PARENTS-AGREE	Marie d'Armagnac	Marie of Armagnac	2	2	2	2
1	6000000001500832294	Q258042	BOTH-PARENTS-AGREE	Isabel de Avis Rainha-Consorte de Portugal	Isabella of Coimbra	2	2	2	2
1	6000000001500832520	Q4752516	BOTH-PARENTS-AGREE	Marguerite d'Artois	Margaret of Artois	2	2	2	2
1	6000000001500832617	Q2038210	BOTH-PARENTS-PARTIAL	Richard de Montfort de Bretagne	Richard, Count of Étampes	2	2	2	1
1	6000000001500832829	Q2189043	BOTH-PARENTS-PARTIAL	Marie de France duchesse consort de Bar	Marie of Valois, Duchess of Bar	2	2	2	1
1	6000000001500841088	Q1166728	BOTH-PARENTS-AGREE	Mahaut d'Artois Comtesse d'Artois (1309-1329)	Mahaut, Countess of Artois	2	2	2	2
1	6000000001500841097	Q570573	ONE-PARENT-AGREE	Robert I de Bar comte de Bar, marquis de Pont-à-Mousson	Robert I, Duke of Bar	1	2	1	1
1	6000000001500841253	Q492512	BOTH-PARENTS-AGREE	Marguerite de Bourgogne	Margaret of Burgundy, Duchess of Bavaria	2	2	2	2
1	6000000001500841620	Q124682	BOTH-PARENTS-PARTIAL	Valentina Visconti	Valentina Visconti, Duchess of Orléans	2	2	2	1
1	6000000001500846590	Q359237	BOTH-PARENTS-PARTIAL	Charles Martel d'Anjou I	Charles Martel of Anjou	2	2	2	1
1	6000000001500854028	Q1963507	BOTH-PARENTS-AGREE	Beatrice d'Avesnes Gravin von Luxemburg	Beatrice d'Avesnes	2	2	2	2
1	6000000001500872449	Q3904375	BOTH-PARENTS-AGREE	Pedro Alfonsez Alfonsez de Borgoña Infante de Castilla	Peter of Castile, Lord of Ledesma	2	2	2	2
1	6000000001500872832	Q331389	BOTH-PARENTS-AGREE	Henri of Antioch	Henry of Antioch	2	2	2	2
1	6000000001500872848	Q1553726	BOTH-PARENTS-AGREE	Guy d'Ibelin constable of Cyprus	Guy of Ibelin, constable of Cyprus	2	2	2	2
1	6000000001500881643	Q658785	BOTH-PARENTS-AGREE	Wenceslas de Luxembourg Duke of Brabant and Limburg	Wenceslaus I, Duke of Luxembourg	2	2	2	2
1	6000000001500886177	Q1874154	BOTH-PARENTS-PARTIAL	Agnes von Habsburg Duchess of Saxe-Wittenberg	Agnes of Habsburg	2	2	2	1
1	6000000001500886194	Q2635513	BOTH-PARENTS-PARTIAL	Mathilde von Habsburg	Matilda of Habsburg	2	2	2	1
1	6000000001500890375	Q231723	BOTH-PARENTS-PARTIAL	Marguerite de France reine consort de Hongrie	Margaret of France	2	2	2	1
1	6000000001500890958	Q723663	BOTH-PARENTS-AGREE	Guy I de Châtilion comte de Blois	Guy I, Count of Blois	2	2	2	2
1	6000000001500899319	Q75238108	PARENTS-ONE-SIDE	Robert de Courtenay Baron of Okehampton	Sir Robert de Courtenay	0	2	0	0
1	6000000001500907375	Q378250	BOTH-PARENTS-AGREE	Constanza de Aragón of Sicily	Constance of Sicily, Queen of Cyprus	2	2	2	2
1	6000000001500911205	Q3500560	BOTH-PARENTS-AGREE	Béatrice de Sicile	Beatrice of Sicily, Latin Empress	2	2	2	2
1	6000000001500916216	Q70841118	BOTH-PARENTS-AGREE	Elisabeth II van Brabant Aarschot	Elisabeth of Brabant	2	2	2	2
1	6000000001500916576	Q136125811	PARENTS-ONE-SIDE	Guillaume II de Mont-Saint-Jean	Guillaume I de Mont-Saint-Jean, Sire d'Ancy-Le-Franc, Mont-Saint-Jean de Salmaise et de Vergy	0	2	0	0
1	6000000001500916668	Q287614	NAMES-CONFLICT	Yolande de Bourgogne II	Yolande II, Countess of Nevers	2	2	2	0
1	6000000001500916764	Q936860	BOTH-PARENTS-AGREE	Jean de Dreux	John I, Count of Dreux	2	2	2	2
1	6000000001500928259	Q2906029	BOTH-PARENTS-PARTIAL	Blanche de Dreux dame de Brie-Comte-Robert	Blanche of Brittany	2	2	2	1
1	6000000001500928874	Q2378785	BOTH-PARENTS-AGREE	Bozena Beatrix Przemyslid of Bohemia	Beatrice of Bohemia	2	2	2	2
1	6000000001500929879	Q223421	NAMES-CONFLICT	Leopold I von Habsburg	Leopold I, Duke of Austria	2	2	2	0
1	6000000001500933126	Q2046871	NAMES-CONFLICT	Anna Habsburg	Anne of Austria, Margravine of Brandenburg	2	2	2	0
1	6000000001500947385	Q545424	BOTH-PARENTS-PARTIAL	John I Hertog van Brabant en Limburg	John the Victorious	2	2	2	1
1	6000000001500958995	Q1635250	ONE-PARENT-AGREE	Ugo Embriaco signore di Gibelletto	Hugo III, Embriaco	2	1	1	1
1	6000000001500964003	Q14778532	BOTH-PARENTS-AGREE	Etiennette de Milly	Stephanie of Milly, Lady of Jebail	2	2	2	2
1	6000000001500971114	Q139571219	NO-PARENTS	Marie de Boulogne	Agnes von Andechs	0	0	0	0
1	6000000001500973093	Q252724	BOTH-PARENTS-AGREE	Robert III de Dampierre seigneur de Béthune, comte de Nevers	Robert III, Count of Flanders	2	2	2	2
1	6000000001500973980	Q117358189	BOTH-PARENTS-PARTIAL	Clémence de Bourgogne comtesse de Bourgogne	Clémence de Bourgogne	2	2	2	1
1	6000000001500981235	Q598906	BOTH-PARENTS-AGREE	Adelaide von Andechs-Meranien	Adelaide, Countess of Burgundy	2	2	2	2
1	6000000001500984868	Q634058	BOTH-PARENTS-AGREE	Catherine de Savoie dutchess of Austria	Catherine of Savoy	2	2	2	2
1	6000000001500984890	Q2846564	NAMES-CONFLICT	Elisabeth von Bayern	Elizabeth of Bavaria	2	2	2	0
1	6000000001500992534	Q349062	BOTH-PARENTS-AGREE	"Bohemond III ""the Stammerer"" of Poitiers prince of Antioch"	Bohemond III of Antioch	2	2	2	2
1	6000000001501020539	Q2287351	PARENTS-ONE-SIDE	Simon de Joinville Seigneur	Simon of Joinville	0	2	0	0
1	6000000001501020568	Q5327068	ONE-PARENT-DISAGREE	Agnès de Montfaucon	Agnès of Montfaucon	1	2	1	0
1	6000000001501026484	Q2837304	BOTH-PARENTS-AGREE	Alix de Lorraine	Alice of Lorraine	2	2	2	2
1	6000000001501032819	Q269235	BOTH-PARENTS-PARTIAL	Henry of Hainaut & Flanders	Henry of Flanders	2	2	2	1
1	6000000001501052357	Q684276	BOTH-PARENTS-AGREE	"Albrecht IV ""der Weise"" ""der Reiche"" von Habsburg"	Albert IV, Count of Habsburg	2	2	2	2
1	6000000001501062089	Q4877103	BOTH-PARENTS-AGREE	Beatrice de Montfort l'Amaury	Beatrice, Countess of Montfort	2	2	2	2
1	6000000001501065572	Q115633967	BOTH-PARENTS-AGREE	Laure Montfort l'Amauri	Laure de Montfort	2	2	2	2
1	6000000001501069340	Q2344149	BOTH-PARENTS-PARTIAL	Wolfert II van Borselen Heer van Veere en Zandenburg	Wolfert II van Borselen	2	2	2	1
1	6000000001501069542	Q18619795	PARENTS-ONE-SIDE	Jeanne de Toucy	Jeanne of Toucy	0	2	0	0
1	6000000001501644488	Q90978	ONE-PARENT-AGREE	Anna von Nassau-Dillenburg Herzogin zu Braunschweig-Lüneburg, Gräfin zu Katzenelenbogen	Anne of Nassau-Siegen	1	2	1	1
1	6000000001504201103	Q96240779	BOTH-PARENTS-PARTIAL	Markvard Rønnow	Markvard Claussen Ronnov	2	2	2	1
1	6000000001504201180	Q96240782	PARENTS-ONE-SIDE	Mette Pogwisch	Metter Volfsdatter Pogevisk	2	0	0	0
1	6000000001504209227	Q817026	NO-PARENTS	Bendix von Ahlefeldt	Benedikt von Ahlefeldt	0	0	0	0
1	6000000001504214169	Q103782663	PARENTS-ONE-SIDE	Birgitte Pedersdatter til Stenballegaard	Abela Madsdatter af (Vindum)	0	2	0	0
1	6000000001504228378	Q112540673	BOTH-PARENTS-AGREE	Holger Børgesen Rosenkrantz Til Ørup	Holger Borgesen Rosenkrantz	2	2	2	2
1	6000000001504248252	Q130683303	NO-PARENTS	Joachim Von Brockdorff	Joachim von Brockdorff	0	0	0	0
1	6000000001504248653	Q110304097	PARENTS-ONE-SIDE	Hedvig Rantzau	Hedevig Rantzau	0	2	0	0
1	6000000001504248661	Q110304296	BOTH-PARENTS-AGREE	Cai von Brockdorff til Kletkamp	Cai Brockdorff	2	2	2	2
1	6000000001504248686	Q110304297	BOTH-PARENTS-AGREE	Margrethe Rantzau	Margrethe Rantzau	2	2	2	2
1	6000000001504252459	Q110303353	BOTH-PARENTS-AGREE	Jens Axelsen Brahe	Jens Axelsen 'Bragde'	2	2	2	2
1	6000000001504268009	Q1201462	PARENTS-ONE-SIDE	Ditlev Sivert Ahlefeldt	Detlev Siegfried von Ahlefeldt	0	1	0	0
1	6000000001504296924	Q110304680	BOTH-PARENTS-AGREE	Anne Christensdatter Sehested	Anne Sehested	2	2	2	2
1	6000000001504314081	Q130683609	ONE-PARENT-AGREE	Cecilia Lucia Brodersen	Cecilie Lucie of Brodersen	2	1	1	1
1	6000000001504319635	Q17610839	ONE-PARENT-AGREE	Elisabeth Sophie Friis	Elisabeth Sophie Friis	2	1	1	1
1	6000000001504336784	Q28058994	BOTH-PARENTS-AGREE	Luise Albertine Schleswig-Holstein, Oldenburg Fürstin zu Anhalt-Bernburg	Louise Albertine of Schleswig-Holstein-Sonderburg-Plön	2	2	2	2
1	6000000001504347561	Q111988837	PARENTS-ONE-SIDE	Christine Elisabeth von Knuth	Christine Elisabeth von Knuth	0	2	0	0
1	6000000001504361269	Q1312279	PARENTS-ONE-SIDE	Friedrich Hansen von Ahlefeldt	Friedrich von Ahlefeldt	0	2	0	0
1	6000000001504367716	Q110304659	BOTH-PARENTS-AGREE	Niels Jørgensen Friis til Favrskov, Skumstrup (Vilhelmsborg), Grevskabet Frijsenborg	Niels Jorgensen Friis	2	2	2	2
1	6000000001504383291	Q103782062	PARENTS-ONE-SIDE	Tage Henriksen Reventlow	Anders Ovesen af Eskebjerg, Lord of Mollerup	2	0	0	0
1	6000000001504425539	Q116032598	PARENTS-ONE-SIDE	Johanna Amalia Elisabeth Magdalene (Helene) von Heimbruch	Helene von Heimbruch	0	2	0	0
1	6000000001504445398	Q111989224	PARENTS-ONE-SIDE	Catharine Thomasdatter Sture	Catherine Thomesdatter Sture, heiress of Gammelgaard manor	0	2	0	0
1	6000000001504447266	Q61869122	BOTH-PARENTS-AGREE	Anna von Anhalt-Zerbst Gräfin von Oldenburg	Anna of Anhalt-Zerbst	2	2	2	2
1	6000000001504447899	Q111162642	PARENTS-ONE-SIDE	Orla Buhl	Orla Buhl	2	0	0	0
1	6000000001504523909	Q55852510	NO-PARENTS	Ditlev Holck	Ditlev Holck	0	0	0	0
1	6000000001504525061	Q110304703	PARENTS-ONE-SIDE	Margrethe Nielsdatter Krabbe	Margarete Krabbe	2	0	0	0
1	6000000001504528258	Q86566438	PARENTS-ONE-SIDE	Just Styggesen Høeg Banner til Bjørnholm, Høgholm, Sindbjerg, Gjorslev paa Stevns	Just Høg	2	0	0	0
1	6000000001504532040	Q103780978	PARENTS-ONE-SIDE	Kirsten Lauridsdatter Lunov	Kirsten Lauridsdatter Lunov	2	0	0	0
1	6000000001504532867	Q110304655	NO-PARENTS	Helvig Nielsdatter Skinkel	Helvig Nielsdatter Skinkel	0	0	0	0
1	6000000001504533000	Q116468615	PARENTS-ONE-SIDE	Anne Cathrine Carharine Banner Lensgrevinde	Anna Catharine Banner	0	2	0	0
1	6000000001504537318	Q110549531	PARENTS-ONE-SIDE	Christiern Pedersen Skram til Urup	Kristen/Christiern Skram zu Urup	2	0	0	0
1	6000000001504580485	Q110304683	BOTH-PARENTS-AGREE	Vibeke Clausdatter Podebusk	Vibeke Clausdatter Podebusk	2	2	2	2
1	6000000001504585545	Q96394	PARENTS-ONE-SIDE	Frederik von Ahlefeldt Greve	Friedrich von Ahlefeldt	0	2	0	0
1	6000000001504592393	Q12306177	PARENTS-ONE-SIDE	Christian Teilmann Rosenørn til Hersomgaard, til Stamhuset Nørholm, tog navneforandring	Christian Teilmann Rosenørn	0	2	0	0
1	6000000001504598239	Q116032591	PARENTS-ONE-SIDE	Dorothea von Rumohr	Dorothea Rumohr	0	2	0	0
1	6000000001504598252	Q1025818	BOTH-PARENTS-AGREE	Cai Ahlefeldt	Cajus von Alefeld	2	2	2	2
1	6000000001504605440	Q111989219	BOTH-PARENTS-AGREE	Hans Gregersen von Ahlefeldt	Hans af Ahlefeld af Halvsogaard of Graasten	2	2	2	2
1	6000000001504617289	Q99639077	PARENTS-ONE-SIDE	Sophie Dorothea Danneskiold-Samsøe	Sophie Dorothea Danneskiold-Samsøe (geb. Danneskiold-Samsøe)	0	2	0	0
1	6000000001504621782	Q130683304	PARENTS-ONE-SIDE	Anna Margrethe Rantzau	Anna Margrethe Rantzau	2	0	0	0
1	6000000001504666774	Q111989063	PARENTS-ONE-SIDE	Anne Dorothea Dorthea von Ahlefeldt	Anne Dorothea von Ahlefeldt	0	2	0	0
1	6000000001504673249	Q103781100	BOTH-PARENTS-AGREE	Ide Jørgensdatter Lange-Munk til Visselbjerg & Krogsgaard	Ide Jorgensdatter Munk	2	2	2	2
1	6000000001504689107	Q113633676	BOTH-PARENTS-AGREE	Karen Rothe	Karen Rothe	2	2	2	2
1	6000000001504723605	Q55894696	PARENTS-ONE-SIDE	Charitas Emilie von Buchwald	Charitas Emilie Bernstorff	2	0	0	0
1	6000000001504732198	Q111989392	BOTH-PARENTS-AGREE	Otte Jørgensen Marsvin til Marsvinsholm	Otte Jorgensen Marsvin	2	2	2	2
1	6000000001504741564	Q117035927	NO-PARENTS	Sophie Louise Charlotte Gräfin von Bassewitz	Sophie Luise Charlotte, Gräfin von Bassewitz	0	0	0	0
1	6000000001504743082	Q110303340	BOTH-PARENTS-AGREE	Else Henriksdatter Brahe	Elsa Henriksdatter Brahe, Heiress of Osbygård	2	2	2	2
1	6000000001504773831	Q11969888	ONE-PARENT-AGREE	Frands Rantzau ses også skrevet Frants	Frants Rantzau	2	1	1	1
1	6000000001504810464	Q110303979	PARENTS-ONE-SIDE	Falk Mogensen Gøye til Skærsø	squire Falk Mogensen Goye til Skjaerso	2	0	0	0
1	6000000001504812362	Q108654797	BOTH-PARENTS-AGREE	Ida Marie Ingeborg Konow	Ida Marie Ingeborg Konow	2	2	2	2
1	6000000001504812536	Q108654525	PARENTS-ONE-SIDE	Lillie Suzanne Moulton	Lillie Suzanne Moulton	0	2	0	0
1	6000000001504814726	Q1330475	ONE-PARENT-AGREE	Hedevig Margrethe Elisabeth von Rantzau	Elisabeth von Rantzau	2	1	1	1
1	6000000001504824902	Q110302876	BOTH-PARENTS-AGREE	Mogens Pallesen Juel til Pallesbjerg	judge Mogens Pallesen Juel	2	2	2	2
1	6000000001504827024	Q110302905	BOTH-PARENTS-AGREE	Berete Eriksdatter Rosenkrantz	Berete Eriksdatter Rosenkrantz	2	2	2	2
1	6000000001504831428	Q11637987	BOTH-PARENTS-AGREE	Ebbe Kristoffersen Ulfeldt	Ebbe Christoffersen Ulfeldt	2	2	2	2
1	6000000001504844057	Q61062024	PARENTS-ONE-SIDE	Hans Friederich von Pultz	Hans Henrik Friderich von Pultz	0	1	0	0
1	6000000001504844989	Q110304335	PARENTS-ONE-SIDE	Else Jørgensdatter Høeg Banner til Klarupgaard	Else Jorgensdatter Hoeg	2	0	0	0
