geni_id	qid	geni_name	wikidata_ja_label	state	reading_or_source	evidence_strength	correspondence_sources
6000000012052119332	Q1366049	師実 藤原	藤原師実	has P1814	ふじわら の もろざね	1 hop(s)	zipper
6000000012052138495	Q923640	師通 藤原	藤原師通	has P1814	ふじわら の もろみち	1 hop(s)	zipper
6000000012052869293	Q966654	継縄 藤原	藤原継縄	has P1814	ふじわら つぐただ	1 hop(s)	zipper
6000000012053294519	Q11623503	良相 藤原	藤原良相	has P1814	ふじわら よしみ	1 hop(s)	zipper
6000000012054664149	Q3464635	公経 西園寺	西園寺公経	has P1814	さいおんじ きんつね	1 hop(s)	zipper
6000000012485590097	Q1397601	忠平 藤原	藤原忠平	has P1814	ふじわら ただひら	1 hop(s)	zipper
6000000012562042555	Q3314711	源 雅信	源雅信	has P1814	みなもと まさざね	1 hop(s)	zipper
6000000012602376649	Q11564983	公澄 高倉	滋野井公澄	has P1814	しげのい きんすみ	1 hop(s)	zipper
6000000012925054740	Q960841	良房 藤原	藤原良房	has P1814	ふじわら よしふさ	1 hop(s)	zipper
6000000031421309992	Q11485471	廣橋 梨本宮	広橋規子	has P1814	ひろはし のりこ	1 hop(s)	zipper
6000000106991542996	Q188903	軻 姬姓	孟子	has P1814	もうし	1 hop(s)	wikidata-p2600
6000000208925716052	Q11400612	経逸 勧修寺	勧修寺経逸	has P1814	かじゅうじ つねはや	1 hop(s)	structural;zipper
6000000218446969841	Q11606002	護久 細川	細川護久	has P1814	ほそかわ もりひさ	1 hop(s)	zipper
6000000218447361854	Q11547710	高範 毛利	毛利高範	has P1814	もうり たかのり	1 hop(s)	structural;zipper
6000000218448173847	Q6582179	光瑩 大谷	大谷光瑩	has P1814	おおたに こうえい	1 hop(s)	zipper
6000000218448284823	Q6582184	光演 大谷	大谷光演	has P1814	おおたに こうえん	1 hop(s)	zipper
6000000218448387828	Q11545668	実愛 正親町三条	正親町三条実愛	has P1814	おおぎまちさんじょう さねなる	1 hop(s)	zipper
6000000218448974854	Q516646	実美 三条	三条実美	has P1814	さんじょう さねとみ	1 hop(s)	zipper
6000000218450532824	Q701201	載仁 閑院宮	閑院宮載仁親王	has P1814	かんいんのみや ことひとしんのう	1 hop(s)	zipper
6000000001748233811	Q11608384	敏信 織田	織田敏信	has P1814	おだ としのぶ	2 hop(s)	zipper
6000000001748551785	Q1186776	信行 勘重郎 織田	織田信行	has P1814	おだ のぶゆき	2 hop(s)	zipper
6000000001748673311	Q851010	信治 織田	織田信治	has P1814	おだ のぶはる	2 hop(s)	zipper
6000000001748700113	Q837903	長利 又三郎 織田	織田長益	has P1814	おだ ながます	2 hop(s)	zipper
6000000001748794464	Q2446917	信忠 織田	織田信忠	has P1814	おだ のぶただ	2 hop(s)	zipper
6000000001748879010	Q11409898	直政妹 原田	原田直子	has P1814	はらだ なおこ	2 hop(s)	zipper
6000000001749825609	Q11408031	南殿	南殿 (羽柴秀吉の側室)	has P1814	みなみどの	2 hop(s)	zipper
6000000001750003530	Q1329792	秀家 宇喜多	宇喜多秀家	has P1814	うきた ひでいえ	2 hop(s)	zipper
6000000001750900591	Q314464	秀忠 徳川	徳川秀忠	has P1814	とくがわ ひでただ	2 hop(s)	wikidata-p2600
6000000001751700196	Q1130929	秀康 結城	結城秀康	has P1814	ゆうき ひでやす	2 hop(s)	zipper
6000000001751728613	Q20041644	鶴松 徳川	徳川鶴松	has P1814	とくがわ つるまつ	2 hop(s)	zipper
6000000001752001394	Q587980	高次 京極	京極高次	has P1814	きょうごく たかつぐ	2 hop(s)	zipper
6000000001752118236	Q11374423	忠高 京極	京極忠高	has P1814	きょうごく ただたか	2 hop(s)	zipper
6000000001752159295	Q837236	正之 保科	保科正之	has P1814	ほしな まさゆき	2 hop(s)	zipper
6000000001752206010	Q1135700	忠長 徳川	徳川忠長	has P1814	とくがわ ただなが	2 hop(s)	zipper
6000000001752271472	Q3072989	冬経 一条	一条冬経	has P1814	いちじょう ふゆつね	2 hop(s)	zipper
6000000001760486219	Q334076	方仁 正親町天皇	正親町天皇	has P1814	おおぎまち てんのう	2 hop(s)	zipper
6000000001762012397	Q6729106	光高 前田	前田光高	has P1814	まえだ みつたか	2 hop(s)	zipper
6000000001762536296	Q11516852	治紀 徳川	有馬頼貴	has P1814	ありま よりたか	2 hop(s)	zipper
6000000001773370035	Q11423803	政久 土田	土田政久	has P1814	どた まさひさ	2 hop(s)	zipper
6000000001773513273	Q11534760	勝義 柴田	柴田勝義	has P1814	しばた かつよし	2 hop(s)	zipper
6000000001773721645	Q11397671	直知 前田	前田直知	has P1814	まえだ なおとも	2 hop(s)	zipper
6000000001773856364	Q1082927	利春 前田	前田利春	has P1814	まえだ としはる	2 hop(s)	zipper
6000000001774135587	Q1385927	輝政 池田	池田輝政	has P1814	いけだ てるまさ	2 hop(s)	zipper
6000000001774468944	Q4803443	氏景 子春宗孝 朝倉	朝倉氏景 (8代)	has P1814	あさくら うじかげ	2 hop(s)	zipper
6000000001775737103	Q859948	教景 宗滴 朝倉	朝倉宗滴	has P1814	あさくら そうてき	2 hop(s)	zipper
6000000001782776469	Q11353157	晴員 三淵	一色義貫	has P1814	いっしき よしつら	2 hop(s)	zipper
6000000001782852233	Q4757680	信澄 津田	津田信澄	has P1814	つだ のぶずみ	2 hop(s)	zipper
6000000001806519896	Q3275929	忠政 本多	本多忠政	has P1814	ほんだ ただまさ	2 hop(s)	zipper
6000000001806523500	Q8515491	忠義 本多	本多忠義	has P1814	ほんだ ただよし	2 hop(s)	zipper
6000000001809447573	Q11564371	顕通 源	源顕通	has P1814	みなもと の あきみち	2 hop(s)	zipper
6000000001813581768	Q11516849	頼恕 松平	有馬頼端	has P1814	ありま よりなお	2 hop(s)	zipper
6000000001829615295	Q11075749	手白香皇女	手白香皇女	has P1814	たしらかのひめみこ	2 hop(s)	zipper
6000000001869801093	Q662482	勝頼 武田	武田勝頼	has P1814	たけだ かつより	2 hop(s)	zipper
6000000001874370551	Q11068774	高景 朝倉	朝倉高景	has P1814	あさくら たかかげ	2 hop(s)	zipper
6000000001882426055	Q6729117	利孝 前田	前田利孝	has P1814	まえだ としたか	2 hop(s)	zipper
6000000001894203597	Q909963	為景 長尾	長尾為景	has P1814	ながお ためかげ	2 hop(s)	zipper
6000000001902542623	Q11585498	石	石姫皇女	has P1814	いしひめのひめみこ	2 hop(s)	zipper
6000000001903055376	Q3488899	倉山田石川麻呂 蘇我	蘇我倉山田石川麻呂	has P1814	そがのくらやまだのいしかわまろ	2 hop(s)	zipper
6000000001904392672	Q1046438	草壁	草壁皇子	has P1814	くさかべ の みこ	2 hop(s)	zipper
6000000001907132105	Q50286794	資名 日野	日野資名	has P1814	ひの すけな	2 hop(s)	zipper
6000000001907572122	Q367532	政家 近衛	近衛政家	has P1814	このえ まさいえ	2 hop(s)	zipper
6000000001908061001	Q3572692	実範 藤原	今川義忠	has P1814	いまがわ よしただ	2 hop(s)	zipper
6000000001908528229	Q11355831	実房 三条	三条実房	has P1814	さんじょう さねふさ	2 hop(s)	zipper
6000000001908616805	Q17226885	実親 三条	三条実親	has P1814	さんじょう さねちか	2 hop(s)	zipper
6000000001931019520	Q6998366	公維 徳大寺	徳川宗堯	has P1814	とくがわ むねたか	2 hop(s)	zipper
6000000001933010271	Q11564338	雅通 源	源雅通 (村上源氏)	has P1814	みなもと の まさみち	2 hop(s)	zipper
6000000001933589004	Q11563992	俊賢 源	源俊賢	has P1814	みなもと の としかた	2 hop(s)	zipper
6000000001978851051	Q841837	綱紀 前田	前田綱紀	has P1814	まえだ つなのり	2 hop(s)	zipper
6000000001998385631	Q859795	為満 冷泉	毛利隆元	has P1814	もうり たかもと	2 hop(s)	zipper
6000000002180119396	Q11564245	経房 源	源経房	has P1814	みなもと の つねふさ	2 hop(s)	zipper
6000000002191331013	Q7673717	橘奈良麻呂	橘奈良麻呂	has P1814	たちばな の ならまろ	2 hop(s)	zipper
6000000002211808459	Q8514885	忠興 内藤	内藤忠興	has P1814	ないとう ただおき	2 hop(s)	zipper
6000000002230739049	Q18235826	重継 安井	安井重継	has P1814	やすい しげつぐ	2 hop(s)	zipper
6000000002232706547	Q11557432	長照 浅野	浅野長照	has P1814	あさの ながてる	2 hop(s)	zipper
6000000002240373487	Q10859968	長矩 小笠原	小笠原長矩	has P1814	おがさわら ながのり	2 hop(s)	zipper
6000000002402202385	Q10860031	政信 小笠原	小笠原政信	has P1814	おがさわら まさのぶ	2 hop(s)	zipper
6000000002416239180	Q11355816	公教 三条	三条公教	has P1814	さんじょう きみのり	2 hop(s)	zipper
6000000002417835278	Q1059336	実方 藤原	藤原実方	has P1814	ふじわら さねかた	2 hop(s)	zipper
6000000002418555167	Q759338	為時 藤原	藤原為時	has P1814	ふじわら ためとき	2 hop(s)	zipper
6000000002440605566	Q11564066	師忠 源	源師忠	has P1814	みなもと の もろただ	2 hop(s)	structural;zipper
6000000002474337420	Q535609	基俊 藤原	藤原基俊	has P1814	ふじわら もととし	2 hop(s)	zipper
6000000002628192282	Q11516845	頼煕 松平	有馬頼徳	has P1814	ありま よりのり	2 hop(s)	zipper
6000000002680895825	Q11596155	重綱 秩父	秩父重綱	has P1814	ちちぶ しげつな	2 hop(s)	zipper
6000000002944393050	Q11622994	三成 藤原	藤原三成	has P1814	ふじわら の ただなり	2 hop(s)	zipper
6000000002970089234	Q11619164	在良 菅原	菅原在良	has P1814	すがわら の ありよし	2 hop(s)	zipper
6000000003018527702	Q2266090	信龍 右衛門大夫 一条	一条信龍	has P1814	いちじょう のぶたつ	2 hop(s)	zipper
6000000003020256015	Q7425575	高兌 藤堂	藤堂高猷	has P1814	とうどう たかゆき	2 hop(s)	zipper
6000000003082187261	Q3076818	行成 藤原	藤原行成	has P1814	ふじわら ゆきなり	2 hop(s)	zipper
6000000003116830327	Q2598268	朝忠 藤原	藤原朝忠	has P1814	ふじわら あさただ	2 hop(s)	zipper
6000000003126488345	Q11623358	正光 藤原	藤原正光	has P1814	ふじわら の まさみつ	2 hop(s)	zipper
6000000003126641221	Q97311920	有年 藤原	藤原有年	has P1814	ふじわら の ありとし	2 hop(s)	zipper
6000000003187850379	Q6532071	康道 松平	箕作秋坪	has P1814	みつくり しゅうへい	2 hop(s)	zipper
6000000003224182343	Q8514937	政親 内藤	内藤政親	has P1814	ないとう まさちか	2 hop(s)	zipper
6000000004162964682	Q8010346	家長 内藤	内藤家長	has P1814	ないとう いえなが	2 hop(s)	zipper
6000000004301769014	Q106423301	良臣 高階	高階良臣	has P1814	たかしな の よしおみ	2 hop(s)	zipper
6000000004313984176	Q3314716	隆国 源	源隆国	has P1814	みなもと たかくに	2 hop(s)	zipper
6000000005222940225	Q1064935	広忠 松平	松平広忠	has P1814	まつだいら ひろただ	2 hop(s)	structural;zipper
6000000007035696871	Q11397684	知好 前田	前田知好	has P1814	まえだ ともよし	2 hop(s)	zipper
6000000007035754318	Q11397462	利貞 前田	前田利貞	has P1814	まえだ としさだ	2 hop(s)	zipper
6000000007162203222	Q3198348	小侍従 紀	待宵の小侍従	has P1814	まつよいの こじじゅう	2 hop(s)	zipper
6000000007162783471	Q11544348	良基 橘	橘良基	has P1814	たちばな の よしもと	2 hop(s)	zipper
6000000007170824861	Q902382	道雅 藤原	藤原道雅	has P1814	ふじわら みちまさ	2 hop(s)	zipper
6000000008737095549	Q11477311	公勝 嵯峨	嵯峨公勝	has P1814	さが きんとう	2 hop(s)	zipper
6000000008737101483	Q11545673	実義 正親町三条	正親町三条実義	has P1814	おおぎまちさんじょう さねよし	2 hop(s)	zipper
6000000008821674378	Q10938514	康高 大須賀	大須賀康高	has P1814	おおすが やすたか	2 hop(s)	zipper
6000000009228348416	Q11605914	通博 久我	細川春倶	has P1814	ほそかわ はるとも	2 hop(s)	zipper
6000000009631298538	Q6446276	長知 黒田	黒田長知	has P1814	くろだ ながとも	2 hop(s)	zipper
6000000009816339483	Q3138980	本盛 斉藤	鍋島勝茂	has P1814	なべしま かつしげ	2 hop(s)	zipper
6000000012593409387	Q11664339	正彦 朝香宮	音羽正彦	has P1814	おとわ ただひこ	2 hop(s)	zipper
6000000032170778221	Q1045763	頼宣 徳川	徳川頼宣	has P1814	とくがわ よりのぶ	2 hop(s)	wikidata-p2600
6000000037090924017	Q11552420	警 沈	沈警	has P1814	しん けい	2 hop(s)	wikidata-p2600
6000000046740263900	Q759705	東伏見宮 伏見宮	東伏見宮依仁親王	has P1814	ひがしふしみのみや よりひとしんのう	2 hop(s)	zipper
6000000218446154844	Q439717	家斉 德川	徳川家斉	has P1814	とくがわ いえなり	2 hop(s)	zipper
6000000218455036837	Q6729110	斉泰 前田	前田斉泰	has P1814	まえだ なりやす	2 hop(s)	zipper
6000000001748837458	Q5520435	秀行 蒲生	蒲生秀行	has P1814	がもう ひでゆき	3 hop(s)	zipper
6000000001748840479	Q906580	氏郷 蒲生	蒲生氏郷	has P1814	がもう うじさと	3 hop(s)	zipper
6000000001748933094	Q1188704	信康 次郎三郎 松平	松平信康	has P1814	まつだいら のぶやす	3 hop(s)	zipper
6000000001750032093	Q842016	賢秀 蒲生	蒲生賢秀	has P1814	がもう かたひで	3 hop(s)	zipper
6000000001750050512	Q1045148	直家 宇喜多	宇喜多直家	has P1814	うきた なおいえ	3 hop(s)	zipper
6000000001765741204	Q11556978	直種 浅井	浅井直種	has P1814	あざい なおたね	3 hop(s)	zipper
6000000001765864351	Q24871943	公忠 三条	三条公忠	has P1814	さんじょう きんただ	3 hop(s)	zipper
6000000001770605546	Q1187442	秀信 織田	織田秀信	has P1814	おだ ひでのぶ	3 hop(s)	zipper
6000000001774161721	Q11374462	高広 京極	京極高広	has P1814	きょうごく たかひろ	3 hop(s)	zipper
6000000001774191323	Q17225720	種定 前田	前田長定	has P1814	まえだ ながさだ	3 hop(s)	zipper
6000000001775134621	Q11068703	景職 朝倉	朝倉景職	has P1814	あさくら かげもと	3 hop(s)	zipper
6000000001809269420	Q11608307	信昌 織田	織田信昌	has P1814	おだ のぶまさ	3 hop(s)	zipper
6000000001868611549	Q6640068	信昌 武田	武田信昌	has P1814	たけだ のぶまさ	3 hop(s)	zipper
6000000001882081793	Q10859958	長次 小笠原	小笠原長次	has P1814	おがさわら ながつぐ	3 hop(s)	zipper
6000000001882100174	Q3125469	忠英 蜂須賀	蜂須賀忠英	has P1814	はちすか ただてる	3 hop(s)	zipper
6000000001882204014	Q10860067	齢昭院 小笠原	齢昭院	has P1814	れいしょういん	3 hop(s)	zipper
6000000001886024014	Q7079842	小笠原忠真	小笠原忠真	has P1814	おがさわら ただざね	3 hop(s)	zipper
6000000001894197181	Q2511179	頼重 諏訪	諏訪頼重	has P1814	すわ よりしげ	3 hop(s)	zipper
6000000001904377718	Q7244758	御名部	御名部皇女	has P1814	みなべ の ひめみこ	3 hop(s)	zipper
6000000001906677355	Q11623659	鷲取 藤原	藤原鷲取	has P1814	ふじわら の わしとり	3 hop(s)	zipper
6000000001907392717	Q3198709	房嗣 近衛	近衛房嗣	has P1814	このえ ふさつぐ	3 hop(s)	zipper
6000000001908342267	Q11545675	実躬 正親町三条	正親町三条実躬	has P1814	おおぎまちさんじょう さねみ	3 hop(s)	zipper
6000000001908560960	Q18011421	実重 太政大臣 三条	三条実重	has P1814	さんじょう さねしげ	3 hop(s)	zipper
6000000001908570768	Q18226720	公親 三条	三条公親	has P1814	さんじょう きんちか	3 hop(s)	zipper
6000000001913937076	Q11608470	高重 織田	織田高重	has P1814	おだ　たかしげ	3 hop(s)	zipper
6000000001987640005	Q11530490	正綱 松平	松平正綱	has P1814	まつだいら まさつな	3 hop(s)	zipper
6000000001998959102	Q11364180	愛親 中山	中山愛親	has P1814	なかやま なるちか	3 hop(s)	zipper
6000000002231250802	Q11608288	信当 弥十郎 織田	織田信当	has P1814	おだ のぶまさ	3 hop(s)	zipper
6000000002231445169	Q11653420	やや 杉原	長生院	has P1814	ちょうせいいん	3 hop(s)	zipper
6000000002239092893	Q3334056	言行 山科	毛利秀就	has P1814	もうり ひでなり	3 hop(s)	structural;zipper
6000000002241638434	Q2814515	忠昌 松平	松平忠昌	has P1814	まつだいら ただまさ	3 hop(s)	zipper
6000000002269116306	Q10791131	康重 松平	松平康重	has P1814	まつだいら やすしげ	3 hop(s)	zipper
6000000002279846715	Q6532054	康詮 松平	箕作阮甫	has P1814	みつくり げんぽ	3 hop(s)	zipper
6000000002415351228	Q3072210	清正 藤原	藤原清正	has P1814	ふじわら きよただ	3 hop(s)	zipper
6000000002418368815	Q11623168	高扶 陸奥守 藤原	藤原定国	has P1814	ふじわら の さだくに	3 hop(s)	zipper
6000000002520558256	Q282529	義賢 承禎 六角	六角義賢	has P1814	ろっかく よしかた	3 hop(s)	zipper
6000000002631274374	Q10856554	真方 小笠原	小笠原真方	has P1814	おがさわら さねかた	3 hop(s)	zipper
6000000002970983849	Q22126894	顕尊妻 冷泉	宝寿院祐心尼	has P1814	ほうじゅいん ゆうしんに	3 hop(s)	zipper
6000000002971054886	Q1156545	為益 冷泉	毛利元就	has P1814	もうり もとなり	3 hop(s)	zipper
6000000003128417117	Q11623567	資平 藤原	藤原資平	has P1814	ふじわら の すけひら	3 hop(s)	zipper
6000000003187857585	Q11459133	康任 松平	小出英発	has P1814	こいで ふさおき	3 hop(s)	zipper
6000000004080412229	Q11608246	一之 織田	織田一之	has P1814	おだ かずゆき	3 hop(s)	zipper
6000000004080423763	Q11608343	信門 織田	織田信門	has P1814	おだ のぶかど	3 hop(s)	zipper
6000000006763760995	Q11397670	直正 前田	前田直正	has P1814	まえだ なおまさ	3 hop(s)	zipper
6000000006904993181	Q17027320	通茂 中院	中院通茂	has P1814	なかのいん みちしげ	3 hop(s)	zipper
6000000006964187671	Q8514975	義概 内藤	内藤義概	has P1814	ないとう よしむね	3 hop(s)	zipper
6000000007006527790	Q11397519	孝矩 前田	前田孝矩	has P1814	まえだ たかのり	3 hop(s)	zipper
6000000007006527802	Q11397527	寄孝 前田	前田寄孝	has P1814	まえだ よりたか	3 hop(s)	zipper
6000000007063046134	Q10856567	貞通 小笠原	小笠原貞通	has P1814	おがさわら さだみち	3 hop(s)	zipper
6000000007157063466	Q11598189	種長 加納	立花種長	has P1814	たちばな たねなが	3 hop(s)	zipper
6000000007171678264	Q11673207	師尚 高階	高階師尚	has P1814	たかしな の もろなお	3 hop(s)	zipper
6000000007824357564	Q11673210	敏忠 高階	高階敏忠	has P1814	たかしな の としただ	3 hop(s)	zipper
6000000008652334945	Q20038575	人上 粟田	粟田人上	has P1814	あわた の ひとかみ	3 hop(s)	zipper
6000000008901237874	Q11432008	教翅 大久保	大久保教翅	has P1814	おおくぼ のりのぶ	3 hop(s)	zipper
6000000009217772911	Q11545688	実連 正親町	正親町実連	has P1814	おおぎまち さねつら	3 hop(s)	zipper
6000000012055158887	Q7223080	公通 藤原	藤原公通	has P1814	ふじわら きんみち	3 hop(s)	zipper
6000000012561014967	Q7424985	佐々木源三秀義	佐々木秀義	has P1814	ささき ひでよし	3 hop(s)	geni-about-me;izumo-roster;izumo-sister-roster
6000000012561210538	Q4806168	佐々木五郎義清	佐々木義清	has P1814	ささき よしきよ	3 hop(s)	geni-about-me;izumo-roster;izumo-sister-roster
6000000031450521277	Q2743525	麻生 麻生	麻生太吉	has P1814	あそう たきち	3 hop(s)	zipper
6000000208827544830	Q3090669	高遠 藤原	藤原高遠	has P1814	ふじわら の たかとお	3 hop(s)	zipper
6000000210457344846	Q3135863	橘	橘諸兄	has P1814	たちばな もろえ	3 hop(s)	zipper
6000000001782785771	Q11353159	常有 細川	一色詮範	has P1814	いっしき あきのり	4 hop(s)	zipper
6000000001882193085	Q10856544	忠脩 小笠原	小笠原忠脩	has P1814	おがさわら ただなが	4 hop(s)	zipper
6000000001896591781	Q3574311	紀伊 平	祐子内親王家紀伊	has P1814	きい	4 hop(s)	zipper
6000000001896719347	Q11483479	範国 平	平範国	has P1814	たいら の のりくに	4 hop(s)	zipper
6000000001907546106	Q20040068	道嗣 近衛	近衛道嗣	has P1814	このえ みちつぐ	4 hop(s)	zipper
6000000001908057009	Q11376939	永頼 藤原	今川範政	has P1814	いまがわ のりまさ	4 hop(s)	zipper
6000000001908643929	Q20040419	実忠 内大臣 三条	三条実忠	has P1814	さんじょう さねただ	4 hop(s)	zipper
6000000001917649875	Q10856562	遠光 加賀美	小笠原貞慶	has P1814	おがさわら さだよし	4 hop(s)	zipper
6000000001998431191	Q1098095	為和 冷泉	毛利弘元	has P1814	もうり ひろもと	4 hop(s)	zipper
6000000002232717960	Q11463417	長安 小笠原	小笠原長安	has P1814	おがさわら ながやす	4 hop(s)	zipper
6000000002494723396	Q11633100	衛好 谷	谷衛好	has P1814	たに もりよし	4 hop(s)	zipper
6000000002836964310	Q1379947	深養父 清原	清原深養父	has P1814	きよはら ふかやぶ	4 hop(s)	wikidata-p2600
6000000002968103146	Q11355813	公富 三条	三条公富	has P1814	さんじょう きんとみ	4 hop(s)	zipper
6000000003127511707	Q17212479	尹文 藤原	藤原尹文	has P1814	ふじわら の まさふみ	4 hop(s)	zipper
6000000006763929681	Q11397522	孝貞 前田	前田孝貞	has P1814	まえだ たかさだ	4 hop(s)	zipper
6000000007066361022	Q10859971	長章 小笠原	小笠原長章	has P1814	おがさわら ながあきら	4 hop(s)	zipper
6000000012561575227	Q11382323	佐々木為俊	佐々木爲俊	has P1814	ささき すえさだ	4 hop(s)	geni-about-me;izumo-roster;izumo-sister-roster
6000000001773447032	Q11621369	高郷 蒲生	蒲生高郷	has P1814	がもう たかさと	5 hop(s)	zipper
6000000030394517981	Q11599338	恒泰 竹田	竹田恒泰	has P1814	たけだ つねやす	5 hop(s)	zipper
6000000030416466096	Q323443	家重 徳川	徳川家重	has P1814	とくがわ いえしげ	5 hop(s)	structural;zipper
6000000001748694008	Q635214	秀子 お市の方 織田	お市の方	has P1814	おいちのかた	name form	zipper
6000000001752962180	Q11545677	治子 三条	正親町三条治子	has P1814	おおぎまちさんじょう はるこ	name form	zipper
6000000001773922851	Q1062738	康政 榊原	榊原康政	has P1814	さかきばら やすまさ	name form	zipper
6000000001775965120	Q11489591	維子 徳大寺	徳大寺維子	has P1814	とくだいじ ふさこ	name form	zipper
6000000001813547208	Q96739683	正子 島津	徳川正子 (徳川家正夫人)	has P1814	とくがわ なおこ	name form	zipper
6000000001902996211	Q1191233	馬子 蘇我	蘇我馬子	has P1814	そが うまこ	name form	zipper
6000000001997881643	Q837166	元助 池田	池田元助	has P1814	いけだ もとすけ	name form	zipper
6000000002176448438	Q5507516	威子 藤原	藤原威子	has P1814	ふじわら いし	name form	zipper
6000000002177197597	Q11659268	雅子	雅子内親王	has P1814	がしない しんのう	name form	zipper
6000000002416067384	Q900258	璋子 藤原	藤原璋子	has P1814	ふじわら の たまこ	name form	structural;zipper
6000000002441160019	Q1190972	定子 藤原	藤原定子	has P1814	ふじわら ていし	name form	zipper
6000000002441722028	Q108055990	鮮子 藤原	藤原鮮子	has P1814	ふじわら せんし	name form	zipper
6000000002442322201	Q97200048	楽子	楽子内親王	has P1814	らくしないしんのう	name form	zipper
6000000002668785469	Q11634517	利子	貞愛親王妃利子女王	has P1814	さだなるしんのうひ としこじょおう	name form	zipper
6000000002668788223	Q7244301	菊麿王 山階宮	山階宮菊麿王	has P1814	やましなのみや きくまろおう	name form	zipper
6000000002669014444	Q7141980	恒子	二条恒子	has P1814	にじょう ひさこ	name form	zipper
6000000002669355096	Q11439034	和子	大谷和子 (東本願寺)	has P1814	おおたに ともこ	name form	zipper
6000000002672462883	Q11481356	治子 始宮	常子内親王	has P1814	つねこない しんのう	name form	zipper
6000000002680080694	Q3128268	重忠 畠山	畠山重忠	has P1814	はたけやま しげただ	name form	zipper
6000000003128109582	Q7244748	昌子	昌子内親王	has P1814	しょうし ないしんのう	name form	zipper
6000000004320435350	Q3012130	賢子 大弐三位 藤原	大弐三位	has P1814	だいにの さんみ	name form	zipper
6000000006911553106	Q5361863	熈子 天英院 近衛	近衛熙子	has P1814	このえ ひろこ	name form	zipper
6000000007170642402	Q902350	貴子 高階	高階貴子	has P1814	たかしな たかこ	name form	zipper
6000000008023182787	Q11387631	儀子	儀子内親王	has P1814	ぎし ないしんのう	name form	zipper
6000000008023252894	Q17362653	忯子 藤原	藤原忯子	has P1814	ふじわら の しし	name form	zipper
6000000008270063312	Q7138891	朝子 一条	伏見朝子	has P1814	ふしみ ときこ	name form	zipper
6000000008290609037	Q11619938	常子 島津	菊麿王妃常子	has P1814	きくまろおうひ ひさこ	name form	zipper
6000000008290661520	Q11620920	茂麿 葛城	葛城茂麿	has P1814	かつらぎ しげまろ	name form	zipper
6000000008564491042	Q16336024	貴代子 二条	大谷貴代子	has P1814	おおたに きよこ	name form	zipper
6000000008620130700	Q7138937	直子 一条	春仁王妃直子	has P1814	はるひとおうひ なおこ	name form	zipper
6000000008620137142	Q6273838	実孝 一条	一条実孝	has P1814	いちじょう さねたか	name form	zipper
6000000008727581645	Q6997513	従子 徳川	徳川従子	has P1814	とくがわ じゅうこ	name form	zipper
6000000008844611185	Q11397723	菊子 酒井	前田菊子	has P1814	まえだ きくこ	name form	structural;zipper
6000000010699663671	Q13310161	庄一郎 川嶋	川嶋庄一郎	has P1814	かわしま しょういちろう	name form	zipper
6000000010701675721	Q1030337	成子 照宮	東久邇成子	has P1814	ひがしくに しげこ	name form	wikidata-p2600
6000000011626877868	Q11642999	邦彦王妃俔子	邦彦王妃俔子	has P1814	くによしおうひ ちかこ	name form	wikidata-p2600
6000000011994870970	Q11055247	紀子 池上	川嶋紀子	has P1814	かわしま いとこ	name form	zipper
6000000011995063156	Q11266855	四郎 池上	池上四郎	has P1814	いけがみ しろう	name form	zipper
6000000012569777980	Q3077388	祐子 内親王 照宮	久宮祐子内親王	has P1814	ひさのみや さちこないしんのう	name form	zipper
6000000012570892621	Q11530329	信子 鍋島	松平信子	has P1814	まつだいら のぶこ	name form	wikidata-p2600
6000000208142500821	Q10855990	伊都子 舊姓 鍋島 梨本宮	梨本伊都子	has P1814	なしもと いつこ	name form	zipper
6000000208155088821	Q11650654	榮子 舊姓 広橋 鍋島	鍋島榮子	has P1814	なべしま ながこ	name form	structural;zipper
6000000218449847950	Q11637623	智惠子 三条	載仁親王妃智恵子	has P1814	ことひとしんのうひ ちえこ	name form	zipper
6000000218454833856	Q11447643	慰子 前田	威仁親王妃慰子	has P1814	たけひとしんのうひ やすこ	name form	zipper
6000000218455761892	Q7141957	広子 二条	二条広子	has P1814	にじょう ひろこ	name form	zipper
