geni_id	our_name	qid	candidate_name	slot	via	sex	shared_words
6000000094638364895	Guglielmo Raimondo IV Moncada 1°conte di Caltanissetta	Q11924905	Guillem Ramon V de Montcada i d'Alagó	child	Matteo Moncada	M	
6000000094776081487	Stanislas de Maillé de La Tour-Landry 6.Duc de Maillé	Q75330737	Q75330737	child	Anna Maria Angela Dorothea Euphemia Gabriella Elisabeth Adela Radziwill	M	
6000000094832589172	Aymon Humbert Marie Gerard de Faucigny-Lucinge et Coligny 7.Prince de Lucinge,5.Prince de Cystria, Comte de Coligny	Q75359531	Q75359531	child	Humbert François Georges Marie Gerard de Faucigny-Lucinge et Coligny	M	
6000000094834740930	Louis Charles Marie Rogatien de Faucigny-Lucinge et Coligny	Q50871755	Louis de Faucigny-Lucinge	child	Henry Charles Aymon Marie Rodolphe de Faucigny-Lucinge et Coligny	M	
6000000094838935821		Q136206622	Françoise Fabre-Luce	child	Charlotte Marie Françoise Fabre-Luce	F	
6000000094839061897		Q80197540	Q80197540	child	Charlotte Marie Françoise Fabre-Luce	M	
6000000095354056918	Giovanni di Crescenzio	Q320317	Q320317	child	Crescentius II	M	
6000000095420803821	Tanguy bâtard de Bretagne seigneur de Hede	Q3106556	Q3106556	child	Jean VI de Dreux	M	
6000000095753488212	Sandrina van Nassau	Q93879672	Q93879672	child	Walram von Laurenburg	F	
6000000096317319190	Anne Toignel de l'Espence	Q108743057	Anne Toignel de l'Espence	child	Jacqueline du Moulin	F	jacqueline moulin
6000000096549025846	Blanche d'Avesnes	Q110537417	Alix d'Avesnes	child	Jacques van Avenne	F	
6000000097014408822	Laura Pawlikowska	Q136309006	Laura Pawlikowska	sibling	Julie Antonia Ludovica von Britto	F	adolf baronicavalcab
6000000097016517823	Hugo von Britto	Q136308998	Hugo Ritter von Britto	child	Julie Antonia Ludovica von Britto	M	arthur britto gaston maria von webenau weber
6000000097061002253	John A. Andrews Jr.	Q134298657	James Bunbury White	child	Bridgett Beatty	M	
6000000097122193865	Adolf von Baroni-Cavalcabò	Q136308975	Adolf Baroni-Cavalcabò	sibling	Julie Antonia Ludovica von Britto	M	baronicavalcab laura pawlikowska
6000000097126734191	Sebastian de Penancoët	Q75961670	Q75961670	child	Marie de Ploeuc de Timeur	M	
6000000097161398897	Corisande Emma Harris	Q75278385	Q75278385	child	Corisande Armandine Sophie Leonice Helene Bennet	F	
6000000097553140969	Catherine de Coetivy	Q108884580	Catherine de Coëtivy	child	Marie Marguerite de Valois dame de Royan et de Mornac	F	
6000000097557796949	François de Pisseleu Bishop of Amiens	Q3086291	Q3086291	child	Guillaume de Pisseleu Seigneur d'Heilly	M	anne dheilly guillaume pisseleu seigneur
6000000097708606865	Wilhelmine von Schönburg-Lichtenstein	Q116184276	Wilhelmine, Gräfin zu Solms-Utphe	child	Karl Otto Otto zu Solms-Laubach-Utphe Graf	F	luise
6000000098126050060	Charlotte Félicité Ghislaine Gaudérique Marie Philomène de La Forest Divonne	Q2978154	Q2978154	sibling	Antoine Pierre Marie François Joseph de Lévis	F	chabannes florence henri henriette levismirepoix palice
6000000098661599905	Marie Camille Moreau	Q13080821	Camille Moreau-Nélaton	child	Auguste Nelaton	F	
6000000099925533410	Swinburne FitzHardinge Berkeley	Q75420365	Q75420365	child	George Charles Grantley Fitzhardinge Berkeley	M	
6000000100384888059		Q75448234	Q75448234	child	Johan Otto Valdemar Raben-Levetzau	F	
6000000100553335873	Jeanne de la Roche Guyon	Q110601200	Guillemette de la Roche-Guyon	child	Jeanne Jacqueline de Chambly	F	guy
6000000102047571865	Giulia di Collalto	Q135924684	Juliana Collalto	child	Ramboldo XIII of Collalto	F	
6000000102663268880	Louis-Joseph de Montmorency-Laval	Q1373411	Louis-Joseph de Montmorency-Laval	sibling	Guy André Pierre André de Montmorency Laval	M	andre guy
6000000102910270831	Maria Catharina Krahe	Q140387233	Marie Lambertine Katharine Krahe	child	Wilhelm Lambert* Krahe	F	
6000000103739783870	Dorothea Charlotte von Sachsen-Zeitz Herzogin	Q75243790	Q75243790	child	Anna Friederike Philippine von Schleswig-Holstein-Sonderburg-Wiesenburg Herzogin zu Sachsen-Zeitz-Pegau-Neustadt	F	
6000000104144931909		Q75330756	Q75330756	child	Jerzy Józef Henryk Roman Potocki Radziwill	M	
6000000104545228129	Karl Heinrich Graf Künigl zu Ehrenburg von Warth	Q75304482	Q75304482	child	Emma Karoline Hermine Marie Reuß zu Greiz Prinzessin I2	M	
6000000104604083878	Juan de Merode Pignatelli	Q2466996	Q2466996	child	Maria Theresia de Aragon y Pignatelli	M	
6000000104873086986	Maria Dingler	Q139764745	Maria Erlenmeyer	child	Prof. Emil Erlenmeyer	F	
6000000105690011027	Johann Fromhold von Liphardt	Q55725930	Johann Fromhold von Liphart	child	Helene Jakobine von Liphardt	M	von
6000000105760861903	Sydney Beauchamp, M.B. Ch.B.	Q75934526	Q75934526	child	Henry Heron Beauchamp	M	
6000000105880349087		Q107097785	Natalia Sokolova	child	Academician Vladimir Evgenievich Sokolov	F	
6000000107561971040	Alexander Alexandrovich Mordvinoff	Q75324540	Q75324540	child	Katharina Александровна Ermolova	M	katharina
6000000107786567932	Albert de Namur	Q140661657	Albert von Namur	child	Godfrey I of Namur	M	namur
6000000108689070821	Elizabeth Beauclerk	Q75251335	Q75251335	child	Vere Beauclerk 1st Baron of Vere	F	1st baron beauclerk vere
6000000109108592913	Marsilie de Tancarville	Q113468325	Elisabeth de Trie	child	Guillaume II de Tancarville	F	
6000000109253201968	Pietro Moncada	Q112994822	Guglielmo Moncada	child	Giacomo Moncada III principe di Calvaruso	M	moncada
6000000110285538866	Jeanne de Balzac	Q136304979	Antoinette de Balzac	child	Antoinette de Balzac	F	
6000000110586497989	Paul Armand Rodolphe Girardet	Q3059890	Q3059890	child	Paul Girardet	M	
6000000111145199870		Q113288839	Josephine Mary (Spadone) DiGerlando	child	Savino Spadone	F	genovieve savino spadone
6000000111210349027	Cecilila Margaret Lennox	Q75259602	Q75259602	child	Charles Lennox of Richmond Lennox 2nd Duke of Richmond	F	1st baroness caroline charles fox holland lennox richmond
6000000111784398910	Boson d'Arles II	Q1868390	Q1868390	child	Boson d'Arles comte de Turin, Valois & d'Italie	M	
6000000112424834844	Bernard Bruce	Q75242810	Q75242810	child	Bernard de Brus	M	
6000000112859954180	Ferdinand Jacques Julien Eugène d'ASTORG	Q137884465	Charles Ferdinand Jacques d'Astorg	child	Alexandre Eugène-Louis-François-Saturnin de Barbasan d'Astorg	M	dastorg louis
6000000112960328903	Armand Ange Ferdinand De Mackau	Q2862011	Q2862011	child	Armand De Mackau	M	armand mackau
6000000113453891985		Q75330930	Q75330930	child	Roża Maria Magdalena Krystyna Mycielska	M	
6000000113454155843		Q75330932	Q75330932	child	Roża Maria Magdalena Krystyna Mycielska	F	
6000000114330057932	Albin Swoboda	Q4712386	Albin Swoboda, Jr.	child	Albin August Heinrich Emil Swoboda	M	
6000000114639803841		Q7312253	Q7312253	child	René Murat Auberjonois	M	
6000000114640108832		Q77991897	Q77991897	child	René Murat Auberjonois	F	
6000000115602735865	薛	Q65803009	Q65803009	child	李	F	
6000000118192830851	Eléonore de Wignacourt	Q110381297	Alix de Mortagne dit d'Espierres	child	Alix de Créquy	F	alix crequy
6000000119109603043	Caritas	Q139220362	Charitas von Baden	child	Cecilia Vasa	F	
6000000121590801836	Karl Ludwig Heinrich Kasimir von Gontard	Q1038028	Carl Friedrich Ludwig von Gontard	child	KARL Philipp Christian Christian Philipp von Gontard	M	
6000000122457349068	Hans Georg Keller vom Steinbock	Q116843	Jean-Jacques Keller	sibling	Johann Balthasar Keller vom Steinbock	M	balthasar johann keller
6000000122777809962	Gebhard Johann VI. von Alvensleben	Q102097	Johann Friedrich Karl II. von Alvensleben	child	Gebhard XXVIII. XXIII. von Alvensleben	M	alvensleben von
6000000124471135846	Jørgen Pallesen Rosenkrantz	Q124256739	Jörgen Rosenkrantz	child	Palle Axelsen Rosenkrantz	M	palle rosenkrantz
6000000125834753828	Francisca Josefa of Braganza	Q4762303	Francisca Josefa of Portugal	child	Pedro II, o Pacífico rei de Portugal	F	lusa neuburg portugal
6000000126205540081	Lorenzo Corsi	Q116619935	Antonio Corsi	child	Jacopo Corsi marchese di Caiazzo	M	
6000000128338178821	Tudor ap Gruffudd	Q110290617	Tudur ap Gruffudd ap Maredudd ab Iorwerth	child	Gruffudd ap Maredudd	M	gruffudd maredudd
6000000128767086864	Richard Legh	Q125472859	Francis Legh	child	Richard Legh MP	M	
6000000129268064968	Magdelaine de Gaultier	Q116053779	Louise Madeleine de Froulay de Tessé	child	Madeleine de Beaumanoir	F	beaumanoir madeleine
6000000129389109952	N córka (? Yocotzin ?)	Q30899133	Q30899133	child	Ahuitzotl 8vo Tlatoani de Tenochtitlan	F	
6000000129659255830	徵 韋	Q61725240	韦徵	child	逵 韋	M	
6000000130464851856	Andrew Hoggard Haggard Ogard	Q103945408	Sir Edward Radcliffe, of Dilston	child	Eleanor Parr	M	parr
6000000131741834893		Q15066441	Vasily Yeropkin	child	6000000189776079821	M	
6000000132499876057	續 李	Q38976923	Q38976923	sibling	琮 李	M	
6000000132599196821		Q4990104	Louise Waldén	child	Margit Amalia Waldén	F	bertil katja margit walden
6000000133480466902	Johan Edvard d'Ailly	Q19975938	Q19975938	sibling	Hack d'Ailly	M	dailly hack
6000000134017040828		Q134737617	邵瑜	child	遜 鄭	F	
6000000134543130821	John Stewart	Q75243141	Q75243141	child	John Stewart	M	john stewart
6000000134679702881		Q76114705	Q76114705	child	Guglielmo Camillo Carlo Rospigliosi	F	
6000000134680968822		Q76114675	Q76114675	child	Guglielmo Camillo Carlo Rospigliosi	M	
6000000134899985937	劭 子訥 元	Q10889559	Yuan Shao	child	媛華 李	M	
6000000135666727821	希瑊 竇	Q45491571	Dou Xijian	child	孝諶 竇	M	
6000000135696303979	琦 李	Q10719917	Li Qi	child	武	M	
6000000135809281893	遺義 房	Q45614485	Fang Yiyi	child	玄齡 喬 房	M	
6000000135829116912		Q135735654	Emmanuil Tolstoy	child	6000000017953808373	M	
6000000137621337871	Frederic Bedoir	Q5568589	Frans Bedoire	child	Jean Bedoire Sr.	M	bedoire jean
6000000138050102846	Inga Magda Mathilda Nygren	Q4767200	Anna Lang	child	Johan Conrad Nordqvist	F	conrad nordqvist
6000000139377050890	Sophia Thomalla	Q109608	Sophia Thomalla	child	Simone Thomalla	F	andy laplegua simone thomalla
6000000140739019821	James Perth Drummond	Q2741442	Q2741442	child	Jane Douglas	M	drummond james
6000000140756475882	Sergej Aleksejevich Ignatijev	Q140493971	Serge Alexeïévitch, comte Ignatiev	child	Sofia Sergeevna Ignatieva	M	
6000000141944168247	Carola Swift de Laugiers-Villars	Q136226705	Carola Livingston	child	Sylvie Matilda Livingston	F	livingston matilda sylvie
6000000142902126970	Harriet Beatrice Ames	Q76000580	Q76000580	child	Sadie Cecilia Annenberg	F	annenberg cecilia sadie
6000000144631041821	祥 胡	Q15898348	Hu Xiang	child	國珍 胡	M	
6000000144675888876	紹德 高	Q11672719	高紹德	child	祖娥 李	M	
6000000144676276839	寶德 高	Q16603306	Q16603306	child	祖娥 李	F	
6000000145007954845	真 胡	Q67433320	Q67433320	child	淵 胡	M	
6000000145225251821	洪建 鄭	Q28415536	Q28415536	child	穎考 鄭	M	
6000000145339781833	敬愛 李	Q6646368	Q6646368	child	Gao 李暠 Lǐ 李	F	fan
6000000145542173836	李	Q76011249	Q76011249	child	祥 元善 李	F	
6000000145858794824	濟 李	Q45534560	Li Zhen	child	貞 李	M	
6000000145938389268	崇業 子建 元	Q10889625	元子孝	child	欽 思若 元	M	
6000000147157048821	Bradamante di San Bonifacio	Q110411963	Contessa Bradamante Scotti	child	Lucrezia Bevilacqua	F	bevilacqua bonifacio conte ercole lucrezia san
6000000148111171914		Q2468206	Q2468206	child	Maria Vladimirovna Kirby	M	maria vladimirovna
6000000148639185988	Gilbert de Gaunt 2nd Lord Gant	Q103854619	Gilbert de Gaunt, 1st Baron Gaunt	child	Gilbert de Gaunt 1st Lord Gant	M	gaunt gilbert
6000000149465932833	Bruno Woldemar Trinkler	Q4463126	Nikolay Trinkler	child	Peter Nikolai Trinkler	M	nikolai peter
6000000149614059887	Vasili Юрьевич of Uglich	Q134962547	Wasilij Georgijewitsch	child	Yuri Vasilievich of Uglich	M	uglich yuri
6000000149846400911	Marie de Bourbon	Q107114204	Marie de Bourbon	child	François de Bourbon	F	lorraine louise marguerite
6000000150358074908	韬 高	Q61723656	高韬	sibling	湖 高	M	
6000000151427864923	Christian Polycarp Lange	Q95302311	Q95302311	child	Joachim Lange	M	
6000000151744137822	Gaetano Ricasoli	Q4013477	Q4013477	sibling	Bettino Ricasoli	M	bettino ricasoli
6000000154683061822	Vilhelm Carl Ferdinand Christian Fredrik Hilda Rudolf Gustaf von Blixen-Finecke	Q75327596	Q75327596	child	Augusta Sophie Frederiche Marie Caroline Julie von Blixen-Finecke	M	
6000000154773133826	Gonzalo Pizarro Alonso Conquistador	Q3081893	Q3081893	sibling	Francisco Pizarro González I marqués de los Atavillos, Conquistador del Perú	M	francisco pizarro
6000000154823833941	Wicfrid von Metz	Q1867680	Q1867680	child	Gerhard of Metz	M	
6000000155650733821	Catherine d'Estouteville	Q105815798	Charles de Silly, Seigneur de La Roche-Guyon	child	Marie de La Roche Guyon dame de La Rocheguyon, de Barneville, de Roncheville, d'Aquigny	M	
6000000156505421876	Artemio Vittorio Antonio Giuseppe Maria di Seyssel Marchese d'Aix e di Sommariva del Bosco	Q76171498	Q76171498	child	Elisabeth Дмитриевна di Seyssel	M	seyssel
6000000160113432821	James Stewart Lord St. Colme	Q75765083	Q75765083	child	Jean (Stewart) Lady St. Colme	M	colme henry stewart
6000000161655154831	NN von Nassau-Weilburg	Q75385518	Q75385518	child	Elizabeth Mikhailovna Romanova of Russia Grand duchess, Herzogin von Nassau Großherzogin von Luxembourg	F	grand luxembourg
6000000162243309847	Kraft Alexander Ulpiano Hohenlohe-Oehringen	Q75393166	Q75393166	child	Ferdinand Alexander von Hohenlohe-Oehringen Baron von Gabelstein	M	
6000000163897844832	Louis-Anasthase David	Q2868982	Q2868982	child	Laurent-Olivier David	M	
6000000164464384926		Q65964126	Q65964126	child	6000000164463634137	M	
6000000165178633861	Charles IV de Lorraine Duc d'Elboeuf	Q75291258	Q75291258	child	Anne Elisabeth de Lannoy	M	charles iii lorraine
6000000165540596249	Adalbert Frhr. von Barnim	Q55122770	Adalbert Freiherr von Barnim	child	Adalbert* Heinrich Wilhelm von Preußen, Prinz	M	
6000000166408946857	Hans Peter Graef	Q55888960	Karl Hessen-Kassel	child	Wilhelm V von Hessen-Kassel Landgraf	M	
6000000167787683016	Axel Seeberg	Q55743790	Axel Seeberg	child	Marie Emilie Seeberg	M	
6000000169211379821	Piera Brancaleoni	Q28374110	Q28374110	sibling	Federico da Montefeltro	F	
6000000169702339936	Ludwika Komar	Q76285141	Q76285141	child	John Drummond	F	
6000000169750051952	Louis de Guise prince de Phalsbourg et Lixheim	Q3263473	Q3263473	child	Louis II de Lorraine cardinal de Guise	M	cardinal guise lorraine louis
6000000171964381830	jur. Heinrich Alphons Plessing	Q1596548	Heinrich Alphons Plessing	child	Johann Philipp Plessing	M	johann philipp plessing
6000000172010652906	princess Anastasiya Fedorovna Hvorostinina Fyodorovna Khvorostinina Odoyevskaya Fyodorovan Хворостинина	Q96241012	Q96241012	child	Elena Borisovna Khvorostinina	F	fyodor khvorostinin
6000000172073407255		Q95211945	Q95211945	child	Rudolf von Delius	F	delius rudolf von
6000000172322471854	Francisco A. de Toledo Palafox	Q5855293	Francisco Álvarez de Toledo y Palafox	child	Francisco de Borja Álvarez de Toledo Osorio y Gonzaga	M	ignacio jose lvarez mara maria palafox toledo tomasa
6000000172412818830	Karoline Erenmouth NEUMEISTER	Q140379220	Karoline Ehrenmuthe Neumeister	child	Erdmann NEUMEISTER	F	
6000000172831521125	Katherine Strangeways	Q100326030	Cecily Strangways	child	James Strangeways	F	james
6000000172960024194	Margherita Casati	Q75832293	Q75832293	sibling	Giuseppe Gambarana Marliani	F	
6000000173175723954	Konradin von Sueva	Q20005093	Q20005093	sibling	Conrad von Hohenstaufen Duke of Swabia, King of Jerusalem and Sicily	M	von
6000000173466451961	Antonie Sophie Charlotte von Pannewitz	Q94747527	Q94747527	child	Carl Theodor Ernst von Siebold	F	ernst siebold theodor von
6000000173548035141	Alice Whitfield	Q76310936	Q76310936	child	John Mitford MP	F	john mitford
6000000173553215412	Christian Georg von Offenberg	Q64690939	Q64690939	child	Friedrich Georg von Offenberg	M	friedrich offenberg von
6000000173673584253	Oljay Qutluq Uljaiki	Q50376049	Uljay Qutlugh Khatun	child	Ghazan Sultan Mahmoud Ghazan succeeded by Mohammad Khodabande Uljeitu	F	
6000000173681573366		Q75359155	Q75359155	child	Maria Luisa Borisova didi Sassonia-Coburgo-Gotha	F	
6000000173794038098	Henry Noailles Widdrington Standish	Q16063102	Frederick Standish	sibling	Léontine de la Pasture	M	
6000000173858005893	Alexandra Noel Therese Emily von Welsburg Gräfin	Q75390970	Q75390970	child	Gustav Gregor Alexander Gregor Alexander Count von Friesenhof Graf von Welsburg	F	
6000000174047416842	Anna Stromeyer	Q59440186	Helene Marie Stromeyer	child	Georg Friedrich Louis Stromeyer	F	
6000000174883304898	Ericus Benedicti Schroderus	Q26239729	Q26239729	sibling	Johan Bengtsson Skytte af Duderhof	M	
6000000175210462885		Q75371235	Q75371235	child	Jesús María Bernaldo de Quirós y Muñoz I Marqués de Quirós	F	
6000000175362810894	Béatrice d'Auvergne (Dauphine)	Q112308134	Marguerite de Clermont	child	Béraud II de Mercoeur, Dauphin d'Auvergne	F	marie villemur
6000000175465887878	María Téllez-Girón	Q75241017	Q75241017	child	Pedro Téllez Girón I Duque de Osuna	F	ana girn velasco
6000000175713446843		Q110033782	Charles Monod	child	Marcel Frédéric Paul Monod	M	amelie leenhardt marcel monod
6000000175722496830	Henry Scrymgeour	Q75628756	Q75628756	child	Katherine Scrymgeour	M	
6000000175774731873	Irina Petrovna Danishevskaya	Q136647110	Q136647110	child	Pyotr Vassilievich Mironov	F	mironov pyotr
6000000175842922838	Reijnier Pauw	Q110423994	Reynier Pauw, Heer van Nieuwerkerk, Zuid-Schalkwijk	child	Adriaan Pauw, heer van Heemstede	M	pauw van
6000000175907283845	William Snead	Q76166605	Q76166605	child	Ralph Sneyd	M	ralph sneyd
6000000175979108823		Q56394485	Sunan Dalem	child	Nyi Ageng Wonosobo	M	
6000000176021210215	Sydney Beauclerk	Q75251325	Q75251325	child	William Beauclerk MP	M	
6000000176075377052	Margaret Overton	Q136946083	Anne Overton	child	William Overton	F	overton william
6000000176721298837	Nicolò d'Aste Patrizio Genovese	Q137351761	Torello Costigliolio de Aste	sibling	Selvaggio d'Aste	M	daste selvaggio
6000000176970983836	NN daughters	Q76161548	Q76161548	child	Óláfr Guðrøðarson	F	
6000000177031580897	Şehzade Ahmed Osmanoğlu	Q172061	Q172061	sibling	Mehmed IV Osmanoğlu	M	
6000000177192790875	Francis Sinclair	Q116027182	James Sinclair, 1st of Lybster	child	John Sinclair	M	john sinclair
6000000177193887836	Llynnog ap Gwylog	Q2606192	Q2606192	child	Gwallog ap Llaenawc Brenin Elmet	M	
6000000177198448833		Q6095598	Deniz Türkali	child	Yazar Senarist Abdülkadir (Vedat Türkali) Pirhasan	F	
6000000177326985848	Peter Viktor Besenval von Brunnstatt	Q115906	Pierre Victor, baron de Besenval de Brünstatt	child	Katharina Казимировна Besenval	M	
