cluster,cluster_size,geni_id,name,generations_above,exports_containing
347,59,6000000017550865176,Jean,0,1
348,59,6000000003086690256,Arthur de Dreux,43,1
348,59,6000000009305140239,"Hervé VI ""the Young""",41,1
348,59,6000000026080131193,Raoul,41,1
348,59,6000000027824290798,Guillaume I de Léon,41,1
348,59,6000000005952486513,Hervé le Vieux,40,1
348,59,6000000085246409969,Amicie de Leon,40,1
348,59,6000000085247911821,Guillaume,40,1
348,59,6000000056376011865,Hervé IV,39,1
348,59,6000000009305140829,Alain,39,1
348,59,6000000059243912850,Catherine de Léon,39,1
348,59,6000000009304845555,Richard II le Jeune de la Roche,39,1
348,59,6000000002187978145,Annabel Sinclair,39,1
348,59,6000000003645825196,Henry Sinclair of Roslin,39,1
348,59,6000000044583274099,William Sinclair of Longformacus,39,1
348,59,6000000000295700588,Isabeau de Machecoul,39,1
348,59,6000000003827795399,Jean de Coché,39,1
348,59,6000000009304988246,Nicole,39,1
348,59,6000000015746939646,Anne Louise de Machecoul,39,1
348,59,6000000009305140275,Marguerite de Châteauneuf,38,1
348,59,6000000026258102991,Eléonore de Châteauneuf de Beaussart,38,1
348,59,6000000000424795473,William Sinclair of Roslin,38,1
348,59,6000000006100839618,Olivier de Dreux,38,1
348,59,6000000008248206924,Aliénor de Dreux,37,1
348,59,6000000000796842681,Peter I,37,1
348,59,6000000003243493365,Jeanne de Dreux,37,1
348,59,6000000003243493375,Jean de Dreux,37,1
348,59,6000000003243493403,Henri de Dreux,37,1
348,59,6000000006906757271,Geoffroy de Dreux,37,1
348,59,6000000026884163913,Philippe de Dreux,37,1
348,59,6000000005952475754,Mahaut de Poissy,24,1
348,59,6000000096819431569,Aimeri II,24,1
348,59,6000000085246697919,Guillaume de Poissy,23,1
348,59,6000000096822465191,Philippa de Poissy,23,1
348,59,6000000003828256396,Robert III de Poissy,22,1
348,59,6000000003828256410,Robert de Poissy,21,1
348,59,6000000009305076760,Jacqueline de Fresnes,3,1
348,59,6000000009305060819,Robert I de Fresne,2,1
348,59,6000000009305060823,Richard de Poissy,1,1
348,59,6000000003828256403,Luce Le Chambelain,0,1
348,59,6000000003828256319,Isabeau de Neufbourg,0,1
348,59,6000000009305060827,Robert II,0,1
348,59,6000000085325953830,N N,0,1
348,59,6000000004869208962,Goslein IV de Lèves,0,1
348,59,6000000096820716386,Guillaume I,0,1
348,59,6000000003827821317,Jeanne I de Rohan,0,1
348,59,6000000085256040397,Hervé,0,1
348,59,6000000121568692843,Guillaume III de Tinteniac,0,1
348,59,6000000001501057701,Hugues IV de Châteauneuf,0,1
348,59,6000000026875093257,Robert de St. Clair,0,1
348,59,6000000026257377803,Richard de la Roche,0,1
348,59,6000000002116074210,Amicia de Roskelyn,0,1
348,59,6000000002187978122,Matilda Magnusdatter,0,1
348,59,6000000009503349833,Agnes of Dunbar,0,1
348,59,6000000006100839591,Joan d'Eu,0,1
348,59,6000000009304951325,Marguerite de Villiers,0,1
348,59,6000000009305175791,Nicole Paynel,0,1
348,59,6000000001501057590,Alix De Bourgogne,0,1
348,59,6000000002130871390,Eustachie de Vitré,0,1
348,59,6000000009304988256,Mathilde,0,1
349,59,6000000198197036351,,6,1
349,59,6000000198197036372,Johann Paul - Juan Pablo Theurer Philipp,5,1
349,59,6000000198197036579,Gertrud Theurer,5,1
349,59,6000000198197557101,nino muerto Theurer,5,1
349,59,6000000183978339828,Edith Karoline Chaie Glaser,4,1
349,59,6000000084301953077,Erna Karoline Frieda Löwenheim,4,1
349,59,6000000084301566330,Johanna Löwenheim,4,1
349,59,6000000084301724804,Otto Julius Samuel,4,1
349,59,6000000084302813982,Lilly Löwenheim,4,1
349,59,6000000134192461821,Clara Kann,4,1
349,59,6000000134192725821,Alexander,4,1
349,59,6000000186759440887,Moritz,4,1
349,59,6000000194856310877,Ellen Julie Lefeber,4,1
349,59,6000000195010158821,Gertrud Philipp,4,1
349,59,6000000183977590835,Esther Löwenheim,3,1
349,59,6000000084135845173,Ludwig,3,1
349,59,6000000084301718355,Henriette Löwenheim,3,1
349,59,6000000084301865244,Frieda Löwenheim,3,1
349,59,6000000084302030028,Julius Leib,3,1
349,59,6000000084302497871,Karl,3,1
349,59,6000000084136383864,Max,3,1
349,59,6000000134190982826,Christina,3,1
349,59,6000000134190982830,Ida Loewenheim,3,1
349,59,6000000134190982834,Reike,3,1
349,59,6000000122810197941,Ely Lefeber,3,1
349,59,6000000194852188821,Anne Lefeber,3,1
349,59,6000000194856782824,Sally,3,1
349,59,6000000177282133822,Samuel Moses,2,1
349,59,6000000084135519242,Louis,2,1
349,59,6000000122810284961,Henriette Löwenheim,2,1
349,59,6000000134180015976,Itzig,2,1
349,59,6000000134188531821,Gitzal Löwenheim,2,1
349,59,6000000134189041831,Golda Löwenheim,2,1
349,59,6000000084136249900,Jitta Samuel,1,1
349,59,6000000084136352880,Moses,1,1
349,59,6000000084135976018,Nathan,1,1
349,59,6000000084136190914,Salomon,1,1
349,59,6000000084136196856,Israel,1,1
349,59,6000000122810621848,Itzig Lefeber,1,1
349,59,6000000183978518830,Sally (Sali),0,1
349,59,6000000084136216899,Caroline Heinemann,0,1
349,59,6000000084302225933,Marie Saenger,0,1
349,59,6000000084302583836,Minna Walter,0,1
349,59,6000000084135918122,Johanna Salomon,0,1
349,59,6000000177280366902,Amalie Prager,0,1
349,59,6000000134190568821,Ernestine Kann,0,1
349,59,6000000186759610847,Schmuehl,0,1
349,59,6000000084136283849,Yehuda Leib,0,1
349,59,6000000134186883821,Ester,0,1
349,59,6000000084136085114,Frieda David,0,1
349,59,6000000216382140868,? ?,0,1
349,59,6000000134189602889,Moritz,0,1
349,59,6000000134188292821,Ester Samuel ?,0,1
349,59,6000000122810627851,Klara Kugelmann,0,1
349,59,6000000194856621845,Gerta,0,1
349,59,6000000194852659858,Meier Philipp,0,1
349,59,6000000194856844822,Doris (Dorothea) Amalie Abraham,0,1
349,59,6000000194853179835,Johann Jakob Immanuel Theurer,0,1
349,59,6000000198197036364,Maria Lucila Vite Flores,0,1
350,59,6000000014147814253,Private,16,1
350,59,6000000014147843044,Private,16,1
350,59,6000000014147806066,Private,16,1
350,59,6000000001503688759,Private,16,1
350,59,6000000010960038067,Private,16,1
350,59,6000000015313699980,Private,16,1
350,59,6000000025330747371,Private,16,1
350,59,6000000010960045190,Private,16,1
350,59,6000000010960214323,Private,16,1
350,59,6000000010669256184,Private,16,1
350,59,6000000188124182846,Private,16,1
350,59,6000000009784176070,Private,16,1
350,59,6000000009784381621,Private,16,1
350,59,6000000188124335841,Private,16,1
350,59,6000000188124566822,Private,16,1
350,59,6000000188124617827,Private,16,1
350,59,5527914821630088268,Private,15,1
350,59,5527907701490061491,Private,15,1
350,59,6000000011044832312,Private,15,1
350,59,6000000001504060311,Halvor Jakob,15,1
350,59,6000000010959411453,Nils Henrik,15,1
350,59,6000000010960309258,Private,15,1
350,59,6000000009784386692,Private,15,1
350,59,6000000009784463978,Private,15,1
350,59,6000000009784617422,Private,15,1
350,59,6000000010960189506,Private,14,1
350,59,6000000010960001399,Private,14,1
350,59,6000000027252662229,ukjent Stokke,14,1
350,59,6000000009784207961,Inger,14,1
350,59,6000000011235990153,Private,14,1
350,59,6000000027252721033,Jakob Stokke,13,1
350,59,6000000009784548246,Gudrun Synnøve Stokke,13,1
350,59,6000000027252686083,ukjent Stokke,13,1
350,59,6000000027252728048,Karen Mathilde Stokke,13,1
350,59,6000000011236926374,<private> Haslestad,13,1
350,59,6000000011046956588,Thora Marie Haslestad,12,1
350,59,6000000011047816130,Sigvald Magnus Karlsen,12,1
350,59,6000000011047917060,Olaf Jørgen Karlsen,12,1
350,59,6000000037518119395,Christian Martinius Karlsen,12,1
350,59,6000000011048015486,Oline Marie Syvertsdatter,11,1
350,59,5512161975050013649,Private,0,1
350,59,6000000014147755462,Private,0,1
350,59,6000000014147770287,Private,0,1
350,59,6000000010960186648,Ambjørg Grønseth,0,1
350,59,6000000014147725358,,0,1
350,59,6000000010960294225,Private,0,1
350,59,6000000011044633951,Nils,0,1
350,59,6000000001503801390,Private,0,1
350,59,6000000006776672961,Private,0,1
350,59,6000000015313725475,Private,0,1
350,59,6000000010959613004,Private,0,1
350,59,6000000009756539739,Per Vikan,0,1
350,59,6000000011047869872,Karl Johan Jørgensen,0,1
350,59,6000000188123776857,Private,0,1
350,59,6000000011275602877,Tale Maria Larsdatter,0,1
350,59,6000000009784413885,Private,0,1
350,59,6000000188124309839,,0,1
350,59,6000000188123770928,Private,0,1
350,59,6000000011236933711,Private,0,1
351,59,6000000000097553084,Roar,15,1
351,59,6000000000349232013,,15,1
351,59,6000000000116590937,Stian,15,1
351,59,6000000000116848425,Private,15,1
351,59,5415082849020104378,Private,15,1
351,59,5415093088110067630,Private,15,1
351,59,6000000000643121432,Vidar,15,1
351,59,6000000019468140089,Private,15,1
351,59,6000000000108892630,Private,14,1
351,59,6000000000116742776,Private,14,1
351,59,6000000000116893162,Private,14,1
351,59,6000000000116974048,Private,14,1
351,59,6000000037887522399,Private,14,1
351,59,6000000000108901504,Adolf Eugen,13,1
351,59,6000000039091762021,Erling Fredrik,13,1
351,59,6000000102568796902,<private> Hellstrøm,13,1
351,59,6000000039092261936,Marie Karoline Mørk,12,1
351,59,6000000093464288829,Johan Emil Mørk,12,1
351,59,6000000093464288834,Tomas Eugen Mørk,12,1
351,59,6000000102548773862,Ester Borghild Mørk,12,1
351,59,6000000039091497125,Henry Carsten Emanuel,2,1
351,59,6000000102546987308,Ingvald Larsen,2,1
351,59,6000000102546778409,Karl Larsen,2,1
351,59,6000000102548410846,Hartvig Larsen,2,1
351,59,6000000225438467856,Julius,1,1
351,59,6000000039091841092,Karl Magnus,1,1
351,59,6000000225413825827,Hans Jacob Iversen,1,1
351,59,6000000225419719855,Johan Martin Iversen Kirkeby,1,1
351,59,6000000225419759840,Gustav Jørgen,1,1
351,59,6000000225421135829,Emil Adolph,1,1
351,59,6000000225421742823,Håkon Valdemar,1,1
351,59,6000000225422127842,Clara Mathilde Iversdatter,1,1
351,59,6000000225422432829,Inga Mathilde Iversdatter,1,1
351,59,6000000039089790657,Andrine Christiansdatter Christiansen,1,1
351,59,6000000000108899558,Private,1,1
351,59,6000000039089802630,Else Olsen,1,1
351,59,6000000102548446882,Inger Halvorsdtr Samslott,1,1
351,59,6000000035770776131,Taletta Halvordsdatter Samslått,1,1
351,59,6000000086074328038,Elen Serine Halvorsdtr. Samslott,1,1
351,59,6000000086074795904,Erik Halvorson Samslott,1,1
351,59,6000000086075367863,Ingeborg Halvorsdatter Samslott.,1,1
351,59,6000000225419661858,Ivar Johannessen,0,1
351,59,6000000225421411878,Karen Mathea Jacobsdatter,0,1
351,59,6000000039092351962,Karine,0,1
351,59,6000000039092705838,Christian,0,1
351,59,6000000039092952821,Elida F. Frederikke Olsen,0,1
351,59,6000000000108903433,Private,0,1
351,59,6000000000385252037,Franz Max,0,1
351,59,6000000000385308016,Jensine Andersen,0,1
351,59,6000000000116972045,Private,0,1
351,59,5415056302120067824,Erik,0,1
351,59,6000000000546812048,Private,0,1
351,59,6000000039092948986,Anton,0,1
351,59,6000000039093434851,Elen Karoline Nilsdatter,0,1
351,59,6000000102547714114,Lars Johan Johan,0,1
351,59,6000000102571281830,Dorothea Rugstad,0,1
351,59,6000000102545084870,Karen Marie Isaksdatter Sneltvedt,0,1
351,59,6000000086028913042,Aagot Toresdtr. (Gramstad),0,1
351,59,6000000086029516832,Halvor Erikson (Frafjord),0,1
352,59,6000000002148609365,片桐為元正室,7,1
352,59,6000000002212102102,定経,6,1
352,59,6000000002667581967,忠時,6,1
352,59,6000000002667730383,忠顕,6,1
352,59,6000000002667735145,忠相,6,1
352,59,6000000002667782557,忠品,6,1
352,59,6000000002667851363,忠厚,6,1
352,59,6000000002667856390,忠恒,6,1
352,59,6000000003078550993,親賢,6,1
352,59,6000000002148593494,忠重,6,1
352,59,6000000002643912911,勝隆室,6,1
352,59,6000000004163662107,忠興正室,6,1
352,59,6000000002667406768,清徳院,5,1
352,59,6000000002667673448,忠時室,5,1
352,59,6000000002667748316,忠高室,5,1
352,59,6000000003078674317,親興,5,1
352,59,6000000002230644959,酒井忠正正室,4,1
352,59,6000000002230779062,定次,4,1
352,59,6000000002230782137,定経正室,4,1
352,59,6000000002230791116,定良,4,1
352,59,6000000002623270315,親昌正室,4,1
352,59,6000000002667713211,氏重正室,4,1
352,59,6000000003078520654,親智,4,1
352,59,6000000007098835202,資栄正室,4,1
352,59,6000000002230760139,松平定綱正室,3,1
352,59,6000000003178214725,正幸,3,1
352,59,6000000003178264196,正辰 源右衛門,3,1
352,59,6000000003178290281,正治,3,1
352,59,6000000002230568373,長房室,3,1
352,59,6000000002230642564,堀親良室,3,1
352,59,6000000001886112345,定綱,2,1
352,59,6000000002211941462,定房,2,1
352,59,6000000002507015120,定実,2,1
352,59,6000000003178235500,松尾,2,1
352,59,6000000002230470711,長政,2,1
352,59,6000000002644246064,勝隆,2,1
352,59,6000000001885953681,たつ 二之丸殿,1,1
352,59,6000000002230740244,安井重継室,1,1
352,59,6000000002230701102,長勝 又右衛門,1,1
352,59,6000000007098828216,資栄,1,1
352,59,6000000002231526131,七曲,1,1
352,59,6000000002667728265,家次室,1,1
352,59,6000000002644239213,勝俊室,1,1
352,59,6000000002644297130,勝俊,1,1
352,59,6000000002658397136,正村,1,1
352,59,6000000001774375640,定勝,0,1
352,59,6000000001886204029,貞友,0,1
352,59,6000000003178257335,正就 半蔵,0,1
352,59,6000000002230739049,重継,0,1
352,59,6000000002230692072,長詮,0,1
352,59,6000000002667782205,忠高,0,1
352,59,6000000003078616557,松雪院,0,1
352,59,6000000007098744457,正栄,0,1
352,59,6000000001998787418,家利,0,1
352,59,6000000002667742209,政吉,0,1
352,59,6000000002644123390,勝隆室,0,1
352,59,6000000002187595924,正吉,0,1
352,59,6000000002187776206,まん,0,1
352,59,6000000002658521002,治持,0,1
353,59,6000000000702588012,Thorbjørn Sten Sten Johansen Ileby,12,1
353,59,6000000004190247540,Helga Ileby,12,1
353,59,6000000004190267586,Private,12,1
353,59,6000000055603260121,Ragnhild Elisabeth Elisabeth Ileby,12,1
353,59,6000000055604004960,Hans Johansen Ileby,12,1
353,59,6000000055604583821,Ingrid Margrethe Ileby,12,1
353,59,6000000055604634898,Private,12,1
353,59,6000000055604833950,Gunhild Andrea Ileby,12,1
353,59,6000000055604975822,Christian Johansen Ileby,12,1
353,59,6000000191195574826,Randi Elvira Eriksen,12,1
353,59,6000000012631619584,Arent,12,1
353,59,6000000043083268476,Ingeborg Marie Gundersen,12,1
353,59,6000000043083442705,Håkon,12,1
353,59,6000000043083820578,Else Helene Gundersen,12,1
353,59,6000000043083858022,Martha Ulrikke Gundersen,12,1
353,59,6000000043083875974,Anni Helmine Gundersen,12,1
353,59,6000000043083906876,Gunnar,12,1
353,59,6000000192414417831,Private,12,1
353,59,6000000192414417836,Private,12,1
353,59,6000000192414417841,Private,12,1
353,59,6000000028410996963,Klara Otilie Ulriksen,11,1
353,59,6000000055604388828,Ulrikke Gustavine Ulriksen,11,1
353,59,6000000191194906841,Martin Oliver,11,1
353,59,6000000191195670823,Olga Marie Ulriksen,11,1
353,59,6000000177879279895,Johan Fredrik Kristiansen,11,1
353,59,6000000177880179830,Ulrik Marentius Kristiansen,11,1
353,59,6000000177880440835,Petter Anker Kristiansen,11,1
353,59,6000000177880565821,Karl Anton Kristiansen,11,1
353,59,6000000189116174848,Johan Fredrik Kristiansen,11,1
353,59,6000000189116203876,Johan Fredrik Kristiansen,11,1
353,59,6000000189116283827,Emilie Josefine Kristiansdatter,11,1
353,59,6000000189116552824,Anne Marie Kristiansdatter,11,1
353,59,6000000189142224915,Ulrik Christian Kristiansen,11,1
353,59,6000000013755395158,Karl Ulrik,11,1
353,59,6000000192413137849,Oskar Sigismund,11,1
353,59,6000000189145263860,Herman Edvard Hansen,11,1
353,59,6000000189145344858,Andrea Petrine Hansdatter,11,1
353,59,6000000189145905822,Dora Marie Hansdatter,11,1
353,59,6000000189145999826,Alexander Peter Hansen,11,1
353,59,6000000189146019856,Helga Emilie Hansdatter,11,1
353,59,6000000189144320859,Ole Martin Martin Ulriksen,10,1
353,59,6000000177880062872,Julie Petrine Ulriksdatter,10,1
353,59,6000000189144455843,Ole Peter Ulriksen,10,1
353,59,6000000189144495834,Helene Marie Ulriksdatter,10,1
353,59,6000000189144518833,Hans Olaus Ulriksen,10,1
353,59,6000000189144874821,Oline Josephine Ulriksdatter,10,1
353,59,6000000028408981924,Ludvig Anton Hansen Ileby,0,1
353,59,6000000059589996156,Karoline Pedersdatter Pedersdatter,0,1
353,59,6000000028408624480,Johan Kristian Hansen Ileby,0,1
353,59,6000000189143381901,Marie Pedersdatter,0,1
353,59,6000000191195733835,Reidar Torleif Algerheim,0,1
353,59,6000000116390576952,Fredrik Kristiansen,0,1
353,59,6000000184210691834,Gunder,0,1
353,59,6000000189145631838,Elen Andrea Andersdatter,0,1
353,59,6000000189145686830,Gustav Christiansen,0,1
353,59,6000000013755380602,Augusta Marie,0,1
353,59,6000000192414417825,Josephine Marie Hansdatter Melkeberg,0,1
353,59,6000000189145968848,Anette Arnesdatter,0,1
353,59,6000000189146128831,Asta Kathrine Gustavsdatter Mathisen,0,1
354,59,6000000000526338037,Timothy Briggs,3,1
354,59,6000000000526340709,Sela Briggs,3,1
354,59,6000000000526373298,Jabez Briggs,3,1
354,59,6000000000652314860,Tabatha Briggs,3,1
354,59,6000000003940001451,Mary Briggs,3,1
354,59,6000000003940001483,Timothy Briggs,3,1
354,59,6000000003940001491,Rachel Briggs,3,1
354,59,6000000000526302970,Hannah Briggs,3,1
354,59,6000000000526308772,Daniel Briggs,3,1
354,59,6000000000526346425,Esther Finney Briggs,3,1
354,59,6000000000526408750,Phinehas Briggs,3,1
354,59,6000000000526408848,Hannah Briggs,3,1
354,59,6000000000526408859,Phinehas Briggs,3,1
354,59,6000000000526414932,Stephen Briggs,3,1
354,59,6000000000652215132,Abigail Briggs,3,1
354,59,6000000000652276199,Eunice Briggs,3,1
354,59,6000000000526319186,Marcey Briggs,3,1
354,59,6000000000526368971,Timothy Briggs,3,1
354,59,6000000000526396935,Jonathan Briggs,3,1
354,59,6000000000652219629,Susannah Briggs,3,1
354,59,6000000006949305181,Deborah Briggs,3,1
354,59,6000000000526364675,John Briggs,3,1
354,59,6000000000526373994,Lydia Briggs,3,1
354,59,6000000000652143189,Chloe Briggs,3,1
354,59,6000000003937346726,Nathaniel Briggs,3,1
354,59,6000000003937346974,Rufus Briggs,3,1
354,59,6000000000526319580,Hannah Briggs,2,1
354,59,6000000000526350950,Rachel Briggs,2,1
354,59,6000000000526364309,Thankful Briggs,2,1
354,59,6000000000526414496,Jabez Briggs,2,1
354,59,6000000000526423739,Phineas Briggs,2,1
354,59,6000000000652145342,Mercy Briggs,2,1
354,59,6000000000652221195,Bathsheba Briggs,2,1
354,59,6000000003937346571,John,2,1
354,59,6000000013429515606,Rachel Briggs,2,1
354,59,6000000073830218865,George Briggs,2,1
354,59,6000000208422729079,Phinehas Briggs,2,1
354,59,6000000064117387913,Mathew Briggs,1,1
354,59,6000000000526331380,Deacon John Briggs,1,1
354,59,6000000003937662323,Hannah Briggs,1,1
354,59,6000000003939049464,William Briggs,1,1
354,59,6000000003939049545,Thomas Briggs,1,1
354,59,6000000003939049711,Elizabeth Briggs,1,1
354,59,6000000006110942790,Sarah Briggs,1,1
354,59,6000000007535451722,Mary Briggs,1,1
354,59,6000000097537647276,Noah Briggs,1,1
354,59,6000000206248208849,Mary Bundy Briggs,1,1
354,59,6000000000526350987,Hannah Rockett,1,1
354,59,6000000003938400207,Sarah Macomber,0,1
354,59,6000000003938400278,William Briggs,0,1
354,59,6000000032626688904,Sarah Smith,0,1
354,59,6000000208422729163,Hannah Rockett,0,1
354,59,6000000003939959747,Jonathan Burt,0,1
354,59,6000000003940001301,Joseph Rockett,0,1
354,59,6000000003940001308,Mary Wilmarth,0,1
354,59,6000000000526408445,Tabatha Babbitt,0,1
354,59,6000000000526402683,Esther Finney,0,1
354,59,6000000000526423200,Timothy Briggs,0,1
354,59,6000000000652320854,Lydia Finney,0,1
355,59,6000000007151380038,William I,20,1
355,59,6000000000436590949,Robert II de Courci,20,1
355,59,6000000000437848602,William,20,1
355,59,6000000000682018080,Henry de Newberg,20,1
355,59,6000000010350066928,Aubreye,20,1
355,59,6000000018895809674,Gunfrid de Mauduit,20,1
355,59,6000000021232288149,Doda de Meulan,19,1
355,59,6000000000682018110,Adeline Adeliza de Meulan,19,1
355,59,6000000015117353789,Hugues III de Vernon,19,1
355,59,6000000003827692281,Richard I de Courcy,19,1
355,59,6000000003210296864,Galeran de Meulan,19,1
355,59,6000000003210331076,Foulques de Meulan,19,1
355,59,6000000046503342369,Richard de,19,1
355,59,6000000001102431618,Galeran de Meulan,18,1
355,59,6000000006290764078,Fulk de Meulan,18,1
355,59,6000000046503792075,Hilduin de,18,1
355,59,6000000046504284983,Hugues II de,18,1
355,59,6000000082924576082,Guglielmo,6,1
355,59,6000000082924863894,Ugo,6,1
355,59,6000000000957335739,William de Tyson,5,1
355,59,6000000000281707158,Emma de Falaise,5,1
355,59,6000000003410561598,Alice de Falaise,5,1
355,59,6000000024764585514,Sibyl,5,1
355,59,6000000111084335193,NN de Falaise,5,1
355,59,6000000003828169199,Hugh fitz Osberne de Dodleston,5,1
355,59,6000000068570833854,Avise Fitzosbern,5,1
355,59,6000000003828256006,Raoul IV de la Roche-Tesson,5,1
355,59,6000000002188307697,Alexander,5,1
355,59,6000000082923494679,Rodolfo,5,1
355,59,6000000082923665339,Roberto,5,1
355,59,6000000082924466172,Tancredi,5,1
355,59,6000000090450251879,Ugo,5,1
355,59,6000000002389949616,Gilbert de Tyson,4,1
355,59,6000000003827692246,William,4,1
355,59,6000000003949913289,Osberne fitz Tezzon,4,1
355,59,6000000006971208267,Ralph Tesson de la Roche-Tesson,4,1
355,59,6000000042036166331,Clara,4,1
355,59,6000000042036166339,Matilda,4,1
355,59,6000000002188307715,Sichelgaita de Moulins,4,1
355,59,6000000015412761092,Altruda de Moulins,4,1
355,59,6000000082921326551,Hugues,4,1
355,59,6000000204195436828,Robert,4,1
355,59,6000000204323270840,de Moulins,4,1
355,59,6000000014151646762,Alberada de Moulins,3,1
355,59,6000000019240762534,Rudolf,3,1
355,59,6000000204322972840,de Moulins,3,1
355,59,6000000204323399824,Guillaume,3,1
355,59,6000000204323620868,Guimond II,3,1
355,59,6000000003828256042,Guimond de Moulins,0,1
355,59,6000000007150874670,Raoul II de Roche-Tesson,0,1
355,59,6000000014151666656,Guillaume de Falaise,0,1
355,59,6000000082922517922,Alferada di Guardia,0,1
355,59,6000000002389882772,Beatrix Normanica,0,1
355,59,6000000007159443815,Geva de Burci,0,1
355,59,6000000006101286882,Mathilde de Falaise,0,1
355,59,6000000174632631842,Matilde,0,1
355,59,6000000082924800919,Mabilia ...,0,1
355,59,6000000007151025629,Wandelmode,0,1
355,59,6000000003827692288,Hebrea,0,1
356,58,6000000209653154940,Adrien,8,1
356,58,6000000210183943953,Jacques,8,1
356,58,6000000210184222889,Hector,8,1
356,58,6000000210184349821,Madeleine,8,1
356,58,6000000209655942872,Damien,8,1
356,58,6000000209656214821,Robert Robin,8,1
356,58,6000000209653290903,Christophe,7,1
356,58,6000000209653372907,Salomon,7,1
356,58,6000000209653676826,Gilles,7,1
356,58,6000000209653588829,Jean,6,1
356,58,6000000006444594936,Guillaume V,5,1
356,58,6000000006444594941,Louis Du,5,1
356,58,6000000209653754821,Antoinette,5,1
356,58,6000000006444594893,Jeanne De Cormeilles,4,1
356,58,6000000194202810924,Louis,3,1
356,58,6000000006444594923,Robin,3,1
356,58,6000000091382377219,Guillaume,3,1
356,58,6000000202648044844,Catherine,3,1
356,58,6000000210722319876,Pernette,3,1
356,58,6000000202649089829,Jean,3,1
356,58,6000000196520304823,Marie,2,1
356,58,6000000194203200861,Isabelle Naguet,2,1
356,58,6000000006444594927,Guillaume Du,2,1
356,58,6000000006444594932,Perrette,2,1
356,58,6000000202647649863,Elisabeth du Bosc,2,1
356,58,6000000202648851867,Gueffin,2,1
356,58,6000000210722395822,Guéroudin,2,1
356,58,6000000196520080844,Adam,1,1
356,58,6000000194203324864,Guillaume,1,1
356,58,6000000091382905084,"Jacqueline ""Marie""",1,1
356,58,6000000194204681830,Perronelle,1,1
356,58,6000000194204789828,Guillaume II,1,1
356,58,6000000202110397821,Gueffin,1,1
356,58,6000000210483106821,Jeanne,1,1
356,58,6000000210747355834,Catherine du BOSC,1,1
356,58,6000000210747489821,Guérodin,1,1
356,58,6000000206089938837,Jacques,1,1
356,58,6000000196520100856,Jeanne,0,1
356,58,6000000196520219830,Jean,0,1
356,58,6000000006444594945,Jacqueline La Coupil,0,1
356,58,6000000209653627840,Guillaume,0,1
356,58,6000000091382771096,Guillaume III,0,1
356,58,6000000091383183894,Jean,0,1
356,58,6000000209654780895,Etienne,0,1
356,58,6000000196520295822,Richard,0,1
356,58,6000000202110418826,Guillemette,0,1
356,58,6000000209653661821,Jeanne,0,1
356,58,6000000194204675837,Jean,0,1
356,58,6000000194204678833,Jeanne Isabeau Mustel,0,1
356,58,6000000194204652840,Richard,0,1
356,58,6000000194204667840,Isabelle Mustel,0,1
356,58,6000000202647988847,Jean,0,1
356,58,6000000202649503831,Isabelle,0,1
356,58,6000000202110341846,Guillemette,0,1
356,58,6000000202110490821,Jehan,0,1
356,58,6000000210185371824,Marguerite,0,1
356,58,6000000210184487821,Jehanne,0,1
356,58,6000000209656064837,Jeanne,0,1
357,58,6000000003828052887,Renaud de Coucy,43,1
357,58,6000000032129895353,Marie de Coucy,43,1
357,58,6000000003828052901,Thomas VII de Coucy,42,1
357,58,6000000003828058045,Thomas VI de Coucy,41,1
357,58,6000000009304893577,Anne de Coucy,41,1
357,58,6000000015991802146,Alix de Coucy,41,1
357,58,6000000003827612350,Johan I,41,1
357,58,6000000012397295695,Dietrich II von Heinsberg,41,1
357,58,6000000014102699194,Willem Arnoud Godfried van Wezemael-Westerloo,41,1
357,58,6000000015530836038,Mathildis van Wesemael,41,1
357,58,6000000016755592882,Maria,41,1
357,58,6000000022922052307,Arnould d'Oreye Rummen,41,1
357,58,6000000086786477965,Maria van Heinsberg Neufchâteau,41,1
357,58,6000000173540168394,Eryt II,41,1
357,58,6000000003273401322,Jeanne de Coucy,41,1
357,58,6000000003827681466,Philippe de Coucy,41,1
357,58,6000000006444207606,Marie de Coucy,41,1
357,58,6000000003828058052,Isabeau de Looz,40,1
357,58,6000000007407313526,Mathilde van Loon,40,1
357,58,6000000012397315924,"Lodewijk IV, XIV c.1280",40,1
357,58,6000000012397684220,Joanna van Loon,40,1
357,58,6000000015849682634,Margaretha c.1295,40,1
357,58,6000000173541108908,Wynrick I,40,1
357,58,6000000003273401469,Marie de Vianden,40,1
357,58,6000000003827618327,Marguerite van Vianden,39,1
357,58,6000000003827711673,Philipp von Vianden,39,1
357,58,6000000007464527218,Mathilde de Vianden,39,1
357,58,6000000003827708920,Philippus I De Vianden,38,1
357,58,6000000022275666888,Gottfried von Vianden,38,1
357,58,6000000015155408098,Jeanne de Beaumont,38,1
357,58,6000000031829145923,Pierre,37,1
357,58,6000000225813856821,Jeanne de Courtenay,37,1
357,58,6000000003828052908,Alix de Trie,36,1
357,58,6000000022600445187,Renaud de Trie,36,1
357,58,6000000031828865443,Jeanne,36,1
357,58,6000000225814326824,Pierre,36,1
357,58,6000000001500981026,Marguerite de Courtenay,35,1
357,58,6000000017547667253,Jean I de Courtenay,35,1
357,58,6000000003828052894,Agnès de Ham,0,1
357,58,6000000003828058025,Rénaud de Trie,0,1
357,58,6000000009304988404,Thomas de Coucy,0,1
