qid,geni_id,en_label,reaches_charlemagne
Q10909660,6000000045592542887,Bian Yiqing,no
Q10910059,,Lu Yanqing,yes
Q10910066,,Lu Wenchao,no
Q10910112,,Lu Zhao,no
Q10910495,6000000075423282910,Wei Zhaode,no
Q10910882,6000000074783791867,Li Wenweng,no
Q10913327,6000000075422188834,Gu Chengzhi,no
Q10915998,6000000074758629933,Shi Dan,yes
Q10916035,6000000074757228711,Shi Zhaizhi,yes
Q10916036,6000000074758461869,Shi Yuzhi,yes
Q10916037,6000000074758146143,Shi Shouzhi,yes
Q10916068,6000000074727921853,Shi Yaobi,no
Q10916072,6000000074758105177,Shi Shizhong,yes
Q10916081,6000000074758280928,Shi Migong,yes
Q10916082,6000000075060219823,Shi Mizhong,yes
Q10916085,6000000074758347855,Shi Miying,yes
Q10916101,6000000074757522287,Shi Cai,yes
Q10916151,6000000074758282048,Shi Hao,yes
Q10916164,,Shi Jirong,yes
Q10916196,6000000074758118000,Shi Mengqing,yes
Q10916215,6000000075422340029,Shi Dazu,no
Q10916228,6000000074758523984,Shi Gao,yes
Q10916233,6000000050096320956,Shi Heling,yes
Q10916334,6000000075490251847,Ye Daqing,no
Q10916366,6000000031975758128,Ye Jingchang,yes
Q10916390,6000000074749042867,Ye Mengding,no
Q10916427,6000000074738367822,Ye Zuxia,no
Q10916597,6000000074715690997,Sima Ji,no
Q10916665,6000000023619649947,Sima Jin,yes
Q10918067,6000000038239696218,Xiang Zhuanshi,yes
Q10918129,6000000038239713036,Xiang Minzhong,yes
Q10918378,6000000074753723051,Lü Wenhuan,no
Q10918439,6000000038027305519,Lü Mengzheng,yes
Q10918454,6000000074701664922,Lü Yihao,no
Q10918600,6000000075407516923,Wu Renjie,no
Q10918625,,Wu Jie,no
Q10918638,6000000037590973447,Wu Chong,no
Q10918644,,Wu Zhaoqian,no
Q10918673,6000000074759074115,Wu Shiqing,no
Q10918692,6000000022572130691,Wu Sijue,no
Q10918727,6000000075554635831,Wu Shijian,no
Q10918860,6000000075611695983,Qingchi Wu,no
Q10918934,6000000030070756450,Wu Guidan,no
Q10918951,6000000075505037145,Wu Jung-Kuang,no
Q10918983,6000000074735377384,Wu Yong,no
Q10919022,6000000075553175096,Wu Xu,no
Q10919038,6000000074705037508,Wu Ying,no
Q10919049,6000000074717304101,Wu Zhifang,no
Q10919098,6000000037590923414,Wu Yu,no
Q10919110,6000000074705421275,Wu Fu,no
Q10919190,6000000074747936864,Wu Xichou,no
Q10919212,,Kaisheng Wu,yes
Q10919223,6000000075550199431,Wu Lu,no
Q10919348,6000000075425815859,Wu Ji,no
Q10919349,6000000074784099047,Wu Shugao,no
Q10919368,6000000074783426905,Wu Jian,no
Q10919404,6000000038916259895,Wu Kui,no
Q10919455,6000000074705701946,Wu Juhou,no
Q10919475,6000000075504114866,Wu Songliang,no
Q10919534,6000000075482617839,Wu Wenying,no
Q10919602,6000000075606876947,Wu Rulun,yes
Q10919608,6000000074759460844,Wu Hang,no
Q10919702,6000000074717625879,Wu Lai,no
Q10919732,6000000075425921865,Wu Fu,no
Q10919860,,Lv Guansun,yes
Q10919881,6000000074701692920,Lü Jiawen,no
Q10919883,6000000074701782946,Lv Xiaqing,no
Q10919887,6000000075422052168,Lv Dagui,no
Q10919892,6000000038027377264,Lü Yijian,yes
Q10919928,6000000075413724842,Lv Sicheng,no
Q10919934,,Lv Maoguang,yes
Q10919953,6000000038027626558,Lü Benzhong,yes
Q10919969,,Lü Wen,yes
Q10919992,6000000074701505092,Lv Zhi,no
Q10920018,6000000043402337887,Lv Hui,yes
Q10920031,6000000074701570086,Lv Tao,no
Q10920037,6000000043404207868,Lü Yuqing,yes
Q10920151,6000000075426250842,Zhou Baoquan,no
Q10920228,6000000074727518879,Zhou Qufei,no
Q10920358,,Zhou Xuexi,yes
Q10920362,,Zhou Xuehai,yes
Q10920453,6000000074690603049,Zhou Yaoqing,no
Q10920578,6000000075427409898,Zhou Huaizheng,no
Q10920796,6000000075503861117,Zhou Ji,no
Q10920810,6000000074691527875,Zhou Wei,no
Q10920829,6000000074727159998,Zhou Hui,no
Q10921011,6000000074711708865,Zhou Hu,no
Q10921370,6000000074748111840,He Ning,no
Q10921565,6000000074767605860,Hezheng Gongzhu,yes
Q10922215,6000000075507519041,Fucha Hafenga,yes
Q10922516,6000000074704159906,Tang Jie,yes
Q10922772,,Tang Yanqian,no
Q10922775,6000000074748222906,Tang Bin,yes
Q10922787,6000000074703702338,Tang Gong,yes
Q10922974,6000000074748152026,Tang Lin,yes
Q10923000,6000000074704255825,Tang Xun,yes
Q10923013,6000000075427554260,Tang Zhong,no
Q10923051,6000000075406495976,Tang Shunzhi,no
Q10923126,6000000074731925276,Shang Yi,no
Q10923735,6000000074748748999,Qiao Mengfu,no
Q10924354,6000000075501524128,Yan Ren,no
Q10924394,6000000186517378945,Yan Cheng,yes
Q10924398,6000000021581519032,Yan Qu,yes
Q10924412,6000000186517544907,Na Yan,yes
Q10924419,6000000075402340956,Yan Ying,no
Q10924424,6000000075606359842,Yan Changming,no
Q10925345,6000000074791524085,Yelv Chage,no
Q10925369,6000000074791952935,Yelu Tiebu,no
Q10925381,6000000017555502017,Yelü Shilu,no
Q10931853,6000000074367994044,Xiahou Qiao,yes
Q10931865,6000000075617163839,Xia Xiushu,no
Q10931893,,Xia Qiyu,yes
Q10931961,6000000075503630644,Xia Wanchun,no
Q10932151,6000000075050068909,Xia Song,no
Q10932589,,Duoni,yes
Q10942418,,Yikui,yes
Q10942421,,Yige,yes
Q10942423,,Yiliang,yes
Q10942424,,Yisu,yes
Q10942427,,Yili,yes
Q10942428,,Yiyin,yes
Q10942430,,Yilun,yes
Q10942431,,Yiqi,yes
Q10942432,,Yixu,yes
Q10942959,,Rusong,yes
Q10943207,6000000075506430027,Yao Shiyu,no
Q10943238,6000000074787368899,Yao Mian,no
Q10943304,6000000074768758821,Yao Xide,no
Q10943311,6000000075407329005,Yao Guang Xiao,no
Q10943332,,Yao Wenzhuo,no
Q10943370,6000000132360652936,Yao Yongpu,yes
Q10943408,6000000074705837096,Yao Shunming,no
Q10943426,6000000074705250462,Yao Xuan,no
Q10943533,6000000075428370081,Jiang Cai,no
Q10943582,6000000075344976042,Jiang Jiao,yes
Q10943605,6000000075345038973,Jiang Xia,yes
Q10944210,6000000012967687688,Kong Renyu,yes
Q10944224,6000000012967707688,Kong Chuanduo,yes
Q10944226,6000000074745835184,Kong Guangsi,yes
Q10944228,6000000012967299123,Kong Kejian,yes
Q10944245,,Kong Sizhen,no
Q10944283,6000000012967773306,Kong Hongxu,yes
Q10944285,6000000075062219821,Kong Zongyuan,yes
Q10944286,6000000012967673715,Kong Yi,yes
Q10944300,,Kong Chaofu,no
Q10944302,6000000012967675853,Kong Xixue,yes
Q10944303,6000000074698299299,Kong Pingzhong,no
Q10944304,6000000075607004822,Kong Guangsen,yes
Q10944314,6000000012967800239,Kong Guangqi,yes
Q10944328,6000000012967724460,Kong Sihui,yes
Q10944337,6000000012967716582,Kong Qingrong,yes
Q10944338,,Kong Xianpei,yes
Q10944340,6000000013137033202,Kong Xianceng,no
Q10944344,,Kong Zheng,yes
Q10944347,6000000074698717908,Kong Wenzhong,no
Q10944360,6000000074792907833,Kong Zhaohuan,yes
Q10944361,,Kong Zhaoqian,yes
Q10944374,6000000074698290243,Kong Wuzhong,no
Q10944375,6000000012967814226,Kong Yuqi,yes
Q10944421,6000000075508726862,Kong Xianglin,no
Q10944428,6000000012967739446,Kong Fanhao,yes
Q10944433,,Kong Jifen,yes
Q10944434,,Kong Jisu,yes
Q10944440,,Kong Jihan,yes
Q10944442,,Kong Jian,no
Q10944462,6000000012967751325,Kong Na,yes
Q10944471,,Kong Daofu,yes
Q10944473,,Kong Wenru,no
Q10944636,6000000074703253368,Sun He,no
Q10944707,6000000021618328977,Sun Baoxuan,yes
Q10944740,6000000074746820971,Sun Yingshi,no
Q10944890,6000000075346153873,Sun Jian,yes
Q10944923,6000000075556183147,Sun Yijing,yes
Q10945047,,Meng Mou,yes
Q10945096,6000000074730454830,Meng Zongzheng,no
Q10945213,,Meng Gun,yes
Q10945224,6000000075505374961,Meng Chengshun,no
Q10945312,6000000075505718821,Ji Kaisheng,no
Q10945540,6000000074703863965,Sun Kang,no
Q10945578,,Sun Yuyan,no
Q10945582,6000000051918212077,Sun Mian,yes
Q10945590,6000000074703759986,Sun Zhu,no
Q10945613,6000000074725880189,Sun Fu,no
Q10945673,6000000074716357838,Sun Di,no
Q10945686,6000000074703140592,Sun Lu,no
Q10945688,6000000074702876708,Sun Jin,no
Q10946186,,Yuwen Tingli,yes
Q10946188,,Yuwen Yan,yes
Q10946195,,Yuwen Zhiji,yes
Q10946196,,Yuwen Luo,yes
Q10946201,,Yuwen Lihuo,yes
Q10946205,,Yuwen Gong,yes
Q10946210,,Yuwen Yu,yes
Q10946218,,Yuwen Da,yes
Q10946748,6000000075422966840,An Deyu,no
Q10947263,6000000075422936835,An Chongrong,no
Q10947473,6000000074784698058,Song Shouyue,no
Q10947521,6000000038072945994,Song Xiang,yes
Q10947529,6000000088705048103,Song Deyi,yes
Q10947763,6000000074703907043,Song Shi,no
Q10947787,6000000074703995912,Song Qi,no
Q10947792,,Song Ying,yes
Q10947801,6000000074745693885,Bai Song,yes
Q10947842,6000000074789373157,Song Ne,no
Q10948091,,Aixinjueluo Quanling,yes
Q10948092,,Aixinjueluo Gongpu,yes
Q10948099,,Aixinjueluo Zenghai,yes
Q10948100,,Shoufu,yes
Q10948104,,Aixinjueluo Yiyu,yes
Q10948107,,Aixinjueluo Cunhua,yes
Q10948114,,Boufung,yes
Q10948124,,Qanglu,yes
Q10948128,,Dechang,yes
Q10948142,6000000075506022063,Puzhao,yes
Q10948144,6000000011392378218,Aixinjueluo Huizhang,yes
Q10948145,,Benge,yes
Q10948155,,Aixinjueluo Yonghui,yes
Q10948163,,Luidingju,yes
Q10948167,,Aixinjueluo Baishou,yes
Q10948168,6000000075503703916,Sheng-yu,yes
Q10948172,,Xi En,yes
Q10948174,,Duan'en,yes
Q10948176,,Subotungge,yes
Q10948177,,Subai,yes
Q10948180,,Yidao,yes
Q10948183,,Aixinjueluo Lianggui,yes
Q10948189,,Zaijian,yes
Q10948199,,Kuibin,yes
Q10948202,,Aixinjueluo Linzhi,yes
Q10948241,6000000075606751099,Zong Jichen,no
Q10949100,,Yang Yifen,yes
Q10951433,6000000075430363943,Yelv Dila,no
Q1095249,,Duke Gong of Song,yes
Q10955545,6000000075326219970,Princess Ningguo,yes
Q10957098,,Feng Ao,yes
Q10957148,,Feng Shunqing,yes
Q10963068,,Dou Gui,yes
Q10966064,6000000074733413866,Yang Bi,yes
Q10978867,,Xiang Yuanbian,no
Q10984430,6000000074792086860,Yelü Daoyin,no
Q11012808,6000000075508806876,Qi Yaoshan,no
Q11024236,6000000075430077845,Yelv Yuwen,no
Q11039273,6000000011336835309,Shang Qiheng,yes
Q11040594,6000000075424179889,Yin Se,no
Q11040599,6000000075424087901,Yin Jilun,no
Q11040635,6000000075507489403,Yin Mingshou,no
Q11045863,6000000075430339899,Yelv Haili,no
Q11048986,6000000075429733825,Xiao Dilu,no
Q11050329,6000000075430958866,Yelv Xieli,no
Q11053313,6000000075344106063,Lingqin Cui,yes
Q11053318,,Cui Zhongfang,yes
Q11053322,6000000074717031851,Cui Xiu,yes
Q11053353,6000000075344470888,Cui Yuanlue,yes
Q11053630,6000000075344194995,Shi Cui,yes
Q11053754,,Cui Rong,yes
Q11053886,6000000075344275016,Cui Mian,yes
Q11053901,6000000075382341821,Cui Ye,yes
Q11053929,,Cui Xuanliang,yes
Q11054050,6000000074782741229,Cui Yuzhi,no
Q11054091,6000000074717028946,Cui Yan,yes
Q11057332,6000000075422269906,Zuo Yu,no
Q11059104,,Basha,yes
Q11059828,6000000074703697844,Shi Hang,no
Q11060056,6000000075326745998,Tiemuerbuhua,yes
Q11062971,6000000075500420292,Ying You,no
Q11063401,6000000036444133141,Pang Laichen,no
Q11063573,6000000075480985544,Kang Baoyi,no
Q11063830,6000000075429069352,Kang Yanshou,no
Q11064033,,Kang Shaoyong,no
Q11064340,6000000075607202824,Tingxiang Liao,no
Q11064679,6000000074750029536,Guangde,yes
Q11064911,,Yanxin,yes
Q11066461,6000000074726855370,Zhang Congzheng,no
Q11066466,6000000074784825765,Zhang Lingduo,no
Q11066467,6000000074789116977,Zhang Yining,no
Q11066492,6000000075484210975,Zhang Boyu,no
Q11066542,6000000075484356886,Zhang Guanghan,no
Q11066568,6000000074735196482,Zhang Gongjin,no
Q11066644,6000000074685387936,Zhang Jizhi,no
Q11066647,6000000074684887621,Zhang Quhua,yes
Q11066648,6000000075328386031,Zhang Youxin,no
Q11066658,6000000075405106138,Zhang Kejiu,no
Q11066675,6000000074686201294,Zhang Tangqing,no
Q11066741,6000000075484231833,Zhang Kui,no
Q11066773,6000000074684636715,Zhang Xiaoxiang,no
Q11066774,6000000074685674923,Zhang Xiaochun,no
Q11066932,,Shouyong Zhang,yes
Q11066970,6000000074685926192,Zhang Nie,no
Q11066975,6000000075049017987,Zhang Shide,yes
Q11067162,6000000074733529937,Zhang Wenshou,no
Q11067182,6000000074790610972,Zhang Shiche,no
Q11067344,,Zhang Yongde,yes
Q11067422,6000000074725996046,Zhang Zheng,no
Q11067503,,Zhang Zutong,no
Q11067556,6000000074786601877,Zhang Wei,no
Q11067580,6000000074733500828,Zhang Lei,no
Q11067617,6000000034354402310,Zhang Ruotan,yes
Q11067676,6000000074787722992,Zhang Qiyan,no
Q11067737,6000000075484333017,Zhang Zhensun,no
Q11067741,6000000045959242141,Zhang Wentao,no
Q11067782,6000000075483981829,Zhang Shun,no
Q11067999,6000000071698039902,Zhang Yipeng,no
Q11068011,6000000019459090026,Zhang Renfu,yes
Q11068027,6000000015873346176,Zhang Bingyan,yes
Q11068059,6000000075611067369,Zhang Zhongxin,no
Q11068117,6000000074751477843,Zhang Yuangan,no
Q11068161,,Zhang Shuying,no
Q11068193,,Zhang Jialu,yes
Q11068286,6000000075484033987,Zhang Shouyue,no
Q11068335,6000000075484228041,Zhang Shizheng,no
Q11068339,6000000074733478911,Zhang Ping,no
Q11068362,6000000019265583922,Zhang Tingtuan,yes
Q11068363,6000000075507161018,Zhang Tinglu,yes
Q11068364,6000000075507095943,Zhang Tingzan,yes
Q11068366,6000000075483989099,Zhang Tinghan,no
Q11068368,6000000075483544138,Zhang Tinghan,no
Q11068396,6000000075509029822,Zhang Biao,no
Q11068496,6000000074744867224,Zhang Dunyi,no
Q11068539,6000000046994482357,Zhang Fangping,no
Q11068566,6000000071697231339,Zhang Shiyi,no
Q11068590,6000000019266087438,Zhang Cengchang,yes
Q11068591,6000000019186578986,Chang Tseng-Yang,no
Q11068631,6000000074736854923,Zhang Shu,no
Q11068637,6000000025022428142,Zhang Jian,yes
Q11068639,,Zhang Quan,yes
Q11068651,6000000172457790323,Zhang Zhengyu,no
Q11068683,6000000075483640139,Zhang Ruzhou,no
Q11068700,6000000039010630072,Zhang Ji,no
Q11068701,6000000022700033207,Zhang Ji,yes
Q11068721,6000000075484332997,Zhang Yuanwei,no
Q11068759,6000000074737139912,Zhang Yan,no
Q11068763,6000000075610954048,Zhang Bingkun,no
Q11068789,6000000074686413177,Zhang Tao,no
Q11068808,6000000075482194562,Zhang Jue,no
Q11068813,6000000075504857866,Zhang Qi,no
Q11068849,6000000039010801989,Zhang Zao,no
Q11068853,6000000075484002903,Zhang Qiong,no
Q11068856,,Zhang Yongbin,yes
Q11068865,6000000074685365162,Zhang Zhibo,no
Q11068880,6000000054755793829,Zhang Xianglin,yes
Q11068891,6000000019266018193,Zhang Bingwen,yes
Q11068896,,Zhang Mu,no
Q11068907,,Zhang Duancheng,yes
Q11068959,6000000074686387154,Zhang Mei,no
Q11069021,6000000019265830212,Zhang Ruoxu,yes
Q11069030,6000000074685282439,Zhang Maozhao,yes
Q11069048,6000000019570125714,Zhang Yintang,no
Q11069070,6000000075483932031,Zhang Jiao,no
Q11069075,6000000075049151057,Zhang Yong,no
Q11069089,6000000075328653848,Zhang Du,no
Q11069090,6000000074737445008,Zhang Du,no
Q11069107,,Zhang Yue,yes
Q11069115,,Zhang Yi,yes
Q11069272,6000000075328353015,Zhang Zhuo,no
Q11069430,6000000075402535005,Gui Renze,no
Q11069431,6000000075402245099,Gui Renshao,no
Q11069753,6000000075506035910,Peng Sunyu,no
Q11069763,6000000048112739934,Peng Dingqiu,yes
Q11069824,6000000038918344322,Peng Siyong,no
Q11069883,6000000074702789847,Peng Ruli,no
Q11069886,6000000147131439832,Peng Taishi,yes
Q11069925,6000000048113333848,Peng Long,yes
Q11069940,6000000048112974229,Peng Shaosheng,yes
Q11070137,,Chèchètū,yes
Q11070265,6000000074789156003,Xu Yikui,no
Q11070314,6000000074692100015,Xu Fu,no
Q11070330,6000000074759161824,Xu Yuanjie,no
Q11070396,6000000075049141244,Princess Xuguozhang,yes
Q11070401,6000000075508751951,Xu Fang,no
Q11070414,6000000075326119513,Xu Jian,yes
Q11070447,6000000074692178011,Xu Shi,no
Q11070461,,Xu Xiaosi,yes
Q11070478,6000000075551110384,Xu Dingchao,no
Q11070538,,Xu Baoqian,no
Q11070623,6000000074748759429,Xu Dezhi,no
Q11070662,6000000011496145515,Xu Chengyu,no
Q11070709,6000000074692049203,Xu Xiji,no
Q11070716,,Xu Jingxi,yes
Q11070813,6000000011496075723,Xu Zhanen,no
Q11070847,6000000075503165135,Xu Qi,no
Q11070863,6000000074692588875,Xu Di,no
Q11070864,6000000011496244623,Xu Xiang,no
Q11070879,,Xu Bingyi,no
Q11070891,6000000075554764827,Xu Jiru,no
Q11070896,6000000075554454865,Shaozhen Xu,no
Q11070909,6000000075509058822,Xu Zhijing,no
Q11070940,6000000075508492013,Xu Qian,no
Q11070944,6000000074749202998,Xu Yi,no
Q11070969,6000000075554677834,Xu Daokun,no
Q11070994,6000000074717904995,Xu Duo,no
Q11071035,6000000075554720822,Xu Dingkang,no
Q11071714,,Dezhao,yes
Q11071736,6000000075504120838,Delertei,no
Q11072259,6000000011332757171,Zhijun,yes
Q11072260,,Zhirui,yes
Q11072501,6000000074791561192,Yelü Yali,no
Q11072609,,Wang Hui,yes
Q11073155,6000000054780572825,Yun Jing,yes
Q11073521,6000000019151354444,Yun Guangchen,yes
Q11073524,6000000045223038896,Yun Yanbin,yes
Q11073525,6000000019151230547,Yun Yanqi,yes
Q11073526,6000000051485855827,Yun Richu,yes
Q11073528,6000000019151315546,Yun Yujia,yes
Q11073532,6000000019169439001,Yun Hongyi,yes
Q11074104,6000000074718927920,Murong Yanzhao,yes
Q11074206,,Aixinjueluo Qingheng,yes
Q11074281,,Ying Qu,no
Q11075491,6000000021150558686,Fang Yanqian,yes
Q11075713,6000000075481656970,Hu Yanke,no
Q11076141,6000000074688419065,Zhao Shi,yes
Q11076519,6000000074690478991,She Congruan,no
Q11077183,6000000075402472828,Yuan Xiu,yes
Q11077235,6000000075373093838,Tuoba Jiefen,yes
Q11077241,6000000075334215840,Tuoba Zun,yes
Q11077242,,Tuoba Lin,yes
Q11077243,,Tuoba Mou,yes
Q11077334,6000000178830082893,Jueluo Baishan,yes
Q11078300,6000000074787592039,Ge Xisi,no
Q11079190,6000000074734147822,Ao Taosun,no
Q11079363,,Zhao Shi,yes
Q11079703,,Li Daizonger,yes
Q11080108,,Wen Bing,no
Q11084635,6000000048486285993,Fang Chuanmu,yes
Q11084646,6000000074788084866,Fang Keqin,no
Q11084708,6000000074728834834,Fang Shiyao,no
Q11084730,,Fang Xiaobiao,yes
Q11084797,6000000074728193214,Fang Tingshi,no
Q11084798,6000000075506673009,Fang Shiji,yes
Q11084814,6000000074771203830,Fang Zheng,no
Q11084856,6000000071237318845,Fang Dongshu,no
Q11084909,6000000019264372039,Fang Fa,yes
Q11084974,6000000074728492076,Fang Zhu,no
Q11084989,6000000048484132001,Fang Bao,yes
Q11085037,6000000074711642955,Fang Fengchen,no
Q11085045,6000000019264073625,Fang Zhu,no
Q11085115,6000000074756956072,Shi Yuanzhi,no
Q11085164,6000000075428783842,Shi Yisheng,no
Q11085169,6000000074757357882,Shi Su,no
Q11085302,,Shi Runzhang,no
Q11088228,6000000074702023822,Ming Hao,no
Q11088349,6000000074747264870,Yi Zhong,no
Q11088359,,Yi Shunyu,no
Q11088361,,Yi Shunding,no
Q11088783,,Chunshan,yes
Q11088974,,Zhaolian,yes
Q11089170,6000000074299897957,Chao Gongwu,yes
Q11089173,6000000037888843569,Chao Yuezhi,yes
Q11089707,6000000075501942197,Shi Yinsu,no
Q11090252,6000000075502687123,Shi Zhiyuan,no
Q11090754,6000000075423055979,Qu Duan,no
Q11090943,6000000074716896935,Cao Xiugu,no
Q11090974,6000000074704491960,Cao Xun,no
Q11091221,6000000075407180876,Cao Shenji,no
Q11091245,,Cao Xiuxian,no
Q11091293,6000000075406163367,Cao Zhenji,no
Q11091294,6000000074704626861,Cao Fu,no
Q11091394,6000000074717302869,Zeng Sanpin,no
Q11091403,6000000074716831130,Zeng Conglong,no
Q11091411,,Zeng Yuanhai,no
Q11091415,,Zeng Zhaoao,no
Q11091416,6000000054762191823,Zeng Guangmin,yes
Q11091436,6000000013869716667,Zeng Guobao,yes
Q11091461,6000000075486923853,Zeng Anzhi,no
Q11091463,6000000074716969118,Zeng Hongzheng,no
Q11091465,,Zeng Zongyan,no
Q11091489,6000000038027703135,Zeng Ji,yes
Q11091505,6000000049630316821,Zeng Bi,yes
Q11091587,6000000075607471900,Zeng Yu,no
Q11091600,6000000075614400886,Zeng Biguang,no
Q11091610,6000000066186038254,Zeng Fuqian,no
Q11091644,6000000075431336832,Zeng Di,no
Q11091645,6000000075505014215,Zeng Yong,yes
Q11091875,6000000075326944822,Esen Temur,yes
Q11092042,,Ochicher,yes
Q11092984,6000000075420964905,Mu Daiwen,no
Q11093599,,Zhu Yunjian,yes
Q11093600,,Zhu Yuntong,yes
Q11093601,,Zhu Yunhuoxi,yes
Q11093616,6000000074746813103,Zhu Guangting,no
Q11093635,6000000075325974389,Zhu Gongxi,yes
Q11093658,6000000074691021091,Zhu Shengfei,no
Q11093678,,Zhu Houwan,yes
Q11093680,,Zhu Houwei,yes
Q11093682,,Zhu Houyu,yes
Q11093684,,Zhu Houjiong,yes
Q11093685,,Zhu Houhua,yes
Q11093689,,Zhu Houjue,yes
Q11093706,6000000074690937088,Zhu Taifu,no
Q11093742,,Zhu Sijiu,yes
Q11093750,,Zhu Guozuo,no
Q11093788,,Zhu Daqi,no
Q11093790,,Zhu Dajing,no
Q11093839,,Zhu Yuwen,yes
Q11093852,,Zhu Zhouyong,yes
Q11093899,6000000074691608923,Zhu Shouchang,no
Q11094001,,Zhu Miti,yes
Q11094054,6000000075326563980,Zhu Zhiqie,yes
Q11094073,,Zhu Weichao,yes
Q11094150,,Zhu Wengui,yes
Q11094163,6000000075504973204,Zhu Fangzeng,no
Q11094200,6000000074736981848,Zhu Xiyan,no
Q11094222,6000000074711818823,Zhu Fu,no
Q11094240,,Zhu Ji,yes
Q11094253,,Zhu Bo,yes
Q11094352,6000000074746379097,Zhu Fu,no
Q11094396,6000000075505999062,Zhu Xieyuan,no
Q11094439,,Zhu Qiongting,yes
Q11094474,,Zhu Bailiu,yes
Q11094489,,Zhu Zhanji,yes
Q11094491,,Zhu Zhanyin,yes
Q11094493,,Zhu Zhanshan,yes
Q11094494,,Zhu Zhankai,yes
Q11094496,,Zhu Zhanyong,yes
Q11094497,,Zhu Zhanshan,yes
Q11094507,,Zhu Shuohuang,yes
Q11094513,,Zhu Youji,yes
Q11094516,,Zhu Youyun,yes
Q11094517,,Zhu Youshu,yes
Q11094520,,Zhu Youpeng,yes
Q11094521,,Zhu Youlun,yes
Q11094524,,Zhu Youhui,yes
Q11094525,,Zhu Yousi,yes
Q11094528,,Zhu Youkai,yes
Q11094530,,Zhu Youzhi,yes
Q11094534,,Zhu Youshun,yes
Q11094547,6000000075606962852,Zhu Fushen,no
Q11094574,,Zhu Yun,yes
Q11094695,,Zhu Maoshi,no
Q11094737,,Zhu Jianpei,yes
Q11094739,,Zhu Jianzhi,yes
Q11094740,,Zhu Jianxun,yes
Q11094744,,Zhu Jianchun,yes
Q11094749,,Zhu Jianlin,yes
Q11094751,,Zhu Jianshu,yes
Q11094756,,Zhu Jinjun,yes
Q11094757,6000000075424689837,Zhu Guan,no
Q11094759,,Zhu Jianze,yes
Q11094767,6000000075326711863,Zhu Chengyong,yes
Q11094768,,Zhu Chenglie,yes
