qid	wikidata_label	geni_id	geni_name	verdict	our_father	our_mother	anchor_father	anchor_mother	decisive	withheld_because	one_is_the_other_parent	decided_by
Q105318886	Włodzimierz Drucki-Horski	6000000015346440766		UNKNOWN (not in our tree)			6000000015346469338		no		no	
Q105318886	Włodzimierz Drucki-Horski	6000000015346461712		UNKNOWN (not in our tree)			6000000015346469338		no		no	
Q105318886	Włodzimierz Drucki-Horski	6000000042508920227		UNKNOWN (not in our tree)			6000000015346469338		no		no	
Q105319821	Dymitr Drucki-Horski	6000000018170793759		UNKNOWN (not in our tree)			6000000047339128864		no		no	
Q105319821	Dymitr Drucki-Horski	6000000047339004853		UNKNOWN (not in our tree)			6000000047339128864		no		no	
Q105590547	Letitia Hart Taylor	6000000010103805730		UNKNOWN (not in our tree)			362738322570007056	6000000004086446135	no		no	
Q105590547	Letitia Hart Taylor	6000000041633464077		UNKNOWN (not in our tree)			362738322570007056	6000000004086446135	no		no	
Q105590809	Hancock Taylor	362738322570007056		UNKNOWN (not in our tree)			6000000006854079790		no		no	
Q105590809	Hancock Taylor	6000000004086446141		UNKNOWN (not in our tree)			6000000006854079790		no		no	
Q105606384	Antoni Narbutt	6000000015163450783		UNKNOWN (not in our tree)				6000000015163546786	no		no	
Q105606384	Antoni Narbutt	6000000176782670881		UNKNOWN (not in our tree)				6000000015163546786	no		no	
Q10565468	Chen Shuqing	6000000018222178062		CONTRADICTED	6000000003175650332	6000000018222540963	6000000074734517880		no		no	
Q10565468	Chen Shuqing	6000000074734478907		UNKNOWN (not in our tree)			6000000074734517880		no		no	
Q10565470	Chen Shubiao	6000000018222093486		CONTRADICTED	6000000003175650332	6000000018222540977	6000000074734517880		no		no	
Q10565470	Chen Shubiao	6000000074734221999		UNKNOWN (not in our tree)			6000000074734517880		no		no	
Q10565472	Chen Shuming	6000000018222161201		CONTRADICTED	6000000003175650332	6000000018222540956	6000000074734517880		no		no	
Q10565472	Chen Shuming	6000000074734503866		UNKNOWN (not in our tree)			6000000074734517880		no		no	
Q10566297	Ivan Vyshnevetsky	6000000003515792476	Jonas Ivanas Višnioveckis	UNKNOWN (no parent recorded)			6000000009542615783	6000000042843201238	no	candidates share a name - may be one person	no	
Q10566297	Ivan Vyshnevetsky	6000000074714170091		UNKNOWN (not in our tree)			6000000009542615783	6000000042843201238	no	candidates share a name - may be one person	no	
Q105670394	Henry Tucker	6000000016322905087		UNKNOWN (not in our tree)			6000000016322763787		no		no	
Q105670394	Henry Tucker	6000000068154240037		UNKNOWN (not in our tree)			6000000016322763787		no		no	
Q10567264	Huang You	6000000074749810034		UNKNOWN (not in our tree)			6000000074750087839		no		no	
Q10567264	Huang You	6000000075487006879		UNKNOWN (not in our tree)			6000000074750087839		no		no	
Q105695232	Catherine Elizabeth Terry	6000000024294379191		UNKNOWN (not in our tree)			6000000024502569000	6000000000664592251	no		no	
Q105695232	Catherine Elizabeth Terry	6000000132809748821		UNKNOWN (not in our tree)			6000000024502569000	6000000000664592251	no		no	
Q105748974	Dominik Narbutt	6000000015388171337		UNKNOWN (not in our tree)				6000000015163546786	no		no	
Q105748974	Dominik Narbutt	6000000039718420909		UNKNOWN (not in our tree)				6000000015163546786	no		no	
Q105748974	Dominik Narbutt	6000000176783494821		UNKNOWN (not in our tree)				6000000015163546786	no		no	
Q105815044	Charles Applegate	6000000004229500326		UNKNOWN (not in our tree)				6000000002729754146	no		no	
Q105815044	Charles Applegate	6000000010968966368		UNKNOWN (not in our tree)				6000000002729754146	no		no	
Q105877562	Mehetabel Thurston	6000000003280502263		UNKNOWN (not in our tree)				6000000006900800865	no		no	
Q105877562	Mehetabel Thurston	6000000008603541777		UNKNOWN (not in our tree)				6000000006900800865	no		no	
Q105881918	Elizabeth Smith	6000000004212157120		UNKNOWN (not in our tree)			6000000004211899984	6000000003446527245	no		no	
Q105881918	Elizabeth Smith	6000000041105474501		UNKNOWN (not in our tree)			6000000004211899984	6000000003446527245	no		no	
Q1062909	Yang Su	6000000074704750787		CONFIRMED	6000000074705648192	6000000132554296118	6000000074705648192		no		no	
Q1062909	Yang Su	6000000074732863199		UNKNOWN (not in our tree)			6000000074705648192		no		no	
Q106351939	Paweł Oskierka	6000000007377845421		UNKNOWN (not in our tree)			6000000015395196078		no		no	
Q106351939	Paweł Oskierka	6000000211747864838		UNKNOWN (not in our tree)			6000000015395196078		no		no	
Q106351943	Franciszka Jeleńska	6000000007377664685		UNKNOWN (not in our tree)			6000000006581002438	6000000006581061370	no		no	
Q106351943	Franciszka Jeleńska	6000000211748379824		UNKNOWN (not in our tree)			6000000006581002438	6000000006581061370	no		no	
Q106351955	Aleksander Jerzy Puzyna	6000000011716648926		UNKNOWN (not in our tree)			6000000027130311333		no		no	
Q106351955	Aleksander Jerzy Puzyna	6000000023422138197		UNKNOWN (not in our tree)			6000000027130311333		no		no	
Q106460535	Krystyna Abramowicz	6000000024304152318		UNKNOWN (not in our tree)			6000000177158912821	6000000024304463997	no		no	
Q106460535	Krystyna Abramowicz	6000000082668228120		UNKNOWN (not in our tree)			6000000177158912821	6000000024304463997	no		no	
Q106478192	Cynthia Amanda Page	6000000042686631270		UNKNOWN (not in our tree)			6000000003941524300	6000000002684114450	no		no	
Q106478192	Cynthia Amanda Page	6000000075865107927		UNKNOWN (not in our tree)			6000000003941524300	6000000002684114450	no		no	
Q106509630	Anna Rawle	6000000011429357309		UNKNOWN (not in our tree)			6000000076852749066	6000000013030153812	no		no	
Q106509630	Anna Rawle	6000000109376077840		UNKNOWN (not in our tree)			6000000076852749066	6000000013030153812	no		no	
Q106532340	Benjamin Fuller	6000000004869580263		UNKNOWN (not in our tree)			6000000006817343193		no		no	
Q106532340	Benjamin Fuller	6000000006817415158		UNKNOWN (not in our tree)			6000000006817343193		no		no	
Q106532607	Lucy Garnett Herndon	6000000009561923010		UNKNOWN (not in our tree)			6000000002429041916		no		no	
Q106532607	Lucy Garnett Herndon	6000000024183759773		UNKNOWN (not in our tree)			6000000002429041916		no		no	
Q106694791	Ignacy Oskierka	6000000037376153485		UNKNOWN (not in our tree)			6000000142414645833	6000000106618773335	no		no	
Q106694791	Ignacy Oskierka	6000000142413539127		UNKNOWN (not in our tree)			6000000142414645833	6000000106618773335	no		no	
Q106694926	Zofia Teresa Wołłowicz	6000000037376199063		UNKNOWN (not in our tree)			6000000037376776940	6000000032053856103	no		no	
Q106694926	Zofia Teresa Wołłowicz	6000000212038921822		UNKNOWN (not in our tree)			6000000037376776940	6000000032053856103	no		no	
Q106730195	Alice Trumbull Silliman	6000000018572774172		UNKNOWN (not in our tree)			6000000012329046032	6000000001958940888	no		no	
Q106730195	Alice Trumbull Silliman	6000000186915922876		UNKNOWN (not in our tree)			6000000012329046032	6000000001958940888	no		no	
Q106762334	Marcin Madaliński	6000000108890409833		UNKNOWN (not in our tree)			6000000108885534875		no		no	
Q106762334	Marcin Madaliński	6000000188794601822		UNKNOWN (not in our tree)			6000000108885534875		no		no	
Q106804962	Brygida Zawisza-Kieżgajło	6000000015184858799		UNKNOWN (not in our tree)			6000000011810131652		no		no	
Q106804962	Brygida Zawisza-Kieżgajło	6000000044501824254		UNKNOWN (not in our tree)			6000000011810131652		no		no	
Q106806254	Kazimiera Wołłowicz	6000000002659223438		UNKNOWN (not in our tree)			6000000002659213999	6000000002659223126	no		no	
Q106806254	Kazimiera Wołłowicz	6000000025430151997		UNKNOWN (not in our tree)			6000000002659213999	6000000002659223126	no		no	
Q106806254	Kazimiera Wołłowicz	6000000214767518862		UNKNOWN (not in our tree)			6000000002659213999	6000000002659223126	no		no	
Q106806993	Ануфрый Шыман Забела	6000000015824764589		UNKNOWN (not in our tree)			6000000015825357448	6000000083633351100	no		no	
Q106806993	Ануфрый Шыман Забела	6000000214314504822		UNKNOWN (not in our tree)			6000000015825357448	6000000083633351100	no		no	
Q106813785	Konstancja Chodkiewicz	6000000014980887004		UNKNOWN (not in our tree)			6000000003526416182	6000000003526410234	no		no	
Q106813785	Konstancja Chodkiewicz	6000000215425646822		UNKNOWN (not in our tree)			6000000003526416182	6000000003526410234	no		no	
Q106814136	Eustachy Wołłowicz	6000000103377869920		UNKNOWN (not in our tree)			6000000002659221813	6000000002659221912	no		no	
Q106814136	Eustachy Wołłowicz	6000000214941943828		UNKNOWN (not in our tree)			6000000002659221813	6000000002659221912	no		no	
Q106814189	Julia Breza	6000000002659217405		UNKNOWN (not in our tree)			6000000020113874050	6000000030193860415	no		no	
Q106814189	Julia Breza	6000000214943031821		UNKNOWN (not in our tree)			6000000020113874050	6000000030193860415	no		no	
Q1069768	Murong Chui	6000000012368177851		CONTRADICTED	6000000012368659230		6000000075062420849		no		no	
Q1069768	Murong Chui	6000000074746928373		UNKNOWN (not in our tree)			6000000075062420849		no		no	
Q1069778	Murong Huang	6000000012368659230		CONTRADICTED	6000000012368091432	6000000002188198029	6000000074747469852		no		no	
Q1069778	Murong Huang	6000000075062420849		UNKNOWN (not in our tree)			6000000074747469852		no		no	
Q107021727	Aage Bojsen Møller	6000000007862484720	Aage Bojsen Møller	CONFIRMED	6000000053782887887	6000000015938095622		6000000015938095622	no	candidates share a name - may be one person	no	
Q107021727	Aage Bojsen Møller	6000000053782926974		UNKNOWN (not in our tree)				6000000015938095622	no	candidates share a name - may be one person	no	
Q107026101	Michele LIM Hsi Yen	6000000018268004010	Michele Hsi Yen LIM	UNKNOWN (no parent recorded)			6000000018370809807		no	candidates share a name - may be one person	no	
Q107026101	Michele LIM Hsi Yen	6000000018375961129		UNKNOWN (not in our tree)			6000000018370809807		no	candidates share a name - may be one person	no	
Q1071582	Emperor Xianwen of Northern Wei	6000000002188195181		CONTRADICTED	6000000002188195316	6000000002188195308	6000000074790774944		no		no	
Q1071582	Emperor Xianwen of Northern Wei	6000000074790323009		UNKNOWN (not in our tree)			6000000074790774944		no		no	
Q1071625	Tuoba Shiyijian	6000000002188195900		CONTRADICTED	6000000002188195955	6000000004869017588	6000000075334028022		no		no	
Q1071625	Tuoba Shiyijian	6000000075334052926		UNKNOWN (not in our tree)			6000000075334028022		no		no	
Q10721233	Princess Zhenyang	6000000074767506018		CONTRADICTED	6000000002188099881	6000000124087367844	6000000074767562860		no	parents sit on one Wikidata item - the duplicate propagates upward	no	
Q10721233	Princess Zhenyang	6000000074767547840		CONTRADICTED	6000000002188099881	6000000124087367844	6000000074767562860		no	parents sit on one Wikidata item - the duplicate propagates upward	no	
Q10721524	Princess Xianyi	6000000074767464979		CONTRADICTED	6000000002188099881	6000000124087367844	6000000074767562860		no	parents sit on one Wikidata item - the duplicate propagates upward	no	
Q10721524	Princess Xianyi	6000000074767755875		CONTRADICTED	6000000002188099881	6000000124087367844	6000000074767562860		no	parents sit on one Wikidata item - the duplicate propagates upward	no	
Q107296608	Antoinette Wood Frissell	6000000002837228521		UNKNOWN (not in our tree)			6000000034007192582	6000000022889671131	no		no	
Q107296608	Antoinette Wood Frissell	6000000034007649204		UNKNOWN (not in our tree)			6000000034007192582	6000000022889671131	no		no	
Q107302750	Mary Ann Greenwood	6000000017267443816		UNKNOWN (not in our tree)			6000000017268339656		no		no	
Q107302750	Mary Ann Greenwood	6000000017268369641		UNKNOWN (not in our tree)			6000000017268339656		no		no	
Q107303397	Edward Sprague Rand	6000000001577243241		UNKNOWN (not in our tree)				6000000016036055742	no		no	
Q107303397	Edward Sprague Rand	6000000016036396039		UNKNOWN (not in our tree)				6000000016036055742	no		no	
Q107305260	Detlof von Tisenhusen, Lord of Ergli	6000000124643402889	Detlof von Tiesenhausen	CONFIRMED	6000000010119121160	6000000011334477884	6000000010119121160		yes		no	parents
Q107305260	Detlof von Tisenhusen, Lord of Ergli	6000000191652399917	Detleff von Tisenhusen, af Erla	CONTRADICTED	6000000195096752862	6000000195096540869	6000000010119121160		yes		no	parents
Q107370439	Ежы Фартунат Шэмет	6000000180851641821		UNKNOWN (not in our tree)			6000000214687113828		no		no	
Q107370439	Ежы Фартунат Шэмет	6000000214686790825		UNKNOWN (not in our tree)			6000000214687113828		no		no	
Q107370444	Людвіка Мікульская	6000000180850896865		UNKNOWN (not in our tree)			6000000214653124838		no		no	
Q107370444	Людвіка Мікульская	6000000214686782821		UNKNOWN (not in our tree)			6000000214653124838		no		no	
Q107518835	Mary Cogswell Kinney	6000000157334639835		UNKNOWN (not in our tree)			6000000027253834005	6000000034007580957	no		no	
Q107518835	Mary Cogswell Kinney	6000000160911265843		UNKNOWN (not in our tree)			6000000027253834005	6000000034007580957	no		no	
Q107614081	Alice Bradford Robbins	6000000012698970443		UNKNOWN (not in our tree)			6000000000321420073		no		no	
Q107614081	Alice Bradford Robbins	6000000148336134201		UNKNOWN (not in our tree)			6000000000321420073		no		no	
Q107632029	Mary Dole	6000000016941423600		UNKNOWN (not in our tree)			6000000000565801253	6000000000795205388	no		no	
Q107632029	Mary Dole	6000000114253076834		UNKNOWN (not in our tree)			6000000000565801253	6000000000795205388	no		no	
Q107633517	Адам Стравінскі	6000000024400313768		UNKNOWN (not in our tree)				6000000215458640837	no		no	
Q107633517	Адам Стравінскі	6000000214711218822		UNKNOWN (not in our tree)				6000000215458640837	no		no	
Q107643627	Constantia Valadkovich	6000000015754676556		UNKNOWN (not in our tree)			6000000045659466879	6000000197126875840	no		no	
Q107643627	Constantia Valadkovich	6000000197125929908		UNKNOWN (not in our tree)			6000000045659466879	6000000197126875840	no		no	
Q107671283	James Fenner Lee	6000000003772757760		UNKNOWN (not in our tree)			6000000003772757626	6000000191028564889	no		no	
Q107671283	James Fenner Lee	6000000203965544825		UNKNOWN (not in our tree)			6000000003772757626	6000000191028564889	no		no	
Q107986778	Benjamin Maltby, I	6000000007086833283		UNKNOWN (not in our tree)				6000000006907047770	no		no	
Q107986778	Benjamin Maltby, I	6000000051756294894		UNKNOWN (not in our tree)				6000000006907047770	no		no	
Q107986783	Elizabeth Maltby	6000000007086499673		UNKNOWN (not in our tree)			6000000003940545190	6000000154665426840	no		no	
Q107986783	Elizabeth Maltby	6000000051756026048		UNKNOWN (not in our tree)			6000000003940545190	6000000154665426840	no		no	
Q108030036	Niewidana Sanguszko	6000000013765607448		UNKNOWN (not in our tree)			6000000003523202766	6000000003523400096	no		no	
Q108030036	Niewidana Sanguszko	6000000019775230371		UNKNOWN (not in our tree)			6000000003523202766	6000000003523400096	no		no	
Q108104425	G.K. Ratu Mas	6000000017938662569	G.K. Ratu Mas	CONFIRMED	6000000030103022301		6000000030103022301		no		no	
Q108104425	G.K. Ratu Mas	6000000189902678850	Kanjeng Ratu Kencana Ratu Mas (Raden Ayu Sukiya Subiya)	UNKNOWN (no parent recorded)			6000000030103022301		no		no	
Q108136374	Sylvanus Poor Sr.	6000000020999309237		UNKNOWN (not in our tree)				6000000003811204272	no		no	
Q108136374	Sylvanus Poor Sr.	6000000209415443846		UNKNOWN (not in our tree)				6000000003811204272	no		no	
Q108138318	Lois Haynes	6000000006439664860		UNKNOWN (not in our tree)			6000000008369931588	6000000008369931596	no		no	
Q108138318	Lois Haynes	6000000016747697708		UNKNOWN (not in our tree)			6000000008369931588	6000000008369931596	no		no	
Q108261713	Samuel Dunn	6000000003939362503		UNKNOWN (not in our tree)			6000000003939362470		no		no	
Q108261713	Samuel Dunn	6000000013040604079		UNKNOWN (not in our tree)			6000000003939362470		no		no	
Q108261713	Samuel Dunn	6000000117142293881		UNKNOWN (not in our tree)			6000000003939362470		no		no	
Q108286288	Jacob H. Ten Eyck	6000000000954670549		UNKNOWN (not in our tree)			6000000001007437198	6000000001007231812	no		no	
Q108286288	Jacob H. Ten Eyck	6000000096340824948		UNKNOWN (not in our tree)			6000000001007437198	6000000001007231812	no		no	
Q108332209	Władysław Antoni Kierdej	6000000015346397836		UNKNOWN (not in our tree)				6000000012314531008	no		no	
Q108332209	Władysław Antoni Kierdej	6000000083821502945		UNKNOWN (not in our tree)				6000000012314531008	no		no	
Q108399059	Samuel Phillips Savage	6000000002946629110		UNKNOWN (not in our tree)			6000000003077148903	6000000002946511335	no		no	
Q108399059	Samuel Phillips Savage	6000000088404487904		UNKNOWN (not in our tree)			6000000003077148903	6000000002946511335	no		no	
Q108401413	Hannah Howes	6000000026077929367		UNKNOWN (not in our tree)			6000000000426735920		no		no	
Q108401413	Hannah Howes	6000000165584844223		UNKNOWN (not in our tree)			6000000000426735920		no		no	
Q108401413	Hannah Howes	6000000174719627749		UNKNOWN (not in our tree)			6000000000426735920		no		no	
