geni_id,cjk,culture,evidence
6000000000212171217,灌 田,ja,"graph traversal, 1 hop(s)"
6000000000212178016,桓子 田,ja,"name ends in 子, a Japanese given-name ending"
6000000000212191982,接 陳,ja,"graph traversal, 14 hop(s)"
6000000000212210885,普 陳,zh,the surname 陳 is Chinese in 98% of the records already settled
6000000000212213083,襄子 田,ja,"name ends in 子, a Japanese given-name ending"
6000000000212220884,清 陳,zh,the surname 陳 is Chinese in 98% of the records already settled
6000000000212229911,審 陳,ja,"graph traversal, 12 hop(s)"
6000000000212239448,因齊 田,ja,"graph traversal, 4 hop(s)"
6000000000212240588,餘 陳,ja,"graph traversal, 10 hop(s)"
6000000000212255243,悼子 田,ja,"name ends in 子, a Japanese given-name ending"
6000000000212263425,辟疆 田,ja,"graph traversal, 5 hop(s)"
6000000000212264399,建 田,ja,"graph traversal, 8 hop(s)"
6000000000212264820,桉 陳,ja,"graph traversal, 13 hop(s)"
6000000000212280572,軫 陳,ja,"graph traversal, 9 hop(s)"
6000000000212283399,法章 田,ja,"graph traversal, 7 hop(s)"
6000000000212312659,通 陳,zh,the surname 陳 is Chinese in 98% of the records already settled
6000000000212328453,軌 陳,ja,"graph traversal, 11 hop(s)"
6000000000212338635,黎 陳,zh,the surname 陳 is Chinese in 98% of the records already settled
6000000000212338721,源 陳,zh,the surname 陳 is Chinese in 98% of the records already settled
6000000000212343187,地 田,ja,"graph traversal, 6 hop(s)"
6000000000212373601,民 陳,zh,the surname 陳 is Chinese in 98% of the records already settled
6000000000212384583,實 陳,zh,the surname 陳 is Chinese in 98% of the records already settled
6000000000212402528,愿 陳,zh,the surname 陳 is Chinese in 98% of the records already settled
6000000000212578107,恒 陳,zh,the surname 陳 is Chinese in 98% of the records already settled
6000000000302327795,明福 邱,zh,"graph traversal, 4 hop(s)"
6000000000302332878,天英 邱,zh,"graph traversal, 5 hop(s)"
6000000000396240300,伦抖,zh,"graph traversal, 3 hop(s)"
6000000000396266438,登梯,zh,"graph traversal, 2 hop(s)"
6000000000608922265,尚,,"split vote at 11 hop(s): ja 1, zh 1"
6000000000657555139,舜 有虞氏,zh,"graph traversal, 10 hop(s)"
6000000000790497299,亚炎,zh,"graph traversal, 3 hop(s)"
6000000001272854603,象 媯,zh,"graph traversal, 10 hop(s)"
6000000001380828716,句芒,zh,"graph traversal, 7 hop(s)"
6000000001380983518,蟜牛,zh,"graph traversal, 8 hop(s)"
6000000001381063554,昌意 姬,zh,"graph traversal, 3 hop(s)"
6000000001381114215,敬康,zh,"graph traversal, 6 hop(s)"
6000000001381123265,顓頊,zh,"graph traversal, 4 hop(s)"
6000000001662438182,朵奔篾儿干,ja,"graph traversal, 8 hop(s)"
6000000001709406121,崇槐,,"no evidence within 14 hops, 17 relative(s) reached"
6000000001748233811,敏信 織田,ja,"graph traversal, 2 hop(s)"
6000000001748382692,文仁 秋篠宮,ja,"graph traversal, 1 hop(s)"
6000000001748382730,信秀 三郎 織田,ja,"graph traversal, 1 hop(s)"
6000000001748418992,達勝 織田,ja,"graph traversal, 3 hop(s)"
6000000001748441996,信直 又六郎 織田,ja,"graph traversal, 3 hop(s)"
6000000001748461510,信秀側室 織田,ja,"graph traversal, 2 hop(s)"
6000000001748533664,尚清 飯尾,ja,"graph traversal, 3 hop(s)"
6000000001748551785,信行 勘重郎 織田,ja,"graph traversal, 2 hop(s)"
6000000001748565872,秀成 半左衛門 織田,ja,"graph traversal, 2 hop(s)"
6000000001748573794,養徳院 池田,ja,"graph traversal, 2 hop(s)"
6000000001748578975,政秀 池田,ja,"graph traversal, 3 hop(s)"
6000000001748628954,商人の娘,ja,"graph traversal, 2 hop(s)"
6000000001748630122,信秀正室 織田,ja,"graph traversal, 2 hop(s)"
6000000001748650362,信照 織田,ja,"graph traversal, 1 hop(s)"
6000000001748654436,信高 織田,ja,"graph traversal, 2 hop(s)"
6000000001748654696,実久 徳大寺,ja,"graph traversal, 3 hop(s)"
6000000001748659284,お犬の方 織田,ja,"graph traversal, 2 hop(s)"
6000000001748660102,秀孝 織田,ja,"graph traversal, 2 hop(s)"
6000000001748660392,尚清室 織田,ja,"graph traversal, 2 hop(s)"
6000000001748661095,土田御前 土田,ja,"graph traversal, 1 hop(s)"
6000000001748672602,信正 織田,ja,"graph traversal, 2 hop(s)"
6000000001748673311,信治 織田,ja,"graph traversal, 2 hop(s)"
6000000001748674205,小田井殿 栄輪院 織田,ja,"graph traversal, 2 hop(s)"
6000000001748675267,信徳院殿 織田,ja,"graph traversal, 2 hop(s)"
6000000001748676515,鍋 興雲院 高畑,ja,carries a character that exists only in Japanese
6000000001748686081,長清 牧,ja,"graph traversal, 2 hop(s)"
6000000001748687684,小幡殿 織田,ja,"graph traversal, 2 hop(s)"
6000000001748688217,信時 織田,ja,"graph traversal, 2 hop(s)"
6000000001748691943,信貞 織田,ja,"graph traversal, 2 hop(s)"
6000000001748694008,秀子 お市の方 織田,ja,"name ends in 子, a Japanese given-name ending"
6000000001748694330,長益 源五郎 織田,ja,"graph traversal, 2 hop(s)"
6000000001748694840,信孝 神戸,ja,"graph traversal, 2 hop(s)"
6000000001748698732,乃夫殿 織田,ja,"graph traversal, 2 hop(s)"
6000000001748699599,吉乃 生駒,ja,"graph traversal, 2 hop(s)"
6000000001748700093,岩室殿,ja,"graph traversal, 2 hop(s)"
6000000001748700113,長利 又三郎 織田,ja,"graph traversal, 2 hop(s)"
6000000001748702046,信興 彦七郎 織田,ja,"graph traversal, 2 hop(s)"
6000000001748702064,貞通継室 織田,ja,"graph traversal, 2 hop(s)"
6000000001748702161,貞通 稲葉,ja,"graph traversal, 3 hop(s)"
6000000001748704406,直廉室 織田,ja,"graph traversal, 2 hop(s)"
6000000001748708669,信雄 北畠,ja,carries a character that exists only in Japanese
6000000001748709554,氏張 神保,ja,"graph traversal, 3 hop(s)"
6000000001748711164,信広 織田,ja,"graph traversal, 2 hop(s)"
6000000001748711380,信方 佐治,ja,"graph traversal, 1 hop(s)"
6000000001748732282,犬山殿 織田,ja,"graph traversal, 2 hop(s)"
6000000001748752726,雄久娘 土方,ja,"graph traversal, 2 hop(s)"
6000000001748757438,五徳 岡崎殿 織田,ja,"graph traversal, 2 hop(s)"
6000000001748762172,元秀 津田,ja,"graph traversal, 3 hop(s)"
6000000001748767023,長政 浅井,ja,"graph traversal, 1 hop(s)"
6000000001748769098,直廉 勘太郎 遠山,ja,"graph traversal, 3 hop(s)"
6000000001748780761,坂氏 坂,ja,"graph traversal, 2 hop(s)"
6000000001748791038,勝家 柴田,ja,"graph traversal, 1 hop(s)"
6000000001748794464,信忠 織田,ja,"graph traversal, 2 hop(s)"
6000000001748815505,直政 九郎左衛門 塙,ja,"graph traversal, 3 hop(s)"
6000000001748815632,信秀 三吉郎 織田,ja,"graph traversal, 2 hop(s)"
6000000001748823335,くらの方 織田,ja,"graph traversal, 2 hop(s)"
6000000001748826039,重長 大橋,ja,"graph traversal, 1 hop(s)"
6000000001748837458,秀行 蒲生,ja,"graph traversal, 3 hop(s)"
6000000001748840479,氏郷 蒲生,ja,"graph traversal, 3 hop(s)"
6000000001748847402,利長 前田,ja,"graph traversal, 1 hop(s)"
6000000001748847423,まつ 芳春院 篠原,ja,"graph traversal, 2 hop(s)"
6000000001748867302,信吉 織田,ja,"graph traversal, 1 hop(s)"
6000000001748879010,直政妹 原田,ja,"graph traversal, 2 hop(s)"
6000000001748879082,秀勝 羽柴,ja,"graph traversal, 2 hop(s)"
6000000001748891227,雄久 土方,ja,"graph traversal, 3 hop(s)"
6000000001748902281,稲葉氏 稲葉,ja,"graph traversal, 2 hop(s)"
6000000001748905708,光徳院 織田,ja,"graph traversal, 3 hop(s)"
6000000001748915234,三の丸 織田,ja,"graph traversal, 2 hop(s)"
6000000001748924354,昭実 二条,ja,"graph traversal, 1 hop(s)"
6000000001748925664,信正 織田,ja,"graph traversal, 1 hop(s)"
6000000001748929408,報恩院 織田,ja,"graph traversal, 2 hop(s)"
6000000001748933094,信康 次郎三郎 松平,ja,"graph traversal, 3 hop(s)"
6000000001748935230,籍 蒲生,ja,"graph traversal, 2 hop(s)"
6000000001748945395,永 玉泉院 織田,ja,"graph traversal, 2 hop(s)"
6000000001748950105,利政 前田,ja,"graph traversal, 1 hop(s)"
6000000001748950130,定次 筒井,ja,"graph traversal, 1 hop(s)"
6000000001748953335,利家 孫四郎 前田,ja,"graph traversal, 1 hop(s)"
6000000001748959523,信賢 織田,ja,"graph traversal, 2 hop(s)"
6000000001748962166,信康 織田,ja,"graph traversal, 1 hop(s)"
6000000001748963097,秀子 織田,ja,"name ends in 子, a Japanese given-name ending"
6000000001748963607,長義 牧,ja,"graph traversal, 2 hop(s)"
6000000001748966144,秀吉 豊臣,ja,"graph traversal, 1 hop(s)"
6000000001748970454,秀政 中川,ja,"graph traversal, 3 hop(s)"
6000000001748980084,冬 相応院 織田,ja,"graph traversal, 2 hop(s)"
6000000001748980326,長次 織田,ja,"graph traversal, 1 hop(s)"
6000000001748981833,勝長 織田,ja,"graph traversal, 2 hop(s)"
6000000001748984154,長重 丹羽,ja,"graph traversal, 2 hop(s)"
6000000001748986147,一成 佐治,ja,"graph traversal, 1 hop(s)"
6000000001748986290,信昌 織田,ja,"graph traversal, 2 hop(s)"
6000000001748986576,？(織田の娘) 織田,ja,"graph traversal, 1 hop(s)"
6000000001748996489,正信 織田,ja,"graph traversal, 3 hop(s)"
6000000001749006154,忠胤 水野,ja,"graph traversal, 2 hop(s)"
6000000001749009043,信好 織田,ja,"graph traversal, 2 hop(s)"
6000000001749017832,信成 織田,ja,"graph traversal, 2 hop(s)"
6000000001749021258,信定 織田,ja,"graph traversal, 1 hop(s)"
6000000001749025298,信張 織田,ja,"graph traversal, 3 hop(s)"
6000000001749027060,振 織田,ja,"graph traversal, 2 hop(s)"
6000000001749034091,月明院 織田,ja,"graph traversal, 2 hop(s)"
6000000001749038554,長栄寺殿 織田,ja,"graph traversal, 1 hop(s)"
6000000001749040292,信次 孫十郎 織田,ja,"graph traversal, 1 hop(s)"
6000000001749044133,鶴 織田,ja,"graph traversal, 2 hop(s)"
6000000001749045619,信張室 織田,ja,"graph traversal, 2 hop(s)"
6000000001749047220,充房 万里小路,ja,the surname 万里小路 is Japanese in 100% of the records already settled
6000000001749047624,秋悦院殿 織田,ja,"graph traversal, 1 hop(s)"
6000000001749058207,充房正室 織田,ja,"graph traversal, 2 hop(s)"
6000000001749058392,含笑院殿(織田良頼の娘) 織田,ja,"graph traversal, 1 hop(s)"
6000000001749058424,信光 孫三郎 織田,ja,"graph traversal, 1 hop(s)"
6000000001749079631,織田敏宗妻 京極,ja,"graph traversal, 3 hop(s)"
6000000001749086443,信友 秋山,ja,"graph traversal, 1 hop(s)"
6000000001749091291,信清 十郎左衛門 織田,ja,"graph traversal, 2 hop(s)"
6000000001749091781,寛定室 石丸,ja,"graph traversal, 3 hop(s)"
6000000001749096089,良頼 藤左衛門 織田,ja,"graph traversal, 1 hop(s)"
6000000001749098492,正仲 剛可 織田,ja,"graph traversal, 2 hop(s)"
6000000001749098677,敏宗 織田,ja,"graph traversal, 2 hop(s)"
6000000001749110221,信安 織田,ja,"graph traversal, 2 hop(s)"
6000000001749113059,広良 織田,ja,"graph traversal, 2 hop(s)"
6000000001749118586,常任 織田,ja,"graph traversal, 3 hop(s)"
6000000001749124582,定宗 飯尾,ja,"graph traversal, 3 hop(s)"
6000000001749126327,信実 織田,ja,"graph traversal, 1 hop(s)"
6000000001749149582,一益 滝川,ja,"graph traversal, 5 hop(s)"
6000000001749159029,長広 木造,ja,"graph traversal, 4 hop(s)"
6000000001749170401,正盛 津田,ja,"graph traversal, 2 hop(s)"
6000000001749170506,敏定 織田,ja,"graph traversal, 1 hop(s)"
6000000001749173142,景任 遠山,ja,"graph traversal, 1 hop(s)"
6000000001749175148,おつやの方 岩村殿 織田,ja,"graph traversal, 1 hop(s)"
6000000001749189315,久長 織田,ja,"graph traversal, 1 hop(s)"
6000000001749202058,信定 次郎 松平,ja,"graph traversal, 1 hop(s)"
6000000001749219741,教景 心月 朝倉,ja,"graph traversal, 1 hop(s)"
6000000001749219785,常寛 織田,ja,"graph traversal, 1 hop(s)"
6000000001749219862,寛村 織田,ja,"graph traversal, 2 hop(s)"
6000000001749231198,？(朝倉の娘) 朝倉,ja,"graph traversal, 3 hop(s)"
6000000001749236554,勝久 織田,ja,"graph traversal, 2 hop(s)"
6000000001749244047,信家 織田,ja,"graph traversal, 2 hop(s)"
6000000001749251621,敏任 織田,ja,"graph traversal, 3 hop(s)"
6000000001749257497,寛定 伊勢守家 織田,ja,"graph traversal, 4 hop(s)"
6000000001749263295,秀重 津田,ja,"graph traversal, 3 hop(s)"
6000000001749276108,常孝 織田,ja,"graph traversal, 3 hop(s)"
6000000001749312339,常観 京極,ja,"graph traversal, 4 hop(s)"
6000000001749315009,因幡守 織田,ja,"graph traversal, 1 hop(s)"
6000000001749325078,寛定 織田,ja,"graph traversal, 2 hop(s)"
6000000001749331172,秀敏 織田,ja,"graph traversal, 2 hop(s)"
6000000001749334144,秀政 津田,ja,"graph traversal, 4 hop(s)"
6000000001749350044,秀政室 滝川,ja,"graph traversal, 5 hop(s)"
6000000001749355266,信友 織田,ja,"graph traversal, 2 hop(s)"
6000000001749415525,教広 織田,ja,"graph traversal, 4 hop(s)"
6000000001749422014,広孝 監物尉 織田,ja,"graph traversal, 5 hop(s)"
6000000001749434398,常勝 織田,ja,"graph traversal, 5 hop(s)"
6000000001749548442,寛広 織田,ja,"graph traversal, 5 hop(s)"
6000000001749605065,郷広(常松) 織田,ja,"graph traversal, 7 hop(s)"
6000000001749605151,敏広 織田,ja,"graph traversal, 6 hop(s)"
6000000001749623001,教信 織田,ja,"graph traversal, 6 hop(s)"
6000000001749763132,なか 木下,ja,"graph traversal, 1 hop(s)"
6000000001749763240,延貞 木下,ja,"graph traversal, 3 hop(s)"
6000000001749769541,定利 杉原,ja,"graph traversal, 1 hop(s)"
6000000001749769581,延俊 木下,ja,"graph traversal, 3 hop(s)"
6000000001749769997,蒲生賢秀室 後藤,ja,"graph traversal, 3 hop(s)"
6000000001749770464,秀勝 羽柴,ja,"graph traversal, 2 hop(s)"
6000000001749774888,安楽院,ja,"graph traversal, 2 hop(s)"
6000000001749775130,万福丸 浅井,ja,"name ends in 丸, a Japanese given-name ending"
6000000001749793129,小野殿 井口,ja,"graph traversal, 1 hop(s)"
6000000001749799095,菊子 浅井,ja,"name ends in 子, a Japanese given-name ending"
6000000001749805363,徳子 川副,ja,"name ends in 子, a Japanese given-name ending"
6000000001749805394,伝右衛門正室 豊臣,ja,"graph traversal, 1 hop(s)"
6000000001749820467,家定 杉原(木下),ja,"graph traversal, 2 hop(s)"
6000000001749825609,南殿,ja,"graph traversal, 2 hop(s)"
6000000001749832088,万寿丸 浅井,ja,"name ends in 丸, a Japanese given-name ending"
6000000001749841641,昌吉 弥右衛門 木下,ja,"graph traversal, 1 hop(s)"
6000000001749849221,捨 豊臣,ja,"graph traversal, 1 hop(s)"
6000000001749852660,俊定 木下,ja,"graph traversal, 3 hop(s)"
6000000001749854045,長政室 平井,ja,"graph traversal, 2 hop(s)"
6000000001749870208,秀秋 小早川,ja,"graph traversal, 3 hop(s)"
6000000001749874267,甲斐姫 成田,ja,"graph traversal, 2 hop(s)"
6000000001749875715,広家 吉川,ja,"graph traversal, 4 hop(s)"
6000000001749878001,久政 浅井,ja,"graph traversal, 1 hop(s)"
6000000001749883334,江 崇源院 浅井,ja,the surname 浅井 is Japanese in 100% of the records already settled
6000000001749889688,勝俊 木下,ja,"graph traversal, 1 hop(s)"
6000000001749891012,長明 浅井,ja,"graph traversal, 2 hop(s)"
6000000001749895042,初 常高院 浅井,ja,"graph traversal, 1 hop(s)"
6000000001749925767,秀規 木下,ja,"graph traversal, 3 hop(s)"
6000000001749926124,秀頼 豊臣,ja,"graph traversal, 1 hop(s)"
6000000001749926617,伝右衛門 鳥井,ja,"name ends in 門, a Japanese given-name ending"
6000000001749945842,隆景 小早川,ja,"graph traversal, 1 hop(s)"
6000000001749954112,家次 杉原,ja,"graph traversal, 3 hop(s)"
6000000001749955703,豪 樹正院 前田,ja,"graph traversal, 1 hop(s)"
6000000001749959832,重政 富田,ja,"graph traversal, 3 hop(s)"
6000000001749963001,寧々 高台院 杉原,ja,"graph traversal, 2 hop(s)"
6000000001749978467,あかね 南の局 山名,ja,"graph traversal, 1 hop(s)"
6000000001750003530,秀家 宇喜多,ja,"graph traversal, 2 hop(s)"
6000000001750019080,三条殿(豊臣秀吉側室) 蒲生,ja,"graph traversal, 2 hop(s)"
6000000001750027002,摩阿 加賀殿 前田,ja,"graph traversal, 1 hop(s)"
6000000001750027284,円融院 三浦,ja,"graph traversal, 2 hop(s)"
6000000001750032093,賢秀 蒲生,ja,"graph traversal, 3 hop(s)"
6000000001750037598,政広室 宇喜多,ja,"graph traversal, 3 hop(s)"
6000000001750037624,政広 斎村,ja,"graph traversal, 2 hop(s)"
6000000001750050353,広沢局 名護屋,ja,"graph traversal, 2 hop(s)"
6000000001750050512,直家 宇喜多,ja,"graph traversal, 3 hop(s)"
6000000001750050525,親次室 宇喜多,ja,"graph traversal, 3 hop(s)"
6000000001750061598,全登室 宇喜多,ja,"graph traversal, 3 hop(s)"
6000000001750072092,姫路殿 織田,ja,"graph traversal, 2 hop(s)"
6000000001750075526,広家室 宇喜多,ja,"graph traversal, 3 hop(s)"
6000000001750082027,信包 織田,ja,"graph traversal, 2 hop(s)"
6000000001750085260,宗辰室 宇喜多,ja,"graph traversal, 3 hop(s)"
6000000001750085617,隆元 毛利,ja,"graph traversal, 3 hop(s)"
6000000001750090143,嶋子 月桂院 足利,ja,"name ends in 子, a Japanese given-name ending"
6000000001750102214,勝基室 宇喜多,ja,"graph traversal, 3 hop(s)"
6000000001750102618,元長 吉川,ja,"graph traversal, 4 hop(s)"
6000000001750215051,元賢室 宇喜多,ja,"graph traversal, 3 hop(s)"
6000000001750222271,秀吉養女 豊臣,ja,"graph traversal, 2 hop(s)"
6000000001750223735,元祥室 吉川,ja,"graph traversal, 4 hop(s)"
6000000001750226239,妙玖 吉川,ja,"graph traversal, 2 hop(s)"
6000000001750230661,興元 毛利,ja,"graph traversal, 4 hop(s)"
6000000001750235611,元清 穂井田,ja,"graph traversal, 2 hop(s)"
6000000001750245200,広正 吉川,ja,"graph traversal, 4 hop(s)"
6000000001750258011,元春 吉川,ja,"graph traversal, 3 hop(s)"
6000000001750269335,新庄 吉川,ja,"graph traversal, 4 hop(s)"
6000000001750271156,就宣室 吉川,ja,"graph traversal, 4 hop(s)"
6000000001750273235,就頼 毛利,ja,"graph traversal, 4 hop(s)"
6000000001750279181,元就 毛利,ja,"graph traversal, 2 hop(s)"
6000000001750286789,五龍 毛利,ja,"graph traversal, 1 hop(s)"
6000000001750299130,秀包 毛利,ja,"graph traversal, 3 hop(s)"
6000000001750301181,大方 乃美,ja,"graph traversal, 3 hop(s)"
6000000001750304005,元氏 毛利,ja,"graph traversal, 4 hop(s)"
6000000001750304104,隆家 宍戸,ja,"graph traversal, 1 hop(s)"
6000000001750305920,重光 大江,ja,"graph traversal, 2 hop(s)"
6000000001750311048,元康 末次,ja,"graph traversal, 3 hop(s)"
6000000001750329200,弘元正室 福原,ja,"graph traversal, 3 hop(s)"
6000000001750329642,匡衡 大江,ja,"graph traversal, 1 hop(s)"
6000000001750371005,弘元 毛利,ja,"graph traversal, 3 hop(s)"
6000000001750394565,本主室 中臣,ja,"graph traversal, 3 hop(s)"
6000000001750416501,維順(匡時) 大江,ja,"graph traversal, 4 hop(s)"
6000000001750421204,大江成衡室 橘,ja,"graph traversal, 3 hop(s)"
6000000001750421263,定基 大江,ja,"graph traversal, 5 hop(s)"
6000000001750421563,家康側室 松平,ja,"graph traversal, 2 hop(s)"
6000000001750545549,斉光 大江,ja,"graph traversal, 4 hop(s)"
