round	geni_id	qid	slot	method	from_geni	from_qid	evidence
1	4568525560870129898	Q75520034	spouse	solo	6000000002006346676	Q75520042	position
1	4568976	Q311011	child	name	347774029580003520	Q181896	shared: harald
1	4569881930670120005	Q4725324	child	name	6000000003310723649	Q1164707	shared: ali
1	4569900099540082773	Q6777752	child	solo	6000000001694449866	Q2300129	position
1	4584795	Q4980360	mother	solo	6000000001951628857	Q452506	position
1	4591227	Q18326069	spouse	solo	4591334	Q2253913	position
1	4592389579890053526	Q18246625	father	solo	5085575389260054081	Q116979903	position
1	4594705744500072820	Q1145034	spouse	date	6000000002188193498	Q293599	born 593 vs 593
1	4594928567140034091	Q111699019	spouse	name	6000000002603390248	Q111699042	shared: coucy,melisende
1	4613540682210058642	Q378081	child	solo	6000000009432092256	Q317457	position
1	4614492462350078376	Q958918	father	solo	6000000001210401775	Q116005748	position
1	4616304922690026709	Q263791	spouse	date	6000000000388939419	Q9458	born 606 vs 604
1	4622833911900028174	Q75532497	mother	solo	4622826591530038798	Q75532498	position
1	4631992	Q5541448	father	solo	3137562	Q5715509	position
1	4642701	Q75568044	child	name	6000000006444753685	Q5608123	shared: robert
1	4642739	Q75563989	child	name	6000000006444753685	Q5608123	shared: william
1	4644828	Q237510	child	date	6000000002363192047	Q187114	born 910 vs 910
1	4649799	Q97009435	mother	solo	4649920	Q51581772	position
1	4649823	Q115695115	child	date	4649793	Q56007101	born 1795 vs 1795
1	4650216	Q116469093	mother	solo	6000000012349477651	Q3087450	position
1	4658611797410060866	Q76315785	child	name	6000000006444674882	Q7529771	shared: james
1	4658617993520037980	Q2168348	child	name	6000000006444674882	Q7529771	shared: richard
1	4658620883700079706	Q76315786	child	name	6000000006444674882	Q7529771	shared: edward
1	4658626779780087036	Q75772979	child	name	6000000006444674882	Q7529771	shared: elizabeth
1	4664857630510061497	Q153344	child	name	6000000002465038702	Q40930	shared: meritaten
1	4692391	Q231834	mother	solo	6000000000769996993	Q373906	position
1	4692440	Q55597431	child	date	6000000000307280186	Q133372	born 1448 vs 1448
1	4692730	Q721680	child	date	6000000003827153004	Q692291	born 1438 vs 1438
1	4694677	Q510987	mother	solo	6000000000720420100	Q536615	position
1	4694751	Q234442	child	date	4694693	Q57632	born 1784 vs 1784
1	4696016	Q1125417	child	date	6000000003320644029	Q3697572	born 1615 vs 1615
1	4696530377970012596	Q110505396	mother	solo	6000000013296074666	Q110505394	position
1	4703804125290089968	Q6077835	child	date	4703817009760067257	Q2917985	born 1329 vs 1329
1	4721724533970026524	Q60109288	child	date	5239226729090079991	Q19601673	born 1754 vs 1754
1	4721915103510026677	Q109335168	spouse	solo	4721915082160027189	Q65145679	position
1	4722083112690060786	Q108433487	spouse	name	4722083133660026696	Q260170	shared: pamphili
1	4722085825290038085	Q108433488	father	solo	6000000009544774015	Q101266	position
1	4722085853270026698	Q108433489	mother	solo	6000000009544774015	Q101266	position
1	4732226613930039269	Q110371457	mother	solo	6000000025874848348	Q708618	position
1	4733427815130029056	Q76018208	spouse	solo	6000000016245296384	Q76018207	position
1	4733470215610038730	Q3034750	father	solo	4733445930230061690	Q130313013	position
1	4733470251380029064	Q130313087	mother	solo	4733445930230061690	Q130313013	position
1	4741836	Q75495636	child	solo	6000000009357438580	Q75495638	position
1	4771828	Q120876944	child	date	6000000001994770966	Q116760927	born 1807 vs 1807
1	4772031	Q112968207	child	date	6000000002487224778	Q55874140	born 1685 vs 1685
1	4773593109790065621	Q100437898	father	solo	6000000001094898430	Q103437	position
1	4774053172420033191	Q57520	mother	solo	6000000003937220101	Q53446	position
1	4775972	Q232039	spouse	solo	6000000003232558141	Q177903	position
1	4776106	Q651213	father	solo	6000000002224457876	Q152256	position
1	4776176	Q698264	child	date	6000000001210422424	Q681146	born 975 vs 975
1	4781121412330052301	Q110549313	father	solo	4781015888790051816	Q108934700	position
1	4781121438920028540	Q17130942	child	date	4781354198750075731	Q166808	born 1647 vs 1647
1	4782245560060075771	Q236952	child	date	6000000000047868106	Q165284	born 1225 vs 1225
1	4783729040990076489	Q5748272	child	date	6000000020010806576	Q4939281	born 1888 vs 1888
1	4788028760740041906	Q30324065	child	name	6000000002941445495	Q3825145	shared: hasan
1	4790691088310024033	Q26791020	spouse	solo	6000000006789496764	Q6679196	position
1	4793167453160024674	Q16595475	child	name	4793174715960123802	Q5909638	shared: camilla
1	4795812192730081018	Q5558227	father	solo	6000000046564333931	Q20090182	position
1	4805365529160124538	Q5371883	child	date	6000000012826981036	Q313598	born 1942 vs 1942
1	4805379662510081360	Q9337279	spouse	solo	6000000012827213391	Q5095186	position
1	4805387945770124564	Q8274122	spouse	solo	6000000012827084697	Q5095188	position
1	4815734714150052580	Q593394	child	date	6000000002197813080	Q559316	born 895 vs 895
1	4822417456990028357	Q2295972	child	solo	4822428690590079857	Q1401068	position
1	4825621524310082796	Q1677951	spouse	date	6000000014711441072	Q451256	born 1924 vs 1924
1	4827942076200082475	Q1384329	child	name	6000000001504868277	Q76369064	shared: hans
1	4828686162140083265	Q27927250	father	solo	6000000081923388056	Q75575948	position
1	4835625778850034648	Q29052492	spouse	solo	6000000000172359533	Q102826817	position
1	4837650136270040359	Q465382	child	date	6000000003552628982	Q719501	born 1515 vs 1515
1	4837836786410011747	Q19382996	child	date	6000000003825273623	Q7710006	born 1683 vs 1683
1	4860673239570066980	Q122610	father	solo	376470570180012891	Q2840790	position
1	4863354682080028024	Q56526309	spouse	solo	6000000002459902739	Q13129268	position
1	4864676887370088420	Q75464049	father	solo	6000000006727915740	Q3568456	position
1	4873588878100057397	Q3131375	child	date	376469510660012902	Q96261	born 1362 vs 1362
1	4874150227790013836	Q99674957	mother	solo	6000000006444665556	Q96345618	position
1	4874385221700032673	Q2423137	child	date	4874380743860131374	Q2425979	born 1496 vs 1496
1	4875322548810131096	Q11913271	spouse	date	6000000007151834962	Q3067105	born 1635 vs 1635
1	4876333121950131142	Q2006303	child	date	4924448917970137597	Q212052	born 1238 vs 1238
1	4876363136530081239	Q3687650	spouse	date	6000000000010527647	Q373007	born 1300 vs 1300
1	4876774528290014023	Q12382495	mother	solo	6000000004052699411	Q333627	position
1	4879200175480032209	Q766420	spouse	name	6000000000033381061	Q225113	shared: pamplona,urraca
1	4880891073850057158	Q296863	father	solo	6000000000665380375	Q235080	position
1	4906943151220064675	Q140006076	child	solo	4906887866940073260	Q140006117	position
1	4913726906610024668	Q130391088	father	solo	6000000044503214829	Q125745827	position
1	4913735229900074272	Q4139580	father	solo	6000000044503469302	Q130391089	position
1	4924436745430137489	Q829907	mother	solo	6000000002188625529	Q1367881	position
1	4924448933160137503	Q51779	mother	solo	4924524160660049048	Q241179	position
1	4925425003710087812	Q13589690	mother	solo	6000000002322298383	Q559539	position
1	4927068681620025807	Q58482761	child	date	4703817009760067257	Q2917985	born 1325 vs 1325
1	4927821250240067090	Q550343	father	solo	4927794328070059657	Q60171	position
1	4929707544500026387	Q108935704	mother	solo	4929655338500088334	Q7086876	position
1	4929797533790067987	Q116469235	father	solo	317104768940005045	Q125857689	position
1	4929797544120067993	Q116469238	mother	solo	317104768940005045	Q125857689	position
1	4929862020900123567	Q110459727	child	date	6000000015367511107	Q109335270	born 1647 vs 1647
1	4932557422030107014	Q280371	father	solo	6000000007043482057	Q705998	position
1	4934403662550077264	Q75299055	father	solo	6000000002447085944	Q75299051	position
1	4943319012480111251	Q98050967	mother	solo	315336717180006465	Q98050960	position
1	4947248545210089938	Q2183430	mother	solo	6000000003827464432	Q2709490	position
1	4948464926690019696	Q108866546	father	solo	6000000010308251535	Q16184361	position
1	4948982317930124714	Q709817	child	date	4949007968210124576	Q1229431	born 119 vs 119
1	4950441393430028157	Q6206328	spouse	date	4592389631850013037	Q4980659	born 1554 vs 1554
1	4951698942010027956	Q75613009	mother	solo	6000000004177475449	Q7794997	position
1	4953777140640042113	Q430736	father	solo	375773065110012019	Q6763915	position
1	4953805201880069438	Q3656984	spouse	solo	375773065110012019	Q6763915	position
1	4953827427070041511	Q12280895	child	solo	375773065110012019	Q6763915	position
1	4953924217750131248	Q715486	father	solo	4953926232780130809	Q285508	position
1	4954124631460100845	Q554636	child	solo	6000000003696173652	Q703842	position
1	4956074856530028188	Q103783916	father	solo	6000000001504209390	Q103782034	position
1	4956197313950089851	Q136376182	father	solo	6000000002162379328	Q110549699	position
1	4958047653390077861	Q928859	father	solo	4927683959580122814	Q723932	position
1	4958306130180027976	Q2986986	father	solo	6000000001588464379	Q3757380	position
1	4967573390030028788	Q110304287	child	date	4967473740990125792	Q104804915	born 1602 vs 1602
1	4972589563730038769	Q5584478	father	solo	6000000001504252287	Q5584472	position
1	4972615116410039416	Q96240716	mother	solo	6000000001504252287	Q5584472	position
1	4974585825530029115	Q103782227	mother	solo	4974600844480116541	Q103780753	position
1	4992478552950133912	Q110602709	spouse	solo	6000000003056522441	Q10326839	position
1	4992488967940044073	Q5792844	mother	solo	6000000003056522441	Q10326839	position
1	4994184628330134042	Q229871	spouse	date	6000000002119140027	Q1411	born 23 vs 20
1	4994272588560101934	Q154732	child	date	6000000003645753332	Q191039	born 15 vs 15
1	5001540482550082932	Q101247292	mother	solo	6000000000901150478	Q11959415	position
1	5001720173080114059	Q71448	child	date	6000000006727810968	Q91261	born 1488 vs 1488
1	5002422000440063513	Q99304147	father	solo	6000000001588444082	Q2898087	position
1	5002841002530047022	Q103787584	mother	solo	4117527068020122146	Q5715537	position
1	5004600250830116824	Q16585448	child	date	6000000000782758395	Q312137	born 1438 vs 1438
1	5028249607930123559	Q3492072	spouse	name	5028249596360123553	Q82448	shared: capua,cristiana
1	5029010246940051089	Q75558721	mother	solo	6000000007014054306	Q2860749	position
1	5042461071610069323	Q28469900	father	solo	6000000000658406753	Q104841806	position
1	5063260760460020090	Q75388185	child	name	6000000000406354780	Q665161	shared: elizabeth
1	5071771582680134046	Q76018998	child	date	6000000003086712395	Q23639518	born 1436 vs 1436
1	5088759313670071075	Q7244586	child	date	6000000008169417786	Q1758863	born 1955 vs 1955
1	5090833952240053741	Q75444556	mother	solo	5090833890720053735	Q10325745	position
1	5095793767820026705	Q2625691	child	date	6000000001164855134	Q52939	born 1574 vs 1574
1	5099313239530029297	Q941760	child	date	6000000000138741416	Q294607	born 1439 vs 1439
1	5099757972810062889	Q75392185	child	date	5100019747280032292	Q75539088	born 1898 vs 1898
1	5101278049640043917	Q130334530	mother	solo	6000000001827572230	Q96240772	position
1	5105724221060128725	Q127270421	mother	solo	6000000000631669687	Q127270419	position
1	5106195884670114511	Q16649300	father	solo	5105724209600128719	Q5773287	position
1	5116207327400055354	Q136126179	spouse	solo	6000000002240770927	Q981561	position
1	5120579640750021900	Q270611	child	date	6000000002444013586	Q579846	born 1274 vs 1274
1	5122422525060045462	Q75726723	spouse	solo	5122422543700045468	Q75726726	position
1	5127142750810035157	Q1697752	father	solo	6000000003827484812	Q66898186	position
1	5127249366530106277	Q326610	father	solo	6000000014826489985	Q324357	position
1	5127249379030106283	Q24309074	mother	solo	6000000014826489985	Q324357	position
1	5129087897520072687	Q5703701	spouse	solo	5122715583450064043	Q222373	position
1	5129132324450083091	Q3449344	child	date	5122715583450064043	Q222373	born 1447 vs 1447
1	5129459882500045150	Q437712	father	solo	6000000000277772708	Q918807	position
1	5130352729970129218	Q12788315	spouse	name	5130352716880129212	Q372579	shared: frankopan
1	5130367539220035131	Q703064	child	date	5130352716880129212	Q372579	born 1406 vs 1406
1	5147166900760139553	Q4720059	child	date	6000000002187805131	Q5082443	born 1642 vs 1642
1	5148995426590106459	Q75444552	child	date	5231695373890033957	Q939	born 1825 vs 1825
1	5149096265050047141	Q110302907	father	solo	5269489820380073022	Q107025302	position
1	5149096314280047148	Q110302910	mother	solo	5269489820380073022	Q107025302	position
1	5149550446320139742	Q96240726	mother	solo	6000000003410542343	Q103782095	position
1	5149696527850139761	Q110304283	father	solo	4967695136000069308	Q12310365	position
1	5149696546690139767	Q110304284	mother	solo	4967695136000069308	Q12310365	position
1	5156433950030119321	Q112968341	spouse	solo	5156433921600119315	Q6219217	position
1	5161492228060139842	Q181928	child	name	6000000003828371730	Q2462614	shared: madelberta
1	5162173211750121484	Q2375310	child	date	313669660630001372	Q115525	born 1766 vs 1766
1	5162674733680074624	Q50358699	spouse	solo	4429265737500075502	Q50355734	position
1	5167685659070038226	Q26220844	father	solo	5167626693580067656	Q38792539	position
1	5167685718320038232	Q75566210	mother	solo	5167626693580067656	Q38792539	position
1	5173461177460122277	Q692868	child	date	6000000011260574714	Q467022	born 1115 vs 1115
1	5174356679590122717	Q1335790	spouse	date	6000000003219759759	Q467007	born 1403 vs 1403
1	5200542141210088659	Q75558359	spouse	solo	6000000021264512198	Q4719422	position
1	5227336465080081295	Q102862098	mother	solo	6000000001841619252	Q966628	position
1	5227347554150029113	Q102862086	father	solo	6000000001841619252	Q966628	position
1	5228360756800080649	Q3291923	child	date	5231695373890033957	Q939	born 1830 vs 1830
1	5230690527380116185	Q64068	child	date	6000000001368712384	Q264709	born 1568 vs 1568
1	5230713160650043541	Q67764	child	date	6000000001368712384	Q264709	born 1569 vs 1569
1	5231351530640102615	Q370107	child	date	4213961327330041687	Q551123	born 1724 vs 1724
1	5232157759290033360	Q3856483	child	date	6000000004120057538	Q84239	born 1820 vs 1820
1	5232163886570029928	Q4765121	child	date	6000000004120057538	Q84239	born 1821 vs 1821
1	5232203051180136464	Q4765169	child	date	6000000004120057538	Q84239	born 1823 vs 1823
1	5232277025590128181	Q2628240	child	date	5232261967330102641	Q209353	born 1845 vs 1845
1	5233416830080054925	Q75776400	mother	solo	6000000003243284257	Q75776393	position
1	5233537874200043084	Q2910443	father	solo	6000000006727902278	Q51719	position
1	5234994287600064570	Q4768808	child	date	6000000006444755268	Q3784997	born 1536 vs 1536
1	5235605714220070458	Q2241510	child	date	6000000002400782615	Q68567	born 1116 vs 1116
1	5242096688600116304	Q111424399	father	solo	6000000012782059638	Q6524295	position
1	5247698040460065711	Q575430	child	date	6000000007602193270	Q182914	born 667 vs 667
1	5247706031000026837	Q4667509	child	date	6000000007602193270	Q182914	born 647 vs 647
1	5259505688330057544	Q61896119	father	solo	5232574556450079957	Q2577246	position
1	5259638785100119928	Q61911161	child	name	6000000011583355676	Q6238201	shared: elizabeth
1	5259783379010037043	Q76154879	child	name	6000000003096428100	Q7965192	shared: margaret
1	5259798506330057422	Q2424672	father	solo	6000000002606652260	Q3438704	position
1	5259804936550084244	Q434657	father	solo	6000000002188334903	Q2581169	position
1	5260084573350057404	Q4735	child	name	5260071237400138842	Q1680516	shared: john
1	5260091777100138655	Q4813	mother	solo	6000000013366244243	Q335793	position
1	5262090681240057532	Q23047420	spouse	date	5262115733400120592	Q3930103	born 1925 vs 1925
