our_geni	our_name	via_child_geni	via_child_name	via_child_qid	candidate_parent_qids
4584795	Birgitta Stensdotter Bielke	6000000001951628857	Sten Gustavsson Sture The Elder, Regent of Sweden	Q452506	Q6193876|Q4980360
4591227	Barbro Axelsdotter Bielke	324523266570007919	Gabriel Gustafsson Oxenstierna af Eka och Lindö till Nynäs	Q5515663	Q18326069
4592389579890053526	Uno Troilius	5085575389260054081	Zacharias Unosson Troilius	Q116979903	Q18246625
4614492462350078376	Guy Troussel de Montlhéry Lord of Bray and Montlhéry	6000000001210401775	Mélisende de Montlhéry	Q116005748	Q958918|Q3139023
4622833911900028174	Elizabeth Stewart	4622826591530038798	James Sinclair of Murkle	Q75532498	Q75532497
4631992	Abraham Kristiernsson Leijonhuvud till Brunsberg	3137562	Erik Abrahamsson Leijonhuvud till Ekeberg	Q5715509	Q5541448|Q4968657
4644828	Ēadgȳð de Wessex	6000000001632206444	Liudolf da Suábia	Q504535	Q237510
4645001	Świętosława «Gunhilda» Piast	6000000000350890610	Gyda Svendsdatter af Danmark	Q9283247	Q2887133
4649799	Louise Philippine Monod	4649814	Frédéric Jean Noël Monod	Q5506716	Q97009435
4650216	Elisa Gros	6000000012349477651	Gabriel Jacques Jean Monod	Q3087450	Q116469085|Q116469093
4659985	Cináed Mac Duibh III	6000000003219779698	Boedhe mac Cináeda	Q335885	Q352800;Q221229
4692391	Agnès Sorel	6000000000769996993	Marie Marguerite de Valois dame de Royan et de Mornac,	Q373906	Q231834
4694677	Béatrice de Bourgogne	6000000000720420100	Louis I de Bourbon duc de Bourbon	Q536615	Q266309|Q510987
4696016	Marguerite de Lorraine	6000000000628861661	Marguerite Louise d'Orléans grand duchess consort of Tuscany	Q268349	Q1125417
4696530377970012596	Anna Conradsdotter Staël von Holstein	6000000013296074666	Mattias Staël von Holstein	Q110505394	Q110505396
4721915103510026677	Giovanna Colonna di Paliano	6000000000836205192	Giovanni Andrea Doria IV principe di Melfi	Q109486824	Q109335168
4722083112690060786	Pamphilio Pamphili	4722071183680079912	Camillo Francesco Maria Pamphilj I principe di San Martino al Cimino	Q2935138	Q108433487
4722085825290038085	Camillo Pamfili	6000000009544774015	Pope Innocent X	Q101266	Q108433488|Q108433489
4722085853270026698	Maria Flaminia Cancellieri del Bufalo	6000000009544774015	Pope Innocent X	Q101266	Q108433488|Q108433489
4729782856380028421	Aldetrude	4951476631580041873	Roricon i comte du Maine	Q533927	Q3023351
4732226613930039269	Barbora von Schlick	6000000025874848348	Heinrich Matthias von Thurn-Valsássina	Q708618	Q55914893|Q110371457
4733427815130029056	Faustina Orsini	6000000016245331321	Domenico Orsini XVII duca di Gravina	Q84921662	Q76018208
4733470215610038730	Domenico Amedeo Orsini	4733445930230061690	Filippo Bernualdo Orsini	Q130313013	Q3034750|Q130313087
4733470251380029064	Anna Paola Flaminia Orsini Principessa	4733445930230061690	Filippo Bernualdo Orsini	Q130313013	Q3034750|Q130313087
4773593109790065621	Pietro di Bobone	6000000001094898430	Pope Celestine III	Q103437	Q100437898
4774053172420033191	Hedwig von Andechs Śląska of Silesia	6000000003937220101	Henry II Piast	Q53446	Q53445|Q57520
4776106	Henry von Kärnten	6000000002224457876	Conrad II, Holy Roman Emperor	Q152256	Q651213|Q354855
4781121412330052301	Lave Beck till Gladsax och Andrarum Stamfar Friis-Beck linje	4781015888790051816	Corfitz Ludwig Ludvig Beck-Friis till Bosjökloster	Q108934700	Q110549313|Q17130942
4781121438920028540	Leonora Sophie Corfitzsdatter Beck Grevinde	4781015888790051816	Corfitz Ludwig Ludvig Beck-Friis till Bosjökloster	Q108934700	Q110549313|Q17130942
4795812192730081018	Jacob Lindberg Appel	6000000046564333931	Charlotte Schrøder Appel	Q20090182	Q5558227|Q20089076
4828686162140083265	Edward Revell Eardley-Wilmot	6000000081923388056	Edith Augusta Holland	Q75575948	Q27927250|Q75575949
4837650136270040359	Sybille von Sachsen-Lauenburg Herzogin zu Sachsen-Lauenburg	6000000003549817645	Heinrich III von Sachsen-Lauenburg Erzbischof v. Hamburg-Bremen, Bischof v. Osnabrück u. Paderborn	Q89268	Q553550|Q465382
4860673239570066980	Ivan Aleksandar Asen	376470570180012891	Keratsa-Maria Palaiologos princess of Bulgaria	Q2840790	Q122610|Q2915643
4864676887370088420	Henry de Briwere	6000000006727915740	William Brewer Lord of Torbay	Q3568456	Q75464049|Q75464051
4874150227790013836	Jane Fowleshurst	6000000006444665556	Elizabeth de Dutton	Q96345618	Q99674954|Q99674957
4876774528290014023	Ausenda Guterres rainha consorte de Leão	6000000004052699411	Ordoño III de León rey de León	Q333627	Q12382495
4924436745430137489	Esclarmonde de Foix reine consort de Majorque	6000000002188625529	Ferrán de Mallorca	Q1367881	Q528401|Q829907
4924448933160137503	Iolanda Jolán Violant d'Aragón	4924524160660049048	Violante de Aragón reina consorte de Castilla	Q241179	Q51779
4925425003710087812	Muriella de Normandie	6000000002322298383	William of Hauteville Iron-Arm	Q559539	Q26731|Q13589690
4927821250240067090	Welf	4927794328070059657	Henry	Q60171	Q550343
4929707544500026387	Ippolita Ludovisi	4929655338500088334	Olimpia Aldobrandini principessa di Rossano	Q7086876	Q128803495|Q108935704
4929797533790067987	Ettore Carafa	317104768940005045	Eleonora Carafa	Q125857689	Q116469235|Q116469238
4929797544120067993	Maria Francesca Carafa della Stadera	317104768940005045	Eleonora Carafa	Q125857689	Q116469235|Q116469238
4932557422030107014	Theobald, count of Arles	6000000007043482057	Boson de Toscana	Q705998	Q280371|Q747591
4932952221030036762	Conrad d'Auxerre Graf von Linz und Argengau, Comte de Paris	6000000003768386624	Conrad II de Bourgogne Duke of Upper Burgundy	Q1782094	Q1298015|Q110562184
4934403662550077264	Thomas Etchingham	6000000002447085944	Anne Tuchet	Q75299051	Q75299055|Q75299056
4943319012480111251	Sarah Willard	315336717180006465	Joseph Willard	Q98050960	Q98050963|Q98050967
4947248545210089938	Bengta Ebbesdotter Ebbesdatter Hvide Queen of Sweden	6000000003827464432	Princess Helena Sverkersdatter, of Sweden	Q2709490	Q2183430
4948464926690019696	Johan Axel Nordenfalk	6000000010308251535	Carl Adam Johan Nordenfalk	Q16184361	Q108866546|Q111488219
4950441393430028157	Elaus Engelberti Terserus Umovallensis	6000000002797426903	Johannes Elai Terserus	Q6206338	Q6206328
4951698942010027956	Alice West	6000000004177475449	Thomas West IV	Q7794997	Q75613008|Q75613009
4953777140640042113	Smilets	375773065110012019	Marina Smilets	Q6763915	Q430736|Q574537
4953924217750131248	Mitso Asen of Bulgaria	4953926232780130809	Ivan III Asen tsar of Bulgaria	Q285508	Q715486|Q435990
4954925373010077920	Marianne Offenbach	4954928647920068959	Jacques Offenbach	Q41555	Q52284004
4956074856530028188	Godtskalk Skarpenberg	6000000001504209390	Inger Godscalksdatter Skarpenberg til Knudstrup	Q103782034	Q103783916
4956197313950089851	Albrecht Andersen Skeel til Hegnet	6000000002162379328	Christen Albrechtsøn Skeel til Bøvling Len	Q110549699	Q136376182
4956215754400037930	Kirsten Christensdatter Sandberg	6000000002162379328	Christen Albrechtsøn Skeel til Bøvling Len	Q110549699	Q136376182
4958047653390077861	Otto Guillaume I d'Ivrea comte de Mâcon & de Nevers, contested Duke of Burgundy	4927683959580122814	Reginald I of Ivrea count palatine of Burgundy	Q723932	Q928859
4958306130180027976	Pandulf II-III , prince of Benevento & Capua	6000000001588464379	Gaitelgrima di Salerno regent	Q3757380	Q2986986
4972589563730038769	Axel Brahe til Torstup og Krogholm	6000000002525584585	Tyge Axelson Brahe til Tosterup	Q3429122	Q5584478|Q96240716
4972615116410039416	Maren Tygesdatter Lunge til Tostrup	6000000002525584585	Tyge Axelson Brahe til Tosterup	Q3429122	Q5584478|Q96240716
4974585825530029115	Birthe Clausdatter Rantzau	4974600844480116541	Henrich Johansen Brockenhuus t Söndergårde	Q103780753	Q103782227
4992488967940044073	Madragana Ben Aloandro, Mor Afonso	6000000003056522441	Martim Afonso Chichorro, governador de Chaves	Q10326839	Q5792844
4994184628330134042	Valeria Messalina	6000000002187712437	Tiberius Claudius Caesar Britannicus	Q313115	Q229871
4994272588560101934	Julia Agrippina Minor	6000000000424698537	Lucius Domitius Ahenobarbus	Q1413	Q351503;Q1411|Q154732
5001540482550082932	N.N	6000000003865794618	Ebbe Skjalmsen Hvide	Q12309311	Q101247292
5002422000440063513	Berenguièr I de Melguèlh comte de Melguèlh	6000000001588444082	Bernat II de Melguèlh comte de Melguèlh	Q2898087	Q99304147|Q99304149
5002841002530047022	Gørvel Andersdatter Lunge	4117527068020122146	Erik Eriksson Gyllenstierna dä	Q5715537	Q103787572|Q103787584
5029010246940051089	Elstrude	6000000007014054306	Ardolph I de Guînes	Q2860749	Q2283178|Q75558721
5042461071610069323	Olof Larsson Hård, till Segerstad	6000000000658406753	Carl Olofsson Hård af Segerstad	Q104841806	Q28469900|Q112968335
5048031898480132130	Petrus Johannis Thesleff	6000000011723315307	Johan Stiernstedt	Q11866641	Q127270274|Q127270285
5048031910610132136	Katarina Hansdotter Schmedeman	6000000011723315307	Johan Stiernstedt	Q11866641	Q127270274|Q127270285
5053835865540039447	Fyodor Ivanovich Tyutchev	5157244949760058314	Ekaterina Federovna Тютчева	Q21144153	Q37217|Q4467746
5090833952240053741	Escolástica Bonifácia de Toledo Ribas viscondessa de Castro	5090833890720053735	Maria Benedita de Castro Canto e Melo baronesa de Sorocaba	Q10325745	Q10312464|Q75444556
5099757972810062889	Philippine Marie Cécile Douce	6000000008169417786	Antoine Maria Joachim Lamoral de Ligne 13th Prince of Ligne	Q1758863	Q75392185
5101278049640043917	Christine Jensdatter	6000000001827572230	Peder Torbernsen Torbernsen Galen	Q96240772	Q130334530
5105724221060128725	Christina Olofsdotter	6000000000631669687	Olof Samuelsson Wallenstierna	Q127270419	Q127270421
5106195884670114511	Andreas Petri Grubb	5105724209600128719	Samuel Andreæ Grubb	Q5773287	Q16649300|Q127270437
5122257738570083618	Heinrich von Levetzow	6000000001504296842	Hans Frederik von Levetzow	Q12315314	Q110304709|Q110304710
5122422525060045462	Hans Grabow til Simblegaard	5122454247380137565	Joachim Grabow til Pederstrup	Q75726719	Q75726723
5127142750810035157	Johannes II. ´mit den 4 Frauen` Truchseß von Waldburg	6000000003827484812	Georg von Waldburg	Q66898186	Q1697752
5127249366530106277	Bolko III ziębicki von Schlesien-Münsterberg	6000000014826489985	Jan ziębicki von Münsterberg książę	Q324357	Q326610|Q24309074
5127249379030106283	Eufemia bytomska Of Silesia-Beuthen-Cosel	6000000014826489985	Jan ziębicki von Münsterberg książę	Q324357	Q326610|Q24309074
5129459882500045150	Gundioc roi des Burgondes	6000000000277772708	Godegisel, king of the Burgundians	Q918807	Q437712
5149096265050047141	Erik Axelsen Rosenkrantz	5269489820380073022	Axel Eriksen Rosenkrantz	Q107025302	Q110302907|Q110302910
5149096314280047148	Margrethe Børgesdatter till Örup	5269489820380073022	Axel Eriksen Rosenkrantz	Q107025302	Q110302907|Q110302910
5149550446320139742	Anna Nielsdatter Kabel af Tostrup	6000000003410542343	Elisabeth Tygesdatter Lunge til Basnes	Q103782095	Q96240726
5149696527850139761	Christen Eriksen Krag	4967695136000069308	Erik Christensen Krag	Q12310365	Q110304283|Q110304284
5149696546690139767	Ellen Christensdatter Vind	4967695136000069308	Erik Christensen Krag	Q12310365	Q110304283|Q110304284
5156433950030119321	Margareta Claesdotter Kyle	6000000006127214158	Åke Ulfsparre af Broxvik till Jonsberg	Q112968339	Q112968341
5162596157650107309	Ruben Frans Isendorf Nilson	6000000006762822183	Helge Nilson	Q90401490	Q6011791
5167685659070038226	Thomas Ferrers Esq.	5167626693580067656	Henry Ferrers Knight	Q38792539	Q26220844|Q75566210
5167685718320038232	Elizabeth Ferrers	5167626693580067656	Henry Ferrers Knight	Q38792539	Q26220844|Q75566210
5190884585660088175	James Douglas 4th Lord of Dalkeith, 1st Earl of Morton	6000000019840767335	Elizabeth Douglas	Q16859687	Q18576385|Q75262170
5202009888810053546	Joan Stewart	6000000019840767335	Elizabeth Douglas	Q16859687	Q18576385|Q75262170
5227336465080081295	Eléonore de Montmorency	6000000001841619252	Henri de La Tour d'Auvergne Duc de Bouillon	Q966628	Q102862086|Q102862098
5227347554150029113	François III de LA TOUR de La Tour d'Auvergne vicomte de Turenne	6000000001841619252	Henri de La Tour d'Auvergne Duc de Bouillon	Q966628	Q102862086|Q102862098
5233416830080054925	Joan St. Owen Lady of Winchester	6000000003243284257	Geoffrey de Cornwall	Q75776393	Q75776400
5233537874200043084	Joscelin I de Courtenay seigneur de Courtenay	6000000006727902278	Joscelin de Courtenay 1st count of Edessa	Q51719	Q2910443|Q15649012
5242096688600116304	Anders Herman Gustafsson Törnqvist	6000000012782059638	Leo Waldemar Andersson Törnqvist	Q6524295	Q111424399|Q111424401
5259638785100119928	Elizabeth Hastings	6000000001744977030	Reginald de Grey 2nd Lord Grey de Ruthyn	Q7308717	Q61911161
5259798506330057422	Hugh Bigod	6000000002606652260	Roger Le Bigod 2nd Earl of Norfolk, Surety of the Magna Carta	Q3438704	Q2424672|Q61911672
5259804936550084244	Alberic de Vere II	6000000006188836878	Aubrey de Vere 1st Earl of Oxford	Q3439788	Q434657|Q61764401
5260084573350057404	John Hamilton 1st Marquess of Hamilton	6000000010120670637	James Hamilton 2nd Marquess of Hamilton	Q335611	Q4735|Q50824414
5260091777100138655	Anne Cunningham Marchioness of Hamilton (Covenanter)	5260093978610057438	James Hamilton Duke of Hamilton	Q336106	Q4813
5262671343820045568	Alice Blount	6000000002702675116	Humphrey Blount	Q24090656	Q96075968
5266885271690139524	Infante Fadrique Alfonso Enríquez de Castilla, I Señor de Haro	6000000000131404602	Alonso Enríquez de Castilla, 1er. Almirante Mayor de Castilla, Señor de Medina de Rio Seco	Q1975522	Q510576
5269498957060121279	Børge Eriksen Rosenkrantz	6000000002858496665	Palle Børgesen Rosenkrantz	Q17130962	Q110304359|Q110304360
5271489675500023723	Urraca de Portugal, reina consorte de León	6000000008477543238	Alfonso IX, king of Leon and Galicia	Q316115	Q2406584
5271608185130057937	Berenguela de Barcelona, reina consorte de León y Castilla	6000000000632030029	Sancho de Castilla III	Q315076	Q113021
5272432907750102178	Toda Fortúnez	6000000039182794204	Lope II Díaz Íñiguez II señor de Vizcaya, IV Conde de Viscaya	Q387179	Q2630854|Q101403628
5284543506520122688	Maria Protovestiaria	6000000000125517845	Irena Komnena	Q232714	Q513495|Q3292878
5294781477310117337	Ercole Grimaldi marquis de Baux	5294756233670132138	Lodovico Grimaldi duc de Valentinois	Q878282	Q3133945|Q75394999
5294781535060117343	Maria Aurélie Spinola	5294756233670132138	Lodovico Grimaldi duc de Valentinois	Q878282	Q3133945|Q75394999
5298993021840108906	Laelia Sahlberg	6000000000340603299	Arno Kalervo Anthoni	Q11852706	Q58072966
5299147020170076054	Ester Sofia Sihtola	6000000003514983202	Heikki Sihtola	Q77419569	Q11865810
5304572722780119951	Ridder Rigsraad Niels Eriksen Løvenbalk, til Aunsbjerg	6000000003344745168	Jens Nielsen Løvenbalk, til Aunsbjerg	Q12319408	Q105045834
5307140059760076734	Eva Catharina Gustafsdotter von Birckholtz	5308467014120100788	Gustaf Henrik Henriksson Blåfield	Q136289546	Q136289550
5308499222270132861	Johanna Margaretha Ekström	5308510524450133237	Fredrik Wilhelm Carlsson Rosenlew	Q11902411	Q136289554
5308513564910076625	Emma Karolina Augustdotter Björkman	6000000005436379164	Erik Villenpoika Rosenlew	Q28937483	Q136289557
5311926837990077645	Henry de Percy VI	6000000003614420649	William de Percy 6th Baron Percy	Q18204227	Q18215269|Q75463933
5321257379830120004	Anna Eriksdotter till Sjölaks	6000000011404064178	Johan Joakimsson Brand	Q112969343	Q112969344|Q112969345
5321265586910039303	Joakim Didriksson Brand	6000000011404064178	Johan Joakimsson Brand	Q112969343	Q112969344|Q112969345
5327737682960022955	Marguerite Sarah Weil	6000000002765153877	Nathé Nathan Weil	Q111442689	Q111442690|Q111442691
5335283800560103477	Harald Hjärne	5335293216650069170	Harald Gabriel Hjärne	Q1959642	Q84152324
5335285446680122596	Ida Margareta Benedikta Richert	5335293216650069170	Harald Gabriel Hjärne	Q1959642	Q84152324
5340168820130025215	Filippo Doria-Pamphili-Landi di Melfi	5355998358520035890	Orietta Pogson Doria Pamphilj	Q75328792	Q3745089
5340218948890122884	Hugh Kirkoswald de Morville	5340134799390024855	Hugh de Moreville Constable of Scotland	Q3142734	Q116177412|Q98960286
5341333863140104281	John Talbot	6000000006444496226	John Talbot	Q93646	Q75251800|Q75251801
5341333886480104287	Eleanor Talbot	6000000006444496226	John Talbot	Q93646	Q75251800|Q75251801
5341955501990047310	Anyll Venables	6000000002022468267	Eleanor ‘Elizabeth’ Savage	Q99212566	Q75836274|Q75836279
5380257516540081329	Hebbla Claesdotter Fleming till Vik	6000000006944501844	Claes Banér	Q22671306	Q104550348
5423138981990118357	Heinrich III von Hessen Landgraf von Oberhessen in Marburg	6000000003827368091	Elisabeth von Hessen-Marburg	Q2501340	Q87986
5423269005420118556	Konrad I von Glogau książę	6000000006127668543	Anna von Schlesien-Glogau Wittelsbach	Q2797080	Q571471|Q5971049
5424917371870068252	Moritz von Sachsen Kurfürst	6000000006789628133	Anna van Oranje Nassau Prinzessin	Q76488	Q317710|Q394748
5433185151940059931	Fanny Augusta Nykopp	6000000000486855996	Carl August Standertskjöld	Q56521024	Q11854960
5441313740220126371	Judith Albertsdotter of Saxe-Wittenberg Queen Consort of Denmark	6000000000709878499	Sophia of Denmark	Q2321295	Q769720
5441518333640020031	Sofia Maria Johansdotter Hästesko-Fortuna	6000000002294821357	Anna Catharina Ezekielsdotter Austrell	Q115974090	Q115974117|Q115974121
5473645767850120136	Jon Ranesen Rani	6000000035338400732	Rane Rani	Q101247862	Q101248003|Q101248006
5473900875460120094	Thyra Torvi	5473882692080138743	Harald Gormsson King of Denmark	Q201041	Q242395
5477503367560083505	Wolf Rubensson	6000000040290302727	Albert Rubenson	Q2482314	Q104755846
5494181389660103998	Juan Antonio Vásquez de Coronado y Anaya	6000000002265626390	Gonzalo Vasquez de Coronado y Arias Davila	Q5883336	Q5612198
5500094035580058506	Helén Sofia Lovisa Jägerhorn af Spurila	6000000007660749589	Rolf Harald Nordenstreng	Q6014885	Q85985111
5500097278300105364	Hjalmar Sebastian Nordenstreng	6000000007660749589	Rolf Harald Nordenstreng	Q6014885	Q85985111
