geni_id,token,implied_father_given_name,modal_count,confirmed_fathers_for_token,mother_geni_id,father_group
6000000154290671974,Toresdatter,Tore,163,163,6000000005607377169,6000000005607377169:Tore
6000000154292532863,Paulsdatter,Paul,11,11,,own
6000000154410660821,Olsdatter,Ole,814,1256,,own
6000000154646732827,Sanches,Sancho,9,9,,own
6000000154970606851,Kristensen,Kristen,48,48,,own
6000000154982678822,Kristensen,Kristen,48,48,,own
6000000155223491859,Rasmussen,Rasmus,232,232,,own
6000000155242057821,Hansdatter,Hans,618,618,,own
6000000156183010841,Knutsdatter,Knut,142,142,6000000013277096298,own
6000000156309220889,Torgersdatter,Torger,89,89,,own
6000000156644055821,Eriksson,Erik,231,231,,own
6000000157523461049,Endreson,Endre,22,22,,own
6000000158323956896,Andersson,Anders,603,603,,own
6000000158324352827,Persdotter,Per,210,210,,own
6000000158561616899,Olofsdotter,Olof,249,249,,own
6000000158825825826,Nilsdotter,Nils,278,278,,own
6000000158980524121,Jørgensen,Jørgen,216,216,,own
6000000158999726876,Iversen,Iver,119,120,,own
6000000159200298844,Fernandes,Fernando,7,7,,own
6000000159930916848,Olsen,Ole,936,1210,,own
6000000160642526837,Jakobsdatter,Jakob,116,116,,own
6000000162914633845,Andersdotter,Anders,440,440,,own
6000000162924117860,Arnesdatter,Arne,60,60,,own
6000000163031761830,Álvarez,Álvar,3,6,,own
6000000163563980826,Endresdatter,Endre,35,35,,own
6000000163569691907,Bjørnsen,Bjørn,48,48,6000000011852531306,6000000011852531306:Bjørn
6000000163652145825,Williamson,William,2,2,6000000163671629821,own
6000000163771029871,Månsdotter,Måns,17,17,,own
6000000163963051821,Fernández,Fernando,20,20,,own
6000000164292395829,Hansdatter,Hans,618,618,,own
6000000164347853821,Nilsson,Nils,424,424,,own
6000000164478600101,Hansson,Hans,195,195,6000000001169237694,6000000001169237694:Hans
6000000164645880638,Gabrielsdatter,Gabriel,76,76,6000000027857858283,6000000027857858283:Gabriel
6000000164649588931,Gabrielsen,Gabriel,56,56,6000000027857858283,6000000027857858283:Gabriel
6000000164916231976,Olausdatter,Olaus,3,3,,own
6000000164916741851,Kristensen,Kristen,48,48,,own
6000000164942504903,Mattsdotter,Matts,15,15,,own
6000000165027150461,Isaksdotter,Isak,19,19,,own
6000000165029779219,Isaksson,Isak,14,14,,own
6000000165172368948,ab Einion,Einion,26,26,,own
6000000165827100956,Olavson,Olav,55,55,,own
6000000165956212042,Johannesdatter,Johannes,276,276,,own
6000000165962710917,Christensdatter,Christen,91,91,,own
6000000166014812904,Kristoffersen,Kristoffer,62,62,,own
6000000166203466822,Olofsdotter,Olof,249,249,,own
6000000166206491989,Johannessen,Johannes,113,113,6000000003286781879,own
6000000166491803821,Lopes,Lopo,10,10,,own
6000000166557561926,Svensdatter,Sven,106,106,,own
6000000166568942822,Johannesdatter,Johannes,276,276,,own
6000000166774265136,Olsdatter,Ole,814,1256,,own
6000000166776125869,Arnesen,Arne,55,55,,own
6000000167063757030,Olsson,Ola,46,69,,own
6000000167064203821,Christophersdatter,Christopher,26,26,,own
6000000167353757546,Ingebrigtsdatter,Ingebrigt,8,8,6000000043575478160,6000000043575478160:Ingebrigt
6000000167355283991,Ingebriktson,Ingebrikt,3,3,6000000043575478160,6000000043575478160:Ingebrikt
6000000167839924857,Persdotter,Per,210,210,,own
6000000167842582838,Andersson,Anders,603,603,,own
6000000168052043837,Jakobsdatter,Jakob,116,116,,own
6000000168188309822,Sørensdatter,Søren,81,81,,own
6000000168188372822,Jakobsdatter,Jakob,116,116,,own
6000000168188372876,Jørgensdatter,Jørgen,238,238,,own
6000000168188372910,Larsdatter,Lars,620,620,,own
6000000168194533912,Olofsson,Olof,257,257,,own
6000000168814333879,Andersson,Anders,603,603,,own
6000000168875992849,Álvares,Álvaro,14,14,6000000043911128269,own
6000000169023968980,Pedersdatter,Peder,688,688,6000000084154788036,6000000084154788036:Peder
6000000169024349942,Eriksdatter,Erik,339,339,6000000169024579916,6000000169024579916:Erik
6000000169025360291,Samuelsdatter,Samuel,74,74,6000000005607618509,6000000005607618509:Samuel
6000000169033599865,Svenson,Sven,71,71,,own
6000000169356350988,Ommundsdatter,Ommund,81,81,6000000010686259603,6000000010686259603:Ommund
6000000169356375849,Ommundsdatter,Ommund,81,81,6000000010686259603,6000000010686259603:Ommund
6000000169585352064,Johansdotter,Johan,258,258,,own
6000000169609252862,Gabrielsen,Gabriel,56,56,,own
6000000169658111915,Fredriksdotter,Fredrik,18,18,,own
6000000169663914830,Gitleson,Gitle,18,18,6000000006776171191,6000000006776171191:Gitle
6000000169666149894,Jonson,Jon,208,208,6000000014229708667,6000000014229708667:Jon
6000000169707860114,Eliasson,Elias,20,20,,own
6000000169757878914,Tostensen,Tosten,1,1,,own
6000000170039149825,Christensdatter,Christen,91,91,381761530540011401,381761530540011401:Christen
6000000170066499259,Eriksen,Erik,279,279,6000000032889337084,6000000032889337084:Erik
6000000170477520914,Christensen,Christen,110,110,,own
6000000170638950879,Guttormson,Guttorm,17,17,,own
6000000170725543015,Andersdatter,Anders,577,577,,own
6000000170812698202,Rasmusson,Rasmus,292,292,6000000169024349942,6000000169024349942:Rasmus
6000000171513018984,Toreson,Tore,112,112,6000000003039769968,6000000003039769968:Tore
6000000171716497851,Pedersen,Peder,633,633,,own
6000000171716498434,Andersdatter,Anders,577,577,,own
6000000171741117116,Olofsson,Olof,257,257,,own
6000000171920476252,Svendsen,Svend,29,29,6000000018318094052,own
6000000171966358982,Andersdatter,Anders,577,577,,own
6000000171966619120,Rasmussen,Rasmus,232,232,,own
6000000171966723184,Johnsdatter,John,18,18,,own
6000000172001182519,Taraldsen,Tarald,19,19,,own
6000000172001235357,Abrahamson,Abraham,10,10,6000000116631618854,own
6000000172044328987,Larsson,Lars,637,637,6000000175680912869,6000000175680912869:Lars
6000000172051424001,Aasmundsdatter,Aasmund,1,1,6000000172053621960,own
6000000172087419319,Gitleson,Gitle,18,18,,own
6000000172106232039,Henriksson,Henrik,41,41,,own
6000000172300068187,Andersson,Anders,603,603,,own
6000000172329408540,Tostensen,Tosten,1,1,,own
6000000172369786181,Jakobsen,Jakob,85,85,,own
6000000172422723901,Eriksdatter,Erik,339,339,,own
6000000172430776405,Halvarsson,Halvar,1,1,,own
6000000172438145857,Larsson,Lars,637,637,6000000003094992014,6000000003094992014:Lars
6000000172492341585,Nielsdatter,Niels,223,223,,own
6000000172511418862,Kristoffersen,Kristoffer,62,62,6000000002337487902,own
6000000172533319892,Martinson,Martin,31,31,6000000003492088612,own
6000000172560144212,Toresdatter,Tore,163,163,6000000003492005332,6000000003492005332:Tore
6000000172572820930,Jonson,Jon,208,208,6000000150598979896,own
6000000172585588583,Pederson,Peder,221,221,6000000172586561064,own
6000000172615880376,Jakobsdatter,Jakob,116,116,,own
6000000172693727560,Rasmusson,Rasmus,292,292,,own
6000000172717556042,Ximenez,Ximeno,6,6,,own
6000000172717907858,Ximenez,Ximeno,6,6,,own
6000000172722752869,Guterres,Guterre,5,5,,own
6000000172775007268,Torsen,Tore,5,5,,own
6000000172862366514,Jakobson,Jakob,63,63,6000000012697727537,6000000012697727537:Jakob
6000000172863512359,Jakobson,Jakob,63,63,6000000012697727537,6000000012697727537:Jakob
6000000172865581494,Olsdatter,Ole,814,1256,,own
6000000172873651277,Monsson,Mons,53,53,6000000003377835783,6000000003377835783:Mons
6000000172935104971,Monsson,Mons,53,53,6000000003377835783,6000000003377835783:Mons
6000000172955807995,Olsdatter,Ole,814,1256,,own
6000000172956840582,Tønnessen,Tønnes,13,14,6000000172957504139,own
6000000172957504139,Sivertsdatter,Sivert,35,35,6000000025456370433,6000000025456370433:Sivert
6000000172962320143,Persson,Per,154,154,,own
6000000173000000700,Torbjørnsen,Torbjørn,23,23,,own
6000000173189142871,Gitlesdatter,Gitle,20,20,6000000047886810168,own
6000000173216120947,Johansdotter,Johan,258,258,,own
6000000173237799827,Simensen,Simen,23,23,,own
6000000173237851831,Magnussen,Magnus,11,11,,own
6000000173237897832,Henriksen,Henrik,127,127,,own
6000000173274663069,Eriksen,Erik,279,279,,own
6000000173308758936,Hansdatter,Hans,618,618,,own
6000000173314271923,Olofsson,Olof,257,257,,own
6000000173327232195,Knutsdatter,Knut,142,142,,own
6000000173328084848,Helgesen,Helge,77,77,,own
6000000173415304294,Rasmusdatter,Rasmus,404,404,,own
6000000173416009170,Pedersdatter,Peder,688,688,,own
6000000173416494836,Olsen,Ole,936,1210,,own
6000000173438449667,Andersdotter,Anders,440,440,,own
6000000173438504577,Carlsson,Carl,194,194,,own
6000000173438504664,Carlsson,Carl,194,194,,own
6000000173443464831,Jonsdotter,Jon,115,116,,own
6000000173443464840,Nilsdotter,Nils,278,278,6000000173443464864,own
6000000173443464852,Andersdotter,Anders,440,440,,own
6000000173443464858,Persson,Per,154,154,,own
6000000173443464864,Svensdotter,Sven,67,67,,own
6000000173547697250,Jensson,Jens,78,78,,own
6000000173592622837,Andersson,Anders,603,603,,own
6000000173674761821,Pedersen,Peder,633,633,,own
6000000173726929478,Mendes,Mendo,20,20,,own
6000000173755051768,Olsen,Ole,936,1210,,own
6000000173855449946,Sjurson,Sjur,79,79,,own
6000000173882069003,Andreassen,Andreas,64,64,,own
6000000173882357041,Halvorsen,Halvor,79,79,,own
6000000173883297200,Karlsen,Karl,48,48,,own
6000000173884836872,Edvardsen,Edvard,5,5,,own
6000000173918105074,Nilsdotter,Nils,278,278,,own
6000000173942988747,Karlsson,Karl,120,121,6000000087855316985,6000000087855316985:Karl
6000000173966962909,Andreasson,Andreas,83,83,,own
6000000173967212833,Petersdotter,Peter,6,6,,own
6000000173972346201,Pettersson,Petter,17,17,6000000087859610867,own
6000000174017970108,Gustafsson,Gustaf,61,61,6000000087859716862,own
6000000174050264595,Larsdatter,Lars,620,620,,own
6000000174057707953,Danielsdatter,Daniel,19,19,6000000111425180984,6000000111425180984:Daniel
6000000174063534114,Iversen,Iver,119,120,,own
6000000174235669876,Olson,Ola,311,428,6000000005606976190,6000000005606976190:Ola
6000000174236268901,Olson,Ola,311,428,6000000005606976190,6000000005606976190:Ola
6000000174337841227,Trulsdatter,Truls,22,22,,own
6000000174356775822,Gutiérrez,Gutierre,5,5,,own
6000000174358188342,Jonsen,Jon,206,208,,own
6000000174411796293,Sivertsdatter,Sivert,35,35,6000000013442094133,6000000013442094133:Sivert
6000000174413161880,Sivertsdatter,Sivert,35,35,6000000013442094133,6000000013442094133:Sivert
6000000174428458927,Tollaksen,Tollak,34,34,6000000006198453224,6000000006198453224:Tollak
6000000174459174232,Torbjørnsdatter,Torbjørn,51,51,6000000015905846497,own
6000000174487588934,Bjørnsdatter,Bjørn,78,78,,own
6000000174783983838,Jensdatter,Jens,392,392,,own
6000000174847403145,Carlsson,Carl,194,194,,own
6000000174867100883,Samuelsen,Samuel,39,39,6000000005609571077,own
6000000174952196324,Villumsdatter,Villum,6,6,,own
6000000175130866439,Nilsson,Nils,424,424,,own
6000000175162783172,Svensson,Sven,69,69,6000000018318094052,6000000018318094052:Sven
6000000175163694130,Syversdatter,Syver,39,39,,own
6000000175167877913,Jacobsen,Jacob,88,88,6000000047887041940,own
6000000175297774909,Månsson,Måns,16,17,,own
6000000175553039823,Olsen,Ole,936,1210,,own
6000000175569650846,Henriques,Henrique,6,6,,own
6000000175580162839,Andersdotter,Anders,440,440,,own
6000000175586524888,Michelsson,Michel,3,3,,own
6000000175588032878,Karlsson,Karl,120,121,,own
6000000175591796827,Ericsdotter,Eric,27,27,,own
6000000175600372821,Andersson,Anders,603,603,,own
6000000175664750880,Knutson,Knut,156,156,6000000002301545859,own
6000000175680912869,Pedersdatter,Peder,688,688,6000000084154788036,6000000084154788036:Peder
6000000175794542879,Johannesdatter,Johannes,276,276,6000000006771426947,6000000006771426947:Johannes
6000000175859437823,Martinez,Martín,8,9,,own
6000000175914437956,Andersson,Anders,603,603,,own
6000000175929834966,Pedersen,Peder,633,633,,own
6000000175952865823,Alexandersen,Alexander,11,11,6000000021180761008,own
6000000175991755822,Jørgensdatter,Jørgen,238,238,,own
6000000176016872848,Torgersdatter,Torger,89,89,,own
6000000176021530897,Andersson,Anders,603,603,,own
6000000176048334823,Eriksdotter,Erik,191,192,,own
6000000176080102823,Persson,Per,154,154,,own
6000000176108616834,Bjørnsdatter,Bjørn,78,78,,own
6000000176236762864,Gundersdatter,Gunder,51,51,,own
6000000176290288846,Arnesen,Arne,55,55,,own
6000000176310045842,Pedersdatter,Peder,688,688,,own
6000000176311567828,Olsen,Ole,936,1210,,own
6000000176566890826,Olsen,Ole,936,1210,6000000003492045994,6000000003492045994:Ole
6000000176600884826,Hansdatter,Hans,618,618,,own
6000000176617779846,Johannesdatter,Johannes,276,276,,own
6000000176619033831,Olsdatter,Ole,814,1256,,own
6000000176632416055,Jørgensen,Jørgen,216,216,,own
6000000176668573842,Sørensen,Søren,85,85,,own
6000000176668577823,Pedersdatter,Peder,688,688,,own
6000000176743536828,Eriksson,Erik,231,231,,own
6000000176819820878,Persdotter,Per,210,210,6000000176909165853,own
6000000176870570020,Andersdatter,Anders,577,577,6000000007980321527,6000000007980321527:Anders
6000000176870570036,Andersdatter,Anders,577,577,6000000007980321527,6000000007980321527:Anders
6000000176904833836,Aslakson,Aslak,44,44,,own
6000000176905404832,Olsdatter,Ole,814,1256,,own
6000000176973871850,Hansdatter,Hans,618,618,,own
6000000177018056881,Kristiansen,Kristian,50,50,,own
6000000177100628854,Sørensen,Søren,85,85,,own
6000000177120900825,Jensdatter,Jens,392,392,,own
6000000177124449841,Hansdatter,Hans,618,618,,own
6000000177125246832,Larsdatter,Lars,620,620,,own
6000000177125352827,Larsdotter,Lars,336,336,,own
6000000177142103838,Sørensen,Søren,85,85,,own
6000000177142453966,Pedersen,Peder,633,633,,own
6000000177144159826,Thorsen,Thore,9,10,,own
6000000177146746881,Kristensen,Kristen,48,48,,own
6000000177146867838,Mattisdatter,Mattis,1,1,,own
6000000177147961823,Tormodsen,Tormod,15,16,,own
6000000177191669825,Larsson,Lars,637,637,6000000177190916870,6000000177190916870:Lars
6000000177242326832,Olsen,Ole,936,1210,6000000005609483039,6000000005609483039:Ole
6000000177313726824,Nilsson,Nils,424,424,,own
6000000177381907838,Hansdatter,Hans,618,618,,own
6000000177433729847,Olsdatter,Ole,814,1256,6000000003492045994,6000000003492045994:Ole
6000000177457515821,Nilsdotter,Nils,278,278,,own
6000000177467305860,Andreasdatter,Andreas,133,133,,own
6000000177525451856,Olsen,Ole,936,1210,,own
6000000177538111877,Karlsdatter,Karl,43,43,,own
6000000177538127835,Johannesson,Johannes,180,180,,own
6000000177538127841,Eriksdatter,Erik,339,339,,own
6000000177663583841,Nilsson,Nils,424,424,,own
6000000177669356822,Pedersen,Peder,633,633,,own
6000000177718018876,Andersdotter,Anders,440,440,,own
6000000177851504832,Jakobsdatter,Jakob,116,116,,own
6000000177921516874,Andersson,Anders,603,603,6000000177921601825,own
6000000177921516884,Olofsson,Olof,257,257,6000000177921613827,own
6000000177921654827,Johansdotter,Johan,258,258,,own
6000000177921670822,Jönsson,Jöns,34,37,,own
6000000177924032863,Olsdatter,Ole,814,1256,,own
6000000177944541850,Skjalgsson,Skjalg,1,1,,own
6000000177944754840,Roaldson,Roald,6,6,,own
6000000177945850840,Torgeirsen,Torgeir,1,1,,own
6000000177945982827,Knutson,Knut,156,156,,own
6000000177952787882,Andersson,Anders,603,603,,own
6000000177964545580,Andersson,Anders,603,603,,own
6000000177964545619,Carlsson,Carl,194,194,,own
6000000177965867912,Ommundsdatter,Ommund,81,81,6000000003492057517,6000000003492057517:Ommund
6000000177967919865,Ommundson,Ommund,35,35,6000000003492057517,6000000003492057517:Ommund
6000000177968311828,Ommundsdatter,Ommund,81,81,6000000003492057517,6000000003492057517:Ommund
6000000177969427823,Nilsdatter,Nils,311,311,,own
6000000178006048828,Bentsdatter,Bent,13,13,,own
6000000178010164852,Hansdatter,Hans,618,618,6000000012653734976,own
6000000178035575833,Engebretsdatter,Engebret,11,11,,own
6000000178059936844,Jonsson,Jon,129,135,,own
6000000178196539821,Arnesdatter,Arne,60,60,,own
6000000178223260828,Mikkelsen,Mikkel,38,38,,own
6000000178226161857,Evertsdatter,Evert,22,22,,own
6000000178227076833,Evertsen,Evert,16,16,,own
6000000178231535848,Ommundsdatter,Ommund,81,81,6000000012491453823,6000000012491453823:Ommund
6000000178237652821,Tolleivson,Tolleiv,35,35,,own
6000000178237759839,Torjeisen,Torjei,11,11,,own
6000000178239384829,Sørensen,Søren,85,85,,own
6000000178252739822,Torjeisdatter,Torjei,26,26,,own
6000000178255480915,Ivarsdatter,Ivar,77,77,,own
6000000178261043922,Karlsdatter,Karl,43,43,,own
6000000178272895928,Nielsdatter,Niels,223,223,,own
6000000178275635841,Svensdatter,Sven,106,106,,own
6000000178280363847,Ådnesdatter,Ådne,56,56,,own
6000000178281343821,Arnesdatter,Arne,60,60,,own
6000000178282242015,Eriksdatter,Erik,339,339,,own
6000000178282470843,Toreson,Tore,112,112,,own
6000000178285747842,Davidsen,David,19,19,,own
6000000178287506822,Hansdatter,Hans,618,618,,own
6000000178316213827,Nilsson,Nils,424,424,,own
6000000178319907917,Eriksen,Erik,279,279,,own
6000000178320931843,Jakobsdatter,Jakob,116,116,,own
6000000178327170823,Gundersen,Gunder,44,44,,own
6000000178351196872,Hallvardson,Hallvard,14,14,6000000016330764557,6000000016330764557:Hallvard
6000000178370904917,Toresen,Tore,54,54,6000000006771426478,6000000006771426478:Tore
6000000178378812833,Gjermundsen,Gjermund,11,11,6000000179942100844,6000000179942100844:Gjermund
6000000178388908832,Edvardsdatter,Edvard,6,6,,own
6000000178399277830,Mauritsdatter,Maurits,27,27,,own
6000000178410943827,Torjeisen,Torjei,11,11,,own
6000000178414345827,Atlaksen,Atlak,31,31,,own
6000000178414656827,Tolleivsen,Tolleiv,28,28,,own
6000000178416797829,Larsdatter,Lars,620,620,,own
6000000178417040822,Jakobsen,Jakob,85,85,,own
6000000178417354829,Nilsdatter,Nils,311,311,,own
6000000178418577840,Olsdatter,Ole,814,1256,,own
6000000178428202879,Jakobsdatter,Jakob,116,116,,own
6000000178429235830,Olsdatter,Ole,814,1256,,own
6000000178434749907,Bårdsdatter,Bård,7,7,6000000006281834530,6000000006281834530:Bård
6000000178435942862,Bårdson,Bård,3,3,6000000006281834530,6000000006281834530:Bård
6000000178436658848,Bårdsdatter,Bård,7,7,6000000006281834530,6000000006281834530:Bård
6000000178436724857,Bårdsen,Bård,1,1,6000000006281834530,6000000006281834530:Bård
6000000178437102843,Bårdsdatter,Bård,7,7,6000000006281834530,6000000006281834530:Bård
6000000178437226829,Bårdsdatter,Bård,7,7,6000000006281834530,6000000006281834530:Bård
6000000178437274838,Bårdson,Bård,3,3,6000000006281834530,6000000006281834530:Bård
6000000178437301827,Bårdsdatter,Bård,7,7,6000000006281834530,6000000006281834530:Bård
6000000178438987890,Gunderson,Gunder,2,2,,own
6000000178452169825,Johannessen,Johannes,113,113,,own
6000000178458836842,Torgersen,Torger,52,52,,own
6000000178469156898,Rolleivsdatter,Rolleiv,5,5,,own
6000000178517893907,Petersdatter,Peter,11,11,,own
6000000178518782860,Rasmussen,Rasmus,232,232,,own
6000000178535598835,Persen,Per,21,21,6000000004203684095,own
6000000178556792859,Eilevsdatter,Eilev,14,14,,own
6000000178635569828,Svensdatter,Sven,106,106,,own
6000000178752694852,Brynjulfson,Brynjulf,3,3,,own
6000000178808934828,Larsdatter,Lars,620,620,6000000116677642892,own
6000000178809571869,Persdatter,Per,67,67,6000000116677642892,6000000116677642892:Per
6000000178810183822,Persdatter,Per,67,67,6000000116677642892,6000000116677642892:Per
6000000178888973821,Nilsdatter,Nils,311,311,6000000198293441826,own
6000000178897032886,Andersdatter,Anders,577,577,,own
6000000178898487831,Ormsdatter,Orm,14,14,,own
6000000178938780837,Johansson,Johan,270,271,,own
6000000178956842834,Johansdotter,Johan,258,258,,own
6000000178957204876,Eriksson,Erik,231,231,,own
6000000178977831870,Paulsdotter,Paul,1,1,,own
6000000178986164822,Pedersen,Peder,633,633,,own
6000000178986164833,Tordsdatter,Tord,13,13,,own
6000000179077559855,Johansdatter,Johan,69,70,,own
6000000179084743840,Tordsen,Tord,3,3,,own
6000000179123031861,Olsen,Ole,936,1210,6000000181252737822,6000000181252737822:Ole
6000000179204694894,Kristensdatter,Kristen,89,89,,own
6000000179269968981,Olsen,Ole,936,1210,6000000010686348825,6000000010686348825:Ole
6000000179271652839,Olsen,Ole,936,1210,6000000010686348825,6000000010686348825:Ole
6000000179278355904,Bengtsdotter,Bengt,16,16,,own
6000000179333837833,Fredriksson,Fredrik,26,26,,own
6000000179385674856,Larsson,Lars,637,637,,own
6000000179582614821,Nilsdatter,Nils,311,311,,own
6000000179585350840,Amundsdatter,Amund,46,46,,own
6000000179585574826,Johansdatter,Johan,69,70,6000000179585334824,own
6000000179586344835,Kristiansdatter,Kristian,38,38,,own
6000000179586526822,Olson,Ola,311,428,6000000219939183906,own
6000000179621303859,Hansdatter,Hans,618,618,,own
6000000179642270821,Johansdotter,Johan,258,258,,own
6000000179719145830,Larsdotter,Lars,336,336,,own
6000000179726548523,Johnson,John,11,11,6000000009198095358,own
6000000179777093861,Henriksen,Henrik,127,127,6000000005606916654,6000000005606916654:Henrik
6000000179778118855,Henriksen,Henrik,127,127,6000000005606916654,6000000005606916654:Henrik
6000000179785799865,Pedersdatter,Peder,688,688,6000000003124138221,6000000003124138221:Peder
6000000179786490846,Pedersdatter,Peder,688,688,6000000003124138221,6000000003124138221:Peder
6000000179786728845,Pedersdatter,Peder,688,688,6000000003124138221,6000000003124138221:Peder
6000000179805737859,Gustavsson,Gustav,2,2,,own
6000000179848257890,Olsdatter,Ole,814,1256,,own
6000000179851207823,Kjeldsen,Kjeld,7,7,,own
6000000179853815894,Magnusdatter,Magnus,23,23,,own
6000000179854728821,Magnusdatter,Magnus,23,23,,own
6000000179857017843,Sørensen,Søren,85,85,,own
6000000179988983836,Pedersen,Peder,633,633,,own
6000000180019607827,Ivarsen,Ivar,18,18,,own
6000000180034417506,Carlsdotter,Carl,77,77,,own
6000000180071727821,Persson,Per,154,154,,own
6000000180125442837,Johansdotter,Johan,258,258,,own
6000000180131058832,Sørensen,Søren,85,85,,own
6000000180245138926,Nilsdotter,Nils,278,278,,own
6000000180266038856,Olsen,Ole,936,1210,,own
6000000180292017840,Nunes,Nuno,17,19,6000000007014406931,6000000007014406931:Nuno
6000000180293383822,Nunes,Nuno,17,19,6000000007014406931,6000000007014406931:Nuno
6000000180300539821,Torjeisdatter,Torjei,26,26,,own
6000000180388854847,Sørensen,Søren,85,85,,own
6000000180438692843,Ommundsdatter,Ommund,81,81,6000000012491453823,6000000012491453823:Ommund
6000000180445388833,Ommundsen,Ommund,54,54,,own
6000000180504935821,Syversdatter,Syver,39,39,,own
6000000180557627861,Karlsson,Karl,120,121,,own
6000000180557628018,Persson,Per,154,154,,own
6000000180557628205,Larsson,Lars,637,637,,own
6000000180557628691,Pehrsson,Pehr,26,26,,own
6000000180557628782,Andersson,Anders,603,603,,own
6000000180557628793,Nilsson,Nils,424,424,,own
6000000180557628818,Andersdotter,Anders,440,440,,own
6000000180557746949,Carlsson,Carl,194,194,,own
6000000180557746975,Ersson,Ers,1,1,,own
6000000180558382867,Andersson,Anders,603,603,,own
6000000180558382904,Andersdotter,Anders,440,440,,own
6000000180558611910,Ersdotter,Ers,1,1,,own
6000000180559620893,Ericsdotter,Eric,27,27,,own
6000000180559658822,Jansdotter,Jan,38,40,,own
6000000180559658845,Ersson,Ers,1,1,,own
6000000180559679927,Larsdotter,Lars,336,336,,own
6000000180559680065,Andersdotter,Anders,440,440,,own
6000000180559680586,Jansson,Jan,23,23,,own
6000000180571942889,Persson,Per,154,154,,own
6000000180571943009,Pehrsson,Pehr,26,26,,own
6000000180571943315,Gustafsdotter,Gustaf,39,39,,own
6000000180572216933,Carlsdotter,Carl,77,77,,own
6000000180572216953,Jansson,Jan,23,23,,own
6000000180572320876,Carlsdatter,Carl,9,9,,own
6000000180572320898,Salomonsson,Salomon,11,11,,own
6000000180572377009,Karlsson,Karl,120,121,,own
6000000180572526859,Nilsson,Nils,424,424,,own
6000000180572526904,Gustafsson,Gustaf,61,61,,own
6000000180572527003,Andersson,Anders,603,603,,own
6000000180572527035,Andersdotter,Anders,440,440,,own
6000000180572620933,Andersson,Anders,603,603,,own
6000000180572621071,Andersson,Anders,603,603,,own
6000000180572765875,Persson,Per,154,154,,own
6000000180572766066,Jansson,Jan,23,23,,own
6000000180572889914,Ersson,Ers,1,1,,own
6000000180572890050,Karlsdotter,Karl,52,52,,own
6000000180572923867,Jonasdotter,Jonas,26,26,,own
6000000180572923902,Carlsson,Carl,194,194,,own
6000000180573389822,Andersdotter,Anders,440,440,,own
6000000180573389892,Olsson,Ola,46,69,,own
6000000180573389955,Olsdotter,Ole,37,74,,own
6000000180573510859,Larsson,Lars,637,637,,own
6000000180573649868,Rasmusdatter,Rasmus,404,404,,own
6000000180573650653,Karlsson,Karl,120,121,,own
6000000180573650782,Eriksson,Erik,231,231,,own
6000000180573932906,Andersson,Anders,603,603,,own
6000000180573933003,Gustafsson,Gustaf,61,61,6000000180573933246,6000000180573933246:Gustaf
6000000180573933138,Ersson,Ers,1,1,,own
6000000180573933215,Nilsson,Nils,424,424,,own
6000000180573933326,Gustafsson,Gustaf,61,61,6000000180573933246,6000000180573933246:Gustaf
6000000180573933424,Johansdotter,Johan,258,258,,own
6000000180574386834,Andersdotter,Anders,440,440,,own
6000000180574387166,Larsson,Lars,637,637,,own
6000000180574387377,Jonsdotter,Jon,115,116,,own
6000000180575396889,Andersson,Anders,603,603,,own
6000000180575586996,Pehrsdotter,Pehr,17,17,,own
6000000180575587039,Andersdotter,Anders,440,440,,own
6000000180575739885,Pettersson,Petter,17,17,,own
6000000180577931836,Karlsson,Karl,120,121,,own
6000000180577986883,Carlsdotter,Carl,77,77,,own
6000000180577986914,Karlsson,Karl,120,121,,own
6000000180577986931,Jakobsson,Jakob,47,47,,own
6000000180577986956,Eriksson,Erik,231,231,,own
6000000180578620844,Eriksson,Erik,231,231,,own
6000000180578672838,Gustafsson,Gustaf,61,61,,own
6000000180578714875,Persdotter,Per,210,210,,own
6000000180578714885,Ericsson,Eric,42,42,,own
6000000180578715077,Ersson,Ers,1,1,,own
6000000180578715125,Pehrsdotter,Pehr,17,17,,own
6000000180578715201,Andersson,Anders,603,603,6000000180578715036,own
6000000180578715207,Gustafsson,Gustaf,61,61,,own
6000000180578715294,Andersson,Anders,603,603,,own
6000000180578715312,Andersdotter,Anders,440,440,,own
6000000180578715344,Pettersson,Petter,17,17,,own
6000000180578893855,Olsdotter,Ole,37,74,,own
6000000180578893894,Henriksson,Henrik,41,41,,own
6000000180578893935,Persson,Per,154,154,,own
6000000180578893952,Johansson,Johan,270,271,,own
6000000180578941829,Gustafsson,Gustaf,61,61,,own
6000000180578972822,Larsson,Lars,637,637,,own
6000000180579041856,Karlsson,Karl,120,121,,own
6000000180579041922,Jonsson,Jon,129,135,,own
6000000180579042120,Ersdotter,Ers,1,1,,own
6000000180579042397,Gustafsson,Gustaf,61,61,6000000226195548996,own
6000000180579042473,Karlsson,Karl,120,121,,own
6000000180579042544,Carlsdotter,Carl,77,77,,own
6000000180579042622,Larsson,Lars,637,637,,own
6000000180579042728,Karlsson,Karl,120,121,,own
6000000180579042786,Carlsdotter,Carl,77,77,,own
6000000180579105887,Carlsdotter,Carl,77,77,,own
6000000180579106038,Pehrsson,Pehr,26,26,,own
6000000180579106129,Carlsson,Carl,194,194,,own
6000000180579106218,Eriksson,Erik,231,231,,own
6000000180579106244,Carlsson,Carl,194,194,,own
