geni_id	qid	round	slot	method	chain_depth	root_geni_id	status	reason
6000000018679087821	Q136337441	2	child	solo	2	6000000015101575252	CORROBORATED	via 6000000015101733541: structural-walk
6000000018696524087	Q127270820	2	father	solo	2	6000000005687403005	CORROBORATED	via 6000000005687535001: structural-walk
6000000018698636020	Q5925436	2	spouse	solo	2	6000000010895962441	INFERRED	
6000000018729680549	Q756948	2	child	solo	2	5010318635100119312	CORROBORATED	via 6000000003472358740: structural-walk
6000000018737519666	Q19898969	2	child	date	2	6000000008649956346	INFERRED	
6000000018749941192	Q110390411	2	mother	solo	2	6000000006444777209	CORROBORATED	via 6000000010810262876: structural-walk
6000000018823395037	Q130335551	2	child	date	2	6000000009986539704	CORROBORATED	via 6000000009707217347: structural-walk
6000000018825707118	Q110146941	2	child	name	2	6000000012170606707	INFERRED	
6000000018825967236	Q105275684	2	father	solo	2	6000000010421930080	CORROBORATED	via 6000000018825717441: structural-walk
6000000018842300943	Q131673905	2	father	solo	2	6000000013715027513	CORROBORATED	via 6000000018842875909: structural-walk
6000000018842639596	Q139801331	2	mother	solo	2	6000000013715027513	CORROBORATED	via 6000000018842875909: structural-walk
6000000018843156162	Q130341439	2	child	date	2	6000000011851372667	CORROBORATED	via 6000000009986610977: structural-walk
6000000018845724136	Q110457080	2	mother	solo	2	6000000006127013313	INFERRED	
6000000018846767215	Q6230837	2	father	solo	2	6000000020087582037	CORROBORATED	via 6000000001440355582: structural-walk
6000000018847277825	Q24018163	2	child	date	2	6000000011851372667	CORROBORATED	via 6000000009986610977: structural-walk
6000000018850079500	Q4894143	2	child	date	2	6000000015290869512	CORROBORATED	via 6000000016301840223: structural-walk
6000000018851831362	Q108924048	2	child	date	2	6000000015290869512	CORROBORATED	via 6000000016301840223: structural-walk
6000000018851877319	Q2248336	2	child	date	2	6000000015290869512	CORROBORATED	via 6000000016301840223: structural-walk
6000000018852567136	Q115564600	2	spouse	solo	2	6000000006714512140	CORROBORATED	via 6000000006727873467: structural-walk
6000000018854862734	Q140285563	2	child	date	2	6000000003262627703	CORROBORATED	via 6000000003836831494: structural-walk
6000000018856498633	Q105234981	2	father	solo	2	6000000018856409832	CORROBORATED	via 6000000018856830151: structural-walk
6000000018858475965	Q3131726	2	child	date	2	6000000001881714440	CORROBORATED	via 6000000001881638269: structural-walk
6000000018858494339	Q72847062	2	child	date	2	6000000001881714440	CORROBORATED	via 6000000001881638269: structural-walk
6000000018860148285	Q75424001	2	child	name	2	6000000006782164385	CORROBORATED	via 5692173213210051829: structural-walk
6000000018871912290	Q130343428	2	child	date	2	6000000013715027513	CORROBORATED	via 6000000018842875909: structural-walk
6000000018889765227	Q76123257	2	child	name	2	6000000015991707698	CORROBORATED	via 6000000003791757773: structural-walk
6000000018893010068	Q12359605	2	child	date	2	6000000018891521041	CORROBORATED	via 6000000008041115899: structural-walk
6000000018895485034	Q160614	2	spouse	solo	2	6000000019723607156	INFERRED	
6000000018898491946	Q112974317	2	mother	solo	2	6000000011425842317	INFERRED	
6000000018914571504	Q136009654	2	child	solo	2	6000000017163464481	CORROBORATED	via 6000000017164413123: structural-walk
6000000018920246120	Q110410926	2	mother	solo	2	6000000017410897258	CORROBORATED	via 6000000017410853408: structural-walk
6000000018920339020	Q110410924	2	father	solo	2	6000000017410897258	CORROBORATED	via 6000000017410853408: structural-walk
6000000018941683448	Q5622360	2	child	name	2	6000000001744982483	CORROBORATED	via 6000000003051159079: structural-walk
6000000018959787014	Q108410060	2	child	date	2	6000000008815800674	CORROBORATED	via 6000000001548261121: structural-walk
6000000018972771306	Q110604477	2	father	solo	2	6000000018975196428	CORROBORATED	via 6000000018975168244: structural-walk
6000000018973145561	Q110604482	2	mother	solo	2	6000000018975196428	CORROBORATED	via 6000000018975168244: structural-walk
6000000018973464420	Q75570578	2	child	solo	2	6000000002176265383	INFERRED	
6000000018975042502	Q563797	2	child	name	2	6000000018975196428	CORROBORATED	via 6000000018975168244: structural-walk
6000000018975058785	Q1299186	2	child	name	2	6000000018975196428	CORROBORATED	via 6000000018975168244: structural-walk
6000000018975390364	Q110415656	2	mother	solo	2	6000000018856943133	CORROBORATED	via 6000000018975161458: structural-walk
6000000018975702338	Q110415674	2	mother	solo	2	6000000019294624270	INFERRED	
6000000018975848002	Q110539339	2	mother	solo	2	6000000019294624270	CORROBORATED	via 6000000018976083617: structural-walk
6000000018975892959	Q1405964	2	child	date	2	6000000018856943133	CORROBORATED	via 6000000018975161458: structural-walk
6000000018976353645	Q110539241	2	mother	solo	2	6000000016518025175	INFERRED	
6000000018981024363	Q87630	2	child	name	2	6000000018975196428	CORROBORATED	via 6000000018975168244: structural-walk
6000000018981122521	Q122359320	2	father	solo	2	6000000018980765756	INFERRED	
6000000018982304350	Q75501133	2	spouse	name	2	6000000002176265383	INFERRED	
6000000018989493024	Q262243	2	child	solo	2	6000000006131567298	INFERRED	
6000000018991567268	Q11939680	2	child	name	2	6000000006131531097	INFERRED	
6000000018991656479	Q23936662	2	child	name	2	6000000006131531097	INFERRED	
6000000018992477422	Q643379	2	spouse	name	2	6000000003645853688	INFERRED	
6000000018993215260	Q665965	2	father	solo	2	6000000003645853688	INFERRED	
6000000018993226487	Q7115788	2	child	name	2	6000000003645853688	INFERRED	
6000000018993605034	Q436840	2	child	name	2	6000000003645853688	INFERRED	
6000000019001833219	Q3175232	2	child	date	2	6000000010616927494	INFERRED	
6000000019007464696	Q71566970	2	spouse	solo	2	6000000019008009221	CORROBORATED	via 6000000019004912927: structural-walk
6000000019011384707	Q75804596	2	child	name	2	6000000006444745140	INFERRED	
6000000019034190457	Q1015747	2	father	solo	2	6000000004883363265	CORROBORATED	via 6000000003408334765: structural-walk
6000000019037535285	Q76053179	2	child	name	2	6000000009737315198	INFERRED	
6000000019056327734	Q110655013	2	mother	solo	2	6000000031099880514	CORROBORATED	via 6000000019056886574: structural-walk
6000000019084722892	Q75368957	2	child	date	2	6000000002188429995	INFERRED	
6000000019106795700	Q75368888	2	spouse	solo	2	6000000016317587023	INFERRED	
6000000019106878964	Q75368910	2	child	date	2	6000000016317587023	INFERRED	
6000000019106942906	Q75368897	2	child	date	2	6000000016317587023	INFERRED	
6000000019107021610	Q75368912	2	child	date	2	6000000016317587023	INFERRED	
6000000019107080742	Q75368908	2	child	date	2	6000000016317587023	INFERRED	
6000000019107991228	Q108927349	2	father	solo	2	6000000019107767544	CORROBORATED	via 6000000021252414345: structural-walk
6000000019111601856	Q75368940	2	spouse	solo	2	6000000016317587023	INFERRED	
6000000019111865360	Q75368943	2	spouse	solo	2	6000000016317587023	INFERRED	
6000000019113378544	Q112969353	2	mother	solo	2	6000000000581231566	CORROBORATED	via 6000000021325054320: structural-walk
6000000019119219144	Q76159267	2	child	date	2	6000000001013078078	INFERRED	
6000000019119386088	Q76159263	2	spouse	name	2	6000000001013078078	INFERRED	
6000000019126005438	Q109492961	2	father	solo	2	6000000020677520691	CORROBORATED	via 6000000020677573452: structural-walk
6000000019149332646	Q94768129	2	child	date	2	6000000003827496045	CORROBORATED	via 6000000003827496053: structural-walk
6000000019149496793	Q55855305	2	child	date	2	6000000003827496045	CORROBORATED	via 6000000003827496053: structural-walk
6000000019149921197	Q55679733	2	child	date	2	6000000003827496045	CORROBORATED	via 6000000003827496053: structural-walk
6000000019161326800	Q133514654	2	spouse	date	2	6000000006127523501	INFERRED	
6000000019189444992	Q115930402	2	child	date	2	5581077601650027761	CORROBORATED	via 6000000019189604047: structural-walk
6000000019189597082	Q113004804	2	child	date	2	6000000000217278848	INFERRED	
6000000019199355552	Q75262717	2	mother	solo	2	6000000000769880500	CORROBORATED	via 6000000003332379842: structural-walk
6000000019200954507	Q76204910	2	child	date	2	6000000003492387166	CORROBORATED	via 6000000015094770806: structural-walk
6000000019203313788	Q3772801	2	father	solo	2	6000000001355763501	INFERRED	
6000000019206929021	Q94785521	2	father	solo	2	6000000018476219071	CORROBORATED	via 6000000003112353151: structural-walk
6000000019221709819	Q110656037	2	mother	solo	2	6000000194006543825	CORROBORATED	via 6000000031113226750: structural-walk
6000000019222672408	Q138527476	2	child	date	2	6000000000655295177	INFERRED	
6000000019231841215	Q97929216	2	father	solo	2	6000000007091442245	CORROBORATED	via 6000000003005455005: structural-walk
6000000019233139495	Q112968490	2	father	solo	2	6000000015130013466	CORROBORATED	via 6000000207712118821: structural-walk
6000000019240762534	Q76346682	2	father	solo	2	6000000003219766746	CORROBORATED	via 6000000002188307715: structural-walk
6000000019241617624	Q16650463	2	father	solo	2	6000000177853846840	CORROBORATED	via 6000000054566981980: structural-walk
6000000019246613934	Q112973524	2	child	name	2	6000000009996756896	CORROBORATED	via 5561768073410026332: structural-walk
6000000019248201025	Q110411090	2	mother	solo	2	6000000019248660133	CORROBORATED	via 6000000015130300273: structural-walk
6000000019266398034	Q47450942	2	child	solo	2	6000000008899908313	INFERRED	
6000000019270504807	Q116040697	2	mother	solo	2	6000000022644140364	CORROBORATED	via 6000000015227517056: structural-walk
6000000019276153535	Q110550355	2	spouse	solo	2	6000000013938388032	INFERRED	
6000000019276192035	Q110550353	2	child	date	2	6000000013938388032	INFERRED	
6000000019277176581	Q139987736	2	child	solo	2	6000000019277042593	CORROBORATED	via 6000000010896059507: structural-walk
6000000019293985016	Q20243153	2	child	date	2	6000000025766268769	INFERRED	
6000000019304715146	Q99102454	2	mother	solo	2	6000000011649816152	CORROBORATED	via 6000000019304897184: structural-walk
6000000019312934596	Q127685152	2	child	date	2	6000000013088078685	CORROBORATED	via 6000000008666545565: structural-walk
6000000019326949910	Q6306341	2	spouse	date	2	6000000003858579403	INFERRED	
6000000019327307381	Q873203	2	child	date	2	6000000003858579403	INFERRED	
6000000019327445027	Q9254822	2	child	date	2	6000000003858579403	INFERRED	
6000000019335678189	Q136006353	2	mother	solo	2	6000000003218534512	INFERRED	
6000000019337273880	Q98698696	2	father	solo	2	6000000006585326441	CORROBORATED	via 6000000008734179157: structural-walk
6000000019350546036	Q12343137	2	child	date	2	6000000019349092015	CORROBORATED	via 6000000015180864901: structural-walk
6000000019351604328	Q16064478	2	child	date	2	6000000019349092015	CORROBORATED	via 6000000015180864901: structural-walk
6000000019391630295	Q131447290	2	mother	solo	2	6000000019391679301	INFERRED	
6000000019397195552	Q16848721	2	child	date	2	6000000035422040697	CORROBORATED	via 6000000019398043116: structural-walk
6000000019419942446	Q136341068	2	child	solo	2	6000000017687672892	INFERRED	
6000000019421347186	Q108523636	2	child	date	2	6000000011130645689	CORROBORATED	via 6000000007744368447: structural-walk
6000000019428359017	Q19976597	2	child	date	2	6000000003891133580	INFERRED	
6000000019441188424	Q5726535	2	child	date	2	6000000019190663354	INFERRED	
6000000019447343689	Q3502527	2	child	solo	2	6000000010867911906	INFERRED	
6000000019495732336	Q11857998	2	child	date	2	6000000019497706284	CORROBORATED	via 6000000003571396225: structural-walk
6000000019496721200	Q140835737	2	child	date	2	6000000019498719227	CORROBORATED	via 6000000019498528520: structural-walk
6000000019497848509	Q6147651	2	child	date	2	6000000021009779046	INFERRED	
6000000019509911130	Q76204111	2	mother	solo	2	6000000003828083371	INFERRED	
6000000019514406932	Q2483091	2	mother	solo	2	6000000008630617676	CORROBORATED	via 6000000019514406932: structural-walk
6000000019551927067	Q5930577	2	child	name	2	6000000019799593835	CORROBORATED	via 6000000012924446248: structural-walk
6000000019565282293	Q21855591	2	child	date	2	6000000003827368069	CORROBORATED	via 6000000006727781694: structural-walk
6000000019566197115	Q30594401	2	child	solo	2	6000000025141917173	INFERRED	
6000000019617906295	Q3120382	2	father	solo	2	6000000020166963773	CORROBORATED	via 6000000019617888534: structural-walk
6000000019617917748	Q117447121	2	child	solo	2	6000000014065230068	CORROBORATED	via 6000000014065081308: structural-walk
6000000019629927015	Q4681517	2	spouse	solo	2	6000000002187624247	INFERRED	
6000000019644498121	Q110362893	2	father	solo	2	6000000016723016593	CORROBORATED	via 6000000019644385279: structural-walk
6000000019648630014	Q54507000	2	child	date	2	6000000019528034067	INFERRED	
6000000019658638370	Q75974944	2	father	solo	2	6000000006727947003	CORROBORATED	via 6000000006444357850: structural-walk
6000000019669743964	Q76347767	2	mother	solo	2	6000000008212283490	CORROBORATED	via 6000000000437968153: structural-walk
6000000019692179078	Q111792607	2	child	name	2	5630621361400021711	CORROBORATED	via 5630093992950081663: structural-walk
6000000019722174003	Q122358745	2	mother	solo	2	6000000019705548210	INFERRED	
6000000019736930809	Q135680844	2	mother	solo	2	6000000003957707174	CORROBORATED	via 6000000013427134209: structural-walk
6000000019737084825	Q135680843	2	father	solo	2	6000000003957707174	CORROBORATED	via 6000000013427134209: structural-walk
6000000019737332190	Q135680851	2	father	solo	2	6000000009687656887	CORROBORATED	via 6000000019737502103: structural-walk
6000000019745255614	Q24039105	2	mother	solo	2	6000000080003501639	INFERRED	
6000000019745842013	Q1764987	2	child	name	2	6000000002240775853	CORROBORATED	via 6000000080002744704: structural-walk
6000000019750527261	Q76301879	2	child	date	2	6000000002188045170	CORROBORATED	via 6000000002980014179: structural-walk
6000000019756878138	Q12097697	2	father	solo	2	6000000034566386369	INFERRED	
6000000019759494371	Q97783530	2	mother	solo	2	6000000003827573628	CORROBORATED	via 6000000003827792055: structural-walk
6000000019759637622	Q97783526	2	father	solo	2	6000000003827573628	CORROBORATED	via 6000000003827792055: structural-walk
6000000019762236943	Q61751008	2	mother	solo	2	5115884767710034374	CORROBORATED	via 4269521: structural-walk
6000000019762639199	Q3768494	2	father	solo	2	5119671559010045041	INFERRED	
6000000019763858971	Q11909541	2	child	name	2	6000000011485500771	CORROBORATED	via 6000000002188008020: structural-walk
6000000019763996302	Q733418	2	child	name	2	6000000019763955554	CORROBORATED	via 6000000003897531289: structural-walk
6000000019764277571	Q18642699	2	child	name	2	6000000019763955554	CORROBORATED	via 6000000003897531289: structural-walk
6000000019764393431	Q3695639	2	spouse	date	2	6000000003827400350	INFERRED	
6000000019770167860	Q353341	2	father	solo	2	6000000019774088407	CORROBORATED	via 6000000019772056024: structural-walk
6000000019771036899	Q112893029	2	child	date	2	6000000014163172267	CORROBORATED	via 6000000014163172543: structural-walk
6000000019772537200	Q2124082	2	spouse	solo	2	6000000001563293216	INFERRED	
6000000019772629457	Q1133774	2	spouse	solo	2	6000000002188005826	CORROBORATED	via 6000000003827685149: structural-walk
6000000019773283645	Q5816247	2	spouse	solo	2	6000000011494588848	INFERRED	
6000000019779994703	Q75388254	2	child	name	2	6000000021264512198	INFERRED	
6000000019800327472	Q920299	2	spouse	solo	2	6000000005380754889	INFERRED	
6000000019802142679	Q136145044	2	mother	solo	2	6000000003004934989	CORROBORATED	via 6000000003004976755: structural-walk
6000000019802633126	Q136145043	2	father	solo	2	6000000003004934989	CORROBORATED	via 6000000003004976755: structural-walk
6000000019817525175	Q878426	2	child	solo	2	6000000003645919379	INFERRED	
6000000019834544042	Q76215113	2	spouse	name	2	6000000000436328266	INFERRED	
6000000019853416679	Q136029014	2	child	solo	2	6000000001190071707	CORROBORATED	via 6000000019853346578: structural-walk
6000000019866465065	Q75453886	2	spouse	name	2	6000000005016686756	CORROBORATED	via 6000000007151199993: structural-walk
6000000019868070024	Q45400327	2	father	solo	2	6000000019867751396	CORROBORATED	via 6000000019867800453: structural-walk
6000000019872763565	Q18613025	2	spouse	name	2	6000000007602353206	INFERRED	
6000000019873496706	Q125983607	2	father	solo	2	6000000056727135131	CORROBORATED	via 6000000022597403827: structural-walk
6000000019873513880	Q125983558	2	mother	solo	2	6000000056727135131	CORROBORATED	via 6000000022597403827: structural-walk
6000000019886639902	Q110411889	2	child	date	2	6000000019887099485	CORROBORATED	via 6000000019939826835: structural-walk
6000000019908080124	Q10395803	2	father	solo	2	6000000000297404377	CORROBORATED	via 6000000000383448009: structural-walk
6000000019917718350	Q107211538	2	father	solo	2	6000000110085421833	CORROBORATED	via 6000000017136890213: structural-walk
6000000019917757310	Q107211570	2	mother	solo	2	6000000110085421833	CORROBORATED	via 6000000017136890213: structural-walk
6000000019953429650	Q100439641	2	mother	solo	2	6000000003827429733	INFERRED	
6000000019956460101	Q3175222	2	child	name	2	6000000002043263529	INFERRED	
6000000019977658599	Q97929228	2	child	date	2	6000000021009779046	INFERRED	
6000000019999363909	Q130634633	2	mother	solo	2	6000000017048044603	CORROBORATED	via 6000000017689292060: structural-walk
6000000020013800393	Q76114509	2	child	date	2	6000000109128088872	CORROBORATED	via 6000000011835113767: structural-walk
6000000020013960183	Q43288815	2	father	solo	2	6000000013429233862	CORROBORATED	via 4419771697210021677: structural-walk
6000000020014087221	Q108935501	2	mother	solo	2	6000000013429233862	CORROBORATED	via 4419771697210021677: structural-walk
6000000020014987485	Q75817689	2	child	name	2	6000000000305170866	CORROBORATED	via 336540115720011832: structural-walk
6000000020018799689	Q102826867	2	father	solo	2	6000000010598779453	CORROBORATED	via 6000000010598683653: structural-walk
6000000020025172423	Q110582715	2	father	solo	2	6000000020533257790	CORROBORATED	via 6000000010704760716: structural-walk
6000000020029966244	Q75765376	2	spouse	solo	2	6000000008270513750	INFERRED	
6000000020031093414	Q131582032	2	mother	solo	2	6000000011621243597	CORROBORATED	via 6000000011556420491: structural-walk
6000000020037263852	Q96311952	2	child	date	2	6000000008788960422	CORROBORATED	via 6000000003495389288: structural-walk
6000000020041667382	Q127270629	2	father	solo	2	6000000020053025163	CORROBORATED	via 6000000020052914106: structural-walk
6000000020052448107	Q103780155	2	child	date	2	6000000009065227167	CORROBORATED	via 6000000012993358982: structural-walk
6000000020095563294	Q15391482	2	mother	solo	2	6000000009777136574	CORROBORATED	via 6000000009776832029: structural-walk
6000000020107404348	Q2693536	2	spouse	solo	2	6000000014486829353	INFERRED	
6000000020113106448	Q56752606	2	child	solo	2	6000000018948288600	CORROBORATED	via 6000000020113281065: structural-walk
6000000020136281136	Q97071924	2	mother	solo	2	6000000020136242081	INFERRED	
6000000020166364054	Q3290796	2	child	name	2	6000000001501057010	CORROBORATED	via 6000000004349714832: structural-walk
6000000020168048725	Q55599326	2	child	name	2	6000000020166963773	INFERRED	
6000000020227263016	Q84456933	2	child	solo	2	6000000000376980293	CORROBORATED	via 6000000003086332874: structural-walk
6000000020264408227	Q75850000	2	spouse	date	2	6000000006444050255	INFERRED	
6000000020279627184	Q110521251	2	mother	solo	2	6000000016379184284	CORROBORATED	via 6000000022687011894: structural-walk
6000000020311995802	Q96077752	2	mother	solo	2	6000000015989725532	CORROBORATED	via 6000000010041911831: structural-walk
6000000020335655285	Q959764	2	child	date	2	6000000010598675473	CORROBORATED	via 6000000020336653853: structural-walk
6000000020337376066	Q25425375	2	mother	solo	2	6000000007506891418	CORROBORATED	via 6000000020335415093: structural-walk
6000000020343336382	Q76099510	2	child	name	2	6000000000437802964	CORROBORATED	via 6000000006180483550: structural-walk
6000000020402246293	Q3613894	2	father	solo	2	6000000008630657317	CORROBORATED	via 6000000008630657313: structural-walk
6000000020422912923	Q116124867	2	child	name	2	6000000008971947305	CORROBORATED	via 6000000008248533174: structural-walk
6000000020467949417	Q105758646	2	spouse	solo	2	6000000012983993832	CORROBORATED	via 6000000031909326063: structural-walk
6000000020482924651	Q96243905	2	mother	solo	2	6000000020482946167	INFERRED	
6000000020488879167	Q101247562	2	mother	solo	2	6000000001448225040	INFERRED	
6000000020504892653	Q15931739	2	father	solo	2	6000000074684838111	CORROBORATED	via 6000000017820191687: structural-walk
6000000020560704457	Q97929225	2	mother	solo	2	6000000007091442245	CORROBORATED	via 6000000003005410306: structural-walk
6000000020560704463	Q97929224	2	father	solo	2	6000000007091442245	CORROBORATED	via 6000000003005410306: structural-walk
6000000020569391045	Q126076262	2	mother	solo	2	6000000024976889544	CORROBORATED	via 6000000024976497744: structural-walk
6000000020573846390	Q3618947	2	mother	solo	2	6000000015093736403	CORROBORATED	via 6000000015093544748: structural-walk
6000000020586169921	Q16503260	2	spouse	solo	2	6000000020087582037	INFERRED	
6000000020616992461	Q75246199	2	child	solo	2	6000000003827368104	INFERRED	
6000000020651927076	Q106130647	2	child	name	2	6000000004376727612	CORROBORATED	via 6000000000768957873: structural-walk
6000000020652546938	Q2109644	2	child	date	2	6000000020652487080	CORROBORATED	via 6000000020652301120: structural-walk
6000000020653639013	Q2108627	2	child	solo	2	6000000003828361119	CORROBORATED	via 6000000004377298032: structural-walk
6000000020654763524	Q108654986	2	father	solo	2	6000000020654633491	CORROBORATED	via 6000000020655060875: structural-walk
6000000020654778766	Q108655022	2	mother	solo	2	6000000020654633491	INFERRED	
6000000020654955052	Q108655018	2	mother	solo	2	6000000020654633491	CORROBORATED	via 6000000020655060875: structural-walk
6000000020677934747	Q364420	2	child	name	2	4103327	INFERRED	
6000000020690529800	Q96243908	2	mother	solo	2	737472	CORROBORATED	via 6000000002419472418: structural-walk
6000000020690563184	Q4247939	2	father	solo	2	6000000020690612077	CORROBORATED	via 6000000020690351637: structural-walk
6000000020693770502	Q117275377	2	child	name	2	6000000002043260623	CORROBORATED	via 6000000006130127140: structural-walk
6000000020703578566	Q3255290	2	child	solo	2	6000000020703999201	INFERRED	
6000000020703665777	Q360151	2	father	solo	2	6000000020703999201	CORROBORATED	via 6000000020704032981: structural-walk
6000000020703919494	Q448580	2	child	name	2	6000000020703999201	INFERRED	
6000000020707503065	Q139073037	2	child	date	2	6000000010393453710	INFERRED	
6000000020714061463	Q136230617	2	mother	solo	2	6000000020736978443	INFERRED	
6000000020716086004	Q2571826	2	father	solo	2	6000000020736978443	INFERRED	
6000000020731421696	Q110509069	2	father	solo	2	6000000014159500846	CORROBORATED	via 6000000014159962022: structural-walk
6000000020731520506	Q110509073	2	child	solo	2	6000000021337842366	CORROBORATED	via 6000000026371606853: structural-walk
6000000020732616301	Q112032572	2	spouse	solo	2	6000000017477217096	CORROBORATED	via 6000000020732528411: structural-walk
6000000020757018573	Q55685151	2	child	solo	2	6000000020757065025	INFERRED	
6000000020758275600	Q47453283	2	child	date	2	6000000014244237940	INFERRED	
6000000020758727371	Q136816104	2	child	date	2	6000000014244237940	INFERRED	
6000000020763791213	Q83866512	2	child	solo	2	6000000020757065025	INFERRED	
6000000020770956150	Q3175666	2	child	date	2	6000000001849615582	CORROBORATED	via 6000000016703523449: structural-walk
6000000020772294885	Q134561466	2	child	date	2	6000000009882991646	CORROBORATED	via 6000000020264958047: structural-walk
6000000020816007489	Q65942733	2	spouse	solo	2	6000000006444097439	INFERRED	
6000000020817047701	Q96083126	2	spouse	solo	2	6000000001747686561	CORROBORATED	via 328058257770004654: structural-walk
6000000020828405268	Q76001583	2	child	name	2	6000000006112178099	INFERRED	
6000000020839479113	Q111107343	2	father	solo	2	6000000008084703996	INFERRED	
6000000020855011502	Q7610929	2	child	date	2	6000000001563293216	INFERRED	
6000000020908204961	Q94937178	2	child	date	2	6000000023286792400	CORROBORATED	via 6000000032941093384: structural-walk
6000000020921769600	Q108654192	2	mother	solo	2	6000000019205927647	CORROBORATED	via 6000000020921762427: structural-walk
6000000020921948922	Q108654190	2	father	solo	2	6000000019205927647	CORROBORATED	via 6000000020921762427: structural-walk
6000000020948624019	Q133664278	2	father	solo	2	6000000012667767396	CORROBORATED	via 6000000010782152055: structural-walk
6000000020958684059	Q2501956	2	child	date	2	6000000000679733140	INFERRED	
6000000020986014858	Q891323	2	child	date	2	6000000003858710522	INFERRED	
6000000020991656553	Q4163672	2	mother	solo	2	362164304500001795	INFERRED	
6000000020993590964	Q11737101	2	child	solo	2	6000000002188303602	CORROBORATED	via 6000000017917237051: structural-walk
6000000021013273016	Q24760202	2	child	name	2	6000000009436980438	INFERRED	
6000000021014017771	Q3992681	2	mother	solo	2	6000000021014681993	INFERRED	
6000000021035744931	Q24879247	2	child	date	2	6000000003262627703	CORROBORATED	via 6000000003836831494: structural-walk
6000000021065563115	Q112540469	2	father	solo	2	6000000001020518047	CORROBORATED	via 6000000014842090735: structural-walk
6000000021065620888	Q112540472	2	mother	solo	2	6000000001020518047	CORROBORATED	via 6000000014842090735: structural-walk
6000000021077717323	Q110548901	2	child	date	2	6000000002370622960	INFERRED	
6000000021089141061	Q5388487	2	spouse	solo	2	6000000002600507733	INFERRED	
6000000021101739598	Q130682451	2	mother	solo	2	6000000021101739604	INFERRED	
6000000021119233199	Q108942595	2	father	solo	2	6000000013182801838	INFERRED	
6000000021119471832	Q109010967	2	mother	solo	2	6000000022275698441	CORROBORATED	via 6000000015746306698: structural-walk
6000000021121992500	Q45394618	2	father	solo	2	6000000074752994843	CORROBORATED	via 6000000021121968099: structural-walk
6000000021122048591	Q11096605	2	child	solo	2	6000000021122065158	INFERRED	
6000000021122056111	Q45394609	2	father	solo	2	6000000074752762985	CORROBORATED	via 6000000021121855797: structural-walk
6000000021122118014	Q45394601	2	father	solo	2	6000000074752731049	CORROBORATED	via 6000000021122122090: structural-walk
6000000021122122397	Q30948388	2	spouse	solo	2	6000000021122112187	INFERRED	
6000000021123812191	Q10943260	2	mother	solo	2	6000000075368013857	INFERRED	
6000000021134782478	Q75304892	2	mother	solo	2	6000000006210904436	INFERRED	
6000000021135232945	Q75392841	2	father	solo	2	6000000006210904436	INFERRED	
6000000021137941578	Q11101041	2	father	solo	2	6000000075327963267	CORROBORATED	via 6000000075328595822: structural-walk
6000000021138018409	Q11117735	2	child	date	2	6000000007970272795	INFERRED	
6000000021138404747	Q56600333	2	father	solo	2	6000000021138320696	INFERRED	
6000000021139261458	Q10621354	2	mother	solo	2	6000000021138320696	INFERRED	
6000000021140020987	Q49702	2	father	solo	2	6000000075328374897	INFERRED	
6000000021150502800	Q26197838	2	child	solo	2	6000000048523353217	INFERRED	
6000000021150588622	Q45422766	2	father	solo	2	6000000074733057891	CORROBORATED	via 6000000021151511978: structural-walk
6000000021150760328	Q6657679	2	father	solo	2	6000000010801664345	CORROBORATED	via 6000000021151069399: structural-walk
6000000021150896818	Q45418663	2	child	solo	2	6000000075327208147	CORROBORATED	via 6000000021151039635: structural-walk
6000000021151467937	Q16260613	2	father	solo	2	6000000074733024998	CORROBORATED	via 6000000051968463979: structural-walk
6000000021187280872	Q128804002	2	mother	solo	2	6000000171668476453	CORROBORATED	via 6000000016648298615: structural-walk
6000000021187332091	Q128804017	2	father	solo	2	6000000016648439313	CORROBORATED	via 6000000021187008020: structural-walk
6000000021187347220	Q136230609	2	child	date	2	6000000021186657500	CORROBORATED	via 6000000020737267059: structural-walk
6000000021187397993	Q115273134	2	father	solo	2	6000000171668476453	CORROBORATED	via 6000000016648298615: structural-walk
6000000021187485240	Q128804021	2	mother	solo	2	6000000016648439313	CORROBORATED	via 6000000021187008020: structural-walk
6000000021187684553	Q115210611	2	child	name	2	6000000171668476453	CORROBORATED	via 6000000016648305393: structural-walk
6000000021188439161	Q116053678	2	mother	solo	2	6000000015384361263	CORROBORATED	via 6000000022361800781: structural-walk
6000000021207363622	Q21122675	2	child	name	2	6000000007360977697	CORROBORATED	via 6000000003122417727: structural-walk
6000000021208038469	Q18221464	2	spouse	solo	2	6000000017822171216	INFERRED	
6000000021208201242	Q21094827	2	child	date	2	6000000017822171216	INFERRED	
6000000021237017775	Q110067847	2	child	name	2	6000000003051298426	INFERRED	
6000000021237856544	Q16075417	2	mother	solo	2	6000000074750221928	CORROBORATED	via 6000000021237856544: structural-walk
6000000021237894121	Q45532361	2	father	solo	2	6000000021237699403	CORROBORATED	via 6000000021237687242: structural-walk
6000000021237926023	Q21133884	2	child	name	2	6000000015646198900	INFERRED	
6000000021238022912	Q112125347	2	child	solo	2	6000000002447151170	INFERRED	
6000000021238047074	Q5374499	2	mother	solo	2	6000000074750570955	CORROBORATED	via 6000000021238047074: structural-walk
6000000021247199008	Q2462909	2	child	date	2	6000000007820478729	INFERRED	
6000000021248334971	Q45644543	2	child	date	2	6000000074749675364	CORROBORATED	via 6000000021237634758: structural-walk
