card_id	slot	side	sex	options	geni_id	our_name	qid	candidate_name
child|361036765360006534|F|ours	child	ours	F	2	6000000007318523244	Komnena Немањић	Q6428436	Komnena Nemanjić
child|361036765360006534|F|ours	child	ours	F	2	6000000064675033861	.... Nemanjić of Serbia	Q6428436	Komnena Nemanjić
sibling|361036765360006534|F|ours	sibling	ours	F	2	6000000007318523244	Komnena Немањић	Q6428436	Komnena Nemanjić
sibling|361036765360006534|F|ours	sibling	ours	F	2	6000000064675033861	.... Nemanjić of Serbia	Q6428436	Komnena Nemanjić
child|361088998770012651|M|ours	child	ours	M	3	6000000009243606680	Michael Palaiologos despota	Q16931840	Michael Palaiologos
child|361088998770012651|M|ours	child	ours	M	3	6000000009243805626	Theodoros Palaiologos	Q16931840	Michael Palaiologos
child|361088998770012651|M|ours	child	ours	M	3	6000000003695843572	.... Palaiologos	Q16931840	Michael Palaiologos
sibling|361088998770012651|M|ours	sibling	ours	M	3	6000000009243606680	Michael Palaiologos despota	Q16931840	Michael Palaiologos
sibling|361088998770012651|M|ours	sibling	ours	M	3	6000000009243805626	Theodoros Palaiologos	Q16931840	Michael Palaiologos
sibling|361088998770012651|M|ours	sibling	ours	M	3	6000000003695843572	.... Palaiologos	Q16931840	Michael Palaiologos
child|361089507860011643|F|ours	child	ours	F	3	6000000009056931305	.... Палеологина bizantine princess	Q60632593	Zampia Palaiologina
child|361089507860011643|F|ours	child	ours	F	3	6000000204169159830	.... Paleologa bizantine princess	Q60632593	Zampia Palaiologina
child|361089507860011643|F|ours	child	ours	F	3	6000000204169149838	.... Paleologa bizantine princess	Q60632593	Zampia Palaiologina
sibling|361089507860011643|F|ours	sibling	ours	F	3	6000000009056931305	.... Палеологина bizantine princess	Q3656616	Desislava of Bulgaria
sibling|361089507860011643|F|ours	sibling	ours	F	3	6000000204169159830	.... Paleologa bizantine princess	Q3656616	Desislava of Bulgaria
sibling|361089507860011643|F|ours	sibling	ours	F	3	6000000204169149838	.... Paleologa bizantine princess	Q3656616	Desislava of Bulgaria
child|361089647570003508|M|ours	child	ours	M	2	6000000009243606680	Michael Palaiologos despota	Q16931840	Michael Palaiologos
child|361089647570003508|M|ours	child	ours	M	2	6000000009243805626	Theodoros Palaiologos	Q16931840	Michael Palaiologos
sibling|361089647570003508|M|ours	sibling	ours	M	2	6000000009243606680	Michael Palaiologos despota	Q16931840	Michael Palaiologos
sibling|361089647570003508|M|ours	sibling	ours	M	2	6000000009243805626	Theodoros Palaiologos	Q16931840	Michael Palaiologos
sibling|361239376580007703|F|ours	sibling	ours	F	3	6000000009056931305	.... Палеологина bizantine princess	Q3656616	Desislava of Bulgaria
sibling|361239376580007703|F|ours	sibling	ours	F	3	6000000204169159830	.... Paleologa bizantine princess	Q3656616	Desislava of Bulgaria
sibling|361239376580007703|F|ours	sibling	ours	F	3	6000000204169149838	.... Paleologa bizantine princess	Q3656616	Desislava of Bulgaria
sibling|361244072740011666|M|ours	sibling	ours	M	6	4873053878660125714	Şehzade Ibrahim, Governor	Q3087653	Süleyman Paşa
sibling|361244072740011666|M|ours	sibling	ours	M	6	4873415862210060474	Kasim Gazi Beg	Q3087653	Süleyman Paşa
sibling|361244072740011666|M|ours	sibling	ours	M	6	379214616610012493	Süleyman Pasha of the Ottoman Empire Paša	Q3087653	Süleyman Paşa
sibling|361244072740011666|M|ours	sibling	ours	M	6	6000000080087160837	Kasim	Q3087653	Süleyman Paşa
sibling|361244072740011666|M|ours	sibling	ours	M	6	6000000080086203253	Sultan Bey	Q3087653	Süleyman Paşa
sibling|361244072740011666|M|ours	sibling	ours	M	6	6000000178505171822	Sehzade Eyup	Q3087653	Süleyman Paşa
sibling|361294506280011622|F|ours	sibling	ours	F	3	6000000008873027696		Q4066524	Anna Ivanovna of Russia
sibling|361294506280011622|F|ours	sibling	ours	F	3	6000000008873201392	Maria Ivanovna	Q4066524	Anna Ivanovna of Russia
sibling|361294506280011622|F|ours	sibling	ours	F	3	6000000008873107678	Eudokia Ivanovna	Q4066524	Anna Ivanovna of Russia
sibling|361302740110005394|F|ours	sibling	ours	F	6	6000000002562264102	Anna Nikitichna Troekurova	Q4141192	Irina Romanova
sibling|361302740110005394|F|ours	sibling	ours	F	6	6000000002562281602	Евфимия Никитична Сицкая	Q4141192	Irina Romanova
sibling|361302740110005394|F|ours	sibling	ours	F	6	6000000009469242353	Марфа Никитична Черкасская	Q4141192	Irina Romanova
sibling|361302740110005394|F|ours	sibling	ours	F	6	6000000008857358543	Anastasia Nikitichna Lykova-Obolenskaja	Q4141192	Irina Romanova
sibling|361302740110005394|F|ours	sibling	ours	F	6	6000000008857123512		Q4141192	Irina Romanova
sibling|361302740110005394|F|ours	sibling	ours	F	6	6000000008857542248	Ирина Никитична Годунова	Q4141192	Irina Romanova
child|3616194|F|ours	child	ours	F	2	6000000007174316608	Anna Klasdotter Djäkn	Q135855406	Piriitta Laavuntytär of Nyynäinen, dowager of Harviala
child|3616194|F|ours	child	ours	F	2	6000000008087322898	Birgitta Claesdotter Djäkn	Q135855406	Piriitta Laavuntytär of Nyynäinen, dowager of Harviala
child|361885795230005497|F|ours	child	ours	F	3	6000000165965187945	Theotinia	Q108804466	Feodosija Ivanovna
child|361885795230005497|F|ours	child	ours	F	3	6000000092665390285	Theodosia Ivanovna	Q108804466	Feodosija Ivanovna
child|361885795230005497|F|ours	child	ours	F	3	6000000033301397232	Maria Ivanovna Rurikid	Q108804466	Feodosija Ivanovna
sibling|3621639|M|ours	sibling	ours	M	2	6000000001504235215	Albrecht	Q11717734	Jan I
sibling|3621639|M|ours	sibling	ours	M	2	6000000001962980548	Johann of Sachsen-Lauenburg	Q11717734	Jan I
sibling|362185222750011958|M|ours	sibling	ours	M	5	6000000002187826916	Ivan Юрьевич Yurievich Prince of Kursk	Q496578	Gleb of Kiev
sibling|362185222750011958|M|ours	sibling	ours	M	5	6000000002187826966	Yaroslav Yurevich	Q496578	Gleb of Kiev
sibling|362185222750011958|M|ours	sibling	ours	M	5	6000000002187826980	Sviatoslav Yuryevich of Yuriev	Q496578	Gleb of Kiev
sibling|362185222750011958|M|ours	sibling	ours	M	5	6000000002187826987	Boris Yurevich Yuryevich Prince of Belgorod and Turaŭ	Q496578	Gleb of Kiev
sibling|362185222750011958|M|ours	sibling	ours	M	5	6000000002187826994	Gleb Yuryevich	Q496578	Gleb of Kiev
child|363920011020004040|M|ours	child	ours	M	3	6000000014767086710	Bolesław książę	Q956304	Konrad the Curly
child|363920011020004040|M|ours	child	ours	M	3	6000000002187828758	Konrad Kędzierzawy książę	Q956304	Konrad the Curly
child|363920011020004040|M|ours	child	ours	M	3	6000000014767125091	NN	Q956304	Konrad the Curly
sibling|363920011020004040|M|ours	sibling	ours	M	3	6000000014767086710	Bolesław książę	Q956304	Konrad the Curly
sibling|363920011020004040|M|ours	sibling	ours	M	3	6000000002187828758	Konrad Kędzierzawy książę	Q956304	Konrad the Curly
sibling|363920011020004040|M|ours	sibling	ours	M	3	6000000014767125091	NN	Q956304	Konrad the Curly
child|368242024260011286|M|theirs	child	theirs		2	6000000006252798314	Adam Gordon	Q76360541	unknown Gordon
child|368242024260011286|M|theirs	child	theirs		2	6000000006252798314	Adam Gordon	Q76360543	unknown Gordon
sibling|369704450630007452|M|theirs	sibling	theirs		2	369716510700011830	Petrus Laestadius	Q4354436	Petrus Læstadius
sibling|369704450630007452|M|theirs	sibling	theirs		2	369716510700011830	Petrus Laestadius	Q40095823	Carl Eric Læstadius
sibling|370166216450011194|M|theirs	sibling	theirs		2	6000000040192249953	Philippus Ragvaldi	Q26239975	Filip Ragvaldsson
sibling|370166216450011194|M|theirs	sibling	theirs		2	6000000040192249953	Philippus Ragvaldi	Q132449708	Holmger Ragvaldsson
child|371070852170002495|M|ours	child	ours	M	4	6000000009029941803		Q16267746	Michel Gugenheim
child|371070852170002495|M|ours	child	ours	M	4	4279799512630058328		Q16267746	Michel Gugenheim
child|371070852170002495|M|ours	child	ours	M	4	4279804463590058628		Q16267746	Michel Gugenheim
child|371070852170002495|M|ours	child	ours	M	4	4279807358150044937		Q16267746	Michel Gugenheim
child|374160215660012044|M|ours	child	ours	M	2	6000000000677831356	George Carrington	Q138656650	Henry Carrington
child|374160215660012044|M|ours	child	ours	M	2	6000000000677867377	Clement Carrington	Q138656650	Henry Carrington
sibling|375781556720013185|F|ours	sibling	ours	F	4	6000000040281526633	Taghan	Q42309954	El Qutlugh Khatun
sibling|375781556720013185|F|ours	sibling	ours	F	4	6000000045909512028	Malakeh	Q42309954	El Qutlugh Khatun
sibling|375781556720013185|F|ours	sibling	ours	F	4	6000000039919563852	Nouchine	Q42309954	El Qutlugh Khatun
sibling|375781556720013185|F|ours	sibling	ours	F	4	6000000173283595556	Toghanchuk Khatun of the Oirats	Q42309954	El Qutlugh Khatun
sibling|376340655760013373|M|theirs	sibling	theirs		3	6000000002452409564	Philippe-Charles de France duc d'Anjou	Q2415120	Philippe Charles, Duke of Anjou
sibling|376340655760013373|M|theirs	sibling	theirs		3	6000000002452409564	Philippe-Charles de France duc d'Anjou	Q3263398	Louis, Count of Vermandois
sibling|376340655760013373|M|theirs	sibling	theirs		3	6000000002452409564	Philippe-Charles de France duc d'Anjou	Q3839486	Louis César, Count of Vexin
child|376469510660012902|M|ours	child	ours	M	5	4873594702060131490	Savcı Bey	Q3571371	Yakub Çelebi
child|376469510660012902|M|ours	child	ours	M	5	4873599434380047009	Sehzade Ibrahim	Q3571371	Yakub Çelebi
child|376469510660012902|M|ours	child	ours	M	5	6000000030426826948	Halil Bey	Q3571371	Yakub Çelebi
child|376469510660012902|M|ours	child	ours	M	5	6000000080086637782	Gündüz Bey	Q3571371	Yakub Çelebi
child|376469510660012902|M|ours	child	ours	M	5	6000000030426406342	Yahşi Bey Bey	Q3571371	Yakub Çelebi
child|376469510660012902|F|ours	child	ours	F	3	4873606162380029854	Nefise Melek Hatun	Q3337737	Nefise Hatun
child|376469510660012902|F|ours	child	ours	F	3	6000000178505460857	Nefise Melek Hatun	Q3337737	Nefise Hatun
child|376469510660012902|F|ours	child	ours	F	3	4873604660710047029	Hatun	Q3337737	Nefise Hatun
sibling|377256097400012303|M|theirs	sibling	theirs		4	6000000008309265431	"George Palaiologos Kantakouzenos ""Sachatai"""	Q16200213	George Palaiologos Kantakouzenos
sibling|377256097400012303|M|theirs	sibling	theirs		4	6000000008309265431	"George Palaiologos Kantakouzenos ""Sachatai"""	Q20029162	Isaac Gabras
sibling|377256097400012303|M|theirs	sibling	theirs		4	6000000008309265431	"George Palaiologos Kantakouzenos ""Sachatai"""	Q20028151	Alexios II Gabras
sibling|377256097400012303|M|theirs	sibling	theirs		4	6000000008309265431	"George Palaiologos Kantakouzenos ""Sachatai"""	Q20029193	Ioannes Gabras
child|377257654630013695|F|ours	child	ours	F	2	5122658922700055447	Mara Hatun	Q1259857	Katarina Branković
child|377257654630013695|F|ours	child	ours	F	2	5130381262560137715	Katarina Celjska	Q1259857	Katarina Branković
sibling|377257654630013695|F|ours	sibling	ours	F	2	5122658922700055447	Mara Hatun	Q1259857	Katarina Branković
sibling|377257654630013695|F|ours	sibling	ours	F	2	5130381262560137715	Katarina Celjska	Q1259857	Katarina Branković
sibling|377258157880013634|M|ours	sibling	ours	M	3	6000000026797734582	Vuk Vuković	Q2745464	Grgur Branković
sibling|377258157880013634|M|ours	sibling	ours	M	3	4860418250210019651	Todor Vuković	Q2745464	Grgur Branković
sibling|377258157880013634|M|ours	sibling	ours	M	3	5130832054240106543	Grgur Vuković	Q2745464	Grgur Branković
sibling|377258157880013634|F|ours	sibling	ours	F	2	5122658922700055447	Mara Hatun	Q1259857	Katarina Branković
sibling|377258157880013634|F|ours	sibling	ours	F	2	5130381262560137715	Katarina Celjska	Q1259857	Katarina Branković
child|377641109500013801|M|ours	child	ours	M	2	6000000056236950850	Cadell ap Cynan Garwyn	Q4220781	Cyndrwyn Fawr
child|377641109500013801|M|ours	child	ours	M	2	6000000000138844379	Dinogad ap Cynan	Q4220781	Cyndrwyn Fawr
child|377662173460007528|F|ours	child	ours	F	3	6000000007151361316	Gwdfil verch Brychan	Q101221023	Arianwen
child|377662173460007528|F|ours	child	ours	F	3	6000000006290723442	Gwenllian ferch Brychan	Q101221023	Arianwen
child|377662173460007528|F|ours	child	ours	F	3	6000000039946989185	Gwrygon Goddeu verch Brychan	Q101221023	Arianwen
sibling|377662173460007528|M|theirs	sibling	theirs		4	6000000057421477878	Rhain ap Brychan	Q2308964	Nectan of Hartland
sibling|377662173460007528|M|theirs	sibling	theirs		4	6000000057421477878	Rhain ap Brychan	Q2488951	Cynog
sibling|377662173460007528|M|theirs	sibling	theirs		4	6000000057421477878	Rhain ap Brychan	Q4161262	Dyfnan
sibling|377662173460007528|M|theirs	sibling	theirs		4	6000000057421477878	Rhain ap Brychan	Q4161903	Dingad of Llandingat
child|378973719940012391|M|ours	child	ours	M	4	378969171310013343		Q4993073	Stig von Bahr
child|378973719940012391|M|ours	child	ours	M	4	378969481320011501		Q4993073	Stig von Bahr
child|378973719940012391|M|ours	child	ours	M	4	378969329560013348		Q4993073	Stig von Bahr
child|378973719940012391|M|ours	child	ours	M	4	378969851730011490		Q4993073	Stig von Bahr
child|379202755730012447|M|ours	child	ours	M	2	6000000008378416221	Gündüz Alp	Q97169755	Gündüz Bey
child|379202755730012447|M|ours	child	ours	M	2	6000000003902289437	Wrong Osmanoğlu	Q97169755	Gündüz Bey
sibling|379202755730012447|M|ours	sibling	ours	M	2	6000000008378416221	Gündüz Alp	Q97169755	Gündüz Bey
sibling|379202755730012447|M|ours	sibling	ours	M	2	6000000003902289437	Wrong Osmanoğlu	Q97169755	Gündüz Bey
child|383507634770007409|M|ours	child	ours	M	2	6000000002765222991	Shlomo Zalman Braude	Q131768245	Mosheh ben Avraham Broda
child|383507634770007409|M|ours	child	ours	M	2	6000000052081308845	Dovid Broda	Q131768245	Mosheh ben Avraham Broda
sibling|385035064430011809|M|ours	sibling	ours	M	4	6000000016948191176	Roman Sviatoslavich of Tmutarakan	Q4139584	Gleb Svyatoslavich
sibling|385035064430011809|M|ours	sibling	ours	M	4	6000000009098887211	Gleb Sviatoslavich of Tmutarakan	Q4139584	Gleb Svyatoslavich
sibling|385035064430011809|M|ours	sibling	ours	M	4	6000000186581765860	Boris Sviatoslavich of Vshizh	Q4139584	Gleb Svyatoslavich
sibling|385035064430011809|M|ours	sibling	ours	M	4	6000000186581817852	Igor Sviatoslavich	Q4139584	Gleb Svyatoslavich
child|385217766960003428|F|ours	child	ours	F	5	6000000080109877052	Oruz Hatun	Q31191554	Fatma Hundi Hatun
child|385217766960003428|F|ours	child	ours	F	5	6000000080109905126	Pasa Melek Hatun	Q31191554	Fatma Hundi Hatun
child|385217766960003428|F|ours	child	ours	F	5	6000000010116111218	Fatma Hündi Hatun	Q31191554	Fatma Hundi Hatun
child|385217766960003428|F|ours	child	ours	F	5	6000000030413386911	Erhondu Hatun	Q31191554	Fatma Hundi Hatun
child|385217766960003428|F|ours	child	ours	F	5	6000000030413268338	Fatma Hatun	Q31191554	Fatma Hundi Hatun
child|385221196670012744|F|ours	child	ours	F	3	4874261535370079101	Šeherzade Sultana	Q21523650	Fatma Sultan
child|385221196670012744|F|ours	child	ours	F	3	6000000204185320823	Hatice Hatun	Q21523650	Fatma Sultan
child|385221196670012744|F|ours	child	ours	F	3	4874263228660081034	Fatma Hatun	Q21523650	Fatma Sultan
sibling|385221196670012744|F|ours	sibling	ours	F	3	4874261535370079101	Šeherzade Sultana	Q21523650	Fatma Sultan
sibling|385221196670012744|F|ours	sibling	ours	F	3	6000000204185320823	Hatice Hatun	Q21523650	Fatma Sultan
sibling|385221196670012744|F|ours	sibling	ours	F	3	4874263228660081034	Fatma Hatun	Q21523650	Fatma Sultan
child|385223927880013853|F|ours	child	ours	F	3	4874292419650126407	"Gevherhan Hatun ""Gem of the Khan"""	Q18206133	Gevherhan Hatun
child|385223927880013853|F|ours	child	ours	F	3	6000000014341576251	Alima Anđelović	Q18206133	Gevherhan Hatun
child|385223927880013853|F|ours	child	ours	F	3	6000000008507580932	Aq Qoyunlu	Q18206133	Gevherhan Hatun
sibling|385223927880013853|M|ours	sibling	ours	M	3	385227510790012732	Cem Sultan	Q441311	Cem Sultan
sibling|385223927880013853|M|ours	sibling	ours	M	3	4874279355180078893	Mustafa	Q441311	Cem Sultan
sibling|385223927880013853|M|ours	sibling	ours	M	3	4874287396660047104	Korkut	Q441311	Cem Sultan
sibling|385223927880013853|F|ours	sibling	ours	F	3	4874292419650126407	"Gevherhan Hatun ""Gem of the Khan"""	Q18206133	Gevherhan Hatun
sibling|385223927880013853|F|ours	sibling	ours	F	3	6000000014341576251	Alima Anđelović	Q18206133	Gevherhan Hatun
sibling|385223927880013853|F|ours	sibling	ours	F	3	6000000008507580932	Aq Qoyunlu	Q18206133	Gevherhan Hatun
sibling|385233199950011938|M|theirs	sibling	theirs		2	6000000028524546022	Şehzade Ahmed Osmanoğlu	Q2606870	Şehzade Bayezid
sibling|385233199950011938|M|theirs	sibling	theirs		2	6000000028524546022	Şehzade Ahmed Osmanoğlu	Q2991195	Şehzade Mehmed
child|385234156770011959|F|ours	child	ours	F	6	6000000052388650858	Ayse Sultan Sultan	Q16594138	Nergisşah Sultan
child|385234156770011959|F|ours	child	ours	F	6	6000000028522572988	Nergisşah Sultan Sultan Sultan	Q16594138	Nergisşah Sultan
child|385234156770011959|F|ours	child	ours	F	6	6000000054957345041	Hatice Sultan	Q16594138	Nergisşah Sultan
child|385234156770011959|F|ours	child	ours	F	6	6000000052388141905	Handan Sultan	Q16594138	Nergisşah Sultan
child|385234156770011959|F|ours	child	ours	F	6	6000000042102574471	Şah Sultan Sultan Sultan	Q16594138	Nergisşah Sultan
child|385234156770011959|F|ours	child	ours	F	6	6000000054927694975	Mihrişah Hanim Sultan	Q16594138	Nergisşah Sultan
sibling|385238753630011996|F|ours	sibling	ours	F	3	6000000060820100315	Esra Osmanoğlu	Q25344432	Halime Sultan
sibling|385238753630011996|F|ours	sibling	ours	F	3	6000000046801953973	N	Q25344432	Halime Sultan
sibling|385238753630011996|F|ours	sibling	ours	F	3	6000000146279386849	Dilruba Sultan	Q25344432	Halime Sultan
child|385241831070012803|M|ours	child	ours	M	3	6000000046824576832	Omar	Q18639997	Şehzade Ömer
child|385241831070012803|M|ours	child	ours	M	3	6000000041759032062	Achmed	Q18639997	Şehzade Ömer
child|385241831070012803|M|ours	child	ours	M	3	6000000046823436909	Mustafa	Q18639997	Şehzade Ömer
sibling|385242052580012797|M|theirs	sibling	theirs		2	6000000028590347993	Şehzade Bayezid House of Osman	Q21523792	Şehzade Suleiman
sibling|385242052580012797|M|theirs	sibling	theirs		2	6000000028590347993	Şehzade Bayezid House of Osman	Q23722902	Şehzade Bayezid
sibling|385242052580012797|F|theirs	sibling	theirs		3	6000000046817163887	Hatidže Sultan	Q15094075	Hanzade Sultan
sibling|385242052580012797|F|theirs	sibling	theirs		3	6000000046817163887	Hatidže Sultan	Q18206130	Gevherhan Sultan
sibling|385242052580012797|F|theirs	sibling	theirs		3	6000000046817163887	Hatidže Sultan	Q16911421	Fatma Sultan
child|385243216040011958|M|ours	child	ours	M	5	6000000028590239553	Mehmed Osmanoğlu	Q21523791	Şehzade Kasim
