round	slot	from_geni	from_fs_id	ours_unmatched	theirs_unmatched
10	child	6000000003094971118	L47M-J1G	6000000005606983803;6000000005607201190;6000000005607506285;6000000005607387471;6000000007661859262	KL6C-7MJ;L47M-JJH;L78B-1G3;LH7K-RJG
10	child	6000000009299324581	KHFW-B68	6000000009302789215;6000000009302735441;6000000003095275045	MFG3-2F3;MFGW-2XC;MFX1-PB7;MFX5-M4X;MFXX-NNL
10	child	6000000001588362960	9Z8X-1VX	6000000000437438881;6000000004533274005;6000000007574189972;6000000186450683823	9CJ7-MYH;GH7P-3TW
11	child	6000000006608072143	GLQ2-SP5	6000000006605882617	KZVT-8TP;L9PS-1P8;LCM4-8TN;MFFR-HRW;MHKX-72K;MHKX-7G3;MHKX-7GG;MHKX-7LN;MS76-YLX
11	child	6000000003095022698	P7TN-W79	6000000003095022652;6000000150597224988	2QV2-WZM
11	child	6000000006582766550	L4H3-PJH	6000000005607694023;6000000003492045011	KJ5D-8KF;L4H3-PKW
11	child	4592146	27SD-Q1S	6000000004267148192	K6MB-KCG;KHNG-MQL;KHPQ-LYY;KHS5-87H
11	spouse	5522265801180023798	LTH6-DK7	6000000034014614896	P46P-MV8
11	child	5522265801180023798	LTH6-DK7	6000000034014144014;6000000011081379455;5522231474490048929;6000000002847939706;5201194867050088584	2CY7-XCK;G4FC-QGY;G9XN-1KQ;GTK1-82G
11	child	6000000003820951431	GYQW-WSL	6000000003134446968	9ZHV-G8V;GVBH-JMW;GYQF-D5Q
11	child	6000000005609226788	GK43-77W	6000000212873656821;6000000005609518851	KHVJ-7JM
11	child	6000000002391786177	L85T-P64	6000000002391761511;6000000003461379351	G2DS-N48
11	child	6000000004533725621	LT9V-DLS	6000000006197675244;6000000001169228691	GY3P-R5S;L4Q5-GB6;LZNJ-XM7
11	spouse	6000000016916704491	GW41-DY6	6000000002187814391;6000000019842427770	GDVG-7H5
11	child	6000000002386726593	L4FJ-17S	6000000014597519185;6000000005609557801;6000000206146783829;6000000206146683844;6000000201397524836;6000000206146688872;6000000206146325875	L48S-H74;L4MV-W2G;L785-344;L785-D83;L785-SPK;L9HW-LFX;L9HW-LK6;MFVQ-4QB
11	child	6000000003492057190	KJPZ-6FY	6000000003492057205	KJPZ-66F
11	child	6000000003023400331	KLCM-1L6	6000000003026055190	KLC9-97Y;L4S2-3YJ;LHKH-4V3;MSJF-CCX
11	child	4636448	L6SQ-1G3	6000000005606971970	GQJM-2HS
11	spouse	6000000005606976897	K2SW-8RL	6000000005607050813	4XMM-774;K2SW-852
11	child	6000000005606976897	K2SW-8RL	6000000005607050732;6000000005607050796	K819-BVY;KCH1-JWN;KCS3-JZC;KHS2-3QT
11	spouse	6000000002187826959	9CDZ-QYR	6000000008879316959;6000000009177921563	LCXF-JHH
11	child	6000000014372500361	LW3Q-9BV	6000000116869382857	9SZ4-9TN;KZYV-XDJ
11	child	6000000003827368207	GRLD-9SZ	6000000004533200047;6000000009754392940;6000000021039391167	GJ82-5WV
11	child	6000000005931666029	LWJ6-MMP	6000000005931087617;6000000007269730771;6000000003095033319;6000000003095033329	KLQR-J29;LWJ6-W4S;LWJ8-1QV
11	child	6000000003491944585	LH8N-SLW	6000000003491992531	LH8N-SRW
11	child	6000000005606976626	KLX9-QP4	6000000003094939102	KD3R-LQV;L44R-L7P;P9HK-89B
11	child	4592744	27SF-837	6000000003095022652;6000000150597224988	2QV2-WZM
11	child	6000000002801145707	KC68-SJQ	6000000002711380568;6000000002711469101;6000000010556723248;6000000010556750210	GFK7-2LR;KZ7C-6CM;KZCV-TJZ;LHX8-H6H;M5HW-S8W;MFVM-24S;MT3W-DWN
11	child	6000000002893033084	9XRJ-BMG	6000000000628841166	G66J-52Z;G66J-G6C
11	child	6000000005606983201	GNXB-P73	6000000005760615192;6000000150600237921;6000000150600237979	MFFS-LB3;MFFZ-T6X
11	child	6000000003023352400	KLCM-1LJ	6000000003026055190	KLC9-97Y;L4S2-3YJ;LHKH-4V3;MSJF-CCX
11	child	6000000004903076002	L7BY-YNR	6000000011515465182;6000000009580532749;6000000025584531455;4181250149390035423;358414969920005190	LVPW-25X;PZ5D-1HH
11	child	6000000003094967544	27SH-N2H	6000000006979636267;6000000006979636270;6000000008759188251	K4GN-GMB;K4T2-2N5;K8FB-TCH;KFYQ-B7M;KZH5-Y3F;M7RY-3Y5;M7RY-8CG;M7RY-QM4;MFF9-KXX;MFFQ-3WM;MFFY-W99;MFX5-PR3
11	spouse	6000000003948123124	G39W-2W1	6000000023996961266	L8J2-Y4D
11	child	6000000003948123124	G39W-2W1	6000000005607432643;6000000005607344646;6000000023997108080;6000000023997143017	LH7J-9YB;LHWM-MNK
11	child	6000000003253601093	LCV9-5TM	6000000003095063253;6000000003253719915	2MK8-LQJ;KZBR-LDL;L4M9-M4T
11	child	6000000005609518963	KLQR-NTX	6000000005609518891;6000000111757675194;6000000111758838926	MFG2-RSX;MFJS-K8M
11	child	6000000003014761913	L4MV-DM4	6000000030968235070	G91K-85X
11	child	5413412517210046689	KTZL-RCS	3967153;6000000035260625385	LD17-7ZQ;LD17-Q2R;LH3J-T34
11	child	6000000003253726139	LCQJ-S9T	6000000006776185012	L713-6H1
11	child	6000000014233507631	LHKW-LL6	6000000003094912381	LWD4-CD8
11	child	6000000002043204044	LDMK-R8Z	6000000215443488823;6000000215443545839	G62Y-ZW7;LV2Y-N6V;PZH2-K1L
11	child	6000000010977300051	L7P3-R9B	6000000010977462113;6000000003095174506	KC1T-Q1B;KL6S-5SP;LHM9-SDW
11	child	6000000003094967879	LWLQ-W99	6000000028673527013	LQR6-4MK;LQR6-WYS;LWLQ-71S
11	child	6000000003828367615	GL7N-7P8	6000000014736132007	G7PV-5CQ;K4GW-4HK;KCCY-4M6;KZWP-9H4;L23N-K94;LZHL-NYX
11	child	6000000005609534669	L7P9-CSN	6000000003686206816	G7PF-7VS;K6W7-Z71;K6WC-FVK;KCJW-LL9;KH16-Q11;L7P9-4YC;MFN9-PFJ
11	child	6000000024417094105	KLTB-L39	6000000003095200343;6000000003095003602;6000000005607012984;6000000008686061984;6000000008686061964	KLTB-L62;LHSH-V1L
11	child	6000000006776171341	LH1W-M15	6000000150597527084;6000000014607454007;6000000002801145761;6000000008170061877;6000000002846954653;6000000150597527066;6000000150597527075	KC51-D18;L2GB-GLB;LH14-BHF
11	child	6000000037336459246	LK4J-XPJ	6000000212876296854	94N9-FCJ;MFJB-T5T
11	child	6000000014423885959	261T-C78	6000000000496960488;6000000195407501821	KL6Q-8WY
11	child	6000000003827438915	LYHG-6LK	6000000051569475863;6000000051568849182	PFZJ-2G3
11	child	6000000005606855774	KCDT-3DZ	6000000005606994001;6000000005606986975;6000000005606986993	KHFN-52B;KHNX-Z76;KZ5X-J74;M5W6-GD9
11	child	6000000003894073859	G61V-FNQ	6000000033626820287;6000000189518169846;6000000033627124837;6000000033626874384;6000000189519770830	G61V-TTK
11	child	6000000011801163207	G3RG-MJX	6000000000792333471;6000000222086877833;6000000015849321055;6000000002187796842	GR2B-GND;L2RM-864;LY12-Z5G;P42C-S2V;P97D-FSF
11	child	6000000005607421988	L7XK-NSQ	6000000005609275759;6000000002385461247;6000000201998429840;6000000176839949864	L7XK-N7T;L7XK-NFD;L7XK-NPW
11	child	6000000005607061017	K2SW-7WP	6000000007788793831;6000000005102163915	K2SW-7DD;KC83-X98;KZTS-GCM;MFF6-T8W;MHKX-WCB
11	spouse	6000000034321014537	9VW4-HLK	6000000024933513355;6000000034321282185	2MP2-Q71;9VW4-HLN
11	child	6000000025565454677	LVZZ-9NH	6000000004533169387;6000000004378542470	K4TH-ZLN;LVZZ-9HN
11	child	6000000005609392906	L44Y-NVL	6000000220420264827	9NSN-HDC;KZT9-WWY
11	child	6000000014372373095	LW3Q-914	6000000116869382857	9SZ4-9TN;KZYV-XDJ
11	child	6000000045158864074	LZJS-9KW	6000000009333882638;6000000013675426364;6000000013675426367	27C4-CL3;G4D5-ZTL;KLBM-XTW;LHZ1-ZWK;MFF2-D7N
11	child	6000000003095237260	L4C8-5XK	6000000007328580800;6000000011161029255;6000000005381879794;6000000116970309835	K8R4-PB5;LC2W-FPQ;LHWS-2FF;LW1S-L71
11	child	6000000003023400685	LW1R-DVX	6000000005606983091;6000000110840798058;6000000030968235070	G91K-85X;G91K-WMP;L43M-KTC
11	child	6000000005606886622	LYH5-3Z9	6000000003094936745;6000000003094912353;6000000003094936724;6000000003094936717	K1XH-CLC;KCGS-KF5;KHDG-8CT;KHYP-WF7
11	child	6000000003492049696	LDSY-76T	6000000002412400756;6000000035063164617	LZXF-K6D
11	child	6000000005606855784	K8HC-43F	6000000005606994001;6000000005606986975;6000000005606986993	KHFN-52B;KHNX-Z76;KZ5X-J74;M5W6-GD9
11	child	6000000003094916290	KLGW-TTD	6000000003095146565;6000000003095146558;6000000003095146692;6000000003095149436	27YR-9Q6;KZ48-1RN;MFXR-31S;MFXR-QS4
11	child	6000000007742702563	LHPF-PVX	6000000007742063049;6000000013589668063;6000000009305470582	L789-G7V;LWJB-4W6;MFX1-WKK;MFXB-THW;MFXB-TWB;MFXK-2FD
11	spouse	6000000008851411597	LCQJ-M1V	6000000005609226860;6000000009381827546	27C4-8XP;KHMC-SBC
11	child	6000000000136616524	LH77-BHN	6000000012152026520;6000000000172040444	G3WN-XHK;M6WK-S7T;M6WK-SW8
11	child	6000000003948071217	LHWM-DMZ	6000000004661180808;6000000000496983330;6000000007040674666	2Z3C-JWF;G78Q-M1Q;KVLT-CWT;L5FX-JX5;LH7B-VRF;LH7H-2MH;LRT7-1K8;LRT7-1KN
11	child	6000000005608888770	MN6X-HC6	6000000013716687119;6000000005608888964;6000000005608888971;6000000005608888978;6000000005607475221	L7N1-S8R;LQ5H-X2B;MN6X-HHT;P9H2-8LX
11	child	6000000003827346894	9C9B-QQV	6000000009657429833	G5K6-CFJ;GNNM-PVJ
11	child	6000000011043697861	27SF-ZPT	6000000011043686422	LVLR-QYQ
11	child	6000000003095156690	LH7G-M9R	6000000169285455881	KLXW-RJC
11	child	6000000012588293590	LQ5Q-M12	6000000024129598821	LQ5Q-SQF
11	child	6000000008666644185	L4GD-WZK	6000000002843994290;6000000003094919548	G4ML-KXN;KPDG-PMD;LHQF-53K
11	child	6000000003095047761	2S22-F5H	6000000218222084825	K872-RSF;MFFR-W1F
11	child	6000000005609265416	LWJD-DBH	6000000005609406963;6000000008363363374	L7BG-S8Y
11	child	6000000005931579157	LWJZ-7JD	6000000005607426042;6000000003095033416;6000000003095033422	LWJC-R34;LWJC-RM4;LWJZ-9SV
11	child	6000000007663672741	G635-WDP	6000000028074703354;6000000002187796051;6000000002187796030;6000000003827438963	GRKX-92R;KHZT-TRW;LJTF-QSF
11	child	6000000003086797714	L4QC-6MC	6000000012152026520;6000000000172040444	G3WN-XHK;M6WK-S7T;M6WK-SW8
11	child	6000000002857250151	L1X8-4F4	6000000012096486776;6000000005607502652;6000000005607119165;6000000002750965651;6000000002343560126	KZ4X-NKY;MXHY-TP1
11	child	6000000006776171944	LH7G-S7C	6000000002801147250;6000000007269730771;6000000003095033319;6000000003095033329	KLQR-J29;LH8Z-96P;LWJ6-W4S;LWJ8-1QV
11	child	6000000003491958302	MFJD-T59	6000000003491940218	LZNW-7QW
11	child	6000000003025853747	LVLR-7WX	6000000005607599858;6000000005607167680	L4SB-7CT
11	spouse	6000000003827587750	GVS8-57S	6000000003827587770;6000000003827590997;6000000009304951383	G8QR-29X
11	child	6000000000172794330	LVCR-13R	6000000000420209452	LH3R-PH7;PWP3-8XD;PWPQ-SR5;PWPS-B4M
11	spouse	6000000002187721997	GDXW-RHL	6000000008522728083;6000000003098013792	G4ZP-K7W;LHX5-2D9
11	child	337606717430005362	KG9K-S8W	335940292630013393;6000000082874646227;6000000083671192208;6000000083671414988;6000000083671054549;6000000083671251200	2WMM-99K;9WL1-LQX;KCDY-11J;KL12-W8S;KL4V-DKC
11	child	6000000006997358200	L4Q1-XH5	6000000002951792311;6000000000128112191	GV2J-1QM;GV2K-DGV;GV2V-WQD
11	child	6000000014441138824	GL25-W3B	6000000000792333471;6000000222086877833;6000000015849321055;6000000002187796842	GR2B-GND;L2RM-864;LY12-Z5G;P42C-S2V;P97D-FSF
11	child	3961941	KL6S-BCH	6000000003095195883;5413315663290121032;6000000005795660519	936J-DDL;KL8C-GJ9;KL8C-GK3
11	child	6000000014345958837	LWYJ-M75	6000000014346259381	27TK-DJ8;27YJ-FTC;K456-5XP;K8WF-1NC;K8WM-8XK;KH28-G9F;KH4K-6KY;KHBG-1HR;KHHX-J3X;KHPG-P1D
11	child	6000000003827496324	GCW1-7RB	6000000020827188538;6000000009665780773;6000000009665899373;6000000056102075976	GQYW-HVC;P7C4-NHR;PSDJ-XCF;PWH8-M35;PWHZ-XHC
11	spouse	6000000005609113086	L44C-NF3	6000000005609113098	L44C-NZV
11	child	6000000005609113086	L44C-NF3	6000000021213564922;6000000003491976461;6000000003491976466;6000000003491976471	93TS-DK6;L44C-N8B;L4TV-43T;L713-DGM;M88J-L1B;MD45-DTF;MF19-RRK;MKST-GV6;MSWP-J55
11	spouse	6000000005607146612	27SD-QFX	6000000005607146620	M418-JB7
11	child	6000000002187814242	KP3J-S4P	6000000067511774863;6000000003828078887;6000000007849826991;6000000043160020716;6000000043160426034;6000000067511820888;6000000003827795598;6000000043160458942;6000000043160323319	KP3J-S6J;KP3J-SZG
11	child	335864977810005408	MFXH-D43	335863276300014151;6000000005609232947	GRLQ-JPV;LHT2-QD8;MFFM-HCV;MFXF-L2H;MFXF-LJK;MFXF-LLK;MFXF-LVP
11	child	6000000003095028018	27SF-ZPW	6000000011043686422	LVLR-QYQ
11	child	6000000024572065471	93R4-W8Y	6000000002491697159	93R4-WXQ;GX3Y-VKN;GX92-JT2;PQ6G-1HW;PQ6G-B7B;PQ6P-335;PQ6P-713
11	child	6000000001651502714	LZY4-QJH	6000000000351087679;6000000000351087662	9WS2-48B;LZY4-QKX
11	child	6000000023852824577	KFTL-ZHY	6000000023852412790;6000000055086931821;6000000055086760853	KCWF-2GX;KF5C-SPH;MRZ8-3J6
11	child	6000000001311538267	LHP6-TQH	6000000003013942586	L7TB-TZW
11	child	6000000005609347448	KL6W-JRZ	6000000005607146919;6000000004898954001	GDQR-JL1;KZTB-KLZ;L4WG-9ZP;LT9Z-W6Z
11	child	6000000012546183232	LWYN-1TC	6000000029030453050;6000000012545996593	KF56-G73;KHCY-GC8;KNQ6-9HD
11	child	6000000008347848180	L71G-BW3	6000000015297251019;6000000012837646565;6000000013059926795;6000000012824597692	G7MT-RV8;K239-13B;K2M3-FRC;K2M3-N9W;K2M3-NSR;LH7H-NXW
11	child	6000000001169174345	G39S-48V	6000000009402651819;6000000008726893505	G3WJ-MMG;L2F5-WHR;LZRF-7J9
11	spouse	6000000008860523472	L44J-C2F	6000000205629482901	KJ5Z-C7J
11	child	6000000002187805203	GNJF-TDK	6000000002187805218	G58B-GJ6;G9Y4-TTR;P9SM-1RQ
11	child	6000000005953500314	MFGH-FKB	5412463072580072659;5352038168120118456;6000000001311722644	2S22-JM9;KL67-BFJ;L4S2-3GR
11	child	6000000007736945229	K8LC-DFW	6000000007736933201	LHN3-9JY;LZND-BRG;MFV5-NVB;MFVN-73N;MFVT-LK7;MFVX-8FD;MFVX-8VF
11	child	6000000002963897777	LKKR-KHQ	6000000002963823932	L4MM-18H
11	spouse	6000000003492037234	K8T9-K7X	6000000003095255946	KZFT-MMG
11	child	6000000009305044275	GDVG-HRQ	6000000002187823522;6000000002187823466;6000000027291979407;6000000002187814337;6000000002187823515;6000000002187823480;6000000002187823508;6000000003827455359;6000000002187823473;6000000037514550959	G23P-W7F;G26R-TF3
11	child	6000000006880658245	L8V6-XVL	6000000005607432525	KCVH-9NZ;LHPZ-JV7
11	child	6000000006776171697	2S22-J3K	5412463072580072659;5352038168120118456;6000000001311722644	2S22-JM9;KL67-BFJ;L4S2-3GR
11	child	6000000002924509796	L4S2-1T2	6000000005607160534;6000000000961878099;6000000005607160572	27H5-XVN;LQ56-M6T;LWMC-1MV;LWMC-1QY;LWMC-1W8;LWMC-B56;MRC6-C9Y
11	child	6000000010599342921	MFG4-C59	6000000009897636612	K1DS-FYC;MFFN-Y1F
11	child	6000000003025866430	L4SB-74V	6000000005607599858;6000000005607167680	L4SB-7CT
11	child	6000000004900037382	GZHW-VXD	6000000005607146919;6000000004898954001	GDQR-JL1;KZTB-KLZ;L4WG-9ZP;LT9Z-W6Z
11	child	6000000003491998022	LCMF-746	6000000007621513422;6000000116892117863;6000000005609338721	KL6P-52Q;L7LP-K62
11	child	6000000002853953330	9W45-R9D	6000000196703555831	K4B2-43V
11	child	6000000003095022713	KNY5-2LF	6000000005607193009	9V3Z-CFQ;9VW4-HFW;KC57-1XN;LLW3-CCW;MFF4-4VY
11	child	6000000027877066510	MBHP-FMT	6000000027877144219;6000000027878465241	LRRS-8H1;LTQD-CMG;PQTG-1WB
11	child	6000000005931017192	LYVW-3JF	6000000005607082474;6000000000496947189	L4M9-MWD;LCQ6-XJG;LZL4-TYH;MDBP-PMV
11	child	6000000002835598280	GPP6-2ZD	6000000002628062020;6000000007137143277	L7RZ-LMC;MFFX-DQZ
11	child	6000000006805007042	K2SW-4LN	6000000007788793831;6000000005102163915	K2SW-7DD;KC83-X98;KZTS-GCM;MFF6-T8W;MHKX-WCB
11	child	6000000004533255527	27PK-13Z	6000000017090797145	GXSY-SS5;L151-1J2;PCNH-H48
11	child	6000000003025548346	GQX9-J24	6000000005606971970	GQJM-2HS
11	child	6000000006964530073	LZ87-1B4	6000000005607400826;6000000013738066238	G2T9-77J;G2T9-X9N;K8MN-5G8;KLZB-G32;KNNB-CV4;LZDW-CMV
11	child	6000000000664832184	L2H4-QDZ	6000000000664801682;6000000000664801613;6000000009627792601;6000000000664801626;6000000000664833134;6000000000664801665	HSH4-M7S;KN1R-D4G
11	child	6000000002188409975	GKZZ-7DS	6000000016822116249	L56D-ZCS;LKK3-398
11	child	6000000003492049072	LH5Y-SMV	6000000013675426364;6000000014234156973;6000000023402093420;6000000013675426367	27C4-CL3;GCCN-JD8;GCCN-NYV;KJJZ-JDS;KJJZ-NFT;KLBM-XTW;MFF2-D7N;P9HK-K4R
11	child	6000000006880813042	G628-GS9	6000000005607432525	KCVH-9NZ;LHPZ-JV7
11	child	6000000003492049733	L44M-TLV	6000000002412400756;6000000035063164617	LZXF-K6D
11	child	6000000002043193415	9Z8X-1VF	6000000000437438881;6000000004533274005;6000000007574189972;6000000186450683823	9CJ7-MYH;GH7P-3TW
11	child	6000000004272055652	27SD-797	6000000004267148192	K6MB-KCG;KHNG-MQL;KHPQ-LYY;KHS5-87H
11	child	6000000012096640605	L4S6-X24	6000000003094967504;6000000003094967510	KC6P-NVJ
11	child	6000000006582545963	LDSY-7XV	6000000003492045011	L4H3-PKW
11	child	6000000008112851204	KLZY-GBB	6000000116886407866;6000000009090237325	KLZY-P51;KLZY-PPP
11	child	6000000130411966861	KV28-MVC	6000000003095038826	9K9L-GR2;9K9L-GRJ;MFN9-P83;MFN9-PCB
11	child	6000000003094939667	L4S1-9H3	6000000007140338233;6000000007140284230	K197-51F;K197-5TP;L4S1-9K5
11	child	6000000003827438909	GHFR-JL8	6000000051569475863;6000000051568849182	PFZJ-2G3
11	spouse	6000000005609304812	LQR3-8B5	6000000047154268839	LQR3-D4F
11	child	6000000003095047769	27SF-89M	6000000038271425951	GHQ8-WMZ;KC89-VSG;KLGF-CKQ
11	child	6000000005049052482	LDHS-886	6000000020482561644	GDJR-D1S;L8QK-XX6;LRPY-5XF;MHRN-59Y
11	child	6000000011239560745	K8G7-512	6000000003492077487;6000000003492077492;6000000003492077502	KCWV-W8Q;KHHL-KZX;MFFJ-2Y1
11	child	6000000000351128438	L1WD-GN4	6000000009402651819;6000000008726893505;6000000008779231604;6000000001169174313	G3WJ-MMG;L2F5-WHR;LZRF-7J9
11	child	6000000000571761309	ML2K-PW9	6000000020482561644	GDJR-D1S;L8QK-XX6;LRPY-5XF;MHRN-59Y
11	child	6000000003094939115	PWLM-QYS	6000000005607061008	K2SW-ZNM;KL6W-JDC;MFFR-WXG
11	child	6000000003094967354	27SG-MLL	6000000005760615192;6000000150600237921;6000000150600237979;6000000003094967399;6000000003094967408	MFFS-LB3;MFFZ-T6X
11	child	6000000003094967489	L4S6-X2Y	6000000003094967504;6000000003094967510	KC6P-NVJ
11	child	6000000009038175521	G2Q7-TMN	6000000028979836657	GGZW-KJ3;PZ3Y-N1Q
11	child	6000000000437100887	G6ZT-SWX	6000000002187805218	G58B-GJ6;G9Y4-TTR;P9SM-1RQ
11	child	6000000002386984483	LC5W-794	6000000002387305049	LQR5-K7R
11	child	6000000002187812738	G185-QLM	6000000016822116249	L56D-ZCS;LKK3-398
11	child	6000000003827488025	PXGS-14Z	6000000009143967089	G5FN-M2Q;GQFM-627;GQFM-LYB
11	child	6000000000496983309	LKS4-B2M	6000000004661180808;6000000000496983330;6000000007040674666	2Z3C-JWF;G78Q-M1Q;KVLT-CWT;L5FX-JX5;LH7B-VRF;LH7H-2MH;LRT7-1K8;LRT7-1KN
11	child	6000000003827496317	GBN9-C4X	6000000020827188538;6000000009665780773;6000000009665899373	GQYW-HVC;GQYW-NWK;P7C4-NHR;PSDJ-XCF;PWH8-M35;PWHZ-XHC
11	child	6000000003094973517	L4WY-XTS	6000000003095146197	936V-42K;L4S2-1F6;L4S2-Y1N;MFFK-4R7
11	spouse	6000000005609539061	LH3B-FH5	6000000005609539082	936J-XC9
11	child	6000000005609539061	LH3B-FH5	6000000172692182880;6000000003095213658;6000000039097853863	9433-38M;K645-D1G;K6MZ-KZW
11	child	6000000006171215854	KLTB-2XG	6000000003095003464;6000000003095003384;6000000024726166628;6000000003095003478;6000000003095003486	GQVF-57D;KLTB-2NY;L11W-L4W;MFXJ-Y6F;MFXJ-YX5;MJC7-H5C
11	child	6000000003827136150	M2TQ-KLK	6000000003827451492;6000000008066769051	GQLC-XQP;L8RV-YQG
11	child	6000000003827545985	L62G-2TN	6000000002188578568;6000000002188578599;6000000024644590248	9M9V-Q78;G36G-1BK;G5GC-DT2;G5KB-V6T;GPMK-NR2;GXSY-83K;GXSY-WBC;LWMS-R8W;M44N-THP
11	child	6000000002553329994	M4Q7-35Y	6000000025071059781	G6GX-FXV;KHXN-C2R;KLXB-P4R;MFFJ-8BZ;MFFS-CSW
11	child	6000000002187582696	GXFC-9Q6	6000000002188113422;6000000002188113415;6000000028979836657	GGZW-KFH;GGZW-KJ3;KC57-53D
11	child	6000000006365036886	GNJB-FFX	6000000003827451492;6000000008066769051	GQLC-XQP;L8RV-YQG
11	child	6000000003094936943	LCXW-F3R	6000000003094912381	LWD4-CD8
11	child	6000000005606971487	G2GQ-G9N	6000000005607426042;6000000003095033416;6000000003095033422	LWJC-R34;LWJC-RM4;LWJZ-9SV
11	child	6000000002690086678	2Z3J-4BK	6000000002726900648;6000000002701473398;6000000002711971020	KHXY-N5F;KP9S-D49;MFF5-922;MFF5-9J5;MFFR-2TF
11	child	6000000003432521882	LCZM-X5N	6000000004533169598;6000000002951792311;6000000000128112191	GV2K-DGV;GV2V-WQD
11	child	6000000003012468747	LVHX-6YP	6000000004214433404;6000000035360414299;6000000012964724259;6000000007980996765	K2QQ-DLJ;L7GD-4WK;LVF7-XHN
11	child	6000000003095047793	LH14-XC4	6000000010248599570	9N88-93F;9N88-93V;MFF6-GPN;MFFH-6Y7
11	child	6000000003492072799	461P-HTC	6000000003492072826;6000000003492072811;6000000003492072831;6000000003492072836	MFF1-PWD;MFFB-KTY;MFNM-S77;MFNS-VFN
11	child	6000000005609271167	LH62-6P5	6000000003095200343;6000000003095003602;6000000005607012984;6000000008686061984;6000000008686061964	27YG-DZB;KLTB-L62;LHSH-V1L
11	child	6000000004533414043	G66J-6NN	6000000000628841166	G66J-52Z;G66J-G6C
11	child	6000000002735003886	LWFJ-568	6000000011390612336;6000000002735003879	LHFZ-8TN;LHFZ-Z77;LHFZ-ZW4
11	child	6000000006727959511	9QRH-4D1	6000000000437169972;6000000008248206924;6000000026884163913;6000000003087019790	9MTD-WTZ;G6F6-XF5;G6ZR-ZYY;L81M-WHJ
11	child	6000000002701296930	G6QK-S44	6000000081784528939	MFFP-SFL
11	spouse	6000000014515505562	L7LY-B8F	6000000014521031760	L7LY-YNL
11	child	6000000005381997903	LHKN-B57	6000000007328580800;6000000011161029255;6000000005381879794;6000000116970309835	K8R4-PB5;LC2W-FPQ;LHWS-2FF;LW1S-L71
11	child	6000000003095137111	L7B8-6TN	6000000007161068409;6000000039437163202	K46G-41H;K8K3-MRC;K8KY-327;K8NQ-PQ7;KPQN-KSZ;KPQN-VPH;LQ5K-9W3
11	child	6000000005609508479	LCR5-FHZ	6000000005609505609	LCR5-F8X;LCR5-FCX;LCR5-FZD;P3R9-GC7
11	child	6000000002187988139	PFD6-V8N	6000000002187826580;6000000002187826623	GJ11-F7T
11	child	6000000005609256075	L7LY-BDT	6000000014515688401	KCB3-LP9;LB2Q-4D6
11	child	6000000003094919474	L7LY-172	6000000011985647206;6000000005573764914;6000000025593121280;6000000003094919944;6000000003094919906	KFRX-4TJ;KH1M-QZH;L7LY-1SD;MS87-LPM;MVS1-XJX
11	child	6000000003827727268	LYCC-KVJ	6000000003827727210;6000000003828078253;6000000031100326862	9C7F-JJB;G5KJ-21V;G5KJ-TJZ;G5KT-KGP;G5KY-T92;GR6K-TJM;GRN2-Z4V;P41G-9BQ
11	child	6000000006871110690	LH78-ZG1	6000000003094919906	MVS1-XJX
11	child	6000000011718031145	KHBL-N4D	6000000029335968831;6000000011718086094;6000000020354270133;6000000116889027900;6000000116889027911;6000000116889027905;6000000116889027916	K4B5-9W8;K8NQ-125;KC6N-B6B;LWF8-697;LZJH-NKV;MFG4-Q4N
11	child	6000000003491944070	LWF8-XYZ	6000000003491944320	M63J-23N
11	child	6000000006776185900	KJPZ-6KM	6000000003492057205;6000000006776185884;6000000003492057215;6000000003492057220;6000000003492057225	KJPZ-66F
11	child	6000000003827451459	GX3P-HTJ	6000000028094208505;6000000003827618351;6000000056320557929	G6WX-8RN;LBZF-SF3
11	child	337608930950002908	MFXK-JNX	6000000009046732210	271J-83C;271T-PHD;2WM6-X3C;K8ZZ-55G;KGMQ-JHR;KHM2-N6K;KZ6S-KHQ;KZ79-NQN;KZBF-R9S;MFX1-2J1
