a_qid	b_qid	a_name	b_name	hops	people_to_create	via
Q5952020	Q5040249	Axel Lillie	Carl Gustaf Bielke	4	3	6000000007960793918;6000000037596277968;6000000006127744635
Q122961958	Q50347227	Georg Gustav von Wrangell a Koil	Vilhelm Mauritz von Post	4	3	6000000008778359174;6000000006127907352;6000000012361508122
Q122961958	Q96335264	Georg Gustav von Wrangell a Koil	Fredrik von Post	4	3	6000000008778359174;6000000006127907352;6000000012361508122
Q112969914	Q131625122	Lovisa Aminoff	Berndt Anders Aminoff	4	3	6000000000831207822;6000000000726051113;6000000000726031145
Q112969914	Q110399936	Lovisa Aminoff	Gregorius Aminoff	4	3	6000000000831207822;6000000000726051113;6000000000726031145
Q103771890	Q124606874	Margareta Christina Frölich	Hans Didrik Mörner af Morlanda	4	3	6000000012361508122;6000000028050896720;6000000028050576717
Q103771890	Q26239794	Margareta Christina Frölich	Johan Cronhielm till Vi	4	3	6000000012361508122;6000000006127523671;6000000019242880088
Q103771890	Q1168365	Margareta Christina Frölich	Samuel Olofsson Troilius	4	3	6000000012361508122;6000000006127523709;6000000006128024426
Q110304550	Q115974234	Anders Nilsson Krokius till Kaulansuu	Christina Elenora Börstelia	4	3	6000000001559287983;6000000001594514070;6000000011830244752
Q6015299	Q5747237	Johan Magnus af Nordin	Fredrik Adolf Ulrik Funck	4	3	6000000010859782841;6000000008549932057;6000000012501647369
Q110313452	Q75604188	Carl Hising	Patrick Lyell	4	3	6000000009486948207;6000000008935179957;6000000008932693435
Q110313452	Q75604195	Carl Hising	Eufemia (Luphemia) Simson	4	3	6000000009486948207;6000000008935179957;6000000008932693435
Q131317316	Q6180436	Barbara Lenaea	Samuel Skunck	4	3	6000000008883663531;6000000008394484862;6000000008394390957
Q6031761	Q4944388	Gabriel Thuresson Oxenstierna af Croneborg	Maria Sofia Sophia De la Gardie	4	3	6000000001627763529;324523266570007919;6000000006230914986
Q6031761	Q22670913	Gabriel Thuresson Oxenstierna af Croneborg	Märta Gustafsdotter Banér	4	3	6000000006127272141;6000000001548776117;6000000001559006549
Q6031761	Q64636596	Gabriel Thuresson Oxenstierna af Croneborg	Anna Maria Soop af Limingo	4	3	6000000013456846862;6000000001546074145;6000000007511974722
Q6031761	Q109296518	Gabriel Thuresson Oxenstierna af Croneborg	Conrad Gabrielsson Falkenberg af Trystorp	4	3	6000000013456846862;6000000001545793194;6000000006128036464
Q104550258	Q126995669	Elisabet Tönnesdotter Wrangel	Sophie Elisabeth von Lieven	4	3	6000000007522203204;6000000012118867657;6000000008753867642
Q6001475	Q134293019	Adolph Mörner	Ebba Margareta Banér	4	3	6000000001885062263;6000000001916424776;6000000008962271638
Q6001475	Q6204645	Adolph Mörner	Didrik Henrik Taube	4	3	6000000001885062263;6000000001916424776;6000000006127423838
Q96461734	Q5580885	Axel Johan von Köhler	Erik Gustaf Boije af Gennäs	4	3	6000000020586650572;6000000000044616513;6000000012888566217
Q96461734	Q109835425	Axel Johan von Köhler	Hedvig Eleonora Wachtmeister af Björkö	4	3	6000000035973220798;6000000035973246619;6000000008497004299
Q89002567	Q127270702	Bleckert Wachtmeister af Björkö	Per Filip Larsson Hierta till Häggatorp	4	3	6000000032548535277;6000000032546208683;6000000032546428631
Q99302007	Q4993297	Christina Sofia Stenbock	Magnus Pedersson Brahe	4	3	6000000004220016028;6000000003733095940;6000000005573763063
Q117351510	Q104550196	Magnus Magnusson	Lars Henriksson Hordeel	4	3	6000000008979392636;6000000008979058160;6000000012638059446
Q64212452	Q6257891	Sofia Polus	Jonas Andersson Österling	4	3	6000000008806721345;6000000008806238116;6000000018289298216
Q75604195	Q127270484	Eufemia (Luphemia) Simson	Robert Petrie	4	3	6000000008932706423;6000000009243470721;6000000008669928683
Q75604195	Q127270462	Eufemia (Luphemia) Simson	Barbro Petré	4	3	6000000008932693435;6000000008935179957;6000000009486948207
Q115870909	Q18632469	Gregori Gregorinpoika Aminoff	Johann Claesson Galle	4	3	5500373168130069230;6000000001865416745;6000000007328366350
Q75050607	Q64636596	Christina Oxenstierna af Södermöre	Anna Maria Soop af Limingo	4	3	6000000013456846862;6000000001546074145;6000000007511974722
Q75050607	Q109296518	Christina Oxenstierna af Södermöre	Conrad Gabrielsson Falkenberg af Trystorp	4	3	6000000013456846862;6000000001545793194;6000000006128036464
Q134293019	Q6204645	Ebba Margareta Banér	Didrik Henrik Taube	4	3	6000000008962271638;6000000001916424776;6000000006127423838
Q128043760	Q5884400	Göran Henriksson Horn till Vuorentaka	Johan Månsson Ulfsparre af Broxvik	4	3	6000000008936886935;6000000004010969769;6000000007433717703
Q6070024	Q52714485	Bengt Johansson Ribbing till Koberg	Sten Arvidsson Natt och Dag till Strömsta	4	3	6000000007397972550;6000000007398385281;6000000007398276365
Q26239794	Q96335264	Johan Cronhielm till Vi	Fredrik von Post	4	3	6000000019242880088;6000000006127523671;6000000012361508122
Q26239794	Q124606874	Johan Cronhielm till Vi	Hans Didrik Mörner af Morlanda	4	3	6000000019242880088;6000000006127523671;6000000019289161243
Q105705577	Q73762775	Lars Henriksson Sacklinius	Johan Vilhelm Hising	4	3	6000000007168171156;5543740347100135816;5543740295270135810
Q105705577	Q110313453	Lars Henriksson Sacklinius	Maria Christina Licin	4	3	6000000007168171156;5543740347100135816;5543740295270135810
Q1340357	Q110322713	Jakob Benzelius	Kristina Jakobsdotter Zebrozynthius	4	3	6000000012640936007;6000000007511893198;6000000007645338406
Q109043990	Q19976590	Margareta Pedersdotter Stiernfelt	Jacob von Hilchen	4	3	6000000019872970207;6000000019311050228;6000000019311223190
Q109043990	Q109036510	Margareta Pedersdotter Stiernfelt	Brita Törnsköld	4	3	6000000019872970207;6000000019311050228;6000000019311223190
Q5779272	Q131763739	Johan Henning Gyllenborg	Lovisa Eleonora Rudbeck	4	3	6000000007785353239;6000000007785055888;6000000009475019449
Q110286890	Q52714485	Ulrika Eleonora Piper	Sten Arvidsson Natt och Dag till Strömsta	4	3	6000000007397972550;6000000007398385281;6000000007398276365
Q127270495	Q16649267	Helena (Elin) Königsdotter	Elias Pedersson Pedersson Gavelius	4	3	6000000007920792258;6000000006595825517;6000000046751478093
Q98545629	Q111954774	Anna Gyllenborg	Maria Wallenstedt	4	3	6000000013081439309;6000000013081278653;6000000008178103926
Q127270484	Q75604188	Robert Petrie	Patrick Lyell	4	3	6000000008669928683;6000000009243470721;6000000008932706423
Q127270484	Q112968210	Robert Petrie	Magdalena Rudbeckia	4	3	6000000008669928683;6000000018531801225;6000000007103823684
Q140373642	Q117007343	Johan Gustaf Uggla till Averstad	Claes Horn	4	3	6000000012712049963;6000000012712297347;6000000009036467920
Q128044571	Q5581529	Jakob Casimir Sparre	Carl Filipsson Bonde af Laihela till Laihela	4	3	6000000008022366654;6000000007353315987;6000000007511906443
Q18613025	Q19976590	Måns Andersson Ekegren	Jacob von Hilchen	4	3	6000000019872970207;6000000019311050228;6000000019311223190
Q50347227	Q943803	Vilhelm Mauritz von Post	Uno Troilius	4	3	6000000006127523709;6000000006128024426;6000000013252126990
Q105825409	Q5605668	Mattias Petri Upplänning	Petrus Eliae Gavelius till Lidboholm	4	3	6000000006979372674;6000000006979440518;6000000012934567436
Q115974234	Q110304553	Christina Elenora Börstelia	Maria Mårtensdotter Mums	4	3	6000000011830244752;6000000001594514070;6000000001559287983
Q115974234	Q110304609	Christina Elenora Börstelia	Märta Kurki	4	3	6000000012158871537;6000000011137434271;6000000001800855967
Q115974234	Q128050730	Christina Elenora Börstelia	Carl Fredrik Paykull	4	3	6000000007451417105;6000000007789842501;6000000017834821716
Q109835517	Q126076262	Virginia Sofia Adlerberg	Ingrid von Brobergen	4	3	6000000009402005394;6000000009402073279;6000000009401978315
Q65115152	Q109296009	Ulrika von Roland	Henriette Elisabeth Elisabet Falkenberg af Bålby	4	3	6000000008913799290;6000000008916211644;6000000020152514401
Q6215614	Q126919934	Fredrik Trolle	Juliana Christina Bonde af Björnö	4	3	6000000001343726658;6000000001343726648;6000000001448439174
Q6215614	Q109835419	Fredrik Trolle	Ulrika Bonde af Björnö	4	3	6000000001343726658;6000000001343726648;6000000001448439174
Q2490612	Q135479880	Johan Gertsson till Ånsta	Margareta Königsdotter	4	3	6000000007548088462;6000000013900694640;6000000004246944191
Q103781233	Q110313437	Elisabeth von Vietinghoff	Henrik Nöding	4	3	6000000003293945685;5580965058800118735;6000000002989998416
Q112974602	Q127270483	Maria Magdalena Caméen	Christina Erlitz	4	3	6000000007755441299;6000000007755448331;6000000007755401869
Q112974602	Q75604178	Maria Magdalena Caméen	Judit Rokes	4	3	6000000007755441299;6000000007755382504;6000000007755528251
Q4345728	Q73763089	Jacob Tengström	Carl Fredrik Tengström	4	3	6000000000011547301;6000000005962059742;6000000005962059642
Q127270487	Q127270483	Lorentz Hoyer	Christina Erlitz	4	3	5708325693990063329;5708325815410063335;6000000000222398706
Q16649064	Q5949652	Carl Axel Georg Braunerhielm	Claes Gustaf Lagercrantz	4	3	6000000006127393870;6000000006127355935;6000000006127401015
Q115870623	Q115870655	Jakob Bagge af Boo d.y.	Anna Carlsdotter Månesköld af Seglinge	4	3	6000000010935211890;6000000006828417723;6000000006828546427
Q11854977	Q130684349	Carl Falkenberg af Trystorp	Johan Axel Hägerflycht	4	3	6000000008488964682;6000000006978063621;6000000006977857936
Q131740942	Q110505400	Margareta Eriksdotter Stake	Arent Möller till Liljenhagen	4	3	6000000006127214460;4516625;6000000008061923746
Q131740942	Q134570662	Margareta Eriksdotter Stake	Benedikta Posse	4	3	6000000001873144768;6000000001873442107;6000000001873530609
Q6219217	Q126373385	Åke Hansson Ulfsparre till Broxvik	Märta Johansdotter Ulfsparre af Broxvik till Broxvik	4	3	6000000007621397047;6000000008022309134;6000000007433831172
Q6219217	Q140373664	Åke Hansson Ulfsparre till Broxvik	Ingeborg Haraldsdotter Stake	4	3	6000000006127214158;6000000006127214168;6000000003274806698
Q1910650	Q110322713	Matthias Benzelius	Kristina Jakobsdotter Zebrozynthius	4	3	6000000012640936007;6000000007511893198;6000000007645338406
Q6001538	Q64636596	Carl Ottosson von Mörner till Tuna	Anna Maria Soop af Limingo	4	3	6000000012922754402;6000000012756007617;6000000001054451006
Q6001538	Q122962082	Carl Ottosson von Mörner till Tuna	Filip Jönsson Bonde till Borrö	4	3	6000000006127534843;6000000009617515509;368483634080002549
Q18246625	Q1168365	Uno Trulsson	Samuel Olofsson Troilius	4	3	6000000005436567477;284133423960001043;6000000002810895810
Q18246625	Q111628527	Uno Trulsson	Petrus Klementsson	4	3	3679726;6000000002797426903;6000000002797426918
Q18246625	Q110322713	Uno Trulsson	Kristina Jakobsdotter Zebrozynthius	4	3	3679726;6000000007648530742;6000000007645338406
Q127270462	Q75604188	Barbro Petré	Patrick Lyell	4	3	6000000009486948207;6000000008935179957;6000000008932693435
Q1168365	Q122962093	Samuel Olofsson Troilius	Maria Christina Bonde till Borrö och Jula	4	3	6000000018223035013;6000000017683001824;6000000008508097243
Q1168365	Q96335264	Samuel Olofsson Troilius	Fredrik von Post	4	3	6000000006128024426;6000000006127523709;6000000012361508122
Q108545716	Q124293541	Carl Natt och Dag	Johan Gustaf Klingspor	4	3	6000000025264199914;6000000019872958291;6000000017638765918
Q108545716	Q117794462	Carl Natt och Dag	Simon Snare Rosenberg	4	3	4085105;6000000019217912570;6000000013224129027
Q108545716	Q122963862	Carl Natt och Dag	Fredrik Sinclair	4	3	6000000009590161585;6000000012267718983;6000000013401461284
Q5931090	Q109296009	Israel Christian Gustaf Lagerfelt	Henriette Elisabeth Elisabet Falkenberg af Bålby	4	3	6000000016215975044;6000000018030813787;6000000018030697975
Q19977020	Q21607514	Adolf Rudbeck	Johan Olof Rudbeck	4	3	6000000008919736333;6000000008918411190;6000000008391920211
Q110293138	Q130698301	Bengt Eriksson Ribbing	Christian Strömfelt	4	3	6000000007513914249;6000000008206968905;6000000006127651378
Q135479880	Q16649300	Margareta Königsdotter	Andreas Persson	4	3	6000000004246944191;6000000013900694640;6000000007548088462
Q116389320	Q110304609	Reinhold Tersmeden	Märta Kurki	4	3	6000000012158871537;6000000011137434271;6000000001800855967
Q116389320	Q128050730	Reinhold Tersmeden	Carl Fredrik Paykull	4	3	6000000007451417105;6000000007789842501;6000000017834821716
Q109294737	Q79163190	Gabriel Wennerstedt	Andreas Olderman	4	3	6000000008392871355;6000000012501647369;6000000009914082307
Q109294737	Q5580885	Gabriel Wennerstedt	Erik Gustaf Boije af Gennäs	4	3	6000000022014670771;6000000022014751247;6000000006127120919
Q109294737	Q5580888	Gabriel Wennerstedt	Erik Gustaf Boije af Gennäs	4	3	6000000022014670771;6000000022014751247;6000000006127120919
Q109294737	Q53092130	Gabriel Wennerstedt	Georg Reinhold von Köhler	4	3	6000000022014670771;6000000022014751247;6000000006127120926
Q110304609	Q4989787	Märta Kurki	Maria Elisabet Stenbock	4	3	6000000012749206747;6000000005231669244;6000000003883148827
Q110304609	Q128043661	Märta Kurki	Erik Gustaf Stenbock	4	3	6000000001800855967;4490779583160032540;4490779630000027158
Q110304609	Q26240160	Märta Kurki	Eva Magdalena Oxenstierna af Korsholm och Wasa	4	3	6000000001800855967;6000000006127651925;6000000006127769322
Q110304609	Q6050337	Märta Kurki	Gustaf Abraham Piper	4	3	6000000019765385881;6000000019765656966;6000000019766088124
Q122705340	Q16206630	Nils Christensson Sylvan	Anders Mårtensson Hackzell	4	3	315897203540008086;315821360860001721;315820577460001747
Q122705340	Q456456	Nils Christensson Sylvan	Matthias Petri Persson	4	3	315897203540008086;6000000002994864727;5117661362950072593
Q5959493	Q112968210	Jonas Petri Linnerius	Magdalena Rudbeckia	4	3	6000000006782697953;6000000010984773975;6000000031500197424
Q6180436	Q1345250	Samuel Skunck	Petrus Königsson Königsson	4	3	6000000008394390957;6000000008394484862;6000000008883663531
Q6180436	Q135479908	Samuel Skunck	Margareta Hansdotter Gammal	4	3	6000000008394390957;6000000008394484862;6000000008883663531
Q112974046	Q61109624	Johan Hansson Munck af Fulkila	Berndt Johan von Gertten	4	3	6000000007511982913;6000000012819895411;6000000009437609571
Q53092130	Q111954774	Georg Reinhold von Köhler	Maria Wallenstedt	4	3	6000000008506586138;6000000013081430247;6000000008178103926
Q127270702	Q109835430	Per Filip Larsson Hierta till Häggatorp	Barbara Christina Wolffradt	4	3	6000000032546428631;6000000032546208683;6000000032548535277
Q127270702	Q122962082	Per Filip Larsson Hierta till Häggatorp	Filip Jönsson Bonde till Borrö	4	3	6000000006127517525;6000000006127517518;6000000006196634116
Q127270702	Q4528245	Per Filip Larsson Hierta till Häggatorp	Erik Carlsson Siöblad	4	3	6000000006127517525;6000000006127517518;6000000006196332765
Q127270702	Q115870810	Per Filip Larsson Hierta till Häggatorp	Charlotta Regina Palbitzki	4	3	6000000006127517525;6000000006127517518;6000000006196332765
Q71534192	Q122962093	Birgitta Elisabet Silfverstolpe	Maria Christina Bonde till Borrö och Jula	4	3	6000000018223035013;6000000017683001824;6000000008508097243
Q109835413	Q1254296	Henrik Falkenberg	Gustaf Carlsson Bonde	4	3	6000000013257012108;6000000013207188052;6000000013205751589
Q109835413	Q128043661	Henrik Falkenberg	Erik Gustaf Stenbock	4	3	6000000006127108159;6000000011671590394;4490779630000027158
Q117794462	Q134570662	Simon Snare Rosenberg	Benedikta Posse	4	3	6000000013224129027;6000000019217912570;4085105
Q5590407	Q16650154	Eric Burman	Ericus Olai Plantin	4	3	6000000006345183107;6000000007588356972;6000000003375032193
Q5590407	Q140373605	Eric Burman	Anna Plantin	4	3	6000000006345183107;6000000007588356972;6000000003375032193
Q122962082	Q5884400	Filip Jönsson Bonde till Borrö	Johan Månsson Ulfsparre af Broxvik	4	3	6000000006127307263;6000000012162816260;6000000007433831172
Q122962082	Q126373385	Filip Jönsson Bonde till Borrö	Märta Johansdotter Ulfsparre af Broxvik till Broxvik	4	3	6000000006127307263;6000000012162816260;6000000007433831172
Q115870932	Q131729938	Jonas Svensson	Olof Hedengren	4	3	6000000019360189736;6000000011852121780;6000000003107392550
Q103410175	Q5040249	Johan Gabriel Sack	Carl Gustaf Bielke	4	3	6000000008209370354;6000000037596277968;6000000006127744635
Q103410175	Q4960032	Johan Gabriel Sack	Brita Larsdotter Cruus af Gudhem	4	3	6000000007960793918;6000000001920917200;6000000006127307137
Q29886570	Q21607514	Bengt Gustaf Geijer d.y.	Johan Olof Rudbeck	4	3	6000000008391252105;6000000008388563289;6000000008391920211
Q6050337	Q99301884	Gustaf Abraham Piper	Beata von Schulman	4	3	6000000019766088124;6000000019765656966;6000000019765994602
Q5576250	Q705772	Johan Bilmark	Bengt Lidner	4	3	6000000025912306226;6000000010027777442;6000000041406531892
Q122962093	Q122962059	Maria Christina Bonde till Borrö och Jula	Catharina Rosenberg	4	3	6000000008508097243;6000000008508010957;6000000008541457637
Q122962093	Q116761477	Maria Christina Bonde till Borrö och Jula	Regina Christina Christina Nordenfeldt	4	3	6000000008508097243;6000000008507926141;6000000001994951163
Q122962093	Q98545697	Maria Christina Bonde till Borrö och Jula	Maria Charlotta Nordenfeldt	4	3	6000000008508097243;6000000008507926141;6000000001994951163
Q4993297	Q5581529	Magnus Pedersson Brahe	Carl Filipsson Bonde af Laihela till Laihela	4	3	6000000002410580955;6000000001457787940;6000000007511906653
Q127270706	Q110303111	Märta Hansdotter Lindelöf af Kedom till Häggatorp	Beata Elisabet Didriksdotter Wrangel av Adinal	4	3	6000000012768029437;6000000006127682707;6000000006127636733
Q125974067	Q134570662	Ulf Filipsson Bonde	Benedikta Posse	4	3	6000000001873144768;6000000001873442107;6000000001873530609
Q112969835	Q117007343	Helena Maria Söderhielm	Claes Horn	4	3	6000000000047227186;6000000000047263159;6000000009036414186
Q5725105	Q139033715	Eric Michael Fant	Petrus Martin	4	3	6000000002734687344;4911545008010023712;1387522
Q5725105	Q139037807	Eric Michael Fant	Roland Martin	4	3	6000000002734687344;4911545008010023712;1387522
Q110621416	Q5605668	Anna Danielsdotter Grubbe	Petrus Eliae Gavelius till Lidboholm	4	3	6000000006979372674;6000000006979440518;6000000012934567436
Q126014289	Q740096	Catharina Gyldenklou	Olof Rudbeck d.y.	4	3	6000000008123674481;6000000006127612706;6000000006127612699
