store	geni_id	qid	language	label	normalised	marker	position	vocabulary
wikidata		Q75487184	en	Barone unknown de la Marre	Barone de la Marre	unknown	inside	word
wikidata		Q75487184	nl	Barone unknown de la Marre	Barone de la Marre	unknown	inside	word
wikidata		Q131729914	mul	Baroness NN Unertl	Baroness Unertl	nn	inside	narrow
wikidata		Q131729914	en	Baroness NN Unertl	Baroness Unertl	nn	inside	narrow
wikidata		Q75582651	en	Baroness unknown Porcelli	Baroness Porcelli	unknown	inside	word
wikidata		Q75582651	nl	Baroness unknown Porcelli	Baroness Porcelli	unknown	inside	word
wikidata		Q76019330	en	Baroness unknown von Puttkamer	Baroness von Puttkamer	unknown	inside	word
wikidata		Q76019330	nl	Baroness unknown von Puttkamer	Baroness von Puttkamer	unknown	inside	word
wikidata		Q139670766	en	Berchta N.N.	Berchta	n.n.	tail	narrow
wikidata		Q76260403	en	Bernard N. N. Woodard	Bernard Woodard	n. n.	inside	narrow
wikidata		Q76260403	nl	Bernard N. N. Woodard	Bernard Woodard	n. n.	inside	narrow
wikidata		Q75493985	en	Capt.-Engineer unknown Jiri	Capt.-Engineer Jiri	unknown	inside	word
wikidata		Q75493985	nl	Capt.-Engineer unknown Jiri	Capt.-Engineer Jiri	unknown	inside	word
wikidata		Q136094154	en	Captain NN Fennell	Captain Fennell	nn	inside	narrow
wikidata		Q131732855	mul	Captain NN Thornton, Governor of Carlow	Captain Thornton, Governor of Carlow	nn	inside	narrow
wikidata		Q131732855	en	Captain NN Thornton, Governor of Carlow	Captain Thornton, Governor of Carlow	nn	inside	narrow
wikidata	6000000018859881109	Q75752058	nl	Captain unknown Martin	Captain Martin	unknown	inside	word
wikidata	6000000024282875921	Q75415995	nl	Captain unknown Westenra	Captain Westenra	unknown	inside	word
wikidata		Q110369147	nl	Caterina NN	Caterina	nn	tail	narrow
wikidata		Q110369147	en	Caterina NN (del Carretto?)	Caterina (del Carretto?)	nn	inside	narrow
wikidata		Q139671669	en	Catharina N.N.	Catharina	n.n.	tail	narrow
wikidata		Q139672078	en	Catharina N.N.	Catharina	n.n.	tail	narrow
wikidata		Q139562907	en	Catharina N.N.	Catharina	n.n.	tail	narrow
wikidata		Q139566458	en	Catharina N.N.	Catharina	n.n.	tail	narrow
wikidata		Q139563138	en	Catharina N.N.	Catharina	n.n.	tail	narrow
wikidata		Q139674588	en	Catharina N.N.	Catharina	n.n.	tail	narrow
wikidata		Q139563324	en	Catharina N.N.	Catharina	n.n.	tail	narrow
wikidata		Q139574430	en	Catharina N.N.	Catharina	n.n.	tail	narrow
wikidata		Q139557933	en	Catharina N.N.	Catharina	n.n.	tail	narrow
wikidata		Q139557229	en	Catharina N.N.	Catharina	n.n.	tail	narrow
wikidata		Q139563330	en	Catharina N.N.	Catharina	n.n.	tail	narrow
wikidata		Q139573706	en	Catharina N.N.	Catharina	n.n.	tail	narrow
wikidata		Q76280922	en	Catherine (surname unknown)	Catherine	unknown	tail	word
wikidata		Q139582067	en	Catherine N.N.	Catherine	n.n.	tail	narrow
wikidata		Q139582075	en	Catherine N.N.	Catherine	n.n.	tail	narrow
wikidata		Q108409761	mul	Catherine NN	Catherine	nn	tail	narrow
wikidata		Q108409761	en	Catherine NN	Catherine	nn	tail	narrow
wikidata		Q108409761	nl	Catherine NN	Catherine	nn	tail	narrow
wikidata		Q75883415	en	Chancellor unknown Dillon	Chancellor Dillon	unknown	inside	word
wikidata		Q75883415	nl	Chancellor unknown Dillon	Chancellor Dillon	unknown	inside	word
wikidata		Q76026898	en	Chevalier unknown Crol	Chevalier Crol	unknown	inside	word
wikidata		Q76026898	nl	Chevalier unknown Crol	Chevalier Crol	unknown	inside	word
wikidata		Q16857846	nl	Chevalier unknown de Beaujeu	Chevalier de Beaujeu	unknown	inside	word
wikidata		Q76170638	en	Chevalier unknown de Foville	Chevalier de Foville	unknown	inside	word
wikidata		Q76170638	nl	Chevalier unknown de Foville	Chevalier de Foville	unknown	inside	word
wikidata		Q75277412	en	Chevalier unknown de Ligondes	Chevalier de Ligondes	unknown	inside	word
wikidata		Q75277412	nl	Chevalier unknown de Ligondes	Chevalier de Ligondes	unknown	inside	word
wikidata		Q139567330	en	Christina N.N.	Christina	n.n.	tail	narrow
wikidata		Q139562997	en	Christine N.N.	Christine	n.n.	tail	narrow
wikidata		Q139567370	en	Christine N.N.	Christine	n.n.	tail	narrow
wikidata		Q110688675	mul	Col. NN Hay	Col. Hay	nn	inside	narrow
wikidata		Q110688675	en	Col. NN Hay	Col. Hay	nn	inside	narrow
wikidata		Q136382687	en	Colonel NN Peterson	Colonel Peterson	nn	inside	narrow
wikidata	6000000064315104620	Q75822071	nl	Colonel unknown Hardy	Colonel Hardy	unknown	inside	word
wikidata	6000000216676931821	Q116058150	mul	Comte NN Rességuier de Miremont	Comte Rességuier de Miremont	nn	inside	narrow
wikidata	6000000216676931821	Q116058150	en	Comte NN Rességuier de Miremont	Comte Rességuier de Miremont	nn	inside	narrow
wikidata		Q76293556	en	Comte unknown d'Auriac	Comte d'Auriac	unknown	inside	word
wikidata		Q76293556	nl	Comte unknown d'Auriac	Comte d'Auriac	unknown	inside	word
wikidata		Q76293545	nl	Comte unknown d'Hauterive	Comte d'Hauterive	unknown	inside	word
wikidata		Q75638423	en	Comte unknown d'Orselet	Comte d'Orselet	unknown	inside	word
wikidata		Q75638423	nl	Comte unknown d'Orselet	Comte d'Orselet	unknown	inside	word
wikidata		Q75827697	en	Comte unknown de Bellevue	Comte de Bellevue	unknown	inside	word
wikidata		Q75827697	nl	Comte unknown de Bellevue	Comte de Bellevue	unknown	inside	word
wikidata		Q76203759	nl	Comte unknown de Dreux-Brézé	Comte de Dreux-Brézé	unknown	inside	word
wikidata		Q75535465	en	Comte unknown de Fay	Comte de Fay	unknown	inside	word
wikidata		Q75535465	nl	Comte unknown de Fay	Comte de Fay	unknown	inside	word
wikidata		Q76033833	nl	Comte unknown de Griffon-Senejac	Comte de Griffon-Senejac	unknown	inside	word
wikidata		Q75823849	en	Comte unknown de Kersaintgilly	Comte de Kersaintgilly	unknown	inside	word
wikidata		Q75823849	nl	Comte unknown de Kersaintgilly	Comte de Kersaintgilly	unknown	inside	word
wikidata		Q76293587	nl	Comte unknown de Magnac	Comte de Magnac	unknown	inside	word
wikidata		Q76364579	en	Comte unknown de Mondreville	Comte de Mondreville	unknown	inside	word
wikidata		Q76364579	nl	Comte unknown de Mondreville	Comte de Mondreville	unknown	inside	word
wikidata		Q75913926	en	Comte unknown de Rabutin	Comte de Rabutin	unknown	inside	word
wikidata		Q75913926	nl	Comte unknown de Rabutin	Comte de Rabutin	unknown	inside	word
wikidata		Q75891806	en	Comte unknown de Reau de la Gaignonniere	Comte de Reau de la Gaignonniere	unknown	inside	word
wikidata		Q75891806	nl	Comte unknown de Reau de la Gaignonniere	Comte de Reau de la Gaignonniere	unknown	inside	word
wikidata		Q75667106	en	Comte unknown de Septeuil	Comte de Septeuil	unknown	inside	word
wikidata		Q75667106	nl	Comte unknown de Septeuil	Comte de Septeuil	unknown	inside	word
wikidata		Q75667106	de	Comte unknown de Septeuil	Comte de Septeuil	unknown	inside	word
wikidata		Q75667106	es	Comte unknown de Septeuil	Comte de Septeuil	unknown	inside	word
wikidata		Q75667106	pt	Comte unknown de Septeuil	Comte de Septeuil	unknown	inside	word
wikidata		Q76033829	en	Comte unknown de St. Priest d'Urgel	Comte de St. Priest d'Urgel	unknown	inside	word
wikidata		Q76033829	nl	Comte unknown de St. Priest d'Urgel	Comte de St. Priest d'Urgel	unknown	inside	word
wikidata		Q75345558	nl	Comte unknown de Vautibault	Comte de Vautibault	unknown	inside	word
wikidata		Q75247561	nl	Comte unknown de la Poype	Comte de la Poype	unknown	inside	word
wikidata		Q76166328	nl	Comte unknown du Bonzet	Comte du Bonzet	unknown	inside	word
wikidata		Q75582182	en	Consul-General unknown von Passavant	Consul-General von Passavant	unknown	inside	word
wikidata		Q75582182	nl	Consul-General unknown von Passavant	Consul-General von Passavant	unknown	inside	word
wikidata		Q75440810	en	Conte unknown Quarto	Conte Quarto	unknown	inside	word
wikidata		Q75440810	nl	Conte unknown Quarto	Conte Quarto	unknown	inside	word
wikidata		Q75756544	en	Conte unknown Spetia di Radione	Conte Spetia di Radione	unknown	inside	word
wikidata		Q75756544	nl	Conte unknown Spetia di Radione	Conte Spetia di Radione	unknown	inside	word
wikidata		Q75616770	en	Contessa unknown Ridolfi	Contessa Ridolfi	unknown	inside	word
wikidata		Q75616770	nl	Contessa unknown Ridolfi	Contessa Ridolfi	unknown	inside	word
wikidata		Q139563512	en	Cordula N.N.	Cordula	n.n.	tail	narrow
wikidata		Q116471524	mul	Count NN Rousaitos	Count Rousaitos	nn	inside	narrow
wikidata		Q116471524	en	Count NN Rousaitos	Count Rousaitos	nn	inside	narrow
wikidata		Q76023688	en	Count unknown Bruyére	Count Bruyére	unknown	inside	word
wikidata		Q76023688	nl	Count unknown Bruyére	Count Bruyére	unknown	inside	word
wikidata		Q75643792	en	Count unknown Conestabile	Count Conestabile	unknown	inside	word
wikidata		Q75643792	nl	Count unknown Conestabile	Count Conestabile	unknown	inside	word
wikidata		Q76364449	en	Count unknown Donhoff	Count Donhoff	unknown	inside	word
wikidata		Q76364449	nl	Count unknown Donhoff	Count Donhoff	unknown	inside	word
wikidata		Q76259500	en	Count unknown Dupont	Count Dupont	unknown	inside	word
wikidata		Q76259500	nl	Count unknown Dupont	Count Dupont	unknown	inside	word
wikidata		Q76003527	en	Count unknown Forchi	Count Forchi	unknown	inside	word
wikidata		Q76003527	nl	Count unknown Forchi	Count Forchi	unknown	inside	word
wikidata		Q75399431	en	Count unknown Inghirami	Count Inghirami	unknown	inside	word
wikidata		Q75399431	nl	Count unknown Inghirami	Count Inghirami	unknown	inside	word
wikidata		Q76255739	en	Count unknown Magawley	Count Magawley	unknown	inside	word
wikidata		Q76255739	nl	Count unknown Magawley	Count Magawley	unknown	inside	word
wikidata		Q76074027	en	Count unknown O'Donnell	Count O'Donnell	unknown	inside	word
wikidata		Q76074027	nl	Count unknown O'Donnell	Count O'Donnell	unknown	inside	word
wikidata		Q75646958	en	Count unknown Rivarola	Count Rivarola	unknown	inside	word
wikidata		Q75646958	nl	Count unknown Rivarola	Count Rivarola	unknown	inside	word
wikidata	6000000008805428784	Q19860634	de	Count unknown Stedink	Count Stedink	unknown	inside	word
wikidata	6000000008805428784	Q19860634	pt	Count unknown Stedink	Count Stedink	unknown	inside	word
wikidata		Q76119332	en	Count unknown Uberacker	Count Uberacker	unknown	inside	word
wikidata		Q76119332	nl	Count unknown Uberacker	Count Uberacker	unknown	inside	word
wikidata		Q75893058	en	Count unknown Vulpes	Count Vulpes	unknown	inside	word
wikidata		Q75893058	nl	Count unknown Vulpes	Count Vulpes	unknown	inside	word
wikidata		Q76083982	en	Count unknown Zaffi	Count Zaffi	unknown	inside	word
wikidata		Q76083982	nl	Count unknown Zaffi	Count Zaffi	unknown	inside	word
wikidata		Q75902269	en	Count unknown de Chambaud	Count de Chambaud	unknown	inside	word
wikidata		Q75902269	nl	Count unknown de Chambaud	Count de Chambaud	unknown	inside	word
wikidata		Q75516360	en	Count unknown de Crolly	Count de Crolly	unknown	inside	word
wikidata		Q75516360	nl	Count unknown de Crolly	Count de Crolly	unknown	inside	word
wikidata		Q75493099	en	Count unknown de Jurnihac	Count de Jurnihac	unknown	inside	word
wikidata		Q75493099	nl	Count unknown de Jurnihac	Count de Jurnihac	unknown	inside	word
wikidata		Q75980554	en	Count unknown de Ligondes	Count de Ligondes	unknown	inside	word
wikidata		Q75980554	nl	Count unknown de Ligondes	Count de Ligondes	unknown	inside	word
wikidata	6000000092280692887	Q75358548	nl	Count unknown de Louvencourt	Count de Louvencourt	unknown	inside	word
wikidata		Q75477943	en	Count unknown de Mansigny	Count de Mansigny	unknown	inside	word
wikidata		Q75477943	nl	Count unknown de Mansigny	Count de Mansigny	unknown	inside	word
wikidata		Q75949528	en	Count unknown de Morel	Count de Morel	unknown	inside	word
wikidata		Q75949528	nl	Count unknown de Morel	Count de Morel	unknown	inside	word
wikidata		Q76269238	en	Count unknown de Seilan	Count de Seilan	unknown	inside	word
wikidata		Q76269238	nl	Count unknown de Seilan	Count de Seilan	unknown	inside	word
wikidata		Q75873325	en	Count unknown de St. Ferriol	Count de St. Ferriol	unknown	inside	word
wikidata		Q75873325	nl	Count unknown de St. Ferriol	Count de St. Ferriol	unknown	inside	word
wikidata		Q75531653	nl	Count unknown of Medina Pomar	Count of Medina Pomar	unknown	inside	word
wikidata		Q76290930	en	Count unknown von Wittby	Count von Wittby	unknown	inside	word
wikidata		Q76290930	nl	Count unknown von Wittby	Count von Wittby	unknown	inside	word
wikidata		Q75710010	en	Countess unknown Valsamachi	Countess Valsamachi	unknown	inside	word
wikidata		Q75710010	nl	Countess unknown Valsamachi	Countess Valsamachi	unknown	inside	word
wikidata		Q75367375	en	Countess unknown daughter Apponyi	Countess daughter Apponyi	unknown	inside	word
wikidata		Q75367375	nl	Countess unknown daughter Apponyi	Countess daughter Apponyi	unknown	inside	word
wikidata		Q75367376	en	Countess unknown daughter Apponyi	Countess daughter Apponyi	unknown	inside	word
wikidata		Q75367376	nl	Countess unknown daughter Apponyi	Countess daughter Apponyi	unknown	inside	word
wikidata		Q75883562	en	Countess unknown di Palata	Countess di Palata	unknown	inside	word
wikidata		Q75883562	nl	Countess unknown di Palata	Countess di Palata	unknown	inside	word
wikidata		Q76199828	en	Countess unknown von Paisburg	Countess von Paisburg	unknown	inside	word
wikidata		Q76199828	nl	Countess unknown von Paisburg	Countess von Paisburg	unknown	inside	word
wikidata		Q75889204	nl	County unknown McMannus	County McMannus	unknown	inside	word
wikidata		Q75462990	en	Deemster unknown Gawne	Deemster Gawne	unknown	inside	word
wikidata		Q75462990	nl	Deemster unknown Gawne	Deemster Gawne	unknown	inside	word
wikidata		Q76126823	en	Dep. Surgn.-Gen. unknown Johnston-Ferguson	Dep. Surgn.-Gen. Johnston-Ferguson	unknown	inside	word
wikidata		Q76126823	nl	Dep. Surgn.-Gen. unknown Johnston-Ferguson	Dep. Surgn.-Gen. Johnston-Ferguson	unknown	inside	word
wikidata		Q100440581	mul	Despoina NN of Angelokastron, Heiress of Vagenetzia	Despoina of Angelokastron, Heiress of Vagenetzia	nn	inside	narrow
wikidata		Q100440581	en	Despoina NN of Angelokastron, Heiress of Vagenetzia	Despoina of Angelokastron, Heiress of Vagenetzia	nn	inside	narrow
wikidata		Q100440581	nl	Despoina NN of Angelokastron, Heiress of Vagenetzia	Despoina of Angelokastron, Heiress of Vagenetzia	nn	inside	narrow
wikidata		Q139563097	en	Dorothea N.N.	Dorothea	n.n.	tail	narrow
wikidata		Q139563397	en	Dorothea N.N.	Dorothea	n.n.	tail	narrow
wikidata		Q139572497	en	Dorothea N.N.	Dorothea	n.n.	tail	narrow
wikidata		Q139563789	en	Dorothea N.N.	Dorothea	n.n.	tail	narrow
wikidata		Q116053666	mul	Doña NN Coloma	Doña Coloma	nn	inside	narrow
wikidata		Q116053666	en	Doña NN Coloma	Doña Coloma	nn	inside	narrow
wikidata		Q123436165	mul	Doña NN batarde de Aragón	Doña batarde de Aragón	nn	inside	narrow
wikidata		Q123436165	en	Doña NN batarde de Aragón	Doña batarde de Aragón	nn	inside	narrow
wikidata		Q130340544	mul	Dr. NN Gregory	Dr. Gregory	nn	inside	narrow
wikidata		Q130340544	en	Dr. NN Gregory	Dr. Gregory	nn	inside	narrow
wikidata		Q117287598	mul	Dr. NN Roy, of Esses, VA	Dr. Roy, of Esses, VA	nn	inside	narrow
wikidata		Q117287598	en	Dr. NN Roy, of Esses, VA	Dr. Roy, of Esses, VA	nn	inside	narrow
wikidata		Q75449261	en	Duca unknown dell'Albaneto	Duca dell'Albaneto	unknown	inside	word
wikidata		Q75449261	nl	Duca unknown dell'Albaneto	Duca dell'Albaneto	unknown	inside	word
wikidata		Q76334074	en	Duke unknown d'Angelo Gavotti-Verospi	Duke d'Angelo Gavotti-Verospi	unknown	inside	word
wikidata		Q76334074	nl	Duke unknown d'Angelo Gavotti-Verospi	Duke d'Angelo Gavotti-Verospi	unknown	inside	word
wikidata		Q76164464	en	Duke unknown d'Avaray	Duke d'Avaray	unknown	inside	word
wikidata		Q76164464	nl	Duke unknown d'Avaray	Duke d'Avaray	unknown	inside	word
wikidata		Q133461832	en	Dyddgu ferch Maredudd ap NN ap Gronwy	Dyddgu ferch Maredudd ap ap Gronwy	nn	inside	narrow
wikidata		Q139573685	en	Elheid (Sibadis) N.N.	Elheid (Sibadis)	n.n.	tail	narrow
wikidata		Q139563888	en	Elisabeth N.N.	Elisabeth	n.n.	tail	narrow
wikidata		Q139670540	en	Elisabeth N.N.	Elisabeth	n.n.	tail	narrow
wikidata		Q139574431	en	Elisabeth N.N.	Elisabeth	n.n.	tail	narrow
wikidata		Q139566931	en	Elisabeth N.N.	Elisabeth	n.n.	tail	narrow
wikidata		Q139562068	en	Elisabeth N.N.	Elisabeth	n.n.	tail	narrow
wikidata		Q139670531	en	Elisabeth N.N.	Elisabeth	n.n.	tail	narrow
wikidata		Q139563418	en	Elisabeth N.N.	Elisabeth	n.n.	tail	narrow
wikidata		Q139587886	en	Elisabeth N.N.	Elisabeth	n.n.	tail	narrow
wikidata		Q139574704	en	Elisabeth N.N.	Elisabeth	n.n.	tail	narrow
wikidata		Q139783386	en	Elisabeth N.N.	Elisabeth	n.n.	tail	narrow
wikidata		Q139557219	en	Elisabeth N.N.	Elisabeth	n.n.	tail	narrow
wikidata		Q139560568	en	Elisabeth N.N.	Elisabeth	n.n.	tail	narrow
wikidata		Q139560100	en	Elisabeth N.N.	Elisabeth	n.n.	tail	narrow
wikidata		Q139560721	en	Elisabeth N.N.	Elisabeth	n.n.	tail	narrow
wikidata		Q139562666	en	Elisabeth N.N.	Elisabeth	n.n.	tail	narrow
wikidata		Q139565317	en	Elisabeth N.N.	Elisabeth	n.n.	tail	narrow
wikidata		Q139557227	en	Elisabeth N.N.	Elisabeth	n.n.	tail	narrow
wikidata		Q139562892	en	Elisabetha N.N.	Elisabetha	n.n.	tail	narrow
wikidata		Q130339299	mul	Elizabeth NN	Elizabeth	nn	tail	narrow
wikidata		Q130339299	en	Elizabeth NN	Elizabeth	nn	tail	narrow
wikidata		Q139574351	en	Els N.N.	Els	n.n.	tail	narrow
wikidata		Q139557898	en	Elsbeth N.N.	Elsbeth	n.n.	tail	narrow
wikidata		Q139559868	en	Elsbeth N.N.	Elsbeth	n.n.	tail	narrow
wikidata		Q139560622	en	Else N.N.	Else	n.n.	tail	narrow
wikidata		Q139572594	en	Else N.N.	Else	n.n.	tail	narrow
wikidata		Q139557809	en	Engelburga N.N.	Engelburga	n.n.	tail	narrow
wikidata		Q139784229	en	Engla (Angelika) (Agnes) N.N.	Engla (Angelika) (Agnes)	n.n.	tail	narrow
wikidata		Q139670284	en	Esther N.N.	Esther	n.n.	tail	narrow
wikidata		Q139574347	en	Eva N.N.	Eva	n.n.	tail	narrow
wikidata		Q139560947	en	Eva N.N.	Eva	n.n.	tail	narrow
wikidata		Q139560944	en	Eva Rosina N.N.	Eva Rosina	n.n.	tail	narrow
wikidata		Q139560078	en	Felicitas N.N.	Felicitas	n.n.	tail	narrow
wikidata		Q75499347	en	Field Marshal unknown von Neuber	Field Marshal von Neuber	unknown	inside	word
wikidata		Q75499347	nl	Field Marshal unknown von Neuber	Field Marshal von Neuber	unknown	inside	word
wikidata		Q136337624	en	Freiherr NN Malowetz von Malowitz und Kossorz	Freiherr Malowetz von Malowitz und Kossorz	nn	inside	narrow
wikidata		Q130338754	mul	Freiherr NN von Preysing	Freiherr von Preysing	nn	inside	narrow
wikidata		Q130338754	en	Freiherr NN von Preysing	Freiherr von Preysing	nn	inside	narrow
wikidata		Q131730363	mul	Freiherr NN von Reiswitz	Freiherr von Reiswitz	nn	inside	narrow
wikidata		Q131730363	en	Freiherr NN von Reiswitz	Freiherr von Reiswitz	nn	inside	narrow
wikidata		Q110153343	mul	Freiin NN von Bock	Freiin von Bock	nn	inside	narrow
wikidata		Q110153343	en	Freiin NN von Bock	Freiin von Bock	nn	inside	narrow
wikidata		Q110153343	nl	Freiin NN von Bock	Freiin von Bock	nn	inside	narrow
wikidata		Q110619276	mul	Freiin NN von Funken (Finke)	Freiin von Funken (Finke)	nn	inside	narrow
wikidata		Q110619276	en	Freiin NN von Funken (Finke)	Freiin von Funken (Finke)	nn	inside	narrow
wikidata		Q107211452	mul	Freiin NN von Weel und St. Annaland	Freiin von Weel und St. Annaland	nn	inside	narrow
wikidata		Q107211452	en	Freiin NN von Weel und St. Annaland	Freiin von Weel und St. Annaland	nn	inside	narrow
wikidata		Q107211452	nl	Freiin NN von Weel und St. Annaland	Freiin von Weel und St. Annaland	nn	inside	narrow
wikidata		Q76113333	en	Freiin unknown d'Osten-Sachsen	Freiin d'Osten-Sachsen	unknown	inside	word
wikidata		Q76113333	nl	Freiin unknown d'Osten-Sachsen	Freiin d'Osten-Sachsen	unknown	inside	word
wikidata		Q112968243	mul	Friherre NN Fock	Friherre Fock	nn	inside	narrow
wikidata		Q112968243	en	Friherre NN Fock	Friherre Fock	nn	inside	narrow
wikidata		Q106226827	mul	Fujiwara no Nagate's unknown daughter	Fujiwara no Nagate's daughter	unknown	inside	word
wikidata		Q106226827	en	Fujiwara no Nagate's unknown daughter	Fujiwara no Nagate's daughter	unknown	inside	word
wikidata		Q136094156	en	General NN Fleetwood	General Fleetwood	nn	inside	narrow
wikidata		Q136246203	en	General NN Skinner	General Skinner	nn	inside	narrow
wikidata		Q75665174	nl	General unknown Hamilton	General Hamilton	unknown	inside	word
wikidata	6000000103419945821	Q75529158	nl	General unknown du Frène	General du Frène	unknown	inside	word
wikidata		Q139563230	en	Genoveva N.N.	Genoveva	n.n.	tail	narrow
wikidata		Q139573654	en	Gertrud (Emelud) N.N.	Gertrud (Emelud)	n.n.	tail	narrow
wikidata		Q139671900	en	Gertrudis N.N.	Gertrudis	n.n.	tail	narrow
wikidata		Q139571246	en	Gisela N.N.	Gisela	n.n.	tail	narrow
wikidata		Q76299856	en	Graf unknown von Hohenberg	Graf von Hohenberg	unknown	inside	word
wikidata		Q76299856	nl	Graf unknown von Hohenberg	Graf von Hohenberg	unknown	inside	word
wikidata		Q139670301	en	Greda N.N.	Greda	n.n.	tail	narrow
wikidata		Q130343531	mul	Group Captain NN Heyman	Group Captain Heyman	nn	inside	narrow
wikidata		Q130343531	en	Group Captain NN Heyman	Group Captain Heyman	nn	inside	narrow
wikidata		Q131138739	mul	Gruffudd ap Maredudd ap NN ap Gronwy	Gruffudd ap Maredudd ap ap Gronwy	nn	inside	narrow
wikidata		Q131138739	en	Gruffudd ap Maredudd ap NN ap Gronwy	Gruffudd ap Maredudd ap ap Gronwy	nn	inside	narrow
wikidata		Q139565332	en	Guta N.N.	Guta	n.n.	tail	narrow
wikidata		Q139560693	en	Gutta N.N.	Gutta	n.n.	tail	narrow
wikidata		Q139557188	en	Hadwig N.N.	Hadwig	n.n.	tail	narrow
wikidata		Q139557228	en	Hedwig N.N.	Hedwig	n.n.	tail	narrow
wikidata		Q139560576	en	Helena N.N.	Helena	n.n.	tail	narrow
wikidata		Q139571241	en	Hildegardis N.N.	Hildegardis	n.n.	tail	narrow
wikidata		Q133461826	en	Ieuan Fychan ab Ieuan Gôch ap NN ap Gronwy	Ieuan Fychan ab Ieuan Gôch ap ap Gronwy	nn	inside	narrow
wikidata		Q133461827	en	Ieuan Gôch ap NN ap Gronwy ap Meilir	Ieuan Gôch ap ap Gronwy ap Meilir	nn	inside	narrow
wikidata		Q133461341	en	Ieuan ap NN ap Philip ap Llywelyn	Ieuan ap ap Philip ap Llywelyn	nn	inside	narrow
wikidata		Q108703347	mul	Ikoma NN	Ikoma	nn	tail	narrow
wikidata		Q110325833	nl	Ilse NN	Ilse	nn	tail	narrow
wikidata		Q110325833	en	Ilse NN (von Hadern)	Ilse (von Hadern)	nn	inside	narrow
wikidata		Q131731030	mul	Imperial Princess NN Fushimi	Imperial Princess Fushimi	nn	inside	narrow
wikidata		Q131731030	en	Imperial Princess NN Fushimi	Imperial Princess Fushimi	nn	inside	narrow
wikidata		Q112482850	mul	Jane NN	Jane	nn	tail	narrow
wikidata		Q112482850	en	Jane NN	Jane	nn	tail	narrow
wikidata		Q105799087	mul	Joan NN	Joan	nn	tail	narrow
wikidata		Q105799087	en	Joan NN	Joan	nn	tail	narrow
wikidata		Q105799087	nl	Joan NN	Joan	nn	tail	narrow
wikidata		Q139563476	en	Johanna N.N.	Johanna	n.n.	tail	narrow
wikidata		Q139563688	en	Johanna N.N.	Johanna	n.n.	tail	narrow
wikidata		Q139674603	en	Johanna N.N.	Johanna	n.n.	tail	narrow
wikidata		Q136260110	en	Jonker NN van Alendorp	Jonker van Alendorp	nn	inside	narrow
wikidata		Q110427004	mul	Judge NN von Greipel	Judge von Greipel	nn	inside	narrow
wikidata		Q110427004	en	Judge NN von Greipel	Judge von Greipel	nn	inside	narrow
wikidata		Q110427004	nl	Judge NN von Greipel	Judge von Greipel	nn	inside	narrow
wikidata		Q75960874	en	Judge unknown Melville	Judge Melville	unknown	inside	word
wikidata		Q75960874	nl	Judge unknown Melville	Judge Melville	unknown	inside	word
wikidata		Q75888986	en	Judge unknown Waters	Judge Waters	unknown	inside	word
wikidata		Q75888986	nl	Judge unknown Waters	Judge Waters	unknown	inside	word
wikidata		Q139563412	en	Judith N.N.	Judith	n.n.	tail	narrow
wikidata		Q139672292	en	Judith N.N.	Judith	n.n.	tail	narrow
wikidata		Q139587968	en	Juditha N.N.	Juditha	n.n.	tail	narrow
wikidata		Q139572156	en	Jutta N.N.	Jutta	n.n.	tail	narrow
wikidata		Q110362634	mul	Katalin NN	Katalin	nn	tail	narrow
wikidata		Q110362634	en	Katalin NN	Katalin	nn	tail	narrow
wikidata		Q110362634	nl	Katalin NN	Katalin	nn	tail	narrow
wikidata		Q139575230	en	Katharina N.N.	Katharina	n.n.	tail	narrow
wikidata		Q139581993	en	Katharina N.N.	Katharina	n.n.	tail	narrow
wikidata		Q139563087	en	Katharina N.N.	Katharina	n.n.	tail	narrow
wikidata		Q139670754	en	Katharina N.N.	Katharina	n.n.	tail	narrow
wikidata		Q139588444	en	Katharina N.N.	Katharina	n.n.	tail	narrow
wikidata		Q139557855	en	Katharina N.N.	Katharina	n.n.	tail	narrow
wikidata		Q139783512	en	Katharina N.N.	Katharina	n.n.	tail	narrow
wikidata		Q139562118	en	Katharina N.N.	Katharina	n.n.	tail	narrow
wikidata		Q139574641	en	Katharina N.N.	Katharina	n.n.	tail	narrow
wikidata		Q139563482	en	Katharina N.N.	Katharina	n.n.	tail	narrow
wikidata		Q139557872	en	Katharina N.N.	Katharina	n.n.	tail	narrow
wikidata		Q139589062	en	Katharina N.N.	Katharina	n.n.	tail	narrow
wikidata		Q139674555	en	Katharina N.N.	Katharina	n.n.	tail	narrow
wikidata		Q139670280	en	Katharina N.N.	Katharina	n.n.	tail	narrow
wikidata		Q139559899	en	Katharina N.N.	Katharina	n.n.	tail	narrow
wikidata		Q139674613	en	Katharina N.N.	Katharina	n.n.	tail	narrow
wikidata		Q139672289	en	Katharina N.N.	Katharina	n.n.	tail	narrow
wikidata		Q139567407	en	Katharina N.N.	Katharina	n.n.	tail	narrow
wikidata		Q139670474	en	Katharine N.N.	Katharine	n.n.	tail	narrow
wikidata		Q139563066	en	Katharine N.N.	Katharine	n.n.	tail	narrow
wikidata		Q139783482	en	Katharine N.N.	Katharine	n.n.	tail	narrow
wikidata		Q139784268	en	Katharine N.N.	Katharine	n.n.	tail	narrow
wikidata		Q139563308	en	Katherine N.N.	Katherine	n.n.	tail	narrow
