geni_id	qid	cjk_names	label_en	culture	state
6000000002968875673		長頼 村井 | 村井長頼		ja	unknown: no Latin form for this name
6000000002968879145		季光 大宮 | 大宮季光		ja	unknown: no Latin form for this name
6000000002968892289		長次 村井 | 村井長次		ja	unknown: no Latin form for this name
6000000002968929525		忠隆 細川 | 細川忠隆		ja	unknown: no Latin form for this name
6000000002968933022		千世 春香院 前田 | 春香院		ja	unknown: no Latin form for this name
6000000002968949334		公敦室 徳大寺 | 三条公敦室		ja	unknown: no Latin form for this name
6000000002968988242		細川教春室 徳大寺 | 細川教春室(徳大寺公有娘)		ja	unknown: no Latin form for this name
6000000002969028109		公敦 右大臣 三条 | 三条公敦		ja	unknown: no Latin form for this name
6000000002969415506		実忠室 藤原 | 三条実忠室		ja	unknown: no Latin form for this name
6000000002969496973		実敦 参議 西園寺 | 参議 西園寺実敦		ja	unknown: no Latin form for this name
6000000002969520682		実光 権大納言 西園寺 | 権大納言 西園寺実光		ja	unknown: no Latin form for this name
6000000002969525823		教嗣 九条 | 九条教嗣		ja	unknown: no Latin form for this name
6000000002969531214		晴通室 源 | 久我晴通室		ja	unknown: no Latin form for this name
6000000002969557722		三条実重室 中院 | 三条実重室(中院通成女)		ja	unknown: no Latin form for this name
6000000002969588404		在豊 唐橋 | 唐橋在豊		ja	unknown: no Latin form for this name
6000000002969590067		公兼 西園寺 | 西園寺公兼		ja	unknown: no Latin form for this name
6000000002969619476		公音 三条 | 三条公音		ja	unknown: no Latin form for this name
6000000002969623178		公量室 | 三条公量室		ja	unknown: no Latin form for this name
6000000002969652877		実忠娘 三条 | 三条実忠娘		ja	unknown: no Latin form for this name
6000000002969658159		公直 藤原 | 藤原公直		ja	unknown: no Latin form for this name
6000000002969671353		通成 中院 | 中院通成		ja	unknown: no Latin form for this name
6000000002969681195		三条実重家女房		ja	unknown: no Latin form for this name
6000000002969700310		経教室 冷泉 | 冷泉定親娘		ja	unknown: no Latin form for this name
6000000002969708015		実尹室 三条 | 今出川実尹室		ja	unknown: no Latin form for this name
6000000002969734018		忠基 九条 | 九条忠基		ja	unknown: no Latin form for this name
6000000002969918724		在清 唐橋 | 唐橋在清		ja	unknown: no Latin form for this name
6000000002970037116		在遠 唐橋 | 唐橋在遠		ja	unknown: no Latin form for this name
6000000002970043684		公輔 唐橋 | 唐橋公輔		ja	unknown: no Latin form for this name
6000000002970052437		公氏 唐橋 | 唐橋公氏		ja	unknown: no Latin form for this name
6000000002970060553		在親 唐橋 | 唐橋在親		ja	unknown: no Latin form for this name
6000000002970077122		在雅 唐橋 | 唐橋在雅		ja	unknown: no Latin form for this name
6000000002970089234		在良 菅原 | 菅原在良		ja	unknown: no Latin form for this name
6000000002970090025		在貫 唐橋 | 唐橋在貫		ja	unknown: no Latin form for this name
6000000002970090256		清能 唐橋 | 唐橋清能		ja	unknown: no Latin form for this name
6000000002970113023		公頼 唐橋 | 唐橋公頼		ja	unknown: no Latin form for this name
6000000002970124068		真衡 唐橋 | 唐橋真衡		ja	unknown: no Latin form for this name
6000000002970779540		光円 良如 | 良如		ja	unknown: no Latin form for this name
6000000002970870183		光円室 九条 | 本願寺光円室		ja	unknown: no Latin form for this name
6000000002970873219		梅姫 九条 | 九条梅姫		ja	unknown: no Latin form for this name
6000000002970884108		光従室 九条 | 本願寺光従室		ja	unknown: no Latin form for this name
6000000002970889049		道昭 松殿 | 松殿道昭		ja	unknown: no Latin form for this name
6000000002970902005		栄厳 九条 | 栄厳		ja	unknown: no Latin form for this name
6000000002970904183		綱賢 松平 | 松平綱賢		ja	unknown: no Latin form for this name
6000000002970937011		光晴室 九条 | 本願寺光晴室		ja	unknown: no Latin form for this name
6000000002970983849		顕尊妻 冷泉 | 顕尊妻		ja	unknown: no Latin form for this name
6000000002971003491		経教室 | 本願寺綽如娘		ja	unknown: no Latin form for this name
6000000002971054886		為益 冷泉 | 冷泉為益		ja	unknown: no Latin form for this name
6000000002971097278		照如		ja	unknown: no Latin form for this name
6000000002971099695		心月 | 心月女王		ja	unknown: no Latin form for this name
6000000002971526090		古満 宍戸 | 古満姫 | 古満		ja	unknown: no Latin form for this name
6000000002979890477		為条 藤谷 | 藤谷為条		ja	unknown: no Latin form for this name
6000000002980301854		為頼 冷泉 | 冷泉為頼		ja	unknown: no Latin form for this name
6000000002980382529		高有側室 冷泉 | 綾小路高有側室		ja	unknown: no Latin form for this name
6000000002980389924		経元 甘露寺 | 甘露寺経元		ja	unknown: no Latin form for this name
6000000002980434667		為勝 冷泉 | 冷泉為勝		ja	unknown: no Latin form for this name
6000000002980448799		慶忠室 甘露寺 | 藤波慶忠室		ja	unknown: no Latin form for this name
6000000002980451884		冬経室 山科 | 山科氏		ja	unknown: no Latin form for this name
6000000002980465692		惺窩 藤原 | 藤原惺窩		ja	unknown: no Latin form for this name
6000000002980465864		為景 冷泉 | 冷泉為景		ja	unknown: no Latin form for this name
6000000002980470299		政為 冷泉 | 冷泉政為		ja	unknown: no Latin form for this name
6000000002980471243		高有 綾小路 | 綾小路高有		ja	unknown: no Latin form for this name
6000000002980532376		為治 冷泉 | 冷泉為治		ja	unknown: no Latin form for this name
6000000002980537207		為将 冷泉 | 冷泉為将		ja	unknown: no Latin form for this name
6000000002980543691		教輔室 池田 | 一条教輔室		ja	unknown: no Latin form for this name
6000000002980544521		隆安 四条 | 四条隆安		ja	unknown: no Latin form for this name
6000000002980598197		光政 池田 | 池田光政		ja	unknown: no Latin form for this name
6000000002980692586		重能正室 大炊御門 | 庭田重能正室		zh	unknown: no Latin form for this name
6000000002980881052		初子 冷泉 | 冷泉初子		ja	unknown: no Latin form for this name
6000000002980913552		愛長 甘露寺 | 甘露寺愛長		ja	unknown: no Latin form for this name
6000000002980923597		篤長 甘露寺 | 甘露寺篤長		ja	unknown: no Latin form for this name
6000000002981106973		従言 萩原 | 萩原従言		ja	unknown: no Latin form for this name
6000000002981278396		従言室 甘露寺 | 萩原従言室		ja	unknown: no Latin form for this name
6000000002981292172		綾 甘露寺 | 綾姫		ja	unknown: no Latin form for this name
6000000002981295804		千百 甘露寺 | 千百		ja	unknown: no Latin form for this name
6000000002981307112		直寛 鍋島 | 鍋島直寛		ja	unknown: no Latin form for this name
6000000002982407319		通庸室 甘露寺 | 東久世通庸室		ja	unknown: no Latin form for this name
6000000002982407788		興祥院 小花和 | 興祥院		ja	unknown: no Latin form for this name
6000000002982413944		諫早石見室 鍋島 | 諫早石見室(鍋島直恒娘)		ja	unknown: no Latin form for this name
6000000002982423452		中務室 鍋島 | 鍋島中務室(直恒娘)		ja	unknown: no Latin form for this name
6000000002982439566		康実 堀河 | 堀河康実		ja	unknown: no Latin form for this name
6000000002982456115		通庸 東久世 | 東久世通庸		ja	unknown: no Latin form for this name
6000000002982456815		直澄 鍋島 | 鍋島直澄		ja	unknown: no Latin form for this name
6000000002982459522		守尋 牟田 | 牟田守尋		ja	unknown: no Latin form for this name
6000000002982464176		直恒 鍋島 | 鍋島直恒		ja	unknown: no Latin form for this name
6000000002982467257		直恒正室 鍋島 | 鍋島直恒正室		ja	unknown: no Latin form for this name
6000000002982476955		犬塚常芳養女 鍋島 | 犬塚常芳養女(犬塚某室)		ja	unknown: no Latin form for this name
6000000002982521739		資時 日野 | 日野資時		ja	unknown: no Latin form for this name
6000000002982525338		主馬室 鍋島 | 鍋島主馬室(直恒娘)		ja	unknown: no Latin form for this name
6000000002982529116		堀河康実室 鍋島 | 堀河康実室(鍋島直恒娘)		ja	unknown: no Latin form for this name
6000000002982539394		喬良 鍋島 | 鍋島喬良		ja	unknown: no Latin form for this name
6000000002982563674		勝茂 鍋島 | 鍋島勝茂		ja	unknown: no Latin form for this name
6000000002982564119		諫早石見養女 鍋島 | 諫早石見養女(鍋島直恒娘)		ja	unknown: no Latin form for this name
6000000002982568063		直称 鍋島 | 鍋島直称		ja	unknown: no Latin form for this name
6000000002982600912		好房 松平 | 松平好房		ja	unknown: no Latin form for this name
6000000002982612203		日野資時室 鍋島 | 日野資時室(鍋島直称娘)		ja	unknown: no Latin form for this name
6000000002982626703		安樹院 伊香賀 | 安樹院(鍋島直澄室)		ja	unknown: no Latin form for this name
6000000002982669852		好房正室 鍋島 | 松平好房正室		ja	unknown: no Latin form for this name
6000000002982682536		忠房 島原藩主 松平 | 島原藩主 松平忠房		ja	unknown: no Latin form for this name
6000000002982689057		菊 徳川 | 菊姫		ja	unknown: no Latin form for this name
6000000002982955773		季晴 三条 | 三条季晴		ja	unknown: no Latin form for this name
6000000002983210117		家孝正室 三条 | 大炊御門家孝正室		zh	unknown: no Latin form for this name
6000000002983213057		義蕃 宗 | 宗義蕃		zh	unknown: no Latin form for this name
6000000002983247199		家孝継室 宗 | 大炊御門家孝継室		zh	unknown: no Latin form for this name
6000000002983274165		忠貫継室 大炊御門 | 酒井忠貫継室		zh	unknown: no Latin form for this name
6000000002985611586		牛養 小治田 | 小治田牛養		ja	unknown: no Latin form for this name
6000000002995226834		高嶷正室 中川 | 藤堂高嶷正室		ja	unknown: no Latin form for this name
6000000002995244956		高嶷 藤堂 | 藤堂高嶷		ja	unknown: no Latin form for this name
6000000002995411340		融相院 藤堂 | 融相院		ja	unknown: no Latin form for this name
6000000002996710323		利貞 木下 | 木下利貞		ja	unknown: no Latin form for this name
6000000003002959910		長政継室 木下 | 平野長政継室		ja	unknown: no Latin form for this name
6000000003003110690		長政 平野 | 平野長政		ja	unknown: no Latin form for this name
6000000003003119244		友貞 遠山 | 遠山友貞		ja	unknown: no Latin form for this name
6000000003003132797		友貞継室 木下 | 遠山友貞継室		ja	unknown: no Latin form for this name
6000000003003204283		広之 久世		ja	unknown: no Latin form for this name
6000000003003250011		友貞正室 久世 | 遠山友貞正室		ja	unknown: no Latin form for this name
6000000003003484754		広次 久世 | 久世広次		ja	unknown: no Latin form for this name
6000000003003530195		広当 久世 | 久世広当		ja	unknown: no Latin form for this name
6000000003003531988		広当正室 井上 | 久世広当正室		ja	unknown: no Latin form for this name
6000000003003567171		重頼 内藤 | 内藤重頼		ja	unknown: no Latin form for this name
6000000003003570452		忠直 彦左衛門 大久保 | 大久保彦左衛門忠直		ja	unknown: no Latin form for this name
6000000003003580912		広重 久世 | 久世広重		ja	unknown: no Latin form for this name
6000000003003609027		内藤重頼室 久世 | 内藤重頼室(久世広当娘)		ja	unknown: no Latin form for this name
6000000003003638086		忠教 彦左衛門 大久保 | 大久保忠教		ja	unknown: no Latin form for this name
6000000003003679718		忠員室 三条西 | 大久保忠員室		ja	unknown: no Latin form for this name
6000000003003740660		正利正室 青山 | 滝川正利正室		ja	unknown: no Latin form for this name
6000000003003892638		忠俊室 大久保 | 青山忠俊室		ja	unknown: no Latin form for this name
6000000003003892795		一通継室 青山 | 稲葉一通継室		ja	unknown: no Latin form for this name
6000000003003930092		忠兼 大久保 | 大久保忠兼		ja	unknown: no Latin form for this name
6000000003004002374		正次室 青山 | 中根正次室		ja	unknown: no Latin form for this name
6000000003004017711		忠雄 青山 | 青山忠雄		ja	unknown: no Latin form for this name
6000000003004066833		永井尚長正室のち半井成明室 青山 | 永井尚長正室のち半井成明室(青山宗俊娘) | 永井尚長正室のち半井成明室		ja	unknown: no Latin form for this name
6000000003004102440		尚長 永井 | 永井尚長		ja	unknown: no Latin form for this name
6000000003004279253		長菊子 毛利 | 毛利長菊子		ja	unknown: no Latin form for this name
6000000003004742370		禅海院 中川 | 禅海院		ja	unknown: no Latin form for this name
6000000003004742602		刑部大輔 織田 | 織田刑部大輔		ja	unknown: no Latin form for this name
