date	batch	n	round	geni_id	our_name	qid	their_name	verdict	her_words
2026-09-09	family-adjudication-gui			6000000037602041326	NN d'Oily	Q76326097	Margery de Oilly	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000001870574077	Eleonora Soop af Limingo	Q131353451	Ulrike Eleonore zu Dohna-Carwinden	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000003513236861	Phithia	Q3239153	Phthia of Macedon	SAME	
2026-09-09	family-adjudication-gui			6000000006101234473	Ptolemaeus	Q2622061	Ptolemy of Epirus	SAME	
2026-09-09	family-adjudication-gui			6000000015986262990	Heinrich Xlll von Schwarzburg-Blankenburg 1	Q21008966	Henry X, Count of Schwarzburg-Arnstadt	SAME	
2026-09-09	family-adjudication-gui			6000000051704850831	Friedrich	Q3739826	Joachim Frederick of Mansfeld	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000221902615916	NN d o Kuno & Kunigunde von Beichlingen	Q2338464	Liutgard of Northeim	DIFFERENT	
2026-09-09	family-adjudication-gui			371370707100003086	Mojsije Komitopulo	Q3623119	Moses	SAME	
2026-09-09	family-adjudication-gui			6000000001744971487	Geoffroy d'Anjou	Q2069863	Hugh of Chalon	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002307392273	Theodechildis	Q16124683	Théodechilde	SAME	
2026-09-09	family-adjudication-gui			6000000011106061276	Rogièr III de Carcassona	Q2161741	Roger III of Carcassonne	SAME	
2026-09-09	family-adjudication-gui			6000000020652422377	Henry	Q2109627	Henry, Prince of Capua	SAME	
2026-09-09	family-adjudication-gui			6000000027847542821	Strachkwas Christ. Przemyślid	Q1369897	Strachkvas	SAME	
2026-09-09	family-adjudication-gui			6000000041107288016	Helenus	Q3721758	Helenus	SAME	
2026-09-09	family-adjudication-gui			6000000047181267984	Guillaume de Donzy	Q1553793	Guigues V, Count of Forez	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000057344096836	Isabel Vans	Q75423625	Isobell Vaus	SAME	
2026-09-09	family-adjudication-gui			6000000000834485259	Fulk FitzWarin VI, 2nd Baron FitzWarin	Q75403220	Fulk FitzWarin, 3rd Baron FitzWarin	SAME	
2026-09-09	family-adjudication-gui			6000000003086706954	Jaromir Gebhard Przemyslid	Q387368	Jaromír	SAME	
2026-09-09	family-adjudication-gui			6000000015388767493	Renato Borromeo	Q1551162	Renato II Borromeo	SAME	
2026-09-09	family-adjudication-gui			6000000016980997647	Pierre de Sainte Maure	Q102836664	Pierre II de Sainte-Maure, Seigneur de Montgaugier	SAME	
2026-09-09	family-adjudication-gui			6000000026022953819	Sigmund von Lupfen	Q110261562	Sigmund, Graf von Lupfen	SAME	
2026-09-09	family-adjudication-gui			6000000040287657550	Iñigo López de Orozco y Fernández de Valdés I Señor de Escamilla	Q101402700	Iñigo Lopez de Orozco, Señor de Escamilla	SAME	
2026-09-09	family-adjudication-gui			6000000172371172564	Galeotto Pico, Galeazzo	Q28374049	Federico I Pico	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000000474104128	Gaucher de Broyes-Commercy Seigneur de Commercy	Q3099363	Gaucher I de Broyes-Commercy	SAME	
2026-09-09	family-adjudication-gui			6000000012362852984	Katherine Bourchier	Q96075180	Katherine Barrington	SAME	
2026-09-09	family-adjudication-gui			6000000041373938962	NN son of Domitian	Q2803581	Titus Flavius Caesar	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000006727794949	Katharine von Stolberg	Q55096005	Catherine de Stolberg	SAME	
2026-09-09	family-adjudication-gui			6000000006727873834	Marina Vladimirovna	Q21105949	Maritsa Vladimirovna	SAME	
2026-09-09	family-adjudication-gui			6000000030835564326	Bohemond de Poitiers lord consort of Boutron	Q890789	Bohemund van Botroun	SAME	
2026-09-09	family-adjudication-gui			6000000000796824466	Elizabeth FitzPayne	Q75775634	Elizabeth de Briene	SAME	
2026-09-09	family-adjudication-gui			6000000010978238591	Riquilda	Q11924957	Guinidilda, Countess of Toulouse	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000021196122350	Henri I de Namur Durbuy	Q728394	Robert II of Namur	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000009764697828	Charlotta Gustava Koskull	Q108742455	Mariana Eleonora Koskull	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000023118216712	Orlacan MacMurrough	Q75382682	Urlachan MacMorrough	SAME	
2026-09-09	family-adjudication-gui			6000000003122483016	Hughes Rogier de Beaufort	Q1772194	Hugues Roger	SAME	
2026-09-09	family-adjudication-gui			6000000015409630084	James Ogilvy	Q76119526	John Ogilvy of Inverquharity	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000064341215821	Janet Moray	Q76322205	Nicholas Moray	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000000437188922	Guillaume de Nevers	Q30731305	Robert de Nevers	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000001531197466	Wife of John Lovel	Q112643618	Maud Le Strange	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000001542361980	Sophia van der Lecke	Q110536960	Sophie van der Lecke	SAME	
2026-09-09	family-adjudication-gui			6000000001744815205	NN ferch Ithel	Q110582661	NN ferch Ithel ab Einudd ap Morien	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000003494751766	Gerard De Furnival	Q105815062	Gerard|Gerald de Furnival	SAME	
2026-09-09	family-adjudication-gui			6000000007393702452	Peter de Ardene	Q99156163	John Arderne, of Aldford & Alvanley	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000015022431228	Eudes de Montagu	Q110602983	Oudard de Montagu, seigneur de Montagu et de Sassenay	SAME	
2026-09-09	family-adjudication-gui			6000000015865719818	Charlotte Friederike von Biron	Q108654838	Henriette Friederike, Gräfin von Wartenberg	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002187829920	Katarzyna	Q24307423	Catherine of Brzeg	SAME	
2026-09-09	family-adjudication-gui			6000000002188018296	Albrecht	Q88207	Albert II of Saxe-Wittenberg	SAME	
2026-09-09	family-adjudication-gui			6000000002188640742	Amalrich de Lusignan	Q52157987	Amalric of Lusignan	SAME	
2026-09-09	family-adjudication-gui			6000000002351072680	Alice de Hyde	Q76337165	Letitia Venables	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002498227729	Reginald de Everingham	Q75775673	Sir William de Everingham	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000003645870907	Praeiecta	Q7237531	Praejecta	SAME	
2026-09-09	family-adjudication-gui			6000000003649771801	Ann Butler	Q116177389	Aveline le Botiller (Butler)	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000009579909195	Sophia Árpád dynasty	Q1468374	Sophia	SAME	
2026-09-09	family-adjudication-gui			6000000011901553826	Johann I Malberg-Vinstingen	Q60675820	Johann I von Vinstingen, Herr von Vinstingen, Malberg & Falkenberg	SAME	
2026-09-09	family-adjudication-gui			6000000013567240606	Catharina van Bemmel van Kleef	Q15106672	N. N. von Henneberg	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000015299843001	Margaretha Ratzeburg	Q4250171	Małgorzata of Schlawe	SAME	
2026-09-09	family-adjudication-gui			6000000016265768607	Jan van Langerak, Drost van Altena , Kasteleyn van Loevenstein	Q76263071	Johan van Langerak	SAME	
2026-09-09	family-adjudication-gui			6000000016849773352	Juhel de Maillé	Q110715532	Juhez de Maillé, Seigneur de L'Islette de La Guéritaude	SAME	
2026-09-09	family-adjudication-gui			6000000044924200969	John Arnot	Q76016591	John Arnot	SAME	
2026-09-09	family-adjudication-gui			6000000129472670844	Chichimecacihatzin II	Q5096056	Chichimecacihuatzin II	SAME	
2026-09-09	family-adjudication-gui			6000000193346810006	Takeguma Ishihara	Q95578691	Toshikata Ōkubo	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002043219592	Loretta la Zouche	Q75940772	Lora la Zouche	SAME	
2026-09-09	family-adjudication-gui			6000000002187596192	Richardis von Schwaben princess	Q15637888	Richlind of Altdorf	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000003421236631	Cenwealh	Q544106	Cenwalh of Wessex	SAME	
2026-09-09	family-adjudication-gui			6000000003827681200	Robert Bertrand de Bricquebec	Q110601798	Robert VII Bertrand, Baron de Briquebec, Vicomte de Roncheville	SAME	
2026-09-09	family-adjudication-gui			6000000006727826781	Otton II	Q873218	Otto II, Duke of Pomerania	SAME	
2026-09-09	family-adjudication-gui			6000000006864201713	Hrothilidis	Q76299609	Hrothildis von Burgund	SAME	
2026-09-09	family-adjudication-gui			6000000015443548559	Gaucher de Châtillon sgr de la Ferté en Ponthieu, de Dours et de Saint Hillier	Q110385575	Gaucher de Châtillon, Seigneur de Dours	SAME	
2026-09-09	family-adjudication-gui			6000000045969851061	Lettice Bankes	Q76365443	Frances Legh	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000175145088445	Audoen	Q23017416	Audouen	SAME	
2026-09-09	family-adjudication-gui			6000000196292852828	Eberhard III von Hengebach	Q76122651	Eberhard III von Hengebach Graf von Heimbach	SAME	
2026-09-09	family-adjudication-gui			6000000003827305200	Uda	Q120986435	Oda von Goseck	SAME	
2026-09-09	family-adjudication-gui			6000000008907978062	Imagine von Sponheim-Kreuznach	Q119311834	Imagina von Sponheim	SAME	
2026-09-09	family-adjudication-gui			6000000014873498184	Marie de Vergy	Q111577322	Maria of Vergy	SAME	
2026-09-09	family-adjudication-gui			6000000173797015362	Augusta Carolina Henriette Cassel	Q130581369	Stina Reuterswärd	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000210257708843	Konrad II von Plain	Q111652714	Konrad of Plain and Hardegg	SAME	
2026-09-09	family-adjudication-gui			4953790471090069116	Ivan II	Q504797	Ivan II of Bulgaria	SAME	
2026-09-09	family-adjudication-gui			6000000000232592723	Helen Turvile	Q112382746	Jane Ferrers, of Tamworth	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000001504293152	Hans von Ahlefeldt	Q111989205	Frederik, Lensherre af Ahlefeldt	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002187829636	Konrad	Q75247163	Conrad von der Lausitz	SAME	
2026-09-09	family-adjudication-gui			6000000002187845537	Robert	Q528666	Robert, Count of Burgundy	SAME	
2026-09-09	family-adjudication-gui			6000000003827521169	Anna von Lupfen-Stühlingen	Q110414785	Anna von Lupfen	SAME	
2026-09-09	family-adjudication-gui			6000000003827928114	Alram von Hals	Q59394218	Albert VII (IV), Graf von Hals	SAME	
2026-09-09	family-adjudication-gui			6000000005598373985	John II de Sutton Master	Q6259734	John Sutton II	SAME	
2026-09-09	family-adjudication-gui			6000000007606804310	Hugh Starkey Esquire	Q116125141	Hugh Starkey, of Oulton	SAME	
2026-09-09	family-adjudication-gui			6000000015252227824	Katarzyna	Q67925972	Katharina of Oświęcim	SAME	
2026-09-09	family-adjudication-gui			6000000015743105753	Charles Chabot	Q109010841	Charles Chabot de Saint-Gelais, Seigneur de Sainte Foy	SAME	
2026-09-09	family-adjudication-gui			6000000024502349917	Jeanne Chabot	Q112123119	Catherine Chabot	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000025607750228	Derdas	Q1199978	Derdas III	SAME	
2026-09-09	family-adjudication-gui			6000000025833738920	Prusias	Q3575604	Zipoetes III of Bithynia	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000025902582038	Alexandre de Bombelles	Q23926425	Joseph-Henri de Bombelles	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000056374116880	NN verch Iorwerth	Q116054588	NN ferch Iorwerth ab Owain Brogyntyn	SAME	
2026-09-09	family-adjudication-gui			6000000073815980104	Daisy Gwillim	Q110332803	Dacy ferch John ap Gwilym ap Thomas of Cillwch Fach	SAME	
2026-09-09	family-adjudication-gui			6000000196985209879	Morgan ap Ieuan	Q116146012	Thomas ab Ieuan ap Dafydd ap Llywelyn Fychan of Llantrithyd	DIFFERENT	
2026-09-09	family-adjudication-gui			5277624309740085738	Christopher Wharton	Q104033504	Gilbert Wharton	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000000908857709	Lovisa Ulrica von Düben	Q111989537	baroness Lovissa Ulriikka von Düben	SAME	
2026-09-09	family-adjudication-gui			6000000006727821688	Barnim VII	Q808499	Barnim VII, Duke of Pomerania	SAME	
2026-09-09	family-adjudication-gui			6000000017758205608	Johann I von Tengen und Nellenburg	Q110261972	Johann (IV) von Tengen, Graf von Eglisau	SAME	
2026-09-09	family-adjudication-gui			6000000022276166225	Federico I Gonzaga 3°marchese di Luzzara	Q16555509	Federico I Gonzaga di Luzzara	SAME	
2026-09-09	family-adjudication-gui			6000000024739166433	Robert Menzies	Q76266623	James Menzies of Culdares	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000052693314867	Margarethe	Q120601069	Agnes von Hachberg	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000156635627878	Peralta	Q116004689	Felip del Vasto, Senyor de Castre i de Peralta	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000001164759909	Knut Rutencrantz	Q6084451	Magnus Gustafsson Rutencrantz	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002195023552	Gwladys verch Hywel Goeg	Q110635491	Gwladys ferch Hywel Goeg ab Iorwerth ap Cadwgan	SAME	
2026-09-09	family-adjudication-gui			6000000003827467866	Benedikta von Julbach III.	Q110570727	Benedikta von Ollersbach	SAME	
2026-09-09	family-adjudication-gui			6000000007862470635	Margaretha von Moers	Q94732131	Margareta Moers	SAME	
2026-09-09	family-adjudication-gui			6000000006444068001	Eleanor Markenfield	Q108913224	Margery Conyers	DIFFERENT	
2026-09-09	family-adjudication-gui			317839498360001342	Margaret Kennedy	Q125581518	Elizabeth Kennedy	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000000920600751	Catherine Lullin	Q97009493	Esther Calandrini	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002043244652	Guillaume de Bourgogne	Q3348890	Ottaviano di Savona	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002937182547	Axel Axelsson Stålarm	Q116508873	Axel Stålarm	SAME	
2026-09-09	family-adjudication-gui			6000000003494656599	Robert Plumpton Kt.	Q99805126	Sir Robert Plumpton	SAME	
2026-09-09	family-adjudication-gui			6000000003495315961	Adhémar de Limoges Vicomte de Ségur & de Limoges	Q1553582	Guy IV de Limoges	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000015653985773	Mécia Vasques da Cunha abadessa de Lorvão	Q116004567	Leonor de Acuña y Girón	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002349377317	Peter lll de Brus	Q75431910	Sir Piers de Brus III	SAME	
2026-09-09	family-adjudication-gui			6000000004289050249	John	Q2010109	Juan de Aragón y Anjou	SAME	
2026-09-09	family-adjudication-gui			6000000006604075571	Jelena Branković	Q109533604	despoina Marija Kantakouzene Brankovic, Despotovna, Princess of Rashka	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000012608482550	Isabelle de Chalencon de Polignac	Q113686707	Marguerite de Chalencon	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000013163595511	Lígach	Q76121960	unknown daughter (?)	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000014931735953	Isabeau d'Auxy	Q125524280	Jeanne de Craon	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000021791256532	Johann lll Confessio Augustana von Gleichen B5	Q60844648	Johannes von Gleichen	SAME	
2026-09-09	family-adjudication-gui			6000000032170630573	Margaret St.John	Q75387392	Mary St. John	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000192905438821	Hermione Tenney	Q76339306	Joyce Arden	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002187684358	Heinrich IV von Sponheim	Q473500	Henry IV of Sponheim	SAME	
2026-09-09	family-adjudication-gui			6000000003494769129	NN verch Gwerystan	Q116113232	NN ferch Gwerystan ap Gwaithfoed ap Gloddieu	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000006127783950	Sofia Beurræus	Q112973885	Sohvi de Beurreux, heiress of Lepaa, Viljainen & Menhamari	SAME	
2026-09-09	family-adjudication-gui			6000000008085953047	Elisabeth av Holstein	Q75290115	Mechtilde von Schauenburg	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000016751267519	Tadea de Austria	Q6137930	Tadea of Austria	SAME	
2026-09-09	family-adjudication-gui			6000000092338550447	Margarita de Velasco	Q133055102	Beatriz de Velasco y Mendoza	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000179435135287	NN de La Tour d'Auvergne	Q131725765	Henri Corret	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002116079394	Thomas Dunbar	Q75388273	Alexander de Dunbar	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002188569099	Mattheus	Q75291383	Matthias de Lorraine, Lord of Warsberg	SAME	
2026-09-09	family-adjudication-gui			6000000006727826003	Busse Von Querfurt	Q1531385	Albert III of Querfurt	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000007016191767	Petrum Roderici	Q16617598	Pedro Rodríguez de Castro	SAME	
2026-09-09	family-adjudication-gui			6000000007554051290	Ealhflæd Mercian Queen	Q9250027	Alhflæd	SAME	
2026-09-09	family-adjudication-gui			6000000008966294330	Sándor Erdődy de Monyorókerék et Monoszló	Q102070255	Sándor, Graf Erdödy de Monyorókerék et Monoszló	SAME	
2026-09-09	family-adjudication-gui			6000000027578671774	Artal VI de Alagón y Martínez de Luna XI Señor de Alagón	Q137453049	Artal VII d'Alagón	SAME	
2026-09-09	family-adjudication-gui			6000000074361739000	NN Mynors	Q116470916	Elis ferch Richard Mynors	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000203718572861	George Dunbar	Q75637539	Sir Alexander Dunbar	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000000437181848	Gerhard I	Q110537154	Gerhard de Hainault	SAME	
2026-09-09	family-adjudication-gui			6000000002188569062	Catharina van Lotharingen	Q75291430	Catherine de Lorraine	SAME	
2026-09-09	family-adjudication-gui			6000000002764770135	Nechama Loeb	Q128209458	Rechel Perlheffter	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002908588006	Ingram Percy Sir	Q75250498	Sir Ingelram Percy	SAME	
2026-09-09	family-adjudication-gui			6000000003827606089	Hélie IV de Bergerac	Q1902258	Elias III of Périgord	SAME	
2026-09-09	family-adjudication-gui			6000000005088929182	Matthew FitzHerbert	Q98481229	Matthew FitzHerbert	SAME	
2026-09-09	family-adjudication-gui			6000000006844249773	Torsten Nilsson Krumme	Q139256491	Nils Krumme	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000009588578092	Gisela von Schwaben Äbtissin von Waldkirch	Q76300385	Gisela Gräfin von Schwaben	SAME	
2026-09-09	family-adjudication-gui			6000000013492674297	Frans van Brederode	Q75948602	Balthasar van Brederode	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000015975345446	Anna Schwarzburg-Blankenstein 5	Q75245778	Anne von Schwarzburg-Sondershausen	SAME	
2026-09-09	family-adjudication-gui			6000000016812705533	Emich von Leiningen Bischof von Speyer	Q1335682	Emich von Leiningen	SAME	
2026-09-09	family-adjudication-gui			6000000029266353268	Petronelle de Beaumont	Q108291713	Pétronille de Beaumont	SAME	
2026-09-09	family-adjudication-gui			6000000001092115544	Juana de Toledo	Q101402933	Inès Garcia de Toledo	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002188002834	Eufemia Samborówna	Q9255755	Euphemia of Pomerania	SAME	
2026-09-09	family-adjudication-gui			6000000002198792856	Madog Vychan ap Madog Crupl	Q5611989	Gruffydd ap Madog Fychan	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000005565150882	Roger de Clifford	Q7359191	Roger de Clifford, 2nd Baron de Clifford	SAME	
2026-09-09	family-adjudication-gui			6000000008099473423	Anders Fryxell	Q1959091	Anders Fryxell	SAME	
2026-09-09	family-adjudication-gui			6000000009098863644	Vsevolod Sviatoslavich	Q4127288	Vsevolod I Svyatoslavich	SAME	
2026-09-09	family-adjudication-gui			6000000014334503121	Anne Florence Adelaide Montagu Lady	Q75332264	Lady Anne Florence Adelaide Montagu	SAME	
2026-09-09	family-adjudication-gui			6000000016936888263	Andrey Vsevolodovich	Q4065823	Andrei Vsevolodovich	SAME	
2026-09-09	family-adjudication-gui			6000000022838744532	Catherine Colville	Q116172832	Catherine Colville, of Ochiltree	SAME	
2026-09-09	family-adjudication-gui			6000000042728516756	Dowlandi Khatun daughter of Oljeitu (Khodabandeh)	Q3038291	Dowlandî Khatun	SAME	
2026-09-09	family-adjudication-gui			6000000081200314021	Hugues IV de Saint-Pol	Q1521994	Hugues de Saint-Pol	SAME	
2026-09-09	family-adjudication-gui			6000000190658310832	Nils Stenhammar	Q655653	Johan Stenhammar	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000222287487827	Diedrich von Viermundt	Q110506328	Dietrich von Viermundt zu Odinck	SAME	
2026-09-09	family-adjudication-gui			6000000002187721079	Aina de Périgord	Q3098493	Garsende of Périgord	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002187828363	Agnes	Q572198	Guglielma de Bohême	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002187965055	Agnes Dunbar	Q75388056	Cecilia de Dunbar	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002459825098	NN ingen Cináed	Q75382729	daughter of Kennet I	SAME	
2026-09-09	family-adjudication-gui			6000000003617362053	Catherine verch Gruffydd	Q130648366	Jonet ferch Gruffudd ap Gwilym	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000003649761996	Richard	Q1527396	Richard of Hauteville	SAME	
2026-09-09	family-adjudication-gui			6000000003665583271	Walter Olifard	Q75824707	Walter Olifard	SAME	
2026-09-09	family-adjudication-gui			6000000003827889385	Ewan fitz Conan de Atholl	Q76141732	Ewen of Glenerochie	SAME	
2026-09-09	family-adjudication-gui			6000000009353808033	Simonida Asenina Sofrosini	Q83457171	Simonis Palaiologina Asanina	SAME	
2026-09-09	family-adjudication-gui			6000000014322332474	Robert Graham	Q110689099	David Graham, of Fintry	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000018371805662	N Komnena Anema	Q130797273	Eudokia Komnene	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000022757871995	Tristram Bulkley	Q110441679	Arthur Bulkeley, of Coedan	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000022976436300	Eleanor Louise Wayne	Q76157404	Eleanor Louisa St. John	SAME	
2026-09-09	family-adjudication-gui			6000000031140823438	Iain MacDougall	Q76072154	Ian Macdougall, 8th of Dunollie and of Lorn	SAME	
2026-09-09	family-adjudication-gui			6000000082813823834	Berthold	Q828346	Bertold von Neifen	SAME	
2026-09-09	family-adjudication-gui			6000000127713224955	Philipp Jakob von Lamberg	Q110370923	Freiherr Johann (Hans) von Lamberg, Herr auf Ortenegg und Ottenstein	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000184286585868	Maria del Giudice	Q110910336	Marie d'Albret	SAME	
2026-09-09	family-adjudication-gui			6000000223951732832	Yelles Julius Kassel	Q131768822	Christian von Hessen	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000000641016142	Eustache de Sabran	Q3051925	Elzéar of Sabran	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002172713444	Isabel Widdrington	Q116174177	Isabel Ogle	SAME	
2026-09-09	family-adjudication-gui			6000000003828078936	Béatrix de Walcourt	Q110641098	Béatrice de Walcourt	SAME	
2026-09-09	family-adjudication-gui			6000000003887962291	Sanchet d'Abrichecourt KG	Q3471698	Sanchet D'Abrichecourt	SAME	
2026-09-09	family-adjudication-gui			6000000004868918209	Hugues d'Amboise	Q111994823	Hugues d'Amboise, seigneur de La Maisonfort	SAME	
2026-09-09	family-adjudication-gui			6000000006101366655	Ochos	Q6048491	Ochus	SAME	
2026-09-09	family-adjudication-gui			6000000006444391712	William de Aton	Q75293729	William Aton	SAME	
2026-09-09	family-adjudication-gui			6000000007026896336	Yolanda de Chateauvillain	Q96244445	Yolande de Châteauvillain	SAME	
2026-09-09	family-adjudication-gui			6000000007258389936	Waldrada	Q14917577	Waldrada of Tuscany	SAME	
2026-09-09	family-adjudication-gui			6000000008630657256	Landulf II	Q2587965	Landulf II of Capua	SAME	
2026-09-09	family-adjudication-gui			6000000009600603517	Jean VII de Sarrebruche	Q106967442	Jean VII de Sarrebruck-Commercy	SAME	
2026-09-09	family-adjudication-gui			6000000010535402819	Katherine Fleetwood	Q110618642	Catherine Denny, of Cheshunt	SAME	
2026-09-09	family-adjudication-gui			6000000010625449709	NN Berndtsdotter Piper	Q136305264	NN of Piperi	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000011412749684	Arthur Charles Eric Willink	Q76215879	Arthur Charles Eric Willink	SAME	
2026-09-09	family-adjudication-gui			6000000013642555607	Josephus Coymans	Q12860137	Willem Coymans	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000019277607322	Carl Stenhammar	Q655653	Johan Stenhammar	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000020307890019	Mathieu de Montmorency	Q113004776	Mathieu de Montmorency, Seigneur de Laye	SAME	
2026-09-09	family-adjudication-gui			6000000026710503827	Owain Pen Carwyn ab Owain	Q110622113	Iorwerth ab Owain Wan ap Caradog ap Gruffudd	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000030813404700	Rudolf Zacharias Abelin	Q6146501	Gustaf Lallerstedt	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000039643149388	Llywarch ap Heilin Gloff	Q112531549	Llywarch ap Heilin Gloff ap Tyfid ap Tangno	SAME	
2026-09-09	family-adjudication-gui			6000000041031202042	Vitashoka	Q17031639	Vitashoka	SAME	
2026-09-09	family-adjudication-gui			6000000072625818865	Giovanni Visconti	Q76374143	Ottorino Visconti	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000089204031944	Sian verch Elystan	Q110622082	Angharad ferch Elystan Glodrhydd	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000144731736855	NN	Q76101997	Symphoronia de Hainaut	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000002188035127	Eustachia Sutherland	Q76360503	Eustachia Sutherland	SAME	
2026-09-09	family-adjudication-gui			6000000006944289080	Antigonus II Mattathias [Last Hasmonean	Q359687	Antigonus II Mattathias	SAME	
2026-09-09	family-adjudication-gui			6000000007511906560	Beata Kristersdotter Bonde	Q127270688	Baroness Beata Bonde, heiress of Lagmansholm manor	SAME	
2026-09-09	family-adjudication-gui			6000000008345922587	Constantine I Bagrationi	Q2461780	Constantine I of Imereti	SAME	
2026-09-09	family-adjudication-gui			6000000008565564291	Adalbart II von Mainz von Saarbrücken Erzbischof	Q347484	Adalbert II. von Saarbrücken	SAME	
2026-09-09	family-adjudication-gui			6000000009237318143	Giovanni Aseno Zaccaria	Q15118568	John Asen Zaccaria	SAME	
2026-09-09	family-adjudication-gui			6000000015519966153	Lucius Cornelius Sulla Magnus Cornelius-Sulla senator	Q716713	Lucius Cornelius Sulla Felix	SAME	
2026-09-09	family-adjudication-gui			6000000016010208453	Wynrath von Fahrensbach	Q136376403	noble Reinol Varensbeke	DIFFERENT	
2026-09-09	family-adjudication-gui			6000000018211648643	Sirin bint Sham'un	Q7530303	Sîrîn bint Sham'ûn	SAME	
2026-09-09	family-adjudication-gui			6000000019992135163	Elisabeth von Katzenelnbogen	Q55178712	Elisabeth of Katzenelnbogen	SAME	
2026-09-09	family-adjudication-gui			6000000025112067876	Umar bin 'Aasim bin Umar al-Farooq	Q12981477	Umar ibn Asim	SAME	
2026-09-09	family-adjudication-gui			6000000042010642221	Newbold LeRoy Edgar	Q136377316	Newbold Leroy Edgar	SAME	
2026-09-09	family-adjudication-gui			6000000057969030915	Margaret Hume / Home	Q76030378	Margaret Blackadder	SAME	
