n	geni_id	qid
158038	6000000021400438761	Q16059228
158039	6000000007033731732	Q16059299
158040	6000000083235645713	Q16059303
158041	6000000000234346098	Q16059340
158042	6000000000065282911	Q16059418
158043	6000000033168058276	Q16059419
158044	6000000032039190312	Q16059423
158045	6000000014874912951	Q16059434
158046	6000000016597918329	Q16059446
158047	6000000030753402911	Q16059465
158048	6000000082238985956	Q16059492
158049	6000000178271739831	Q16059495
158050	6000000145517205069	Q16059517
158051	6000000146232438964	Q16059558
158052	6000000015509702354	Q16059565
158053	6000000126019620852	Q16059657
158054	6000000007497118519	Q16059671
158055	6000000005923389715	Q16059685
158056	6000000140187126827	Q16059725
158057	6000000084887605052	Q16059802
158058	6000000035333957861	Q16059819
158059	6000000042153530443	Q16059826
158060	6000000013165915738	Q16059941
158061	6000000000489505876	Q16060080
158062	6000000078063062222	Q1606106
158063	6000000026476661932	Q1606160
158064	6000000015622527735	Q1606172
158065	6000000020694855549	Q16062211
158066	6000000036697409028	Q16062221
158067	6000000145086088821	Q16062225
158068	6000000007373612147	Q16062271
158069	6000000089845971831	Q16062291
158070	6000000033258452275	Q16062294
158071	6000000021196791282	Q16062299
158072	6000000011846603402	Q16062324
158073	6000000145004715822	Q16062328
158074	6000000179741006844	Q16062437
158075	6000000004645933384	Q16062459
158076	6000000013933515393	Q1606247
158077	6000000000521847923	Q16062473
158078	6000000003147097252	Q16062491
158079	6000000166885831910	Q16062571
158080	6000000017266100670	Q16062575
158081	6000000038608522182	Q16062579
158082	6000000024467687088	Q16062599
158083	6000000124981528991	Q16062645
158084	6000000017643542484	Q16062650
158085	6000000107186535907	Q16062663
158086	6000000034007786233	Q1606267
158087	6000000063332054852	Q16062677
158088	6000000062358878833	Q16062682
158089	6000000003123626302	Q16062695
158090	6000000173875268870	Q16062726
158091	6000000005586103280	Q16062741
158092	6000000004228866886	Q16062782
158093	6000000007877960854	Q16062792
158094	6000000018472508323	Q16062797
158095	6000000172054043007	Q16062843
158096	6000000067358274904	Q16062888
158097	6000000021993572152	Q16062950
158098	6000000178349090824	Q16062954
158099	6000000131380197032	Q16062991
158100	6000000000435094810	Q16063027
158101	6000000028430401908	Q16063054
158102	6000000065855614955	Q16063060
158103	6000000012546581210	Q16063069
158104	6000000015212118257	Q16063071
158105	6000000145268977849	Q16063138
158106	6000000001504659594	Q16063209
158107	6000000042762631659	Q16063309
158108	6000000147113270175	Q16063317
158109	6000000104364137822	Q16063326
158110	6000000040658683878	Q16063370
158111	6000000001073741448	Q1606341
158112	6000000050689802993	Q16063416
158113	6000000020414825081	Q16063466
158114	6000000023431649920	Q16063468
158115	6000000029653738175	Q16063523
158116	6000000063713034821	Q16063613
158117	6000000038210291987	Q16063631
158118	6000000177785980854	Q16063644
158119	340332972530004468	Q16063724
158120	6000000004260054469	Q16063737
158121	6000000010553440858	Q16063793
158122	6000000002810345341	Q16063850
158123	6000000029078144089	Q16063900
158124	6000000022968033834	Q16063929
158125	6000000002448635271	Q16063941
158126	6000000016670340050	Q16063943
158127	6000000089463545077	Q16063955
158128	6000000002092335714	Q16063963
158129	6000000131693959848	Q16063975
158130	6000000120543974040	Q16064127
158131	6000000027916005530	Q16064147
158132	6000000181701149860	Q1606416
158133	6000000022955477251	Q16064445
158134	6000000187329670830	Q16064516
158135	6000000050275551927	Q16064628
158136	6000000001598005698	Q16064986
158137	6000000218245296895	Q16065006
158138	6000000005368557004	Q1606501
158139	6000000000782776594	Q16065099
158140	6000000045009072150	Q1606524
158141	6000000026108942409	Q16065272
158142	6000000012057863545	Q1606530
158143	6000000013735281055	Q16065308
158144	6000000065031626008	Q16065454
158145	6000000031892528004	Q16065473
158146	6000000006829191514	Q16065494
158147	6000000012432351026	Q16065644
158148	6000000010617555410	Q16065652
158149	6000000043732233998	Q16065660
158150	6000000183410056864	Q16065665
158151	6000000092274571854	Q16065697
158152	6000000018936434223	Q16065702
158153	6000000026816533847	Q16065707
158154	6000000084592065988	Q16065715
158155	6000000073952378876	Q16065723
158156	6000000027372941227	Q16065743
158157	6000000015977631493	Q16065760
158158	6000000015540586870	Q16065848
158159	6000000001254405446	Q16065893
158160	6000000000401084026	Q16065919
158161	6000000015732789397	Q16065951
158162	6000000010044580657	Q16065961
158163	6000000077428555118	Q16065966
158164	6000000017627266211	Q16065976
158165	6000000021005316115	Q16066035
158166	6000000026434978101	Q16066038
158167	6000000012386032571	Q16066048
158168	6000000001118019658	Q16066051
158169	6000000010524399863	Q16066052
158170	6000000003743487005	Q16066100
158171	6000000006598949839	Q16066172
158172	6000000050894457823	Q16066175
158173	6000000011942799496	Q16066182
158174	6000000017295887137	Q16066218
158175	6000000017448004330	Q16066231
158176	6000000173727612041	Q16066266
158177	6000000026622522650	Q1606636
158178	6000000002673336862	Q16066377
158179	6000000040788769159	Q16066395
158180	6000000009583872477	Q16066420
158181	323160693110007626	Q16066421
158182	6000000154557880129	Q16066438
158183	6000000024595743857	Q1606644
158184	6000000050136252963	Q16066481
158185	6000000008887939974	Q16066486
158186	6000000020449429662	Q16066547
158187	6000000025555651109	Q16066633
158188	6000000026284701916	Q16066646
158189	6000000174937317210	Q16066660
158190	6000000013270368780	Q1606669
158191	6000000034274088344	Q1606695
158192	6000000086738392900	Q16066977
158193	6000000073878770890	Q16067010
158194	6000000083867666052	Q1606714
158195	6000000026133453419	Q1606718
158196	6000000106924156965	Q1606804
158197	6000000171833936596	Q1606865
158198	6000000022967238313	Q1606867
158199	6000000029637811199	Q1606886
158200	6000000025900577660	Q1606902
158201	6000000038426417224	Q16069594
158202	6000000038388541541	Q1606961
158203	6000000076809673319	Q1606978
158204	6000000006889010012	Q1606983
158205	6000000023423211423	Q1607012
158206	6000000124510966910	Q1607013
158207	6000000014344808562	Q16070256
158208	6000000033993897042	Q16070612
158209	6000000066613722110	Q1607105
158210	6000000085712622897	Q1607152
158211	6000000134002130821	Q1607193
158212	6000000026119110111	Q1607198
158213	6000000035214219406	Q1607225
158214	4836774560380078937	Q16072252
158215	6000000000414666727	Q1607232
158216	6000000021038474736	Q1607233
158217	6000000070156022496	Q16072649
158218	6000000023807795003	Q1607284
158219	368106753970005211	Q16073026
158220	6000000099797188821	Q1607320
158221	6000000128569342931	Q1607349
158222	6000000028121549177	Q1607386
158223	6000000008190428426	Q1607403
158224	6000000083844313936	Q1607437
158225	6000000137486509826	Q1607444
158226	6000000012155567568	Q1607476
158227	6000000002950785271	Q1607488
158228	6000000056279795822	Q1607503
158229	6000000192903759828	Q16075070
158230	6000000028742211061	Q1607516
158231	6000000074770656038	Q16076413
158232	6000000003245348871	Q1607673
158233	6000000075497564956	Q16076827
158234	6000000075603740835	Q16077099
158235	6000000075507607935	Q16077569
158236	6000000075326978875	Q16077626
158237	6000000042399990873	Q1607769
158238	6000000092799079060	Q1607842
158239	6000000150688573822	Q1607844
158240	6000000013639936478	Q1607877
158241	6000000019078439785	Q1607896
158242	6000000001289979034	Q16079695
158243	6000000007466320569	Q1608067
158244	6000000121653676858	Q1608107
158245	6000000129376506941	Q1608149
158246	6000000152162845821	Q1608215
158247	6000000182694520837	Q1608224
158248	6000000084491479872	Q1608225
158249	6000000182222929827	Q1608237
158250	6000000150688563830	Q1608241
158251	6000000019398343559	Q16082722
158252	6000000069327036837	Q1608327
158253	6000000024930061220	Q1608366
158254	6000000038218675112	Q16083760
158255	6000000041208591823	Q16083769
158256	6000000035198169879	Q1608383
158257	308794536100003886	Q16083947
158258	6000000073365798698	Q16083970
158259	6000000088151725239	Q1608413
158260	6000000047517262821	Q1608445
158261	6000000016610217752	Q16085870
158262	6000000031042680537	Q1608635
158263	6000000014593325311	Q16086743
158264	6000000002889707045	Q1608700
158265	6000000039535295505	Q1608701
158266	6000000054520706034	Q1608732
158267	6000000036018392316	Q16088470
158268	6000000030316127342	Q16088848
158269	6000000067356510111	Q16088946
158270	6000000074444706918	Q16089058
158271	6000000175624562853	Q16089076
158272	6000000079049211480	Q16089666
158273	6000000073068370840	Q16089697
158274	6000000025819716101	Q16089894
158275	6000000077929005861	Q16089898
158276	6000000122034817524	Q16089956
158277	6000000001499168199	Q16089965
158278	6000000002859614839	Q16090008
158279	6000000068873373892	Q16090012
158280	6000000040107601584	Q16090127
158281	6000000047177548255	Q16090129
158282	6000000116592236821	Q16090516
158283	6000000030180756007	Q16090574
158284	6000000036059847320	Q16090951
158285	6000000045232908353	Q16091426
158286	6000000030381868083	Q1609144
158287	6000000048122200006	Q16091620
158288	6000000058751150382	Q16091714
158289	6000000108287273834	Q1609294
158290	6000000175827633881	Q1609302
158291	6000000180927453877	Q1609331
158292	6000000002017974776	Q16093392
158293	6000000002250031306	Q16093542
158294	6000000012597355740	Q1609356
158295	6000000023682008088	Q1609363
158296	6000000001522083816	Q16093633
158297	6000000089884298942	Q1609460
158298	6000000124369830118	Q1609520
158299	6000000004096514662	Q16095735
158300	6000000183625777858	Q16095752
158301	6000000008679345602	Q16095893
158302	6000000070410604187	Q16098844
158303	6000000065565107904	Q16099421
158304	6000000172182141846	Q1609980
158305	6000000151913546828	Q1610165
158306	6000000166397515857	Q1610200
158307	6000000176280696886	Q16102012
158308	6000000048619408440	Q1610227
158309	6000000089123286915	Q1610232
158310	6000000017909191936	Q1610268
158311	6000000003471580795	Q1610272
158312	6000000000517967165	Q1610284
158313	6000000090180354845	Q1610288
158314	6000000015908176497	Q1610336
158315	6000000003540023234	Q1610343
158316	6000000002371275896	Q1610344
158317	6000000163928320834	Q1610372
158318	6000000182117546824	Q16104379
158319	6000000178978452851	Q16104413
158320	6000000011358237371	Q16104594
158321	6000000042609285368	Q16104641
158322	6000000183320760823	Q161048
158323	6000000032173945244	Q16104819
158324	6000000056341922905	Q16105101
158325	6000000085041733005	Q16105196
158326	6000000020469569902	Q1610558
158327	6000000029963371947	Q1610595
158328	6000000114825731920	Q1610596
158329	5131672349940083610	Q16106015
158330	6000000024694957886	Q1610629
158331	6000000038394265857	Q16106354
158332	6000000024515329703	Q1610664
158333	6000000040774819602	Q16106681
158334	6000000173297645831	Q1610701
158335	6000000010781472185	Q16107242
158336	6000000026590699167	Q16107377
158337	6000000077468464176	Q1610777
158338	6000000037406270031	Q1610874
158339	6000000014157737623	Q1610883
158340	6000000076608015859	Q16109689
158341	6000000054258551013	Q16109746
158342	6000000022734505090	Q1610987
158343	6000000103724949838	Q16109904
158344	6000000128977929857	Q16110789
158345	6000000170752057827	Q16111118
158346	6000000012107524753	Q16111421
158347	6000000028708710640	Q16111630
158348	6000000024789033034	Q1611238
158349	6000000059176059907	Q16112529
158350	6000000183846044844	Q16112710
158351	6000000056341859826	Q1611310
158352	6000000081921732951	Q1611349
158353	6000000007646930317	Q16113498
158354	6000000013265396868	Q16114036
158355	6000000175728061849	Q16114083
158356	4844176412270054377	Q1611422
158357	6000000104169324983	Q161143
158358	386631993040002744	Q16114513
158359	6000000072110949969	Q16114594
158360	6000000038311310876	Q16114602
158361	6000000103729595101	Q16114733
158362	6000000015354671453	Q16114822
158363	6000000039683010296	Q16114858
158364	6000000040887991685	Q1611523
158365	6000000084678876927	Q16115239
158366	6000000121048247821	Q16115445
158367	6000000077728843073	Q1611554
158368	6000000094139582851	Q1611561
158369	6000000020664080049	Q1611569
158370	6000000037776931284	Q16115697
158371	6000000019446943202	Q16115994
158372	6000000028413016550	Q1611619
158373	6000000037605049020	Q1611633
158374	6000000014440537318	Q16116816
158375	6000000096293409837	Q16117385
158376	6000000128554669834	Q1611744
158377	6000000176758124053	Q1611753
158378	6000000077597709077	Q1611754
158379	6000000038334072926	Q1611841
158380	6000000175626879907	Q1611890
158381	6000000079986057862	Q1612000
158382	6000000144787551883	Q1612017
158383	6000000022784964149	Q1612018
158384	6000000009224221898	Q1612053
158385	6000000173153405000	Q1612073
158386	6000000180826383894	Q1612094
158387	6000000009200749165	Q1612107
158388	6000000068660887841	Q1612156
158389	6000000082163440821	Q1612184
158390	6000000004035259573	Q1612197
158391	5599072866290028519	Q1612254
158392	6000000039870336257	Q1612335
158393	6000000027256439581	Q1612442
158394	6000000044386939053	Q1612486
158395	6000000002678643892	Q1612549
158396	6000000179938424831	Q1612596
158397	6000000004688757580	Q1612715
158398	6000000003911814883	Q1612739
158399	6000000180021485892	Q1612795
158400	6000000029226872419	Q1612809
158401	6000000075426823914	Q16128506
158402	6000000041637262855	Q1612851
158403	6000000005236993080	Q16128602
158404	6000000015611683152	Q16128672
158405	6000000010728334064	Q16128679
158406	6000000182294154830	Q16128803
158407	6000000048278703833	Q16128813
158408	6000000010304276642	Q16128860
158409	6000000021163451248	Q1612896
158410	6000000007498862443	Q16129114
158411	6000000006921321756	Q1612926
158412	6000000041033062168	Q1612929
158413	6000000018665155559	Q16129495
158414	6000000004349135172	Q16129568
158415	6000000029513115889	Q1612968
158416	6000000002206804170	Q16129687
158417	6000000040672734752	Q1612981
158418	6000000051075618882	Q16130022
158419	6000000088683770853	Q1613008
158420	6000000025866847700	Q16130168
158421	6000000021124563190	Q1613034
158422	6000000060899503896	Q1613045
158423	6000000004881148204	Q16130549
158424	6000000182748353964	Q1613063
158425	6000000007258505268	Q16130760
158426	6000000002623687718	Q1613095
158427	6000000052881995855	Q1613117
158428	6000000006712259146	Q16131309
158429	6000000077140364833	Q1613154
158430	6000000020057555576	Q1613161
158431	6000000079418435480	Q1613173
158432	6000000179876034886	Q16131816
158433	6000000041344473028	Q1613189
158434	6000000180041507822	Q1613208
158435	6000000030896621906	Q1613215
158436	6000000046922905464	Q1613238
158437	6000000175281702970	Q16132456
158438	6000000023897212216	Q1613247
158439	6000000127538720901	Q16132585
