qid	classes
Q105534510	Q101352
Q105534514	Q101352
Q105534516	Q101352
Q105534518	Q101352
Q105534520	Q101352
Q105534521	Q101352
Q105534522	Q101352
Q105534524	Q101352
Q105534525	Q101352
Q105534526	Q101352
Q105534527	Q101352
Q105534528	Q101352
Q105534529	Q101352
Q105534530	Q101352
Q105534531	Q101352
Q105534532	Q101352
Q105534533	Q101352
Q105534535	Q101352
Q105534536	Q101352
Q105534537	Q101352
Q105534538	Q101352
Q105534540	Q101352
Q105534541	Q101352
Q105534543	Q101352
Q105534544	Q101352
Q105534546	Q101352
Q105534548	Q101352
Q105534549	Q101352
Q105534551	Q101352
Q105534552	Q101352
Q105534554	Q101352
Q105534556	Q101352
Q105534562	Q101352
Q105534563	Q101352
Q105534565	Q101352
Q105534566	Q101352
Q105534568	Q101352
Q105534570	Q101352
Q105534572	Q101352
Q105534573	Q101352
Q105534574	Q101352
Q105534578	Q101352
Q105534579	Q101352
Q105534581	Q101352
Q105534582	Q101352
Q105534583	Q101352
Q105534584	Q101352
Q105534585	Q101352
Q105534586	Q101352
Q105534587	Q101352
Q105534588	Q101352
Q105534591	Q101352
Q105534592	Q101352
Q105534595	Q101352
Q105534596	Q101352
Q105534598	Q101352
Q105534600	Q101352
Q105534601	Q101352
Q105534603	Q101352
Q105534604	Q101352
Q105534606	Q101352
Q105534608	Q101352
Q105534609	Q101352
Q105534611	Q101352
Q105534615	Q101352
Q105534616	Q101352
Q105534621	Q101352
Q105534623	Q101352
Q105534624	Q101352
Q105534625	Q101352
Q105534626	Q101352
Q105534627	Q101352
Q105534628	Q101352
Q105534629	Q101352
Q105534630	Q101352
Q105534631	Q101352
Q105534632	Q12308941
Q105534634	Q101352
Q105534635	Q101352
Q105534638	Q101352
Q105534642	Q101352
Q105534644	Q101352
Q105534645	Q101352
Q105534650	Q101352
Q105534651	Q101352
Q105534652	Q101352
Q105534654	Q101352
Q105534656	Q101352
Q105534657	Q101352
Q105534658	Q101352
Q105534659	Q101352
Q105534665	Q101352
Q105534672	Q101352
Q105534677	Q101352
Q105534679	Q101352
Q105534684	Q101352
Q105534685	Q101352
Q105534687	Q101352
Q105534688	Q101352
Q105534690	Q101352
Q105534692	Q101352
Q105534694	Q101352
Q105534697	Q101352
Q105534698	Q101352
Q105534699	Q101352
Q105534701	Q101352
Q105534704	Q101352
Q105534705	Q101352
Q105534716	Q101352
Q105534717	Q101352
Q105534718	Q101352
Q105534736	Q101352
Q105534741	Q101352
Q105534748	Q101352
Q105534754	Q101352
Q105534760	Q101352
Q105534766	Q101352
Q105534771	Q101352
Q105534778	Q101352
Q105534784	Q101352
Q105534790	Q101352
Q105534796	Q101352
Q105534804	Q101352
Q105534811	Q101352
Q105534818	Q101352
Q105534826	Q101352
Q105534833	Q101352
Q105534839	Q101352
Q105534845	Q101352
Q105534849	Q101352
Q105534854	Q101352
Q105534861	Q101352
Q105534864	Q101352
Q105534865	Q101352
Q105534867	Q101352
Q105534868	Q101352
Q105534871	Q101352
Q105534873	Q101352
Q105534878	Q101352
Q105534880	Q101352
Q105534881	Q101352
Q105534883	Q101352
Q105534884	Q101352
Q105534886	Q101352
Q105534890	Q101352
Q105534891	Q101352
Q105534892	Q101352
Q105534893	Q101352
Q105534894	Q101352
Q105534895	Q101352
Q105534896	Q101352
Q105534898	Q101352
Q105534899	Q101352
Q105534900	Q101352
Q105534905	Q101352
Q105534906	Q101352
Q105534907	Q101352
Q105534910	Q101352
Q105534911	Q101352
Q105534912	Q101352
Q105534916	Q101352
Q105534918	Q101352
Q105534920	Q101352
Q105534921	Q101352
Q105534923	Q101352
Q105534924	Q101352
Q105534925	Q101352
Q105534927	Q101352
Q105534928	Q101352
Q105534930	Q101352
Q105534935	Q101352
Q105534936	Q101352
Q105534938	Q101352
Q105534939	Q101352
Q105534941	Q101352
Q105534943	Q101352
Q105534944	Q101352
Q105534945	Q101352
Q105534947	Q101352
Q105534948	Q101352
Q105534949	Q101352
Q105534950	Q101352
Q105534951	Q101352
Q105534953	Q101352
Q105534954	Q101352
Q105534955	Q101352
Q105534956	Q101352
Q105534958	Q101352
Q105534963	Q101352
Q105534967	Q101352
Q105534969	Q101352
Q105534971	Q101352
Q105534972	Q101352
Q105534974	Q101352
Q105534979	Q101352
Q105534980	Q101352
Q105534981	Q101352
Q105534982	Q101352
Q105534983	Q101352
Q105534984	Q101352
Q105534985	Q101352
Q105534986	Q101352
Q105534988	Q101352
Q105534990	Q101352
Q105534991	Q101352
Q105534992	Q101352
Q105534994	Q101352
Q105534996	Q101352
Q105534998	Q101352
Q105535003	Q101352
Q105535004	Q101352
Q105535008	Q101352
Q105535010	Q101352
Q105535019	Q101352
Q105535024	Q101352
Q105535033	Q101352
Q105535035	Q101352
Q105535036	Q101352
Q105535042	Q101352
Q105535044	Q101352
Q105535045	Q101352
Q105535046	Q101352
Q105535047	Q101352
Q105535049	Q101352
Q105535050	Q101352
Q105535051	Q101352
Q105535054	Q101352
Q105535057	Q101352
Q105535060	Q101352
Q105535062	Q101352
Q105535063	Q101352
Q105535064	Q101352
Q105535066	Q101352
Q105535068	Q101352
Q105535069	Q101352
Q105535072	Q101352
Q105535075	Q101352
Q105535078	Q101352
Q105535079	Q101352
Q105535082	Q101352
Q105535083	Q101352
Q105535084	Q101352
Q105535086	Q101352
Q105535087	Q101352
Q105535088	Q101352
Q105535089	Q101352
Q105535090	Q101352
Q105535092	Q101352
Q105535094	Q101352
Q105535095	Q101352
Q105535096	Q101352
Q105535098	Q101352
Q105535099	Q101352
Q105535102	Q101352
Q105535107	Q101352
Q105535111	Q101352
Q105535112	Q101352
Q105535115	Q101352
Q105535120	Q101352
Q105535122	Q101352
Q105535123	Q101352
Q105535124	Q101352
Q105535125	Q101352
Q105535139	Q101352
Q105535140	Q101352
Q105535141	Q101352
Q105535143	Q101352
Q105535144	Q101352
Q105535145	Q101352
Q105535147	Q101352
Q105535148	Q101352
Q105535149	Q101352
Q105535150	Q101352
Q105535152	Q101352
Q105535153	Q101352
Q105535154	Q101352
Q105535155	Q101352
Q105535156	Q101352
Q105535157	Q101352
Q105535158	Q101352
Q105535161	Q101352
Q105535163	Q101352
Q105535175	Q101352
Q105535177	Q101352
Q105535179	Q101352
Q105535183	Q101352
Q105535189	Q101352
Q105535193	Q101352
Q105535194	Q101352
Q105535195	Q101352
Q105535200	Q101352
Q105535201	Q101352
Q105535202	Q101352
Q105535204	Q101352
Q105535206	Q101352
Q105535207	Q101352
Q105535208	Q101352
Q105535213	Q101352
Q105535214	Q101352
Q105535215	Q101352
Q105535216	Q101352
Q105535217	Q101352
Q105535223	Q101352
Q105535225	Q101352
Q105535226	Q101352
Q105535230	Q101352
Q105535232	Q101352
Q105535233	Q101352
Q105535234	Q101352
Q105535235	Q101352
Q105535237	Q101352
Q105535238	Q101352
Q105535240	Q101352
Q105535243	Q101352
Q105535248	Q101352
Q105535250	Q101352
Q105535255	Q101352
Q105535256	Q101352
Q105535258	Q101352
Q105535260	Q101352
Q105535261	Q101352
Q105535263	Q101352
Q105535265	Q101352
Q105535266	Q101352
Q105535268	Q101352
Q105535271	Q101352
Q105535272	Q101352
Q105535275	Q101352
Q105535277	Q101352
Q105535280	Q101352
Q105535281	Q101352
Q105535283	Q101352
Q105535287	Q101352
Q105535293	Q101352
Q105535294	Q101352
Q105535298	Q101352
Q105535300	Q101352
Q105535301	Q101352
Q105535302	Q101352
Q105535303	Q101352
Q105535310	Q101352
Q105535312	Q101352
Q105535314	Q101352
Q105535315	Q101352
Q105535317	Q101352
Q105535319	Q101352
Q105535320	Q101352
Q105535321	Q101352
Q105535323	Q101352
Q105535325	Q101352
Q105535326	Q101352
Q105535328	Q101352
Q105535333	Q101352
Q105535336	Q101352
Q105535349	Q101352
Q105535350	Q101352
Q105535353	Q101352
Q105535355	Q101352
Q105535356	Q101352
Q105535365	Q101352
Q105535367	Q101352
Q105535368	Q101352
Q105535369	Q101352
Q105535370	Q101352
Q105535387	Q101352
Q105535390	Q101352
Q105535391	Q101352
Q105535394	Q101352
Q105535403	Q101352
Q105535405	Q101352
Q105535406	Q101352
Q105535412	Q101352
Q105535413	Q101352
Q105535414	Q101352
Q105535415	Q101352
Q105535416	Q101352
Q105535419	Q101352
Q105535422	Q101352
Q105535425	Q101352
Q105535426	Q101352
Q105535428	Q101352
Q105535430	Q101352
Q105535431	Q101352
Q105535433	Q101352
Q105535435	Q101352
Q105535436	Q101352
Q105535438	Q101352
Q105535444	Q11879590
Q105535452	Q101352
Q105535454	Q101352
Q105535455	Q101352
Q105535457	Q101352
Q105535459	Q101352
Q105535461	Q101352
Q105535463	Q101352
Q105535465	Q101352
Q105535466	Q101352
Q105535473	Q101352
Q105535474	Q101352
Q105535476	Q101352
Q105535484	Q101352
Q105535487	Q101352
Q105535488	Q101352
Q105535490	Q101352
Q105535496	Q101352
Q105535499	Q101352
Q105535501	Q101352
Q105535503	Q101352
Q105535505	Q101352
Q105535507	Q101352
Q105535511	Q101352
Q105535514	Q101352
Q105535516	Q101352
Q105535517	Q101352
Q105535518	Q101352
Q105535519	Q101352
Q105535520	Q101352
Q105535526	Q101352
Q105535528	Q101352
Q105535530	Q101352
Q105535531	Q101352
Q105535532	Q101352
Q105535534	Q101352
Q105535538	Q101352
Q105535544	Q101352
Q105535545	Q101352
Q105535547	Q101352
Q105535548	Q101352
Q105535549	Q101352
Q105535551	Q101352
Q105535552	Q101352
Q105535554	Q101352
Q105535555	Q101352
Q105535559	Q101352
Q105535561	Q101352
Q105535562	Q101352
Q105535563	Q101352
Q105535564	Q101352
Q105535566	Q101352
Q105535567	Q101352
Q105535568	Q101352
Q105535573	Q101352
Q105535578	Q101352
Q105535580	Q101352
Q105535586	Q101352
Q105535589	Q101352
Q105535592	Q101352
Q105535599	Q101352
Q105535601	Q101352
Q105535605	Q101352
Q105535607	Q101352
Q105535608	Q101352
Q105535610	Q101352
Q105535611	Q101352
Q105535617	Q101352
Q105535619	Q101352
Q105535624	Q101352
Q105535625	Q101352
Q105535627	Q101352
Q105535639	Q101352
Q105535640	Q101352
Q105535642	Q101352
Q105535646	Q101352
Q105535649	Q101352
Q105535651	Q101352
Q105535652	Q101352
Q105535654	Q101352
Q105535660	Q101352
Q105535661	Q101352
Q105535662	Q101352
Q105535663	Q101352
Q105535665	Q101352
Q105535666	Q101352
Q105535671	Q101352
Q105535676	Q101352
Q105535678	Q101352
Q105535680	Q101352
Q105535682	Q101352
Q105535685	Q101352
Q105535702	Q101352
Q105535704	Q101352
Q105535708	Q101352
Q105535712	Q101352
Q105535718	Q101352
Q105535721	Q101352
Q105535727	Q101352
Q105535729	Q101352
Q105535731	Q101352
Q105535744	Q101352
Q105535746	Q101352
Q105535747	Q101352
Q105535749	Q101352
Q105535759	Q101352
Q105535760	Q101352
Q105535761	Q101352
Q105535762	Q101352
Q105535763	Q101352
Q105535765	Q101352
Q105535767	Q101352
Q105535769	Q101352
Q105535775	Q101352
Q105535777	Q101352
Q105535779	Q101352
Q105535781	Q101352
Q105535782	Q101352
Q105535784	Q101352
Q105535786	Q101352
Q105535788	Q101352
Q105535790	Q101352
Q105535792	Q101352
Q105535793	Q101352
Q105535801	Q101352
Q105535802	Q101352
Q105535804	Q101352
Q105535805	Q101352
Q105535806	Q101352
Q105535807	Q101352
Q105535812	Q101352
Q105535813	Q101352
Q105535815	Q101352
Q105535817	Q101352
Q105535819	Q101352
Q105535823	Q101352
Q105535825	Q101352
Q105535826	Q101352
Q105535828	Q101352
Q105535830	Q101352
Q105535833	Q101352
Q105535835	Q101352
Q105535837	Q101352
Q105535839	Q101352
Q105535841	Q101352
Q105535846	Q101352
Q105535848	Q101352
Q105535849	Q101352
Q105535851	Q101352
Q105535853	Q101352
Q105535859	Q101352
Q105535865	Q101352
Q105535867	Q101352
Q105535869	Q101352
Q105535875	Q101352
Q105535877	Q101352
Q105535878	Q101352
Q105535879	Q101352
Q105535880	Q101352
Q105535885	Q101352
Q105535887	Q101352
Q105535888	Q101352
Q105535890	Q101352
Q105535900	Q101352
Q105535901	Q101352
Q105535902	Q101352
Q105535904	Q101352
Q105535905	Q101352
Q105535910	Q101352
Q105535912	Q101352
Q105535913	Q101352
Q105535914	Q101352
Q105535919	Q101352
Q105535926	Q101352
Q105535927	Q101352
Q105535929	Q101352
Q105535930	Q101352
Q105535931	Q101352
Q105535933	Q101352
Q105535938	Q101352
Q105535940	Q101352
Q105535942	Q101352
Q105535944	Q101352
Q105535945	Q101352
Q105535947	Q101352
Q105535949	Q101352
Q105535953	Q101352
Q105535954	Q101352
Q105535956	Q101352
Q105535957	Q101352
Q105535958	Q101352
Q105535959	Q101352
Q105535962	Q101352
Q105535967	Q101352
Q105535968	Q101352
Q105535973	Q101352
Q105535975	Q101352
Q105535977	Q101352
Q105535979	Q101352
Q105535980	Q101352
Q105535983	Q101352
Q105535984	Q101352
Q105535986	Q101352
Q105535988	Q101352
Q105535989	Q101352
Q105535991	Q101352
Q105535993	Q101352
Q105535994	Q101352
Q105535996	Q101352
Q105536002	Q101352
Q105536004	Q101352
Q105536010	Q101352
Q105536012	Q101352
Q105536014	Q101352
Q105536015	Q101352
Q105536016	Q101352
Q105536017	Q101352
Q105536019	Q101352
Q105536021	Q101352
Q105536022	Q101352
Q105536023	Q101352
Q105536024	Q101352
Q105536027	Q101352
Q105536030	Q101352
Q105536032	Q101352
Q105536036	Q101352
Q105536037	Q101352
Q105536039	Q101352
Q105536040	Q101352
Q105536043	Q101352
Q105536045	Q101352
Q105536046	Q101352
Q105536047	Q101352
Q105536054	Q101352
Q105536057	Q101352
Q105536058	Q101352
Q105536061	Q101352
Q105536062	Q101352
Q105536066	Q101352
Q105536067	Q101352
Q105536070	Q101352
Q105536075	Q101352
Q105536076	Q101352
Q105536078	Q101352
Q105536079	Q101352
Q105536081	Q101352
Q105536082	Q101352
Q105536083	Q101352
Q105536084	Q101352
Q105536085	Q101352
Q105536095	Q101352
Q105536096	Q101352
Q105536099	Q101352
Q105536104	Q101352
Q105536109	Q101352
Q105536114	Q101352
Q105536122	Q101352
Q105536136	Q101352
Q105536138	Q101352
Q105536139	Q101352
Q105536140	Q101352
Q105536142	Q101352
Q105536143	Q101352
Q105536150	Q101352
Q105536151	Q101352
Q105536157	Q101352
Q105536161	Q101352
Q105536162	Q101352
Q105536163	Q101352
Q105536168	Q101352
Q105536170	Q101352
Q105536171	Q101352
Q105536172	Q101352
Q105536174	Q101352
Q105536179	Q101352
Q105536180	Q101352
Q105536181	Q101352
Q105536183	Q101352
Q105536197	Q101352
Q105536200	Q101352
Q105536201	Q101352
Q105536207	Q101352
Q105536209	Q101352
Q105536214	Q101352
Q105536216	Q101352
Q105536217	Q101352
Q105536218	Q101352
Q105536219	Q101352
Q105536221	Q101352
Q105536222	Q101352
Q105536224	Q101352
Q105536226	Q101352
Q105536228	Q101352
Q105536229	Q101352
Q105536230	Q101352
Q105536232	Q101352
Q105536233	Q101352
Q105536238	Q101352
Q105536240	Q101352
Q105536242	Q101352
Q105536243	Q101352
Q105536244	Q101352
Q105536245	Q101352
Q105536246	Q101352
Q105536248	Q101352
Q105536250	Q101352
Q105536251	Q101352
Q105536255	Q101352
Q105536257	Q101352
Q105536261	Q101352
Q105536262	Q101352
Q105536264	Q101352
Q105536265	Q101352
Q105536266	Q101352
Q105536268	Q101352
Q105536269	Q101352
Q105536270	Q101352
Q105536274	Q101352
Q105536275	Q101352
Q105536276	Q101352
Q105536277	Q101352
Q105536285	Q101352
Q105536289	Q101352
Q105536294	Q101352
Q105536295	Q101352
Q105536297	Q101352
Q105536299	Q101352
Q105536304	Q101352
Q105536306	Q101352
Q105536308	Q101352
Q105536309	Q101352
Q105536310	Q101352
Q105536312	Q101352
Q105536313	Q101352
Q105536315	Q101352
Q105536317	Q101352
Q105536318	Q101352
Q105536325	Q101352
Q105536326	Q101352
Q105536327	Q101352
Q105536329	Q101352
Q105536330	Q101352
Q105536331	Q101352
Q105536333	Q101352
Q105536334	Q101352
Q105536339	Q101352
Q105536340	Q101352
Q105536342	Q101352
Q105536344	Q101352
Q105536345	Q101352
Q105536347	Q101352
Q105536348	Q101352
Q105536350	Q101352
Q105536358	Q101352
Q105536359	Q101352
Q105536362	Q101352
Q105536364	Q101352
Q105536369	Q101352
Q105536370	Q101352
Q105536371	Q101352
Q105536382	Q101352
Q105536385	Q101352
Q105536387	Q101352
Q105536388	Q101352
Q105536389	Q101352
Q105536390	Q101352
Q105536393	Q101352
Q105536394	Q101352
Q105536396	Q101352
Q105536403	Q101352
Q105536405	Q101352
Q105536409	Q101352
Q105536411	Q101352
Q105536412	Q101352
Q105536414	Q101352
Q105536415	Q101352
Q105536419	Q101352
Q105536420	Q101352
Q105536421	Q101352
Q105536423	Q101352
Q105536427	Q101352
Q105536433	Q101352
Q105536437	Q101352
Q105536440	Q101352
Q105536442	Q101352
Q105536452	Q101352
Q105536454	Q101352
Q105536456	Q101352
Q105536461	Q101352
Q105536463	Q101352
Q105536464	Q101352
Q105536470	Q101352
Q105536471	Q101352
Q105536474	Q101352
Q105536483	Q101352
Q105536485	Q101352
Q105536487	Q101352
Q105536488	Q101352
Q105536489	Q101352
Q105536490	Q101352
Q105536492	Q101352
Q105536493	Q101352
Q105536495	Q101352
Q105536496	Q101352
Q105536498	Q101352
Q105536507	Q101352
Q105536508	Q101352
Q105536512	Q101352
Q105536514	Q101352
Q105536538	Q101352
Q105536539	Q101352
Q105536540	Q101352
Q105536549	Q101352
Q105536556	Q101352
Q105536557	Q101352
Q105536559	Q101352
Q105536560	Q101352
Q105536563	Q101352
Q105536567	Q101352
Q105536569	Q101352
Q105536571	Q101352
Q105536572	Q101352
Q105536573	Q101352
Q105536575	Q101352
Q105536576	Q101352
Q105536577	Q101352
Q105536579	Q101352
Q105536581	Q101352
Q105536582	Q101352
Q105536583	Q101352
Q105536585	Q101352
Q105536587	Q101352
Q105536589	Q101352
Q105536590	Q101352
Q105536592	Q101352
Q105536596	Q101352
Q105536598	Q101352
Q105536599	Q101352
Q105536601	Q101352
Q105536604	Q101352
Q105536606	Q101352
Q105536608	Q101352
Q105536617	Q101352
Q105536618	Q101352
Q105536620	Q101352
Q105536621	Q101352
Q105536623	Q101352
Q105536630	Q101352
Q105536632	Q101352
Q105536635	Q101352
Q105536637	Q101352
Q105536638	Q101352
Q105536639	Q101352
Q105536641	Q101352
Q105536644	Q101352
Q105536649	Q101352
Q105536650	Q101352
Q105536655	Q101352
Q105536657	Q101352
Q105536659	Q101352
Q105536661	Q101352
Q105536662	Q101352
Q105536669	Q101352
Q105536670	Q101352
Q105536671	Q101352
Q105536673	Q101352
Q105536675	Q101352
Q105536678	Q101352
Q105536679	Q101352
Q105536682	Q101352
Q105536686	Q101352
Q105536689	Q101352
Q105536690	Q101352
Q105536692	Q101352
Q105536703	Q101352
Q105536705	Q101352
Q105536710	Q101352
Q105536711	Q101352
Q105536718	Q101352
Q105536719	Q101352
Q105536721	Q101352
Q105536723	Q101352
Q105536725	Q101352
Q105536727	Q101352
Q105536732	Q101352
Q105536733	Q101352
Q105536735	Q101352
Q105536736	Q101352
Q105536741	Q101352
Q105536743	Q101352
Q105536745	Q101352
Q105536747	Q101352
Q105536753	Q101352
Q105536755	Q101352
Q105536758	Q101352
Q105536759	Q101352
Q105536760	Q101352
Q105536761	Q101352
Q105536763	Q101352
Q105536765	Q101352
Q105536767	Q101352
Q105536769	Q101352
Q105536770	Q101352
Q105536772	Q101352
Q105536778	Q101352
Q105536781	Q101352
Q105536782	Q101352
Q105536784	Q101352
Q105536786	Q101352
Q105536788	Q101352
Q105536790	Q101352
Q105536792	Q101352
Q105536796	Q101352
Q105536798	Q101352
Q105536800	Q101352
Q105536802	Q101352
Q105536806	Q101352
Q105536808	Q101352
Q105536810	Q101352
Q105536812	Q101352
Q105536814	Q101352
Q105536817	Q101352
Q105536819	Q101352
Q105536821	Q101352
Q105536822	Q101352
Q105536832	Q101352
Q105536834	Q101352
Q105536836	Q101352
Q105536841	Q101352
Q105536843	Q101352
Q105536844	Q101352
Q105536847	Q101352
Q105536851	Q101352
Q105536852	Q101352
Q105536854	Q101352
Q105536857	Q101352
Q105536861	Q101352
Q105536863	Q101352
Q105536865	Q101352
Q105536873	Q101352
Q105536874	Q101352
Q105536880	Q101352
Q105536885	Q101352
Q105536887	Q101352
Q105536889	Q101352
Q105536891	Q101352
Q105536893	Q101352
Q105536904	Q101352
Q105536910	Q101352
Q105536928	Q101352
Q105536929	Q101352
Q105536931	Q101352
Q105536933	Q101352
Q105536937	Q101352
Q105536939	Q101352
Q105536942	Q101352
Q105536945	Q101352
Q105536948	Q101352
Q105536950	Q101352
Q105536954	Q101352
Q105536955	Q101352
Q105536958	Q101352
Q105536960	Q101352
Q105536962	Q101352
Q105536964	Q101352
Q105536967	Q101352
Q105536971	Q101352
Q105536976	Q101352
Q105536981	Q101352
Q105536983	Q101352
Q105536984	Q101352
Q105536986	Q101352
Q105536994	Q101352
Q105536997	Q101352
Q105536999	Q101352
Q105537001	Q101352
Q105537003	Q101352
Q105537005	Q101352
Q105537009	Q101352
Q105537014	Q101352
Q105537019	Q101352
Q105537020	Q101352
Q105537021	Q101352
Q105537023	Q101352
Q105537025	Q101352
Q105537028	Q101352
Q105537031	Q101352
Q105537033	Q101352
Q105537034	Q101352
Q105537036	Q101352
Q105537039	Q101352
Q105537041	Q101352
Q105537043	Q101352
Q105537044	Q101352
Q105537048	Q101352
Q105537049	Q101352
Q105537050	Q101352
Q105537052	Q101352
Q105537053	Q101352
Q105537055	Q101352
Q105537058	Q101352
Q105537060	Q101352
Q105537063	Q101352
Q105537066	Q101352
Q105537068	Q101352
Q105537071	Q101352
Q105537078	Q101352
Q105537084	Q101352
Q105537090	Q101352
Q105537097	Q101352
Q105537103	Q101352
Q105537109	Q101352
Q105537114	Q101352
Q105537122	Q101352
Q105537127	Q101352
Q105537132	Q101352
Q105537139	Q101352
Q105537146	Q101352
Q105537154	Q101352
Q105537170	Q101352
Q105537177	Q101352
Q105537183	Q101352
Q105537189	Q101352
Q105537220	Q101352
Q105537229	Q101352
Q105537234	Q101352
Q105537240	Q101352
Q105537246	Q101352
Q105537296	Q101352
Q105537317	Q101352
Q105537337	Q101352
Q105537339	Q101352
Q105537340	Q101352
Q105537342	Q101352
Q105537345	Q101352
Q105537353	Q101352
Q105537360	Q101352
Q105537367	Q101352
Q105537409	Q101352
Q105537416	Q101352
Q105537421	Q101352
Q105537426	Q101352
Q105537432	Q101352
Q105537438	Q101352
Q105537443	Q101352
Q105537447	Q101352
Q105537475	Q101352
Q105537476	Q101352
Q105537486	Q101352
Q105537487	Q101352
Q105537489	Q101352
Q105537492	Q101352
Q105537494	Q101352
Q105537501	Q101352
Q105537504	Q101352
Q105537505	Q101352
Q105537508	Q101352
Q105537516	Q101352
Q105537536	Q101352
Q105537541	Q101352
Q105537548	Q101352
Q105537553	Q101352
Q105537558	Q101352
Q105537583	Q101352
Q105537588	Q101352
Q105537594	Q101352
Q105537599	Q101352
Q105537606	Q101352
Q105537609	Q101352
Q105537611	Q101352
Q105537613	Q101352
Q105537616	Q101352
Q105537651	Q101352
Q105537656	Q101352
Q105537661	Q101352
Q105537667	Q101352
Q105537674	Q101352
Q105537679	Q101352
Q105537684	Q101352
Q105537690	Q101352
Q105537695	Q101352
Q105537699	Q101352
Q105537701	Q101352
Q105537702	Q101352
Q105537704	Q101352
Q105537725	Q101352
Q105537733	Q101352
Q105537742	Q101352
Q105537766	Q101352
Q105537768	Q101352
Q105537770	Q101352
Q105537772	Q101352
Q105537773	Q101352
Q105537774	Q101352
Q105537775	Q101352
Q105537777	Q101352
Q105537779	Q101352
Q105537782	Q101352
Q105537784	Q101352
Q105537786	Q101352
Q105537788	Q101352
Q105537791	Q101352
Q105537793	Q101352
Q105537794	Q101352
Q105537796	Q101352
Q105537801	Q101352
Q105537802	Q101352
Q105537818	Q101352
Q105537820	Q101352
Q105537821	Q101352
