geni_id,orderlife_qid,en,ja,zh,hi,ar,ru,el,mul
4589040048480063821,Q94307,Umm Kulthum daughter of Hasan al-Muthanna,,,,,,,
4589042976800125911,Q94309,Zaynab daughter of Hasan al-Muthanna,,,,,,,
4589049441860072401,Q94311,Ja'far bin Hasan al-Muthanna,,,,,,,
4589077080080071988,Q68668,Khalid bin al-'Aas al-Makhzumi,,,,,,,
4589078853950086441,Q67181,al-'Aas bin Hisham al-Makhzumi,,,,,,,
4589168343650021776,Q96404,Al-Qassem,,,,,,,
4589170779480052597,Q97075,Ismaeel,,,,,,,
4589181585010021582,Q97757,Ahmed,,,,,,,
4589184047760041866,Q98390,alHassan,,,,,,,
4589187007390030568,Q98914,Ali,,,,,,,
4594260333890043173,Q95201,Na'ila  bint al-Furafisa,,,,,,,
4594264927350022314,Q69386,'Amroo bin  Uthman,,,,,,,
4594705744500072820,Q94753,Umm al-Fadl daughter of al-Harith,,,,,,,
4595014207740126107,Q95117,alMuhajer bin  alAsadi alQurashi,,,,,,,
4595015323680031345,Q95125,Asem son of  alAsadi alQurashi,,,,,,,
4595020363960064440,Q95121,Um Hassan daughter of al Asadi al Qurashi,,,,,,,
4595073302690072904,Q69535,Hisham bin 'Urwah,,,,,,,
4595302496350064318,Q66638,Hajira son of  Abd Manaf,,,,,,,
4595920684440021949,Q94183,al-'Abbas bin 'Abdullah bin Ja'afar,,,,,,,
4595923312630072927,Q94189,Muhammad bin Abdullah bin Ja'afar,,,,,,,
4616092461450069534,Q98279,Khalid son of Yazid I,,,,,,,
4616322893170047991,Q67334,Umar ibn al-Khattab,,,,,,,
4616394220330026791,Q67872,A'atika binte Zaid,,,,,,,
4616402774320089253,Q67337,Fatimah binte al-Khattab,,,,,,,
4620508539980060311,Q96884,Musa al-Hadi Al-Abbasi,,,,,,,
4620606520680038153,Q97562,Marda daughter of Shabib,,,,,,,
4620639915470079633,Q96216,Prince Ja'far al-Akbar,,,,,,,
4620733819120079572,Q98221,Caliph Ja'far al-Mutawakkil,,,,,,,
4620778409650080165,Q98754,Al-Muntasir,ムンタスィル,蒙塔塞爾,अल मून्तासिर विल्लाह,محمد المنتصر بالله,Мухаммад аль-Мунтасир,αλ-Μουντασίρ,
4628535197690029704,Q165727,Tigranes .,,,,,,,
4628726246390128849,Q166097,Princesa de Iberia ---,,,,,,,
4628733159910039807,Q166152,Valarsh II Rey de Armenia,,,,,,,
4631241219090120054,Q154024,Ommatius,,,,,,,
4635537774070073496,Q118255,Constance of Burgundy,コンスタンサ・デ・ボルゴーニャ,勃艮第的康斯坦絲,,كونستانس البورغندية,Констанция Бургундская,Κωνσταντία της Βουργουνδίας,
4640799403040021340,Q161824,Lampok Angroros \ Nyi Ratu Pajang Nyi Ratu Pajang,,,,,,,
4640810744420031323,Q162528,Pangeran Wirasuta .,,,,,,,
4645641114540033176,Q105053,N.N.,,,,,,,
4647274,Q112356,Robert I of France,ロベール1世,罗贝尔一世,फ्रांस के रॉबर्ट प्रथम,روبير الأول ملك فرنسا,Роберт I,Ροβέρτος Α΄ της Γαλλίας,
4656832281480026628,Q74747,Testius,,,,,,,
4664857630510061497,Q195003,Meritaten,,,,,,,
4673283785760128331,Q104561,Munio (Nuno)  Flainez o Lainez,,,,,,,
4684701331470022244,Q94958,Ali,,,,,,,
4684704228890066184,Q94946,?,,,,,,,
4684713117030032576,Q94948,alTaher,,,,,,,
4684725552280075132,Q95846,Ali,,,,,,,
4687427039910030320,Q149241,Blanche of Artois,ブランシュ・ダルトワ,布兰卡,,بلانش من أرتوا,Бланка д’Артуа,Λευκή του Αρτουά,
4708965964410078304,Q95930,al-Hasan son of Zayd,,,,,,,
4708968754290068830,Q96548,Nawfal Al-Husayni,,,,,,,
4708971616250069123,Q97223,Ali Al-Husayni,,,,,,,
4708974508820069134,Q97925,Muhammad  Al-Husayni,,,,,,,
4708977832680025655,Q98511,Zayd Al-Husayni,,,,,,,
4708981482370069150,Q99044,Abu al-Wafa Muhammad,,,,,,,
4710142971740078150,Q97536,Abdullah  Al-Zainabi,,,,,,,
4710145207440125252,Q98193,Sulaiman  alZainabi,,,,,,,
4710147911100035950,Q98730,Mohammed  alZainabi,,,,,,,
4710213239640125147,Q96864,Muhammad son of Ibrahim al-Imam,,,,,,,
4710222669830025963,Q96866,Abdul Wahab son of Ibrahim al-Imam,,,,,,,
4731505512690029108,Q205077,Ermengarde de Chalon,,,,,,,
4731605822810127629,Q205078,Robert De Vergy,,,,,,,
4737626760230029912,Q205079,Alpaide de Hougaerde,,,,,,,
4737646844610061605,Q205080,Erlebaud de Chimay comte du Lommois,,,,,,,
4737898159830029987,Q205081,FNU de VAN DE MAASGOUW,,,,,,,
4737913514160070028,Q205082,Baudry de VAN DE MAASGOUW,,,,,,,
4737913586120029991,Q205083,NN van de Betuwe,,,,,,,
4742052302620080262,Q88094,Sherira  son of Hananya,,,,,,,
4742076779920010651,Q88336,???  bat Semah ben Paltoi,,,,,,,
4743380806790021004,Q205084,FNU of Spoleto or Mrs.Gerald Geneva,,,,,,,
4743740686980021014,Q205085,Willa di Spoleto,,,,,,,
4744738752710039225,Q92645,Shahanya  son of Obadya,,,,,,,
4744743051520039683,Q86719,Shlomo  son of David,,,,,,,
4744746040500080277,Q86740,Yishaya  son of Khizkiyahu,,,,,,,
4747055,Q205026,Edchilda,,,,,,,
4752719506900128751,Q94978,Musa al-Kaazim (al-Khadhim) Bin Imaam Ja'afar us-Saadiq,,,,,,,
4764222,Q113428,Leuthard I of Paris,,卢塔尔一世,,ليوثارد الأول من باريس,Летард,Λόιταρντ Α΄ του Παρισιού,
4772223036980032909,Q205086,Irene Monomachina (possible wife of Szent Imre),,,,,,,
4774961,Q205027,Konrad I,,,,,,,
4775599,Q205028,Itta,,,,,,,
4775972,Q205029,Gisela of Bavaria,,,,,,,
4776154,Q116967,Gregory V,グレゴリウス5世,額我略五世,,غريغوري الخامس,Григорий V,Πάπας Γρηγόριος Ε΄,
4776176,Q205030,"Konrad I, Duke of Carinthia",,,,,,,
4787943625280042053,Q97813,Muhammad son of Abdullah al-Qasem as-Salmani,,,,,,,
4792732253640081170,Q94110,Yaqub son of al-Hasan,,,,,,,
4792805470070068441,Q94950,Ibrahim,,,,,,,
4792819927500041755,Q95848,Taher,,,,,,,
4792822457030080965,Q95850,Ibrahim,,,,,,,
4792824938350024938,Q95852,Ahmed,,,,,,,
4792831665170042268,Q96406,Mohammed,,,,,,,
4792834467570052375,Q96408,Ahmed,,,,,,,
4792837400560123646,Q96410,Abdullah,,,,,,,
4792840787400042136,Q96412,Al-Hussein  Hasany,,,,,,,
4792843528330024822,Q97091,Mohammed,,,,,,,
4792851257750124224,Q97765,Ahmed,,,,,,,
4792854694120051946,Q97767,Ali,,,,,,,
4792859223800041919,Q97093,Ali,,,,,,,
4792865364080077099,Q97077,Ali,,,,,,,
4792866757190024921,Q97095,Al-Qasem,,,,,,,
4792872895200077149,Q97097,Ahmed,,,,,,,
4792874967860124351,Q97079,Mohammed,,,,,,,
4792877477620123897,Q97081,alHassan,,,,,,,
4792880220360024954,Q97083,alHussein,,,,,,,
4792881460170024713,Q97769,Al-Hassan,,,,,,,
4792883117480123661,Q97085,Abdullah,,,,,,,
4792885657570081005,Q97771,Mohammed,,,,,,,
4792890770140068345,Q98394,Abdullah,,,,,,,
4792894367370077177,Q97087,Ali,,,,,,,
4792895288180025164,Q98918,Mohammed,,,,,,,
4792900092390024461,Q97089,Ahmed,,,,,,,
4792903975770041813,Q97759,Abdullah,,,,,,,
4792908205480076655,Q97761,alHassan,,,,,,,
4792910802110076977,Q97763,Mohammed,,,,,,,
4792913755000024675,Q98392,alHussein,,,,,,,
4792922947010124295,Q98916,Ali,,,,,,,
4792944064160077128,Q97773,Mohammed,,,,,,,
4792954876890042192,Q97775,Ali,,,,,,,
4792957443220024436,Q97777,alHassan,,,,,,,
4792960076760077392,Q97779,alHussein,,,,,,,
4792962622930068264,Q97781,Abdullah,,,,,,,
4793345219140041709,Q94936,Muhammad son of Sulayman,,,,,,,
4793350175730077031,Q94938,Dawud son of Sulayman,,,,,,,
4793371566360076955,Q95341,Sulaiman,,,,,,,
4793376846080052537,Q95830,alHussein,,,,,,,
4793382359600067988,Q95832,alHassan,,,,,,,
4793388673220081068,Q95834,Ali,,,,,,,
4793391974260051974,Q95836,Mohammed,,,,,,,
4793398050250024556,Q95333,Ahmed,,,,,,,
4793418736620080873,Q95335,Ibrahim,,,,,,,
4793428752640123935,Q95337,Ali,,,,,,,
4793434726790077277,Q95339,alHussein,,,,,,,
4793439698070042157,Q95838,Eesa,,,,,,,
4793447182220024676,Q95840,Abdullah,,,,,,,
4793452343030024600,Q96399,Mohammed,,,,,,,
4793459911850041608,Q97069,Idrees,,,,,,,
4793464788280068219,Q95842,Hamza,,,,,,,
4793468852820068227,Q96401,Ma'ali,,,,,,,
4793475876720077115,Q97071,?  Abu alAshair,,,,,,,
4793482059530076687,Q96397,Abdullah,,,,,,,
4793488504270123722,Q97065,alHussein,,,,,,,
4793492799520080892,Q97067,Ibrahim,,,,,,,
4793512891010042262,Q95800,Mohammed  Al Idrees,,,,,,,
4793516046960024702,Q96368,Abdullah  Al Idrees,,,,,,,
4793519828050042090,Q97039,Ali  Al Idrees,,,,,,,
4793524554540068204,Q97726,Idrees  Al Idrees,,,,,,,
4793529535590051814,Q98356,Omar  Al Idrees,,,,,,,
4793537040300025145,Q96358,Ahmed  Al Idrees,,,,,,,
4793545539590068413,Q97031,Ibrahim  Al Idrees,,,,,,,
4793549226330067767,Q95780,alMhlab  Al Idrees,,,,,,,
4793552315580081377,Q97033,Eesa  Al Idrees,,,,,,,
4793555023090081478,Q97720,Ahmed  Al Idrees,,,,,,,
4793556643800025093,Q96350,Abdullah  Al Idrees,,,,,,,
4793560104140081299,Q97025,Ali  Al Idrees,,,,,,,
4793562310690025101,Q98348,AbuTalib  Al Idrees,,,,,,,
4793567678680067717,Q98350,Yihya  Al Idrees,,,,,,,
4793588117290081525,Q95812,Omar  son of Idrees,,,,,,,
4793590249550051930,Q97718,alQasem  Al Idrees,,,,,,,
4793603268560068265,Q96377,Abdullah  son of Idrees,,,,,,,
4793606696060123785,Q98346,Yihya  Al Idrees,,,,,,,
4793609171070025026,Q97045,Ali  son of Idrees,,,,,,,
4793613451410068366,Q97736,Ahmed  son of Idrees,,,,,,,
4793620676560123746,Q98366,Maymoun  son of Idrees,,,,,,,
4793643346570024842,Q95782,Ali  son of Idrees,,,,,,,
4795334765240052480,Q96454,Musa al-Mubarraqa,,,,,,,
4795346503040042202,Q97153,Ahmad Abu al-Mukarim,,,,,,,
4795352977770052224,Q97853,Muhammad al-A'raj,,,,,,,
4795851403960077195,Q95478,alQasem  Al Yamani,,,,,,,
4795851421850030692,Q95476,Fatimah daughter of Muhammad al-Dibaj,,,,,,,
4795858708000068306,Q95986,Mousa ,,,,,,,
4795867654040076614,Q96615,Ahmed ,,,,,,,
4795872256260077068,Q97282,Ali ,,,,,,,
4795885030090041719,Q97987,Abu alQasem  .,,,,,,,
4795894960880124162,Q95988,alHussein (Abu Abdullah) ,,,,,,,
4795936516590123618,Q95990,Ahmed (Abu alAbbas) ,,,,,,,
4796100086750077039,Q94890,al-'Abbas al-Mahlous bin Ishaq bin Ja'afar,,,,,,,
4796236802220081166,Q94892,Muhammad bin Ishaq bin Ja'afar,,,,,,,
4796242906560076614,Q95251,Abdullah (Abu alQasem) ,,,,,,,
4796243789320052017,Q94894,'Ali bin Ishaq bin Ja'afar,,,,,,,
4796248872120052287,Q95255,Haydara ,,,,,,,
4796250573510124017,Q95742,Mohammed ,,,,,,,
4796253470760124025,Q94896,Musa bin Ishaq bin Ja'afar,,,,,,,
4796254886790042287,Q95257,Mohammed ,,,,,,,
4796256529440067981,Q94898,al-Qasem bin Ishaq bin Ja'afar,,,,,,,
4796257630890081509,Q94900,'Abdullah bin Ishaq bin Ja'afar,,,,,,,
4796260531950124298,Q95746,Ali ,,,,,,,
4796264991200123733,Q96322,Mohammed ,,,,,,,
4796269659320025109,Q96988,Ali ,,,,,,,
4796270874320052540,Q95259,alHussein ,,,,,,,
4796276319050042161,Q95748,Isaac  Al Alim,,,,,,,
4796284336370080878,Q95750,alHassan ,,,,,,,
4796290847360024564,Q95752,Ahmed ,,,,,,,
4796294731520052058,Q96324,Mousa (Abu Jaafar) ,,,,,,,
4796300133680080805,Q96326,Ali ,,,,,,,
4796302114530052497,Q96328,alHassan ,,,,,,,
4796306320240052070,Q97004,Mohammed (Abu Abdullah) ,,,,,,,
4796310114140123938,Q96990,Ali (Abu alQasem) ,,,,,,,
4796312564770024959,Q96992,Isaac (Abu Mohammed) ,,,,,,,
4796316769760124033,Q96994,Umat alJaleel ,,,,,,,
4796318589920123651,Q96996,Abu alHassan ,,,,,,,
4796320525340052089,Q96998,Ismaeel ,,,,,,,
4796325109670024530,Q97000,Mohammed (Abu Ali)  alAsghar,,,,,,,
4796326852950052098,Q97002,Mohammed  alAkbar,,,,,,,
4796334688900041629,Q97696,alHussein (Abu Ali) ,,,,,,,
4796336978140081277,Q97698,alHassan (Abu Mohammed) ,,,,,,,
4796344907200076836,Q98331,Mohammed (Abu alHassan)  .,,,,,,,
4796348251840076844,Q98333,Bahaa Eddine Ali  .,,,,,,,
4796352436540123932,Q98866,Ismaeel (Abu Abdullah)  .,,,,,,,
4796353523270068384,Q98868,alHussein  .,,,,,,,
4796405525440080976,Q96330,Jaafar ,,,,,,,
4796411994370041614,Q97006,Mousa ,,,,,,,
4796417268050076710,Q97700,Ali ,,,,,,,
4796429153550052225,Q96318,Mousa (Abu alHassan) ,,,,,,,
4796519627780042316,Q95009,Muhammad al-Shakir,,,,,,,
4796805497920068136,Q96024,Sayyid Muhammad son of Ismail son of Muhammad,,,,,,,
4796843968000077156,Q96665,al-Hussein son of Ahmad,,,,,,,
4796848685030077299,Q96667,Ali son of Ahmad,,,,,,,
4801029627580042333,Q95480,Musa,,,,,,,
4801045899260052120,Q95992,Mahmal (Abu Abdullah)  Alakbar,,,,,,,
4802285842340025677,Q95932,Al-Husayn al-Muhaddith,,,,,,,
4802289916080125128,Q95934,Ja'far bin Zayd al-Nar,,,,,,,
4802293538180042200,Q95936,Musa al-Atrush,,,,,,,
4802300924110081071,Q96552,Zayd son of Musa,,,,,,,
4802303848460077597,Q96550,Ali bin Ja'far,,,,,,,
4802305596400078179,Q96546,Zayd  Al-Husayni,,,,,,,
4802309984180025543,Q97225,Zayd  Al-Husayni,,,,,,,
4802310905390077967,Q97227,Musa  Al-Husayni,,,,,,,
4802314540790125084,Q97221,Muhammad  Al-Husayni,,,,,,,
4802319054030041710,Q97927,Zayd  Al-Husayni,,,,,,,
4802319186440081258,Q97929,Muhammad  Al-Husayni,,,,,,,
4802325929460078110,Q97919,Husayn  Al-Husayni,,,,,,,
4802330555180081416,Q98513,al-Hasan  Al-Husayni,,,,,,,
4802338415170124970,Q97921,Ja'far  Al-Husayni,,,,,,,
4802340240440081184,Q99046,Ali  Al-Husayni,,,,,,,
4802348032540025449,Q97923,Zayd  Al-Husayni,,,,,,,
4802353112770077947,Q98509,Ja'far  Al-Husayni,,,,,,,
4802375988240052365,Q95027,Musa son of al-Aftah,,,,,,,
4802383785320042292,Q95029,Muhammad son of al-Aftah,,,,,,,
4802392321510081552,Q95556,Muhammad son of Musa,,,,,,,
4802399329690051812,Q95558,Ibrahim son of Muhammad,,,,,,,
4802408894270052016,Q96068,Muhammad son of Ibrahim,,,,,,,
4802419657110069171,Q96066,Ja'far bin Muhammad,,,,,,,
4802425742800041643,Q96711,Abdullah bin Ja'far,,,,,,,
4802434289790025219,Q96713,al-Husayn bin Ja'far,,,,,,,
4802435976170041653,Q96715,'Ali bin Muhammad,,,,,,,
4802446899530041687,Q97412,Hasan bin 'Ali bin Muhammad,,,,,,,
4802450697940125199,Q97410,Ali son of Al-Husayn,,,,,,,
4802452614520081205,Q98077,Ali son of Hassan,,,,,,,
4802458288150124408,Q97408,Mu'ammar bin Abdullah,,,,,,,
4802478379600124568,Q98075,Ubaidallah bin Mu'ammar,,,,,,,
4802526641600069119,Q98637,Ahmad son of Ubaidallah,,,,,,,
4802551308830081498,Q99250,Mohammed son of Ahmed,,,,,,,
4802808572570042138,Q95021,al-Qasim son of al-Aftah,,,,,,,
4802813745740078010,Q95023,Ja'far bin al-Aftah,,,,,,,
4802819679440025555,Q95554,Muhammad bin Ja'far,,,,,,,
4802824680840077629,Q95544,al-Hassan son of al-Qasem,,,,,,,
4802825947460081091,Q95546,Mohammed son of al-Qasem,,,,,,,
4802832528620081237,Q96064,Ahmed son of Mohammed,,,,,,,
4802838670620124607,Q95548,al-Hussein son of al-Qasem,,,,,,,
4802841869670042054,Q96707,Ali son of Ahmed,,,,,,,
4802846513670042165,Q96050,Ali al-Hussein,,,,,,,
4802851878970052314,Q96709,Ja'afar bin Ahmed,,,,,,,
4802854786280077979,Q96699,Shareef son of Ali,,,,,,,
4802858031660041890,Q97404,al-Hussein son of Ali,,,,,,,
4802858400750042072,Q96046,Ibrahim son of al-Hassan,,,,,,,
4802862798870077990,Q96701,al-Hussein son of Ali,,,,,,,
4802864828390077723,Q97406,Mohammed bin Ja'afar,,,,,,,
4802866885610124637,Q96048,Ahmed son of Mohammed,,,,,,,
4802868397020077473,Q97398,Hamza son of al-Hussein,,,,,,,
4802882348190042191,Q98073,Ahmed son of Mohammed,,,,,,,
4802886061840124657,Q96697,Ahmed son of Ahmed,,,,,,,
4802890198200025885,Q95550,Mousa son of al-Qasem,,,,,,,
4802892966450069034,Q98635,Ja'afar bin Ahmed,,,,,,,
4802895232000124674,Q97396,Mohammed son of Ahmed,,,,,,,
4802897243860081150,Q96052,Ja'afar bin Mousa,,,,,,,
4802917850660081183,Q96054,Mohammed son of Mousa,,,,,,,
4802920737040080819,Q98071,al-Hussein son of Mohammed,,,,,,,
4802925288360042219,Q99248,Mohammed bin Ja'afar,,,,,,,
4802929148420081101,Q96056,Ali son of Mousa,,,,,,,
4802930441970042232,Q98633,al-Hussein son of al-Hussein,,,,,,,
4802934935700041614,Q96058,al-Qasem son of Mousa,,,,,,,
4802936148560041731,Q99246,Zaid son of al-Hussein,,,,,,,
4802939737130025777,Q96703,Ali son of al-Qasem,,,,,,,
4802942849730041846,Q95552,Obaidallah son of al-Qasem,,,,,,,
4802946495840051892,Q97400,Ja'afar bin Ali,,,,,,,
4802949937530052119,Q97402,Mousa son of Ali,,,,,,,
4802951877670125003,Q96060,al-Qasem son of Obaidallah,,,,,,,
4802957049810080847,Q96705,Ali son of al-Qasem,,,,,,,
4802964170140124559,Q96062,Mohammed son of Obaidallah,,,,,,,
4803180197730042161,Q96671,al-Hasan son of Muhammad son of Ismail,,,,,,,
4803184933180078098,Q96669,Ismail al-Ahwal son of Ahmad,,,,,,,
4803187957870125152,Q97352,alHussein ,,,,,,,
4803192503180077420,Q97344,al-Hussein (Abu'l Qasim) bin Ismail,,,,,,,
4803194192300078018,Q98047,alHussein  .,,,,,,,
4803198274530069282,Q97346,Ahmad son of Ismail,,,,,,,
4803199712350125163,Q98613,Ali  .,,,,,,,
4803202315030077442,Q97348,Ali son of Ismail,,,,,,,
4803208162700025559,Q99112,alMuslim  .,,,,,,,
4803209955270052013,Q97350,Mohammed son of Ismail,,,,,,,
4803216846440124647,Q98041,Ismaeel  .,,,,,,,
4803222693770042129,Q98607,alMohsen  .,,,,,,,
4803230672010052278,Q98043,Moahmmed  .,,,,,,,
4803236418160081549,Q98609,alHussein  .,,,,,,,
4803240622450042238,Q99108,Ali  .,,,,,,,
4803244425260081384,Q98045,Mousa  .,,,,,,,
4803248844710124569,Q98611,Ibrahim  .,,,,,,,
4803254057600124592,Q99110,Yihya  .,,,,,,,
4804011650580052226,Q95950,Muhammad  Al-Husayni,,,,,,,
4804038056410042272,Q96561,alHassan ,,,,,,,
4804056262980025791,Q97242,Mohammed ,,,,,,,
4804058242940124849,Q96563,Ali  Al-Husayni,,,,,,,
4804066138370068666,Q97951,Fares  .,,,,,,,
4804071796780081029,Q98531,Ahmed  .,,,,,,,
4804084761270077666,Q97244,Muhammad  Al-Husayni,,,,,,,
4804107386060077793,Q97953,Ali  .,,,,,,,
4804113017480025835,Q97955,Obaid Allah  .,,,,,,,
4804132164120025280,Q98537,Ahmed  .,,,,,,,
4804136113480025637,Q98533,Taher  .,,,,,,,
4804145838860041921,Q98535,alMohsen  .,,,,,,,
4804148402980052527,Q99064,alHassan  .,,,,,,,
4804292404910068824,Q99058,Noah  .,,,,,,,
4804306420490080802,Q99060,AbdulMutalib  .,,,,,,,
4804314370680069145,Q99062,Ismaeel  .,,,,,,,
4804645500070077750,Q97256,Ali  Al-Husayni,,,,,,,
4804659859440042182,Q97963,Al-Husayn  Al-Husayni,,,,,,,
4804670600410124767,Q98541,Hamza  Al-Husayni,,,,,,,
4804685900100069250,Q99068,Ja'far  Al-Husayni,,,,,,,
4809648748030041743,Q94902,al-Husain bin Ishaq bin Ja'afar,,,,,,,
4809655158400042244,Q94904,al-Hasan bin Ishaq bin Ja'afar,,,,,,,
4809679044660026481,Q95261,Mohammed ,,,,,,,
4809697736050052249,Q95253,Hamza ,,,,,,,
4809700032010026034,Q95265,Mohammed ,,,,,,,
4809708257700026769,Q95744,Mohammed ,,,,,,,
4809718137870026436,Q95263,Taher ,,,,,,,
4809721817010042060,Q96320,Mohammed ,,,,,,,
4809727257830026045,Q95267,Ali ,,,,,,,
4809727621740060030,Q95756,Mohammed ,,,,,,,
4809732504250069664,Q96986,Ahmed ,,,,,,,
4809739255650026195,Q95766,alHassan ,,,,,,,
