child_geni_id	child_name	child_birth_year	parent_geni_id	parent_name	parent_qid	hops_from_arne
6000000024683269463	Johann Wilhelm Gmelin	1602	6000000008595651956	Judith Parsimonius Karg	Q139558095	
6000000052997479845	Johann Wilhelm Knigge	1723	6000000052998010250	Friedrich Kasimir Knigge	Q126973856	
6000000042816107147	Johann Wilhelm Leyser	1639	6000000011343293618	Wilhelm von Leyser	Q1307847	
6000000006727753196	Johann Wilhelm Nassau Count	1620	6000000010009765706	Wilhelm Nassau Graf von Nassau-Hilchenbach	Q324829	
6000000018394395334	Johann Wilhelm Von Runkel	1578	6000000016454055861	Hermann I von Wied	Q25487350	
6000000020910677832	Johann Wilhelm von Auersperg	1618	6000000015350964607	Dietrich II von Auersperg	Q55238333	
6000000090671937824	Johann Wilhelm von Lüdinghausen gen. Wolff	1768	6000000023157008133	Georg Christoph von Lüdinghausen gen.Wolff	Q126973668	
6000000048663710098	Johann Winckler		6000000048663873925	Anna Sibylla Henning	Q94768373	
6000000006727826607	Johann Wittelsbach Pfalzgraf	1468	6000000001504979045	"Ludwig I ""der Schwarze"" von der Pfalz-Simmern Pfalzgraf und Herzog von Pfalz-Zweibrücken, Graf zu Veldenz"	Q65756	
6000000055222500130	Johann Wittelsbach Pfalzgraf	1562	6000000003827435441	Elisabeth Hessen Herzogin von Zweibrücken, Pfalzgräfin von Simmern	Q823004	
6000000078368548112	Johann Wolfgang Deussen	1898	6000000024976569929	Paul Jacob Deussen	Q26714	
6000000021255590921	Johann Wolfgang von Loen	1732	6000000019107767544	Maria Catharina Sibylla von Lindheimer	Q96223023	
6000000028687383795	Johann X von Hatzfeld Herr zu Wildenburg		6000000016812185846	Maria von Nesselrode	Q110557190	
6000000064703615996	Johann XI. von Auersperg		6000000016726336790	Wolfgang-Engelbert von Auersperg	Q131731296	
6000000026040783884	Johann XVIII. von der Recke Herr zu Kamen und Horst	1556	6000000026040745961	Diederich XV. von der Recke zu Reck und Camen	Q128051194	
6000000050462943939	Johann Zeno Leopold Anton Maria Josef Rupertus Primus Felicianus von Goëss	1925	6000000002188429995	Marie Valerie von Meran	Q75287571	
6000000207258856877	Johann [von] Bacmeister	1689	6000000175470766099	Johann [von] Bacmeister	Q1696749	
6000000008983166893	Johann av Braunschweig-Wolfenbüttel Welfen		6000000000621485999	Albrecht II “the Fat” Guelph Prince of Göttingen and Wolfenbüttel	Q75877	
6000000009645248693	Johann av Oldenburg-Delmenhorst		6000000009645189712	Johann I av Oldenburg-Delmenhorst	Q60178017	
6000000013788726819	Johann av Waldeck	1431	6000000009645116635	Otto III von Waldeck-Landau	Q2039344	
6000000036897722968	Johann called Hans Christian Ferdinand Donandt Dr jur	1858	6000000036897015953	Ferdinand Donandt	Q1405210	
6000000001500907558	Johann d'Ibelin		6000000001500872848	Guy d'Ibelin constable of Cyprus	Q1553726	
6000000010781003102	Johann de Pernstein Manrique de Lara	1561	6000000010780618115	Vratislav of Pernstein Pernštejna Conde y Canciller de Bohemia	Q2535001	
6000000018054936698	Johann de Scherenbeke		6000000007377153279	Christiernus de Scherembeke	Q113454520	
6000000021791256532	Johann lll Confessio Augustana von Gleichen B5	1500	6000000006727805190	Elisabeth von Isenburg-Büdingen	Q61139851	
6000000027487961520	Johann lll von der Pfalz	1488	6000000003827429993	Philip von der Pfalz	Q64905	
6000000037063606164	Johann van Kleef		6000000003827497270	Dietrich Luf II von Kleve Graf von Hülchrath, Edelherr von Tomburg und Grevenbroich	Q1223928	
6000000025446276787	Johann van Meurs von Moers	1346	6000000003827445367	Dietrich IV von Moers III. Graf von Moers	Q76239121	
6000000023995538835	Johann von Auersperg	1676	6000000015913849904	Maria Constantia von Trauttmansdorff	Q110371159	
6000000029129131213	Johann von Bayern	1414	6000000002188578968	Catherine d'Alençon Duchess of Bavaria	Q531765	
6000000029129145292	Johann von Bayern	1404	6000000003937220475	Anne de Bourbon	Q565914	
6000000006727821673	Johann von Bayern-Landshut	1390	6000000003858766059	"Friedrich II ""der Weise"" Witttelsbach Herzog zu Bayern-Landshut"	Q694351	
6000000021857023882	Johann von Behr		6000000018841740303	Hermann Friedrich von Behr	Q126904249	
6000000021837349746	Johann von Behr d. y. til Hoya & Häuslingen	1577	6000000001792316389	Johan von Behr der Ältere	Q94783325	
6000000129565564821	Johann von Blieskastel		6000000003827674499	Agnes von Sayn	Q96271839	
6000000222634819025	Johann von Bolanden		6000000003827924525	Luccardis von Hohenfels	Q110562120	
6000000006727778590	Johann von Brandenburg Markgraf	1557	4256579394210070288	Johann John Georg I Ludwig Hohenzollern prince of Hohenzollern, Kurfurst Elector von Brandenburg	Q505918	
6000000002187834216	Johann von Brandenburg Markgraf	1244	6000000001500928874	Bozena Beatrix Przemyslid of Bohemia	Q2378785	
6000000063787320130	Johann von Braunschweig Grubenhagen	1321	6000000003827153802	Jutta von Brandenburg-Havelland Markgräfin	Q1909180	
6000000030962603158	Johann von Buchholtz III	1567	6000000018241321115	Otto I Buchholtz	Q128048305	
6000000075029718867	Johann von Burger Dr. med.	1808	6000000075030809821	Johann Burger Dr. med.	Q1692762	
6000000006727839234	Johann von Diepholz	1378	6000000003827624347	Kunigunde von Oldenburg	Q75247979	
6000000040591420959	Johann von Donhoff		6000000015129763548	Anna von Jöde	Q101228621	
6000000019068460016	Johann von Fahrensbach		6000000019053231359	Jürgen von Fahrensbach	Q468037	
6000000023344334614	Johann von Fürstenberg	1437	6000000018973104363	Wennemar II von Fürstenberg	Q110604479	
6000000036671058630	Johann von Fürstenberg III		6000000002187988687	Anna, Gräfin von Montfort-Feldkirch	Q116030845	
6000000025805819615	Johann von Hadamar		6000000003827527957	Johann II, Graf von Nassau-Hadamar	Q3317420	
6000000025846681162	Johann von Hahn, a. Altmocken	1646	6000000025846567056		Q128050955	
6000000077156997880	Johann von Hanau-Münzenberg III		6000000006727827758	Margarethe von Pfalz-Mosbach	Q110573	
6000000025597667919	Johann von Harrach Rohrau	1573	6000000010512929798	Maria Jacoba von Hohenzollern Gräfin	Q75288968	
6000000012607520239	Johann von Helmstatt	1455	6000000018465656189	Jakob von Helmstatt	Q110383579	
6000000003828092988	Johann von Hessen Landgrave of Hesse	1278	6000000000796886787	Hendrik Hesse; Reginar Landgrave of Hesse	Q76968	
6000000022435545374	Johann von Hoya		6000000007373484281	Heinrich Frisia til Hoya	Q1597708	
6000000144611295821	Johann von Hoya	1536	6000000017638082249	Anna Magdalena von Gleichen Blankenhain	Q76258643	
6000000002187818276	Johann von Kleve I	1293	6000000002187814963	Margareta von Habsburg-Laufenburg	Q75292068	
6000000029845781778	Johann von Korff		6000000013640618103	Alexander von Korff	Q128046710	
6000000029845428506	Johann von Korff		6000000018474161250	Nikolaus Korff	Q110327764	
6000000029847783148	Johann von Korff		6000000018474280941	Nicolaus II. von Korff auf Preekuln, Trecken, Asswicken, Dahnieh, Haurennen etc.	Q110327762	
6000000127628872078	Johann von Lamberg		6000000076541945855	Wolfgang von Lamberg zu Ortenegg	Q94988946	
6000000127628725881	Johann von Lamberg zu Ortenegg	1486	6000000010837512080	Maria Maddalena della Torre	Q110152599	
6000000007222986575	Johann von Limburg	1344	6000000007223004426	Eberhard II von Limburg	Q31192440	
6000000006727810296	Johann von Lindow-Ruppin Graf	1464	6000000005219511158	Albrecht VIII Lindow Graf	Q75244656	
6000000217141317829	Johann von Manteufel		6000000013640433482	Johann von Manteuffel genannt Szoege	Q128046707	
6000000023389564997	Johann von Manteuffel auf Sirgen und Appussen	1600	6000000018241438091	Magnus von Manteuffel gen. Szöge Soye	Q128048307	
6000000009887902364	Johann von Maydell		6000000009887886356	Barbara von Rosen	Q110621288	
6000000081018756376	Johann von Mecklenburg		6000000002188018856	Sophia Eriksdotter Valdemarsdottir af Danmark	Q4979518	
6000000006727757997	Johann von Mecklenburg Prinz	1536	6000000001009256198	Anna Brandenburg Herzogin zu Mecklenberg-Güstrow	Q326738	
6000000006727845626	Johann von Moers-Saarwerden	1423	6000000006727839387	Johann von Moers	Q31192809	
6000000205974201901	Johann von Nesselrode		6000000008062879399	Swanholt von Landsberg	Q108840703	
6000000011864598850	Johann von Nottbeck	1627	6000000016116299117	Berend Nottbeck	Q128047497	
6000000002188113757	Johann von Nürnberg	1256	6000000001500928224	Elisabeth von Andechs-Meranien	Q55445613	
6000000008685096876	Johann von Orlamünde		6000000008684427631	Mechthild von Kafernburg-Rabenswald	Q116119363	
6000000022394034385	Johann von Plettenberg	1283	6000000010112344346	Johann I. von Plettenberg Linie Waldenburg	Q1229998	
6000000010200623352	Johann von Plettenberg		6000000010259964804	Johann von Plettenberg	Q16403756	
6000000070260478045	Johann von Rappoltstein	1374	6000000003827153515	Anne de Grandson	Q116030730	
6000000031860860412	Johann von Riedesel zu Eisenbach	1574	6000000031861330873	Volprecht Riedesel zu Eisenbach	Q116084889	
6000000160357139829	Johann von Saarbrücken		6000000010916030260	Agnes von Vinstingen-Schwanenhals	Q101354010	
6000000015271613696	Johann von Salm		6000000006727830824	Johann III von Salm	Q55221635	
6000000190049027821	Johann von Salm	1549	6000000022854311154	Elisabeth Countess Of von Henneberg	Q95950884	
6000000003827477230	Johann von Sayn II	1319	6000000003827477236	Kunigunde Kovern	Q76263854	
6000000174413132531	Johann von Schönecken	1380	6000000090209689092	Heinrich von Schönecken II	Q130369054	
6000000026130356987	Johann von Solms-Lich		6000000003827438334	Adriane von Hanau-Münzenberg Gräfin von Solms-Lich	Q375256	
6000000002187818380	Johann von Sponheim Heinsberg	1248	6000000003827612380	Agnes von Kleve Heinsberg	Q75292166	
6000000008908114246	Johann von Sponheim-Kreuznach II.	1312	6000000003827618672	Elisabeth van Valkenburg II	Q55180949	
6000000183749408839	Johann von Spreckelsen		6000000003037455797	Peter von Spreckelsen	Q128043346	
6000000018553584736	Johann von Stackelberg a. Jöör	1580	6000000004333356609	Peter von Stackelberg	Q128043517	
6000000003827435945	Johann von Stein	1314	6000000003827435951	Johann I von Stein	Q31192113	
6000000208750622875	Johann von Sternberg	1357	6000000208750955824	Adelheid Berta von Schauenburg	Q1511828	
6000000039453590344	Johann von Stolberg	1549	6000000006727785683	Genoveva von Wied	Q26480245	
6000000007372682319	Johann von Tiesenhausen	1340	6000000007372768349	Engelbrecht von Tiesenhausen	Q98698808	
6000000088854030213	Johann von Tiesenhausen	1450	6000000010119121160	Engelbrecht von Tiesenhausen Herr zu Erlaa	Q107305261	
6000000088854540102	Johann von Tiesenhausen	1470	6000000010188791889	Hans von Tiesenhausen Haus Karrol-Fehteln	Q128045312	
6000000086499200873	Johann von Tiesenhausen	1500	6000000016190412993	Reinhold von Tiesenhausen a. Jummerdehn	Q128047529	
6000000086377636975	Johann von Tiesenhausen Herr zu Fehteln	1500	6000000010983156190	Christopher von Tiesenhausen	Q128045620	
6000000013640604261	Johann von Tiesenhausen a.Uelzen u. Nabben		6000000003295008350	Magdalena von Kruse Erbin von Fähba und Odenkotz	Q98698630	
6000000191307125821	Johann von Tiesenhausen till Adlehn		6000000031409582073	Fabian von Tiesenhausen	Q128067255	
6000000026055965645	Johann von Tiesenhausen zu Tyrsen		6000000031409327738	Caspar von Tiesenhausen a. Tirsen u. Adlehn	Q128067253	
6000000009005986763	Johann von Uexküll		6000000002419491410	Reinhold Clausinpoika von Uexküll	Q98698486	
6000000011231381640	Johann von Uexküll a. Peude		6000000022425537433	Karin Budde	Q9356750	
6000000019784072553	Johann von Ungern		6000000009178723045	Otto IV von Ungern zu Pürkel	Q128044795	
6000000017869851703	Johann von Ungern zu Purckel, Pürkel	1505	6000000007436485252	George von Ungern	Q105796106	
6000000007710110484	Johann von Vinstingen Herr von Vinstingen, Malberg & Falkenberg	1270	6000000010917087513	Kunigunde Lützelstein Vögtin zu Plauen-Gera und Plauen-Greiz	Q60801408	
6000000188637880844	Johann von Warendorf		6000000003295144052	Hermann von Warendorp	Q98699181	
6000000014655831937	Johann von Weiher Jr.		6000000014190910508	Johann von Weiher	Q6150179	
6000000006727821395	Johann von Wertheim III.	1419	6000000006727821374	Georg von Wertheim I.	Q31191151	
6000000026728495905	Johann von Württemberg		6000000006727805778	"Eberhard V I ""Im Bart"" Württemberg Graf zu Württemberg-Urach, Herzog zu Württemberg und Teck"	Q62168	
6000000003827158519	Johann von Zimmern		6000000000337208069	Albrecht von Zimmern II	Q139564252	
6000000011026377340	Johann von Zoege		6000000009166283855	Hermann „der Aeltere“ Zoege	Q98698607	
6000000011031840045	Johann von Zoege		6000000011026242072	Johann ( Hans ) Soye Linie Hannijöggi	Q128045637	
6000000019181966266	Johann von den Brincken		6000000019181847427	Martin (I) von den Brincken	Q128048729	
6000000161470220821	Johann von der Osten gen. Sacken a. Wangen		6000000009744455412	Otto von der Osten-Sacken	Q116187182	
6000000002188563631	Johann von der Pfalz	1349	310870261240004530	Beatrice de Aragón	Q519036	
6000000213138577860	Johann von der Recke	1480	6000000078158019834	Johan III. von der Recke zu Camen	Q128069882	
6000000023330497857	Johann zu Salm-Kyburg-Mörchingen IX.	1575	6000000003827488915	Ottilie von Nassau-Weilburg Wild-Rheingräfin zu Kyrburg-Mörchingen	Q55178377	
6000000175882170121	Johann zu Sayn-Wittgenstein in Wittgenstein	1611	6000000012006566996	Elisabeth Juliana von Solms-Braunfels	Q24661981	
6000000019326848026	Johann zu Werle-Goldberg		6000000003827527712	Johann III von Mecklenburg Herr zu Werle-Goldberg	Q95825	
6000000018219327876	Johann* Ewald Nicolaus Otto Werner Frhr. von Kleist	1787	6000000015859043616	Christian Ewald von Kleist	Q128047310	
6000000018316880771	Johann* Gustav Frhr. von Rosen, a Gr.-Roop	1797	6000000018317095229	Gustav Friedrich Conrad Frhr. von Rosen	Q126973610	
6000000006727832178	Johann, Count Of Henneberg	1434	6000000006727832126	Georg l von Henneberg-Römhild Graf von Henneberg-Römhild	Q31191404	
6000000006727805141	Johann, Count Of Honstein	1476	6000000003827464548	Margarethe Reuß zu Gera und Schleiz E2	Q110153471	
6000000006727823769	Johann, Count Of Rietberg	1404	6000000006727823760	Irmgard von Diepholz	Q116007002	
6000000006727794664	Johann, Prinz von Anhalt	1462	6000000003243106048	"Georg I ""der Ältere"" Askanier Fürst zu Anhalt-Dessau"	Q78145	
6000000001504401877	Johann, greve af Oldenburg	1064	6000000004533774264	Richeza von Stade	Q75247087	
6000000024752902029	Johann-Franz Maria Pius Hieronymus Graf Coronini von Cronberg	1905	6000000019420629312	Rudolf Maria Johannes Alexius Graf Coronini von Cronberg	Q134326683	
6000000050629981950	Johann-Ivan Ivanowitsch Grosschopff		6000000010020028325	Johann Gottlieb Grosschopff	Q126964317	
6000000110341742831	Johanna (Anna) von Blankenheim Condesa de Blankenheim		6000000003827751087	Elisabeth von Isenburg Condesa de Wied	Q116173958	
6000000018069917757	Johanna (Jeanette) Elisabeth von Ungern-Sternberg	1799	6000000018070300136	Johanna (Jeanette) Elisabeth von Baumgarten	Q136467093	
6000000014948557533	Johanna Abrahamsdotter Hülphers	1740	6000000004565877042	Christina Larsdotter	Q106404303	
6000000008665623851	Johanna Adelus Pedersdatter Montagne Lilienschiold	1665	6000000008649004272	Else Marie Hansdatter Lilienskiold	Q124358929	
6000000062706538833	Johanna Adolfsdotter Törngren	1859	6000000007673532370	Adolf Törngren	Q6218225	
6000000012016024406	Johanna Agathe Agathe Countess Of von Waldeck	1620	6000000003827527050	Elisabeth Nassau Gräfin von Waldeck-Wildungen	Q20107972	
6000000009524360433	Johanna Almgren	1878	6000000009427334163	Johanna Charlotta Wasenius	Q127508520	
6000000030959070767	Johanna Amalie Nanny von Limburg Stirum	1866	6000000030959333176	Friedrich Wilhelm von Limburg Stirum	Q832932	
6000000009984334283	Johanna Aminoff	1694	6000000001229631201	Elisabet von Güntersberch	Q112969920	
6000000185559958495	Johanna Aminoff		6000000012116814751	Feodor Grigorjevitš Aminev	Q112970864	
6000000087143450005	Johanna Antoinette Henriette Waldorp	1848	6000000086970050860	Johannes Abel Adrianus Waldorp	Q3113480	
6000000199657421838	Johanna Apollonia Carpelan	1793	6000000007827629546	Johan Fredrik Carpelan	Q5603753	
6000000040797350150	Johanna Augustine Julie von Cube	1844	6000000015437988461	Carlos* Adam Friedrich von Cube	Q124877201	
6000000008128275262	Johanna Aurora Katarina Aurora (Catharina) Katarina Posse	1858	6000000008128352288	Carl Knut* Johan Posse	Q6054523	
6000000057486751893	Johanna Axeliana Posse	1835	4490763629860033122	Knut Axel Arvidsson Posse	Q90302266	
6000000022347478052	Johanna Bacmeister	1611	6000000022303432911	Johannes Bacmeister	Q1692483	
6000000223363266861	Johanna Bacmeister		6000000127077910187	Dorothea Sasse	Q128196729	
6000000038761336562	Johanna Beata Fant		6000000038761470258	Georg Mikael Mikaelsson Fant	Q19280847	
6000000048120861838	Johanna Bedoire	1684	6000000008543893787	Jean Bedoire d.ä.	Q110384810	
6000000012462195007	Johanna Bedoire	1729	6000000012462047756	Maria Elisabeth Ross	Q136532151	
6000000026522803450	Johanna Beermann	1796	6000000031349444786	Fradel Brandenburg	Q129152769	
6000000018037673311	Johanna Benigna von Nolcken	1748	6000000009152253361	Reinhold Gustav von Nolcken	Q27653563	
6000000009894949851	Johanna Berta von Ungern-Sternberg	1826	6000000007436385675	Carl Johann Emanuel von Ungern-Sternberg	Q18623116	
6000000018814674189	Johanna Boisot		6000000013984233642	Louise de Tisnacq	Q110370319	
6000000020351991550	Johanna Bosch	1583	6000000020352028710	Dirk Aertse Bosch	Q110353720	
6000000077598589079	Johanna Brigitta Liedholm	1879	5535954532680035046	Johan Fredrik Liedholm	Q16649667	
6000000041361194832	Johanna Buch Hansen	1918	6000000017016113858	Lauritz Wilhelm Hansen	Q11983473	
6000000042886251165	Johanna Caecilia Leyser	1674	6000000011343299354	Wilhelm von Leyser	Q1710373	
6000000011343379353	Johanna Caecilia Leyser	1674	6000000011343299354	Wilhelm von Leyser	Q1710373	
6000000005743848718	Johanna Callisen	1856	6000000006058815005	Christian Friedrich Callisen	Q56146457	
6000000191952416837	Johanna Campbell		6000000001581003105	Margaret Douglas	Q75264617	
6000000081853774788	Johanna Campbell	1575	6000000002187868785	Matthew Campbell Kt.	Q75243307	
6000000022840532031	Johanna Carlotta Brofeldt	1876	6000000007710742258	Henrik Gustaf Theodor Pettersson Brofeldt	Q18632383	
6000000003581990812	Johanna Carolina Elisabeth Sergel	1793	6000000008125270166	Johan Tobias Sergel RVO RNO	Q924618	
6000000081321395106	Johanna Carolina Engman	1836	6000000081299400117	Per Olofsson	Q138973174	
6000000194183098854	Johanna Caterina von Biron	1783	6000000001187115278	Dorothea Charlotte Dorothea Medems	Q465738	
6000000006590135471	Johanna Catharina Bagge	1740	6000000006590073087	Peter Samuelsson Bagge	Q43234362	
6000000045744058161	Johanna Catharina Boëthius	1837	6000000007532485581	Johanna Arosenius	Q136386561	
6000000025058376814	Johanna Catharina Frisenheim	1745	6000000020041667382	Didrik Blom Blom	Q127270629	
6000000006127401088	Johanna Catharina Gyllenkrok	1734	6000000001594259940	Axel Johansson Gyllenkrok	Q110313512	
6000000028089558086	Johanna Catharina Henriette Claudius	1781	6000000004543543777	Matthias Claudius	Q77338	
6000000034828813521	Johanna Catharina Jonasdotter Bagge	1773	6000000020052448107	Brita Catharina Bildt af Morlanda	Q103780155	
6000000090845865947	Johanna Catharina Maria Lefrén	1806	6000000019057568927	Lars Gustaf Lefrén	Q5413301	
6000000084169701869	Johanna Catharina Simonsdotter Justander	1747	6000000002294821357	Anna Catharina Ezekielsdotter Austrell	Q115974090	
6000000219627874872	Johanna Catharina de Savornin Lohman	1891	6000000015434713013	Emilia Pauline Hovy	Q76147031	
6000000008943546285	Johanna Cathrine Hansen	1826	6000000006420662080	Mauritz Christopher Hansen	Q1342647	
6000000001209764580	Johanna Charlotta Björkman	1838	6000000001209986237	August Wilhelm Isaksson Björkman	Q136289558	
6000000002835311590	Johanna Charlotta Bonsdorff	1815	6000000000743501064	Johan Bonsdorff	Q5581981	
6000000020556298893	Johanna Charlotta Funck	1742	6000000006127886891	Charlotta Frölich	Q13565189	
6000000014935591433	Johanna Charlotta Henckel	1823	6000000014934387833	Bengt Henckel	Q109478921	
6000000213748370833	Johanna Charlotta Munthe	1766	6000000018546837767	Johan Lorentz Munthe	Q5997309	
6000000050718818175	Johanna Charlotta Wargentin	1760	6000000000160892628	Pehr Wilhelmsson Wargentin	Q720861	
6000000012591960613	Johanna Charlotta von Tiesenhausen		6000000010187777203	Hans Heinrich Frhr. zu Erla Tiesenhausen	Q113357275	
6000000020317158177	Johanna Charlotta Örbom	1773	298858290790005481	Gustaf Örbom	Q109466378	
6000000020559785802	Johanna Charlotte Frfr. von Budberg	1710	6000000009185297146	Gotthard Wilhelm von Budberg IV	Q128044801	
6000000006882647213	Johanna Christiana Tønder	1744	6000000001838141741	Henrik Andreas Tønder	Q12316303	
6000000222144820910	Johanna Christina Bagge	1768	6000000020052448107	Brita Catharina Bildt af Morlanda	Q103780155	
286688094570001451	Johanna Christina Carlberg	1725	6000000007095420995	Bengt Wilhelm Carlberg	Q5695637	
6000000017283793505	Johanna Christina Charlotte Louise von der Heyden	1705	6000000017284424363	Johann Sigismund von Heyden Heer van Hovestadt en Ootmarsum	Q1696243	
6000000009412982227	Johanna Christina Johan Wilhelmsdotter Snellman	1843	6000000000622862982	Johan Wilhelm Johansson Snellman	Q11865436	
6000000216530896895	Johanna Christina Kolmodin	1740	6000000012648547676	Olof Kolmodin Sr.	Q3428167	
6000000018404591026	Johanna Christina Petersdotter Törnqvist	1794	6000000012313927606	Eva Magdalena Johansdotter Grahn	Q112967600	
6000000007694866209	Johanna Christina Rudbeck	1665	339436681670011011	Vendela Thomasdotter	Q47680827	
6000000037354932498	Johanna Christina S Agricola	1745	6000000025103496108	Christian Johann Agricola	Q128050601	
6000000006126959472	Johanna Christina Schröder	1722	6000000007223630160	Herman Claesson Schröder	Q6169351	
6000000173951132859	Johanna Clausdatter	1669	6000000017263460623	Claus Anderssøn	Q11963888	
6000000003708817348	Johanna Clerck	1662	6000000003708699194	Brita Svensdotter Svan	Q119629431	
6000000007511893191	Johanna Clo	1679	6000000007511893121	Jacob Lenæus	Q96183001	
6000000014660131031	Johanna Colbjørnsen Munch Beyer	1863	6000000007635968231	Morten Beyer	Q17119538	
6000000019924598171	Johanna Constantia Pauw	1761	6000000017613732779	Iman Pauw	Q2800263	
6000000008912464328	Johanna Countess Of NASSAU	1358	6000000002188559091	Margarethe Hohenzollern-Nürnberg Gräfin zu Nassau-Wiesbaden-Idstein	Q2694010	
6000000080652679852	Johanna Cristina von Palmstrauch	1764	6000000080651546184	Urban Reinhold Palmstruch	Q128069980	
6000000006598423779	Johanna Dohrs	1649	6000000001727537602	Neesgen op den Graeff	Q126240396	
6000000017200836429	Johanna Dorothea Charlotta Cramér	1820	5589116626230112295	Lars Cramér	Q132776457	
6000000040813475844	Johanna Dorothea Schaumburg-Lippe Gräfin zu Bentheim-Tecklenburg	1649	6000000016991499927	Sophie, von Hessen-Kassel	Q2302904	
6000000032785548885	Johanna Dorothea Thienemann	1804	6000000032820281293	Carl Renatus Thienemann	Q94859400	
6000000210504720825	Johanna Dorothea von Nottbeck	1761	6000000024552061731	Hedwig Margaretha Riesenkampff	Q128164335	
6000000016521835247	Johanna Dorothea von Wehren	1726	6000000008249787679	Berend Johann von Wehren Jr	Q128044167	
6000000002267158274	Johanna Drummond		6000000002187794003	Gilbert Drummond baron of Balquaple	Q75437661	
6000000006127223891	Johanna Eleonora Arvidsdotter Posse	1721	4490779583160032540	Arvid Knutsson Posse	Q6054399	
6000000006128178565	Johanna Eleonora Lovisa Mathilda von Troil	1828	5543113347570036366	Johanna Maria von Kothen	Q103893624	
6000000019785833510	Johanna Elisabet Almgren	1801	6000000014948742347	Joachim Wilhelm Almgren	Q108817967	
6000000012898544484	Johanna Elisabet Hjärne	1747	6000000006127824588	Gustaf Adolf Hiärne	Q5807967	
6000000000047091692	Johanna Elisabet Mannerheim	1741	6000000000046992826	Gustaf Henrik Marhein	Q45776409	
6000000000047259086	Johanna Elisabet Mannerheim	1741	6000000000047166315	Johan Augustin Mannerheim till Tärnö	Q109942711	
6000000002917279860	Johanna Elisabet Nylander	1745	6000000006579083674	Johan Simonsson Nylander	Q6019871	
6000000011812615914	Johanna Elisabet Oxenstierna af Eka och Lindö	1728	6000000002110666047	Åke Oxenstierna af Eka och Lindö	Q123130405	
6000000057284116941	Johanna Elisabet Skjöldebrand	1852	6000000008659437965	Carl August Skjöldebrand	Q6179857	
6000000172930016564	Johanna Elisabet von Berchner	1732	6000000001549533250	Georg Thomas von Berchner till Svärta	Q109296004	
6000000006128248279	Johanna Elisabet von Strokirch	1750	6000000012641674386	Johan von Strokirch	Q123353210	
6000000000305409181	Johanna Elisabeth Burman	1845	6000000007511657081	Fale Eriksson Burman	Q126683349	
5328971090140130337	Johanna Elisabeth Ekman	1797	6000000001677793980	Carl Christopher Karlsson Ekman	Q5630504	
6000000162297889100	Johanna Elisabeth Friederica Schliemann	1757	6000000083176048197	Katharina Dorothea Fabarius	Q113500406	
6000000078774193645	Johanna Elisabeth Hoffmann	1863	6000000009943972362	Peter Wilhelm Hoffmann	Q126905138	
6000000020701313275	Johanna Elisabeth Luise Fresenius	1725	6000000020697883307	Johann Wilhelm Fresenius	Q55684237	
6000000044033755475	Johanna Elisabeth Momma	1792	6000000040516032842	Johann Daniel Momma	Q128068258	
6000000017516244471	Johanna Elisabeth Sprenger	1808	6000000017516251519	Johan Jacob Sprenger	Q110083078	
6000000005599137803	Johanna Elisabeth Wettin, Ernestiner	1660	6000000001534928000	Elisabeth Sophia Saxe-Altenburg	Q67777	
6000000016811861468	Johanna Elisabeth von Boymund zu Payrsperg	1690	6000000016487552428	Paris Franz von Boymund zu Payrsperg	Q110521426	
6000000011633986805	Johanna Elisabeth von Mickwitz	1807	6000000011633913483	Christoph Friedrich von Mickwitz III	Q12360623	
6000000015135500781	Johanna Elisabeth von Schlesien, zu Liegnitz,	1636	6000000015127466672	Jonas Kristijonas Bžeskis von Schlesien, zu Liegnitz und Brieg	Q479945	
6000000029454750672	Johanna Emeline Louise von Mickwitz	1859	6000000025341052997	Leopold* Justus Emil Mickwitz	Q125216951	
6000000000082544058	Johanna Emilia Palmén	1853	6000000000082265912	Adolfina Fredrika Emilia Sallmén	Q104761015	
6000000011003518358	Johanna Emilia Söderhielm	1838	6000000011015317375	Johan Fredrik Söderhielm	Q125555053	
6000000077658947336	Johanna Emilia Woldstedt	1850	6000000077659809005	Fredrik Mattsson Woldstedt	Q17385095	
6000000029448248124	Johanna Emilie Alexandra (Hanna) Mickwitz	1863	6000000015817321941	Woldemar von Mickwitz	Q16403691	
6000000078619744810	Johanna Erika Grape		6000000012599805665	Erik Grape	Q117326712	
6000000018938775026	Johanna Eriksdtr Einum	1845	6000000011649280023	Erik Arntsen Einum	Q118143980	
6000000022765314218	Johanna Erisey		6000000004071113940	Johanna (Joanne) de Godolphin	Q110612546	
6000000027891914187	Johanna Ernstina Münter	1773	6000000027877734379	Balthasar Lauritsen Münter	Q215689	
6000000221131629873	Johanna Erskine		6000000003827855243	Christian Menteith	Q75243098	
6000000030400571041	Johanna Euphrosine von Staal	1779	6000000030399091159	Eva Euphrosine von Meyendorff	Q95194249	
6000000015593872411	Johanna Ewald	1850	6000000015593927051	Arnold Ferdinand Ewald	Q695149	
6000000072806771971	Johanna Fleming		298183310170001736	John Fleming 1st Earl of Wigton, 6th Lord Fleming	Q19360709	
6000000189171200850	Johanna Fredrika Genberg	1802	6000000019585668364	Jonas Genberg	Q16649271	
6000000003000969384	Johanna Fredrika Johansdotter Eek	1788	6000000003001049878	Johan Fredrik Johansson Eek	Q5627617	
6000000177872381831	Johanna Fredrika von Knorring	1778	6000000002421787407	Georg Gustaf* Gustaf von Knorring	Q112974325	
