qid	lang	label
Q110354805	mul	Vaes Panhuys, of van Limbourg
Q110354805	nl	Vaes Panhuys, of van Limbourg
Q110354806	en	Johan Vaes Panhuys
Q110354806	mul	Johan Vaes Panhuys
Q110354806	nl	Johan Vaes Panhuys
Q110354815	en	Jehenne du Bois
Q110354815	mul	Jehenne du Bois
Q110354815	nl	Jehenne du Bois
Q110362967	en	István Sulyok de Leksce
Q110362967	mul	István Sulyok de Leksce
Q110362967	nl	István Sulyok de Leksce
Q110362970	en	Klara Kende de Kölcse
Q110362970	mul	Klara Kende de Kölcse
Q110362970	nl	Klara Kende de Kölcse
Q110363095	en	Ladislau Dracula de Sintesti, (Lászlá Drakulya de Semtheest)
Q110363095	en-ca	Vlad Dracula de Sintesti
Q110363095	en-us	Vlad Dracula de Sintesti
Q110363095	fr	Vlad Dracula de Sintesti
Q110363095	mul	Ladislau Dracula de Sintesti, (Lászlá Drakulya de Semtheest)
Q110363095	nl	Ladislau Dracula de Sintesti, (Lászlá Drakulya de Semtheest)
Q110363211	en	Stefan Bagdy de Basarág
Q110363211	hu	Bagdy István
Q110363211	mul	Stefan Bagdy de Basarág
Q110363211	nl	Stefan Bagdy de Basarág
Q110363333	en	Helene Haranglábi
Q110363333	mul	Helene Haranglábi
Q110363333	nl	Helene Haranglábi
Q110366823	cs	Jitka z Landštejna
Q110366823	en	Jitka von Landstein
Q110366823	mul	Jitka von Landstein
Q110366823	nl	Jitka von Landstein
Q110366899	cs	Hartneid V. Ptujský
Q110366899	en	Hartnid V von Pettau zu Friedau, Marschall von Steiermark
Q110366899	mul	Hartnid V von Pettau zu Friedau, Marschall von Steiermark
Q110366899	nl	Hartnid V von Pettau zu Friedau, Marschall von Steiermark
Q110366916	cs	Antonín II. z Arca
Q110366916	en	Antonio II, Conte d'Arco
Q110366916	mul	Antonio II, Conte d'Arco
Q110366916	nl	Antonio II, Conte d'Arco
Q110366961	cs	Petr z Eberstorfu
Q110366961	en	Peter von Eberstorf
Q110366961	mul	Peter von Eberstorf
Q110366961	nl	Peter von Eberstorf
Q110367234	cs	Kateřina Thurzóová z Bethlenfalvy
Q110367234	en	Kata Thurzó
Q110367234	en-ca	Kata Thurzó
Q110367234	en-us	Kata Thurzó
Q110367234	fr	Kata Thurzó
Q110367234	hu	Thurzó Katalin
Q110367234	mul	Kata Thurzó
Q110367234	nl	Kata Thurzó
Q110369185	en	Yolande de Bueil
Q110369185	mul	Yolande de Bueil
Q110369185	nl	Yolande de Bueil
Q110369420	en	Helena Thoroczkay de Thoroczkó-, Szent-György
Q110369420	hu	Thoroczkay Ilona
Q110369420	mul	Helena Thoroczkay de Thoroczkó-, Szent-György
Q110369420	nl	Helena Thoroczkay de Thoroczkó-, Szent-György
Q110370342	en	Jeanne de La Baume, Comtesse de Montrevel
Q110370342	fr	Jeanne de La Baume
Q110370342	mul	Jeanne de La Baume, Comtesse de Montrevel
Q110370342	nl	Jeanne de La Baume, Comtesse de Montrevel
Q110378161	en	Luitgarde Gräfin von Zollern, Burgräfin von Nürnberg
Q110378161	mul	Luitgarde Gräfin von Zollern, Burgräfin von Nürnberg
Q110378161	nl	Luitgarde Gräfin von Zollern, Burgräfin von Nürnberg
Q110378504	en	Archibald Sibbald, of Rankeilour
Q110378504	mul	Archibald Sibbald, of Rankeilour
Q110378504	nl	Archibald Sibbald, of Rankeilour
Q110378546	en	Margaret Stewart, of Innermeath
Q110378546	mul	Margaret Stewart, of Innermeath
Q110378546	nl	Margaret Stewart, of Innermeath
Q110378859	en	Hanault McLeod, of Harris
Q110378859	mul	Hanault McLeod, of Harris
Q110378859	nl	Hanault McLeod, of Harris
Q110379158	en	Andrew Jardine (Jardyne)
Q110379158	mul	Andrew Jardine (Jardyne)
Q110379158	nl	Andrew|Alexander Jardine
Q110381117	en	Hüe du Moulin
Q110381117	mul	Hüe du Moulin
Q110381117	nl	Hüe du Moulin
Q110381272	en	Marguerite Boursette
Q110381272	mul	Marguerite Boursette
Q110381272	nl	Marguerite Boursette
Q110381295	en	Renaud de Haveskerke, Seigneur de Basse
Q110381295	mul	Renaud de Haveskerke, Seigneur de Basse
Q110381295	nl	Renaud de Haveskerke, Seigneur de Basse
Q110381301	en	Maria van Beveren, Vrouwe van Diksmuide, Watou, Jumelles
Q110381301	mul	Maria van Beveren, Vrouwe van Diksmuide, Watou, Jumelles
Q110381301	nl	Maria van Beveren, Vrouwe van Diksmuide, Watou, Jumelles
Q110381302	en	Jan van Beveren
Q110381302	mul	Jan van Beveren
Q110381302	nl	Jan van Beveren
Q110383575	cs	Motza Boosová z Waldecku
Q110383575	en	Metza Boos von Waldeck
Q110383575	mul	Metza Boos von Waldeck
Q110383575	nl	Metza Boos von Waldeck
Q110383576	en	Johann Boos von Waldeck
Q110383576	mul	Johann Boos von Waldeck
Q110383576	nl	Johann Boos von Waldeck
Q110383585	en	Margarethe Knebel von Katzenelbogen
Q110383585	mul	Margarethe Knebel von Katzenelbogen
Q110383585	nl	Margarethe Knebel von Katzenelbogen
Q110386085	en	Hadewich van Culemborg
Q110386085	mul	Hadewich van Culemborg
Q110386085	nl	Hadewich van Culemborg
Q110387744	en	Maud Bold
Q110387744	mul	Maud Bold
Q110387744	nl	Maud Bold
Q110388839	en	Margaret Brereton, of Malpas
Q110388839	mul	Margaret Brereton, of Malpas
Q110388839	nl	Margaret Brereton, of Malpas
Q110389654	en	Maud Massy (Massey), of Horton
Q110389654	mul	Maud Massy (Massey), of Horton
Q110389654	nl	Maud Massy (Massey), of Horton
Q110389717	en	Douce Warburton
Q110389717	mul	Douce Warburton
Q110389717	nl	Douce Warburton
Q110390408	en	Katherine Holland
Q110390408	mul	Katherine Holland
Q110390408	nl	Katherine Holland
Q110390631	en	Gwladus ferch Gwilym ab Ieuan ap Morgan
Q110390631	mul	Gwladus ferch Gwilym ab Ieuan ap Morgan
Q110390631	nl	Gwladus ferch Gwilym ab Ieuan ap Morgan
Q110390643	en	Jonet ferch Ieuan ap Trahaearn ap Meurig
Q110390643	mul	Jonet ferch Ieuan ap Trahaearn ap Meurig
Q110390643	nl	Jonet ferch Ieuan ap Trahaearn ap Meurig
Q110394408	en	Thomas Bulteau
Q110394408	mul	Thomas Bulteau
Q110394408	nl	Thomas Bulteau
Q110394593	en	Anna van Hooghvorst van Grymbergen
Q110394593	mul	Anna van Hooghvorst van Grymbergen
Q110394593	nl	Anna van Hooghvorst van Grymbergen
Q110394733	en	Mahaut Dame de Francières
Q110394733	fr	Mahaut de Francières
Q110394733	mul	Mahaut Dame de Francières
Q110394733	nl	Mahaut Dame de Francières
Q110395414	en	Ellen Mountford (Montford)
Q110395414	mul	Ellen Mountford (Montford)
Q110395414	nl	Ellen|Helena Mountford
Q110395449	en	Sybil de Lorty (L'Orti)
Q110395449	mul	Sybil de Lorty (L'Orti)
Q110395449	nl	Sybil|Sibilla de Lorty
Q110395933	en	Isabella Holt (Holte)
Q110395933	mul	Isabella Holt (Holte)
Q110395933	nl	Isabella|Isobel Holt
Q110396438	en	Mary Bromley
Q110396438	mul	Mary Bromley
Q110396438	nl	Mary Bromley
Q110396550	en	Isabella de Halton
Q110396550	mul	Isabella de Halton
Q110396550	nl	Isabella de Halton
Q110396874	en	Laurence|Lawrence Standish, of Standish
Q110396874	mul	Laurence|Lawrence Standish, of Standish
Q110396874	nl	Laurence|Lawrence Standish, of Standish
Q110396878	en	Laura|Lora Pilkington
Q110396878	mul	Laura|Lora Pilkington
Q110396878	nl	Laura|Lora Pilkington
Q110398002	en	Hamon|Hamnet Massey (Mascy), of Rixton
Q110398002	mul	Hamon|Hamnet Massey (Mascy), of Rixton
Q110398002	nl	Hamon|Hamnet Massey (Mascy), of Rixton
Q110398007	en	Joanna|Janet Booth, of Dunham Massey
Q110398007	mul	Joanna|Janet Booth, of Dunham Massey
Q110398007	nl	Joanna|Janet Booth, of Dunham Massey
Q110398671	en	Alice|Agnes Fitton
Q110398671	mul	Alice|Agnes Fitton
Q110398671	nl	Alice|Agnes Fitton
Q110399510	en	Sevastia|Elisabeta 'Safta' Palladi
Q110399510	nl	Sevastia|Elisabeta 'Safta' Palladi
Q110399510	ro	Sevastia Palladi
Q110399510	ru	Сафта Паллади
Q110399520	en	Elisabeta|Sevastia 'Safta' Ursachi
Q110399520	mul	Elisabeta|Sevastia 'Safta' Ursachi
Q110399520	nl	Elisabeta|Sevastia 'Safta' Ursachi
Q110399520	ro	Safta Ursachi
Q110399576	en	Nicolae|Neculai Catargiul
Q110399576	mul	Nicolae|Neculai Catargiul
Q110399576	nl	Nicolae|Neculai Catargiul
Q110399683	en	Sarbica|Siruca Barnovscha
Q110399683	mul	Sarbica|Siruca Barnovscha
Q110399683	nl	Sarbica|Siruca Barnovscha
Q110399719	en	boier Sherban [de Sitoaia|Coiani], seneschal & ban of Valachia
Q110399719	nl	boier Sherban [de Sitoaia|Coiani], seneschal & ban of Valachia
Q110399719	ro	Șerban Coiani
Q110399775	en	Elisabeta|Sevastie 'Safta' Balsh
Q110399775	mul	Elisabeta|Sevastie 'Safta' Balsh
Q110399775	nl	Elisabeta|Sevastie 'Safta' Balsh
Q110399860	en	Safta|Sanda Jora
Q110399860	mul	Safta|Sanda Jora
Q110399860	nl	Safta|Sanda Jora
Q110409812	en	Johann Orth 'the Elder|the Blind'
Q110409812	mul	Johann Orth 'the Elder|the Blind'
Q110409812	nl	Johann Orth 'the Elder|the Blind'
Q110409996	en	Catharina|Marga von Hövell
Q110409996	mul	Catharina|Marga von Hövell
Q110409996	nl	Catharina|Marga von Hövell
Q110410070	en	Dries|Andreas von Eller zu Luxheim
Q110410070	mul	Dries|Andreas von Eller zu Luxheim
Q110410070	nl	Dries|Andreas von Eller zu Luxheim
Q110410119	en	Fulsgin|Fulcona van Swalmen, Heiress of St.Laurensberg
Q110410119	mul	Fulsgin|Fulcona van Swalmen, Heiress of St.Laurensberg
Q110410119	nl	Fulsgin|Fulcona van Swalmen, Heiress of St.Laurensberg
Q110410348	en	Amiel|Amé II de La Trémoille, seigneur de Fontmorand
Q110410348	mul	Amiel|Amé II de La Trémoille, seigneur de Fontmorand
Q110410348	nl	Amiel|Amé II de La Trémoille, seigneur de Fontmorand
Q110410456	en	William|Guillaume Daubeney (d'Aubigné), Seigneur de Landal
Q110410456	mul	William|Guillaume Daubeney (d'Aubigné), Seigneur de Landal
Q110410456	nl	William|Guillaume Daubeney (d'Aubigné), Seigneur de Landal
Q110412817	en	Emma|Emmotta Perrott
Q110412817	mul	Emma|Emmotta Perrott
Q110412817	nl	Emma|Emmotta Perrott
Q110412847	en	Gwenllian|Jonet ferch Hywel ap Maredudd Fychan ap Maredudd
Q110412847	mul	Gwenllian|Jonet ferch Hywel ap Maredudd Fychan ap Maredudd
Q110412847	nl	Gwenllian|Jonet ferch Hywel ap Maredudd Fychan ap Maredudd
Q110412862	en	William (Herle) of Stoke Bishop|Bliss
Q110412862	nl	William
Q110412954	en	Jenkin|John Kynaston, of Stocks
Q110412954	mul	Jenkin|John Kynaston, of Stocks
Q110412954	nl	Jenkin|John Kynaston, of Stocks
Q110413095	en	Agnes|Nest Russell
Q110413095	mul	Agnes|Nest Russell
Q110413095	nl	Agnes|Nest Russell
Q110413123	en	Eleanor|Alice|Elizabeth Corbet, of Moreton Corbet
Q110413123	mul	Eleanor|Alice|Elizabeth Corbet, of Moreton Corbet
Q110413123	nl	Eleanor|Alice|Elizabeth Corbet, of Moreton Corbet
Q110413374	en	Margaret Genny (Jenney|Jermyn)
Q110413374	nl	Margaret Genny
Q110414047	en	Gwenhwyfar|Angharad ferch Dafydd ab Ieuan ap Rhirid Foel of Blodwel
Q110414047	mul	Gwenhwyfar|Angharad ferch Dafydd ab Ieuan ap Rhirid Foel of Blodwel
Q110414047	nl	Gwenhwyfar|Angharad ferch Dafydd ab Ieuan ap Rhirid Foel of Blodwel
Q110414722	cs	Jan della Scala z Bernu
Q110414722	en	Johan|Giovanni von der Leiter (della Scala), Herr von Bern
Q110414722	nl	Johan|Giovanni von der Leiter (della Scala), Herr von Bern
Q110414898	cs	Anna z Honsteinu
Q110414898	en	Gräfin Anna|Agnes von Honstein
Q110414898	nl	Gräfin Anna|Agnes von Honstein
Q110415835	bg	Ханс фон Айхберг
Q110415835	en	Johann|Hans, Freiherr von Aichberg zu Laberweinting
Q110415835	mul	Johann|Hans, Freiherr von Aichberg zu Laberweinting
Q110415835	nl	Johann|Hans, Freiherr von Aichberg zu Laberweinting
Q110422691	en	Eleonora|Caterina Cirino
Q110422691	mul	Eleonora|Caterina Cirino
Q110422691	nl	Eleonora|Caterina Cirino
Q110423586	en	Vincente Calvaert|Caluwaert
Q110423586	mul	Vincente Calvaert|Caluwaert
Q110423586	nl	Vincente Calvaert|Caluwaert
Q110423587	en	Jan Calvaert|Caluwaert
Q110423587	mul	Jan Calvaert|Caluwaert
Q110423587	nl	Jan Calvaert|Caluwaert
Q110423641	en	Louis|Raoul de Presles
Q110423641	nl	Louis|Raoul de Presles
Q110423641	ru	Луи де Прель
Q110425353	en	Jan|Hans Sweerts de Weert
Q110425353	mul	Jan|Hans Sweerts de Weert
Q110425353	nl	Jan|Hans Sweerts de Weert
Q110425430	en	Katharina|Anna von Wylich
Q110425430	mul	Katharina|Anna von Wylich
Q110425430	nl	Katharina|Anna von Wylich
Q110425470	en	Barthold|Bertold van Gendt, Heer van Loenen, Wolferen
Q110425470	mul	Barthold|Bertold van Gendt, Heer van Loenen, Wolferen
Q110425470	nl	Barthold|Bertold van Gendt, Heer van Loenen, Wolferen
Q110426951	en	Elizabeth Wardedieu (Wardieu|Wardeux)
Q110426951	nl	Elizabeth Wardedieu
Q110427960	en	Cecily|Sibyl Kemeys
Q110427960	mul	Cecily|Sibyl Kemeys
Q110427960	nl	Cecily|Sibyl Kemeys
Q110427972	en	Jenet|Joan ferch Ieuan ap Llesion ap Rhys (of Baglan) ap Morgan Fychan
Q110427972	nl	Jenet|Joan ferch Ieuan ap Llesion ap Rhys
Q110427976	en	Elizabeth|Isabel de la Mare (?Bere)
Q110427976	nl	Elizabeth|Isabel de la Mare
Q110428779	en	Thomas|John Hanley
Q110428779	mul	Thomas|John Hanley
Q110428779	nl	Thomas|John Hanley
Q110438516	en	Joan|Jane Busby
Q110438516	mul	Joan|Jane Busby
Q110438516	nl	Joan|Jane Busby
Q110438758	en	Robert|William Brandling, of Spytton
Q110438758	mul	Robert|William Brandling, of Spytton
Q110438758	nl	Robert|William Brandling, of Spytton
Q110438928	en	Thomas|James Livesey, of Livesey, Lancs
Q110438928	mul	Thomas|James Livesey, of Livesey, Lancs
Q110438928	nl	Thomas|James Livesey, of Livesey, Lancs
Q110438953	en	Edith|Eden Grey
Q110438953	mul	Edith|Eden Grey
Q110438953	nl	Edith|Eden Grey
Q110439200	en	Maud|Matilda Quatermayne (Quatremain|Quatermain)
Q110439200	nl	Maud|Matilda Quatermayne
Q110439205	en	Sir Roger|Robert Whittingham, of Pendley
Q110439205	mul	Sir Roger|Robert Whittingham, of Pendley
Q110439205	nl	Sir Roger|Robert Whittingham, of Pendley
Q110439230	en	Isabel|Emmote Wilcotes
Q110439230	mul	Isabel|Emmote Wilcotes
Q110439230	nl	Isabel|Emmote Wilcotes
Q110440305	en	Galfred|Geoffrey de Coryton
Q110440305	mul	Galfred|Geoffrey de Coryton
Q110440305	nl	Galfred|Geoffrey de Coryton
Q110440338	en	Elisabeth|Isabell Mathaderva (Mathadarda)
Q110440338	nl	Elisabeth|Isabell Mathaderva
Q110440365	en	Johane|Johanna Pengelley
Q110440365	mul	Johane|Johanna Pengelley
Q110440365	nl	Johane|Johanna Pengelley
Q110440385	en	Joan|Joanne Lanhergy (Lannerey)
Q110440385	nl	Joan|Joanne Lanhergy
Q110440632	en	Ellen|Eleanor Rocliffe (Roucliffe)
Q110440632	nl	Ellen|Eleanor Rocliffe
Q110440662	en	Dulcia|Dowsabel Ashley
Q110440662	mul	Dulcia|Dowsabel Ashley
Q110440662	nl	Dulcia|Dowsabel Ashley
Q110440752	en	Margery|Margaret Drury
Q110440752	mul	Margery|Margaret Drury
Q110440752	nl	Margery|Margaret Drury
Q110440757	en	Margaret|Margery Naunton
Q110440757	mul	Margaret|Margery Naunton
Q110440757	nl	Margaret|Margery Naunton
Q110440920	en	Joan|Joanna Dene (Deane)
Q110440920	nl	Joan|Joanna Dene
Q110440944	en	Maud|Matilda Prestwood
Q110440944	mul	Maud|Matilda Prestwood
Q110440944	nl	Maud|Matilda Prestwood
Q110441617	en	Iorwerth|Iocyn ap Cynwrig ap Rhys ap Robert
Q110441617	mul	Iorwerth|Iocyn ap Cynwrig ap Rhys ap Robert
Q110441617	nl	Iorwerth|Iocyn ap Cynwrig ap Rhys ap Robert
Q110441660	en	Elliw|Gwenllian ferch Gruffudd Derwas
Q110441660	mul	Elliw|Gwenllian ferch Gruffudd Derwas
Q110441660	nl	Elliw|Gwenllian ferch Gruffudd Derwas
Q110458671	en	Agnes|Kunigunde von Westerburg
Q110458671	mul	Agnes|Kunigunde von Westerburg
Q110458671	nl	Agnes|Kunigunde von Westerburg
Q110458688	cs	Juta z Leisniku
Q110458688	en	Brigitte|Jutta von Leisnig
Q110458688	nl	Brigitte|Jutta von Leisnig
Q110459026	en	Bernhard|Bouchard de Guise
Q110459026	nl	Bernhard|Bouchard de Guise
Q110459026	ru	Бернар (Бушар) де Гиз
Q110504200	en	Honora|Norin O'More, of Leix
Q110504200	mul	Honora|Norin O'More, of Leix
Q110504473	en	Lucy|Lleucu ferch Morgan ap Llywelyn ap Hywel Fychan of Brecon
Q110504473	mul	Lucy|Lleucu ferch Morgan ap Llywelyn ap Hywel Fychan of Brecon
Q110504582	en	Sean|John|Shane Mac-Gill-Patrick (Fitzpatrick), of Upper Ossory
Q110504582	mul	Sean|John|Shane Mac-Gill-Patrick (Fitzpatrick), of Upper Ossory
Q110504637	en	Mahon|Mathghamhain O'Brien, of Killclanoy
Q110504637	mul	Mahon|Mathghamhain O'Brien, of Killclanoy
Q110504642	en	Margaret|Joanna FitzMaurice
Q110504642	mul	Margaret|Joanna FitzMaurice
Q110505149	en	Barbara|Anna von Niebelschütz
Q110505149	mul	Barbara|Anna von Niebelschütz
Q110505197	en	Mathilde|Mahaut de Confignon
Q110505197	mul	Mathilde|Mahaut de Confignon
Q110505753	en	Jaus Leins|Luenss
Q110505753	mul	Jaus Leins|Luenss
Q110506078	en	Anna Henninger|Hennicke
Q110506078	mul	Anna Henninger|Hennicke
Q110506281	en	Mr. Jan|Johan van Ittersum
Q110506281	mul	Mr. Jan|Johan van Ittersum
Q110506502	en	Alard Fleck|Vlecke van Caldenbroeck
Q110506502	mul	Alard Fleck|Vlecke van Caldenbroeck
Q110506504	en	Lijsbeth|Elisabeth van Tegelen
Q110506504	mul	Lijsbeth|Elisabeth van Tegelen
Q110506970	en	NN van Rosande|van Rosaw
Q110506970	mul	NN van Rosande|van Rosaw
Q110507038	en	Fije|Sophia van Sinderen
Q110507038	mul	Fije|Sophia van Sinderen
Q110507592	en	Jutte|Judith Mulert
Q110507592	mul	Jutte|Judith Mulert
Q110507596	en	Engelbert|Egbert Mulert
Q110507596	mul	Engelbert|Egbert Mulert
Q110509176	en	Aysinus|Arsieu III de Montesquiou, Chevalier
Q110509176	mul	Aysinus|Arsieu III de Montesquiou, Chevalier
Q110509203	en	Aysinus|Arsieu II de Montesquiou, Chevalier
Q110509203	mul	Aysinus|Arsieu II de Montesquiou, Chevalier
Q110509209	en	Aysinus|Arsieu I 'le Vieux' de Montesquiou, Baron de Montesquiou
Q110509209	fr	Aysinus de Montesquiou
Q110520145	en	Reynold|Reginald Trethurffe
Q110520145	mul	Reynold|Reginald Trethurffe
Q110520693	en	John|Edward Upton, of Upton
Q110520693	mul	John|Edward Upton, of Upton
Q110520725	en	Joan|Johanna Trelawny
Q110520725	mul	Joan|Johanna Trelawny
Q110520788	en	Thomas|John Uppeton
Q110520788	mul	Thomas|John Uppeton
Q110520795	en	Radigond|Radigund
Q110520795	mul	Radigond|Radigund
Q110520969	en	Maud|Mathilda de Kederston
Q110520969	mul	Maud|Mathilda de Kederston
Q110537076	en	Elisabeth|Elsa von Galen
Q110537076	mul	Elisabeth|Elsa von Galen
Q110537456	en	Adelheid|Alix Berthout, Heiress of Grimberghe
Q110537456	fr	Adélaïde Berthout
Q110537898	en	Catherine|Claude de Monchy (Mouchy)
Q110537898	ru	Клод де Моши
Q110538936	en	Wulfing|Wolfgang Ungnad von Weissenwolf
Q110538936	mul	Wulfing|Wolfgang Ungnad von Weissenwolf
Q110539125	cs	Dětřich Bezdružický z Kolovrat
Q110539125	en	Theodor|Getrzych (?Dietrich) von Kolowrat-Bezdruziczky
Q110548771	en	Ermegaard|Armgard Bylow, Grevinna i Gripsholm
Q110548771	mul	Ermegaard|Armgard Bylow, Grevinna i Gripsholm
Q110548776	en	Alhed|Aleda
Q110548776	sv	Adelheid Grubbe
Q110549014	en	Dina|Mariotta Ogilvie
Q110549014	mul	Dina|Mariotta Ogilvie
Q110549352	en	Kristofer|Krister Stackelberg
Q110549352	mul	Kristofer|Krister Stackelberg
Q110549531	da	Kristen Christiern Skram til Urup
Q110549531	en	Kristen|Christiern Skram zu Urup
Q110549747	cs	Zikmund III. z Thunu
Q110549747	en	Sigmund|Simon III Thun, Herr von Thun in Castel-Brughier
Q110556468	en	Jan|Jean de Villegas
Q110556468	mul	Jan|Jean de Villegas
Q110557065	en	Jakob|Jacob van der Ehze (Heeckeren)
Q110557065	mul	Jakob|Jacob van der Ehze (Heeckeren)
Q110558671	cs	Matyáš Albrecht Finck z Finckensteinu
Q110558671	en	Matthias|Albert Finck, Herr von Finckenstein auf Roggenhausen
Q110558671	mul	Matthias|Albert Finck, Herr von Finckenstein auf Roggenhausen
Q110558676	en	Dorothea|Barbara von Seewalde
Q110558676	mul	Dorothea|Barbara von Seewalde
Q110558999	en	Iain|John Campbell, of Craignish
Q110558999	mul	Iain|John Campbell, of Craignish
Q110559555	en	Humfrey|Humphrey Tyrrell, of Thornton
Q110559555	mul	Humfrey|Humphrey Tyrrell, of Thornton
Q110559640	en	Anne|Matilda Huntley, of Treowen
Q110559640	mul	Anne|Matilda Huntley, of Treowen
Q110559649	en	Margred|Elsbeth ferch John ap Thomas ab Adam
Q110559649	mul	Margred|Elsbeth ferch John ap Thomas ab Adam
Q110559927	en	Sibill|Sybbell Fitzelles (Fitzellis)
Q110559927	mul	Sibill|Sybbell Fitzelles (Fitzellis)
Q110561456	en	Ellen|Elbert|Elizabeth Allen
Q110561456	mul	Ellen|Elbert|Elizabeth Allen
Q110561477	en	Richard|Ralph Chamberlayne
Q110561477	mul	Richard|Ralph Chamberlayne
Q110572003	en	Clara|Anna von Freyberg
Q110572003	mul	Clara|Anna von Freyberg
Q110572007	en	Chunrat|Konrad von Freyberg
Q110572007	mul	Chunrat|Konrad von Freyberg
Q110574594	en	Clinet|Claude de Lanes (Lannes), Seigneur de Bellade et de Rochebalade
Q110574594	fr	Claude de Lanes
Q110574618	en	Clinet|Clignet de Perigord de Talleyrand
Q110574618	fr	Clignet de Perigord de Talleyrand
Q110578155	en	Etiennette|Tiphaine de Chantocé
Q110578155	mul	Etiennette|Tiphaine de Chantocé
Q110578184	en	Origone|Orguen
Q110578184	mul	Origone|Orguen
Q110578358	en	Pierre|Jean Raymond
Q110578358	mul	Pierre|Jean Raymond
Q110580647	en	Joane|Joan de Bromflete (Brounflete)
Q110580647	mul	Joane|Joan de Bromflete (Brounflete)
Q110582239	en	Elsbeth|Elizabeth Conwy
Q110582239	mul	Elsbeth|Elizabeth Conwy
Q110582255	en	Richard Brereton, of Cheshire
Q110582255	en-ca	Richard Brereton, of Cheshire
Q110582255	en-us	Richard Brereton, of Cheshire
Q110582255	fr	Richard Brereton, of Cheshire
Q110582255	mul	Richard Brereton, of Cheshire
Q110582418	en	Gruffudd|Griffi ap Llywelyn ap Robert ap Llywarch
Q110582418	mul	Gruffudd|Griffi ap Llywelyn ap Robert ap Llywarch
Q110582440	en	Gwladys|Gwenllian ferch Gruffudd ap Meilir Eutun ab Elidir
Q110582440	mul	Gwladys|Gwenllian ferch Gruffudd ap Meilir Eutun ab Elidir
Q110582810	en	Lleuki|Nest ferch Gwerstan ap Gwaithfoed
Q110582810	mul	Lleuki|Nest ferch Gwerstan ap Gwaithfoed
Q110583387	en	Joice|Jocosa Burley
Q110583387	mul	Joice|Jocosa Burley
Q110583502	en	Dyddgu|Gwerful ferch Aron ap Pen Hen ab Iorwerth
Q110583502	mul	Dyddgu|Gwerful ferch Aron ap Pen Hen ab Iorwerth
Q110585521	en	Angharad|Hunydd ferch Gruffudd ap Cadwgan
Q110585521	mul	Angharad|Hunydd ferch Gruffudd ap Cadwgan
Q110585751	en	Gladousa|Wladousa
Q110585751	mul	Gladousa|Wladousa
Q110585877	en	Anne|Agnes Taylor
Q110585877	mul	Anne|Agnes Taylor
Q110585903	en	Philip|Thomas Knottesford
Q110585903	mul	Philip|Thomas Knottesford
Q110602300	en	Estevanhinha|Estafania Garcia
Q110602300	mul	Estevanhinha|Estafania Garcia
Q110612463	en	Jane|Joan Jewe
Q110612463	mul	Jane|Joan Jewe
Q110612785	en	Margaret|Margeria de Trewargen (Trevanyon)
Q110612785	mul	Margaret|Margeria de Trewargen (Trevanyon)
Q110612792	en	Riej|Richard Bloyet (Bluet)
Q110612792	mul	Riej|Richard Bloyet (Bluet)
Q110612796	en	Sir Theobald|Tibbot Gorges alias Russell, of Wraxall
Q110612796	mul	Sir Theobald|Tibbot Gorges alias Russell, of Wraxall
Q110613212	en	Letitia|Alicia L'Estrange
Q110613212	mul	Letitia|Alicia L'Estrange
Q110613606	en	Stevina|Stevania van Wisch
Q110613606	mul	Stevina|Stevania van Wisch
Q110615895	en	Anne|Agnes Mauleverer
Q110615895	mul	Anne|Agnes Mauleverer
Q110616340	en	Ruffin Bourell|Bourel|Boureel
Q110616340	mul	Ruffin Bourell|Bourel|Boureel
Q110616705	en	Maria|Mayor Rodriguez Pecha
Q110616705	mul	Maria|Mayor Rodriguez Pecha
Q110618305	en	Etheldred|Audrey Poyntz
Q110618305	mul	Etheldred|Audrey Poyntz
Q110618374	en	Geoffrey|Gregory Radcliffe, of Farmesden
Q110618374	mul	Geoffrey|Gregory Radcliffe, of Farmesden
Q110618420	en	Sir Robert|John Segrave, of Norfolk
Q110618420	mul	Sir Robert|John Segrave, of Norfolk
Q110618461	en	Gerald|Gerard Meynell, of Willington
Q110618461	mul	Gerald|Gerard Meynell, of Willington
Q110618483	en	Joan|Johanna
Q110618483	mul	Joan|Johanna
Q110618684	en	Margaret|Magdalen Bray
Q110618684	mul	Margaret|Magdalen Bray
Q110618866	en	Reginald|Richard Warcup, of Smerdale
Q110618866	mul	Reginald|Richard Warcup, of Smerdale
Q110619225	en	Sir Robert|Thomas Newport
Q110619225	mul	Sir Robert|Thomas Newport
Q110621289	en	Leena|Madleena Deken, heiress of Rooküla, co-heiress of Paunküla & Harmi
Q110621289	mul	Leena|Madleena Deken, heiress of Rooküla, co-heiress of Paunküla & Harmi
Q110621296	en	Maikki|Maret Tuve
Q110621296	mul	Maikki|Maret Tuve
Q110621529	en	Jörg|Georg von Arberg
Q110621529	mul	Jörg|Georg von Arberg
Q110621543	en	Christoph|Christopher von Obritschau
Q110621543	mul	Christoph|Christopher von Obritschau
Q110621880	en	Jane|Joan
Q110621880	mul	Jane|Joan
Q110621955	en	Gwenllian|Lucy Norris
Q110621955	mul	Gwenllian|Lucy Norris
Q110621969	en	Joan|Crisly ferch Rhûn ap Gronwy Fychan ap Gronwy ap Llywarch
Q110621969	mul	Joan|Crisly ferch Rhûn ap Gronwy Fychan ap Gronwy ap Llywarch
Q110621995	en	Agnes|Elizabeth Chicheley
