889 people across 1 Garborg batches, 11599 already holding a QID
2416 token(s) are already pointed at by their own bearers
5263 tokens already have an item and are linked, not created
2631 need creating, 0 are ambiguous and are not
100 token(s) held: never a first given name in the corpus but attested as a family name -- Laurentii (5), Byre (3), lll (3), Viby (2), Ænes (2), Rosenberg (2)
145 token(s) RESCUED by the bearers' own statements -- these would have been created a second time:
   Adalasia             given        Q62102498
  create  Øystensdatter        patronymic   1
  create  łęczycki             given        1
  create  Žovnek               family       1
  create  Δέρδας               given        1
  create  Аминев               family       1
  create  Арпад                family       1
  create  Асенина              family       1
  create  Врана                given        1
  create  Григорьев            given        1
  create  Исаевич              given        1
  create  Карлов               given        1
  create  Княгиня              family       1
  create  Кориятович           given        1
  create  Мономахиня           family       1
  create  Несвицкий            family       1
  create  Оттович              given        1
  create  Семёнович            given        1
  create  Смилец               family       1
  create  Холмская             family       1
  create  بن                   family       1
  create  فورتون               family       1
  create  ბაგრატი              given        1
  create  ბაგრატიონი           family       1
  create  丹後内侍                 given        1
  create  伯益                   given        1
  create  句芒                   given        1
  create  嚳                    given        1
  create  大业                   given        1
  create  太原文水                 family       1
  create  女修                   given        1
  create  女媧                   given        1
  create  女英                   given        1
  create  娥皇                   given        1
  create  嫘                    family       1
  create  嫫母                   given        1
  create  少典                   given        1
  create  広言                   given        1
  create  彤魚氏                  given        1
  create  德璋                   given        1
  create  惟宗                   family       1
  create  握登                   given        1
  create  敬康                   given        1
  create  昌意                   given        1
  create  有熊氏                  family       1
  create  河東聞喜                 family       1
  create  炎帝                   given        1
  create  穷蝉                   given        1
  create  華胥氏                  given        1
  create  蟜牛                   given        1
  create  豊沢                   given        1
  create  顓頊                   given        1
  create  高辛氏                  family       1
  create  鴻智                   given        1
  create  덕장                   given        1
