qid,redirected_to,geni_id,lang,wikidata,ours,state,live_is_our_alias,wikidata_aliases
Q16945169,,6000000138783072822,en,Mårten Bunge,,we_have_none,false,
Q1814297,,6000000000047267273,mul,,Carl Erik Mannerheim,absent_on_wikidata,false,
Q1814297,,6000000000047267273,en,Carl Erik Mannerheim,Carl Erik Mannerheim,match,false,
Q1814297,,6000000000047267273,ja,,カルル・エリク・マネルヘイム,absent_on_wikidata,false,
Q1814297,,6000000000047267273,zh,卡尔·埃里克·曼纳海姆,卡尔尔·埃里克·马内尔赫伊姆,differs,false,
Q185832,,6000000006713354346,mul,Emmanuel Swedenborg,,we_have_none,false,Swedenborg | Emanuel Swedenborg
Q185832,,6000000006713354346,en,Emmanuel Swedenborg,,we_have_none,false,
Q185832,,6000000006713354346,ja,エマヌエル・スヴェーデンボリ,,we_have_none,false,エマヌエル・スウェーデンボルグ | スウェーデンボリ | エマニエル・スウェーデンボルグ | エマニエル・スウェデンボルグ | スウェーデンボルイ | スウェデンボリ | エマニュエル・スウェーデンボルク | エマヌエル・スウェデンボルグ | スウェデンボルグ | エマニュエル・スウェデンボルグ | スヴェーデンボリ | エマニュエル・スウェーデンボルグ | スウェーデンボルグ
Q185832,,6000000006713354346,zh,伊曼紐·斯威登堡,,we_have_none,false,史威登保 | 斯威登堡 | 史维登堡
Q19312912,,6000000008778928032,mul,,Fabian Reinhold von Fersen,absent_on_wikidata,false,
Q19312912,,6000000008778928032,en,Fabian Reinhold von Fersen,Fabian Reinhold von Fersen,match,false,
Q19312912,,6000000008778928032,ja,,ファビアン・レインホルド・ヴォン・フェルセン,absent_on_wikidata,false,
Q19312912,,6000000008778928032,zh,,法比阿恩·雷伊恩霍尔德·沃恩·费尔森,absent_on_wikidata,false,
Q19631563,,6000000006783257558,mul,,Erik Carlsson Odelström,absent_on_wikidata,false,
Q19631563,,6000000006783257558,en,Erik Odelström,Erik Carlsson Odelström,differs,false,
Q19657284,,6000000186285688253,mul,Buyeo Deokjang,Deokjang Buyeo,differs,true,
Q19657284,,6000000186285688253,en,,Deokjang Buyeo,absent_on_wikidata,false,
Q19657284,,6000000186285688253,ja,扶餘德璋,デオヒャング・プヨ,differs,false,
Q19657284,,6000000186285688253,zh,扶餘德璋,德奥希恩格·扶余,differs,false,
Q19721217,,6000000002309876767,mul,,Salomon Christoffer von Köhler,absent_on_wikidata,false,
Q19721217,,6000000002309876767,en,Salomon von Köhler,Salomon Christoffer von Köhler,differs,false,
Q19828095,,6000000006127570365,en,Carl Mörner,,we_have_none,false,
Q19842232,,6000000005795638082,mul,Algot Bryniolfsson,Algot Bryniolfsson,match,false,Algot Brynolfsson
Q19842232,,6000000005795638082,en,Algot Brynolfsson,Algot Bryniolfsson,differs,false,Algot Bryniolfsson
Q19842232,,6000000005795638082,ja,,アルゴット・ブリニオルフソン,absent_on_wikidata,false,
Q19842232,,6000000005795638082,zh,,阿尔戈特·布吕尼奥尔夫松,absent_on_wikidata,false,
Q19860752,,6000000008650533822,mul,,Carl Harald Strömfelt,absent_on_wikidata,false,
Q19860752,,6000000008650533822,en,Carl Harald Strömfelt,Carl Harald Strömfelt,match,false,
Q19975889,,6000000006127732174,en,Fredrik August Adelswärd,,we_have_none,false,
Q19975889,,6000000006127732174,ja,フレドリック・アウグスト・アデルスヴァルト,,we_have_none,false,
Q19975889,,6000000006127732174,zh,弗雷德里克·奥古斯特·阿德尔斯瓦德,,we_have_none,false,
Q19976400,,6000000002142697033,mul,,Abraham Burensund,absent_on_wikidata,false,
Q19976400,,6000000002142697033,en,Abraham Burensund,Abraham Burensund,match,false,
Q19976400,,6000000002142697033,ja,,アブラハム・ブレンスンド,absent_on_wikidata,false,
Q19976400,,6000000002142697033,zh,,阿布拉哈姆·布雷恩苏恩德,absent_on_wikidata,false,
Q19976679,,6000000008890203139,mul,,Otto Johan Lagerfelt,absent_on_wikidata,false,
Q19976679,,6000000008890203139,en,Otto Johan Lagerfelt,Otto Johan Lagerfelt,match,false,
Q19976679,,6000000008890203139,ja,,オト・ヨハン・ラゲルフェルト,absent_on_wikidata,false,
Q19976679,,6000000008890203139,zh,,奥托·永哈恩·拉盖尔费尔特,absent_on_wikidata,false,
Q19977201,,6000000007814473860,mul,,Jakob Pedersson Törnsköld till Runstorp,absent_on_wikidata,false,
Q19977201,,6000000007814473860,en,Jakob Törnsköld,Jakob Pedersson Törnsköld till Runstorp,differs,false,
Q2021113,,6000000078709755794,en,Olof Broman,,we_have_none,false,
Q2040261,,6000000007014532346,mul,Otto Reinhold Strömfelt,Otto Reinhold Strömfelt,match,false,
Q2040261,,6000000007014532346,en,Otto Reinhold Strömfelt,Otto Reinhold Strömfelt,match,false,
Q2075113,,6000000006127523492,mul,,Hedvig Ulrika Armfelt,absent_on_wikidata,false,
Q2075113,,6000000006127523492,en,Hedvig Ulrika De la Gardie,Hedvig Ulrika Armfelt,differs,true,
Q2075113,,6000000006127523492,ja,,ヘドヴィグ・ウルリカ・アルムフェルト,absent_on_wikidata,false,
Q2075113,,6000000006127523492,zh,,海德维格·乌尔里卡·阿尔姆费尔特,absent_on_wikidata,false,
Q217044,,6000000018252392646,en,Franz Berwald,,we_have_none,false,Franz Adolf Berwald
Q217044,,6000000018252392646,ja,フランツ・アドルフ・ベルワルド,,we_have_none,false,ベールヴァルド | フランス・アドルフ・ベルワルド | ベルワルド | フランス・ベルワルド | フランツ・ベルワルド | フランス・アドルフ・ベールヴァルド | フランス・ベールヴァルド | フランス・アードルフ・ベールヴァルド
Q217044,,6000000018252392646,zh,弗朗兹·贝瓦尔德,,we_have_none,false,贝尔瓦尔德 | 贝瓦尔德 | 弗朗兹·贝尔瓦尔德
Q2183430,,4947248545210089938,mul,Bengta Ebbesdotter Ebbesdatter Hvide,Bengta Ebbesdotter Ebbesdatter Hvide Queen of Sweden,differs,false,Bengta Ebbesdotter Ebbesdatter Galen | Benedicta
Q2183430,,4947248545210089938,en,Benedicta Ebbesdotter of Hvide,Bengta Ebbesdotter Ebbesdatter Hvide Queen of Sweden,differs,false,Benedicta Ebbesdottir | Bengta Ebbesdotter Ebbesdatter Hvide | Bengta Ebbesdotter Ebbesdatter Galen
Q2183430,,4947248545210089938,ja,ベネディクタ・ヴィーゼ,,we_have_none,false,
Q2361145,,5580434788100067215,mul,Carl Reinhold Sahlberg,,we_have_none,false,
Q2361145,,5580434788100067215,en,Carl Reinhold Sahlberg,,we_have_none,false,Sahlb. | Carl Reginald Sahlberg
Q2361145,,5580434788100067215,ja,カール・ラインホルト・ザールバリ,,we_have_none,false,
Q2415388,,6000000000047165787,mul,Carl Gustaf Mannerheim,Carl Gustaf Mannerheim,match,false,
Q2415388,,6000000000047165787,en,Carl Gustaf Mannerheim,Carl Gustaf Mannerheim,match,false,Mannerheim | C. G. Mannerheim | C. G. von Mannerheim | Carl Gustaf von Mannerheim
Q2415388,,6000000000047165787,ja,カール・グスタフ・マンネルハイム (博物学者),カルル・グスタフ・マネルヘイム,differs,false,カール・グスタフ・マンネルヘイム
Q2415388,,6000000000047165787,zh,,卡尔尔·古斯塔夫·马内尔赫伊姆,absent_on_wikidata,false,
Q2471654,,6000000004396685338,mul,Aurora Karamzin,Eva Aurora Charlotta Karamzin,differs,false,
Q2471654,,6000000004396685338,en,Aurora Karamzina,Eva Aurora Charlotta Karamzin,differs,false,Avrora Karlovna Demidova-Karamzina | Avrora Demidova-Karamzina | Princess Aurora Demidova | Eva Aurora Charlotta Karamzin | Aurora Stjernvall | Avrora Karlovna Karamzina | Avrora Karamzina
Q2471654,,6000000004396685338,ja,アウロラ・カラムジン,エヴァ・アウロラ・カルロタ・カラムジン,differs,false,
Q2471654,,6000000004396685338,zh,欧若拉·卡拉姆津,埃瓦·奥罗拉·卡尔洛塔·卡拉姆吉恩,differs,false,
Q2478781,,6000000003748326674,mul,Adolf Fredrik Munck,,we_have_none,false,
Q2478781,,6000000003748326674,en,Adolf Fredrik Munck,,we_have_none,false,Adolf Fredrik Munck af Fulkila
Q2490612,,6000000007548029494,mul,,Johan Graan till Ånsta,absent_on_wikidata,false,
Q2490612,,6000000007548029494,en,Johan Graan,Johan Graan till Ånsta,differs,false,
Q2490612,,6000000007548029494,ja,,ヨハン・グローン・ティル・オーンスタ,absent_on_wikidata,false,
Q2490612,,6000000007548029494,zh,,永哈恩·格罗恩·蒂尔·奥恩斯塔,absent_on_wikidata,false,
Q2575818,,6000000000909345046,mul,Robert Henrik Rehbinder,,we_have_none,false,
Q2575818,,6000000000909345046,en,Robert Henrik Rehbinder,,we_have_none,false,
Q2624238,,6000000006127108986,mul,Wilhelm Mauritz Klingspor,Wilhelm Mauritz Klingspor,match,false,
Q2624238,,6000000006127108986,en,Wilhelm Mauritz Klingspor,Wilhelm Mauritz Klingspor,match,false,Wilhelm Klingspor | Vilhelm Mauritz Klingspor
Q2624238,,6000000006127108986,ja,,ヴィルヘルム・マウリトズ・クリングスポル,absent_on_wikidata,false,
Q2624238,,6000000006127108986,zh,,维尔赫尔姆·马乌里特兹·克利恩格斯波尔,absent_on_wikidata,false,
Q26405863,,6000000001218533012,mul,,Olof Engelbertsson Bure,absent_on_wikidata,false,
Q26405863,,6000000001218533012,en,Olof Bure,Olof Engelbertsson Bure,differs,false,"Dr. Olof Engelbertson Bure, 1.Herre till Lemshaga och Boo"
Q26405863,,6000000001218533012,ja,,オロフ・エンゲルベルトソン・ブーレ,absent_on_wikidata,false,
Q26405863,,6000000001218533012,zh,,奥洛夫·埃恩盖尔贝尔特松·布雷,absent_on_wikidata,false,
Q2694124,,6000000025022974646,mul,Albrecht Elof Ihre,,we_have_none,false,
Q2694124,,6000000025022974646,en,Albrecht Elof Ihre,,we_have_none,false,
Q274606,,6000000001669654269,mul,,"Berengar I margrave of Friuli, king of Italy",absent_on_wikidata,false,
Q274606,,6000000001669654269,en,Berengar I of Italy,"Berengar I margrave of Friuli, king of Italy",differs,false,Berengar | Berengario I | Berengarius | Perngarius | Berenger I
Q274606,,6000000001669654269,ja,ベレンガーリオ1世,,we_have_none,false,ベレンガリオ1世
Q274606,,6000000001669654269,zh,贝伦加尔一世,,we_have_none,false,
Q27863581,,6000000009366671365,mul,,Johan Carl Strömfelt,absent_on_wikidata,false,
Q27863581,,6000000009366671365,en,Johan Carl Strömfelt,Johan Carl Strömfelt,match,false,
Q284400,,6000000000424624719,mul,Gisela,Giséle de Cysoing,differs,false,
Q284400,,6000000000424624719,en,Gisela,Giséle de Cysoing,differs,false,
Q284400,,6000000000424624719,ja,ギーゼラ (ルートヴィヒ1世の娘),ジゼル・デ・シソイング,differs,false,
Q284400,,6000000000424624719,zh,吉塞拉,吉赛尔·德·西索伊恩格,differs,false,吉塞勒
Q2965864,,6000000006127529349,mul,,Christina Charlotta Cederström,absent_on_wikidata,false,
Q2965864,,6000000006127529349,en,Christina Charlotta Cederström,Christina Charlotta Cederström,match,false,Mörner af Morlanda | Charlotta Cederström | Christina Charlotte Cederström | Komtesse Christina Charlotta Mörner | Charlotta Mörner
Q3129338,,6000000008778922864,mul,,Hedvig Eleonora von Fersen,absent_on_wikidata,false,
Q3129338,,6000000008778922864,en,Hedvig Eleonora von Fersen,Hedvig Eleonora von Fersen,match,false,
Q3129338,,6000000008778922864,ja,,ヘドヴィグ・エレオノラ・ヴォン・フェルセン,absent_on_wikidata,false,
Q3129338,,6000000008778922864,zh,,海德维格·埃莱奥诺拉·沃恩·费尔森,absent_on_wikidata,false,
Q3143008,,6000000005606976813,mul,Karen Hulda Garborg,Karen Hulda Garborg,match,false,
Q3143008,,6000000005606976813,en,Hulda Garborg,Karen Hulda Garborg,differs,false,
Q3143008,,6000000005606976813,ja,フルダ・ガルボルグ,カーレン・フルダ・ガルボルグ,differs,false,フルダ・ガルボルク
Q3143008,,6000000005606976813,zh,胡爾達·加博格,卡伦·胡尔达·加尔博格,differs,false,
Q329253,,6000000010039794573,en,Henning Mankell,,we_have_none,false,Ivar Henning Mankell
Q333297,,6000000001005202384,mul,Frans Michael Franzén,Frans Michael Zachrichsson Franzén,differs,false,
Q333297,,6000000001005202384,en,Frans Michael Franzén,Frans Michael Zachrichsson Franzén,differs,false,Frans Michael Franzen
Q333297,,6000000001005202384,ja,フランス・ミカエル・フランツェン,,we_have_none,false,
Q333651,,6000000012069920227,en,Henrik Gabriel Porthan,,we_have_none,false,
Q333651,,6000000012069920227,ja,ヘンリック・ガブリエル・ポルトハン,,we_have_none,false,ヘンリク・ガブリエル・ポルハタン
Q3428167,,6000000012648547676,mul,,Olof Kolmodin Sr.,absent_on_wikidata,false,
Q3428167,,6000000012648547676,en,Olof Kolmodin,Olof Kolmodin Sr.,differs,false,Olof Kolmodin d.ä.
Q3428167,,6000000012648547676,ja,,オロフ・コルモディン・スル,absent_on_wikidata,false,
Q3428167,,6000000012648547676,zh,,奥洛夫·科尔莫迪恩·斯尔,absent_on_wikidata,false,
Q3450190,,6000000011539184038,mul,Johan Hisinger,Johan Hisinger till Fagervik,differs,false,
Q3450190,,6000000011539184038,en,Johan Hisinger,Johan Hisinger till Fagervik,differs,false,
Q3450190,,6000000011539184038,ja,,ヨハン・ヒシンゲル・ティル・ファゲルヴィク,absent_on_wikidata,false,
Q3450190,,6000000011539184038,zh,,永哈恩·希西恩盖尔·蒂尔·法盖尔维克,absent_on_wikidata,false,
Q3462736,,6000000011700742344,en,Samuel Gustaf Hermelin,,we_have_none,false,
Q352296,,6000000008649822236,mul,Magnus Fredrik Brahe,Magnus Fredrik Brahe till Skokloster,differs,false,
Q352296,,6000000008649822236,en,Magnus Fredrik Brahe,Magnus Fredrik Brahe till Skokloster,differs,false,
Q352296,,6000000008649822236,ja,,マグヌス・フレドリク・ブラヘ・ティル・スコクロステル,absent_on_wikidata,false,
Q352296,,6000000008649822236,zh,,马格努斯·夫雷德里克·布拉赫·蒂尔·斯科克洛斯特尔,absent_on_wikidata,false,
Q362485,,6000000008403251632,mul,Sten Carl Bielke,,we_have_none,false,
Q362485,,6000000008403251632,en,Sten Carl Bielke,,we_have_none,false,Baron Sten Carl Bielke
Q364270,,6000000006429643351,en,Gustaf de Laval,,we_have_none,false,Karl Gustaf Patrik de Laval
Q364270,,6000000006429643351,ja,グスタフ・ド・ラバル,,we_have_none,false,
Q364270,,6000000006429643351,zh,古斯塔夫·德·拉瓦尔,,we_have_none,false,卡尔·古斯塔夫·帕特里克·德·拉瓦尔
Q3655969,,6000000004032037913,mul,Anders Bure,Anders Engelbertsson Bure,differs,false,
Q3655969,,6000000004032037913,en,Anders Bure,Anders Engelbertsson Bure,differs,false,Andreas Bureus
Q3655969,,6000000004032037913,ja,,アンデルス・エンゲルベルトソン・ブーレ,absent_on_wikidata,false,
Q3655969,,6000000004032037913,zh,,阿恩德尔斯·埃恩盖尔贝尔特松·布雷,absent_on_wikidata,false,
Q3743799,,6000000003076221220,mul,,"Knut Valdemarsson Duke of Estland, Blekinge and Lolland",absent_on_wikidata,false,
Q3743799,,6000000003076221220,en,"Canute, Duke of Estonia","Knut Valdemarsson Duke of Estland, Blekinge and Lolland",differs,false,"Canute, Duke of Reval | Knut Valdemarsson | unnecessary doublet of Q3743799"
Q3946660,,6000000013286633067,mul,Samuel af Ugglas,,we_have_none,false,
Q3946660,,6000000013286633067,en,Samuel af Ugglas,,we_have_none,false,
Q4157020,,6000000003579020143,mul,Magnus Julius De la Gardie,Magnus Julius Axelsson De la Gardie till Tullgarn,differs,false,
Q4157020,,6000000003579020143,en,Magnus Julius De la Gardie,Magnus Julius Axelsson De la Gardie till Tullgarn,differs,false,
Q4157020,,6000000003579020143,ja,,マグヌス・ユリウス・アクスエルソン・デ・ラ・ガルディエ・ティル・トルガルン,absent_on_wikidata,false,
Q4157020,,6000000003579020143,zh,,马格努斯·尤利乌斯·阿克斯埃尔松·德·拉·加尔迪埃·蒂尔·图尔加尔恩,absent_on_wikidata,false,
Q4225027,,6000000021500080690,en,Olof Andersson Knös,,we_have_none,false,
Q4355686,,6000000007900343922,mul,August Nordenskiöld,August Gustaf Nordenskjöld,differs,false,
Q4355686,,6000000007900343922,en,August Nordenskiöld,August Gustaf Nordenskjöld,differs,false,
Q455071,,6000000001515418125,mul,,"Hans Axel ""Den Yngre"" von Fersen",absent_on_wikidata,false,Hans Axel von Fersen
Q455071,,6000000001515418125,en,Axel von Fersen the Younger,"Hans Axel ""Den Yngre"" von Fersen",differs,false,Axel von Fersen
Q455071,,6000000001515418125,ja,ハンス・アクセル・フォン・フェルセン,,we_have_none,false,ハンス・アクセル・フォン・フェルゼン
Q455071,,6000000001515418125,zh,汉斯·阿克塞尔·冯·费尔森,,we_have_none,false,阿克塞爾·馮·費爾森 | 冯·费尔森 | 小阿克塞爾·馮·費爾森
Q456456,,6000000002797432088,mul,,Matthias Petri Steuchius,absent_on_wikidata,false,
Q456456,,6000000002797432088,en,Mathias Steuchius,Matthias Petri Steuchius,differs,false,Matthias Petri Steuchius | Mathias Petri Steuchius
Q456456,,6000000002797432088,ja,,マティアス・ペトリ・ステウキウス,absent_on_wikidata,false,
Q456456,,6000000002797432088,zh,,马蒂阿斯·佩特里·斯特乌基乌斯,absent_on_wikidata,false,
Q4569362,,6000000006128111121,mul,Mathias Rosenblad,,we_have_none,false,
Q4569362,,6000000006128111121,en,Mathias Rosenblad,,we_have_none,false,Matthias Rosenblad | Count Mathias Rosenblad
Q466257,,4258970970100070152,mul,,Rozala d'Ivrea,absent_on_wikidata,false,
Q466257,,4258970970100070152,en,Rozala of Italy,Rozala d'Ivrea,differs,false,Rozala of Provence
Q466257,,4258970970100070152,ja,ロザーラ・ディタリー,ロザラ・ディヴレーア,differs,false,ロザラ・ド・プロヴァンス | ロザーラ | ロザラ | スザンヌ・ディタリー | ロザーラ・ド・プロヴァンス | シュザンヌ・ディタリー | ロザラ・ディタリー
Q466257,,4258970970100070152,zh,罗扎利娅,罗扎拉·迪弗雷亚,differs,false,意大利的罗扎拉 | 意大利的羅扎拉 | 義大利的蘿莎拉 | 義大利的蘿薩拉 | 義大利的羅莎拉
Q467497,,6000000003492005116,mul,Arne Garborg,Aadne Eivindson Garborg,differs,false,Aadne Eivindsson Garborg
Q467497,,6000000003492005116,en,Arne Garborg,Aadne Eivindson Garborg,differs,false,
Q467497,,6000000003492005116,ja,アルネ・ガルボルグ,オードネ・エイヴィンソン・ガルボルグ,differs,false,
Q467497,,6000000003492005116,zh,阿尔内·嘉宝,奥德内·埃温松·加尔博格,differs,false,嘉宝，A. | 茄堡
Q469962,,1551393,mul,,Eva Sophia Sofia von Fersen,absent_on_wikidata,false,
Q469962,,1551393,en,Sophie Piper,Eva Sophia Sofia von Fersen,differs,false,"Sophie von Fersen | Eva Sophie Piper | Countess Sophie (Eva Sofia) Fersen, heiress of Lofstad manor, Grevinna von Fersen"
Q469962,,1551393,ja,ソフィー・フォン・フェルセン,エヴァ・ソプヒア・ソフィア・ヴォン・フェルセン,differs,false,ソフィー・ピーペル
Q469962,,1551393,zh,索菲·皮佩,埃瓦·索普希阿·索菲阿·沃恩·费尔森,differs,false,
Q473225,,6000000008496890943,mul,Georg Brandt,,we_have_none,false,
Q473225,,6000000008496890943,en,Georg Brandt,,we_have_none,false,
Q473225,,6000000008496890943,ja,イェオリ・ブラント,,we_have_none,false,ゲオルグ・ブラント
Q473225,,6000000008496890943,zh,乔格·勃兰特,,we_have_none,false,
Q4830275,,344146815060011563,en,Axel Gustaf Gyllenkrok,,we_have_none,false,
Q490686,,6000000019584518841,mul,,Anders Abraham Grafström,absent_on_wikidata,false,
Q490686,,6000000019584518841,en,Anders Abraham Grafström,Anders Abraham Grafström,match,false,Anders Grafström
Q490870,,6000000001865040777,mul,Anders Chydenius,Anders Jacobsson Chydenius,differs,false,
Q490870,,6000000001865040777,en,Anders Chydenius,Anders Jacobsson Chydenius,differs,false,
Q490870,,6000000001865040777,ja,アンダース・シデニウス,アンデルス・ヤコブソン・キデニウス,differs,false,アンデルス・キデーニウス | アンダシュ・シデニウス
Q490870,,6000000001865040777,zh,安德斯·屈德纽斯,阿恩德尔斯·雅各布松·基德尼乌斯,differs,false,
Q4938400,,6000000020584191181,mul,,Christina Charlotta Cronhielm af Hakunge,absent_on_wikidata,false,
Q4938400,,6000000020584191181,en,Charlotta Berger,Christina Charlotta Cronhielm af Hakunge,differs,false,Christina Charlotta Ulrica Berger | Christina Charlotta Ulrika Berger
Q4938400,,6000000020584191181,ja,,クリスティナ・カルロタ・クロンヒエルム・アフ・ハクンゲ,absent_on_wikidata,false,
Q4938400,,6000000020584191181,zh,,克里斯蒂纳·卡尔洛塔·克罗恩希埃尔姆·阿夫·哈库恩盖,absent_on_wikidata,false,
Q4941089,,6000000007756041590,mul,,Catharina Bröms,absent_on_wikidata,false,
Q4941089,,6000000007756041590,en,Catharina Bröms,Catharina Bröms,match,false,
Q4944366,,6000000007753195350,en,Charlotta Aurora De Geer,,we_have_none,false,
Q4944366,,6000000007753195350,ja,シャルロッタ・アウロラ・ドゥ・イェール,,we_have_none,false,
Q4944381,,6000000016586458365,mul,,Brita Sofia De la Gardie,absent_on_wikidata,false,
Q4944381,,6000000016586458365,en,Brita Sophia De la Gardie,Brita Sofia De la Gardie,differs,false,
Q4944381,,6000000016586458365,ja,,ブリタ・ソフィア・デ・ラ・ガルディエ,absent_on_wikidata,false,
Q4944381,,6000000016586458365,zh,,布里塔·索菲阿·德·拉·加尔迪埃,absent_on_wikidata,false,
Q4945294,,6000000006329684570,en,Ulrika Eleonora von Düben,,we_have_none,false,
Q4945900,,6000000013173880845,en,Helena Maria Ehrenstråhle,,we_have_none,false,
Q4953277,,6000000017986416972,en,Margaretha Heijkenskjöld,,we_have_none,false,
Q4953376,,6000000034013672054,mul,Helena Guttormsdatter,Helena Guttormsdatter,match,false,
Q4953376,,6000000034013672054,en,Helena Guttormsdatter,Helena Guttormsdatter,match,false,
Q4953376,,6000000034013672054,ja,ヘレナ・グットルムスダッテル,ヘレナ・グットルムスダッテル,match,false,
Q4953376,,6000000034013672054,zh,海伦娜·古托尔姆斯达特,海伦娜·古托尔姆斯达特,match,false,
Q4972997,,6000000000404695772,mul,,Christina Piper,absent_on_wikidata,false,
Q4972997,,6000000000404695772,en,Christina Piper,Christina Piper,match,false,Christina Törnflycht
Q4972997,,6000000000404695772,ja,,クリスティナ・ピペル,absent_on_wikidata,false,
Q4972997,,6000000000404695772,zh,,克里斯蒂纳·皮佩尔,absent_on_wikidata,false,
Q4973002,,6000000008649644785,mul,,Christina Charlotta Piper,absent_on_wikidata,false,
Q4973002,,6000000008649644785,en,Stina Piper,Christina Charlotta Piper,differs,false,
Q4973002,,6000000008649644785,ja,,クリスティナ・カルロタ・ピペル,absent_on_wikidata,false,
Q4973002,,6000000008649644785,zh,,克里斯蒂纳·卡尔洛塔·皮佩尔,absent_on_wikidata,false,
Q4976863,,6000000042115980532,mul,Stina Sandels,Stina Claesdotter Sandels,differs,false,
Q4976863,,6000000042115980532,en,Stina Sandels,Stina Claesdotter Sandels,differs,false,
Q4976863,,6000000042115980532,ja,,スティナ・クラエスドッテル・サンデルス,absent_on_wikidata,false,
Q4976863,,6000000042115980532,zh,,斯蒂纳·克拉埃斯多特·萨恩德尔斯,absent_on_wikidata,false,
Q4981287,,6000000002601672538,mul,Benedicta Sunesdotter Folkungaätten,Benedicta Sunesdotter Folkungaätten,match,false,
Q4981287,,6000000002601672538,en,Benedicta of Bjelbo,Benedicta Sunesdotter Folkungaätten,differs,false,Benedikte Sunadotter of Ymseborg | Benedicta Sunesdotter Folkungaätten
Q4989142,,6000000011182671903,mul,,Eva Helena Löwen,absent_on_wikidata,false,
Q4989142,,6000000011182671903,en,Eva Helena Löwen,Eva Helena Löwen,match,false,
Q4989818,,6000000044151433054,en,Ulrika Strömfelt,,we_have_none,false,Ulrika Eleonora Strömfelt
Q4992085,,6000000008943401649,mul,,Lars von Engeström,absent_on_wikidata,false,
Q4992085,,6000000008943401649,en,Lars von Engeström,Lars von Engeström,match,false,
Q4993033,,6000000012734454230,mul,,Carl Gustaf Nordin,absent_on_wikidata,false,
Q4993033,,6000000012734454230,en,Carl Gustaf Nordin,Carl Gustaf Nordin,match,false,
Q4993033,,6000000012734454230,ja,,カルル・グスタフ・ノルディン,absent_on_wikidata,false,
Q4993033,,6000000012734454230,zh,,卡尔尔·古斯塔夫·诺尔迪恩,absent_on_wikidata,false,
Q5040378,,6000000007306021857,en,Carl Jesper Benzelius,,we_have_none,false,Karl Jesper Benzelius
Q524071,,6000000033257118889,mul,Peter Artedi,,we_have_none,false,
Q524071,,6000000033257118889,en,Peter Artedi,,we_have_none,false,Artedi | Petrus Arctaedius Angermannus
Q543935,,6000000006127523501,mul,,Gustaf Mauritz Armfelt,absent_on_wikidata,false,
Q543935,,6000000006127523501,en,Gustaf Mauritz Armfelt,Gustaf Mauritz Armfelt,match,false,"Gustaf Mauritz, Baron Armfelt | Gustaf Mauritz, Frihere Armfelt | Count Gustaf Mauritz Armfelt"
Q543935,,6000000006127523501,ja,グスタフ・マウリッツ・アルムフェルト,グスタフ・マウリトズ・アルムフェルト,differs,false,グスタフ・アームフェルト男爵
Q543935,,6000000006127523501,zh,,古斯塔夫·马乌里特兹·阿尔姆费尔特,absent_on_wikidata,false,
Q546949,,6000000009217333438,en,Malla Silfverstolpe,,we_have_none,false,
Q546949,,6000000009217333438,zh,馬拉·西尔弗斯托尔佩,,we_have_none,false,
Q5542574,,6000000007293370456,mul,,Johan Fredrik Adelheim Borgström,absent_on_wikidata,false,
Q5542574,,6000000007293370456,en,Johan Fredric Adelheim,Johan Fredrik Adelheim Borgström,differs,false,
Q5542622,,6000000006127732217,en,Johan Adelswärd,,we_have_none,false,
Q5542622,,6000000006127732217,ja,ヨハン・アデルスヴァルト,,we_have_none,false,
Q5542622,,6000000006127732217,zh,约翰·阿德尔斯瓦德,,we_have_none,false,
Q5542628,,6000000009401515923,en,Erik Göran Adelswärd,,we_have_none,false,Eric Göran Adelswärd
Q5542628,,6000000009401515923,ja,エリック・ゴーラン・アデルスヴァルト,,we_have_none,false,
Q5542628,,6000000009401515923,zh,埃里克·戈兰·阿德尔斯瓦德,,we_have_none,false,
Q5542632,,6000000009726668887,en,Erik Reinhold Adelswärd,,we_have_none,false,
Q5547967,,6000000038458872253,mul,Eric Alstrin,,we_have_none,false,
Q5547967,,6000000038458872253,en,Eric Alstrin,,we_have_none,false,
Q5548897,,6000000001502447400,mul,,Gregorius Aminoff,absent_on_wikidata,false,
Q5548897,,6000000001502447400,en,Gregori Aminoff Sr.,Gregorius Aminoff,differs,false,Gregori Aminoff the Elder | Gregori Aminoff | Gregorius Aminoff | Gregori Adolfsson Aminoff
Q5548897,,6000000001502447400,ja,,グレゴリウス・アミノフ,absent_on_wikidata,false,
Q5548897,,6000000001502447400,zh,,格雷戈里乌斯·阿米诺夫,absent_on_wikidata,false,
Q5561270,,6000000006979041910,mul,Matthias Asp,,we_have_none,false,
Q5561270,,6000000006979041910,en,Matthias Asp,,we_have_none,false,
Q5562579,,6000000007025966290,mul,Magnus Aurivillius,Magnus Petri Aurivillius,differs,false,
Q5562579,,6000000007025966290,en,Magnus Aurivillius,Magnus Petri Aurivillius,differs,false,
Q5562579,,6000000007025966290,ja,,マグヌス・ペトリ・アウリヴィリウス,absent_on_wikidata,false,
Q5562579,,6000000007025966290,zh,,马格努斯·佩特里·奥里维利乌斯,absent_on_wikidata,false,
Q5562598,,6000000007318765242,mul,,Samuel Aurivillius,absent_on_wikidata,false,
Q5562598,,6000000007318765242,en,Samuel Aurivillius,Samuel Aurivillius,match,false,
Q5562598,,6000000007318765242,ja,,サムエル・アウリヴィリウス,absent_on_wikidata,false,
Q5562598,,6000000007318765242,zh,,萨穆埃尔·奥里维利乌斯,absent_on_wikidata,false,
