id,type,qid,geni_id,requires,cited
create_individual:6000000025471465323,create_individual,,6000000025471465323,Q1453147,yes
create_individual:6000000025471577956,create_individual,,6000000025471577956,Q1453147,yes
create_individual:6000000025474540357,create_individual,,6000000025474540357,Q186883,yes
create_individual:6000000025474969294,create_individual,,6000000025474969294,Q186883,yes
create_individual:6000000025496590064,create_individual,,6000000025496590064,Q442947,yes
create_individual:6000000025496769989,create_individual,,6000000025496769989,Q442947,yes
create_individual:6000000025496837051,create_individual,,6000000025496837051,Q442947,yes
create_individual:6000000025496838015,create_individual,,6000000025496838015,Q442947,yes
create_individual:6000000025496847070,create_individual,,6000000025496847070,Q442947,yes
create_individual:6000000025496885005,create_individual,,6000000025496885005,Q29033222,yes
create_individual:6000000025497028830,create_individual,,6000000025497028830,Q29033222,yes
create_individual:6000000025497058895,create_individual,,6000000025497058895,Q442947,yes
create_individual:6000000025528520122,create_individual,,6000000025528520122,Q12086698 Q295186,yes
create_individual:6000000025540981627,create_individual,,6000000025540981627,Q2411371,yes
create_individual:6000000025541336827,create_individual,,6000000025541336827,Q2411371,yes
create_individual:6000000025550673207,create_individual,,6000000025550673207,Q526597,yes
create_individual:6000000025552398998,create_individual,,6000000025552398998,Q2422981 Q2580209,yes
create_individual:6000000025572215179,create_individual,,6000000025572215179,Q112892752,yes
create_individual:6000000025579156578,create_individual,,6000000025579156578,Q633094,yes
create_individual:6000000025579626728,create_individual,,6000000025579626728,Q109265381,yes
create_individual:6000000025579627755,create_individual,,6000000025579627755,Q109265381,yes
create_individual:6000000025579728495,create_individual,,6000000025579728495,Q633094,yes
create_individual:6000000025579779586,create_individual,,6000000025579779586,Q633094,yes
create_individual:6000000025579920364,create_individual,,6000000025579920364,Q16165426 Q5562885,yes
create_individual:6000000025580016355,create_individual,,6000000025580016355,Q633094,yes
create_individual:6000000025580205841,create_individual,,6000000025580205841,Q633094,yes
create_individual:6000000025580230832,create_individual,,6000000025580230832,Q633094,yes
create_individual:6000000025584531455,create_individual,,6000000025584531455,Q353823 Q468687,yes
create_individual:6000000025597718712,create_individual,,6000000025597718712,Q134986363,yes
create_individual:6000000025610633775,create_individual,,6000000025610633775,Q26158740,yes
create_individual:6000000025620593479,create_individual,,6000000025620593479,Q469638,yes
create_individual:6000000025632432950,create_individual,,6000000025632432950,Q111988868 Q12330243,yes
create_individual:6000000025644905968,create_individual,,6000000025644905968,Q25487354,yes
create_individual:6000000025649545143,create_individual,,6000000025649545143,Q25487354,yes
create_individual:6000000025649828132,create_individual,,6000000025649828132,Q25487354,yes
create_individual:6000000025662379166,create_individual,,6000000025662379166,Q25487354,yes
create_individual:6000000025663219050,create_individual,,6000000025663219050,Q25487354,yes
create_individual:6000000025663230176,create_individual,,6000000025663230176,Q25484320,yes
create_individual:6000000025663336946,create_individual,,6000000025663336946,Q25487354,yes
create_individual:6000000025663478995,create_individual,,6000000025663478995,Q25487354,yes
create_individual:6000000025663522034,create_individual,,6000000025663522034,Q25487354,yes
create_individual:6000000025665352103,create_individual,,6000000025665352103,Q96217667,yes
create_individual:6000000025665443151,create_individual,,6000000025665443151,Q96217667,yes
create_individual:6000000025665559841,create_individual,,6000000025665559841,Q96217667,yes
create_individual:6000000025673055833,create_individual,,6000000025673055833,Q25487304,yes
create_individual:6000000025676923268,create_individual,,6000000025676923268,Q28006966,yes
create_individual:6000000025680545317,create_individual,,6000000025680545317,Q230258,yes
create_individual:6000000025688068067,create_individual,,6000000025688068067,Q55238508,yes
create_individual:6000000025693184828,create_individual,,6000000025693184828,Q110303952 Q110303963,yes
create_individual:6000000025720028447,create_individual,,6000000025720028447,Q185126,yes
create_individual:6000000025720030462,create_individual,,6000000025720030462,Q185126,yes
create_individual:6000000025720364559,create_individual,,6000000025720364559,Q126723108,yes
create_individual:6000000025720372401,create_individual,,6000000025720372401,Q185126,yes
create_individual:6000000025720426280,create_individual,,6000000025720426280,Q126723108,yes
create_individual:6000000025720498952,create_individual,,6000000025720498952,Q126723108,yes
create_individual:6000000025720519083,create_individual,,6000000025720519083,Q185126,yes
create_individual:6000000025720557122,create_individual,,6000000025720557122,Q185126,yes
create_individual:6000000025720602433,create_individual,,6000000025720602433,Q126723108,yes
create_individual:6000000025720602754,create_individual,,6000000025720602754,Q3340,yes
create_individual:6000000025720617178,create_individual,,6000000025720617178,Q185126,yes
create_individual:6000000025720635010,create_individual,,6000000025720635010,Q185126,yes
create_individual:6000000025720636023,create_individual,,6000000025720636023,Q126723108,yes
create_individual:6000000025720691047,create_individual,,6000000025720691047,Q185126,yes
create_individual:6000000025720711041,create_individual,,6000000025720711041,Q185126,yes
create_individual:6000000025720739918,create_individual,,6000000025720739918,Q185126,yes
create_individual:6000000025720739930,create_individual,,6000000025720739930,Q185126,yes
create_individual:6000000025720991851,create_individual,,6000000025720991851,Q185126,yes
create_individual:6000000025740246961,create_individual,,6000000025740246961,Q23981164,yes
create_individual:6000000025745506307,create_individual,,6000000025745506307,Q251445 Q38944658,yes
create_individual:6000000025753866575,create_individual,,6000000025753866575,Q112540668 Q112540670,yes
create_individual:6000000025758169311,create_individual,,6000000025758169311,Q136788161,yes
create_individual:6000000025758482187,create_individual,,6000000025758482187,Q136788161,yes
create_individual:6000000025758559187,create_individual,,6000000025758559187,Q136788161,yes
create_individual:6000000025758759966,create_individual,,6000000025758759966,Q11778972 Q136788161,yes
create_individual:6000000025758803907,create_individual,,6000000025758803907,Q11778972,yes
create_individual:6000000025766799218,create_individual,,6000000025766799218,Q1300125 Q532062 Q75508,yes
create_individual:6000000025792463507,create_individual,,6000000025792463507,Q105015021,yes
create_individual:6000000025792786387,create_individual,,6000000025792786387,Q1484226 Q517181,yes
create_individual:6000000025793270876,create_individual,,6000000025793270876,Q105015021 Q75324194,yes
create_individual:6000000025794768435,create_individual,,6000000025794768435,Q105098102 Q105098134,yes
create_individual:6000000025795047945,create_individual,,6000000025795047945,Q75253663,yes
create_individual:6000000025803153569,create_individual,,6000000025803153569,Q105098134,yes
create_individual:6000000025803939664,create_individual,,6000000025803939664,Q105098134,yes
create_individual:6000000025803972454,create_individual,,6000000025803972454,Q105098134,yes
create_individual:6000000025804072668,create_individual,,6000000025804072668,Q105098134,yes
create_individual:6000000025804075766,create_individual,,6000000025804075766,Q105098134,yes
create_individual:6000000025804900924,create_individual,,6000000025804900924,Q105098134,yes
create_individual:6000000025804940953,create_individual,,6000000025804940953,Q105098134,yes
create_individual:6000000025804990937,create_individual,,6000000025804990937,Q105098134,yes
create_individual:6000000025820547589,create_individual,,6000000025820547589,Q129165,yes
create_individual:6000000025821785795,create_individual,,6000000025821785795,Q189689 Q3435383,yes
create_individual:6000000025822562200,create_individual,,6000000025822562200,Q189689 Q3435383,yes
create_individual:6000000025849523904,create_individual,,6000000025849523904,Q8423,yes
create_individual:6000000025849787830,create_individual,,6000000025849787830,Q295225,yes
create_individual:6000000025861159154,create_individual,,6000000025861159154,Q101355003,yes
create_individual:6000000025863397695,create_individual,,6000000025863397695,Q116471088 Q313912,yes
create_individual:6000000025863420552,create_individual,,6000000025863420552,Q726358,yes
create_individual:6000000025863549375,create_individual,,6000000025863549375,Q726358,yes
create_individual:6000000025874812156,create_individual,,6000000025874812156,Q84529610 Q87644762,yes
create_individual:6000000025892277938,create_individual,,6000000025892277938,Q252024 Q4681825,yes
create_individual:6000000025902728807,create_individual,,6000000025902728807,Q714874,yes
create_individual:6000000025929260005,create_individual,,6000000025929260005,Q123554426 Q98686669,yes
create_individual:6000000025931989139,create_individual,,6000000025931989139,Q5236,yes
create_individual:6000000025955214104,create_individual,,6000000025955214104,Q56006137,yes
create_individual:6000000025955734360,create_individual,,6000000025955734360,Q102825597,yes
create_individual:6000000025960609803,create_individual,,6000000025960609803,Q16843956,yes
create_individual:6000000025964473950,create_individual,,6000000025964473950,Q220806 Q669639,yes
create_individual:6000000025973571614,create_individual,,6000000025973571614,Q12295764 Q764528,yes
create_individual:6000000025975632023,create_individual,,6000000025975632023,Q55340862,yes
create_individual:6000000025982101488,create_individual,,6000000025982101488,Q78454,yes
create_individual:6000000025982119814,create_individual,,6000000025982119814,Q16162760,yes
create_individual:6000000025982188589,create_individual,,6000000025982188589,Q105318397,yes
create_individual:6000000025982376546,create_individual,,6000000025982376546,Q16162760,yes
create_individual:6000000025982544785,create_individual,,6000000025982544785,Q123299837,yes
create_individual:6000000025982573438,create_individual,,6000000025982573438,Q123299837,yes
create_individual:6000000025982616563,create_individual,,6000000025982616563,Q16162760,yes
create_individual:6000000025982824239,create_individual,,6000000025982824239,Q16162760,yes
create_individual:6000000025982897771,create_individual,,6000000025982897771,Q105318397,yes
create_individual:6000000025982943888,create_individual,,6000000025982943888,Q16162760,yes
create_individual:6000000025982995861,create_individual,,6000000025982995861,Q16162760,yes
create_individual:6000000025983038214,create_individual,,6000000025983038214,Q123299837,yes
create_individual:6000000026010969735,create_individual,,6000000026010969735,Q20931543 Q2392078,yes
create_individual:6000000026025069993,create_individual,,6000000026025069993,Q110304274 Q6225714,yes
create_individual:6000000026028318933,create_individual,,6000000026028318933,Q105227750,yes
create_individual:6000000026054639545,create_individual,,6000000026054639545,Q118720037 Q120070693,yes
create_individual:6000000026058325194,create_individual,,6000000026058325194,Q104681082,yes
create_individual:6000000026066380156,create_individual,,6000000026066380156,Q5444910,yes
create_individual:6000000026066646205,create_individual,,6000000026066646205,Q2502478,yes
create_individual:6000000026066964995,create_individual,,6000000026066964995,Q2379913,yes
create_individual:6000000026080116878,create_individual,,6000000026080116878,Q96240721,yes
create_individual:6000000026082161900,create_individual,,6000000026082161900,Q123239266,yes
create_individual:6000000026089896117,create_individual,,6000000026089896117,Q16187518,yes
create_individual:6000000026091924441,create_individual,,6000000026091924441,Q111907532 Q111907537,yes
create_individual:6000000026092045281,create_individual,,6000000026092045281,Q111907532 Q111907537,yes
create_individual:6000000026092124111,create_individual,,6000000026092124111,Q111907532 Q111907537,yes
create_individual:6000000026092240929,create_individual,,6000000026092240929,Q111907532 Q111907537,yes
create_individual:6000000026092266836,create_individual,,6000000026092266836,Q111907532 Q111907537,yes
create_individual:6000000026092317559,create_individual,,6000000026092317559,Q111907532 Q111907537,yes
create_individual:6000000026117847028,create_individual,,6000000026117847028,Q21665584 Q547318,yes
create_individual:6000000026121411910,create_individual,,6000000026121411910,Q4197825,yes
create_individual:6000000026121548942,create_individual,,6000000026121548942,Q4197825,yes
create_individual:6000000026123798361,create_individual,,6000000026123798361,Q103781574 Q11995026,yes
create_individual:6000000026149500175,create_individual,,6000000026149500175,Q139863629,yes
create_individual:6000000026149722895,create_individual,,6000000026149722895,Q139863629,yes
create_individual:6000000026150219308,create_individual,,6000000026150219308,Q3182695 Q75501098,yes
create_individual:6000000026150422510,create_individual,,6000000026150422510,Q3182695 Q75501098,yes
create_individual:6000000026163985290,create_individual,,6000000026163985290,Q135983681,yes
create_individual:6000000026175074512,create_individual,,6000000026175074512,Q529419,yes
create_individual:6000000026179105594,create_individual,,6000000026179105594,Q6654713,yes
create_individual:6000000026191425197,create_individual,,6000000026191425197,Q15728990 Q75532148,yes
create_individual:6000000026195985221,create_individual,,6000000026195985221,Q1311712,yes
create_individual:6000000026204684302,create_individual,,6000000026204684302,Q1894073,yes
create_individual:6000000026213902696,create_individual,,6000000026213902696,Q103783739 Q103783751,yes
create_individual:6000000026214241812,create_individual,,6000000026214241812,Q103783739 Q103783751,yes
create_individual:6000000026215529811,create_individual,,6000000026215529811,Q5170486,yes
create_individual:6000000026229069230,create_individual,,6000000026229069230,Q152877,yes
create_individual:6000000026246232721,create_individual,,6000000026246232721,Q81794,yes
create_individual:6000000026247744273,create_individual,,6000000026247744273,Q134986728,yes
create_individual:6000000026255390862,create_individual,,6000000026255390862,Q26271863,yes
create_individual:6000000026270707681,create_individual,,6000000026270707681,Q5714962,yes
create_individual:6000000026272174164,create_individual,,6000000026272174164,Q10321384,yes
create_individual:6000000026275284670,create_individual,,6000000026275284670,Q186581,yes
create_individual:6000000026282980766,create_individual,,6000000026282980766,Q2093810,yes
create_individual:6000000026283392195,create_individual,,6000000026283392195,Q2093810,yes
create_individual:6000000026283448321,create_individual,,6000000026283448321,Q108104025 Q108104034,yes
create_individual:6000000026284546597,create_individual,,6000000026284546597,Q367226,yes
create_individual:6000000026284983914,create_individual,,6000000026284983914,Q110303926,yes
create_individual:6000000026327453857,create_individual,,6000000026327453857,Q2425979,yes
create_individual:6000000026351679184,create_individual,,6000000026351679184,Q104992079,yes
create_individual:6000000026354305178,create_individual,,6000000026354305178,Q1079605,yes
create_individual:6000000026355534408,create_individual,,6000000026355534408,Q442257,yes
create_individual:6000000026367444493,create_individual,,6000000026367444493,Q131441539,yes
create_individual:6000000026382669304,create_individual,,6000000026382669304,Q111918218,yes
create_individual:6000000026383362338,create_individual,,6000000026383362338,Q191940,yes
create_individual:6000000026411483792,create_individual,,6000000026411483792,Q4774063,yes
create_individual:6000000026423611089,create_individual,,6000000026423611089,Q367226,yes
create_individual:6000000026440309625,create_individual,,6000000026440309625,Q661401,yes
create_individual:6000000026449984645,create_individual,,6000000026449984645,Q96288736,yes
create_individual:6000000026454142644,create_individual,,6000000026454142644,Q2430565,yes
create_individual:6000000026454248247,create_individual,,6000000026454248247,Q2430565,yes
create_individual:6000000026454742457,create_individual,,6000000026454742457,Q706206,yes
create_individual:6000000026455417107,create_individual,,6000000026455417107,Q2532402,yes
create_individual:6000000026462401447,create_individual,,6000000026462401447,Q157133,yes
create_individual:6000000026462817708,create_individual,,6000000026462817708,Q157133,yes
create_individual:6000000026463372984,create_individual,,6000000026463372984,Q61336 Q71173,yes
create_individual:6000000026464240210,create_individual,,6000000026464240210,Q12338705,yes
create_individual:6000000026464396484,create_individual,,6000000026464396484,Q134409678,yes
create_individual:6000000026464573677,create_individual,,6000000026464573677,Q109830688 Q109830722,yes
create_individual:6000000026476628273,create_individual,,6000000026476628273,Q4571593,yes
create_individual:6000000026477112433,create_individual,,6000000026477112433,Q110154730,yes
create_individual:6000000026509332719,create_individual,,6000000026509332719,Q3189704,yes
create_individual:6000000026509633593,create_individual,,6000000026509633593,Q140356549,yes
create_individual:6000000026522172463,create_individual,,6000000026522172463,Q44191365,yes
create_individual:6000000026522408720,create_individual,,6000000026522408720,Q44191365,yes
create_individual:6000000026531582663,create_individual,,6000000026531582663,Q108839796,yes
create_individual:6000000026549949288,create_individual,,6000000026549949288,Q124001100,yes
create_individual:6000000026557776975,create_individual,,6000000026557776975,Q319764,yes
create_individual:6000000026558080891,create_individual,,6000000026558080891,Q319764,yes
create_individual:6000000026571921126,create_individual,,6000000026571921126,Q65006,yes
create_individual:6000000026670297049,create_individual,,6000000026670297049,Q110382930,yes
create_individual:6000000026709339722,create_individual,,6000000026709339722,Q15392109,yes
create_individual:6000000026709420592,create_individual,,6000000026709420592,Q15392109,yes
create_individual:6000000026710269761,create_individual,,6000000026710269761,Q15392109,yes
create_individual:6000000026710322785,create_individual,,6000000026710322785,Q15392109,yes
create_individual:6000000026717326564,create_individual,,6000000026717326564,Q75387846,yes
create_individual:6000000026727671944,create_individual,,6000000026727671944,Q3525824,yes
create_individual:6000000026733845314,create_individual,,6000000026733845314,Q3301817,yes
create_individual:6000000026734128136,create_individual,,6000000026734128136,Q100440556 Q16206691,yes
create_individual:6000000026734341116,create_individual,,6000000026734341116,Q100440556 Q16206691,yes
create_individual:6000000026769150855,create_individual,,6000000026769150855,Q24800868,yes
create_individual:6000000026795940764,create_individual,,6000000026795940764,Q7786819,yes
create_individual:6000000026799368412,create_individual,,6000000026799368412,Q112998972,yes
create_individual:6000000026811298844,create_individual,,6000000026811298844,Q102825597,yes
create_individual:6000000026875692919,create_individual,,6000000026875692919,Q56006137,yes
create_individual:6000000026884163913,create_individual,,6000000026884163913,Q1241350 Q57398928,yes
create_individual:6000000026886935873,create_individual,,6000000026886935873,Q3103673,yes
create_individual:6000000026887258562,create_individual,,6000000026887258562,Q115482993 Q127417411,yes
create_individual:6000000026894057417,create_individual,,6000000026894057417,Q5345508,yes
create_individual:6000000026910542178,create_individual,,6000000026910542178,Q56006137,yes
create_individual:6000000026943582265,create_individual,,6000000026943582265,Q10366258 Q108451672,yes
create_individual:6000000026958184874,create_individual,,6000000026958184874,Q168647,yes
create_individual:6000000027000060119,create_individual,,6000000027000060119,Q104450273,yes
create_individual:6000000027024178106,create_individual,,6000000027024178106,Q291372 Q536326,yes
create_individual:6000000027040919710,create_individual,,6000000027040919710,Q3448444 Q715062,yes
create_individual:6000000027047921596,create_individual,,6000000027047921596,Q108494520,yes
create_individual:6000000027048044573,create_individual,,6000000027048044573,Q108494520,yes
create_individual:6000000027070179047,create_individual,,6000000027070179047,Q75392904,yes
create_individual:6000000027070252004,create_individual,,6000000027070252004,Q75392904,yes
create_individual:6000000027071502295,create_individual,,6000000027071502295,Q6190322,yes
create_individual:6000000027093084338,create_individual,,6000000027093084338,Q103780742 Q103780773,yes
create_individual:6000000027106071927,create_individual,,6000000027106071927,Q6654713,yes
create_individual:6000000027115225737,create_individual,,6000000027115225737,Q2965731,yes
create_individual:6000000027117320841,create_individual,,6000000027117320841,Q2965731,yes
create_individual:6000000027135329649,create_individual,,6000000027135329649,Q108731632 Q2249484,yes
create_individual:6000000027148974721,create_individual,,6000000027148974721,Q661401,yes
create_individual:6000000027149375107,create_individual,,6000000027149375107,Q661401,yes
create_individual:6000000027149882170,create_individual,,6000000027149882170,Q2509252,yes
create_individual:6000000027151912970,create_individual,,6000000027151912970,Q2509252,yes
create_individual:6000000027154581389,create_individual,,6000000027154581389,Q2509252,yes
create_individual:6000000027167339768,create_individual,,6000000027167339768,Q118153797,yes
create_individual:6000000027175411167,create_individual,,6000000027175411167,Q20934615 Q3084267,yes
create_individual:6000000027175489139,create_individual,,6000000027175489139,Q20934615,yes
create_individual:6000000027175498283,create_individual,,6000000027175498283,Q3086590 Q3190545,yes
create_individual:6000000027175977375,create_individual,,6000000027175977375,Q3086590 Q3190545,yes
create_individual:6000000027192973737,create_individual,,6000000027192973737,Q3241152,yes
create_individual:6000000027193158309,create_individual,,6000000027193158309,Q3241152,yes
create_individual:6000000027193171646,create_individual,,6000000027193171646,Q3241152,yes
create_individual:6000000027193175728,create_individual,,6000000027193175728,Q3241152,yes
create_individual:6000000027193210745,create_individual,,6000000027193210745,Q3241152,yes
create_individual:6000000027193350504,create_individual,,6000000027193350504,Q3241152,yes
create_individual:6000000027193370126,create_individual,,6000000027193370126,Q3241152,yes
create_individual:6000000027193421750,create_individual,,6000000027193421750,Q3241152,yes
create_individual:6000000027193444140,create_individual,,6000000027193444140,Q3241152,yes
create_individual:6000000027193555109,create_individual,,6000000027193555109,Q24800868,yes
create_individual:6000000027193556575,create_individual,,6000000027193556575,Q24800868,yes
create_individual:6000000027193591876,create_individual,,6000000027193591876,Q3241152,yes
create_individual:6000000027193616262,create_individual,,6000000027193616262,Q24800868,yes
create_individual:6000000027193742855,create_individual,,6000000027193742855,Q24800868,yes
create_individual:6000000027199281145,create_individual,,6000000027199281145,Q4201169,yes
create_individual:6000000027211181813,create_individual,,6000000027211181813,Q108104538 Q748484,yes
create_individual:6000000027211402304,create_individual,,6000000027211402304,Q108104538 Q748484,yes
create_individual:6000000027211458173,create_individual,,6000000027211458173,Q108104538 Q748484,yes
create_individual:6000000027211545484,create_individual,,6000000027211545484,Q108104538 Q748484,yes
create_individual:6000000027211825479,create_individual,,6000000027211825479,Q108104538 Q748484,yes
create_individual:6000000027211861182,create_individual,,6000000027211861182,Q748484,yes
create_individual:6000000027211920722,create_individual,,6000000027211920722,Q748484,yes
create_individual:6000000027211969930,create_individual,,6000000027211969930,Q748484,yes
create_individual:6000000027212007715,create_individual,,6000000027212007715,Q108103943 Q108104538 Q748484,yes
create_individual:6000000027212044411,create_individual,,6000000027212044411,Q108104538 Q748484,yes
create_individual:6000000027212320901,create_individual,,6000000027212320901,Q748484,yes
create_individual:6000000027214639182,create_individual,,6000000027214639182,Q98277986,yes
create_individual:6000000027215956648,create_individual,,6000000027215956648,Q748484,yes
create_individual:6000000027216291550,create_individual,,6000000027216291550,Q748484 Q97255794,yes
create_individual:6000000027216373516,create_individual,,6000000027216373516,Q748484,yes
create_individual:6000000027216413057,create_individual,,6000000027216413057,Q748484,yes
create_individual:6000000027216468436,create_individual,,6000000027216468436,Q748484,yes
create_individual:6000000027216553177,create_individual,,6000000027216553177,Q748484,yes
create_individual:6000000027216557351,create_individual,,6000000027216557351,Q748484,yes
create_individual:6000000027216566138,create_individual,,6000000027216566138,Q748484,yes
create_individual:6000000027216569636,create_individual,,6000000027216569636,Q748484,yes
create_individual:6000000027216630140,create_individual,,6000000027216630140,Q748484,yes
create_individual:6000000027216689013,create_individual,,6000000027216689013,Q748484,yes
create_individual:6000000027216805993,create_individual,,6000000027216805993,Q748484,yes
create_individual:6000000027216814844,create_individual,,6000000027216814844,Q748484,yes
create_individual:6000000027217372883,create_individual,,6000000027217372883,Q2439218,yes
create_individual:6000000027217433089,create_individual,,6000000027217433089,Q2439218,yes
create_individual:6000000027217496987,create_individual,,6000000027217496987,Q2439218,yes
create_individual:6000000027226795498,create_individual,,6000000027226795498,Q10323606 Q83492529,yes
create_individual:6000000027239976696,create_individual,,6000000027239976696,Q25486172,yes
create_individual:6000000027252674625,create_individual,,6000000027252674625,Q708713,yes
create_individual:6000000027257565021,create_individual,,6000000027257565021,Q1230832,yes
create_individual:6000000027271520892,create_individual,,6000000027271520892,Q3044,yes
create_individual:6000000027272522264,create_individual,,6000000027272522264,Q107182534,yes
create_individual:6000000027274496168,create_individual,,6000000027274496168,Q112897589,yes
create_individual:6000000027274668169,create_individual,,6000000027274668169,Q112897589,yes
create_individual:6000000027287105338,create_individual,,6000000027287105338,Q718090,yes
create_individual:6000000027287144534,create_individual,,6000000027287144534,Q857036,yes
create_individual:6000000027287723157,create_individual,,6000000027287723157,Q112085883,yes
create_individual:6000000027288084361,create_individual,,6000000027288084361,Q11923628,yes
create_individual:6000000027291948912,create_individual,,6000000027291948912,Q458528,yes
create_individual:6000000027291979407,create_individual,,6000000027291979407,Q137639,yes
create_individual:6000000027303529814,create_individual,,6000000027303529814,Q5363796,yes
create_individual:6000000027324391291,create_individual,,6000000027324391291,Q633094,yes
create_individual:6000000027340279955,create_individual,,6000000027340279955,Q12330209,yes
create_individual:6000000027345611742,create_individual,,6000000027345611742,Q101518155,yes
create_individual:6000000027345611750,create_individual,,6000000027345611750,Q778550,yes
create_individual:6000000027345931366,create_individual,,6000000027345931366,Q6787657 Q7701203,yes
create_individual:6000000027345973454,create_individual,,6000000027345973454,Q2626652 Q4044211 Q778550,yes
create_individual:6000000027346043585,create_individual,,6000000027346043585,Q6787657,yes
create_individual:6000000027346272606,create_individual,,6000000027346272606,Q1607570,yes
create_individual:6000000027346507633,create_individual,,6000000027346507633,Q10986588 Q1607570,yes
create_individual:6000000027346580387,create_individual,,6000000027346580387,Q7098377,yes
create_individual:6000000027346672012,create_individual,,6000000027346672012,Q7098377,yes
create_individual:6000000027359036345,create_individual,,6000000027359036345,Q4273436,yes
create_individual:6000000027359346918,create_individual,,6000000027359346918,Q4273436,yes
create_individual:6000000027359400602,create_individual,,6000000027359400602,Q4273436,yes
create_individual:6000000027359501938,create_individual,,6000000027359501938,Q4273436,yes
create_individual:6000000027359530530,create_individual,,6000000027359530530,Q4273436,yes
create_individual:6000000027359629443,create_individual,,6000000027359629443,Q4273436,yes
create_individual:6000000027359744533,create_individual,,6000000027359744533,Q4273436,yes
create_individual:6000000027359752463,create_individual,,6000000027359752463,Q2149375,yes
create_individual:6000000027359903080,create_individual,,6000000027359903080,Q4273436,yes
create_individual:6000000027360408047,create_individual,,6000000027360408047,Q4273436,yes
create_individual:6000000027362058811,create_individual,,6000000027362058811,Q1976278,yes
create_individual:6000000027362392086,create_individual,,6000000027362392086,Q108104425 Q1903767,yes
create_individual:6000000027362879476,create_individual,,6000000027362879476,Q4273436,yes
create_individual:6000000027363026788,create_individual,,6000000027363026788,Q4273436,yes
create_individual:6000000027363139997,create_individual,,6000000027363139997,Q4273436,yes
create_individual:6000000027363351354,create_individual,,6000000027363351354,Q2417617,yes
create_individual:6000000027376079562,create_individual,,6000000027376079562,Q4302750,yes
create_individual:6000000027385790953,create_individual,,6000000027385790953,Q196408,yes
create_individual:6000000027402349639,create_individual,,6000000027402349639,Q726386,yes
create_individual:6000000027402611443,create_individual,,6000000027402611443,Q726386,yes
create_individual:6000000027413537974,create_individual,,6000000027413537974,Q3429244 Q96240793 Q96240817,yes
create_individual:6000000027436840604,create_individual,,6000000027436840604,Q476342 Q62033,yes
create_individual:6000000027455493343,create_individual,,6000000027455493343,Q656131,yes
create_individual:6000000027455523726,create_individual,,6000000027455523726,Q656131,yes
create_individual:6000000027455770155,create_individual,,6000000027455770155,Q656131,yes
create_individual:6000000027460566949,create_individual,,6000000027460566949,Q97783291,yes
create_individual:6000000027470237593,create_individual,,6000000027470237593,Q116910898,yes
create_individual:6000000027474234240,create_individual,,6000000027474234240,Q222930,yes
create_individual:6000000027488604260,create_individual,,6000000027488604260,Q633094,yes
create_individual:6000000027510019362,create_individual,,6000000027510019362,Q748484,yes
create_individual:6000000027510047324,create_individual,,6000000027510047324,Q748484,yes
create_individual:6000000027510154168,create_individual,,6000000027510154168,Q2556578,yes
create_individual:6000000027510280991,create_individual,,6000000027510280991,Q2556578,yes
create_individual:6000000027510500032,create_individual,,6000000027510500032,Q108104428,yes
create_individual:6000000027526737333,create_individual,,6000000027526737333,Q61746672,yes
create_individual:6000000027549309829,create_individual,,6000000027549309829,Q138808460,yes
create_individual:6000000027596501490,create_individual,,6000000027596501490,Q1135417,yes
create_individual:6000000027596866938,create_individual,,6000000027596866938,Q2509252,yes
create_individual:6000000027597671630,create_individual,,6000000027597671630,Q76265039,yes
create_individual:6000000027609633132,create_individual,,6000000027609633132,Q28664644,yes
create_individual:6000000027613960811,create_individual,,6000000027613960811,Q2509252,yes
create_individual:6000000027670306370,create_individual,,6000000027670306370,Q453869,yes
create_individual:6000000027685858746,create_individual,,6000000027685858746,Q702746,yes
create_individual:6000000027685922256,create_individual,,6000000027685922256,Q702746,yes
create_individual:6000000027686173864,create_individual,,6000000027686173864,Q702746,yes
create_individual:6000000027686227661,create_individual,,6000000027686227661,Q119354 Q702746,yes
create_individual:6000000027686423415,create_individual,,6000000027686423415,Q702746,yes
create_individual:6000000027686536855,create_individual,,6000000027686536855,Q702746,yes
create_individual:6000000027686852344,create_individual,,6000000027686852344,Q702746,yes
create_individual:6000000027686974008,create_individual,,6000000027686974008,Q702746,yes
create_individual:6000000027687008074,create_individual,,6000000027687008074,Q702746,yes
create_individual:6000000027693605463,create_individual,,6000000027693605463,Q138808460 Q139795274,yes
create_individual:6000000027694948195,create_individual,,6000000027694948195,Q111918227 Q96602547,yes
create_individual:6000000027704351648,create_individual,,6000000027704351648,Q75286,yes
create_individual:6000000027704400405,create_individual,,6000000027704400405,Q75286,yes
create_individual:6000000027704440174,create_individual,,6000000027704440174,Q75286,yes
create_individual:6000000027704505997,create_individual,,6000000027704505997,Q75286,yes
create_individual:6000000027704507570,create_individual,,6000000027704507570,Q51094866,yes
create_individual:6000000027704517021,create_individual,,6000000027704517021,Q75286,yes
create_individual:6000000027704558498,create_individual,,6000000027704558498,Q51094866,yes
create_individual:6000000027704586928,create_individual,,6000000027704586928,Q75286,yes
create_individual:6000000027704858843,create_individual,,6000000027704858843,Q51094866,yes
create_individual:6000000027705548085,create_individual,,6000000027705548085,Q97783291,yes
create_individual:6000000027706009411,create_individual,,6000000027706009411,Q30103434 Q5539913,yes
create_individual:6000000027706868696,create_individual,,6000000027706868696,Q5539913,yes
create_individual:6000000027707444371,create_individual,,6000000027707444371,Q5539913,yes
