geni_id,label,description,pair_count,is_collision
6000000206424549555,Francisco Diaz Luis,"circa 1580 Canarias, España - Aguascalientes, Aguascalientes, México",2,yes
6000000206424751074,Francisco Diaz Luis,"circa 1580 Canarias, España - Aguascalientes, Aguascalientes, México",2,yes
6000000206424851990,Beatriz López Cano,"1593 Aguascalientes, Aguascalientes, Mexico - Aguascalientes, Aguascalientes, México",2,yes
6000000206425420839,Beatriz López Cano,"1593 Aguascalientes, Aguascalientes, Mexico - Aguascalientes, Aguascalientes, México",2,yes
6000000207719214913,Micaela de la Cruz,"born circa 1635 Saltillo, Coahuila, Mexico",2,yes
6000000207876557821,NN,born 1600,2,yes
6000000208135291870,Kristian Halvorsen,born 1874,2,yes
6000000208135420851,Kristian Halvorsen,born 1874,2,yes
6000000208385976880,NN,born circa 1295,2,yes
6000000208493281179,Joseph Antonio Cavazos Fernandez,"circa 1712 Monterrey, Nuevo León, México - Pesquería, Nuevo León, México",2,yes
6000000208511527841,Nicodemus Thurman Howell,23 Mar 1881 - 1 Oct 1944,2,yes
6000000208918322830,Per Persson,28 Nov 1787 Sikeå - 25 Jul 1790 Sikeå,2,yes
6000000208918379826,Anna Helena Persdotter,7 Feb 1782 Sikeå - 30 Apr 1784 Sikeå,2,yes
6000000209369260334,Catalina Sedillo Y Montoya (Sanchez) (Cordova),"born circa 1770 Tome, Valencia, New Mexico",2,yes
6000000209369260341,Catalina Sedillo Y Montoya (Sanchez) (Cordova),"born circa 1770 Tome, Valencia, New Mexico",2,yes
6000000209369260402,Francisca Sedillo,"1780 Albuquerque, Nuevo México - 16 Dec 1849 Albuquerque, Nuevo México",2,yes
6000000209369260410,Francisca Sedillo,"1780 Albuquerque, Nuevo México - 16 Dec 1849 Albuquerque, Nuevo México",2,yes
6000000209369260504,Maria Josefa Sedillo,born 1790,2,yes
6000000209369260511,Maria Josefa Sedillo,born 1790,2,yes
6000000209371475201,Jose Pablo Trujillo,"born Pl Trujillos, , Bernalillo, New Mexico",2,yes
6000000209371475272,Jose Pablo Trujillo,"born Pl Trujillos, , Bernalillo, New Mexico",2,yes
6000000209668950826,George Gordon,born circa 1502,2,yes
6000000210068316838,Karen Sofie Hansen,12 Jan 1866 Slimminge - 29 Aug 1951,2,yes
6000000210107151834,Henry Douglas,30 Oct 1722 - 19 Oct 1754,2,yes
6000000210183561855,Richard ap Einion,born circa 1240,2,yes
6000000211094589821,Johann Theodor Schmidt gen. Diers,born 26 Oct 1735,2,yes
6000000211094594829,Johann Theodor Schmidt gen. Diers,born 26 Oct 1735,2,yes
6000000211152569659,Juan Mateo Barragán,Sep 1672 - 1717,2,yes
6000000211471150855,Llewelyn ap Gruffudd,born circa 1225,2,yes
6000000212888000853,Matias Perea,born circa 1726,2,yes
6000000213670234826,Elizabeth Johnson,24 Jan 1846 - 21 Jul 1918,2,yes
6000000214254487244,Eduard Krause,1804 - 26 Feb 1818,2,yes
6000000214362156833,Anders Persson,28 Jan 1712 Sjulnäs 3 - 10 Sep 1786 Sjulnäs 3,2,yes
6000000214429300826,nimi tuntematon Gustafsson Tawast,born circa 1673,2,yes
6000000214429870821,nimi tuntematon Gustafsson Tawast,born circa 1673,2,yes
6000000215100024058,Per Olofsson,"1774 Täfteå 1, Sävar, Västerbotten - 12 Sep 1784 Täfteå 1, Sävar, Västerbotten",2,yes
6000000215198926821,Carl Andersson,born 1769 Vännfors,2,yes
6000000215336081821,Mathias Andersson,born 1788 Vännfors,2,yes
6000000215727958821,Nancy Sarah Austin,"1818 Wayne County, Kentucky, USA - Aug 1879 Russell County, Kentucky, USA",2,yes
6000000215877256847,NN,born circa 1350,2,yes
6000000216112661056,Gene M Saavedra,"28 Apr 1910 Des Moines U, New Mexico - 28 Jun 1998 Cheyenne WY USA",2,yes
6000000216112661496,Miguel Romero,"Jul 1837 New Mexico - 1928 Buena Vista, Mora, New Mexico, United States",2,yes
6000000216112661510,Josephine Aregon,"20 Dec 1841 Bernalillo, New Mexico, United States - Colorado",2,yes
6000000216112661518,Maria Josefa Josephine Padilla,"born 20 Dec 1841 Bernalillo, New Mexico, United States",3,yes
6000000216112661532,Maria Padilla,"circa 1843 Tome, Valencia, New Mexico Territory - 28 Aug 1922 Folsom, Union, New Mexico, USA",2,yes
6000000216112661548,Romulo Jose Padilla,"16 Feb 1843 Los Padillas, Bernalillo, New Mexico, USA - 11 Aug 1916 Folsom, Union, New Mexico, USA",3,yes
6000000216112661556,Romulo Jose Padilla,"16 Feb 1843 Los Padillas, Bernalillo, New Mexico, USA - 11 Aug 1916 Folsom, Union, New Mexico, USA",3,yes
6000000216112661564,Romulo Jose Padilla,"16 Feb 1843 Los Padillas, Bernalillo, New Mexico, USA - 11 Aug 1916 Folsom, Union, New Mexico, USA",3,yes
6000000216112661593,Maria Pablita Padilla,"born circa 1845 New Mexico, USA",2,yes
6000000216112661598,Maria Luce Padilla,"1849 Cuchara Vally River - Trinidad, CO, USA",2,yes
6000000216112661606,Maria Germana Padilla,"27 May 1849 Tome, Valencia, New Mexico Territory - 23 May 1889 Buena Vista, Mora, New Mexico, United States",2,yes
6000000216112661628,Nabor Padilla,"Jan 1851 Valencia, New Mexico, United States - 14 Aug 1918 Trinchera, Las Animas, Colorado, USA",2,yes
6000000216112661636,Maria Carmen Carmel Padilla,"20 Apr 1852 Tome, Valencia, New Mexico Territory - 23 May 1889 Buena Vista, Mora, New Mexico, USA",2,yes
6000000216112661651,Jose Guadalupe Padilla,"Feb 1857 Agua Negra, Mora, NM - 20 Aug 1920",2,yes
6000000216112661657,Concepcion Padilla,"born 1858 Valencia, New Mexico, United States",2,yes
6000000216112661664,Eugenia Padilla,"6 Jan 1864 Wagon Mound, Mora, New Mexico, USA - 13 Aug 1941 Denver, Denver, Colorado, USA",2,yes
6000000216112661806,Children Saavedra,died 1919,2,yes
6000000216927268001,Nicodemus Thurman Howell,23 Mar 1881 - 1 Oct 1944,2,yes
6000000216994336869,John Pease,30 Mar 1654 - 29 Nov 1734,2,yes
6000000217043711873,Maria Barbosa da Gama,born 1662,2,yes
6000000217411088822,Dafydd ap Ieuan,born circa 1310,2,yes
6000000217749768883,Trillingepige,7 Apr 1866 Vinderslevgård - 7 Apr 1866,2,yes
6000000217750291821,Trillingepige,7 Apr 1866 Vinderslevgård - 7 Apr 1866,2,yes
6000000218035525029,Joseph Thibodeau,born 1763,2,yes
6000000218307077854,Lena Gretha Carlsdotter,born 20 Jun 1836,2,yes
6000000219380016916,Rune Gunnar Svensson,27 May 1920 - 1983,2,yes
6000000219480407868,Anna Helena Persdotter,7 Feb 1782 Sikeå - 30 Apr 1784 Sikeå,2,yes
6000000219480541850,Per Persson,28 Nov 1787 Sikeå - 25 Jul 1790 Sikeå,2,yes
6000000219900317826,Maria Olausson,"9 Jan 1889 Krokstad, O - 21 Jan 1947 Krokstad, O",2,yes
6000000219902827862,Maria Olausson,"9 Jan 1889 Krokstad, O - 21 Jan 1947 Krokstad, O",2,yes
6000000220313191833,Carl Andersson,born 1769 Vännfors,2,yes
6000000220313718824,Mathias Andersson,born 1788 Vännfors,2,yes
6000000220407417858,Maria,born 1625,2,yes
6000000220562336897,NN,born circa 1250,3,yes
6000000220601105940,Jacob ○Sachte,"1530 Remblinghausen, Hochsauerlandkreis, Nordrhein-Westfalen, Deutschland - 1565 Remblinghausen, Hochsauerlandkreis, Nordrhein-Westfalen, Deutschland",2,yes
6000000220601105951,Jacob ○Sachte,"1530 Remblinghausen, Hochsauerlandkreis, Nordrhein-Westfalen, Deutschland - 1565 Remblinghausen, Hochsauerlandkreis, Nordrhein-Westfalen, Deutschland",2,yes
6000000220705179609,Domingo Rebollo,born circa 1600,2,yes
6000000220919451884,Crispus Graves,1742 - 14 Mar 1818,2,yes
6000000221168299901,Yuri Shcherbatov,14 Jan 1936 - 13 Jun 2009,2,yes
6000000221488758831,Anna Elisabeth von Stryk,died 1710,2,yes
6000000221503074949,John Beadles Richardson,3 Aug 1809 - 6 Apr 1896,2,yes
6000000221503286843,Mary Ann Richardson,1812 - 1843,2,yes
6000000221715515912,Elizabeth Parker,circa 1536 - circa 1589,2,yes
6000000221850400848,Oliver Burnham,11 Nov 1760 - 30 Apr 1846,2,yes
6000000222086903892,Johan Rytter,died Aft 1664,2,yes
6000000222086964860,Johan Rytter,died Aft 1664,2,yes
6000000222381753883,Lars,1800 - 1800,2,yes
6000000222491108824,Minamoto no Yoritomo,died 1076,2,yes
6000000222491159864,Minamoto no Yoritomo,died 1076,2,yes
6000000222643326028,Keziah Owen,11 Apr 1730 - 11 Aug 1730,2,yes
6000000222908556474,Sara,1659 - 1730,2,yes
6000000222961006712,Ralph N Tafoya,"18 Jun 1961 Colorado, United States of America - 25 Apr 2001 Del Norte, Rio Grande County, Colorado, United States of America",2,yes
6000000222961628894,Ralph N Tafoya,"18 Jun 1961 Colorado, United States of America - 25 Apr 2001 Del Norte, Rio Grande County, Colorado, United States of America",2,yes
6000000223061371779,Georg Fredrik Wilhelm von Gegerfelt,15 Mar 1836 - 14 May 1902,2,yes
6000000223106062877,Gunhilda,1023 - 10 Jul 1086,2,yes
6000000223149147754,Ola Svensson,"born Anderstorp 1,Riseberga, Skåne län, Sverige",2,yes
6000000223149147761,Ola Svensson,"born Anderstorp 1,Riseberga, Skåne län, Sverige",2,yes
6000000223150460822,Sven Svensson,"2 Jun 1721 Orretorp Björkvik, Södermanland - Hålstorp, Björkvik, Södermanland, Sweden",3,yes
6000000223150460831,Sven Svensson,"2 Jun 1721 Orretorp Björkvik, Södermanland - Hålstorp, Björkvik, Södermanland, Sweden",3,yes
6000000223150460840,Anders Svensson,"Väghyltan, Torsås, Kalmar, Sverige - 12 Mar 1762 Väghyltan, Torsås, Kalmar, Sverige",2,yes
6000000223232714135,Maria Gertrudis Ramirez Hinojosa,"circa 1762 Guerrero, Tamaulipas, Mexico - 28 Mar 1790 Guerrero, Tamaulipas, Mexico",2,yes
6000000223272059867,Loren Webster,born 16 Dec 1798,2,yes
6000000223521806344,Alonso García de la Cueva,"born circa 1590 Villa de los Lagos, Nueva Galicia, Nueva España, now Lagos de Moreno, Jalisco, México",2,yes
6000000223774936128,Francisco Gonzalez de Trevino,born 1672 Mexico,2,yes
6000000223775162666,Nicolasa Guajardo,born 1653 Mexico,2,yes
6000000223775162671,Lorenzo Martinez Guajardo Flores,1655 Mexico - Mexico,2,yes
6000000223775507926,Isabel Gonzalez Treviño,born Apr 1676,2,yes
6000000223775507976,Lucas Gonzalez de Trevino,born 1684 Mexico,2,yes
6000000223775508000,Isabel Gonzalez Hidalgo Treviño,born 1697 Mexico,2,yes
6000000223775508005,Antonia Gonzalez Hidalgo Treviño,born Mexico,2,yes
6000000223789490880,Micaela de la Cruz,"born circa 1635 Saltillo, Coahuila, Mexico",2,yes
6000000223803764833,Robert Gudmund Melin,1816 - 1877,2,yes
6000000223806807062,Malin Andersdotter,"1715 Skinnarbyn 4, Västerbottens län, Sverige - 8 Jun 1789 Lägdeå, Västerbottens län, Sverige",2,yes
6000000223806807134,Malin Andersdotter,"1715 Skinnarbyn 4, Västerbottens län, Sverige - 8 Jun 1789 Lägdeå, Västerbottens län, Sverige",2,yes
6000000223909813033,Sigurd Magnusson,circa 1090 - 26 Mar 1130,2,yes
6000000224190640934,Maria Gertrudis Ramirez Hinojosa,"circa 1762 Guerrero, Tamaulipas, Mexico - 28 Mar 1790 Guerrero, Tamaulipas, Mexico",2,yes
6000000224218308873,Filipa de Melo,born circa 1500,2,yes
6000000224375419833,Ingeborg Ottarsdatter,circa 990 - circa 1034,2,yes
6000000224504550424,Mariana Cruz Botello Avila,"1609 Monterrey, Nuevo León, Mexico - Monterrey, Nuevo León, Mexico",2,yes
6000000224541365452,Marie MONTFERRAND (de FAUBOURNET de),born 1764,2,yes
6000000224607576543,Marie Olsen,born 1837,2,yes
6000000224742558884,Juliana van Edingen-Kestergat,born 1340,2,yes
6000000224806103083,Marianne SIBEUD de SAINT FERRÉOL (de),born circa 1669,2,yes
6000000224807542210,Catherine MORETON de CHABRILLAN (de),born 1606,2,yes
6000000224807542246,François GUIGUES de MORETON de CHABRILLAN,born circa 1596,2,yes
6000000224807542256,Charles GUIGUES de MORETON de CHABRILLAN,born Bet 1598 and 1600,2,yes
6000000224807542265,Bertrand GUIGUES de MORETON de CHABRILLAN,circa 1600 - 1680,2,yes
6000000224807542270,Laurence MORETON de CHABRILLAN (de),born circa 1615,2,yes
6000000224812394144,Juan De Zaldivar Mendoza,"1565 Zacatecas, Mexico - circa Dec 1598 Acoma Pueblo, Cibola, New Mexico, United States",2,yes
6000000224825766841,NN,born circa 1400,3,yes
6000000225005439902,Jusine Marie Mikaline von Hansteen,8 Mar 1870 - 3 Apr 1954,2,yes
6000000225069211288,Per Olofsson,"1774 Täfteå 1, Sävar, Västerbotten - 12 Sep 1784 Täfteå 1, Sävar, Västerbotten",2,yes
6000000225153395909,Juan Antonio Montano De Soto Mayor,1651 - 1696,2,yes
6000000225153456867,Antonio Montano Maldonado,born Bef 6 May 1755,2,yes
6000000225153598822,Juan Joseph Maldonado,born 1722,2,yes
6000000225558746836,Juan Joseph Maldonado,born 1722,2,yes
6000000225558801825,Antonio Montano Maldonado,born Bef 6 May 1755,2,yes
6000000225558979839,Juan Antonio Montano De Soto Mayor,1651 - 1696,2,yes
6000000225626996835,Cadwgan ap Gronwy,born circa 1175,2,yes
6000000225669161935,Yuri Shcherbatov,14 Jan 1936 - 13 Jun 2009,2,yes
6000000225755166678,Eynard Monteynard (de),1924 - 1991,2,yes
6000000225773507938,Marianne SIBEUD de SAINT FERRÉOL (de),born circa 1669,2,yes
6000000225871505888,Jens Andersen Brok af Estrup,died 24 May 1408,2,yes
6000000225976310137,François GUIGUES de MORETON de CHABRILLAN,born circa 1596,2,yes
6000000225976310142,Charles GUIGUES de MORETON de CHABRILLAN,born Bet 1598 and 1600,2,yes
6000000225976310152,Bertrand GUIGUES de MORETON de CHABRILLAN,circa 1600 - 1680,2,yes
6000000225976310157,Catherine MORETON de CHABRILLAN (de),born 1606,2,yes
6000000225976310162,Laurence MORETON de CHABRILLAN (de),born circa 1615,2,yes
6000000226057089816,Nicolás de Medina,born 1645 Mexico,2,yes
6000000226057089820,Antonio De Leon,born 1644 Mexico,2,yes
6000000226191021923,Barthol Bankerød Olsen,27 May 1910 Bankerød - 21 Oct 2003,2,yes
6000000226230397794,Marie MONTFERRAND (de FAUBOURNET de),born 1764,2,yes
6000000226876443824,Isaac Crouthamel,3 Apr 1853 - 9 Feb 1930,2,yes
6000000226916721032,Otto von der Osten-Sacken,died Bef 1644,2,yes
6000000226996961892,Mary Gordon,1600 - 1674,2,yes
6000000226997153831,Elizabeth Oliphant,1558 - 20 Jun 1618,2,yes
6000000227017445911,Sulislaus I von der Lancken,born Bet 1198 and 1258,2,yes
6000000227017455876,Sulislaus II auf Rügen,born Bef 1385,2,yes
6000000227017601901,NN von Rügen,Bef 1125 - Aft 1140,2,yes
6000000227017888821,Wojsława von Rügen,"circa 1130 Pomerania, Poland - 1172 Mecklenburg, Germany",2,yes
6000000227018900846,Gunhilda,1023 - 10 Jul 1086,2,yes
6000000227048450831,Eymund Svendsøn,born Bet 1035 and 1071,2,yes
6000000227048709864,Carl Svendsøn,Bet 1035 and 1071 - Aft 1107,2,yes
6000000227274835857,Mécia da Nóbrega,born circa 1410,2,yes
6000000227438718246,Eynard Monteynard (de),1924 - 1991,2,yes
