store,geni_id,qid,language,label,kind,marker,vocabulary,position,remainder
wikidata,,Q76012902,nl,unknown daughter Dyer,marker,unknown,wide,head,daughter Dyer
wikidata,,Q76012903,en,unknown daughter Dyer,marker,unknown,wide,head,daughter Dyer
wikidata,,Q76012903,nl,unknown daughter Dyer,marker,unknown,wide,head,daughter Dyer
wikidata,,Q76012904,en,unknown daughter Dyer,marker,unknown,wide,head,daughter Dyer
wikidata,,Q76012904,nl,unknown daughter Dyer,marker,unknown,wide,head,daughter Dyer
wikidata,,Q76012905,en,unknown daughter Dyer,marker,unknown,wide,head,daughter Dyer
wikidata,,Q76012905,nl,unknown daughter Dyer,marker,unknown,wide,head,daughter Dyer
wikidata,,Q76012907,en,unknown daughter Dyer,marker,unknown,wide,head,daughter Dyer
wikidata,,Q76012907,nl,unknown daughter Dyer,marker,unknown,wide,head,daughter Dyer
wikidata,,Q76012908,en,unknown daughter Dyer,marker,unknown,wide,head,daughter Dyer
wikidata,,Q76012908,nl,unknown daughter Dyer,marker,unknown,wide,head,daughter Dyer
wikidata,,Q75720130,en,Anna Louise Erben (?),marker,?,wide,tail,Anna Louise Erben
wikidata,,Q75720523,en,unknown Renzo,marker,unknown,wide,head,Renzo
wikidata,,Q75720523,nl,unknown Renzo,marker,unknown,wide,head,Renzo
wikidata,,Q75720523,de,unknown Renzo,marker,unknown,wide,head,Renzo
wikidata,,Q75720523,es,unknown Renzo,marker,unknown,wide,head,Renzo
wikidata,,Q75720523,pt,unknown Renzo,marker,unknown,wide,head,Renzo
wikidata,,Q75720477,nl,unknown daughter Carter,marker,unknown,wide,head,daughter Carter
wikidata,,Q75720690,en,unknown daughter Blandy,marker,unknown,wide,head,daughter Blandy
wikidata,,Q75720690,nl,unknown daughter Blandy,marker,unknown,wide,head,daughter Blandy
wikidata,,Q75721087,en,unknown Guinness,marker,unknown,wide,head,Guinness
wikidata,,Q75721087,nl,unknown Guinness,marker,unknown,wide,head,Guinness
wikidata,,Q75722116,en,unknown John-Anstice,marker,unknown,wide,head,John-Anstice
wikidata,,Q75722116,nl,unknown John-Anstice,marker,unknown,wide,head,John-Anstice
wikidata,,Q75722381,en,unknown Grant,marker,unknown,wide,head,Grant
wikidata,,Q75722381,nl,unknown Grant,marker,unknown,wide,head,Grant
wikidata,,Q75727631,en,unknown Maitland,marker,unknown,wide,head,Maitland
wikidata,,Q75727631,nl,unknown Maitland,marker,unknown,wide,head,Maitland
wikidata,,Q75875519,en,Elizabeth (?),marker,?,wide,tail,Elizabeth
wikidata,,Q75726685,en,unknown Medex,marker,unknown,wide,head,Medex
wikidata,,Q75726685,nl,unknown Medex,marker,unknown,wide,head,Medex
wikidata,,Q75728218,en,unknown Brander,marker,unknown,wide,head,Brander
wikidata,,Q75728218,nl,unknown Brander,marker,unknown,wide,head,Brander
wikidata,,Q75728482,en,Goda (?),marker,?,wide,tail,Goda
wikidata,,Q75728489,en,Ada (?),marker,?,wide,tail,Ada
wikidata,,Q75728510,en,Blanch (?),marker,?,wide,tail,Blanch
wikidata,,Q75729157,en,Elizabeth (?),marker,?,wide,tail,Elizabeth
wikidata,,Q75731319,en,Madge (?),marker,?,wide,tail,Madge
wikidata,,Q76140658,en,Dora (?),marker,?,wide,tail,Dora
wikidata,,Q76367029,en,unknown daughter Thomas,marker,unknown,wide,head,daughter Thomas
wikidata,,Q76367029,nl,unknown daughter Thomas,marker,unknown,wide,head,daughter Thomas
wikidata,,Q76367031,en,unknown daughter Thomas,marker,unknown,wide,head,daughter Thomas
wikidata,,Q76367031,nl,unknown daughter Thomas,marker,unknown,wide,head,daughter Thomas
wikidata,,Q76367033,en,unknown daughter Thomas,marker,unknown,wide,head,daughter Thomas
wikidata,,Q76367033,nl,unknown daughter Thomas,marker,unknown,wide,head,daughter Thomas
wikidata,,Q76367027,en,unknown daughter Thomas,marker,unknown,wide,head,daughter Thomas
wikidata,,Q76367027,nl,unknown daughter Thomas,marker,unknown,wide,head,daughter Thomas
wikidata,,Q75733254,en,unknown daughter Thomas,marker,unknown,wide,head,daughter Thomas
wikidata,,Q75733254,nl,unknown daughter Thomas,marker,unknown,wide,head,daughter Thomas
wikidata,,Q76367037,en,unknown Thomas,marker,unknown,wide,head,Thomas
wikidata,,Q76367037,nl,unknown Thomas,marker,unknown,wide,head,Thomas
wikidata,,Q76367038,en,unknown daughter Thomas,marker,unknown,wide,head,daughter Thomas
wikidata,,Q76367038,nl,unknown daughter Thomas,marker,unknown,wide,head,daughter Thomas
wikidata,,Q75734811,en,Charlotte (?),marker,?,wide,tail,Charlotte
wikidata,,Q76015382,en,unknown daughter Jardine,marker,unknown,wide,head,daughter Jardine
wikidata,,Q76015382,nl,unknown daughter Jardine,marker,unknown,wide,head,daughter Jardine
wikidata,,Q76015383,en,unknown daughter Jardine,marker,unknown,wide,head,daughter Jardine
wikidata,,Q76015383,nl,unknown daughter Jardine,marker,unknown,wide,head,daughter Jardine
wikidata,,Q76015385,en,unknown daughter Jardine,marker,unknown,wide,head,daughter Jardine
wikidata,,Q76015385,nl,unknown daughter Jardine,marker,unknown,wide,head,daughter Jardine
wikidata,,Q76015387,en,unknown daughter Jardine,marker,unknown,wide,head,daughter Jardine
wikidata,,Q76015387,nl,unknown daughter Jardine,marker,unknown,wide,head,daughter Jardine
wikidata,,Q76279006,en,unknown daughter Murray,marker,unknown,wide,head,daughter Murray
wikidata,,Q76279006,nl,unknown daughter Murray,marker,unknown,wide,head,daughter Murray
wikidata,,Q76279008,en,unknown daughter Murray,marker,unknown,wide,head,daughter Murray
wikidata,,Q76279008,nl,unknown daughter Murray,marker,unknown,wide,head,daughter Murray
wikidata,,Q76279011,en,unknown daughter Murray,marker,unknown,wide,head,daughter Murray
wikidata,,Q76279011,nl,unknown daughter Murray,marker,unknown,wide,head,daughter Murray
wikidata,,Q76279013,en,unknown daughter Murray,marker,unknown,wide,head,daughter Murray
wikidata,,Q76279013,nl,unknown daughter Murray,marker,unknown,wide,head,daughter Murray
wikidata,,Q75735924,en,unknown Oliver,marker,unknown,wide,head,Oliver
wikidata,,Q75735924,nl,unknown Oliver,marker,unknown,wide,head,Oliver
wikidata,,Q76015946,en,unknown son Sykes,marker,unknown,wide,head,son Sykes
wikidata,,Q76015946,nl,unknown son Sykes,marker,unknown,wide,head,son Sykes
wikidata,,Q76015947,en,unknown son Sykes,marker,unknown,wide,head,son Sykes
wikidata,,Q76015947,nl,unknown son Sykes,marker,unknown,wide,head,son Sykes
wikidata,,Q75737514,en,unknown Hilliard,marker,unknown,wide,head,Hilliard
wikidata,,Q75737514,nl,unknown Hilliard,marker,unknown,wide,head,Hilliard
wikidata,,Q75738782,en,Maria (?),marker,?,wide,tail,Maria
wikidata,,Q76255597,en,Estehr Dale (?),marker,?,wide,tail,Estehr Dale
wikidata,,Q76015207,en,unknown son Hanham,marker,unknown,wide,head,son Hanham
wikidata,,Q76015207,nl,unknown son Hanham,marker,unknown,wide,head,son Hanham
wikidata,,Q76015208,en,unknown son Hanham,marker,unknown,wide,head,son Hanham
wikidata,,Q76015208,nl,unknown son Hanham,marker,unknown,wide,head,son Hanham
wikidata,,Q76015209,en,unknown daughter Hanham,marker,unknown,wide,head,daughter Hanham
wikidata,,Q76015209,nl,unknown daughter Hanham,marker,unknown,wide,head,daughter Hanham
wikidata,,Q76015210,en,unknown daughter Hanham,marker,unknown,wide,head,daughter Hanham
wikidata,,Q76015210,nl,unknown daughter Hanham,marker,unknown,wide,head,daughter Hanham
wikidata,,Q76015212,en,unknown daughter Hanham,marker,unknown,wide,head,daughter Hanham
wikidata,,Q76015212,nl,unknown daughter Hanham,marker,unknown,wide,head,daughter Hanham
wikidata,,Q76015214,en,unknown daughter Hanham,marker,unknown,wide,head,daughter Hanham
wikidata,,Q76015214,nl,unknown daughter Hanham,marker,unknown,wide,head,daughter Hanham
wikidata,,Q76015215,en,unknown daughter Hanham,marker,unknown,wide,head,daughter Hanham
wikidata,,Q76015215,nl,unknown daughter Hanham,marker,unknown,wide,head,daughter Hanham
wikidata,,Q76015216,en,unknown daughter Hanham,marker,unknown,wide,head,daughter Hanham
wikidata,,Q76015216,nl,unknown daughter Hanham,marker,unknown,wide,head,daughter Hanham
wikidata,,Q75743653,nl,unknown Phelips,marker,unknown,wide,head,Phelips
wikidata,,Q76309740,en,unknown Mosley,marker,unknown,wide,head,Mosley
wikidata,,Q76309740,nl,unknown Mosley,marker,unknown,wide,head,Mosley
wikidata,,Q75743890,en,Susanna (?),marker,?,wide,tail,Susanna
wikidata,,Q76310669,en,unknown daughter Reade,marker,unknown,wide,head,daughter Reade
wikidata,,Q76310669,nl,unknown daughter Reade,marker,unknown,wide,head,daughter Reade
wikidata,,Q76310671,en,unknown daughter Reade,marker,unknown,wide,head,daughter Reade
wikidata,,Q76310671,nl,unknown daughter Reade,marker,unknown,wide,head,daughter Reade
wikidata,,Q76310673,en,unknown daughter Reade,marker,unknown,wide,head,daughter Reade
wikidata,,Q76310673,nl,unknown daughter Reade,marker,unknown,wide,head,daughter Reade
wikidata,,Q76310674,en,unknown daughter Reade,marker,unknown,wide,head,daughter Reade
wikidata,,Q76310674,nl,unknown daughter Reade,marker,unknown,wide,head,daughter Reade
wikidata,,Q76017467,nl,unknown daughter Hoskyns,marker,unknown,wide,head,daughter Hoskyns
wikidata,,Q76017470,nl,unknown daughter Hoskyns,marker,unknown,wide,head,daughter Hoskyns
wikidata,,Q76017471,nl,unknown daughter Hoskyns,marker,unknown,wide,head,daughter Hoskyns
wikidata,,Q75745125,en,Mary (?),marker,?,wide,tail,Mary
wikidata,,Q76015433,en,unknown daughter Miller,marker,unknown,wide,head,daughter Miller
wikidata,,Q76015433,nl,unknown daughter Miller,marker,unknown,wide,head,daughter Miller
wikidata,,Q76015435,en,unknown daughter Miller,marker,unknown,wide,head,daughter Miller
wikidata,,Q76015435,nl,unknown daughter Miller,marker,unknown,wide,head,daughter Miller
wikidata,,Q75912808,en,Jane (?),marker,?,wide,tail,Jane
wikidata,,Q75748222,en,unknown Smith,marker,unknown,wide,head,Smith
wikidata,,Q75748222,nl,unknown Smith,marker,unknown,wide,head,Smith
wikidata,,Q75748222,de,unknown Smith,marker,unknown,wide,head,Smith
wikidata,,Q75748222,es,unknown Smith,marker,unknown,wide,head,Smith
wikidata,,Q75748222,pt,unknown Smith,marker,unknown,wide,head,Smith
wikidata,,Q75749332,en,unknown Coldwell,marker,unknown,wide,head,Coldwell
wikidata,,Q75749332,nl,unknown Coldwell,marker,unknown,wide,head,Coldwell
wikidata,,Q76015796,en,unknown daughter Preston,marker,unknown,wide,head,daughter Preston
wikidata,,Q76015796,nl,unknown daughter Preston,marker,unknown,wide,head,daughter Preston
wikidata,,Q76015798,en,unknown daughter Preston,marker,unknown,wide,head,daughter Preston
wikidata,,Q76015798,nl,unknown daughter Preston,marker,unknown,wide,head,daughter Preston
wikidata,,Q76015799,en,unknown son Preston,marker,unknown,wide,head,son Preston
wikidata,,Q76015799,nl,unknown son Preston,marker,unknown,wide,head,son Preston
wikidata,,Q76015801,en,unknown son Preston,marker,unknown,wide,head,son Preston
wikidata,,Q76015801,nl,unknown son Preston,marker,unknown,wide,head,son Preston
wikidata,,Q76015809,en,unknown daughter Preston,marker,unknown,wide,head,daughter Preston
wikidata,,Q76015809,nl,unknown daughter Preston,marker,unknown,wide,head,daughter Preston
wikidata,,Q75750607,en,Julia (?),marker,?,wide,tail,Julia
wikidata,,Q129257302,mul,NN,marker,nn,narrow,whole,
wikidata,,Q129257302,en,NN,marker,nn,narrow,whole,
wikidata,,Q75757857,en,unknown Astley,marker,unknown,wide,head,Astley
wikidata,,Q75757857,nl,unknown Astley,marker,unknown,wide,head,Astley
wikidata,,Q75757866,nl,unknown Astley,marker,unknown,wide,head,Astley
wikidata,,Q76015279,en,unknown son Astley,marker,unknown,wide,head,son Astley
wikidata,,Q76015279,nl,unknown son Astley,marker,unknown,wide,head,son Astley
wikidata,,Q76015281,en,unknown daughter Astley,marker,unknown,wide,head,daughter Astley
wikidata,,Q76015281,nl,unknown daughter Astley,marker,unknown,wide,head,daughter Astley
wikidata,,Q76258065,en,unknown Hudson,marker,unknown,wide,head,Hudson
wikidata,,Q76258065,nl,unknown Hudson,marker,unknown,wide,head,Hudson
wikidata,,Q76371639,en,unknown daughter Vestey,marker,unknown,wide,head,daughter Vestey
wikidata,,Q76371639,nl,unknown daughter Vestey,marker,unknown,wide,head,daughter Vestey
wikidata,,Q76371640,en,unknown daughter Vestey,marker,unknown,wide,head,daughter Vestey
wikidata,,Q76371640,nl,unknown daughter Vestey,marker,unknown,wide,head,daughter Vestey
wikidata,,Q75980079,en,Susannah (?),marker,?,wide,tail,Susannah
wikidata,,Q76374016,en,unknown daughter Walpole,marker,unknown,wide,head,daughter Walpole
wikidata,,Q76374016,nl,unknown daughter Walpole,marker,unknown,wide,head,daughter Walpole
wikidata,,Q75763005,en,unknown Ayers,marker,unknown,wide,head,Ayers
wikidata,,Q75763005,nl,unknown Ayers,marker,unknown,wide,head,Ayers
wikidata,,Q75763008,en,unknown wife (?),marker,unknown,wide,head,wife (?)
wikidata,,Q75763008,nl,unknown wife,marker,unknown,wide,head,wife
wikidata,,Q75763026,en,Jane (?),marker,?,wide,tail,Jane
wikidata,,Q75763035,en,Martha (?),marker,?,wide,tail,Martha
wikidata,,Q75763039,en,Rachel (?),marker,?,wide,tail,Rachel
wikidata,,Q75763046,en,Nancy (?),marker,?,wide,tail,Nancy
wikidata,,Q75763083,en,Sarah (?),marker,?,wide,tail,Sarah
wikidata,,Q75763513,en,Margaret (?),marker,?,wide,tail,Margaret
wikidata,,Q75763601,en,Mary (?),marker,?,wide,tail,Mary
wikidata,,Q75763766,en,Elizabeth (?),marker,?,wide,tail,Elizabeth
wikidata,,Q75763873,en,Sarah (?),marker,?,wide,tail,Sarah
wikidata,,Q75763903,en,Abigail (?),marker,?,wide,tail,Abigail
wikidata,,Q75764017,en,Sarah (?),marker,?,wide,tail,Sarah
wikidata,,Q75764109,en,unknown Watts,marker,unknown,wide,head,Watts
wikidata,,Q75764109,nl,unknown Watts,marker,unknown,wide,head,Watts
wikidata,,Q75764615,en,Sarah (?),marker,?,wide,tail,Sarah
wikidata,,Q75764690,en,unknown Horton,marker,unknown,wide,head,Horton
wikidata,,Q75764690,nl,unknown Horton,marker,unknown,wide,head,Horton
wikidata,,Q75764803,en,Margareth (?),marker,?,wide,tail,Margareth
wikidata,,Q75764939,en,Abigail (?),marker,?,wide,tail,Abigail
wikidata,,Q75765051,en,Mary (?),marker,?,wide,tail,Mary
wikidata,,Q75973989,en,unknown Green,marker,unknown,wide,head,Green
wikidata,,Q75973989,nl,unknown Green,marker,unknown,wide,head,Green
wikidata,,Q104551246,en,NN,marker,nn,narrow,whole,
wikidata,,Q104551246,nl,NN,marker,nn,narrow,whole,
wikidata,,Q99107505,en,NN Warstead,marker,nn,narrow,head,Warstead
wikidata,,Q99107505,nl,NN Warstead,marker,nn,narrow,head,Warstead
wikidata,,Q75765711,en,Agnes (?),marker,?,wide,tail,Agnes
wikidata,,Q96202683,nl,NN,marker,nn,narrow,whole,
wikidata,,Q75769478,en,unknown son Crofton,marker,unknown,wide,head,son Crofton
wikidata,,Q75769478,nl,unknown son Crofton,marker,unknown,wide,head,son Crofton
wikidata,,Q75770734,en,unknown Forrest,marker,unknown,wide,head,Forrest
wikidata,,Q75770734,nl,unknown Forrest,marker,unknown,wide,head,Forrest
wikidata,,Q75770734,de,unknown Forrest,marker,unknown,wide,head,Forrest
wikidata,,Q75770734,es,unknown Forrest,marker,unknown,wide,head,Forrest
wikidata,,Q75770734,pt,unknown Forrest,marker,unknown,wide,head,Forrest
wikidata,,Q75774301,en,unknown son Smith,marker,unknown,wide,head,son Smith
wikidata,,Q75774301,nl,unknown son Smith,marker,unknown,wide,head,son Smith
wikidata,,Q75775560,en,unknown son Legh,marker,unknown,wide,head,son Legh
wikidata,,Q75775560,nl,unknown son Legh,marker,unknown,wide,head,son Legh
wikidata,,Q76093871,en,unknown Head,marker,unknown,wide,head,Head
wikidata,,Q76093871,nl,unknown Head,marker,unknown,wide,head,Head
wikidata,,Q76007604,en,unknown child Gordon,marker,unknown,wide,head,child Gordon
wikidata,,Q76007604,nl,unknown child Gordon,marker,unknown,wide,head,child Gordon
wikidata,,Q76007605,en,unknown child Gordon,marker,unknown,wide,head,child Gordon
wikidata,,Q76007605,nl,unknown child Gordon,marker,unknown,wide,head,child Gordon
wikidata,,Q76007606,en,unknown child Gordon,marker,unknown,wide,head,child Gordon
wikidata,,Q76007606,nl,unknown child Gordon,marker,unknown,wide,head,child Gordon
wikidata,,Q76014682,en,unknown son Northcote,marker,unknown,wide,head,son Northcote
wikidata,,Q76014682,nl,unknown son Northcote,marker,unknown,wide,head,son Northcote
wikidata,,Q75710490,en,Anne (?),marker,?,wide,tail,Anne
wikidata,,Q75784868,en,unknown Finlayson,marker,unknown,wide,head,Finlayson
wikidata,,Q75784868,nl,unknown Finlayson,marker,unknown,wide,head,Finlayson
wikidata,,Q75785469,en,unknown Levingstone,marker,unknown,wide,head,Levingstone
wikidata,,Q75785469,nl,unknown Levingstone,marker,unknown,wide,head,Levingstone
wikidata,,Q75785471,en,unknown McEnery,marker,unknown,wide,head,McEnery
wikidata,,Q75785471,nl,unknown McEnery,marker,unknown,wide,head,McEnery
wikidata,,Q75787676,nl,unknown Hudson,marker,unknown,wide,head,Hudson
wikidata,,Q75787760,nl,unknown Ussher,marker,unknown,wide,head,Ussher
wikidata,,Q75788807,en,Barbara (?),marker,?,wide,tail,Barbara
wikidata,,Q75791039,en,Gwendoline-Ann (?),marker,?,wide,tail,Gwendoline-Ann
wikidata,,Q75792015,en,Mary (?),marker,?,wide,tail,Mary
wikidata,,Q75898396,en,unknown wife (?),marker,unknown,wide,head,wife (?)
wikidata,,Q75898396,nl,unknown wife,marker,unknown,wide,head,wife
wikidata,,Q75794574,en,Lydia (?),marker,?,wide,tail,Lydia
wikidata,,Q75801227,en,unknown Smith,marker,unknown,wide,head,Smith
wikidata,,Q75801227,nl,unknown Smith,marker,unknown,wide,head,Smith
wikidata,,Q75800465,en,Anne (?),marker,?,wide,tail,Anne
wikidata,,Q75785774,nl,unknown Wright,marker,unknown,wide,head,Wright
wikidata,,Q76014793,en,unknown son Needham,marker,unknown,wide,head,son Needham
wikidata,,Q76014793,nl,unknown son Needham,marker,unknown,wide,head,son Needham
wikidata,,Q76014795,en,unknown daughter Needham,marker,unknown,wide,head,daughter Needham
wikidata,,Q76014795,nl,unknown daughter Needham,marker,unknown,wide,head,daughter Needham
wikidata,,Q76006338,en,unknown Trail,marker,unknown,wide,head,Trail
wikidata,,Q76006338,nl,unknown Trail,marker,unknown,wide,head,Trail
wikidata,,Q75999127,en,unknown daughter Greene,marker,unknown,wide,head,daughter Greene
wikidata,,Q75999127,nl,unknown daughter Greene,marker,unknown,wide,head,daughter Greene
wikidata,,Q75810261,en,unknown Parsons,marker,unknown,wide,head,Parsons
wikidata,,Q75810261,nl,unknown Parsons,marker,unknown,wide,head,Parsons
wikidata,,Q75813952,en,unknown son Dashwood,marker,unknown,wide,head,son Dashwood
wikidata,,Q75813952,nl,unknown son Dashwood,marker,unknown,wide,head,son Dashwood
wikidata,,Q76014832,en,unknown daughter Keith-Falconer,marker,unknown,wide,head,daughter Keith-Falconer
wikidata,,Q76014832,nl,unknown daughter Keith-Falconer,marker,unknown,wide,head,daughter Keith-Falconer
wikidata,,Q76014833,en,unknown son Keith-Falconer,marker,unknown,wide,head,son Keith-Falconer
wikidata,,Q76014833,nl,unknown son Keith-Falconer,marker,unknown,wide,head,son Keith-Falconer
wikidata,,Q75818157,en,unknown daughter Archibald,marker,unknown,wide,head,daughter Archibald
wikidata,,Q75818157,nl,unknown daughter Archibald,marker,unknown,wide,head,daughter Archibald
wikidata,,Q75820511,en,Hannah (?),marker,?,wide,tail,Hannah
wikidata,,Q96215562,en,NN,marker,nn,narrow,whole,
wikidata,,Q96215562,nl,NN,marker,nn,narrow,whole,
wikidata,,Q75825943,en,Prince unknown of Formosa,marker,unknown,wide,inside,Prince of Formosa
wikidata,,Q75825943,nl,Prince unknown of Formosa,marker,unknown,wide,inside,Prince of Formosa
wikidata,,Q75881263,en,unknown daughter Cummins,marker,unknown,wide,head,daughter Cummins
wikidata,,Q75881263,nl,unknown daughter Cummins,marker,unknown,wide,head,daughter Cummins
wikidata,,Q75836024,en,unknown daughter Bourne,marker,unknown,wide,head,daughter Bourne
wikidata,,Q75836024,nl,unknown daughter Bourne,marker,unknown,wide,head,daughter Bourne
wikidata,,Q76331570,en,unknown Paul,marker,unknown,wide,head,Paul
wikidata,,Q76331570,nl,unknown Paul,marker,unknown,wide,head,Paul
wikidata,,Q96199149,en,NN Clarke,marker,nn,narrow,head,Clarke
wikidata,,Q96199149,nl,NN Clarke,marker,nn,narrow,head,Clarke
wikidata,,Q75855553,en,unknown son Grant,marker,unknown,wide,head,son Grant
wikidata,,Q75855553,nl,unknown son Grant,marker,unknown,wide,head,son Grant
wikidata,,Q76201152,en,Cecile (?),marker,?,wide,tail,Cecile
wikidata,,Q75859418,en,Charlotte (?),marker,?,wide,tail,Charlotte
wikidata,,Q75860530,en,unknown Murphy,marker,unknown,wide,head,Murphy
wikidata,,Q75860530,nl,unknown Murphy,marker,unknown,wide,head,Murphy
wikidata,,Q76229827,en,unknown son Pigott,marker,unknown,wide,head,son Pigott
wikidata,,Q76229827,nl,unknown son Pigott,marker,unknown,wide,head,son Pigott
wikidata,,Q76229828,en,unknown son Pigott,marker,unknown,wide,head,son Pigott
wikidata,,Q76229828,nl,unknown son Pigott,marker,unknown,wide,head,son Pigott
wikidata,,Q75862240,en,Anna (?),marker,?,wide,tail,Anna
wikidata,,Q76022873,en,unknown son Casement,marker,unknown,wide,head,son Casement
wikidata,,Q76022873,nl,unknown son Casement,marker,unknown,wide,head,son Casement
wikidata,,Q75863862,en,Mary (?),marker,?,wide,tail,Mary
wikidata,,Q75864297,en,unknown daughter Chavasse,marker,unknown,wide,head,daughter Chavasse
wikidata,,Q75864297,nl,unknown daughter Chavasse,marker,unknown,wide,head,daughter Chavasse
wikidata,,Q76007995,en,unknown Vancourt,marker,unknown,wide,head,Vancourt
wikidata,,Q76007995,nl,unknown Vancourt,marker,unknown,wide,head,Vancourt
wikidata,,Q76161776,en,unknown daughter Wake,marker,unknown,wide,head,daughter Wake
wikidata,,Q76161776,nl,unknown daughter Wake,marker,unknown,wide,head,daughter Wake
wikidata,,Q76161778,en,unknown daughter Wake,marker,unknown,wide,head,daughter Wake
wikidata,,Q76161778,nl,unknown daughter Wake,marker,unknown,wide,head,daughter Wake
wikidata,,Q76161782,en,unknown son Wake,marker,unknown,wide,head,son Wake
wikidata,,Q76161782,nl,unknown son Wake,marker,unknown,wide,head,son Wake
wikidata,,Q76161786,en,unknown son Wake,marker,unknown,wide,head,son Wake
wikidata,,Q76161786,nl,unknown son Wake,marker,unknown,wide,head,son Wake
wikidata,,Q76203249,en,Abigail (?),marker,?,wide,tail,Abigail
wikidata,,Q75875385,en,unknown Scott,marker,unknown,wide,head,Scott
wikidata,,Q75875385,nl,unknown Scott,marker,unknown,wide,head,Scott
wikidata,,Q75567064,en,unknown Hamilton,marker,unknown,wide,head,Hamilton
wikidata,,Q75567064,nl,unknown Hamilton,marker,unknown,wide,head,Hamilton
wikidata,,Q75876292,en,unknown daughter Lambert,marker,unknown,wide,head,daughter Lambert
wikidata,,Q75876292,nl,unknown daughter Lambert,marker,unknown,wide,head,daughter Lambert
wikidata,,Q76326397,en,unknown daughter Philipps,marker,unknown,wide,head,daughter Philipps
wikidata,,Q76326397,nl,unknown daughter Philipps,marker,unknown,wide,head,daughter Philipps
wikidata,,Q76024356,en,Eliza (?),marker,?,wide,tail,Eliza
wikidata,,Q75879613,en,Mary (?),marker,?,wide,tail,Mary
wikidata,,Q76020597,en,unknown son Vansittart,marker,unknown,wide,head,son Vansittart
wikidata,,Q76020597,nl,unknown son Vansittart,marker,unknown,wide,head,son Vansittart
wikidata,,Q75880701,en,unknown Maher,marker,unknown,wide,head,Maher
wikidata,,Q75880701,nl,unknown Maher,marker,unknown,wide,head,Maher
wikidata,,Q76206165,en,Ailsa (?),marker,?,wide,tail,Ailsa
wikidata,,Q75882498,en,Rebecca (?),marker,?,wide,tail,Rebecca
wikidata,,Q75883476,en,unknown Fleming,marker,unknown,wide,head,Fleming
wikidata,,Q75883476,nl,unknown Fleming,marker,unknown,wide,head,Fleming
wikidata,,Q75883562,en,Countess unknown di Palata,marker,unknown,wide,inside,Countess di Palata
wikidata,,Q75883562,nl,Countess unknown di Palata,marker,unknown,wide,inside,Countess di Palata
wikidata,,Q75883563,en,Annie (?),marker,?,wide,tail,Annie
wikidata,,Q75886689,en,unknown son Montfort,marker,unknown,wide,head,son Montfort
wikidata,,Q75886689,nl,unknown son Montfort,marker,unknown,wide,head,son Montfort
wikidata,,Q75887442,en,Hester (?),marker,?,wide,tail,Hester
wikidata,,Q75887878,en,unknown daughter Dill,marker,unknown,wide,head,daughter Dill
wikidata,,Q75887878,nl,unknown daughter Dill,marker,unknown,wide,head,daughter Dill
wikidata,,Q75890336,en,Jane (?),marker,?,wide,tail,Jane
wikidata,,Q75893876,en,Alice (?),marker,?,wide,tail,Alice
wikidata,,Q75895384,en,unknown daughter d'Olier,marker,unknown,wide,head,daughter d'Olier
wikidata,,Q75895384,nl,unknown daughter d'Olier,marker,unknown,wide,head,daughter d'Olier
wikidata,,Q76014609,en,unknown daughter Wood,marker,unknown,wide,head,daughter Wood
wikidata,,Q76014609,nl,unknown daughter Wood,marker,unknown,wide,head,daughter Wood
wikidata,,Q76014610,en,unknown daughter Wood,marker,unknown,wide,head,daughter Wood
wikidata,,Q76014610,nl,unknown daughter Wood,marker,unknown,wide,head,daughter Wood
wikidata,,Q75900096,en,unknown daughter Gage,marker,unknown,wide,head,daughter Gage
wikidata,,Q75900096,nl,unknown daughter Gage,marker,unknown,wide,head,daughter Gage
wikidata,,Q75901813,en,Nancy (?),marker,?,wide,tail,Nancy
wikidata,,Q75904274,en,Beatrice (?),marker,?,wide,tail,Beatrice
wikidata,,Q75904276,en,Audrey (?),marker,?,wide,tail,Audrey
wikidata,,Q75904277,en,Anne (?),marker,?,wide,tail,Anne
wikidata,,Q76310676,en,unknown daughter Reade,marker,unknown,wide,head,daughter Reade
wikidata,,Q76310676,nl,unknown daughter Reade,marker,unknown,wide,head,daughter Reade
wikidata,,Q76310677,en,unknown daughter Reade,marker,unknown,wide,head,daughter Reade
wikidata,,Q76310677,nl,unknown daughter Reade,marker,unknown,wide,head,daughter Reade
wikidata,,Q116812845,mul,NN,marker,nn,narrow,whole,
wikidata,,Q116812845,en,NN,marker,nn,narrow,whole,
wikidata,,Q76248916,en,Mary (?),marker,?,wide,tail,Mary
wikidata,,Q75937638,en,Mary (?),marker,?,wide,tail,Mary
wikidata,,Q75939058,en,unknown Eliott,marker,unknown,wide,head,Eliott
wikidata,,Q75939058,nl,unknown Eliott,marker,unknown,wide,head,Eliott
wikidata,,Q76359300,en,unknown daughter Harbord,marker,unknown,wide,head,daughter Harbord
wikidata,,Q76359300,nl,unknown daughter Harbord,marker,unknown,wide,head,daughter Harbord
wikidata,,Q75911486,en,Harriet (?),marker,?,wide,tail,Harriet
wikidata,,Q75911762,en,unknown Small,marker,unknown,wide,head,Small
wikidata,,Q75911762,nl,unknown Small,marker,unknown,wide,head,Small
wikidata,,Q76011297,en,unknown son Blandy,marker,unknown,wide,head,son Blandy
wikidata,,Q76011297,nl,unknown son Blandy,marker,unknown,wide,head,son Blandy
wikidata,,Q75916001,en,unknown daughter Pelly,marker,unknown,wide,head,daughter Pelly
