geni_id,n_names,n_placeholder,n_real,has_real_name,placeholder_names,real_names
6000000003243470025,1,1,0,no,Private,
6000000003243261500,1,1,0,no,Private,
6000000013238164853,1,1,0,no,Private,
6000000075140415821,1,1,0,no,Private,
6000000075197194823,1,1,0,no,Private,
6000000004389741879,1,1,0,no,Private,
6000000004389864395,1,1,0,no,Private,
6000000012474582822,1,1,0,no,Private,
6000000075199968831,1,1,0,no,Private,
6000000019453225405,1,1,0,no,Private,
6000000019453225411,1,1,0,no,Private,
6000000072320700017,1,1,0,no,Private,
6000000072320908821,1,1,0,no,Private,
6000000072320707030,1,1,0,no,Private,
6000000072320805944,1,1,0,no,Private,
6000000072321020186,1,1,0,no,Private,
6000000037490346871,1,1,0,no,Private,
6000000037489911510,1,1,0,no,Private,
6000000037490197134,1,1,0,no,Private,
6000000037490177178,1,1,0,no,Private,
6000000037490429134,1,1,0,no,Private,
6000000037488791447,1,1,0,no,Private,
6000000084831719034,1,1,0,no,Private,
6000000024566243698,1,1,0,no,Private,
6000000024566548620,1,1,0,no,Private,
6000000024566548630,1,1,0,no,Private,
6000000012697987384,1,1,0,no,Private,
6000000005388791160,1,1,0,no,Private,
6000000012090526091,1,1,0,no,Private,
6000000012090942996,1,1,0,no,Private,
6000000012090979483,1,1,0,no,Private,
6000000012090702035,1,1,0,no,Private,
6000000012091157754,1,1,0,no,Private,
6000000012091283507,1,1,0,no,Private,
6000000012091220697,1,1,0,no,Private,
6000000011498042151,1,1,0,no,Private,
6000000012781776247,1,1,0,no,Private,
6000000012781742294,1,1,0,no,Private,
6000000012781808222,1,1,0,no,Private,
6000000012781612835,1,1,0,no,Private,
6000000031770825996,1,1,0,no,Private,
6000000030715793046,1,1,0,no,Private,
6000000030716222237,1,1,0,no,Private,
6000000182354576913,1,1,0,no,Private,
6000000182356493837,1,1,0,no,Private,
6000000171772482340,1,1,0,no,Private,
6000000003974148881,1,1,0,no,Private,
6000000187134256890,1,1,0,no,Private,
6000000003974214406,1,1,0,no,Private,
6000000003974322162,1,1,0,no,Private,
6000000019211511032,1,1,0,no,Private,
6000000019211511037,1,1,0,no,Private,
6000000182364603838,1,1,0,no,Private,
6000000003875771888,1,1,0,no,Private,
6000000003875755182,1,1,0,no,Private,
6000000006374833149,1,1,0,no,Private,
6000000006374833153,1,1,0,no,Private,
6000000006374833348,1,1,0,no,Private,
6000000006374833125,1,1,0,no,Private,
6000000006374833129,1,1,0,no,Private,
6000000006374833133,1,1,0,no,Private,
6000000006374833137,1,1,0,no,Private,
6000000006374833141,1,1,0,no,Private,
6000000006374833145,1,1,0,no,Private,
6000000014789912518,1,1,0,no,Private,
6000000006374833113,1,1,0,no,Private,
6000000006374833117,1,1,0,no,Private,
6000000006374833121,1,1,0,no,Private,
6000000006374833340,1,1,0,no,Private,
6000000006374833344,1,1,0,no,Private,
6000000006374825581,1,1,0,no,Private,
6000000006374833426,1,1,0,no,Private,
6000000014790202551,1,1,0,no,Private,
6000000006374825763,1,1,0,no,Private,
6000000006374833499,1,1,0,no,Private,
6000000006374833954,1,1,0,no,Private,
6000000006374829800,1,1,0,no,Private,
6000000006374829804,1,1,0,no,Private,
6000000006374829808,1,1,0,no,Private,
6000000006374829812,1,1,0,no,Private,
6000000224723865877,1,1,0,no,Private,
6000000014789467414,1,1,0,no,Private,
6000000006374833809,1,1,0,no,Private,
6000000014790186370,1,1,0,no,Private,
6000000006374833165,1,1,0,no,Private,
6000000006374833173,1,1,0,no,Private,
6000000006374833161,1,1,0,no,Private,
6000000006374833522,1,1,0,no,Private,
6000000006374833526,1,1,0,no,Private,
6000000006374833530,1,1,0,no,Private,
6000000187203311845,1,1,0,no,Private,
6000000162299901821,1,1,0,no,Private,
6000000162298763884,1,1,0,no,Private,
6000000007370970262,1,1,0,no,Private,
6000000007371114266,1,1,0,no,Private,
6000000007370888430,1,1,0,no,Private,
6000000007371101255,1,1,0,no,Private,
6000000007370707735,1,1,0,no,Private,
6000000007371116235,1,1,0,no,Private,
6000000007370839184,1,1,0,no,Private,
6000000007370685660,1,1,0,no,Private,
6000000007371051254,1,1,0,no,Private,
6000000007370981372,1,1,0,no,Private,
6000000007370949611,1,1,0,no,Private,
5110476922880034082,1,1,0,no,Private,
5110481920330103698,1,1,0,no,Private,
5110484175100033769,1,1,0,no,Private,
6000000009072228045,1,1,0,no,Private,
6000000009421831302,1,1,0,no,Private,
6000000009421501806,1,1,0,no,Private,
6000000003364891714,1,1,0,no,Private,
6000000003365104016,1,1,0,no,Private,
6000000003365007304,1,1,0,no,Private,
6000000003364766895,1,1,0,no,Private,
6000000003364934663,1,1,0,no,Private,
6000000003364937496,1,1,0,no,Private,
6000000003365057303,1,1,0,no,Private,
6000000003365008324,1,1,0,no,Private,
6000000003364863989,1,1,0,no,Private,
6000000003364987509,1,1,0,no,Private,
6000000003364940784,1,1,0,no,Private,
6000000003364940812,1,1,0,no,Private,
6000000003364900875,1,1,0,no,Private,
6000000003365151054,1,1,0,no,Private,
6000000003365123249,1,1,0,no,Private,
6000000003364937881,1,1,0,no,Private,
6000000003365013841,1,1,0,no,Private,
6000000003365105437,1,1,0,no,Private,
6000000003365031471,1,1,0,no,Private,
6000000003365162059,1,1,0,no,Private,
6000000003365136450,1,1,0,no,Private,
6000000188421776858,1,1,0,no,Private,
6000000188430299830,1,1,0,no,Private,
6000000008885206303,1,1,0,no,Private,
6000000008188189004,1,1,0,no,Private,
6000000188429533842,1,1,0,no,Private,
6000000008884311930,1,1,0,no,Private,
6000000188430856829,1,1,0,no,Private,
6000000008884311927,1,1,0,no,Private,
6000000008884311933,1,1,0,no,Private,
6000000188430172876,1,1,0,no,Private,
6000000008188250939,1,1,0,no,Private,
3740041,1,1,0,no,Private,
3870300,1,1,0,no,Private,
3870350,1,1,0,no,Private,
6000000003720677837,1,1,0,no,Private,
6000000003720786542,1,1,0,no,Private,
6000000003720892205,1,1,0,no,Private,
6000000003720790721,1,1,0,no,Private,
6000000039074763641,1,1,0,no,Private,
6000000039075430837,1,1,0,no,Private,
6000000002082253614,1,1,0,no,Private,
6000000002714173768,1,1,0,no,Private,
6000000000392684764,1,1,0,no,Private,
6000000000393448246,1,1,0,no,Private,
6000000000393340606,1,1,0,no,Private,
6000000000393448239,1,1,0,no,Private,
6000000000393412284,1,1,0,no,Private,
6000000198493944836,1,1,0,no,Private,
6000000014444255533,1,1,0,no,Private,
6000000136305921990,1,1,0,no,Private,
6000000181942639872,1,1,0,no,Private,
6000000183380602899,1,1,0,no,Private,
6000000183382473843,1,1,0,no,Private,
6000000183382778822,1,1,0,no,Private,
6000000183381513825,1,1,0,no,Private,
6000000183419554821,1,1,0,no,Private,
6000000183419411827,1,1,0,no,Private,
6000000183418910857,1,1,0,no,Private,
6000000183419291834,1,1,0,no,Private,
6000000183418977848,1,1,0,no,Private,
6000000008735217777,1,1,0,no,Private,
6000000008735364459,1,1,0,no,Private,
6000000008735105073,1,1,0,no,Private,
6000000008742838700,1,1,0,no,Private,
6000000008742857882,1,1,0,no,Private,
6000000008742891116,1,1,0,no,Private,
6000000008743104285,1,1,0,no,Private,
6000000008743003532,1,1,0,no,Private,
6000000181871393856,1,1,0,no,Private,
6000000181870682849,1,1,0,no,Private,
6000000181871459846,1,1,0,no,Private,
6000000181871659823,1,1,0,no,Private,
6000000191047015866,1,1,0,no,Private,
6000000191047625831,1,1,0,no,Private,
6000000191047625835,1,1,0,no,Private,
370493192120002408,1,1,0,no,Private,
6000000191727532844,1,1,0,no,Private,
6000000191727973834,1,1,0,no,Private,
6000000191728018835,1,1,0,no,Private,
6000000203948179848,1,1,0,no,Private,
6000000203948322823,1,1,0,no,Private,
6000000185929081858,1,1,0,no,Private,
6000000008456204424,1,1,0,no,Private,
6000000012962636340,1,1,0,no,Private,
6000000012962637342,1,1,0,no,Private,
6000000012962040005,1,1,0,no,Private,
381327630590012173,1,1,0,no,Private,
381327842250012193,1,1,0,no,Private,
6000000006453074508,1,1,0,no,Private,
6000000006453181135,1,1,0,no,Private,
6000000005771731037,1,1,0,no,Private,
6000000005771688106,1,1,0,no,Private,
6000000005771065582,1,1,0,no,Private,
6000000005771756034,1,1,0,no,Private,
6000000005771124577,1,1,0,no,Private,
6000000005771138622,1,1,0,no,Private,
6000000005770970805,1,1,0,no,Private,
6000000005771234573,1,1,0,no,Private,
6000000013935946088,1,1,0,no,Private,
6000000008651889448,1,1,0,no,Private,
6000000013935904262,1,1,0,no,Private,
6000000207403752847,1,1,0,no,Private,
6000000207403962826,1,1,0,no,Private,
6000000196694645843,1,1,0,no,Private,
6000000196694896826,1,1,0,no,Private,
6000000196695052826,1,1,0,no,Private,
6000000196688159863,1,1,0,no,Private,
6000000034802965896,1,1,0,no,Private,
6000000034802698736,1,1,0,no,Private,
6000000034802819432,1,1,0,no,Private,
6000000034803132124,1,1,0,no,Private,
6000000021043223995,1,1,0,no,Private,
6000000014178532587,1,1,0,no,Private,
6000000014178587374,1,1,0,no,Private,
6000000014178521687,1,1,0,no,Private,
6000000014178313995,1,1,0,no,Private,
6000000014178509709,1,1,0,no,Private,
6000000014177601227,1,1,0,no,Private,
6000000014177510230,1,1,0,no,Private,
6000000009636858803,1,1,0,no,Private,
6000000009636987447,1,1,0,no,Private,
6000000009636867937,1,1,0,no,Private,
6000000009636929127,1,1,0,no,Private,
6000000014177621244,1,1,0,no,Private,
6000000014177603408,1,1,0,no,Private,
6000000014177665139,1,1,0,no,Private,
6000000014177627245,1,1,0,no,Private,
6000000014177582641,1,1,0,no,Private,
6000000014177676080,1,1,0,no,Private,
6000000014177581617,1,1,0,no,Private,
6000000025248258166,1,1,0,no,Private,
6000000014178563060,1,1,0,no,Private,
6000000014178064817,1,1,0,no,Private,
6000000014178535259,1,1,0,no,Private,
6000000014178521383,1,1,0,no,Private,
6000000014178208496,1,1,0,no,Private,
6000000004150471518,1,1,0,no,Private,
6000000004108246873,1,1,0,no,Private,
6000000010167989375,1,1,0,no,Private,
6000000010166233808,1,1,0,no,Private,
6000000010162797387,1,1,0,no,Private,
6000000010162823827,1,1,0,no,Private,
6000000010210653655,1,1,0,no,Private,
6000000010210583620,1,1,0,no,Private,
6000000010210776582,1,1,0,no,Private,
6000000020800198640,1,1,0,no,Private,
6000000010210780478,1,1,0,no,Private,
6000000010211207382,1,1,0,no,Private,
6000000010210713535,1,1,0,no,Private,
6000000010210561537,1,1,0,no,Private,
6000000030890107843,1,1,0,no,Private,
6000000002078126524,1,1,0,no,Private,
6000000002078126560,1,1,0,no,Private,
6000000019025352155,1,1,0,no,Private,
6000000019025403016,1,1,0,no,Private,
6000000018375034422,1,1,0,no,Private,
6000000018417128004,1,1,0,no,Private,
6000000018417128008,1,1,0,no,Private,
6000000018417128012,1,1,0,no,Private,
6000000010165458080,1,1,0,no,Private,
6000000010165522347,1,1,0,no,Private,
6000000010165257008,1,1,0,no,Private,
6000000010165386666,1,1,0,no,Private,
6000000010165101028,1,1,0,no,Private,
6000000021035275738,1,1,0,no,Private,
6000000054757132964,1,1,0,no,Private,
6000000010942056763,1,1,0,no,Private,
6000000010942223682,1,1,0,no,Private,
6000000013760867995,1,1,0,no,Private,
6000000013760853532,1,1,0,no,Private,
6000000010942439283,1,1,0,no,Private,
6000000010942042152,1,1,0,no,Private,
6000000013217381519,1,1,0,no,Private,
6000000211196247834,1,1,0,no,Private,
6000000211197470821,1,1,0,no,Private,
6000000019774116229,1,1,0,no,Private,
6000000019774149147,1,1,0,no,Private,
6000000019774193177,1,1,0,no,Private,
6000000019773912650,1,1,0,no,Private,
6000000024682566782,1,1,0,no,Private,
6000000024683450918,1,1,0,no,Private,
6000000024683346215,1,1,0,no,Private,
6000000007775643231,1,1,0,no,Private,
6000000007775637408,1,1,0,no,Private,
6000000007775927010,1,1,0,no,Private,
6000000007776354350,1,1,0,no,Private,
6000000007776374011,1,1,0,no,Private,
6000000007776363261,1,1,0,no,Private,
6000000007776192892,1,1,0,no,Private,
6000000007794558392,1,1,0,no,Private,
6000000007794553447,1,1,0,no,Private,
6000000007794409650,1,1,0,no,Private,
6000000008594088505,1,1,0,no,Private,
6000000008299543716,1,1,0,no,Private,
6000000008299620428,1,1,0,no,Private,
6000000008299782352,1,1,0,no,Private,
6000000008593815041,1,1,0,no,Private,
6000000008593928715,1,1,0,no,Private,
6000000007794633259,1,1,0,no,Private,
6000000007794043992,1,1,0,no,Private,
6000000007794618232,1,1,0,no,Private,
6000000007794642218,1,1,0,no,Private,
6000000007794471806,1,1,0,no,Private,
6000000007794660228,1,1,0,no,Private,
6000000007794670567,1,1,0,no,Private,
6000000007776632430,1,1,0,no,Private,
6000000007776669287,1,1,0,no,Private,
6000000007776496533,1,1,0,no,Private,
6000000007776727320,1,1,0,no,Private,
6000000007776485912,1,1,0,no,Private,
6000000010905692198,1,1,0,no,Private,
6000000010905948504,1,1,0,no,Private,
6000000010906084459,1,1,0,no,Private,
6000000010905947757,1,1,0,no,Private,
6000000010906041620,1,1,0,no,Private,
6000000001618678240,1,1,0,no,Private,
6000000001618466788,1,1,0,no,Private,
6000000188173344339,1,1,0,no,Private,
6000000001618765371,1,1,0,no,Private,
6000000001618678325,1,1,0,no,Private,
6000000001618738195,1,1,0,no,Private,
6000000001618678093,1,1,0,no,Private,
6000000001618594161,1,1,0,no,Private,
6000000001618516931,1,1,0,no,Private,
6000000001618700168,1,1,0,no,Private,
6000000001618517755,1,1,0,no,Private,
6000000001618633288,1,1,0,no,Private,
6000000188060569824,1,1,0,no,Private,
6000000124462022997,1,1,0,no,Private,
6000000176529530885,1,1,0,no,Private,
6000000176535804909,1,1,0,no,Private,
6000000176530626828,1,1,0,no,Private,
6000000003706838821,1,1,0,no,Private,
6000000003707291066,1,1,0,no,Private,
6000000003707193218,1,1,0,no,Private,
6000000003707268152,1,1,0,no,Private,
6000000218120483861,1,1,0,no,Private,
6000000218120493846,1,1,0,no,Private,
6000000206579860879,1,1,0,no,Private,
6000000207505048823,1,1,0,no,Private,
6000000207504751853,1,1,0,no,Private,
6000000206554851829,1,1,0,no,Private,
6000000207506431829,1,1,0,no,Private,
6000000207506311842,1,1,0,no,Private,
6000000207506374821,1,1,0,no,Private,
6000000207506151832,1,1,0,no,Private,
6000000207505846958,1,1,0,no,Private,
6000000207505622040,1,1,0,no,Private,
6000000011612976870,1,1,0,no,Private,
6000000011613422649,1,1,0,no,Private,
6000000011613198440,1,1,0,no,Private,
6000000011654714220,1,1,0,no,Private,
6000000003091679255,1,1,0,no,Private,
6000000003091679260,1,1,0,no,Private,
6000000003092247195,1,1,0,no,Private,
6000000003091965905,1,1,0,no,Private,
6000000023165317000,1,1,0,no,Private,
6000000002770924811,1,1,0,no,Private,
6000000002771106245,1,1,0,no,Private,
6000000002770844772,1,1,0,no,Private,
6000000002770997523,1,1,0,no,Private,
6000000002771077230,1,1,0,no,Private,
6000000002771107163,1,1,0,no,Private,
6000000002771040967,1,1,0,no,Private,
6000000002771048221,1,1,0,no,Private,
6000000002771068853,1,1,0,no,Private,
6000000002771136075,1,1,0,no,Private,
6000000171681274839,1,1,0,no,Private,
6000000009638969859,1,1,0,no,Private,
6000000009639221250,1,1,0,no,Private,
6000000009639084547,1,1,0,no,Private,
6000000009639143948,1,1,0,no,Private,
6000000009639071634,1,1,0,no,Private,
6000000010958876421,1,1,0,no,Private,
6000000041620690898,1,1,0,no,Private,
6000000007032311142,1,1,0,no,Private,
6000000007032282256,1,1,0,no,Private,
6000000076777760215,1,1,0,no,Private,
6000000080604025331,1,1,0,no,Private,
6000000080919357821,1,1,0,no,Private,
6000000080919465821,1,1,0,no,Private,
6000000009091512255,1,1,0,no,Private,
6000000010203297711,1,1,0,no,Private,
6000000010782747733,1,1,0,no,Private,
6000000001482187210,1,1,0,no,Private,
6000000005918312706,1,1,0,no,Private,
6000000001483937155,1,1,0,no,Private,
6000000001297787791,1,1,0,no,Private,
6000000001297787798,1,1,0,no,Private,
6000000001297930154,1,1,0,no,Private,
6000000001297932086,1,1,0,no,Private,
6000000009581229795,1,1,0,no,Private,
6000000007051210045,1,1,0,no,Private,
6000000007051042334,1,1,0,no,Private,
6000000001483937091,1,1,0,no,Private,
6000000001483937104,1,1,0,no,Private,
6000000001482115287,1,1,0,no,Private,
6000000017973189007,1,1,0,no,Private,
6000000005054165145,1,1,0,no,Private,
6000000004151773066,1,1,0,no,Private,
6000000005382252288,1,1,0,no,Private,
6000000005382319240,1,1,0,no,Private,
6000000001483937291,1,1,0,no,Private,
6000000008818223863,1,1,0,no,Private,
6000000008818223869,1,1,0,no,Private,
6000000008818223866,1,1,0,no,Private,
6000000008818223872,1,1,0,no,Private,
6000000001483937255,1,1,0,no,Private,
6000000001483937261,1,1,0,no,Private,
6000000005054185426,1,1,0,no,Private,
6000000001517051166,1,1,0,no,Private,
6000000001516691860,1,1,0,no,Private,
6000000001516691868,1,1,0,no,Private,
6000000001516691874,1,1,0,no,Private,
6000000007051462516,1,1,0,no,Private,
6000000007051903097,1,1,0,no,Private,
6000000007051462522,1,1,0,no,Private,
6000000007051185990,1,1,0,no,Private,
6000000006905976256,1,1,0,no,Private,
6000000006906208221,1,1,0,no,Private,
6000000006906259329,1,1,0,no,Private,
6000000074782521973,1,1,0,no,Private,
6000000074782686923,1,1,0,no,Private,
6000000074782726919,1,1,0,no,Private,
6000000074782668911,1,1,0,no,Private,
6000000193693442854,1,1,0,no,Private,
6000000208593100821,1,1,0,no,Private,
6000000208593379821,1,1,0,no,Private,
6000000208593088824,1,1,0,no,Private,
6000000208594305830,1,1,0,no,Private,
6000000053000528221,1,1,0,no,Private,
6000000042296248974,1,1,0,no,Private,
6000000055748446869,1,1,0,no,Private,
6000000055748186995,1,1,0,no,Private,
6000000190243070821,1,1,0,no,Private,
6000000055748228006,1,1,0,no,Private,
6000000055748597821,1,1,0,no,Private,
6000000188936628870,1,1,0,no,Private,
6000000190242568885,1,1,0,no,Private,
6000000055748073201,1,1,0,no,Private,
6000000190241654873,1,1,0,no,Private,
6000000190241957847,1,1,0,no,Private,
6000000217924263825,1,1,0,no,Private,
6000000217924268829,1,1,0,no,Private,
6000000217924269847,1,1,0,no,Private,
6000000037339221296,1,1,0,no,Private,
6000000007464072082,1,1,0,no,Private,
6000000007464341300,1,1,0,no,Private,
6000000007464231802,1,1,0,no,Private,
6000000007464197387,1,1,0,no,Private,
6000000007464189455,1,1,0,no,Private,
6000000007464036778,1,1,0,no,Private,
6000000007464352219,1,1,0,no,Private,
6000000007464341264,1,1,0,no,Private,
6000000007464291456,1,1,0,no,Private,
6000000007464043734,1,1,0,no,Private,
6000000007464307342,1,1,0,no,Private,
6000000007464356211,1,1,0,no,Private,
6000000007464292252,1,1,0,no,Private,
6000000189403279952,1,1,0,no,Private,
6000000024394341091,1,1,0,no,Private,
6000000191727323835,1,1,0,no,Private,
6000000191726729893,1,1,0,no,Private,
6000000007113780659,1,1,0,no,Private,
6000000007113712676,1,1,0,no,Private,
6000000007113780653,1,1,0,no,Private,
6000000007113643798,1,1,0,no,Private,
6000000007113753567,1,1,0,no,Private,
6000000007114075257,1,1,0,no,Private,
6000000007114077443,1,1,0,no,Private,
6000000007113923657,1,1,0,no,Private,
6000000007113788679,1,1,0,no,Private,
6000000007114068498,1,1,0,no,Private,
6000000007114052316,1,1,0,no,Private,
6000000007114142226,1,1,0,no,Private,
6000000007113742559,1,1,0,no,Private,
6000000007113959462,1,1,0,no,Private,
6000000007113666673,1,1,0,no,Private,
6000000007113882806,1,1,0,no,Private,
6000000007114225259,1,1,0,no,Private,
6000000007131572881,1,1,0,no,Private,
6000000007132209216,1,1,0,no,Private,
6000000007132076417,1,1,0,no,Private,
6000000007132184541,1,1,0,no,Private,
6000000196519956830,1,1,0,no,Private,
6000000196519243899,1,1,0,no,Private,
6000000035934102192,1,1,0,no,Private,
6000000035934779938,1,1,0,no,Private,
6000000035934447945,1,1,0,no,Private,
6000000196522734821,1,1,0,no,Private,
6000000002267102750,1,1,0,no,Private,
6000000002267102755,1,1,0,no,Private,
6000000002267102760,1,1,0,no,Private,
6000000002267102765,1,1,0,no,Private,
6000000002267102770,1,1,0,no,Private,
6000000002267104222,1,1,0,no,Private,
6000000002267102775,1,1,0,no,Private,
6000000002267102780,1,1,0,no,Private,
6000000002267102785,1,1,0,no,Private,
6000000002267102790,1,1,0,no,Private,
6000000002267102795,1,1,0,no,Private,
6000000002267102826,1,1,0,no,Private,
6000000002267102831,1,1,0,no,Private,
6000000002267102836,1,1,0,no,Private,
6000000002267102841,1,1,0,no,Private,
6000000006606682721,1,1,0,no,Private,
6000000006605840639,1,1,0,no,Private,
6000000006605840643,1,1,0,no,Private,
6000000006899746677,1,1,0,no,Private,
6000000006769907212,1,1,0,no,Private,
6000000006769633562,1,1,0,no,Private,
6000000006704910473,1,1,0,no,Private,
6000000006704910477,1,1,0,no,Private,
6000000006704910481,1,1,0,no,Private,
6000000006899689974,1,1,0,no,Private,
6000000006899817421,1,1,0,no,Private,
6000000006899800636,1,1,0,no,Private,
6000000006899681841,1,1,0,no,Private,
6000000006900061101,1,1,0,no,Private,
6000000006740338078,1,1,0,no,Private,
6000000006739810748,1,1,0,no,Private,
6000000006740000532,1,1,0,no,Private,
6000000006739984855,1,1,0,no,Private,
6000000004323152478,1,1,0,no,Private,
6000000004323152490,1,1,0,no,Private,
6000000030830976993,1,1,0,no,Private,
6000000004323293170,1,1,0,no,Private,
6000000004323305933,1,1,0,no,Private,
6000000004323357298,1,1,0,no,Private,
6000000021533119212,1,1,0,no,Private,
6000000005429267540,1,1,0,no,Private,
6000000005429316021,1,1,0,no,Private,
6000000010954173110,1,1,0,no,Private,
6000000006908604893,1,1,0,no,Private,
6000000013687140921,1,1,0,no,Private,
6000000019182455253,1,1,0,no,Private,
6000000019181887748,1,1,0,no,Private,
6000000019182323567,1,1,0,no,Private,
6000000019182323571,1,1,0,no,Private,
6000000019182323575,1,1,0,no,Private,
6000000019181077913,1,1,0,no,Private,
6000000019182354174,1,1,0,no,Private,
6000000187737334874,1,1,0,no,Private,
6000000005585174180,1,1,0,no,Private,
6000000005584838942,1,1,0,no,Private,
6000000005585158363,1,1,0,no,Private,
6000000005584930700,1,1,0,no,Private,
6000000005584560925,1,1,0,no,Private,
6000000005585123612,1,1,0,no,Private,
6000000004690646409,1,1,0,no,Private,
6000000004957178924,1,1,0,no,Private,
6000000016883461281,1,1,0,no,Private,
6000000098224641897,1,1,0,no,Private,
6000000098222394929,1,1,0,no,Private,
6000000098225782823,1,1,0,no,Private,
6000000098251838825,1,1,0,no,Private,
6000000098250166159,1,1,0,no,Private,
6000000214780487830,1,1,0,no,Private,
6000000026749132205,1,1,0,no,Private,
6000000026749106034,1,1,0,no,Private,
6000000026749145996,1,1,0,no,Private,
6000000009926253055,1,1,0,no,Private,
6000000009926020710,1,1,0,no,Private,
6000000006589256216,1,1,0,no,Private,
6000000006589256253,1,1,0,no,Private,
6000000009936103741,1,1,0,no,Private,
6000000009935934132,1,1,0,no,Private,
6000000009936506257,1,1,0,no,Private,
6000000009936408729,1,1,0,no,Private,
6000000009936145179,1,1,0,no,Private,
6000000011390472584,1,1,0,no,Private,
6000000011390794339,1,1,0,no,Private,
6000000022909350925,1,1,0,no,Private,
6000000022909251199,1,1,0,no,Private,
6000000022909376993,1,1,0,no,Private,
6000000022909353968,1,1,0,no,Private,
6000000022909429947,1,1,0,no,Private,
6000000073221975852,1,1,0,no,Private,
6000000073112148864,1,1,0,no,Private,
6000000005429235525,1,1,0,no,Private,
6000000036794293854,1,1,0,no,Private,
6000000036794437900,1,1,0,no,Private,
6000000036794296900,1,1,0,no,Private,
6000000036794671822,1,1,0,no,Private,
6000000036794555992,1,1,0,no,Private,
6000000044669548016,1,1,0,no,Private,
6000000044669624947,1,1,0,no,Private,
6000000076365958100,1,1,0,no,Private,
6000000005431491676,1,1,0,no,Private,
6000000005431122886,1,1,0,no,Private,
6000000005430207068,1,1,0,no,Private,
6000000008536765747,1,1,0,no,Private,
6000000027438275617,1,1,0,no,Private,
6000000012665952301,1,1,0,no,Private,
6000000012666073367,1,1,0,no,Private,
6000000084831524915,1,1,0,no,Private,
6000000008700648863,1,1,0,no,Private,
6000000084831308195,1,1,0,no,Private,
6000000019211511042,1,1,0,no,Private,
6000000019211511015,1,1,0,no,Private,
6000000019211511047,1,1,0,no,Private,
6000000019211602289,1,1,0,no,Private,
6000000019211667283,1,1,0,no,Private,
6000000165969397964,1,1,0,no,Private,
6000000165969534837,1,1,0,no,Private,
6000000165969589880,1,1,0,no,Private,
6000000005101229618,1,1,0,no,Private,
6000000005077208411,1,1,0,no,Private,
5110503468240135993,1,1,0,no,Private,
6000000002989209756,1,1,0,no,Private,
5110505172490114874,1,1,0,no,Private,
6000000009045758730,1,1,0,no,Private,
6000000011433761417,1,1,0,no,Private,
6000000011433910327,1,1,0,no,Private,
6000000009072255038,1,1,0,no,Private,
6000000003365029127,1,1,0,no,Private,
6000000003364873740,1,1,0,no,Private,
6000000003364989351,1,1,0,no,Private,
6000000003365041210,1,1,0,no,Private,
6000000003365013960,1,1,0,no,Private,
6000000003364975887,1,1,0,no,Private,
6000000003365222010,1,1,0,no,Private,
6000000003365115421,1,1,0,no,Private,
6000000003365199120,1,1,0,no,Private,
6000000003365033609,1,1,0,no,Private,
6000000003365120013,1,1,0,no,Private,
6000000003365133340,1,1,0,no,Private,
6000000003365041576,1,1,0,no,Private,
6000000003365042483,1,1,0,no,Private,
6000000003364964702,1,1,0,no,Private,
6000000003365014723,1,1,0,no,Private,
6000000003364977775,1,1,0,no,Private,
6000000003365053595,1,1,0,no,Private,
6000000020529099272,1,1,0,no,Private,
3738655,1,1,0,no,Private,
5456962760230036976,1,1,0,no,Private,
6000000040235007479,1,1,0,no,Private,
6000000040235152946,1,1,0,no,Private,
3738592,1,1,0,no,Private,
3738604,1,1,0,no,Private,
3738584,1,1,0,no,Private,
4643007864140064741,1,1,0,no,Private,
4643013513970120847,1,1,0,no,Private,
3794353,1,1,0,no,Private,
6000000006860611759,1,1,0,no,Private,
3794362,1,1,0,no,Private,
3794377,1,1,0,no,Private,
4415145827490039235,1,1,0,no,Private,
6000000006860771367,1,1,0,no,Private,
6000000001828127578,1,1,0,no,Private,
6000000018416969328,1,1,0,no,Private,
6000000072645433888,1,1,0,no,Private,
4271248,1,1,0,no,Private,
6000000057905924139,1,1,0,no,Private,
6000000177365757863,1,1,0,no,Private,
6000000012395826103,1,1,0,no,Private,
6000000012396120486,1,1,0,no,Private,
6000000015794093174,1,1,0,no,Private,
6000000015794062192,1,1,0,no,Private,
6000000015794041568,1,1,0,no,Private,
6000000012408708833,1,1,0,no,Private,
6000000012408885555,1,1,0,no,Private,
6000000012408865649,1,1,0,no,Private,
6000000012408867021,1,1,0,no,Private,
6000000012408820985,1,1,0,no,Private,
6000000003720713246,1,1,0,no,Private,
6000000003720791311,1,1,0,no,Private,
6000000003733646106,1,1,0,no,Private,
6000000003733683033,1,1,0,no,Private,
6000000003733591455,1,1,0,no,Private,
6000000003733620372,1,1,0,no,Private,
6000000003765833332,1,1,0,no,Private,
6000000007550573828,1,1,0,no,Private,
6000000039075255002,1,1,0,no,Private,
6000000039076851546,1,1,0,no,Private,
6000000039076876724,1,1,0,no,Private,
6000000039075375054,1,1,0,no,Private,
6000000039075500902,1,1,0,no,Private,
6000000039075360300,1,1,0,no,Private,
6000000039075527164,1,1,0,no,Private,
6000000039075650965,1,1,0,no,Private,
6000000039073557569,1,1,0,no,Private,
6000000071472239839,1,1,0,no,Private,
6000000031882844229,1,1,0,no,Private,
6000000031892869647,1,1,0,no,Private,
6000000034040986927,1,1,0,no,Private,
6000000014444437463,1,1,0,no,Private,
6000000014444547720,1,1,0,no,Private,
6000000136306253042,1,1,0,no,Private,
