geni_id	qid	generation
6000000005264351012	Q110302791	14
6000000005589937849		14
6000000005606886342		14
6000000005606994640		14
6000000005607373004		14
6000000005607432679		14
6000000005607524813		14
6000000005607524820		14
6000000005607884543		14
6000000005608927596		14
6000000005609202986		14
6000000005609239533		14
6000000005609338220		14
6000000005609367430		14
6000000005609367443		14
6000000005609398914		14
6000000005609403034		14
6000000005609403042		14
6000000005609418394		14
6000000005609466730		14
6000000005609488212		14
6000000005770730942		14
6000000005770751127		14
6000000005795647645		14
6000000005910134385		14
6000000005928215062		14
6000000005947826577		14
6000000005948039197		14
6000000005954178221		14
6000000006094317342		14
6000000006135895371		14
6000000006171302689		14
6000000006350494819		14
6000000006589092459		14
6000000006589101230		14
6000000006608203220		14
6000000006835051081		14
6000000006861129425		14
6000000006861179420		14
6000000006910430457		14
6000000006921962289		14
6000000006926085889		14
6000000006966715080		14
6000000006979640399		14
6000000006979663867		14
6000000006979663873		14
6000000007076225069		14
6000000007117021938	Q141216605	14
6000000007140720516		14
6000000007249053354		14
6000000007265846536		14
6000000007265870566		14
6000000007273625605		14
6000000007287364796		14
6000000007287631566		14
6000000007294928449		14
6000000007353076371		14
6000000007369197595		14
6000000007380963419		14
6000000007437866206		14
6000000007515651779		14
6000000007559278400		14
6000000007587146688		14
6000000007598824585		14
6000000007635630956		14
6000000007635630965		14
6000000007635644354		14
6000000007635644360		14
6000000007635644802		14
6000000007738083443		14
6000000007776440071		14
6000000007776813294		14
6000000007806061635		14
6000000007830674976		14
6000000007836503494		14
6000000007980643431		14
6000000007980672752		14
6000000008019610345		14
6000000008032555532		14
6000000008075842193		14
6000000008187506545		14
6000000008188593947		14
6000000008602352486		14
6000000008686142092		14
6000000008784042334		14
6000000008815970428		14
6000000008879692779		14
6000000008884488171		14
6000000008895799679		14
6000000008897390667		14
6000000008934458557		14
6000000009306937572		14
6000000009420422139		14
6000000009431215331		14
6000000009534466001		14
6000000009581744490		14
6000000009627780481		14
6000000009627780550		14
6000000009646852590		14
6000000009887516008		14
6000000009956269868		14
6000000010019532687		14
6000000010019677279		14
6000000011090631015		14
6000000011409211372		14
6000000011527251102		14
6000000011609535197		14
6000000011862446122		14
6000000011864469634		14
6000000011881007780		14
6000000012108566798		14
6000000012108877860		14
6000000012149554159		14
6000000012151603293		14
6000000012151787396		14
6000000012159254354		14
6000000012386947087		14
6000000012676789773		14
6000000012798791371		14
6000000013441149840		14
6000000013441235542		14
6000000013621026231		14
6000000014038773172		14
6000000014139887286		14
6000000014233808424		14
6000000014233850323		14
6000000014233869705		14
6000000014234009280		14
6000000014236843793		14
6000000014243476768		14
6000000014254008891		14
6000000014273423239		14
6000000014302386480		14
6000000014302643130		14
6000000014302645132		14
6000000014319620778		14
6000000014350800560		14
6000000014350974019		14
6000000014360790785		14
6000000014360847760		14
6000000014486748731		14
6000000014509960173		14
6000000015242982816		14
6000000015844614533	Q141225218	14
6000000015912567529		14
6000000016072441635		14
6000000016176295927		14
6000000016246443406	Q141216400	14
6000000016415504412		14
6000000016421347409		14
6000000016793748749		14
6000000017072428916		14
6000000017163421343		14
6000000019001331243		14
6000000019367532272		14
6000000019369218536		14
6000000019369304203		14
6000000019369344493		14
6000000019369542250		14
6000000021124250492		14
6000000021124845304		14
6000000021768951360		14
6000000022132475535		14
6000000022525892175		14
6000000024431753429		14
6000000024431997166		14
6000000025227650392		14
6000000025481685980		14
6000000025741343941		14
6000000026086504296		14
6000000029469750877		14
6000000029726463436		14
6000000030876120040	Q141216494	14
6000000032031423892		14
6000000036093264929		14
6000000036924149787		14
6000000036969544895		14
6000000036969935965		14
6000000043585729357		14
6000000050264023925		14
6000000050835979416		14
6000000051510221382		14
6000000053736691968		14
6000000058281790877		14
6000000058332290473		14
6000000062559790102		14
6000000063292148850		14
6000000076538834828		14
6000000076539128821		14
6000000099598528843		14
6000000131720709882		14
6000000134926929834		14
6000000141978267554		14
6000000141981062916		14
6000000168052043837		14
6000000174574484852		14
6000000177483445826		14
6000000177941982911		14
6000000177942983885		14
6000000177943584883		14
6000000177944081827		14
6000000177944093843		14
6000000177944124971		14
6000000177944227827		14
6000000177944633864		14
6000000177945298821		14
6000000177946139860		14
6000000177946356821		14
6000000177946841823		14
6000000185401639093		14
6000000200501190848		14
6000000204646385825		14
6000000204646449823		14
6000000205721660794		14
6000000205721660802		14
6000000226977233850		14
6000000227289852821		14
6000000227816205043		14
FSL44WZPD		14
357145473090011700		15
375732891600013185		15
4840241237810085207	Q11956948	15
4983000170270079201		15
6000000000136652372		15
6000000000136688085		15
6000000000139383141		15
6000000000172045542		15
6000000000172092132		15
6000000000172102804		15
6000000000172106470		15
6000000000305413766	Q141216397	15
6000000000496960902		15
6000000000496970735		15
6000000000496983309		15
6000000000496983330		15
6000000000496989334		15
6000000000691011587		15
6000000000758079676		15
6000000000924480093		15
6000000001050631452	Q7845461	15
6000000001138735296	Q141216357	15
6000000001169094797		15
6000000001169235042		15
6000000001169317363		15
6000000001506763855		15
6000000001506883754	Q11978440	15
6000000001507025206		15
6000000001507060141		15
6000000001520375930		15
6000000001770204598		15
6000000001770214435		15
6000000001770214443		15
6000000001770277407		15
6000000002018988015		15
6000000002301258522		15
6000000002321047948		15
6000000002330980548		15
6000000002379328497		15
6000000002391120029	Q141199899	15
6000000002391786177	Q110302808	15
6000000002425194953		15
6000000002481819312	Q141198835	15
6000000002492037845		15
6000000002539695280		15
6000000002539742333		15
6000000002550040469		15
6000000002550093392		15
6000000002801147186		15
6000000002893299279		15
6000000002893375646		15
6000000002964602422		15
6000000003094941944		15
6000000003094982285		15
6000000003095033937		15
6000000003095033949		15
6000000003095089978		15
6000000003095237094		15
6000000003102253400		15
6000000003122611569		15
6000000003125391522	Q141205932	15
6000000003174872002		15
6000000003199738451		15
6000000003401838954		15
6000000003422289517	Q141216489	15
6000000003492064675		15
6000000003539363898		15
6000000003539751896		15
6000000003633557497		15
6000000003701757499	Q141206060	15
6000000003744582950		15
6000000003744619290		15
6000000003820948537		15
6000000003904017710		15
6000000003948071217		15
6000000003948123124		15
6000000004201592622		15
6000000004201793856		15
6000000004225286685		15
6000000004345764774		15
6000000004536770395		15
6000000004536881166		15
6000000004661180808		15
6000000004665688687		15
6000000004667427412		15
6000000004691053165		15
6000000004879647587		15
6000000004879718731		15
6000000005021544103		15
6000000005437703254		15
6000000005606886334		15
6000000005607353362	Q141216460	15
6000000005609239542		15
6000000005609322330		15
6000000005609325974		15
6000000005609364982		15
6000000005609398918		15
6000000005609443742		15
6000000005609458561		15
6000000005744912555		15
6000000005770730889		15
6000000005794732228		15
6000000005795647601		15
6000000006110779493		15
6000000006163201245		15
6000000006171302672		15
6000000006346811878		15
6000000006589049187		15
6000000006589049195		15
6000000006589101214		15
6000000006589101220		15
6000000006741778686		15
6000000006809331942		15
6000000006828575883	Q141205926	15
6000000006895361542		15
6000000006895722033		15
6000000007062931723		15
6000000007062931743		15
6000000007075933430		15
6000000007127604324		15
6000000007136117474		15
6000000007136351357		15
6000000007168215733		15
6000000007220506333		15
6000000007220645211		15
6000000007255394379		15
6000000007265845639		15
6000000007265865512		15
6000000007273413874		15
6000000007515820275		15
6000000007587174776		15
6000000007836575397		15
6000000007899962583		15
6000000007980672758		15
6000000007980728811		15
6000000007980728818	Q141217387	15
6000000007980739251		15
6000000007981027616		15
6000000008019352807		15
6000000008239561958		15
6000000008239679715		15
6000000008248904407		15
6000000008694274741		15
6000000008916348562		15
6000000009060250033		15
6000000009657635051		15
6000000009946935165		15
6000000011409229426		15
6000000011626537082		15
6000000011671617514		15
6000000011865030944		15
6000000012108835609		15
6000000012152026520		15
6000000012152707520		15
6000000012441038681		15
6000000012837227433		15
6000000013441117667		15
6000000013618082642		15
6000000013618793710		15
6000000014150434665		15
6000000014190869041		15
6000000014231702859		15
6000000014233998119		15
6000000014237270252		15
6000000014243118883		15
6000000014261094208		15
6000000014281642943		15
6000000014282129618		15
6000000014319787144		15
6000000014510810755		15
6000000014511177484		15
6000000014648278243		15
6000000015241358882		15
6000000015241583322		15
6000000015243130517		15
6000000015503693642		15
6000000015504131282		15
6000000015635806565		15
6000000015912928328		15
6000000016421316772		15
6000000016509132544		15
6000000016785979364		15
6000000016965475042		15
6000000017165587319		15
6000000018112031067		15
6000000018144682210		15
6000000018305159834		15
6000000019369578371		15
6000000019369596012		15
6000000019410300356		15
6000000019657535102		15
6000000019709133378		15
6000000020222659897		15
6000000022852736240		15
6000000026813221701		15
6000000026813399187		15
6000000028203508234		15
6000000032065162811		15
6000000032734939685		15
6000000034364089225		15
6000000037474216116		15
6000000037602562821		15
6000000037840034429		15
6000000039557945572		15
6000000042591965452		15
6000000042593356879		15
6000000043585942642		15
6000000043586159621		15
6000000043628965849		15
6000000063293174099		15
6000000063293599822		15
6000000063300979653		15
6000000091640896849		15
6000000091640896863		15
6000000131325826821		15
6000000141978939507		15
6000000150603237964		15
6000000150603237973		15
6000000151411862914		15
6000000175321141191		15
6000000177315380042		15
6000000177582263823		15
6000000177942896916		15
6000000177943737861		15
6000000177944182822		15
6000000177944302830		15
6000000177944417821		15
6000000177944843860		15
6000000177945982827		15
6000000177946323841		15
6000000177946495823		15
6000000177946521827		15
6000000177947241821		15
6000000183483279821		15
6000000203668320833		15
6000000203668371827		15
6000000204649215829		15
6000000217773552823		15
6000000217926200822		15
6000000220890378823		15
6000000227040693904		15
6000000227289519030		15
6000000227289577861		15
6000000227289604840		15
6000000227803038858		15
6000000227863638931		15
4427946783920127689		16
5328189268700111491		16
6000000000172045672		16
6000000000300896853		16
6000000000690814897		16
6000000001138830586		16
6000000001144914191		16
6000000001144928065		16
6000000001169090995		16
6000000001169094604		16
6000000001169235026		16
6000000001169235035		16
6000000001169313832		16
6000000001169345035		16
6000000001529237435		16
6000000001757268344		16
6000000001995109345		16
6000000002017581317		16
6000000002340583078		16
6000000002342409509	Q7825898	16
6000000002342416311		16
6000000002390972936		16
6000000002391043188		16
6000000002463510938	Q141199851	16
6000000002512252466		16
6000000002516491354		16
6000000002527461568		16
6000000002553688769		16
6000000002574331178		16
6000000002893470105		16
6000000002893736155		16
6000000003015015208		16
6000000003043868925		16
6000000003086967414		16
6000000003094982293		16
6000000003094982301		16
6000000003095080182		16
6000000003095255586		16
6000000003095255594		16
6000000003102295068		16
6000000003388821488		16
6000000003388846130		16
6000000003505812453		16
6000000003690471428		16
6000000003947933278		16
6000000003948163151		16
6000000004027977404		16
6000000004160546059		16
6000000004225216462		16
6000000004314288395		16
6000000004335151518		16
6000000004368884124		16
6000000004569609494		16
6000000004569616464		16
6000000004666525158		16
6000000004697849241	Q141199862	16
6000000004967065697		16
6000000005577645124		16
6000000005581573565		16
6000000006171242074		16
6000000006350678645		16
6000000006589049203		16
6000000006589049211		16
6000000006589092441		16
6000000006835094016		16
6000000006895622020		16
6000000007062807597		16
6000000007062987558		16
6000000007123597881		16
6000000007136237358		16
6000000007136563201		16
6000000007220297924		16
6000000007220578332		16
6000000007255368835		16
6000000007255394375		16
6000000007425935479		16
6000000007588176752		16
6000000007588187341		16
6000000007636213600		16
6000000007980338138		16
6000000007980534328		16
6000000007980729100		16
6000000007980739494		16
6000000008128137456		16
6000000008879712583		16
6000000008883349012		16
6000000009687488116		16
6000000010349788226		16
6000000010389530569		16
6000000011088574034		16
6000000011089056376		16
6000000011152912438		16
6000000011376706268		16
6000000011570921296		16
6000000011633584290		16
6000000011747632845		16
6000000011804080757		16
6000000011845428217		16
6000000011848137597		16
6000000012109259264		16
6000000012180465760		16
6000000012207317348		16
6000000012387448282		16
6000000012668590557		16
6000000013441178836		16
6000000014196617000		16
6000000014201172303		16
6000000014233992619		16
6000000014234029655		16
6000000014237551087		16
6000000014243518354		16
6000000014265035290		16
6000000014281916757		16
6000000014282157312		16
6000000014285854321		16
6000000014285997264		16
6000000014511568200		16
6000000014512537406		16
6000000014733870102		16
6000000015889703785		16
6000000015913085136		16
6000000016421401219		16
6000000016509138437		16
6000000016509238112		16
6000000017079214219		16
6000000017165888536		16
6000000018111415273		16
6000000018144652739		16
6000000019369561456		16
6000000019369627096		16
6000000019437612912		16
6000000019708638900		16
6000000020196479129		16
6000000020222398602		16
6000000020868646543		16
6000000021209338090		16
6000000021209427827		16
6000000024196277800		16
6000000025474175184		16
6000000028203625021		16
6000000028205413569		16
6000000028682440318		16
6000000028784488216		16
6000000032629420225		16
6000000041146037126		16
6000000043629025823		16
6000000054168793935		16
6000000057325562069		16
6000000057325973821		16
6000000059648780134		16
6000000061525431865		16
6000000063294891841		16
6000000073639210856		16
6000000089859872927		16
6000000091640896866		16
6000000091640896869		16
6000000102183704172		16
6000000102183942192		16
6000000125596855894		16
6000000150600615934		16
6000000162635690821		16
6000000175971653852		16
6000000175971653858		16
6000000177944484848		16
6000000177944715821		16
6000000177944943851		16
6000000178282470843		16
6000000180019607827		16
6000000182051130921		16
6000000182547927899		16
6000000186478310882		16
6000000191537817833		16
6000000201845176860		16
6000000208286768842		16
6000000217782276821		16
6000000221742699868		16
6000000227297027825		16
6000000227803023862		16
2556895		17
4323738259400054910		17
5512359337980087028		17
6000000000136658266		17
6000000000172045679		17
6000000000172045687		17
6000000000573854738		17
6000000000574017208		17
6000000000574028558		17
6000000000574092524		17
6000000001136798072		17
6000000001144926106		17
6000000001169297162		17
6000000001708363985		17
6000000002006386304		17
6000000002513087788		17
6000000002550225209		17
6000000002550253028		17
6000000002562227538		17
6000000002572701505	Q141205942	17
6000000002626239586		17
6000000002726949480		17
6000000002893299372		17
6000000002893316227		17
6000000002893736112		17
6000000002893736126		17
6000000002893736162		17
6000000003140444017		17
6000000003281256924		17
6000000003504974493		17
6000000003562237688		17
6000000003645811056		17
6000000003708611465		17
6000000003820948474		17
6000000004214433404		17
6000000004368350816		17
6000000004368396147		17
6000000004369229252		17
6000000004402092813		17
6000000004402109067		17
6000000004648037609		17
6000000004648044280		17
6000000004691008193		17
6000000004851516071		17
6000000004851521249		17
6000000004870612250	Q141219176	17
6000000004870702053	Q141216603	17
6000000004880378306		17
6000000005573764992		17
6000000005581573571		17
6000000005606886314		17
6000000005607672589	Q141223436	17
6000000006350458660		17
6000000006450334581		17
6000000006450656828		17
6000000006582585105		17
6000000006882532104		17
6000000007062656315		17
6000000007223492316		17
6000000007255394250		17
6000000007425999847		17
6000000007463317568		17
6000000007469903387		17
6000000007515757560		17
6000000007588187311		17
6000000007588187344		17
6000000007588187347		17
6000000007834999145		17
6000000007887402307		17
6000000007980520044		17
6000000007980617958		17
6000000007980656795		17
6000000007980729103		17
6000000007980739505		17
6000000007980739510		17
6000000008686047368		17
6000000008686109792	Q141205937	17
6000000011631989803		17
6000000011830003223		17
6000000012109780485		17
6000000012110265631		17
6000000012110414341		17
6000000012153684500		17
6000000012245154004		17
6000000012246167471		17
6000000014174173885		17
6000000014210319887		17
6000000014210460604		17
6000000014282664033		17
6000000014290468033		17
6000000014504046881		17
6000000014618546127		17
6000000014647402658		17
6000000015063657529		17
6000000015841751013		17
6000000015912924583		17
6000000016188978232		17
6000000016189817229		17
6000000017079462107		17
6000000017337197146		17
6000000018846734126		17
6000000020708827372		17
6000000020709229874		17
6000000021164570357		17
6000000021832803280		17
6000000028205682866		17
6000000033496081228		17
6000000041146214858		17
6000000043628980903		17
6000000052742080838		17
6000000054168811877		17
6000000057325242258		17
6000000057325731982		17
6000000061525336845		17
6000000063295445886		17
6000000089798438550		17
6000000090081769053		17
6000000102181140763		17
6000000102185604934		17
6000000123230798444		17
6000000125841024846		17
6000000141980814017		17
6000000148938994822		17
6000000177313726824		17
6000000177945194835		17
6000000177946809822		17
6000000182052249851		17
6000000185307834822		17
6000000191540948828		17
6000000191544348829		17
6000000196428895830		17
6000000211847696821		17
6000000211847840827		17
6000000217782225838		17
6000000221741949911		17
6000000227297029878		17
6000000227712800823		17
6000000227803027847		17
6000000227803060855		17
FSGDJD8S9		17
FSGM2VCP2		17
FSGWBN17V		17
FSL89VS6W		17
FSPCFLGSL		17
FSPSM284F		17
2559121		18
382365552280005357		18
3981195		18
6000000000130032742		18
6000000000574180222		18
6000000001169126886	Q3390712	18
6000000001169143193		18
6000000001584801190		18
6000000002512252605		18
6000000002527615054	Q110302995	18
6000000002562148538		18
6000000002572728015	Q141216369	18
6000000002893633995		18
6000000002893714406		18
6000000003012468747		18
6000000003140127923		18
6000000003140444100		18
6000000003232699898		18
6000000003378670599		18
6000000003539392006		18
6000000003708521708		18
6000000003783023344	Q110302987	18
6000000003820948401		18
6000000003820948410		18
6000000003820948457		18
6000000003820948467		18
6000000003821039045		18
6000000003839516688		18
6000000003937085700		18
6000000004074266647		18
6000000004217634501		18
6000000004217921163		18
6000000004568272315		18
6000000004647605698		18
6000000004870648136	Q141216350	18
6000000004880524817		18
6000000004916081011		18
6000000005041598810		18
6000000005042069515		18
6000000005075343353		18
6000000005476790001		18
6000000005607128624		18
6000000005609443783		18
6000000005609443790		18
6000000005609484916		18
6000000005609539698		18
6000000006183866418		18
6000000006241455727		18
6000000006776185725		18
6000000007063037171		18
6000000007223606324		18
6000000007223642219		18
6000000007292659352		18
6000000007378260165		18
6000000007481041845		18
6000000007481252823		18
6000000007481535717		18
6000000007692644821		18
6000000007980729106		18
6000000007980739327	Q135527736	18
6000000007981028183		18
6000000008885265691		18
6000000009343941514		18
6000000011088795228		18
6000000011089102316		18
6000000011356034675		18
6000000011492947909		18
6000000011859662547		18
6000000012245669731		18
6000000014201059782		18
6000000014210458260		18
6000000014224378935		18
6000000014233418373		18
6000000014253130537		18
6000000014253291622		18
6000000015692311003		18
6000000015841563258		18
6000000015841626494		18
6000000015841679064		18
6000000016158181666		18
6000000018085437706		18
6000000019400362860		18
6000000022538487301		18
6000000028205315484		18
6000000030727049441		18
6000000039390656842		18
6000000039390659844		18
6000000041583151346		18
6000000043629002994		18
6000000044511123840		18
6000000057325736099		18
6000000059772480004		18
6000000063295273051		18
6000000098310423842		18
6000000100966205885		18
6000000102184870081		18
6000000141981557961		18
6000000172226224822		18
6000000177313433836		18
6000000177945850840		18
6000000178897032886		18
6000000178898487831		18
6000000187432779918		18
6000000187433347831		18
6000000191543741828		18
6000000206195160836		18
6000000206195190843		18
6000000211847864824		18
6000000211847877830		18
6000000219357926861		18
6000000225709965832		18
FS9KM9392		18
FSGWBJS9N		18
FSGYQ46DB		18
FSKHYRJQT		18
FSKVK1RXN		18
FSL7GJPMC		18
FSLC8BSPJ		18
FSLC8TWKL		18
FSLJLT31G		18
FSLZVMNSK		18
FSP89GN7T		18
FSP94TM4Y		18
FSPSM22S6		18
FSPSM29M3		18
FSPSM2NHY		18
6000000000172095492		19
6000000000621170104		19
6000000001051792325		19
6000000001169296802	Q7651616	19
6000000001317925402		19
6000000001493907157		19
6000000001827572132		19
6000000002006298745		19
6000000002572699392	Q5915800	19
6000000002621242041		19
6000000002726994497		19
6000000002893299341		19
6000000002893316583		19
6000000002893335701		19
6000000003232678112		19
6000000003378081904		19
6000000003580744527		19
6000000003783022260		19
6000000003820948433		19
6000000003820948450		19
6000000003897585979		19
6000000003954703752		19
6000000003955069042		19
6000000004074270690		19
6000000004211630381		19
6000000004217685857		19
6000000004370050016		19
6000000004645401302	Q141216495	19
6000000004880681528		19
6000000005004371232		19
6000000005609398785		19
6000000005609484928		19
6000000005693587029		19
6000000007224161902		19
6000000007224161906		19
6000000007224544039		19
6000000007247902707		19
6000000007255359586		19
6000000007280726030		19
6000000007281071419		19
6000000007345271587		19
6000000007450145866		19
6000000007450515247		19
6000000007469604491		19
6000000007480923065		19
6000000007481105083		19
6000000007481512772		19
6000000007573165594		19
6000000007588187422	Q135527730	19
6000000007588187843		19
6000000007692877484		19
6000000007692917429		19
6000000007773654412		19
6000000007980445542		19
6000000007980673024		19
6000000007980739380		19
6000000007980760910		19
6000000008784078320		19
6000000009170017937		19
6000000010563690202		19
6000000012490967939		19
6000000012673513328		19
6000000013007192504		19
6000000014201244142		19
6000000014233464334		19
6000000014253173734		19
6000000014253309351		19
6000000014253375389		19
6000000014549712848		19
6000000014747406295		19
6000000015255995878		19
6000000015257109095		19
6000000015768142181		19
6000000015837837619		19
6000000015837840394		19
6000000015841631236		19
6000000015841669087		19
6000000017876408490		19
6000000017876489301		19
6000000018085018955		19
6000000019092784883		19
6000000019092804656		19
6000000019965798837		19
6000000030141462966		19
6000000033227241339		19
6000000033701822339		19
6000000038245360914		19
6000000043629712194		19
6000000059101170833		19
6000000063295801981		19
6000000073637952156		19
6000000077910760950		19
6000000090391874265		19
6000000090975057863		19
6000000098025201915		19
6000000098025631840		19
6000000111955003010		19
6000000111955630824		19
6000000133886840260		19
6000000133887538957		19
6000000141981648952		19
6000000177944261892		19
6000000177944541850		19
6000000177945806827		19
6000000178898176821		19
6000000185529164524		19
6000000198217229865		19
6000000204756670829		19
6000000208394816857		19
6000000210873390838		19
6000000227212960823		19
6000000227289508960		19
6000000227295848846		19
6000000227802697066		19
6000000227803024982		19
6000000227805352866		19
FS9K6FFYR		19
FS9K6FFYT		19
FS9KM9S1J		19
FS9XN7GT7		19
FSG5JY7Z1		19
FSG68B2PD		19
FSG6MWV7S		19
FSGBM19ZG		19
FSGCBVVNJ		19
FSGD2Z2BL		19
FSGDC3Y62		19
FSGXTQS63		19
FSGYQF4NY		19
FSKN81NN1		19
FSKNDM37V		19
FSKVK1RX1		19
FSLZT6ZC9		19
FSMS7VRF3		19
FSMS7VRFF		19
FSP4GMW9P		19
FSP78MPXN		19
FSP78MX2H		19
FSP9C9B1B		19
FSP9CX6G6		19
FSPQM41L7		19
FSPSBLPBG		19
340342479380013975	Q141198447	20
5137033638730022528		20
6000000000172095508		20
6000000000771264210		20
6000000001169232235		20
6000000001169232267		20
6000000001169296726	Q6270833	20
6000000001462346818		20
6000000001827562398	Q103781693	20
6000000002006517141		20
6000000002311282143		20
6000000002726523229		20
6000000002726563287		20
6000000002741676388		20
6000000002771147156		20
6000000002808620436		20
6000000002893299272		20
6000000002893330286		20
6000000002893375079		20
6000000003140274840		20
6000000003232683779		20
6000000003232683856		20
6000000003287668210		20
6000000003390696871		20
6000000003391134853		20
6000000003391184275		20
6000000003782918416	Q135527732	20
6000000004217715184		20
6000000004370074150		20
6000000004533169633		20
6000000004546311781		20
6000000005059424801	Q117477378	20
6000000005059632369		20
6000000005607365269		20
6000000005607803402		20
6000000005607909602		20
6000000005795638082	Q19842232	20
6000000007223483821		20
6000000007223776248		20
6000000007245448212		20
6000000007363076546		20
6000000007377617601		20
6000000007384364227		20
6000000007412721506		20
6000000007426789713		20
6000000007450515252		20
6000000007469925437		20
6000000007469925451		20
6000000007481150887		20
6000000007481582521		20
6000000007481606574		20
6000000007481658362		20
6000000007525602671		20
6000000007549091857		20
6000000007549360530		20
6000000007588176685		20
6000000007588187435		20
6000000007692795753		20
6000000007773511491		20
6000000007980445947		20
6000000009757645825		20
6000000010222435520		20
6000000010481509652		20
6000000011160173311		20
6000000011183696687		20
6000000011852487175		20
6000000012551247387		20
6000000012673316618		20
6000000013592943861		20
6000000013595040926		20
6000000013752401077		20
6000000013824165923		20
6000000014201008429		20
6000000014207986513		20
6000000014208472701		20
6000000014208511143		20
6000000014253216453		20
6000000014253269381		20
6000000014253349101		20
6000000015256371657		20
6000000015256400719		20
6000000015837899499		20
6000000015838127300		20
6000000015841603070		20
6000000015841668500		20
6000000015841678165		20
6000000015911994857		20
6000000016361167382		20
6000000018448055702		20
6000000022947889123		20
6000000022948491889		20
6000000023248019341		20
6000000023896907955		20
6000000031781324842		20
6000000031921720268		20
6000000031921788092		20
6000000033701993930		20
6000000033843947695		20
6000000063296154854		20
6000000072801392106		20
6000000072885107979		20
6000000077909839206		20
6000000087502416112		20
6000000090973771042		20
6000000141812424821		20
6000000177944596824		20
6000000177945829854		20
6000000187191097841		20
6000000190937096822		20
6000000198332507821		20
6000000203268338821		20
6000000205643875855		20
6000000206536704846		20
6000000212253002822		20
6000000227289370034		20
6000000227789550121		20
6000000227803032874		20
6000000227803073849		20
6000000227805012893		20
6000000227805073902		20
6000000227816551825		20
FS299D857		20
FS93K18K3		20
FS9HF9TRP		20
FS9HFSCMM		20
FS9KM93MC		20
FS9MTTWKQ		20
FS9NCQHFW		20
FSG5381YV		20
FSG8FW7W7		20
FSGBM1Q3G		20
FSGBMB1W8		20
FSGBMBXZW		20
FSGGL8LM9		20
FSGHLZR84		20
FSGLTMTBR		20
FSGVBCGYM		20
FSGW922TF		20
FSGW92XZ2		20
FSGY31XQ3		20
FSGY3R4JY		20
FSKH4GRTW		20
FSKH6LHJC		20
FSKN81NV9		20
FSKNDM3HB		20
FSKVK1RXY		20
FSL7G7Y6N		20
FSL7GVMLB		20
FSL7QXCMT		20
FSLCMZBCX		20
FSLJN1N23		20
FSLX3QW4X		20
FSLX3QW9T		20
FSLY255ZH		20
FSLYKVKQ6		20
FSMN4PJT6		20
FSP3QK9X7		20
FSP4R48Q3		20
FSP75WM39		20
FSP7W1DN1		20
FSP8MBVP8		20
FSP9TPCLX		20
FSPCPZR5H		20
FSPQFS339		20
FSPQM4NNJ		20
FSPSBL6LL		20
FSPSM28M2		20
FSPSM2PF4		20
FSPWNB2TG		20
FSPZB8W2T		20
2557249		21
5137037814840138979		21
5226676772130102452		21
5690247282990078168		21
6000000000462660269		21
6000000001169296643	Q5643219	21
6000000001169297881		21
6000000001669611233		21
6000000001770282783	Q103781702	21
6000000002512230550		21
6000000002771142573		21
6000000002893299110		21
6000000002893319431		21
6000000002893322314		21
6000000002893327285		21
6000000002893346298		21
6000000002893354938		21
6000000003220670973		21
6000000003232678132		21
6000000003232678829		21
6000000003377660936		21
6000000003390264867		21
6000000003390436838		21
6000000003390698271		21
6000000003492877476		21
6000000003645839886		21
6000000003820951431		21
6000000003948123319		21
6000000004533883410		21
6000000004880541686		21
6000000004881184538		21
6000000004881413186		21
6000000005101417015		21
6000000005607365383		21
6000000005607549824		21
6000000005609361691		21
6000000005934528029		21
6000000007223574603		21
6000000007225772098		21
6000000007225974316		21
6000000007320714746		21
6000000007324386873		21
6000000007345119911		21
6000000007345404382		21
6000000007377718429		21
6000000007381773296		21
6000000007384023934		21
6000000007426649552		21
6000000007426663456		21
6000000007449613375		21
6000000007469633419		21
6000000007469910356		21
6000000007469910365		21
6000000007481083109		21
6000000007481455376		21
6000000007481730324		21
6000000007481767279		21
6000000007496532550		21
6000000007525536697		21
6000000007549309545		21
6000000008260252198		21
6000000009638723629		21
6000000010373995387		21
6000000011239201122	Q101247444	21
6000000011239545575	Q5588874	21
6000000011861707258		21
6000000011871425682		21
6000000012619093370		21
6000000013630903637		21
6000000013630930677		21
6000000013630931969		21
6000000013724102661		21
6000000013788792603		21
6000000013823935826		21
6000000014064458195		21
6000000014201158122		21
6000000014201208186		21
6000000014208462422		21
6000000014208559105		21
6000000015838845027		21
6000000015841684067		21
6000000016069351438		21
6000000023925367061		21
6000000024167000677		21
6000000026451976732		21
6000000026452727404		21
6000000031303235944		21
6000000031303256867		21
6000000031873939968		21
6000000033701865628		21
6000000035522555028		21
6000000036921228929		21
6000000037770346417		21
6000000059813177059		21
6000000059813515841		21
6000000059818350090		21
6000000083181569953		21
6000000091995250821		21
6000000109043725549		21
6000000109043858229		21
6000000114042718956		21
6000000177261659865		21
6000000177945642844		21
6000000181844629857		21
6000000203268359822		21
6000000205643998833		21
6000000212938693821		21
6000000212940294854		21
6000000212940548832		21
6000000222073155866		21
6000000227803024957		21
6000000227803077823		21
6000000227803104825		21
FS4BR6LF5		21
FS94RKNW7		21
FS9HF37J1		21
FS9HF9Y8N		21
FS9HF9YVT		21
FS9HFSD8R		21
FS9HFSDXV		21
FS9KM9S14		21
FSG1FJB3N		21
FSG2JY22S		21
FSG2JY4FF		21
FSG39WKL9		21
FSG3MZGMS		21
FSG53LK2M		21
