token	first_given	later_given	family
Soerokusumo	0	1	0
Soerolojo	0	2	0
Soerongadilogo	0	1	2
Soerono	0	1	1
Soeropratomo	0	0	1
Soeroredjo	0	1	0
Soerowardojo	0	0	1
Soerowidjaja	0	1	0
Soerowidjojo,	1	0	0
Soerowo	0	1	0
Soerya	0	1	0
Soeryadiprana	0	1	0
Soeryani	0	1	0
Soeryasah	1	0	0
Soeryawati	0	1	0
SOERYO	0	1	0
Soeryo	2	0	1
Soeryoadiningrat	0	0	1
Soeryodipoero	0	1	0
Soeryohadikoesoemo	0	1	0
Soeryono	0	1	0
Soeryopoetro	0	0	1
Soesalit	0	2	1
Soesan	0	0	2
SOESANTI	0	0	1
Soesanto	0	1	0
Soesarwono	0	1	0
SOESATIO	0	1	0
Soeselo	0	1	0
Soesena	0	1	0
Soeseni	0	1	0
Soeseno	1	1	0
Soesetyo	0	1	0
Soesi	0	1	0
Soesilo	0	1	0
SOESILOWATI	1	0	0
Soesmijati	0	1	0
Soest	0	0	21
Soester	1	0	3
Soeta	0	1	1
Soetabadra	0	1	0
Soetabaja	0	1	0
Soetadinata	0	1	0
Soetadipa	1	0	0
Soetadiria	0	1	0
Soetadjaja	0	2	0
Soetadji	0	1	0
Soetadrepa	0	2	0
SOETAMAN	0	1	0
Soetan	8	4	1
Soetana	0	1	0
Soetanagara	0	2	0
Soetanata	0	2	0
Soetandar	0	1	0
Soetaningdita	0	2	0
Soetaningdita-2	0	1	0
Soetanta	0	1	0
Soetantinah	0	1	0
Soetardi	1	0	0
SOETARDJO	0	1	0
Soetardjo	1	2	0
Soetaredja	0	1	0
SOETARI	0	0	1
Soetari	0	3	0
SOETARIO	0	0	1
Soetarjo	0	1	0
Soetarti	0	2	0
Soetasminah	1	0	0
Soetatjandra	0	4	0
Soetawidjaja	0	2	0
Soete	1	0	6
SOETEDJO	0	0	1
Soetedjo	0	2	0
Soetens	0	0	22
Soetidjab	0	1	0
Soetijem	1	0	0
Soetikah	0	1	0
Soetikno	0	1	0
Soetini	0	1	0
Soetirjem	1	0	0
Soetirman	0	1	0
Soetitah	0	1	0
Soetiyah	0	1	0
Soetjahjo	0	2	0
Soetje	1	0	0
Soetjitro	0	1	0
Soetman	0	0	2
Soetodikoesoemo	0	1	0
Soetojo	1	1	0
Soetokoesoemo	0	1	0
Soetomo	0	3	0
Soetonagoro	0	1	0
Soetono	0	1	0
Soetoro	0	1	0
Soetowidjojo	0	3	0
Soetoyo	0	1	0
Soetra	0	1	0
Soetrisni	1	0	0
Soetrisno	0	0	2
Soeurette	2	0	0
Soewahjo	0	2	0
Soewandi	0	1	0
Soewardi	0	3	0
Soewarga	0	1	0
Soewarisman	0	1	0
Soewarni	0	1	0
Soewarno	0	2	0
Soewarsi	1	0	0
Soewarsih	0	1	0
Soewarso	0	2	0
Soewarti	0	3	0
Soewarto	1	0	0
Soewasi	0	1	0
Soewedah	0	1	0
Soewidjah	0	1	0
Soewignyo	0	1	0
Soewita	0	1	0
Soewondo	0	1	0
Soewono	0	2	0
Soey	0	1	0
Soeyani	0	1	0
Soeyastoeti	0	2	0
Soeyati	0	2	0
Soeyitno	0	1	0
Soeyoto	0	1	0
Soezana	0	1	0
Sofayah	0	1	0
Sofer	0	1	58
Sofer-Schreiber	0	0	10
Sofer/Schreiber	0	0	3
Soffi	6	0	0
Soffia	0	1	3
Soffie	1	10	0
Soffrediga	1	0	0
Soffredo	1	0	0
Soffren	1	0	0
Soffrensdatter	0	0	1
Soffrensen	0	0	1
Soffía	2	0	0
Sofi	0	6	0
SOFIA	3	2	0
Sofia	3017	6328	2
sofia	2	5	0
Sofia*	5	5	0
Sofia,	0	2	0
Sofia1	0	1	0
SOFIAH	1	0	0
Sofiah	0	2	0
Sofianne	1	0	0
Sofiantytär	0	3	0
Sofie	747	1599	0
Sofie*	0	2	0
Sofie,	6	2	0
Sofiia	1	0	0
Sofija	36	13	1
Sofio	0	0	2
Sofis	0	1	0
Sofius	0	1	0
Sofiya	3	0	0
Sofiyah	0	2	0
Sofja	1	0	0
Sofjan	0	1	0
Sofokles	0	1	0
Sofonias	1	0	0
Sofren	2	0	0
Sofrensdatter	0	0	1
Sofrid	1	0	0
Sofrilliana	1	0	0
Sofronia	1	0	0
SOFUS	0	1	0
Sofus	38	47	0
Sofusson	0	0	1
Sofves	0	0	1
Sofwan	0	1	0
Sofy	0	1	0
Sofya	1	1	0
Sofyan	1	1	10
Sofía	10	5	2
Soga	10	0	5
Sogai	1	0	0
Sogdian	1	0	0
sogdian	1	1	0
Sogdianus	1	0	0
Sogge	0	0	3
Sogge-Megaard	0	0	1
Soggebrekken	0	0	1
Soggemoen	0	0	8
Sogiancich	0	0	12
Sogiri	0	1	0
Sogla	0	0	2
Sogliancic	0	0	2
Sogliancich	0	0	1
Sogliano	0	0	3
Soglio	0	0	1
Sogn	0	1	99
sogn	0	0	1
Sognarra	0	0	1
Sogndal	0	0	3
Sogndal)	0	0	1
Sogndalsfjøra	0	0	1
Sognefest	0	0	1
Sogneprest	2	1	0
Sognepræst	0	0	1
Sogni	1	0	0
Sogniara	0	0	1
Sognilde	0	1	0
Sognnæs	0	1	1
Sognstad	0	0	1
Sogny	0	1	0
Sogoh	0	1	1
Sogom	0	1	0
Sogorskaya	0	0	2
Sograffi	0	0	1
Sografi	0	0	1
Sogstad	0	0	2
Sogsti	0	0	2
Sogut	0	0	3
Soh	0	1	0
Sohaemus	1	1	1
Sohaemus,	1	0	0
SOHANJI	1	0	1
Sohia	0	1	0
Sohie	2	1	0
Sohier	5	0	4
Sohkanen	0	0	2
Sohl	0	0	4
Sohlberg	0	0	40
Sohlblom	0	0	4
Sohlfeldt	0	0	2
Sohlman	0	0	46
Sohlman,	0	0	2
Sohlo	0	0	3
Sohlrieder	0	1	0
Sohlstedt	0	0	2
Sohlsten	0	0	13
Sohlström	0	0	14
Sohlstén	0	0	55
Sohm	0	0	3
Sohmadatta	0	0	1
Sohn	3	6	0
sohn	0	1	0
Sohn)	0	0	1
Sohnsen	0	0	1
Sohr	0	0	2
Sohrab	2	0	0
Sohvi	23	23	0
Sohvia	0	7	0
Sohwia	0	1	0
Soidinsuo	0	0	2
Soigheadh	0	0	2
Soikkainen	0	0	3
Soila	1	0	0
Soiland	0	0	1
Soilander	0	0	1
Soimanpohja	0	0	2
Soimetsä	0	0	2
Soina	2	0	0
Soini	3	0	151
Soini,	0	0	2
Soini-Koivula	0	0	1
Soinila	0	0	1
Soinin	0	0	7
Soininen	0	0	70
Soininpoika	0	1	0
Soininvaara	0	0	11
Soininvaara,	0	0	3
Soinio	0	0	4
Soinitar	0	0	1
Soinola	0	0	1
Sointu	1	1	18
Soisalo	0	0	3
Soissions	0	0	2
Soisson	0	0	5
Soissons	0	0	55
Soistmann	2	3	0
Soitto	0	0	9
Soive	0	0	1
Soja	0	2	0
Sojanagara	0	1	0
Sojembika	1	0	0
Sojo	0	0	3
Sojolin	0	0	13
Sok	1	0	0
Soka	0	1	0
Sokajarvi-Wahlberg	0	0	1
Sokajärvi	0	0	12
Sokan	1	0	0
Sokaraja	0	0	1
Sokas	0	0	1
Sokawayana	0	2	0
Sokayi	0	1	0
Sokka	0	0	10
Sokkanen	0	0	2
Sokma	0	1	0
Sokn	0	0	78
Sokndal	0	0	3
Soknes	0	0	24
Soko	0	1	1
Sokoloff	0	0	5
Sokolousky	0	0	2
Sokolovsky	0	0	1
Sokolowa	0	1	0
Sokolowski	0	0	2
Sokolska	0	0	2
Sokolski	0	0	1
Sokolsky	0	0	3
Sokołowa	0	2	0
Sokura	0	0	2
Sol	8	1	1
Sola	0	3	413
Solaas	0	0	5
Solabis	0	0	2
Solaeman	1	0	0
SOLAGES	0	0	5
Solages	0	0	47
Solal-Céligny	0	0	1
Solala	0	0	85
Solam	1	0	0
Solamies	0	0	1
Solamish	0	0	1
Solan	0	0	1
Solana	0	1	0
Soland	1	1	33
Soland/	0	0	2
Solanda	4	0	0
Solander	0	0	51
Solandra	0	0	4
Solandsdatter	0	0	5
Solandsen	0	0	1
Solange	4	6	0
Solanne	0	0	1
SOLANO	0	0	1
Solano	0	25	96
Solano,	0	0	1
Solano-	0	1	1
Solar	0	0	59
Solari	0	0	2
Solaris	0	0	1
Solaro	0	0	4
Solart	0	0	1
Solastika	1	0	0
Solaug	0	1	0
Solbach	0	0	1
Solbacka	0	0	4
Solbakk	0	0	26
Solbakken	0	0	64
Solberg	0	7	553
solberg	0	0	1
Solberg/Solbjør	0	0	2
Solberga	0	0	2
Solbergdalen	0	0	2
Solberghagen	0	0	1
Solbiør	0	0	1
Solbjerg	0	0	3
Solbjør	0	1	29
Solbjørg	6	1	30
Solblom	0	0	3
Solbraa	0	0	1
Solbrekk	0	0	1
Solbrekke	0	0	11
Solbrekken	0	0	2
Solbrå	0	0	2
Solbrækken	0	0	1
Solbø	0	0	2
Solbør	0	0	2
Solcama	0	0	2
Solczy,	0	1	0
Soldado	0	0	1
Soldal	0	1	43
Soldal.	0	0	1
Soldan	0	1	36
Soldan-Brofeldt	0	0	2
Soldane	1	0	0
Soldani	0	0	4
Soldanieri	0	0	2
Soldat	0	1	0
Soldati	0	0	5
Soldez	0	0	1
Soldin	0	0	5
Soldo	1	0	0
Soldán	0	0	2
Sole	0	3	16
"Sole"""	0	0	1
Soledad	3	6	1
Solee	0	0	1
Soleglad	0	0	3
Soleh	0	15	1
Solehmainen	0	0	1
Solehudin	1	0	0
Soleig	3	0	0
Soleima	0	0	2
Soleiman	2	0	0
Solekha	1	1	0
Soleko	0	1	0
Solem	0	0	41
Soleman	0	1	0
Solemsjø	0	0	16
Solen	0	0	9
Solena	0	1	0
Solenblomma	0	0	7
Solenia	0	0	7
Solenius	0	0	7
Solensteen	0	0	3
Soler	0	0	35
Solera	0	0	1
Soleri	0	0	2
Solerød	0	0	1
Solestella	1	0	0
Solesvik	0	0	8
Soleto	0	0	1
Solevåg	0	0	1
Soleyman	2	0	1
Solfar	1	0	0
Solfeldt	0	0	11
Solfest	0	1	0
Solfestdatter	0	0	1
Solfestsdotter	0	0	3
Solfjeld	0	0	4
Solfjell	0	2	3
Solfona	0	0	1
Solfona,	0	0	1
Solfrid	16	4	0
Solfström	0	0	2
Solfvin	0	0	2
Solfæstersdatter	0	0	4
Solgaard	0	2	2
Solgard	0	0	1
Solgasson	0	0	2
Solghar	1	0	0
Solgi	1	0	0
Solgun	1	0	0
Solgård	0	0	4
Solhaug	0	0	22
Solheim	0	1	112
Solheimstøyl	0	0	1
Solhom	0	0	5
Soli	0	0	6
Soli/Sollid	0	0	1
Soliander	0	0	16
Solid	0	0	2
Solie	0	1	3
Solier	0	0	16
Solignac	0	0	30
Soligny	0	0	7
Solih	0	1	0
Solihin	0	2	0
Solihuddin	1	0	0
Solikin	0	2	0
Solimah	0	1	0
Soliman	2	1	1
Solimani	0	0	1
Solimei	0	0	11
Solimella	0	0	2
Solimontanus	0	0	2
Solin	0	1	50
Solin,	0	0	1
Solina	0	0	3
Soling	0	0	4
Solingen	0	1	1
Solinger	0	0	1
Solinia	0	0	1
Solinius	0	0	39
Solinius,	0	0	2
Solinus	0	0	7
Solis	0	4	47
solis	0	0	1
Solis-Cohen	0	0	1
Solitander	0	0	29
Solitander,	0	0	1
Solitandra	0	0	1
Solitude	0	1	0
Soliz	0	0	6
Soljanlahti	0	0	2
Soljančić	0	0	30
Soljenvirta	0	0	4
Soll	0	0	1
Solla	1	1	7
Solland	0	1	3
Sollander	0	0	1
Sollaug	4	1	0
Sollazzi	0	0	1
Solle	0	0	14
Solleh	0	0	1
Sollenberger	0	0	1
Sollenius	0	0	3
Sollerud	0	0	2
Sollerudeie	0	0	1
Sollerød	0	0	1
Sollesnes	0	0	1
Solli	0	2	112
solli	0	0	1
Solli/	0	0	2
Sollid	0	0	23
Solliday	0	0	1
Sollie	0	1	34
Sollied	0	1	37
Sollien	0	0	3
Sollienseie	0	0	1
Solliers	0	0	1
Sollies	0	0	2
Sollima	0	0	3
Sollingen	0	1	0
Sollinger	0	0	2
Sollis	0	0	1
Sollius	0	1	0
Solliès	0	0	3
Sollo	0	0	1
Sollstädt	0	0	1
Solly	1	0	0
Sollé	0	0	1
Sollén	0	0	13
Solløs	0	0	12
Solm	1	0	2
Solman	0	0	1
Solmia	0	2	0
Solminihac	0	0	2
Solms	1	0	62
Solms,	0	0	1
Solms-	1	0	2
Solms-Baruch	0	0	1
Solms-Baruth	0	0	6
Solms-Baruth-Wildenfels	0	0	1
Solms-Braunfels	0	0	91
Solms-Braunfels-Griefenstein	0	0	5
Solms-Braunfels-Westerburg	0	0	2
Solms-Burg-Solms	0	0	6
Solms-Greifenstein	0	0	8
Solms-Hohensolms	0	0	15
Solms-Hohensolms-Lich	0	0	4
Solms-Hungen	0	0	8
Solms-Laubach	0	0	40
Solms-Laubach-Sonnenwalde	0	0	5
Solms-Lich	0	0	33
Solms-Lich-Hohenlich	0	0	2
Solms-Ottenstein	0	0	6
Solms-Philippsthal	0	0	1
Solms-Rödelheim-Assenheim	0	0	3
Solms-Sonnenwalde	0	0	5
Solms-Sonnewalde	0	0	2
Solms-Sonnewalde-Laubach	0	0	1
Solms-Sonnewalde-Pouch	0	0	16
Solmu	2	2	0
Solmundson	0	0	3
Solmundsson	0	0	1
Solner	0	0	1
Solnes	0	0	1
Solney	0	0	2
Solntselikii	1	0	0
Solnør	0	0	1
Solnørdal	0	0	4
Solo	0	2	6
Soloaga	0	0	23
Solofra	0	0	1
Sologuren	0	0	7
Soloman	10	4	0
Solome	1	0	0
Solomen	1	0	0
Solomerecka	0	0	1
Solomerecki	0	0	1
Solomereckienė	0	0	2
Solomereckis	0	0	9
Solomereckytė	0	0	2
Solomeretska	0	0	1
Solomeretski	0	0	1
Solomeretsky	0	0	1
Solomon	299	53	33
solomon	0	1	0
Solomonia	1	0	0
Solomonida	1	0	0
Solomonija	1	0	0
Solomono	0	0	1
Solomons	0	0	38
Solomonson	0	0	1
Solomont	0	0	9
Solomón	1	1	0
Solon	8	0	7
Solone	4	0	0
Solopuro	0	0	5
Solor	1	0	2
Solorengi	0	1	0
Solorzano	0	1	45
solorzano	0	0	1
Soloveitchik	0	0	1
Solovskoy	0	0	4
Solovyov	0	0	3
Solre	0	0	1
Solre-le	0	0	1
Solrun	1	0	0
SOLSHIEM	0	1	0
Solskard	0	0	2
Solskjel	0	0	2
Solsky	0	0	1
Solskås	0	0	1
Solstad	0	0	6
Solstrand	0	0	1
Solsvik	0	1	1
Soltan	5	14	3
Soltanas	0	0	1
Soltanbakht	1	0	0
Soltas	1	0	0
Soltau	0	0	2
Solter	0	0	1
Solti	0	0	1
Soltin	0	0	1
Soltow	0	0	1
Soltti	0	0	2
Soltvedt	0	0	6
Soltveit	0	0	1
Solulé	0	0	4
Solum	0	0	19
Solvang	0	0	43
Solvar	1	0	0
Solvason	0	0	1
Solve	10	0	0
SOLVEIG	1	0	0
Solveig	388	86	0
solveig	1	0	0
Solveig*	2	0	0
Solveiga	1	0	0
Solvej	0	1	0
Solvejg	0	1	0
Solvesdatter	0	0	1
Solvesdotter	0	0	1
Solvesen	0	0	4
Solvesson	0	0	1
Solveyra	0	0	1
Solvi	1	1	4
Solvig	3	3	0
Solvin	0	0	1
Solvind	0	1	0
Solvisbakken	0	0	4
Solvold	0	0	5
Solvor	2	0	0
Solvor*	1	0	0
Solvorn	0	0	1
Solvåg	0	0	1
Solvår	1	0	0
Solvöra	1	0	0
Solweig	1	0	0
Solyst	0	0	2
Solz	0	0	36
Solá	0	0	1
Solária	1	0	0
Solárzano	0	0	2
Solås	0	0	2
Solís	0	0	153
Solís,	0	0	1
Solòrzano	0	0	1
Solón	1	0	0
Solórzano	0	0	39
Solórzano.	0	0	1
Solø	0	0	3
Soløen	0	0	4
Solør	0	0	1
Soløy	0	0	1
Solṭānšāh	1	0	0
SOM	0	2	0
Som	0	0	2
som	0	4	60
Som-Sochi	1	0	0
Som.tut.ef.nakht	1	0	0
SOMA	1	1	0
Soma	2	4	282
Somad	0	1	0
Somadidjaja	0	1	0
Somadinata	0	5	0
Somadiningrat	0	1	0
Somadirana	0	2	1
SOMADUTTA	1	0	0
Somadutta	0	0	1
Somaglia	0	0	45
Somahita	0	1	0
Somaing	0	0	2
Somairle	1	0	10
Somak	1	0	0
Somaka	1	0	0
SOMAKĪRTI	1	0	0
Somanagara	0	11	0
SOMANTAREDJA	0	1	0
Somantaredja	0	1	0
Somark	1	0	0
Somarriva	0	0	6
Somatjandra	0	2	0
Somawangsa	0	1	0
Somawathi	2	0	0
Somawidjaja	0	1	0
Somawiria	0	1	0
Somayaji	0	0	1
Somayyaji	0	0	1
Somba	1	12	2
Sombaopu	0	1	1
Sombayya	2	7	9
sombayya	0	1	0
Sombeek	0	0	2
Sombernon	0	0	2
Somborides	0	0	1
Sombreff	0	0	1
Sombreffe	0	0	8
Sombro	0	1	0
Somdatta	1	0	0
Somdutt	1	0	0
Some	0	2	13
some	0	1	0
Somel	0	0	4
Somenggolo	0	1	0
Somer	0	0	2
Somera	0	0	2
Somerburg	0	0	5
Somercotes	0	0	2
Somerford	0	0	1
Someri	0	0	1
Somerjoki	0	0	1
Somerled	3	1	1
Somerlot	0	0	1
Somero	0	0	2
Somers	0	0	7
Somersalo	0	0	9
Somerset	0	1	50
Somerton	0	0	3
Somerus	0	0	10
Somerville	0	2	93
Somery	0	1	25
Somery-d'Aubigny	0	0	1
Somes	0	1	0
Somesørensen	0	0	1
Somhairle	3	0	4
Somiedo	0	0	2
Somine	0	1	0
Sominski	0	0	1
Somis	0	0	11
Somja	0	1	0
Somji	1	0	0
Somma	0	1	96
Sommaia	0	0	2
Sommar	0	3	24
Sommardahl	0	0	2
Sommarfelt	0	0	6
Sommarström	0	0	1
Sommaruga	0	0	1
Somme	0	0	22
Sommelia	0	0	4
Sommelius	0	0	71
Sommelsdijck	0	0	3
Sommelsdijk	0	0	17
Sommer	0	11	220
Sommerburg	0	0	4
Sommerchield	0	0	2
Sommerchild	0	0	1
Sommerfeld	0	0	4
Sommerfeldt	0	27	148
Sommerfeldt-Schmidt	0	0	1
Sommerfelt	0	11	96
Sommerfield	0	0	1
Sommerhielm	0	0	2
Sommerhus	0	0	1
Sommerhusen	0	0	1
Sommerich	0	0	1
Sommern	0	0	3
Sommernäs	0	0	66
sommernäs	0	0	1
Sommerpahlen	0	0	2
Sommers	0	0	29
Sommers.	0	0	2
Sommerscales	0	0	18
Sommerschenburg	0	1	14
Sommerschiel	0	0	2
Sommerschield	0	4	134
sommerschield	0	0	1
Sommerschild	0	3	57
Sommerschjeld	0	0	3
Sommersel	0	0	1
Sommerset	0	0	1
Sommerstad	0	0	1
Sommervold	0	0	4
Sommevesle	0	0	4
Sommi	0	0	2
Sommor	0	0	6
Somnitz	0	0	1
Somocurcio	0	0	2
Somodrono	0	1	0
Somogy	0	0	1
Somov	0	0	5
Somova	0	0	3
Sompi	0	0	7
Sompinluoma	0	0	7
Sompinmäki	0	0	2
Sompo	0	1	2
Sompok	0	1	0
Somppi	0	0	15
Somppila	0	0	1
Sompäh	0	0	1
SOMĀPI	1	0	0
SON	0	2	0
Son	146	38	22
son	33	77	58
Son,	1	0	0
son,	3	0	1
son-in-law	0	0	1
Son-Yu	1	0	0
Son1	2	0	0
son1	1	0	0
Son2	2	0	0
Son>	0	1	0
son>	0	1	0
son]	0	0	3
Sonahard	0	0	4
Sonali	1	0	0
Soncho	1	0	0
Soncino	0	0	2
Sonck	0	0	28
Soncken	0	0	1
Sonckila	0	0	1
Sonda	0	0	1
Sondari	0	2	0
Sondel	0	0	7
Sondeland	0	0	1
Sondelius	0	0	1
Sondell	0	0	75
Sonden	0	0	1
Sondena	0	0	2
Sondenena	0	0	1
Sonder	0	0	1
Sonderburg-Glücksburg	0	0	1
Sonderhaug	0	0	2
Sondfjord	0	0	1
Sondheim	0	0	21
Sondheimer	0	0	10
Sondra	3	4	0
Sondre	11	0	3
Sondreaal	0	0	1
Sondresen	0	0	11
Sondreson	0	0	3
Sondresson	0	0	4
Sondve	0	0	2
Sondén	0	0	45
Sone	9	0	0
Soneckh	0	0	1
Sonefors	0	0	3
Sones	0	0	1
Sonesdatter	0	0	1
Sonesdotter	0	0	8
Soneson	0	0	1
Sonesson	0	0	11
Soneva	2	0	0
Sonfossen	0	0	2
SONG	0	0	3
Song	3	4	2
SONG,	1	0	0
Song.Ru	1	0	0
Songe	0	1	3
Songe-Møller	0	0	14
Songeb	0	1	0
Songedal	0	0	2
Songedalen	0	0	9
Songesand	0	0	38
Songesand/	0	0	1
Songesandbakken	0	0	2
Songesands	0	2	1
Songesandsbakken	0	1	7
Songgom	0	1	0
Songko	0	2	0
Songstad	0	0	35
Songtham	0	1	0
Songve	0	0	1
Songzän	0	1	0
Sonia	13	2	0
Sonid	0	1	0
Sonier	0	0	2
Soninha	1	0	0
Sonino	0	0	2
Sonio	2	0	0
Sonit	0	2	0
SONITPUR	0	1	0
Sonius	0	0	3
SONJA	0	1	0
Sonja	115	15	0
Sonja-Irene	1	0	0
Sonjara	0	0	1
Sonkeri	0	0	2
Sonkki	0	0	2
Sonkkila	0	0	2
Sonkou	1	0	0
Sonlli	0	0	2
Sonmark	0	0	1
Sonn	0	0	2
Sonna	1	0	1
Sonnberg	0	0	1
Sonne	3	1	10
Sonneborn	0	0	4
Sonnenberg	0	0	5
Sonnenberger	0	0	1
Sonnenburg	0	0	7
Sonnenfeld	0	0	3
sonnenfels	0	0	1
Sonnenschein	0	2	3
Sonnenshein	0	0	1
Sonnenstein	0	0	1
Sonnenwalde	0	0	3
Sonnesdatter	0	0	6
Sonnesen	0	0	2
Sonneson	0	0	2
Sonnev	1	0	0
Sonneva	4	0	0
Sonnevelt	0	0	2
Sonney	0	0	5
Sonnhag	0	0	1
Sonni	0	0	44
Sonni,	0	0	3
Sonnier	0	0	3
Sonnila	0	0	25
Sonnove	1	0	0
Sonntag	0	0	2
Sonnwalden	0	0	18
Sonny	3	2	3
Sonny*	0	1	0
Sonnäs	0	0	2
Sonné	0	0	3
Sono	0	0	4
Sonoko	1	0	0
Sonoma	1	0	0
Sonorm	0	0	22
Sonorm)	0	0	1
Sonorn	0	0	1
SONS	0	5	0
Sons	0	2	0
sons	0	12	0
sons)	0	0	1
Sonsfeld	0	0	1
Sonska	0	0	1
sonst	0	0	1
Sonstegard	0	0	1
Sonstervold	0	0	2
Sonta	0	0	9
Sontag	0	0	2
Sontai	1	0	0
Sontawinangun	0	1	0
Sontheim	0	0	2
Sontodiningrat	0	0	1
Sontokoesoemo	0	2	0
Sontoturonggo	0	1	0
Sontoyudo	0	4	0
Sontum	0	1	13
Sonve	0	1	34
Sony	0	1	0
Sonya	4	0	0
Sonz	0	0	4
son}	0	1	0
son国政子	0	2	0
son氏昌子	0	2	0
Soo	25	19	3
SooHee	0	1	0
Sooi	0	1	0
Sook	1	1	1
Sookari	0	0	2
Soon	6	7	0
Soong	0	1	0
Soonie	1	0	0
Soonpää	0	0	1
Soop	0	0	297
Sooper	0	1	0
Soor	0	0	10
Soor,	0	0	3
Sooraj	0	1	0
Soos	1	0	0
Soot	0	2	10
Soot-Tisell	0	0	5
Sooth	0	0	4
Soothill	0	0	2
Sop-Chon	1	0	0
Sopain	0	0	6
Sopanen	0	0	33
Sopatar	0	0	2
Sopater	3	0	0
Sopelana	0	0	2
Sopenluoma	0	0	1
Soper	0	0	7
Soper/Sober	0	0	1
Sopfie	0	2	0
Sopfus	0	1	0
Sopha	2	1	0
Sophas	1	0	0
Sophenias	0	1	0
Sopher	0	0	3
Sophi	3	1	0
SOPHIA	3	1	0
Sophia	1909	2249	4
sophia	2	0	0
Sophia*	3	3	0
Sophia,	1	0	0
Sophia/D	1	0	0
Sophia/Sophie	1	0	0
Sophia?	1	0	0
Sophiae	0	1	0
Sophianna	1	0	0
SOPHIE	1	2	0
Sophie	2013	2347	0
sophie	0	3	0
Sophie*	6	6	0
Sophie,	1	0	0
Sophie-Amalia	1	0	0
Sophie-Catherine	1	0	0
Sophie-Dorothea	0	1	0
Sophie-Jeanne	0	1	0
Sophie-Justin	1	0	0
Sophie-Lucie	1	0	0
Sophie-Mathilde	1	0	0
SophieThomasine	0	1	0
Sophine	0	1	0
Sophio	1	0	0
Sophius	1	1	0
Sophocles	1	1	0
Sophonia	1	0	0
Sophonias	0	2	0
Sophonisbana	1	0	0
Sophrenia	1	0	0
Sophrona	7	0	0
Sophronia	29	9	0
Sophronie	0	1	0
Sophronisba	1	0	0
Sophronius	0	2	0
Sophrosina	1	0	0
Sophua	1	0	0
Sophus	70	119	0
Sophy	0	5	2
Sophytes	2	0	0
Sophène	0	1	0
Sopia	2	2	0
Sopiah	0	5	1
Sopie	4	2	0
Sopihia	0	1	0
Soponen,	0	0	2
Sopp	0	0	8
Soppe	0	3	72
Soppe-Papali	0	0	1
Soppela	0	0	9
Soppela-Rytilahti	0	0	1
Soppeland	0	0	3
Soppeng	0	7	4
Soppero	0	0	1
Sopphia	0	1	0
Sopra	0	0	2
sopra	0	0	11
Sopramonte	1	0	0
Soprana	2	0	0
Sopranis	0	0	3
Soprim	0	0	1
Soprum	0	0	16
Sop­hia	0	1	0
Soqataï	1	0	0
SOR	1	0	0
Sor	8	2	1
Sor-Reime	0	0	3
Sor-Sylte	0	0	4
Sora	17	3	2
Sora-lea	2	0	0
Soraas	0	0	1
Soragna	0	0	7
soragna	0	0	5
Sorainen	0	0	14
Sorais	0	0	1
Sorajda	0	1	0
Sorana	0	0	1
Soraneset	0	0	1
Soransen	0	0	1
Soranus	0	0	1
Soranzo	0	0	7
Soraparu	0	0	1
Sorapuru	0	0	3
Soras	0	0	1
Soraya	1	1	0
Sorba	0	0	4
Sorber	0	0	13
Sorbian	1	0	0
Sorbie	0	0	2
SORBO	0	0	1
Sorbo	0	0	5
Sorbon	0	2	38
Sorbonia	0	0	4
Sorbonius	0	0	12
Sorbonne	0	0	2
Sorcerer	0	1	0
Sorchen	2	0	0
Sorcka	0	0	3
Sorckenström	0	0	1
Sorcou	0	0	1
Sorcy	0	0	2
Sordal	0	0	3
Sordal-Skore	0	0	1
Sordia	0	0	1
Sore	4	2	4
Soreang	0	1	0
Sored	0	2	0
Sorede	0	0	1
Soreen	0	0	2
Sorekh	1	0	0
Sorel	12	2	2
Sorele	1	0	0
SORELL	0	0	1
Sorell	0	0	3
Sorem	0	0	5
Soren	22	3	2
soren	1	0	0
Sorensdater	0	1	0
Sorensdatter	0	0	1
Sorensdr	0	0	1
Sorensen	0	0	26
sorensen	0	0	2
Sorenson	0	0	11
Sorensson	0	0	1
Soresina	0	0	6
Sorflaten	0	0	1
Sorg	0	0	1
Sorgen	0	0	3
Sorgendal	0	0	1
Sorgenfri	0	0	3
Sorgente	0	0	7
Sorges	0	0	12
Sorghan	2	0	0
Sorgot	1	0	0
Sorhany	0	0	1
Sorheim	0	0	2
Sori	0	1	0
Soria	0	1	56
Soriano	0	1	3
Soriata	1	0	0
Soricchio	0	0	1
Sorijata	1	0	0
Sorin	0	0	2
Sorine	0	4	0
Sorjonen	0	0	1
Sorkaktani-Beki	1	0	0
Sorkka	0	0	25
Sorkkala	0	0	2
Sorkkila	0	0	1
Sorknes	0	0	49
Sorkstad	0	0	1
Sorkver	1	0	0
Sorkvir	1	0	0
Sorl	1	1	0
Sorla	1	0	0
Sorle	42	3	0
Sorleb	0	1	0
Sorlen	6	0	0
Sorleone	1	0	0
Sorley	0	0	2
Sorlie	0	0	3
Sorlin	7	0	0
Sorlé	3	9	0
Sormanen	0	0	1
Sormani	0	0	12
Sormerud	0	0	1
Sormula	0	0	6
Sormunen	0	0	15
Sorna	1	0	0
Sornacone	0	0	4
Soro)	0	0	1
Soroa	0	1	0
Sorola	0	0	2
Sorom	0	0	1
Soronen	0	0	115
