geni_id	qid	en_label	n_cjk_forms	candidate_label	given|surname|_MARNM per record	display_join_forms
6000000074748409057	Q24838965	Tang Ling	2	唐陵	陵 子雲|北海中山|唐 ;; || ;; 陵 子雲|北海中山|唐	陵 子雲 北海中山 | Tang Ling 唐陵
6000000074748409950	Q45464213	Tang Shijin	2	唐世進	世進|晉昌冥安|唐 ;; || ;; 世進|晉昌冥安|唐	世進 晉昌冥安 | Tang Shijin 唐世進
6000000074748411861	Q45457747	Tang Wenji	2	唐文寂	文寂|晉昌冥安|唐 ;; || ;; 文寂|晉昌冥安|唐	文寂 晉昌冥安 | Tang Wenji 唐文寂
6000000074748412034	Q45689963	Tang Fang	2	唐防	防|京兆萬年|唐 ;; || ;; 防|京兆萬年|唐	防 京兆萬年 | Tang Fang 唐防
6000000074748415909	Q45462529	Tang Chongde	2	唐崇德	崇德|晉昌冥安|唐 ;; || ;; 崇德|晉昌冥安|唐	崇德 晉昌冥安 | Tang Chongde 唐崇德
6000000074748416861	Q45458255	Tang Xuande	2	唐玄德	玄德|晉昌冥安|唐 ;; || ;; 玄德|晉昌冥安|唐	玄德 晉昌冥安 | Tang Xuande 唐玄德
6000000074748416883	Q45460281	Tang Shishen	2	唐世慎	世慎|晉昌冥安|唐 ;; || ;; 世慎|晉昌冥安|唐	世慎 晉昌冥安 | Tang Shishen 唐世慎
6000000074748421023	Q45622685	Tang Mou	2	唐某	某|晉昌冥安|唐 ;; || ;; 某|晉昌冥安|唐	某 晉昌冥安 | Tang Mou 唐某
6000000074748426836	Q45457107	Tang Chuyi	2	唐處一	處一|晉昌冥安|唐 ;; || ;; 處一|晉昌冥安|唐	處一 晉昌冥安 | Tang Chuyi 唐處一
6000000074748427841	Q45460782	Tang Wenxi	2	唐文襲	文襲|晉昌冥安|唐 ;; || ;; 文襲|晉昌冥安|唐	文襲 晉昌冥安 | Tang Wenxi 唐文襲
6000000074748427891	Q45419087	Tang Zong	2	唐宗	宗|晉昌冥安|唐 ;; || ;; 宗|晉昌冥安|唐	宗 晉昌冥安 | Tang Zong 唐宗
6000000074748432955	Q45468002	Tang Jin	2	唐璡	璡|晉昌冥安|唐 ;; || ;; 璡|晉昌冥安|唐	璡 晉昌冥安 | Tang Jin 唐璡
6000000074748434021	Q45690623	Tang Ze	2	唐令則	令則 君憲|北海中山|唐 ;; || ;; 令則 君憲|北海中山|唐	令則 君憲 北海中山 | Tang Lingze 唐令則
6000000074748434882	Q45459454	Tang Shiya	2	唐世雅	世雅|晉昌冥安|唐 ;; || ;; 世雅|晉昌冥安|唐	世雅 晉昌冥安 | Tang Shiya 唐世雅
6000000074748434896	Q45460721	Tang Xiaoshi	2	唐孝寔	孝寔|晉昌冥安|唐 ;; || ;; 孝寔|晉昌冥安|唐	孝寔 晉昌冥安 | Tang Xiaoshi 唐孝寔
6000000074748437828	Q45456853	Tang Xingduan	2	唐行端	行端|晉昌冥安|唐 ;; || ;; 行端|晉昌冥安|唐	行端 晉昌冥安 | Tang Xingduan 唐行端
6000000074748444880	Q45459776	Tang Shouyi	2	唐守一	守一|晉昌冥安|唐 ;; || ;; 守一|晉昌冥安|唐	守一 晉昌冥安 | Tang Shouyi 唐守一
6000000074748446849	Q45463391	Tang Zhiying	2	唐智英	智英|晉昌冥安|唐 ;; || ;; 智英|晉昌冥安|唐	智英 晉昌冥安 | Tang Zhiying 唐智英
6000000074748449930	Q45462089	Tang Xiaxian	2	唐遐顯	遐顯|晉昌冥安|唐 ;; || ;; 遐顯|晉昌冥安|唐	遐顯 晉昌冥安 | Tang Xiaxian 唐遐顯
6000000074748455839	Q45458001	Tang Yuanyi	2	唐元一	元一|晉昌冥安|唐 ;; || ;; 元一|晉昌冥安|唐	元一 晉昌冥安 | Tang Yuanyi 唐元一
6000000074748464859	Q45460216	Tang Shanjian	2	唐善見	善見|晉昌冥安|唐 ;; || ;; 善見|晉昌冥安|唐	善見 晉昌冥安 | Tang Shanjian 唐善見
6000000074748467838	Q45460406	Tang Xiyi	2	唐希一	希一|晉昌冥安|唐 ;; || ;; 希一|晉昌冥安|唐	希一 晉昌冥安 | Tang Xiyi 唐希一
6000000074748469852	Q45460026	Tang Wenjiang	2	唐文獎	文獎|晉昌冥安|唐 ;; || ;; 文獎|晉昌冥安|唐	文獎 晉昌冥安 | Tang Wenjiang 唐文獎
6000000074748470877	Q45463012	Tang Yan	2	唐儼	儼|晉昌冥安|唐 ;; || ;; 儼|晉昌冥安|唐	儼 晉昌冥安 | Tang Yan 唐儼
6000000074748472884	Q45464585	Tang Yuan	2	唐瑗	瑗|晉昌冥安|唐 ;; || ;; 瑗|晉昌冥安|唐	瑗 晉昌冥安 | Tang Yuan 唐瑗
6000000074748473857	Q45419705	Tang Lingshi	2	唐岳	岳 令世|晉昌冥安|唐 ;; || ;; 岳 令世|晉昌冥安|唐	岳 令世 晉昌冥安 | Tang Lingshi 唐令世
6000000074748476832	Q45458443	Tang Xuantong	2	唐玄通	玄通|晉昌冥安|唐 ;; || ;; 玄通|晉昌冥安|唐	玄通 晉昌冥安 | Tang Xuantong 唐玄通
6000000074748479876	Q45461523	Tang Baize	2	唐白澤	白澤|萊州膠水|唐 ;; || ;; 白澤|萊州膠水|唐	白澤 萊州膠水 | Tang Baize 唐白澤
6000000074748479895	Q45464898	Tang Shishi	2	唐石師	石師|晉昌冥安|唐 ;; || ;; 石師|晉昌冥安|唐	石師 晉昌冥安 | Tang Shishi 唐石師
6000000074748483927	Q45470173	Tang Biaoyi	2	唐表顗	表顗|瓜州晉昌|唐 ;; || ;; 表顗|瓜州晉昌|唐	表顗 瓜州晉昌 | Tang Biaoyi 唐表顗
6000000074748484863	Q45460469	Tang Qiansu	2	唐乾肅	乾肅|晉昌冥安|唐 ;; || ;; 乾肅|晉昌冥安|唐	乾肅 晉昌冥安 | Tang Qiansu 唐乾肅
6000000074748496861	Q45462822	Tang Baojian	2	唐保建	保建|晉昌冥安|唐 ;; || ;; 保建|晉昌冥安|唐	保建 晉昌冥安 | Tang Baojian 唐保建
6000000074748496924	Q45468515	Tang Xuanbiao	2	唐玄表	玄表|晉昌冥安|唐 ;; || ;; 玄表|晉昌冥安|唐	玄表 晉昌冥安 | Tang Xuanbiao 唐玄表
6000000074748500921	Q45419085	Tang Gui	2	唐規	規|晉昌冥安|唐 ;; || ;; 規|晉昌冥安|唐	規 晉昌冥安 | Tang Gui 唐規
6000000074748504880	Q45464338	Tang Xuanmo	2	唐玄默	玄默|晉昌冥安|唐 ;; || ;; 玄默|晉昌冥安|唐	玄默 晉昌冥安 | Tang Xuanmo 唐玄默
6000000074748505853	Q45462214	Tang Fengyi	2	唐奉義	奉義|晉昌冥安|唐 ;; || ;; 奉義|晉昌冥安|唐	奉義 晉昌冥安 | Tang Fengyi 唐奉義
6000000074748507872	Q45464400	Tang Xuandao	2	唐玄道	玄道|晉昌冥安|唐 ;; || ;; 玄道|晉昌冥安|唐	玄道 晉昌冥安 | Tang Xuandao 唐玄道
6000000074748507958	Q45690447	Tang Quan	2	唐詮	詮|北海中山|唐 ;; || ;; 詮|北海中山|唐	詮 北海中山 | Tang Quan 唐詮
6000000074748509845	Q45462341	Tang Shichao	2	唐仕超	仕超|晉昌冥安|唐 ;; || ;; 仕超|晉昌冥安|唐	仕超 晉昌冥安 | Tang Shichao 唐仕超
6000000074748510826	Q45460531	Tang Shihao	2	唐世昊	世昊|晉昌冥安|唐 ;; || ;; 世昊|晉昌冥安|唐	世昊 晉昌冥安 | Tang Shihao 唐世昊
6000000074748511871	Q45461900	Tang Shizhen	2	唐世珍	世珍|晉昌冥安|唐 ;; || ;; 世珍|晉昌冥安|唐	世珍 晉昌冥安 | Tang Shizhen 唐世珍
6000000074748511918	Q45469411	Tang Xiuyan	2	唐休琰	休琰|晉昌冥安|唐 ;; || ;; 休琰|晉昌冥安|唐	休琰 晉昌冥安 | Tang Xiuyan 唐休琰
6000000074748519834	Q45461836	Tang Shijun	2	唐世儁	世儁|晉昌冥安|唐 ;; || ;; 世儁|晉昌冥安|唐	世儁 晉昌冥安 | Tang Shijun 唐世儁
6000000074748520833	Q45460656	Tang Xiaoyun	2	唐孝贇	孝贇|晉昌冥安|唐 ;; || ;; 孝贇|晉昌冥安|唐	孝贇 晉昌冥安 | Tang Xiaoyun 唐孝贇
6000000074748520911	Q45468452	Tang Zhengchen	2	唐爭臣	爭臣|晉昌冥安|唐 ;; || ;; 爭臣|晉昌冥安|唐	爭臣 晉昌冥安 | Tang Zhengchen 唐爭臣
6000000074748521852	Q45465087	Tang Wujie	2	唐無竭	無竭|晉昌冥安|唐 ;; || ;; 無竭|晉昌冥安|唐	無竭 晉昌冥安 | Tang Wujie 唐無竭
6000000074748527840	Q45463961	Tang Xihe	2	唐羲和	羲和|晉昌冥安|唐 ;; || ;; 羲和|晉昌冥安|唐	羲和 晉昌冥安 | Tang Xihe 唐羲和
6000000074748528828	Q45461774	Tang Jugui	2	唐具貴	具貴|晉昌冥安|唐 ;; || ;; 具貴|晉昌冥安|唐	具貴 晉昌冥安 | Tang Jugui 唐具貴
6000000074748534821	Q45461290	Tang Xiong	2	唐雄	雄 休彥|晉昌冥安|唐 ;; || ;; 雄 休彥|晉昌冥安|唐	雄 休彥 晉昌冥安 | Tang Xiong 唐雄
6000000074748541847	Q45463580	Tang Zhiliang	2	唐智亮	智亮|晉昌冥安|唐 ;; || ;; 智亮|晉昌冥安|唐	智亮 晉昌冥安 | Tang Zhiliang 唐智亮
6000000074748545825	Q45462884	Tang Boyu	2	唐伯裕	伯裕|晉昌冥安|唐 ;; || ;; 伯裕|晉昌冥安|唐	伯裕 晉昌冥安 | Tang Boyu 唐伯裕
6000000074748554858	Q45468321	Tang Jin	2	唐瑾	瑾|晉昌冥安|唐 ;; || ;; 瑾|晉昌冥安|唐	瑾 晉昌冥安 | Tang Jin 唐瑾
6000000074748559976	Q45471568	Tang Yi	2	唐怡	怡 君長|北海中山|唐 ;; || ;; 怡 君長|北海中山|唐	怡 君長 北海中山 | Tang Yi 唐怡
6000000074748579821	Q45463515	Tang Zhishen	2	唐智深	智深|晉昌冥安|唐 ;; || ;; 智深|晉昌冥安|唐	智深 晉昌冥安 | Tang Zhishen 唐智深
6000000074748585841	Q45464711	Tang Jie	2	唐玠	玠|晉昌冥安|唐 ;; || ;; 玠|晉昌冥安|唐	玠 晉昌冥安 | Tang Jie 唐玠
6000000074748593864	Q45419089	Tang Xie	2	唐諧	諧|晉昌冥安|唐 ;; || ;; 諧|晉昌冥安|唐	諧 晉昌冥安 | Tang Xie 唐諧
6000000074748594875	Q45468064	Tang Yan	2	唐琰	琰|晉昌冥安|唐 ;; || ;; 琰|晉昌冥安|唐	琰 晉昌冥安 | Tang Yan 唐琰
6000000074748594924	Q45470111	Tang Jian	2	唐儉	儉|晉昌冥安|唐 ;; || ;; 儉|晉昌冥安|唐	儉 晉昌冥安 | Tang Jian 唐儉
6000000074748597841	Q45468194	Tang Jian	2	唐瑊	瑊|晉昌冥安|唐 ;; || ;; 瑊|晉昌冥安|唐	瑊 晉昌冥安 | Tang Jian 唐瑊
6000000074748603833	Q45468259	Tang Yu	2	唐瑜	瑜|晉昌冥安|唐 ;; || ;; 瑜|晉昌冥安|唐	瑜 晉昌冥安 | Tang Yu 唐瑜
6000000074748613900	Q45470867	Tang Zhengxin	2	唐正心	正心|瓜州晉昌|唐 ;; || ;; 正心|瓜州晉昌|唐	正心 瓜州晉昌 | Tang Zhengxin 唐正心
6000000074748613924	Q45690795	Tang Xin	2	唐歆	歆 無擇|北海中山|唐 ;; || ;; 歆 無擇|北海中山|唐	歆 無擇 北海中山 | Tang Xin 唐歆
6000000074748618821	Q45419712	Tang Min	2	唐敏	敏 季卿|晉昌冥安|唐 ;; || ;; 敏 季卿|晉昌冥安|唐	敏 季卿 晉昌冥安 | Tang Min 唐敏
6000000074748635836	Q45419078	Tang Qin	2	唐欽	欽 孟直|晉昌冥安|唐 ;; || ;; 欽 孟直|晉昌冥安|唐	欽 孟直 晉昌冥安 | Tang Qin 唐欽
6000000074748635878	Q45460931	Tang Kuan	3	唐款	款 嘉言||唐 ;; || ;; 款 嘉言|唐|	款 嘉言 | Tang Kuan 唐款 | 款 嘉言 唐
6000000074748639824	Q45465468	Tang Maoyan	2	唐茂言	茂言|晉昌冥安|唐 ;; || ;; 茂言|晉昌冥安|唐	茂言 晉昌冥安 | Tang Maoyan 唐茂言
6000000074748680922	Q45472330	Tang Yi	2	唐懿	懿 君德|北海中山|唐 ;; || ;; 懿 君德|北海中山|唐	懿 君德 北海中山 | Tang Yi 唐懿
6000000074748710558	Q45422634	Xue Ang	2	薛昂	昂|河東汾陰|薛 ;; || ;; 昂|河東汾陰|薛	昂 河東汾陰 | Xue Ang 薛昂
6000000074748759247	Q45528696	Liu Ji	2	柳緝	緝|河東解縣|柳 ;; || ;; 緝|河東解縣|柳	緝 河東解縣 | Liu Ji 柳緝
6000000074748760387	Q45390400	Xue Hu	2	薛瑚	瑚 破胡|河東汾陰|薛 ;; || ;; 瑚 破胡|河東汾陰|薛	瑚 破胡 河東汾陰 | Xue Hu 薛瑚
6000000074748761898	Q45419083	Tang Erzheng	2	唐二政	二政|晉昌冥安|唐 ;; || ;; 二政|晉昌冥安|唐	二政 晉昌冥安 | Tang Erzheng 唐二政
6000000074748858842	Q45387717	Qian Shouzhi	2	錢受之	受之|袁州宜春|錢 ;; || ;; 受之|袁州宜春|錢	受之 袁州宜春 | Qian Shouzhi 錢受之
6000000074748925431	Q18906642	Xue Yanguo	2	薛彥國	彥國|河東汾陰|薛 ;; || ;; 彥國|河東汾陰|薛	彥國 河東汾陰 | Xue Yanguo 薛彥國
6000000074749011461	Q45419898	Xue Xing	2	薛行成	行成|河東汾陰|薛 ;; || ;; 行成|河東汾陰|薛	行成 河東汾陰 | Xue Xingcheng 薛行成
6000000074749062446	Q45625550	Xue Yansheng	2	薛彥生	彥生|河東汾陰|薛 ;; || ;; 彥生|河東汾陰|薛	彥生 河東汾陰 | Xue Yansheng 薛彥生
6000000074749182631	Q45564557	Guo Rong	2	郭鎔	鎔|太原|郭 ;; || ;; 鎔|太原|郭	鎔 太原 | Guo Rong 郭鎔
6000000074749200183	Q45467925	Xue Gongda	2	薛公達	公達 大順|河東汾陰|薛 ;; || ;; 公達 大順|河東汾陰|薛	公達 大順 河東汾陰 | Xue Gongda 薛公達
6000000074749269219	Q45422640	Xue Daoxian	2	薛道賢	道賢|蒲州寶鼎|薛 ;; || ;; 道賢|蒲州寶鼎|薛	道賢 蒲州寶鼎 | Xue Daoxian 薛道賢
6000000074749273180	Q45424560	Xue Ju	2	薛據	據|河東汾陰|薛 ;; || ;; 據|河東汾陰|薛	據 河東汾陰 | Xue Ju 薛據
6000000074749345747	Q45544968	Li ?	2	李䢔	䢔|京兆萬年|李 ;; || ;; 䢔|京兆萬年|李	䢔 京兆萬年 | Li ? 李䢔
6000000074749345782	Q45553547	Li Xi	2	李禊	禊|隴西狄道|李 ;; || ;; 禊|隴西狄道|李	禊 隴西狄道 | Li Xi 李禊
6000000074749352053	Q45625993	Xue Gongyi	2	薛公儀	公儀|河東汾陰|薛 ;; || ;; 公儀|河東汾陰|薛	公儀 河東汾陰 | Xue Gongyi 薛公儀
6000000074749367083	Q45625802	Xue Sun	2	薛損	損|河東汾陰|薛 ;; || ;; 損|河東汾陰|薛	損 河東汾陰 | Xue Sun 薛損
6000000074749382765	Q11096908	Li Xian	2	李暹	暹|隴西狄道|李 ;; || ;; 暹|隴西狄道|李	暹 隴西狄道 | Li Xian 李暹
6000000074749391808	Q11113738	Li Zixu	2	李自虛	自虛|隴西狄道|李 ;; || ;; 自虛|隴西狄道|李	自虛 隴西狄道 | Li Zixu 李自虛
6000000074749401048	Q45424500	Xue Xizhuang	2	薛希莊	希莊|河東汾陰|薛 ;; || ;; 希莊|河東汾陰|薛	希莊 河東汾陰 | Xue Xizhuang 薛希莊
6000000074749402095	Q45422637	Xue Qin	2	薛欽	欽|河東汾陰|薛 ;; || ;; 欽|河東汾陰|薛	欽 河東汾陰 | Xue Qin 薛欽
6000000074749457954	Q45463801	Xue Yanfu	2	薛彥輔	彥輔|河東汾陰|薛 ;; || ;; 彥輔|河東汾陰|薛	彥輔 河東汾陰 | Xue Yanfu 薛彥輔
6000000074749471899	Q45422684	Xue Xizeng	2	薛希曾	希曾|河東汾陰|薛 ;; || ;; 希曾|河東汾陰|薛	希曾 河東汾陰 | Xue Xizeng 薛希曾
6000000074749471904	Q45422685	Xue Yuanai	2	薛元曖	元曖|河東汾陰|薛 ;; || ;; 元曖|河東汾陰|薛	元曖 河東汾陰 | Xue Yuanai 薛元曖
6000000074749487972	Q45625740	Xue Zong	2	薛揔	揔|河東汾陰|薛 ;; || ;; 揔|河東汾陰|薛	揔 河東汾陰 | Xue Zong 薛揔
6000000074749488035	Q45419894	Xue Danian	2	薛大年	大年|河東汾陰|薛 ;; || ;; 大年|河東汾陰|薛	大年 河東汾陰 | Xue Danian 薛大年
6000000074749519949	Q45390407	Xue Xiaotong	2	薛孝通	孝通|河東汾陰|薛 ;; || ;; 孝通|河東汾陰|薛	孝通 河東汾陰 | Xue Xiaotong 薛孝通
6000000074749539965	Q45424541	Xue Yuanhui	2	薛元暉	元暉|河東汾陰|薛 ;; || ;; 元暉|河東汾陰|薛	元暉 河東汾陰 | Xue Yuanhui 薛元暉
6000000074749540083	Q45419899	Xue Renwei	2	薛仁偉	仁偉|河東汾陰|薛 ;; || ;; 仁偉|河東汾陰|薛	仁偉 河東汾陰 | Xue Renwei 薛仁偉
6000000074749547982	Q45639204	Xue Jingren	2	薛敬仁	敬仁|蒲州寶鼎|薛 ;; || ;; 敬仁|蒲州寶鼎|薛	敬仁 蒲州寶鼎 | Xue Jingren 薛敬仁
6000000074749562899	Q45422681	Xue Wensi	2	薛文思	文思|河東汾陰|薛 ;; || ;; 文思|河東汾陰|薛	文思 河東汾陰 | Xue Wensi 薛文思
6000000074749570921	Q45625487	Xue Yanwei	2	薛彥偉	彥偉|河東汾陰|薛 ;; || ;; 彥偉|河東汾陰|薛	彥偉 河東汾陰 | Xue Yanwei 薛彥偉
6000000074749575850	Q45625612	Xue Yanyun	2	薛彥雲	彥雲|河東汾陰|薛 ;; || ;; 彥雲|河東汾陰|薛	彥雲 河東汾陰 | Xue Yanyun 薛彥雲
6000000074749576949	Q45422632	Xue Chongben	2	薛崇本	崇本|蒲州寶鼎|薛 ;; || ;; 崇本|蒲州寶鼎|薛	崇本 蒲州寶鼎 | Xue Chongben 薛崇本
6000000074749602938	Q45422624	Xue Chong	2	薛种	种|河東汾陰|薛 ;; || ;; 种|河東汾陰|薛	种 河東汾陰 | Xue Chong 薛种
6000000074749605906	Q1564603	Xue Yuanchao	2	薛震	震 元超|蒲州寶鼎|薛 ;; || ;; 震 元超|蒲州寶鼎|薛	震 元超 蒲州寶鼎 | Xue Zhen 薛震
6000000074749616904	Q45424574	Xue Gonggan	2	薛公幹	公幹|河東汾陰|薛 ;; || ;; 公幹|河東汾陰|薛	公幹 河東汾陰 | Xue Gonggan 薛公幹
6000000074749618864	Q45422676	Xue Liang	2	薛亮	亮|河東汾陰|薛 ;; || ;; 亮|河東汾陰|薛	亮 河東汾陰 | Xue Liang 薛亮
6000000074749623877	Q45424690	Xue Meng	2	薛蒙	蒙 中明|河東汾陰|薛 ;; || ;; 蒙 中明|河東汾陰|薛	蒙 中明 河東汾陰 | Xue Meng 薛蒙
6000000074749645813	Q45549114	Li Qin	2	李慬	慬|隴西狄道|李 ;; || ;; 慬|隴西狄道|李	慬 隴西狄道 | Li Qin 李慬
6000000074749675364	Q45678086	Guo Gang	2	郭鋼	鋼|太原|郭 ;; || ;; 鋼|太原|郭	鋼 太原 | Guo Gang 郭鋼
6000000074749675824	Q45422679	Xue Mu	2	薛謨	謨|河東汾陰|薛 ;; || ;; 謨|河東汾陰|薛	謨 河東汾陰 | Xue Mu 薛謨
6000000074749680821	Q45422673	Xue Ji	2	薛驥	驥|河東汾陰|薛 ;; || ;; 驥|河東汾陰|薛	驥 河東汾陰 | Xue Ji 薛驥
6000000074749695928	Q45422638	Xue Fude	2	薛馥德	馥德|河東汾陰|薛 ;; || ;; 馥德|河東汾陰|薛	馥德 河東汾陰 | Xue Fude 薛馥德
6000000074749699826	Q45625866	Xue Biao	2	薛標	標|河東汾陰|薛 ;; || ;; 標|河東汾陰|薛	標 河東汾陰 | Xue Biao 薛標
6000000074749702828	Q45625931	Xue Lin	2	薛臨	臨|河東汾陰|薛 ;; || ;; 臨|河東汾陰|薛	臨 河東汾陰 | Xue Lin 薛臨
6000000074749702832	Q28411921	Xue Cong	2	薛聰	聰 延智|河東汾陰|薛 ;; || ;; 聰 延智|河東汾陰|薛	聰 延智 河東汾陰 | Xue Cong 薛聰
6000000074749711372	Q45673722	Guo Shensi	2	郭慎思	慎思|太原|郭 ;; || ;; 慎思|太原|郭	慎思 太原 | Guo Shensi 郭慎思
6000000074749721380	Q45678879	Guo Zhongyuan	2	郭仲元	仲元|太原|郭 ;; || ;; 仲元|太原|郭	仲元 太原 | Guo Zhongyuan 郭仲元
6000000074749721579	Q45566244	Li Jian	2	李緘	緘|隴西狄道|李 ;; || ;; 緘|隴西狄道|李	緘 隴西狄道 | Li Jian 李緘
6000000074749721790	Q10338937	Li Nai	2	李迺	迺|隴西狄道|李 ;; || ;; 迺|隴西狄道|李	迺 隴西狄道 | Li Nai 李迺
6000000074749739920	Q45422627	Xue Shan	2	薛善	善|河東汾陰|薛 ;; || ;; 善|河東汾陰|薛	善 河東汾陰 | Xue Shan 薛善
6000000074749742878	Q38958023	Xue Boyang	2	薛伯陽	伯陽|河東汾陰|薛 ;; || ;; 伯陽|河東汾陰|薛	伯陽 河東汾陰 | Xue Boyang 薛伯陽
6000000074749752844	Q45626938	Xue Boling	2	薛伯陵	伯陵|河東汾陰|薛 ;; || ;; 伯陵|河東汾陰|薛	伯陵 河東汾陰 | Xue Boling 薛伯陵
6000000074749760850	Q45419904	Xue Tan	2	薛談	談|河東汾陰|薛 ;; || ;; 談|河東汾陰|薛	談 河東汾陰 | Xue Tan 薛談
6000000074749764350	Q45678813	Guo Zhongxuan	2	郭仲宣	仲宣|太原|郭 ;; || ;; 仲宣|太原|郭	仲宣 太原 | Guo Zhongxuan 郭仲宣
6000000074749783926	Q45569267	Xue Baoji	2	薛寶積	寶積|蒲州寶鼎|薛 ;; || ;; 寶積|蒲州寶鼎|薛	寶積 蒲州寶鼎 | Xue Baoji 薛寶積
6000000074749794282	Q45391676	Guo Cong	2	郭鏦	鏦|太原|郭 ;; || ;; 鏦|太原|郭	鏦 太原 | Guo Cong 郭鏦
6000000074749802862	Q45422628	Xue Yu	2	薛裕	裕|蒲州寶鼎|薛 ;; || ;; 裕|蒲州寶鼎|薛	裕 蒲州寶鼎 | Xue Yu 薛裕
6000000074749803875	Q45639638	Xue Jinglun	2	薛敬倫	敬倫|蒲州寶鼎|薛 ;; || ;; 敬倫|蒲州寶鼎|薛	敬倫 蒲州寶鼎 | Xue Jinglun 薛敬倫
6000000074749809491	Q11096524	Li Ke	2	李恪	恪|隴西狄道|李 ;; || ;; 恪|隴西狄道|李	恪 隴西狄道 | Li Ke 李恪
6000000074749810223	Q45391542	Wang Yi	2	王肄	肄|眉州青神|王 ;; || ;; 肄|眉州青神|王	肄 眉州青神 | Wang Yi 王肄
6000000074749813851	Q45422643	Xue Baoyin	2	薛寶胤	寶胤|蒲州寶鼎|薛 ;; || ;; 寶胤|蒲州寶鼎|薛	寶胤 蒲州寶鼎 | Xue Baoyin 薛寶胤
6000000074749814215	Q45678846	Guo Zhongwu	2	郭仲武	仲武|太原|郭 ;; || ;; 仲武|太原|郭	仲武 太原 | Guo Zhongwu 郭仲武
6000000074749816694	Q10881168	Li Mou	2	李某	某|隴西狄道|李 ;; || ;; 某|隴西狄道|李	某 隴西狄道 | Li Mou 李某
6000000074749824845	Q45422631	Xue Jingde	2	薛敬德	敬德|蒲州寶鼎|薛 ;; || ;; 敬德|蒲州寶鼎|薛	敬德 蒲州寶鼎 | Xue Jingde 薛敬德
6000000074749828838	Q45639698	Xue Gui	2	薛瓌	瓌|蒲州寶鼎|薛 ;; || ;; 瓌|蒲州寶鼎|薛	瓌 蒲州寶鼎 | Xue Gui 薛瓌
6000000074749847835	Q45422641	Xue Deru	2	薛德儒	德儒|蒲州寶鼎|薛 ;; || ;; 德儒|蒲州寶鼎|薛	德儒 蒲州寶鼎 | Xue Deru 薛德儒
6000000074749878485	Q10917639	Princess Tongchang	1	李	|隴西狄道|李 ;; |隴西狄道|李	隴西狄道
6000000074749907601	Q11097762	Li Shen	2	李紳	紳|隴西狄道|李 ;; || ;; 紳|隴西狄道|李	紳 隴西狄道 | Li Shen 李紳
6000000074749907639	Q11098144	Li Gou	2	李遘	遘|隴西狄道|李 ;; || ;; 遘|隴西狄道|李	遘 隴西狄道 | Li Gou 李遘
6000000074749907667	Q65809966	Li Shi	2	李	|隴西狄道|李 ;; || ;; |隴西狄道|李	隴西狄道 | Li Shi of Li Yu) 李氏(李遹女)
6000000074749922541	Q45553346	Li Bi	2	李陛	陛|隴西狄道|李 ;; || ;; 陛|隴西狄道|李	陛 隴西狄道 | Li Bi 李陛
6000000074749923245	Q45678779	Guo Zhongxu	2	郭仲詡	仲詡|太原|郭 ;; || ;; 仲詡|太原|郭	仲詡 太原 | Guo Zhongxu 郭仲詡
6000000074749923465	Q10338646	Li E	2	李諤	諤|隴西狄道|李 ;; || ;; 諤|隴西狄道|李	諤 隴西狄道 | Li E 李諤
6000000074749923556	Q11096534	Li Ti	2	李惕	惕|隴西狄道|李 ;; || ;; 惕|隴西狄道|李	惕 隴西狄道 | Li Ti 李惕
6000000074749966418	Q45550124	Li Zhu	2	李洙	洙|京兆萬年|李 ;; || ;; 洙|京兆萬年|李	洙 京兆萬年 | Li Zhu 李洙
6000000074749968160	Q45678319	Guo Chang	2	郭鋿	鋿|太原|郭 ;; || ;; 鋿|太原|郭	鋿 太原 | Guo Chang 郭鋿
6000000074749995425	Q10334553	Li Jun	2	李峻	峻|隴西狄道|李 ;; || ;; 峻|隴西狄道|李	峻 隴西狄道 | Li Jun 李峻
6000000074749995508	Q10877827	Li Shi	2	李	|隴西狄道|李 ;; || ;; |隴西狄道|李	隴西狄道 | Li Shi of Li Yu) 李氏(李豫女)
6000000074749995576	Q45570419	Li Mou	2	李某	某|京兆萬年|李 ;; || ;; 某|京兆萬年|李	某 京兆萬年 | Li Mou 李某
6000000074750012189	Q45678118	Guo Lian	2	郭鍊	鍊|太原|郭 ;; || ;; 鍊|太原|郭	鍊 太原 | Guo Lian 郭鍊
6000000074750029146	Q45391604	Guo Jingzhi	2	郭敬之	敬之 敬之|太原|郭 ;; || ;; 敬之 敬之|太原|郭	敬之 敬之 太原 | Guo Jingzhi 郭敬之
6000000074750029536	Q11064679	Guangde	2	李某	某|隴西狄道|李 ;; || ;; 某|隴西狄道|李	某 隴西狄道 | Li Mou 李某
6000000074750044195	Q45678515	Guo Deng	2	郭鐙	鐙|太原|郭 ;; || ;; 鐙|太原|郭	鐙 太原 | Guo Deng 郭鐙
6000000074750065142	Q45673680	Guo Chengtai	2	郭承台	承台|太原|郭 ;; || ;; 承台|太原|郭	承台 太原 | Guo Chengtai 郭承台
6000000074750078367	Q45553482	Li Yu	2	李祤	祤|隴西狄道|李 ;; || ;; 祤|隴西狄道|李	祤 隴西狄道 | Li Yu 李祤
6000000074750095116	Q45678251	Guo Xiang	2	郭鑲	鑲|太原|郭 ;; || ;; 鑲|太原|郭	鑲 太原 | Guo Xiang 郭鑲
