geni_id	relation	other	verdict	other_in_post_merge
6000000009144989469	parents	6000000001511623410	would be dropped	no
6000000009145091311	parents	6000000001421872185	would be dropped	no
6000000009145091311	parents	6000000001422096003	would be dropped	no
6000000009156501318	parents	6000000003244965284	would be dropped	no
6000000009156501318	parents	6000000003245014168	would be dropped	no
6000000009156501318	spouses	6000000009158991203	would be dropped	no
6000000009156501318	children	6000000002224647015	would be dropped	no
6000000009156501318	children	6000000009157348994	would be dropped	no
6000000009156501318	children	6000000009158030694	would be dropped	no
6000000009156501318	children	6000000009158700686	would be dropped	no
6000000009156501318	children	6000000009158809579	would be dropped	no
6000000009156501318	children	6000000009158809592	would be dropped	no
6000000009156501318	children	6000000009158874437	would be dropped	no
6000000009156501318	children	6000000009159026252	would be dropped	no
6000000009157024699	spouses	6000000009156942827	would be dropped	no
6000000009157024699	children	6000000009157550049	would be dropped	no
6000000009164060899	spouses	6000000009164278317	would be dropped	no
6000000009164213947	spouses	6000000007212471801	would be dropped	yes
6000000009164213947	children	6000000009164396517	would be dropped	no
6000000009164236487	children	6000000004560913643	would be dropped	no
6000000009164236487	children	6000000009164272403	would be dropped	no
6000000009164487597	spouses	6000000009164203098	would be dropped	no
6000000009164487597	children	6000000007027150066	would be dropped	no
6000000009164487597	children	6000000009164405139	would be dropped	no
6000000009164487597	children	6000000009164534311	would be dropped	no
6000000009164487597	children	6000000009164584309	would be dropped	no
6000000009164656256	spouses	6000000009164474925	would be dropped	no
6000000009164656256	children	6000000009164381077	would be dropped	no
6000000009164656256	children	6000000009164411954	would be dropped	no
6000000009191899117	spouses	6000000009192195719	would be dropped	no
6000000009191899117	spouses	6000000009192492634	would be dropped	no
6000000009191899117	children	6000000009192286731	would be dropped	no
6000000009199378559	children	6000000009199202748	would be dropped	no
6000000009203670684	children	377275421750011418	would be dropped	no
6000000009203670684	children	6000000002764822419	would be dropped	no
6000000009203670684	children	6000000006844955568	would be dropped	no
6000000009203670684	children	6000000010129450389	would be dropped	no
6000000009203670684	children	6000000166019460900	would be dropped	no
6000000009203670684	children	6000000190637687827	would be dropped	no
6000000009203670684	children	6000000190637687831	would be dropped	no
6000000009203670684	children	6000000190637687835	would be dropped	no
6000000009203670684	children	6000000193738161831	would be dropped	no
6000000009210748837	spouses	6000000001824162608	would be dropped	no
6000000009210748837	children	6000000001824155477	would be dropped	no
6000000009210748837	children	6000000008551346128	would be dropped	no
6000000009210748837	children	6000000009629287860	would be dropped	no
6000000009218365662	spouses	6000000008672894912	would be dropped	no
6000000009218365662	spouses	6000000212578971822	would be dropped	no
6000000009218365662	children	6000000006971730442	would be dropped	no
6000000009218411615	spouses	6000000009218317667	would be dropped	no
6000000009218411615	children	6000000002506565016	would be dropped	no
6000000009218411615	children	6000000004124887179	would be dropped	yes
6000000009218411615	children	6000000007109972217	would be dropped	no
6000000009218411615	children	6000000009350083338	would be dropped	no
6000000009218553598	spouses	6000000003017628196	would be dropped	no
6000000009218553598	children	6000000003017315826	would be dropped	no
6000000009218553598	children	6000000008709913648	would be dropped	no
6000000009218553598	children	6000000008781051714	would be dropped	no
6000000009218553598	children	6000000008844783146	would be dropped	no
6000000009218553598	children	6000000008844884691	would be dropped	no
6000000009218619280	parents	6000000003278225111	would be dropped	yes
6000000009219227538	parents	6000000009219187645	would be dropped	no
6000000009219763398	spouses	6000000001809516207	would be dropped	no
6000000009220129465	children	6000000009220314240	would be dropped	no
6000000009227063627	children	6000000009226908828	would be dropped	no
6000000009230012204	children	6000000009229004861	would be dropped	no
6000000009237614739	parents	6000000001930859536	would be dropped	no
6000000009237614739	parents	6000000002968054575	would be dropped	no
6000000009255567515	children	6000000009255133002	would be dropped	no
6000000009309359803	children	6000000009309400696	would be dropped	no
6000000009309359803	children	6000000009309706721	would be dropped	yes
6000000009309359803	children	6000000009309789338	would be dropped	no
6000000009309586078	spouses	6000000009309477890	would be dropped	no
6000000009309586078	spouses	6000000009309843330	would be dropped	no
6000000009309586078	children	6000000009309802530	would be dropped	no
6000000009309706721	parents	6000000009309359803	would be dropped	yes
6000000009309755689	spouses	6000000009309802530	would be dropped	no
6000000009309960116	spouses	6000000009310032481	would be dropped	no
6000000009314028396	parents	6000000009313320039	would be dropped	no
6000000009319154878	children	6000000009319280904	would be dropped	no
6000000009319783741	spouses	6000000009320038879	would be dropped	no
6000000009319783741	children	6000000009319694145	would be dropped	no
6000000009319783741	children	6000000009320477700	would be dropped	no
6000000009320208599	spouses	6000000009319613789	would be dropped	no
6000000009320208599	children	6000000009320415215	would be dropped	no
6000000009333291962	spouses	6000000009333210587	would be dropped	no
6000000009333291962	children	6000000009333415285	would be dropped	no
6000000009347568223	spouses	6000000003198873375	would be dropped	no
6000000009347568223	children	6000000009346334685	would be dropped	no
6000000009347568223	children	6000000009353771669	would be dropped	no
6000000009347568223	children	6000000009689746958	would be dropped	no
6000000009352881332	parents	6000000009371456656	would be dropped	no
6000000009352881332	parents	6000000009372396340	would be dropped	no
6000000009352911364	parents	6000000009227910620	would be dropped	no
6000000009353082274	parents	6000000009352973345	would be dropped	no
6000000009353219416	parents	6000000008291800783	would be dropped	yes
6000000009353254045	spouses	6000000009353845314	would be dropped	no
6000000009353436238	parents	6000000006971740209	would be dropped	no
6000000009353436238	parents	6000000006971830068	would be dropped	no
6000000009353654281	parents	6000000007731647645	would be dropped	no
6000000009353827545	parents	6000000009816601177	would be dropped	no
6000000009353827545	parents	6000000009817027363	would be dropped	no
6000000009353827545	spouses	6000000009353807539	would be dropped	no
6000000009353865952	spouses	6000000009095088202	would be dropped	no
6000000009353865952	children	6000000009094407903	would be dropped	no
6000000009353865952	children	6000000009353845504	would be dropped	no
6000000009361598374	parents	6000000008718086592	would be dropped	yes
6000000009361598374	parents	6000000008718257231	would be dropped	no
6000000009362102393	parents	6000000009361737153	would be dropped	no
6000000009362102393	parents	6000000009362038827	would be dropped	no
6000000009362710862	spouses	6000000009364267213	would be dropped	no
6000000009364201592	children	6000000007154962382	would be dropped	no
6000000009364339201	parents	6000000009363747045	would be dropped	no
6000000009368206076	parents	6000000004339634563	would be dropped	no
6000000009438203981	parents	6000000003827963180	would be dropped	no
6000000009489548620	spouses	6000000009489688016	would be dropped	no
6000000009489548620	children	6000000008262771851	would be dropped	no
6000000009489548620	children	6000000009490133473	would be dropped	no
6000000009489587603	spouses	6000000009498059333	would be dropped	no
6000000009489587603	spouses	6000000009498255157	would be dropped	no
6000000009489587603	children	6000000004132231687	would be dropped	no
6000000009489587603	children	6000000004132374345	would be dropped	no
6000000009498054956	spouses	6000000009498951448	would be dropped	no
6000000009498245751	parents	6000000009498092701	would be dropped	no
6000000009498245751	parents	6000000009498651412	would be dropped	no
6000000009498489738	spouses	6000000009498995196	would be dropped	no
6000000009508327815	parents	6000000001773856719	would be dropped	yes
6000000009508327815	parents	6000000001774310235	would be dropped	no
6000000009508664153	parents	6000000009508417585	would be dropped	no
6000000009508664153	parents	6000000009509103286	would be dropped	no
6000000009508914456	spouses	6000000001998616453	would be dropped	no
6000000009528344979	parents	6000000001976087150	would be dropped	no
6000000009528344979	parents	6000000002230476070	would be dropped	no
6000000009542266061	spouses	6000000009529371236	would be dropped	no
6000000009542266061	children	6000000009528391006	would be dropped	no
6000000009545675481	parents	6000000008854351645	would be dropped	no
6000000009545675481	parents	6000000008854413406	would be dropped	no
6000000009553172739	spouses	6000000041160833033	would be dropped	no
6000000009553345029	parents	6000000027233055058	would be dropped	no
6000000009553345029	parents	6000000041260631213	would be dropped	no
6000000009553345029	spouses	6000000003828196707	would be dropped	no
6000000009553345029	spouses	6000000009553324057	would be dropped	no
6000000009553345029	spouses	6000000009553435485	would be dropped	no
6000000009553345029	spouses	6000000011625338917	would be dropped	no
6000000009553345029	children	6000000002188289008	would be dropped	no
6000000009553345029	children	6000000009553531619	would be dropped	no
6000000009553345029	children	6000000009553551792	would be dropped	no
6000000009553345029	children	6000000011460794408	would be dropped	no
6000000009563272522	spouses	6000000023142629883	would be dropped	no
6000000009563272522	children	6000000010161805358	would be dropped	no
6000000009563272522	children	6000000013062065490	would be dropped	no
6000000009584409486	spouses	6000000009584655436	would be dropped	no
6000000009584409486	children	6000000009584417945	would be dropped	no
6000000009584409486	children	6000000009589267684	would be dropped	no
6000000009593915942	parents	6000000008573420569	would be dropped	no
6000000009593915942	spouses	6000000009594727569	would be dropped	no
6000000009600109891	parents	6000000041303323820	would be dropped	no
6000000009600109891	parents	6000000041303413447	would be dropped	no
6000000009611805137	parents	6000000009611703962	would be dropped	no
6000000009611805137	parents	6000000009611716888	would be dropped	no
6000000009629268881	parents	6000000009629676268	would be dropped	no
6000000009651036283	spouses	6000000009661678467	would be dropped	no
6000000009651036283	children	6000000007065131299	would be dropped	no
6000000009651036283	children	6000000009156781281	would be dropped	no
6000000009679773161	spouses	6000000009679686759	would be dropped	no
6000000009679773161	children	6000000009680082324	would be dropped	no
6000000009689770679	children	6000000009103497696	would be dropped	no
6000000009689770679	children	6000000009689624946	would be dropped	no
6000000009689962483	parents	6000000002484469558	would be dropped	no
6000000009689962483	parents	6000000002690656526	would be dropped	no
6000000009689987201	parents	6000000003003204283	would be dropped	no
6000000009689987201	parents	6000000006846155060	would be dropped	yes
6000000009689987201	spouses	6000000009689859454	would be dropped	no
6000000009713741856	spouses	6000000007074909338	would be dropped	no
6000000009713741856	children	6000000007071792048	would be dropped	no
6000000009713741856	children	6000000009714133712	would be dropped	no
6000000009713741856	children	6000000009714282489	would be dropped	no
6000000009714851127	parents	6000000009715226998	would be dropped	no
6000000009714851127	parents	6000000009715539510	would be dropped	no
6000000009715697033	parents	6000000018545984485	would be dropped	no
6000000009715952989	parents	6000000009716560263	would be dropped	no
6000000009716405844	children	6000000009716480568	would be dropped	no
6000000009718886089	children	6000000009719317861	would be dropped	no
6000000009807552140	parents	6000000001998506559	would be dropped	no
6000000009807552140	parents	6000000009808611478	would be dropped	no
6000000009812059452	parents	6000000009811860867	would be dropped	no
6000000009812059452	parents	6000000009812023341	would be dropped	no
6000000009815902256	parents	6000000006964963035	would be dropped	no
6000000009816950994	parents	6000000006845696650	would be dropped	no
6000000009817094454	spouses	6000000009816563113	would be dropped	no
6000000009817159689	spouses	6000000009817167489	would be dropped	no
6000000009817173856	spouses	6000000009817492229	would be dropped	no
6000000009817173856	children	6000000009817378437	would be dropped	no
6000000009817182986	spouses	6000000009860856899	would be dropped	no
6000000009817233223	spouses	6000000009816558996	would be dropped	no
6000000009819002542	spouses	6000000009817391763	would be dropped	no
6000000009861009360	spouses	6000000002669914389	would be dropped	no
6000000009861215871	spouses	6000000009218507479	would be dropped	no
6000000009861215871	children	6000000007109925305	would be dropped	no
6000000009861215871	children	6000000009861041802	would be dropped	no
6000000009861215871	children	6000000009869560786	would be dropped	no
6000000009870279691	children	6000000008008729099	would be dropped	no
6000000009870845581	parents	6000000009812474917	would be dropped	no
6000000009870845581	parents	6000000009812649365	would be dropped	no
6000000009872849717	parents	6000000009892087294	would be dropped	no
6000000009875295310	parents	6000000009860266956	would be dropped	no
6000000009880025567	parents	6000000009880116109	would be dropped	no
6000000009889818610	parents	6000000009889998328	would be dropped	no
6000000009889818610	spouses	6000000002631137043	would be dropped	no
6000000009889818610	children	6000000002631064826	would be dropped	no
6000000009889818610	children	6000000002669454098	would be dropped	no
6000000009889818610	children	6000000004089417136	would be dropped	no
6000000009889818610	children	6000000008262667349	would be dropped	no
6000000009889818610	children	6000000008618893191	would be dropped	no
6000000009889818610	children	6000000008619535301	would be dropped	no
6000000009889818610	children	6000000008619690329	would be dropped	no
6000000009889818610	children	6000000010104132702	would be dropped	no
6000000009890032312	spouses	6000000002485479140	would be dropped	no
6000000009890032312	children	6000000002485114921	would be dropped	no
6000000009890032312	children	6000000002485486409	would be dropped	no
6000000009890032312	children	6000000009889865032	would be dropped	no
6000000009890032312	children	6000000009889998328	would be dropped	no
6000000009890715208	parents	6000000009890689222	would be dropped	no
6000000009894535548	children	6000000009894566485	would be dropped	no
6000000009898069228	spouses	6000000009897992652	would be dropped	no
6000000009908054276	spouses	6000000009907599736	would be dropped	no
6000000009908054276	children	6000000004113810141	would be dropped	no
6000000009908054276	children	6000000008281576828	would be dropped	no
6000000009908054276	children	6000000008281875436	would be dropped	no
6000000009908054276	children	6000000009879195808	would be dropped	no
6000000009908054276	children	6000000009907991048	would be dropped	no
6000000009908054276	children	6000000009908004230	would be dropped	no
6000000009908080659	parents	6000000008653405820	would be dropped	no
6000000009908080659	parents	6000000009094090004	would be dropped	no
6000000009908080659	spouses	6000000009907991048	would be dropped	no
6000000009977374398	spouses	6000000010735327565	would be dropped	no
6000000009977374398	spouses	6000000040778349736	would be dropped	no
6000000009977374398	children	6000000000948213950	would be dropped	no
6000000009977374398	children	6000000015271867552	would be dropped	no
6000000009977374398	children	6000000030207992014	would be dropped	yes
6000000009977374398	children	6000000081431692998	would be dropped	no
6000000009977374398	children	6000000182780981823	would be dropped	no
6000000010103975500	spouses	6000000010103989349	would be dropped	no
6000000010112924098	children	6000000010112727889	would be dropped	no
6000000010112924098	children	6000000010112891103	would be dropped	no
6000000010112924098	children	6000000010113036362	would be dropped	no
6000000010113211302	children	6000000010113122384	would be dropped	no
6000000010136148465	parents	4432423364730086687	would be dropped	no
6000000010136148465	parents	4432437748410128698	would be dropped	no
6000000010136148465	spouses	6000000221466194958	would be dropped	yes
6000000010136148465	children	6000000221466393840	would be dropped	yes
6000000010159963096	spouses	6000000136694716822	would be dropped	no
6000000010159963096	children	6000000002765074831	would be dropped	no
6000000010165206648	spouses	6000000015741134004	would be dropped	no
6000000010165206648	children	6000000013239523325	would be dropped	no
6000000010165206648	children	6000000093779090872	would be dropped	no
6000000010165206648	children	6000000136694716822	would be dropped	no
6000000010321925974	spouses	6000000008753335470	would be dropped	no
6000000010321925974	children	6000000004852675813	would be dropped	no
6000000010321925974	children	6000000009629772403	would be dropped	no
6000000010321925974	children	6000000009777343137	would be dropped	no
6000000010321925974	children	6000000010735282072	would be dropped	no
6000000010321925974	children	6000000010735579334	would be dropped	no
6000000010321925974	children	6000000056810045944	would be dropped	no
6000000010373650903	parents	4905062523860058018	would be dropped	no
6000000010373650903	parents	6000000066293013022	would be dropped	no
6000000010502225077	parents	6000000010502065185	would be dropped	no
6000000010502225077	parents	6000000010502206015	would be dropped	no
6000000010531827156	parents	6000000010532064424	would be dropped	no
6000000010582819245	parents	6000000000348842427	would be dropped	no
6000000010582819245	parents	6000000010121246448	would be dropped	no
6000000010609589578	parents	6000000004841287265	would be dropped	no
6000000010659938972	parents	6000000073595513058	would be dropped	no
6000000010659951076	children	6000000010660036850	would be dropped	no
6000000010660702444	parents	6000000010661106332	would be dropped	no
6000000010739316015	parents	6000000015211380611	would be dropped	no
6000000010828434887	children	6000000010762487242	would be dropped	no
6000000010828600474	children	6000000010953340538	would be dropped	no
6000000010832305160	spouses	6000000010832389273	would be dropped	no
6000000010848615033	parents	6000000003828399662	would be dropped	yes
6000000010848615033	parents	6000000010848794414	would be dropped	no
6000000010848736436	parents	6000000003828399662	would be dropped	yes
6000000010848736436	parents	6000000010848794414	would be dropped	no
6000000010848736436	spouses	6000000041200012821	would be dropped	no
6000000010848736436	children	6000000041257236469	would be dropped	no
6000000010918983533	parents	6000000003828396499	would be dropped	no
6000000010918983533	parents	6000000010919211460	would be dropped	no
6000000010919184338	parents	6000000003828396499	would be dropped	no
6000000010919184338	parents	6000000010919211460	would be dropped	no
6000000011350044750	parents	6000000007265661547	would be dropped	no
6000000011350044750	parents	6000000011350259492	would be dropped	no
6000000011360456873	spouses	6000000002151725056	would be dropped	no
6000000011360456873	children	6000000002151435751	would be dropped	no
6000000011360888720	spouses	6000000000316062526	would be dropped	no
6000000011360888720	children	6000000006101423351	would be dropped	no
6000000011405957084	parents	6000000015195829446	would be dropped	no
6000000011405957084	parents	6000000219135785616	would be dropped	yes
6000000011426458857	parents	6000000001421967437	would be dropped	no
6000000011426458857	parents	6000000001422046410	would be dropped	no
6000000011428647574	parents	6000000011428519900	would be dropped	no
6000000011625616573	parents	6000000002188289106	would be dropped	no
6000000011625616573	parents	6000000011471081796	would be dropped	no
6000000011625616573	children	6000000011625522172	would be dropped	no
6000000011626971003	parents	6000000001766024152	would be dropped	no
6000000011626971003	parents	6000000011626889084	would be dropped	no
6000000011626971003	spouses	6000000001765843843	would be dropped	no
6000000011626971003	spouses	6000000001766094101	would be dropped	no
6000000011626994461	parents	6000000011627026983	would be dropped	no
6000000011626994461	parents	6000000011627090974	would be dropped	no
6000000011626994461	spouses	6000000012621586629	would be dropped	no
6000000011626994461	children	6000000011627118319	would be dropped	no
6000000011627007814	parents	6000000001760353891	would be dropped	no
6000000011627007814	parents	6000000011627127368	would be dropped	no
6000000011627007814	spouses	6000000002192039526	would be dropped	no
6000000011627007814	spouses	6000000007017796442	would be dropped	no
6000000011627007814	spouses	6000000009220819309	would be dropped	no
6000000011627007814	children	6000000001996676917	would be dropped	no
6000000011627083509	spouses	6000000002192065509	would be dropped	no
6000000011627083509	spouses	6000000012601928948	would be dropped	no
6000000011627083509	spouses	6000000012609955026	would be dropped	yes
6000000011627083509	spouses	6000000012612003391	would be dropped	no
6000000011627083509	children	6000000011626857554	would be dropped	no
6000000011627083509	children	6000000011626883169	would be dropped	no
6000000011627083509	children	6000000177653538865	would be dropped	no
6000000011627083509	children	6000000177654675821	would be dropped	no
6000000011627083509	children	6000000177656059877	would be dropped	no
6000000011627083509	children	6000000177656643852	would be dropped	no
6000000011627083509	children	6000000177656672888	would be dropped	no
6000000011627136443	children	6000000011626574126	would be dropped	no
6000000011627175582	spouses	6000000007172388367	would be dropped	yes
6000000011627175582	spouses	6000000012624464513	would be dropped	no
6000000011627175582	children	6000000011626825815	would be dropped	no
6000000011627328826	spouses	6000000002849294463	would be dropped	no
6000000011627328826	spouses	6000000002849402397	would be dropped	no
6000000011627328826	children	6000000002849179980	would be dropped	no
6000000011627328826	children	6000000002849397075	would be dropped	no
6000000011627413251	parents	6000000001829353551	would be dropped	no
6000000011627413251	parents	6000000002160065116	would be dropped	no
6000000011627413251	spouses	6000000002848943806	would be dropped	no
6000000011627413251	spouses	6000000002848951874	would be dropped	no
6000000011627413251	spouses	6000000002849087824	would be dropped	no
6000000011627413251	spouses	6000000002849112465	would be dropped	no
6000000011627413251	children	6000000002849170193	would be dropped	no
6000000011627413251	children	6000000002849175334	would be dropped	no
6000000011627413251	children	6000000002849181708	would be dropped	no
6000000011627413251	children	6000000002849196093	would be dropped	no
6000000011630495224	parents	6000000011630124423	would be dropped	no
6000000011630495224	parents	6000000012623500057	would be dropped	no
6000000011630495224	spouses	6000000001752731625	would be dropped	no
6000000011630495224	spouses	6000000012623704985	would be dropped	no
6000000011630495224	children	6000000011630038736	would be dropped	no
6000000011631807521	parents	6000000001752860061	would be dropped	no
6000000011631807521	parents	6000000011631641160	would be dropped	no
6000000011631807521	spouses	6000000012621550962	would be dropped	no
6000000011631807521	children	6000000011632017273	would be dropped	no
6000000011631807521	children	6000000012621677280	would be dropped	no
6000000011632318261	children	6000000011626918648	would be dropped	no
6000000011707399553	parents	6000000041188395985	would be dropped	no
6000000011820015967	parents	6000000011820011590	would be dropped	no
6000000011820015967	parents	6000000012695278284	would be dropped	no
6000000011891465228	parents	6000000032577759847	would be dropped	no
6000000011930119045	children	6000000011930191182	would be dropped	no
6000000011930119045	children	6000000020703867669	would be dropped	no
6000000012011576430	parents	6000000012715403176	would be dropped	no
6000000012011576430	parents	6000000012716425632	would be dropped	no
6000000012054664149	children	6000000001977331557	would be dropped	yes
6000000012055967201	spouses	6000000008522033114	would be dropped	yes
6000000012055967201	children	6000000001977395469	would be dropped	no
6000000012055967201	children	6000000012055964225	would be dropped	no
6000000012063110773	parents	6000000009572244526	would be dropped	no
6000000012201468250	parents	6000000012200068008	would be dropped	no
6000000012368550490	parents	6000000041087962762	would be dropped	no
6000000012368550490	parents	6000000041088396071	would be dropped	no
6000000012396223564	parents	6000000012396373839	would be dropped	no
6000000012396223564	parents	6000000012396513433	would be dropped	no
6000000012528929604	children	6000000012528927657	would be dropped	no
6000000012560069447	parents	6000000005241028746	would be dropped	no
6000000012560069447	parents	6000000006788666727	would be dropped	no
6000000012560239346	spouses	6000000019239235191	would be dropped	no
6000000012560239346	children	6000000012560265242	would be dropped	no
6000000012560863216	parents	6000000012560205909	would be dropped	no
6000000012560863216	parents	6000000012560517179	would be dropped	no
6000000012560863216	spouses	6000000012560664147	would be dropped	no
6000000012560863216	spouses	6000000012570687941	would be dropped	no
6000000012560863216	spouses	6000000012570829117	would be dropped	no
6000000012560863216	children	6000000012560630520	would be dropped	no
6000000012560863216	children	6000000012570903104	would be dropped	no
6000000012560863216	children	6000000012570967035	would be dropped	no
6000000012561925341	children	6000000012561614723	would be dropped	no
6000000012568050034	spouses	6000000006791430029	would be dropped	no
6000000012568050034	children	6000000006101300439	would be dropped	no
6000000012569725536	spouses	6000000006791513297	would be dropped	yes
6000000012577843737	parents	6000000012578008285	would be dropped	no
6000000012586212748	spouses	6000000017244743186	would be dropped	no
6000000012592351491	parents	6000000011627000232	would be dropped	no
6000000012592351491	parents	6000000012592118612	would be dropped	no
6000000012593407319	parents	6000000012593410349	would be dropped	no
6000000012609955026	spouses	6000000011627083509	would be dropped	yes
6000000012609955026	children	6000000011626883169	would be dropped	no
6000000012611731800	children	6000000008000723265	would be dropped	no
6000000012611731800	children	6000000008008826282	would be dropped	no
6000000012611731800	children	6000000012602377081	would be dropped	no
6000000012611731800	children	6000000012612003391	would be dropped	no
6000000012619954458	children	6000000012619962733	would be dropped	no
6000000012619954458	children	6000000012619983302	would be dropped	no
6000000012622296220	children	6000000012622110958	would be dropped	no
6000000012624548829	parents	6000000012624660295	would be dropped	no
6000000012633080930	spouses	6000000012632745867	would be dropped	no
6000000012633080930	children	6000000012633189249	would be dropped	yes
6000000012633080930	children	6000000197256447840	would be dropped	no
6000000012633189249	parents	6000000012632745867	would be dropped	no
6000000012633189249	parents	6000000012633080930	would be dropped	yes
6000000012634092584	parents	6000000004327875907	would be dropped	no
6000000012690619684	parents	6000000012690380874	would be dropped	no
6000000012690619684	parents	6000000012690455112	would be dropped	no
6000000012690619684	parents	6000000032667926853	would be dropped	no
6000000012690619684	spouses	6000000032667782045	would be dropped	no
6000000012690619684	children	6000000032666493760	would be dropped	no
6000000012691639866	children	6000000008404729735	would be dropped	no
6000000012694916495	parents	6000000011820011590	would be dropped	no
6000000012694916495	parents	6000000012695278284	would be dropped	no
6000000012734367386	parents	6000000002188289337	would be dropped	no
6000000012737372412	parents	6000000014737060897	would be dropped	no
6000000012737372412	parents	6000000014737496468	would be dropped	no
6000000012737422428	parents	6000000014294774894	would be dropped	no
6000000012737422428	parents	6000000014295096211	would be dropped	no
6000000012762634886	parents	6000000012762842001	would be dropped	yes
6000000012762634886	parents	6000000012762929983	would be dropped	no
6000000012762842001	spouses	6000000012762929983	would be dropped	no
6000000012762842001	children	6000000003828382831	would be dropped	no
6000000012762842001	children	6000000003828385756	would be dropped	no
6000000012762842001	children	6000000012762634886	would be dropped	yes
6000000012762842001	children	6000000012763019361	would be dropped	no
6000000012762842001	children	6000000012763029334	would be dropped	no
6000000012762842001	children	6000000042036661655	would be dropped	yes
6000000012773463305	parents	6000000012773295464	would be dropped	no
6000000012773463305	parents	6000000041262638517	would be dropped	no
6000000012773760294	parents	6000000007265794201	would be dropped	no
6000000012773760294	parents	6000000041395651646	would be dropped	no
6000000012775392345	parents	6000000003420164243	would be dropped	no
6000000012789418407	parents	6000000012789518415	would be dropped	no
6000000012789444361	parents	6000000012789518415	would be dropped	no
6000000012789539255	children	6000000012789518415	would be dropped	no
6000000012789981728	parents	6000000012790168268	would be dropped	no
6000000012790015475	parents	6000000012790168300	would be dropped	no
6000000012814782808	parents	6000000012814878060	would be dropped	no
6000000012814782808	parents	6000000012815128309	would be dropped	no
6000000012831489342	spouses	6000000003645853135	would be dropped	no
6000000012831489342	children	6000000002187991080	would be dropped	no
6000000012831489342	children	6000000012832867591	would be dropped	no
6000000012831838003	children	6000000012830501737	would be dropped	no
6000000012831838003	children	6000000012831870480	would be dropped	no
6000000012832022591	children	6000000012832284394	would be dropped	no
6000000012848126597	children	6000000012810602120	would be dropped	no
6000000012858314748	parents	6000000003074346885	would be dropped	no
6000000012858314748	parents	6000000003074448948	would be dropped	no
6000000012888136693	parents	6000000012888012694	would be dropped	no
6000000012925587363	children	6000000012925597219	would be dropped	no
6000000012926085166	parents	6000000012926341055	would be dropped	no
6000000013042831252	spouses	6000000007641335648	would be dropped	yes
6000000013042831252	children	6000000006935620696	would be dropped	no
6000000013042831252	children	6000000013343133868	would be dropped	no
6000000013042831252	children	6000000110506964875	would be dropped	no
6000000013042831252	children	6000000110507656824	would be dropped	no
6000000013095478561	children	6000000013095094901	would be dropped	no
6000000013095722872	parents	6000000004588296774	would be dropped	no
6000000013095722872	parents	6000000008462507955	would be dropped	no
6000000013162578902	parents	6000000000348799876	would be dropped	no
6000000013162578902	parents	6000000005572458779	would be dropped	no
6000000013239772269	children	6000000026313856684	would be dropped	no
6000000013239772269	children	6000000026314648025	would be dropped	no
6000000013239772269	children	6000000076190135868	would be dropped	no
6000000013273334561	spouses	6000000004339504284	would be dropped	no
6000000013273334561	children	6000000013272887105	would be dropped	no
6000000013273334561	children	6000000040533054802	would be dropped	no
6000000013273334561	children	6000000075208512255	would be dropped	no
6000000013410920995	spouses	6000000046899056018	would be dropped	no
6000000013410920995	spouses	6000000196176924852	would be dropped	no
6000000013410920995	spouses	6000000196176985847	would be dropped	no
6000000013410920995	children	6000000013410671519	would be dropped	no
6000000013410920995	children	6000000046784638899	would be dropped	no
6000000013410920995	children	6000000178590419840	would be dropped	no
6000000013410920995	children	6000000183021158836	would be dropped	no
6000000013410920995	children	6000000186029287913	would be dropped	no
6000000013649691725	children	6000000013649508828	would be dropped	no
6000000013946104105	spouses	6000000025017786253	would be dropped	no
6000000013946104105	children	6000000005007016520	would be dropped	no
6000000013954577607	spouses	6000000025616013531	would be dropped	no
6000000014138416490	parents	6000000010130062542	would be dropped	no
6000000014244663424	spouses	6000000014244759207	would be dropped	no
6000000014244663424	children	6000000013376988243	would be dropped	no
6000000014295097301	parents	6000000014295516590	would be dropped	no
6000000014295097301	parents	6000000014295611428	would be dropped	no
6000000014295885464	parents	6000000014297316619	would be dropped	no
6000000014295885464	parents	6000000014297455382	would be dropped	no
6000000014296053101	parents	6000000014295966276	would be dropped	no
6000000014296053101	parents	6000000014296146108	would be dropped	no
6000000014296335296	parents	6000000014295739586	would be dropped	no
6000000014296335296	parents	6000000014296013296	would be dropped	no
6000000014576343250	parents	6000000003828382162	would be dropped	no
6000000014576343250	parents	6000000030478792153	would be dropped	no
6000000014834330115	parents	6000000014833790738	would be dropped	no
6000000015337769587	children	6000000015337663596	would be dropped	no
6000000015474173554	spouses	6000000027838780927	would be dropped	no
6000000015474173554	children	6000000027555472868	would be dropped	no
6000000015474173554	children	6000000036433486092	would be dropped	no
6000000015474173554	children	6000000184340178833	would be dropped	no
6000000015506410073	parents	6000000008030203535	would be dropped	no
6000000015506410073	parents	6000000023867295254	would be dropped	no
6000000015519611581	parents	6000000015519866402	would be dropped	no
6000000015519611581	parents	6000000015519968004	would be dropped	no
6000000015519730260	parents	6000000015519291671	would be dropped	no
6000000015519730260	parents	6000000041305220280	would be dropped	no
6000000015543312250	parents	6000000028006438863	would be dropped	no
6000000015543312250	parents	6000000028006438868	would be dropped	no
6000000015988544997	parents	6000000015988806466	would be dropped	no
6000000016022974131	parents	6000000016022970557	would be dropped	no
6000000016227054238	spouses	6000000000700942751	would be dropped	no
6000000016263584771	parents	6000000001281101056	would be dropped	no
6000000016263584771	parents	6000000001281106017	would be dropped	no
