sha,category,bytes,copies,example_path
4ea1492361e82303e05f68bf15793972c085edc6,profile photo thumbnails,1318,1,paths_for_wikidata_isolates/Geni - Juan Antonio Orrego Salas (1919-2019)- Bloomington_files/captura_de_pantalla_2020-07-18_a_la_s_15_t2.jpg
ae6f43c1abfd2e09ba19ae6b7fb10f0baf1e29d0,profile photo thumbnails,1316,1,paths_for_wikidata_isolates/Geni - Karl August Julius Schmitt-Walter (1900-1985)- Kreuth_files/kthschmitt_t2.jpg
19ec4bd560948ceb8887fbfa02d405c5b828550e,profile photo thumbnails,1314,1,paths_for_wikidata_isolates/Geni - Archiatre Nils Christian Edgar Oker-Blom (1919-1995)- Helsinki_files/20240131_103555_t2.jpg
8f14a6170d005e7c4b2679e3c3f4b32f56f2b09d,profile photo thumbnails,1314,1,paths_for_wikidata_isolates/Geni - Inger Axelsdatter Güntersberg (1571-1613)- Voss_files/voss_maleri_portrett_a_amh_2005_t2.jpg
3a00dcd9feb1f0095770e2dbd502ce168a7d4ae3,profile photo thumbnails,1313,1,paths_for_wikidata_isolates/Geni - Johan Hjalmar Théel (Tjäder) (1848-1937)- Stockholm_files/theel_elisif_bild_t2.jpg
4a2b58c3772cbb77cdc124e69788bdb186616d0f,profile photo thumbnails,1310,1,paths_for_wikidata_isolates/Geni - Ernst Alexander Homén (1851-1926)- Helsingfors_files/magdalena_olga_adele_von_buxhoeveden_t2.jpg
8a23f8a6e7516884e5f7a38aaf1acfa66e9c06ab,profile photo thumbnails,1310,1,"paths_for_wikidata_isolates/Geni - Borgmester og Statsråd i Oslo (Kristiania) Christian Frederik Zetlitz, Le Normand De Bretteville (1800-1871)_files/xak97fuj_t2.jpg"
adcf7e314fa7bd841248f247dff17cbe7310d484,profile photo thumbnails,1310,1,paths_for_wikidata_isolates/Geni - Kyösti Haataja (1881-1956)- Pälkäne_files/img_3217_t2.jpg
d468b17ad097484942c0c4b23a970938fa7d33da,profile photo thumbnails,1309,1,paths_for_wikidata_isolates/Geni - Dr. Georg Pauly (Plaut) (1883-1950)- Buenos Aires_files/plaut_theodor_t2.jpg
a36a09d53a44957e1570a76e94540a78aa852595,profile photo thumbnails,1306,1,paths_for_wikidata_isolates/Geni - Sultan Jalal al-Din Muhammad Gurkani (1542-1605)- Fatehpur Sikri_files/1000015024_t2.jpg
ec6763eb1e90bc66710ca60f28f5a16330fe3c3c,profile photo thumbnails,1306,1,paths_for_wikidata_isolates/Geni - Erik Oscar von Kraemer (1911-1980)_files/1000042374_t2.jpg
24fa5e613edcf5862bc44ceab753fecfe70577e9,profile photo thumbnails,1305,1,paths_for_wikidata_isolates/Geni - Pekka Gustaf Grenquist (1907-1981)_files/20230226_090620_t2.jpg
954602dda0aa2ff3fa0a429c82afc9af8152cb59,profile photo thumbnails,1305,1,paths_for_wikidata_isolates/Geni - Arthur Isak Edvard Långfors (1881-1959)- Helsinki_files/saved_resource
7b615a277778dd05c5720b99e4e7442ce624d43e,profile photo thumbnails,1304,1,paths_for_wikidata_isolates/Geni - Lars Martinsson Ramndal (Dysjaland) (1893-1971)_files/skjermbilde_2023-04-28_075520_t2.jpg
45a456affe495aee84852ba73feef1ee1c5b8b72,profile photo thumbnails,1303,1,paths_for_wikidata_isolates/Geni - Jaakko Alfred Ahokas (1923-2007)_files/amberla_marita_aleksandra_2020_t2.jpg
0e22e36794b88b003cd44eb1c8ff3a5647871371,profile photo thumbnails,1302,1,paths_for_wikidata_isolates/Geni - Arne Rettedal (1926-2001)- Stavanger_files/pg-3_t2.jpg
40c4ed57512d64cf8b517a2328da15968179b291,profile photo thumbnails,1301,1,paths_for_wikidata_isolates/Geni - Johan Hjalmar Théel (Tjäder) (1848-1937)- Stockholm_files/apotekslogga_t2.jpg
79495f866e5b1f7e8accce161dbbdff243a0386d,profile photo thumbnails,1301,1,paths_for_wikidata_isolates/Geni - Carl Jørgen Wesenberg-Lund (1867-1955)- Hillerød_files/img_1777_t2.jpg
da78be4053020fb8d5d5679ced22204e6a4ccee7,profile photo thumbnails,1301,1,paths_for_wikidata_isolates/Geni - Bror_ Hjalmar Marklund (1907-1977)_files/400886766_10231897655170611_4929694516696472342_n_t2.jpg
c59eb87b9dc011c374b249682cdfa3f31fe0f3b0,profile photo thumbnails,1300,1,paths_for_wikidata_isolates/Geni - Wolmar(Jammi) Nyberg (1919-1973)- Sibbo_files/20210918_115232_t2.jpg
7524ee481e1782c3eca0d45db47d4b1f379db159,profile photo thumbnails,649,2,paths_for_wikidata_isolates/Geni - Luka Modrić_files/img_20250112_011048_t2.jpg
b0485fbb60faa098a88261924a55874cc6c4f068,profile photo thumbnails,1297,1,paths_for_wikidata_isolates/Geni - Finn Prosper Nørbech Berner (1891-1947)- Trondheim_files/joachim_berner_t2.jpg
ee82b27288e73b2626984c9f9890379ff1b56c53,profile photo thumbnails,1296,1,paths_for_wikidata_isolates/Geni - Lorenzo Corsini (1652-1740)- Rome_files/img_20231011_094156_777_t2.jpg
aafb88ba778d6dcb7fa905a2643bdb274237a10f,profile photo thumbnails,1295,1,paths_for_wikidata_isolates/Geni - Fabio Chigi (1599-1667)_files/augusto_chigi_seniore_t2.jpg
de7f4935bc2586c375e0e55dd49a47f9d65487a5,profile photo thumbnails,1294,1,paths_for_wikidata_isolates/Geni - Georg Washington Magnus (1863-1917)- Stavanger_files/jan_peder_lamm_t2.jpg
c6dbe2837be8c61a177fac96d044c0b711765697,profile photo thumbnails,1291,1,paths_for_wikidata_isolates/Geni - Svein Isaksen Rosseland (1894-1985)_files/ingeborg_austad_t2.jpg
806a56482d04e5920eedc3d17262feee8a36cfcc,profile photo thumbnails,1289,1,paths_for_wikidata_isolates/Geni - Hugo Bernhard Rahamägi (1886-1941)- город Киров_files/vambola_viimane_genisse__t2.jpg
84a86d5f9ec4b5333f36cc443e67e027dd7a445f,profile photo thumbnails,1288,1,paths_for_wikidata_isolates/Geni - Väinö Grönholm (1868-1936)- Helsinki_files/veikko_t2.jpg
bf6ec6919e76fc0450ee87f0dd8b03f350962796,profile photo thumbnails,1282,1,"paths_for_wikidata_isolates/Geni - Aaron Louis Treadwell, Ph.D. (1866-1947)_files/pak83bir_t2.jpg"
46a931849987a0767dd39d920adbf9a4ff0630cf,profile photo thumbnails,1278,1,paths_for_wikidata_isolates/Geni - Johan Peter Weisse (1832-1886)- Kristiania_files/hjalmar_prom_t2.jpg
5b1d88f570dadbca0fdfc44fb5cd1b71552ac8c2,profile photo thumbnails,1277,1,paths_for_wikidata_isolates/Geni - Øjvind Winge (1886-1964)- Copenhagen_files/00262_96x_c85b955b.jpg
9ebee0579ba50059b7078b5ec2bc0bea34ff32a3,profile photo thumbnails,1276,1,paths_for_wikidata_isolates/Geni - Kristian Olaf Bernard Birkeland (1867-1917)_files/20150525_175657_t2.jpg
d3ba151109640839f3fa903bc3c056bb145ad635,profile photo thumbnails,1276,1,paths_for_wikidata_isolates/Geni - Jacques (Jacob) Ludvig Borelius (1859-1921)- Lund_files/ba010814_t2.jpg
40b16f871790d1d4ef40f4775be1227148b6f1ce,profile photo thumbnails,1275,1,paths_for_wikidata_isolates/Geni - Christian Sørensen Blinkenberg (1863-1948)_files/45992999_96x_76747476.jpg
afc8717754201804f13398a8a7f865c1dccc03a7,profile photo thumbnails,1273,1,paths_for_wikidata_isolates/Geni - Erling Christophersen (1898-1994)- Oslo_files/taq42jiw_t2.jpg
d6fb1e4b7c5868cdfffe5e5ccb0937e87302c7af,profile photo thumbnails,1273,1,paths_for_wikidata_isolates/Geni - Prof. Sigfrid Rafael Karsten (1879-1956)- Helsinki_files/margit_karsten_5_t2.jpg
ce81612677d36b48e85e9ae1f8af83d63de5db5a,profile photo thumbnails,1270,1,paths_for_wikidata_isolates/Geni - Haaken Hasberg Gran (1870-1955)- Oslo_files/langbergholm1_t2.jpg
a0ed02960e51a637e91e1e05d78904da5b0621ef,profile photo thumbnails,1269,1,paths_for_wikidata_isolates/Geni - Ernst Alexander Homén (1851-1926)- Helsingfors_files/kekaojag_t2.jpg
0765d2b3a99c6d8f264ef67dc5c145790cfce21c,profile photo thumbnails,1268,1,paths_for_wikidata_isolates/Geni - Peter Wilhelm Bøckman (K. Bøckman) (1927-2006)_files/morflm_large_t2.jpg
7fc8a70792a1eb24e06810932f312459b9f2ad61,profile photo thumbnails,1267,1,"paths_for_wikidata_isolates/Geni - Christian I of Oldenburg, King of Denmark, Norway and Sweden (1426-1481)- København_files/gerhard_VI_t2.jpg"
e9b1ece98f975fde4bf1a47dc556ad7beded6ca1,profile photo thumbnails,1267,1,paths_for_wikidata_isolates/Geni - Carl Adolph Langberg (1850-1889)- Vadsø_files/011329_6082433k3b306513euf6e4_p_145x200_t2.jpg
4f5e0f69e800c14d1d1a9dbd41d8adac3d6cf1b7,profile photo thumbnails,1265,1,paths_for_wikidata_isolates/Geni - Hugo Bernhard Rahamägi (1886-1941)- город Киров_files/mikkleida1935_t2.jpg
0f4df52cdcd22d52d366bafc159fa8f671ebfaeb,profile photo thumbnails,1264,1,"paths_for_wikidata_isolates/Geni - Borgmester og Statsråd i Oslo (Kristiania) Christian Frederik Zetlitz, Le Normand De Bretteville (1800-1871)_files/zij32yan_t2.jpg"
a6d529e2b3cf8ef86c452eb2129a83465d765564,profile photo thumbnails,1263,1,paths_for_wikidata_isolates/Geni - Eino Armas Saari (1894-1971)_files/saari_eino_aino_ja_leena_t2.jpg
b2bcacdbfdfa933ac57397bd8b776607358c6593,profile photo thumbnails,1263,1,paths_for_wikidata_isolates/Geni - Ole Gabriel Gabrielson Kverneland (1854-1941)- Time_files/Ole_Gabriel_Kverneland_medium.jpg
e4e82087db9be21bd87263d0c4d0f24e31628b88,profile photo thumbnails,1263,1,geni_pages/Geni - Princess NN_files/mithridates3_t2.jpg
485f8ab315fd5631c866f514ac533c2de3cec05f,profile photo thumbnails,1262,1,paths_for_wikidata_isolates/Geni - Ernst Alexander Homén (1851-1926)- Helsingfors_files/bif47qam_t2.jpg
c0e98e5ea82fabefdbf9a3dbf3934290d1849cb9,profile photo thumbnails,1261,1,"paths_for_wikidata_isolates/Geni - Aha (Menes), Pharaoh of Egypt (-3020--2975)_files/wix33bad_t2.jpg"
fbe5e0210fe02a049d76044ce0b110fcacfdefea,profile photo thumbnails,1259,1,paths_for_wikidata_isolates/Geni - Johan Wolter Arnberg (1832-1900)_files/arnberg_johan_adolf_t2.jpg
5377fb8a9ebe37139cb6e4ff71d96ec42de9e370,profile photo thumbnails,1254,1,"paths_for_wikidata_isolates/Geni - Hartvig Sverdrup Eckhoff (1855-1928)- Gausel, Hetland (nå Stavanger)_files/quj76yej_t2.jpg"
deb5915c7e2826debec8bd9492034ca46a9776bf,profile photo thumbnails,1252,1,paths_for_wikidata_isolates/Geni - Georg Henrik von Wright (1916-2003)- Helsinki_files/jag_t2.jpg
b06e0eee1a29dde7b2c484f6206021c147e171ba,profile photo thumbnails,1251,1,paths_for_wikidata_isolates/Geni - Nicola Jaeger (1903-1975)- Milan_files/34348715_t2.jpg
da945678e52472a3f8fc83e43f095ed7b0d21872,profile photo thumbnails,1251,1,paths_for_wikidata_isolates/Geni - Carl Jørgen Wesenberg-Lund (1867-1955)- Hillerød_files/img_1780_t2.jpg
ef4384024c8384dd41f2dfd187c893df8e9e0b9a,profile photo thumbnails,1251,1,paths_for_wikidata_isolates/Geni - Professor Stig Fredrik Sigurd Lindberg (1916-1982)- Circeo-Terracina_files/yam64qed_t2.jpg
36869e0a95bd7dc44c9673483ea9bbc1b77ab336,profile photo thumbnails,1249,1,paths_for_wikidata_isolates/Geni - Joonas Kokkonen (1921-1996)- Järvenpää_files/tangokuva_t2.jpg
f2433cd6cf9739f14d7d9503e718db02e74c0f9c,profile photo thumbnails,1249,1,paths_for_wikidata_isolates/Geni - Olaf Helliesen Lange (1875-1965)- Stavanger_files/mathilde_m_t2.jpg
a348ceec1efed57b8089781e5cafaaec3ecb12c5,profile photo thumbnails,1248,1,paths_for_wikidata_isolates/Geni - Giacomo Paolo Giovanni Battista della Chiesa (1854-1922)- Rome_files/giuseppe_della_chiesa_t2.jpg
08aa9b10d20b3e83c54857d777733ba7ca63b974,profile photo thumbnails,1245,1,paths_for_wikidata_isolates/Geni - Örjan Lindberger (1912-2005)- Stockholm_files/img_t2.jpg
18cd505da15092b5028f59be96acee078a8349e9,profile photo thumbnails,1245,1,paths_for_wikidata_isolates/Geni - Paavo Ilmari Ravila (1902-1974)- Helsinki_files/vib37yiy_t2.jpg
46734fb367e0768988135999ad3605efca2060c0,profile photo thumbnails,1244,1,paths_for_wikidata_isolates/Geni - August Tuhka (Tuhkanen) (1895-1973)- Helsinki_files/ellen_os_planting_ja_august_tuhka_nen_tait_t2.jpg
bb67c16a66fc58a73e25fed087fb94587aff1bbd,profile photo thumbnails,1243,1,"paths_for_wikidata_isolates/Geni - Carolus 'Magnus', Rex Francorum & Imperator Romanorum (c.747-814)- Aachen_files/juha_friman_espoo_oma_koko_kuva_t2.jpg"
65dd244a233295d15983bd345d8cefa9e419914b,profile photo thumbnails,1238,1,paths_for_wikidata_isolates/Geni - Holger Pedersen (1867-1953)- Copenhagen_files/gab88pem_t2.jpg
5a86b6a1939b7973c9547e84ea29071e0a5f2b45,profile photo thumbnails,1235,1,paths_for_wikidata_isolates/Geni - Pehr Wilhelmsson Wargentin (1717-1783)_files/zam93rif_t2.jpg
867700c09c96579fe5fd6e279633d5da16b47c19,profile photo thumbnails,1235,1,paths_for_wikidata_isolates/Geni - Gunnar Henrik Julius Ekman (1883-1937)- Helsinki_files/1000061774_t2.jpg
cf9f7d17fe6938faa7e5342fc9b32916e376eeb6,profile photo thumbnails,1235,1,paths_for_wikidata_isolates/Geni - Benjamin Karl Henrik Höijer (1767-1812)- Uppsala_files/meg56sud_t2.jpg
9b6646f9fd0abb531989c4f64034d50aedceaed3,profile photo thumbnails,1234,1,paths_for_wikidata_isolates/Geni - Joonas Kokkonen (1921-1996)- Järvenpää_files/kuollut_nuorena_t2.jpg
4abdbe146dc26807b31f8d7467eb50d418aec62a,profile photo thumbnails,1230,1,paths_for_wikidata_isolates/Geni - Olaf Helliesen Lange (1875-1965)- Stavanger_files/emil_lange_i_1821-1904__t2.jpg
b9d97e4f66f4538c47a5a2824a3d6b4555add27a,profile photo thumbnails,1227,1,paths_for_wikidata_isolates/Geni - Oskar Carl Gustaf Sillén (1883-1965)- Stockholm_files/gentele-sillen_brita_bild_t2.jpg
8f287a9dee6a2ce12e5e715d06d7a5881acddef9,profile photo thumbnails,1226,1,paths_for_wikidata_isolates/Geni - Yngve Zotterman (1898-1982)- Stockholm_files/Caroline_Zotterman__Ljungqvist__jpg_large_t2.jpg
f340d9267501b9e3c79535b36092cb2fbc709555,profile photo thumbnails,1225,1,paths_for_wikidata_isolates/Geni - Carl Gustav Sparre Olsen (1903-1984)- Lillehammer_files/skjermbilde_2018-08-06_kl_t2.jpg
31f781277ed2e452984bd477fc046851469ef1aa,profile photo thumbnails,1224,1,paths_for_wikidata_isolates/Geni - Arvi Antti Ilmari Sovijärvi (1912-1995)- Helsinki_files/lempi_sovijarvi_t2.jpg
0fbcb6f600798c571a2759bdd1caa6ac5c7de8ec,profile photo thumbnails,1223,1,paths_for_wikidata_isolates/Geni - Harald Skjervold (1917-1995)_files/ingrid_wolan_t2.jpg
dce68161c7a95b62bbcbfe8860d81f5303832595,profile photo thumbnails,1223,1,"paths_for_wikidata_isolates/Geni - Bruno, Pope Leo IX (1002-1054)- Rome_files/hughes_t2.jpg"
0c49567332f00b6df2be93e92694d54951ec2df6,profile photo thumbnails,1222,1,"paths_for_wikidata_isolates/Geni - James VI_I Stewart, King of Scots, King of England & Ireland, (1566-1625)- Chestnut_files/wun79mez_t2.jpg"
98b446b8c93ad7260ee9439b5c6b9652218dc95a,profile photo thumbnails,1222,1,paths_for_wikidata_isolates/Geni - Alfred Gessow (1922-2002)_files/moriss_gessow_t2.jpg
cb06a63a4dd3d32114fe925694d465ac27a072cf,profile photo thumbnails,1221,1,paths_for_wikidata_isolates/Geni - Gunder Larsen Aas (1785-1853)- Stavanger_files/reb45puf_t2.jpg
a4b90ef1b8261f9f7f8996df74b533d17ffead9b,profile photo thumbnails,1217,1,paths_for_wikidata_isolates/Geni - Pehr Wilhelmsson Wargentin (1717-1783)_files/christinaarosell_t2.jpg
8d7e0fedb87b26f460b75f1eefed013182a0ab47,profile photo thumbnails,1216,1,paths_for_wikidata_isolates/Geni - Wolmar(Jammi) Nyberg (1919-1973)- Sibbo_files/28511-1_t2.jpg
acf999f2973c03f8b4a1895f76f6656fb455a8d2,profile photo thumbnails,1215,1,geni_pages/Geni - daughter of the king of Assyria_files/Iranian_queen_t2.jpg
d79d20a09be3cf9a40518d5d0c55187c7757bf62,profile photo thumbnails,1215,1,paths_for_wikidata_isolates/Geni - Harry Austryn Wolfson (1887-1974)- Cambridge_files/screen_shot_2023-03-01_at_6_t2.jpg
e8eadc45f63204b9be3e60201e155a70e7636970,profile photo thumbnails,1214,1,paths_for_wikidata_isolates/Geni - Ernst Albin Kock (1864-1943)_files/foto_perfil_ricardo_1b_t2.jpg
bc04f12a928edba6f0bbd12e5f7a2c37315a2640,profile photo thumbnails,1213,1,paths_for_wikidata_isolates/Geni - Arie Noordtzij (1871-1944)- Lutry_files/maarten_noordtzij_1841-1915_t2.jpg
14dd9c2fb13a2d385e88871cf96fc613a85a17f0,profile photo thumbnails,1210,1,paths_for_wikidata_isolates/Geni - Emil Spjøtvoll (1940-2002)_files/Bernt_Sikinius_Borsheim_t2.jpg
be8c192f98d2ad45da4fa1666b71e54f14a3719e,profile photo thumbnails,1210,1,paths_for_wikidata_isolates/Geni - Daniel Gerhard Brown_files/gregorywbrown_t2.jpg
0c598f46e00f2dab6acb5eff7f98a318cc3bea30,profile photo thumbnails,1209,1,paths_for_wikidata_isolates/Geni - Oscar Stig Wikander (1908-1983)- Uppsala (C)_files/wet72gak_t2.jpg
124a7d674ac2c1ee6977d3c112fa6d6dcf808658,profile photo thumbnails,1209,1,paths_for_wikidata_isolates/Geni - Erik Wilhelm Hulthén (1891-d.)_files/P9160048_t2.jpg
e783cb0912b67c89a040a1baf5ad2ff6952abba2,profile photo thumbnails,1208,1,paths_for_wikidata_isolates/Geni - Gian Carlo Wick (1909-1992)_files/barbara_allason_t2.jpg
a50bf4ea3602a6a62efe72046b284cdb8429203e,profile photo thumbnails,1207,1,paths_for_wikidata_isolates/Geni - Håkon Nilsen (1913-1976)- Stavanger_files/wif35duy_t2.jpg
e29780b42c9b6e9bc0cafe4a54624d266396e76f,profile photo thumbnails,1207,1,paths_for_wikidata_isolates/Geni - Bert Rickard Johannes Bolin (1925-2007)_files/gunnar-esbjornson_t2.jpg
28a1608076aa4e57d7dd5e3b90c87eeafbefdb3c,profile photo thumbnails,1206,1,paths_for_wikidata_isolates/Geni - Isak Björklund (1686-1740)- Turku _ Åbo_files/papinkuva_geni_medium.jpg
348d5c8c81a2b11a7b7a81d74bc3b08b0a63e648,profile photo thumbnails,1205,1,paths_for_wikidata_isolates/Geni - Olaf Helliesen Lange (1875-1965)- Stavanger_files/marie_helliesen_1840-1916__t2.jpg
923a8253395bb868e4a13f51bd750dd4c7be6b46,profile photo thumbnails,1204,1,paths_for_wikidata_isolates/Geni - Dr. Werner Curt Ferdinand Wachsmuth (1900-1990)- Würzburg_files/rwachsmuth_t2.jpg
1d99301f0057947b6a5e0328d8004c2d96643b97,profile photo thumbnails,1202,1,"paths_for_wikidata_isolates/Geni - Carolus 'Magnus', Rex Francorum & Imperator Romanorum (c.747-814)- Aachen_files/guw52fuy_t2.jpg"
25f11a07ad186cda057d006f35628906ef71f2b9,profile photo thumbnails,1202,1,paths_for_wikidata_isolates/Geni - Dammes Paulus Dirk Fabius (1851-1931)- 's-Gravenhage_files/screen_shot_2020-01-14_at_12_t2.jpg
56c9999e847cc987a7b936c57b953edfc2e26ad7,profile photo thumbnails,1200,1,paths_for_wikidata_isolates/Geni - Ärkebiskop Anton Niklas Sundberg (1818-1900)- Uppsala_files/img_6524_t2.jpg
a08fac23e7e3f56d21f335a4292dc9ab10186356,profile photo thumbnails,1200,1,"paths_for_wikidata_isolates/Geni - Ottobono Fieschi, pope Adrian V (1205-1276)- Viterbo_files/di_camilla_t2.jpg"
697548d51ac1c1ad6d50d40bc03eac3f55c8e315,profile photo thumbnails,1196,1,paths_for_wikidata_isolates/Geni - Alessandro Farnese (1468-1549)- Rome_files/silvia_ruffini_t2.jpg
53159f7371a98737a73d5ddb857f67c3e498e546,profile photo thumbnails,1195,1,paths_for_wikidata_isolates/Geni - Roman_ August Adelheim (1881-1938)_files/cib53hak_t2.jpg
97085ed259d15d81c8aab2910a4b594e811670d8,profile photo thumbnails,1195,1,paths_for_wikidata_isolates/Geni - Prof. Dr. phil. Karl Wilhelm Baedeker (1877-1914)_files/on_my_bike_t2.jpg
ee5a0545489c9b6b26c05dff1486e882b8ce69c4,profile photo thumbnails,1192,1,paths_for_wikidata_isolates/Geni - Виктор Николаевич Бернадский (1890-1959)_files/1550439508_t2.jpg
06303f81e2e0fb7e0dd8ab0e17b226739e2fb854,profile photo thumbnails,1191,1,paths_for_wikidata_isolates/Geni - Ernest Ezra Mandel (1923-1995)_files/ruz93qef_t2.jpg
14593689084649330a4336fc50fc02bdaccf21bf,profile photo thumbnails,1190,1,paths_for_wikidata_isolates/Geni - Paavo Matti Väyrynen_files/user_scoped_temp_data_orca-image-970204793_t2.jpg
7db1d28ecebd34d352a3178269d049158797e025,profile photo thumbnails,1189,1,paths_for_wikidata_isolates/Geni - Erkki Voipio (1917-1995)- Helsinki_files/lempinen_tilda_t2.jpg
22cad54efa068d2dd4d40f192e08a29ed3d1ac77,profile photo thumbnails,1188,1,paths_for_wikidata_isolates/Geni - Giovanni di Lorenzo de' Medici (1475-1521)- Rome_files/cax68heg_t2.jpg
916c958b55284eaa2c7df59aec788cee456ddbfa,profile photo thumbnails,1188,1,paths_for_wikidata_isolates/Geni - Nicola Jaeger (1903-1975)- Milan_files/37172821_2__t2.jpg
aed64c9d3e72338fc670a4b1a3f46cc4ad4f14bd,profile photo thumbnails,1188,1,"paths_for_wikidata_isolates/Geni - Philip Heinrich Kriebel, tegnelærer (1771-1846)- Stavanger_files/skjermbilde_2015-08-18_kl_t2.jpg"
ac4f9564b9286e2c29bbe8972c834561cea7a83a,profile photo thumbnails,1187,1,paths_for_wikidata_isolates/Geni - Adasi (-1760--1669)_files/gat98zim_t2.jpg
f1cdea4f7b4dcb1d42c7646017ec8f55d0d67a24,profile photo thumbnails,1186,1,paths_for_wikidata_isolates/Geni - Povl Ole Fanger (1934-2006)_files/53444860ac79b960_t2.jpg
0a9862ae426ced13377f73a9c6e0554cf63baca1,profile photo thumbnails,1184,1,paths_for_wikidata_isolates/Geni - Michelangelo Conti (1655-1724)- Rome_files/bernardo_maria_conti_t2.jpg
9ffe74eb55a6eb9f84a3ad21118f528b400559cb,profile photo thumbnails,1184,1,paths_for_wikidata_isolates/Geni - Christen Christian Dreyer Collin (1857-1926)- Oslo_files/wir65bac_medium.jpg
e4496585bad2793f240f37863a4ebfce6a9145ab,profile photo thumbnails,1184,1,"paths_for_wikidata_isolates/Geni - Aha (Menes), Pharaoh of Egypt (-3020--2975)_files/124d15eba19accacc08cbd28e700e4ad_t2.jpg"
9b5e0e29684cacd06a63a553c844d7f0e222d00c,profile photo thumbnails,1183,1,paths_for_wikidata_isolates/Geni - Peter_ Edvard Holm (1833-1915)- København_files/d69c37dd-8283-43ee-9014-6fd0a107c35d_t2.jpg
9b7fc972019abb3e6ecb0bc5b5d4b3cf491344dd,profile photo thumbnails,1183,1,paths_for_wikidata_isolates/Geni - Harald Skjervold (1917-1995)_files/noraskjervold_t2.jpg
c999ca4b7cf8dfe05e0fb384d2c6f6b6a849a728,profile photo thumbnails,1183,1,paths_for_wikidata_isolates/Geni - Confucius 孔 (子姓) (-551--479)- Jining_files/a8079b18-b418-4a15-833b-49a8ab925c94_t2.jpg
52848e6996ec7ed591deb4c4e954d13cb0489e16,profile photo thumbnails,1182,1,paths_for_wikidata_isolates/Geni - Gian Carlo Wick (1909-1992)_files/furio_jesi_t2.jpg
6c00fcb702b3accafda1d778d13c82831cbe012a,profile photo thumbnails,1179,1,"paths_for_wikidata_isolates/Geni - Duke Amadeus VIII _the Peaceful_ of Savoy, antipope Felix V (1383-1451)_files/marie_of_savoy_duchess_of_milan_t2.jpg"
2fe94b949f39c7e82c21c37a273ffb1b23cd8682,profile photo thumbnails,1178,1,paths_for_wikidata_isolates/Geni - Wiktor Marian Dega (1896-1995)- Poznań_files/ja_t2.jpg
a19d45bf43502c905c6672c2e6eca8bcbed37332,profile photo thumbnails,1178,1,paths_for_wikidata_isolates/Geni - Michael Heltzer (1928-2010)- Haifa_files/heltser_leo_t2.jpg
e0876984e92994651cfa8654fee3aaf1accabdc6,profile photo thumbnails,1178,1,paths_for_wikidata_isolates/Geni - Carl Gunnar Feilberg (1894-1972)- Hellerup_files/534448647d7ea34f_t2.jpg
6cacd9fa752a1859b70ac93ba98ed3a3ccbcc0c8,profile photo thumbnails,1177,1,paths_for_wikidata_isolates/Geni - Øjvind Winge (1886-1964)- Copenhagen_files/sigfred_victor_winge_1851_-_1945_t2.jpg
2522c746612ca4fa6bc9b1cc7df8975e2196645a,profile photo thumbnails,1176,1,paths_for_wikidata_isolates/Geni - Carl Jørgen Wesenberg-Lund (1867-1955)- Hillerød_files/img_1783_t2.jpg
278f848db1050c743319f1f176bf3dcb80799c74,profile photo thumbnails,1176,1,paths_for_wikidata_isolates/Geni - Hans Christian Tscherning (1804-1886)- København Skt. Mattheus sogn_files/Peder_Borsheim_t2.jpg
881b55d05b7d59687b3b515d4a141bb8e3e2e735,profile photo thumbnails,1176,1,paths_for_wikidata_isolates/Geni - Kansleri Ernst Philip Palmén (1916-1991)- Helsinki_files/14325146_t2.jpg
3579c1b00fa4ab988d6beff458c5ee091b87221a,profile photo thumbnails,1173,1,paths_for_wikidata_isolates/Geni - Pope John X (c.860-929)- Roma_files/wapen_van_crescenzi_t2.jpg
d41bb3efc9d8fe128fd42bf2f89ee301fdd59bdc,profile photo thumbnails,1173,1,paths_for_wikidata_isolates/Geni - Aira Tellervo Kemiläinen (1919-2006)- Vesanto_files/screenshot_599_t2.jpg
19b38fa886df257a900e93d532cb98c208f3c692,profile photo thumbnails,1172,1,paths_for_wikidata_isolates/Geni - Lauritz Scavenius (1562-1626)- Stavanger_files/110_t2.jpg
5dabcd51969867b2a82a0119d0cf53f968321744,profile photo thumbnails,1172,1,paths_for_wikidata_isolates/Geni - Rudolph Sophus Bergh (1859-1924)- Davos_files/330px-rudolph_bergh_buste_t2.jpg
002286a71490c3b5ef4bd4e2f6c7835f5476833e,profile photo thumbnails,1171,1,paths_for_wikidata_isolates/Geni - Bernard Mordecai Abraham (1918-1999)_files/534448617f47d8b9_t2.jpg
16bd0801f5652bf922ead3b5a0875701c64064ca,profile photo thumbnails,1171,1,paths_for_wikidata_isolates/Geni - Michael Heltzer (1928-2010)- Haifa_files/heltser_leo_t2(1).jpg
6b094fb50ab5b9c40e8227a8a416a94a6dd53402,profile photo thumbnails,1171,1,paths_for_wikidata_isolates/Geni - Dr. Phil. Arthur Mahler (1871-1916)- Vienna_files/eugenie_frank_terezin_t2.jpg
b8b3e12034864a7792452ecf065d2a3535d534fb,profile photo thumbnails,1171,1,paths_for_wikidata_isolates/Geni - Magnus Bernhard Olsen (1878-1963)_files/ole_christian_olsen_1834-1887_c_t2.jpg
bb553db58d23fe9238179d6cf33f033f25daf8f7,profile photo thumbnails,1171,1,paths_for_wikidata_isolates/Geni - Vilém Dušan Lambl (1824-1895)- Warsaw_files/image_3__t2.jpg
