geni_id	person	token	father_geni	father_qid	father_p735	p144_targets	status	person_qid
6000000002657909029	Elsebe Hermansdatter Lange	hermansdatter	6000000000292317333	Q135941945		Q16276646 Q1158570	father has no P735 given name object	
6000000002659987989	Ulf Carl Carlsson Sparre	carlsson	6000000008639058512	Q110548874		Q2529610 Q15731830 Q4259083 Q2958359 Q1044619 Q1719508 Q2529610	father has no P735 given name object	
6000000002660159227	Elisabeth Andersdatter Sehested af Broholm	andersdatter	4956444637700125722	Q136411203		Q8843357 Q4926263 Q8843357 Q490500	father has no P735 given name object	
6000000002672401151	Björn Christersson Svinhufvud af Qvalstad	christersson	6000000008021448975	Q136375957		Q1078504 Q2121964	father has no P735 given name object	
6000000002681008477	Märta Eriksdotter Ulfsparre af Broxvik	eriksdotter	6000000013254486879	Q128803926		Q750186 Q12788459 Q953931 Q15277196 Q19798835 Q15277207 Q19828986	father has no P735 given name object	
6000000002681163004	Fredrik Adolf Rolandsson Martin	rolandsson	6000000015404047472	Q139037807		Q1068487 Q107600747	father has no P735 given name object	
6000000002687612978	Erik Eriksson Bielke till Benhamra	eriksson	6000000001317345325	Q4412522	Q750186	Q750186 Q12788459 Q953931 Q15277196 Q15277207 Q19798835 Q19828986	RESOLVES	
6000000002701473398	Nicolai Davidsen Edland	davidsen	6000000002690086678	Q141217384	Q29937870	Q18057751	P735 not among the patronymic's P144 values	
6000000002707461199	Thøger Jacobsen Holm til Tøttrupgaard	jacobsen	6000000000447389825	Q7811789	Q25999604	Q25999604 Q16747395 Q25999604	RESOLVES	
6000000002709059389	Boyine Hedwig Jensdatter Lindahl	jensdatter	6000000017438703163	Q11978417	Q2246251	Q2246251	RESOLVES	
6000000002711971020	Søren Davidsen Edland	davidsen	6000000002690086678	Q141217384	Q29937870	Q18057751	P735 not among the patronymic's P144 values	
6000000002712954187	Holger Jørgensen Vind til Harrestedgaard	jørgensen	6000000001504846036	Q2688918	Q13409273	Q13409273 Q87362746	RESOLVES	Q6225714
6000000002726816121	Joen Heinesen	heinesen	6000000001708299964	Q332376	Q1596230	Q19772363	P735 not among the patronymic's P144 values	Q737110
6000000002726900648	Berta Guria Davidsdatter Stokka	davidsdatter	6000000002690086678	Q141217384	Q29937870	Q18057751	P735 not among the patronymic's P144 values	Q141216602
6000000002735003018	Ole Gabriel Jonasen Ueland	jonasen	6000000002954044864	Q12715890	Q16646115		patronymic item has no P144 derivation	
6000000002735007377	Gabriel Olson Ueland	olson	6000000002954158176	Q449478	Q2097883	Q2097883 Q18760926	RESOLVES	Q12714978
6000000002736610064	Axel Nilsson Posse	nilsson	6000000001686323805	Q6054549	Q16423038	Q16423038 Q2001572 Q16280122 Q16423038 Q16423038	RESOLVES	Q5562890
6000000002744891329	Osmund Larsson Nese	larsson	6000000069466362236	Q141219063	Q15635262	Q15635262 Q1303231 Q15635262	RESOLVES	Q141223432
6000000002749331489	Peder Jørgensen Marsvin	jørgensen	6000000002059215188	Q110457777	Q13409273	Q13409273 Q87362746	RESOLVES	
6000000002749338523	Mette Axelsdatter Brahe	axelsdatter	6000000002936566207	Q3430350	Q5407300		patronymic item has no P144 derivation	
6000000002749999630	Bege Eriksdatter Rosenkrantz	eriksdatter	6000000003276847225	Q103782630		Q750186 Q15277196 Q19798835 Q12788459	father has no P735 given name object	
6000000002750067529	Gregers Holgersen Ulfstand Til Sønder Vosborg	holgersen	6000000003367470180	Q17131009	Q1624466	Q1624466	RESOLVES	Q104889642
6000000002750352284	Sophie Henriksdatter Gyldenstierne	henriksdatter	6000000000725159715	Q50804829	Q594279	Q594279 Q2018484 Q117829414	RESOLVES	
6000000002750625234	Axel Henrikson Urup, til Vapnø	henrikson	6000000001169163947	Q112540577		Q594279 Q21147934 Q2018484	father has no P735 given name object	Q112540574
6000000002750714381	Anne Gregersdatter Ulfstand Til Kjærgaardsholm	gregersdatter	6000000002750067529	Q104889642	Q18704201	Q18704201 Q18704199	RESOLVES	Q110303936
6000000002750721519	Eline Nielsdatter Banner til Skarregaard	nielsdatter	6000000001827575358	Q17341811	Q2001572	Q2001572 Q16423038 Q2001572 Q2001572	RESOLVES	Q110303983
6000000002750725514	Jacob Eskildsen Høeg Banner til Lergrav, Eskær og Vang	eskildsen	6000000001835749028	Q110303982		Q19859393	father has no P735 given name object	Q110303932
6000000002750885631	Maren Clausdatter Bille	clausdatter	6000000002935668702	Q3371291	Q18177178	Q18177178 Q15635230 Q19818179	RESOLVES	
6000000002751014433	Birgitte Markvardsdatter Rønnow	markvardsdatter	6000000006574547090	Q110302850		Q19970344	father has no P735 given name object	
6000000002751269228	Ida Corfitzdatter Thott	corfitzdatter	6000000002349480748	Q110549506		Q105791974	father has no P735 given name object	
6000000002751273204	Anders Ebbesen Ulfeldt	ebbesen	4991035988900127509	Q110549486			father has no P735 given name object	
6000000002751548192	Anders Nielsen Stygge Rosenkrantz	nielsen	6000000000769722715	Q96240738		Q2001572 Q16423038 Q2001572	father has no P735 given name object	
6000000002756868167	Anna Christophersdatter Tønder	christophersdatter	6000000002529834516	Q81399440	Q1084472	Q1084472 Q1789415 Q1084384	RESOLVES	
6000000002763665807	John Williamson Sinclair	williamson	4226922301370045350	Q75532187	Q12344159	Q12344159 Q50841956	RESOLVES	
6000000002765119810	Meyer Abrahamson Deen	abrahamson	4139946804060043258	Q134739743	Q17997608	Q17997608	RESOLVES	
6000000002773213303	Margrethe Christofferdatter Urne	christofferdatter	6000000000439514389	Q12306317	Q1084384	Q1084472 Q1084384 Q1789415	RESOLVES	
6000000002775181131	Kristian Davidson Edland	davidson	6000000002690086678	Q141217384	Q29937870	Q18057751	P735 not among the patronymic's P144 values	
6000000002778829629	Karine Iversdatter Vind	iversdatter	6000000001504844929	Q8727587	Q11977747	Q11977747 Q127069	RESOLVES	
6000000002786747774	Elisabeth Nielsdatter Randulf	nielsdatter	6000000003925734087	Q12328886	Q2001572	Q2001572 Q16423038 Q2001572 Q2001572	RESOLVES	
6000000002786757870	Johanna Wilhelmina Pehrsdotter Salenius	pehrsdotter	6000000000711398639	Q17380006	Q18606368	Q18606368 Q18606368	RESOLVES	
6000000002786870346	Margrethe Nielsdatter Randulf	nielsdatter	6000000003925734087	Q12328886	Q2001572	Q2001572 Q16423038 Q2001572 Q2001572	RESOLVES	Q140456783
6000000002787791410	Beate Nicolausdatter Rønnow	nicolausdatter	6000000002249341043	Q96240780	Q1986777	Q1986777 Q86008977	RESOLVES	Q110303999
6000000002788253059	Jacob Hermansen Fleming til Knudstrup	hermansen	4956155249690042111	Q103782487	Q16276646	Q16276646 Q1158570	RESOLVES	
6000000002788389019	Anne Vernersdatter Parsberg	vernersdatter	6000000001504296538	Q12340740	Q18195715	Q18195715	RESOLVES	
6000000002788452679	Vibeke Eriksdatter Rosenkrantz	eriksdatter	6000000000769841369	Q12310403	Q750186	Q750186 Q15277196 Q19798835 Q12788459	RESOLVES	
6000000002797429345	Brita Zachariasdotter Troilia	zachariasdotter	5085575389260054081	Q116979903	Q20174193	Q20174193 Q61957868 Q19868629 Q4927814	RESOLVES	
6000000002797429378	Fredrik Zachrisson Troilius	zachrisson	5085575389260054081	Q116979903	Q20174193	Q61957868 Q20174193 Q41796451 Q61957868 Q108491635 Q19868629	RESOLVES	
6000000002799068677	Regitze Jørgensdatter Grubbe	jørgensdatter	6000000002237757397	Q110304692		Q13409273	father has no P735 given name object	
6000000002799200653	Kirstine Jørgensdatter Lykke	jørgensdatter	6000000002955343855	Q12320830	Q13409273	Q13409273	RESOLVES	Q110304693
6000000002801145957	Nils Eivindsen Mossige	eivindsen	6000000003492077372	Q141219189	Q3358418	Q3358418	RESOLVES	
6000000002801147492	Karen Pernille Jensdatter Lye	jensdatter	3810353	Q138000172		Q2246251	father has no P735 given name object	
6000000002802407063	Isaak Abrahamson van Deen	abrahamson	4139946804060043258	Q134739743	Q17997608	Q17997608	RESOLVES	
6000000002808908673	Inger Iversdatter Munthe	iversdatter	6000000006575282791	Q140645293		Q11977747 Q127069	father has no P735 given name object	
6000000002811234959	Anne Nielsdatter Rosenkrantz	nielsdatter	6000000000949270418	Q110303004		Q2001572 Q16423038 Q2001572 Q2001572	father has no P735 given name object	
6000000002811898584	Anne Christoffersdatter Lunge Dyre	christoffersdatter	5149480860930046871	Q111989161		Q1084384 Q1084472 Q1789415	father has no P735 given name object	
6000000002812253995	Erik Jensen Bille til Rønnovsholm	jensen	6000000002812442369	Q5576037	Q2246251	Q2246251 Q10534808	RESOLVES	
6000000002812442369	Jens Clausen Bille til Lyngsgaard og Vram	clausen	6000000002935668702	Q3371291	Q18177178	Q18177178 Q15635230 Q19818179 Q19818183	RESOLVES	Q5576037
6000000002812593428	Karen Andersdatter Bille	andersdatter	5468234594300054938	Q3365710	Q8843357	Q8843357 Q4926263 Q8843357 Q490500	RESOLVES	
6000000002812663117	Lisbet Eilersdatter Bryske til Tirsbæk	eilersdatter	6000000016498633659	Q130350582	Q30147472	Q30147472 Q130262088	RESOLVES	
6000000002813016986	Anne Tønnesdatter Rønnow	tønnesdatter	6000000002813303200	Q110549507		Q12008141 Q51171141	father has no P735 given name object	
6000000002813209746	Jacob Eriksen Hardenberg af Hvedholm	eriksen	6000000002812818496	Q110303917		Q750186 Q15277196 Q19798835 Q12788459	father has no P735 given name object	
6000000002813303200	Tønne Nicholausen Rønnow	nicholausen	6000000002249341043	Q96240780	Q1986777	Q86008977	P735 not among the patronymic's P144 values	Q110549507
6000000002813451936	Pernille Henriksdatter Gyldenstierne til Rudbjerggaard	henriksdatter	5468336347670037531	Q12316394	Q594279	Q594279 Q2018484 Q117829414	RESOLVES	Q111989141
6000000002813611541	Jakob Eriksen Rosenkrantz	eriksen	6000000003261882778	Q887232	Q750186	Q750186 Q15277196 Q19798835 Q12788459	RESOLVES	Q12318891
6000000002813668356	Sophie Andersdatter Bille, til Damsbo	andersdatter	5468234594300054938	Q3365710	Q8843357	Q8843357 Q4926263 Q8843357 Q490500	RESOLVES	
6000000002814322652	Øllegaard Jakobsdatter Trolle	jakobsdatter	6000000001948789077	Q5883784	Q4926961	Q16747395 Q25999604 Q16747395	P735 not among the patronymic's P144 values	Q110303966
6000000002815170680	Dorothea Ditlevsdatter Brockdorff	ditlevsdatter	6000000006428615099	Q110304404		Q5283677	father has no P735 given name object	
6000000002815256387	Gert Henriksen Rantzau af Breitenburg	henriksen	6000000005677143001	Q514079	Q594279	Q594279 Q2018484 Q1619450	RESOLVES	
6000000002817518069	Otto Christoffersen	christoffersen	5304606047970088500	Q350186	Q1084384	Q1084472 Q1084384 Q1789415	RESOLVES	
6000000002818374659	Anne Kirstine Nielsdatter Lange	nielsdatter	6000000010868123355	Q104787705	Q2001572	Q2001572 Q16423038 Q2001572 Q2001572	RESOLVES	Q104779848
6000000002818897081	Sophie Clausdatter von Sehested til Thorp	clausdatter	6000000006266119249	Q11963900	Q18177178	Q18177178 Q15635230 Q19818179	RESOLVES	Q110304278
6000000002820954143	Sara Thomasdatter Hammond	thomasdatter	3939620	Q7790380	Q16428906	Q16428906 Q30585163	RESOLVES	Q4952433
6000000002821593076	Henrik Hansen Hornemann	hansen	6000000002821572155	Q110609122	Q632842	Q632842 Q632842	RESOLVES	
6000000002824162601	Peder Pedersen Falch	pedersen	6000000003575251883	Q11995526	Q15897204	Q10622039 Q15897204 Q21148379 Q10622039 Q15897708	RESOLVES	
6000000002824706594	Johan Fredrik Thomassen Hammond	thomassen	3939620	Q7790380	Q16428906	Q16428906 Q30585163	RESOLVES	
6000000002832441272	Abel Margrethe Lorentzdatter Angell	lorentzdatter	4348267	Q16166401	Q21061236	Q21061236 Q6680483	RESOLVES	
6000000002834160701	Gabriel Olson Kverneland	olson	6000000002607381870	Q15814770	Q2097883	Q2097883 Q18760926	RESOLVES	
6000000002834223413	Olaus Andreas Olson Kverneland	olson	6000000002607381870	Q15814770	Q2097883	Q2097883 Q18760926	RESOLVES	
6000000002834236110	Serina Olesdatter Norheim	olesdatter	6000000002607381870	Q15814770	Q2097883	Q2097883	RESOLVES	
6000000002834409123	Bjarne Olson Kverneland	olson	6000000002607381870	Q15814770	Q2097883	Q2097883 Q18760926	RESOLVES	
6000000002834870456	Maren Jansdatter Nilsen	jansdatter	6000000002834870464	Q109835565	Q10989273		patronymic item has no P144 derivation	
6000000002834870464	Jan Vogt Nielsen	nielsen	6000000003492068923	Q109835566	Q2001572	Q2001572 Q16423038 Q2001572	RESOLVES	Q109835565
6000000002834870841	Waldemar Friderich Hansen Fremming	hansen	6000000006797257114	Q108840570	Q632842	Q632842 Q632842	RESOLVES	
6000000002834932815	Fredrik August Jacobsson Bonsdorff	jacobsson	6000000000199598898	Q5581976	Q16747395 Q25999604	Q25999604 Q16747395 Q15921890 Q25999604 Q21142021	RESOLVES	
6000000002834938762	Johanne Katrine Kristoffersdatter Nyrop	kristoffersdatter	6000000003079985298	Q12306347	Q1084472	Q1789415 Q1084472 Q1084384 Q29169618	RESOLVES	
6000000002834997983	Peter Gustaf Jacobsson Bonsdorff	jacobsson	6000000000199598898	Q5581976	Q16747395 Q25999604	Q25999604 Q16747395 Q15921890 Q25999604 Q21142021	RESOLVES	
6000000002835373967	Johan Adolf Berndtsson Aminoff	berndtsson	6000000001343307048	Q115974191		Q18086577 Q18086583 Q131398319	father has no P735 given name object	
6000000002835503206	Beate Eggertsdatter Ulfeldt	eggertsdatter	6000000008925340517	Q12309463	Q55375963	Q55375963	RESOLVES	
6000000002836140851	Lave Jochumsen Beck	jochumsen	6000000011782007257	Q110549426	Q139769074	Q16429390 Q4926961 Q10540283 Q139769074	RESOLVES	Q67203002
6000000002836249566	Jacob Lavesen Beck	lavesen	6000000002836140851	Q67203002	Q96939459	Q134450528	P735 not among the patronymic's P144 values	Q5568108
6000000002836378044	Anne Jacobsdatter Beck til Vapnö	jacobsdatter	6000000002836249566	Q5568108	Q25999604	Q25999604 Q16747395 Q15921890	RESOLVES	
6000000002836408099	Mette Lavesdatter Beck til Havrelykke	lavesdatter	6000000002836140851	Q67203002	Q96939459	Q134450528	P735 not among the patronymic's P144 values	
6000000002836480710	Gabriel Grelsson Arctopolitanus	grelsson	6000000002836300017	Q56403828	Q18558712	Q61957903	P735 not among the patronymic's P144 values	
6000000002836932319	Lene Nielsdatter Trolle	nielsdatter	6000000006128193458	Q6517115	Q2001572	Q2001572 Q16423038 Q2001572 Q2001572	RESOLVES	
6000000002836977446	Ide Jørgensdatter Lykke	jørgensdatter	6000000002955343855	Q12320830	Q13409273	Q13409273	RESOLVES	
6000000002837456927	Elin Bergsveinsdotter	bergsveinsdotter	4939370231920028385	Q101248606		Q12713719	father has no P735 given name object	Q111989194
6000000002837587043	Jørgen Knudsen Urne til Alslevgård	knudsen	3940197	Q12322263	Q18565341	Q18565341 Q943881	RESOLVES	Q12320809
6000000002838242234	Dorthe Mogensdatter Krabbe af Østergaard til Knivholt	mogensdatter	5269823534370024181	Q103782084	Q937447	Q937447	RESOLVES	
6000000002841165268	Sofie Mogensdatter Krag af Jylland	mogensdatter	6000000002985853066	Q110303925		Q937447	father has no P735 given name object	
6000000002843763853	Lisbeth Sophie Breidesdatter Rantzau til Lindholm	breidesdatter	6000000002238942335	Q12304330			father has no P735 given name object	
6000000002844711321	Anne Jørgensdatter Marsvin	jørgensdatter	6000000002059215188	Q110457777	Q13409273	Q13409273	RESOLVES	
6000000002846970506	Ture Pedersson Bielke till Kråkerum	pedersson	6000000002847109297	Q5575626	Q10622039	Q10622039 Q15897708 Q15897204	RESOLVES	
6000000002847072121	Nils Albin Thorvald Nilsson	nilsson	6000000013490792161	Q116775320		Q16423038 Q2001572 Q16280122 Q16423038 Q16423038	father has no P735 given name object	
6000000002847538420	Anne Axelsdatter Brahe	axelsdatter	6000000002936566207	Q3430350	Q5407300		patronymic item has no P144 derivation	
6000000002847939706	Ingeborg Esbernsdatter Ulfeldt af Kalundborg	esbernsdatter	5522265801180023798	Q725253	Q117354383	Q117354383	RESOLVES	
6000000002847945008	Kirstine Cordsdatter Aslaksen	cordsdatter	6000000002847945015	Q5173204	Q21144115 Q17436400	Q1132073	P735 not among the patronymic's P144 values	
6000000002848584712	Sidsel Børgesdatter Juel	børgesdatter	6000000009562846266	Q110302874		Q473694 Q30134762	father has no P735 given name object	Q110302872
6000000002850214951	Fredrich Christian Berntson Orning	berntson	6000000001169087683	Q107147764		Q18086583 Q63341347	father has no P735 given name object	
6000000002850322624	Kristen Berntsen Orning	berntsen	6000000001169087683	Q107147764		Q18086583 Q63341347	father has no P735 given name object	
6000000002850966120	Else Elisabeth Berntsdatter Orning	berntsdatter	6000000001169087683	Q107147764		Q18086583 Q63341347	father has no P735 given name object	
6000000002851036065	Ludvic-Christian Mortensen Orning Grønvold	mortensen	6000000002851006049	Q108133389		Q1586063 Q18002399 Q17520926 Q16421983 Q18964343	father has no P735 given name object	
6000000002851065939	Fredrik Christian Mortensen Grønvold	mortensen	6000000002851006049	Q108133389		Q1586063 Q18002399 Q17520926 Q16421983 Q18964343	father has no P735 given name object	
6000000002853497953	Christian Daniel Danielsen Orning	danielsen	6000000002625081056	Q110302758		Q14516546 Q48781188	father has no P735 given name object	
6000000002853517700	Blanceflor Catharina Danielsdatter Orning	danielsdatter	6000000002625081056	Q110302758		Q14516546 Q48781188	father has no P735 given name object	Q110302756
6000000002853524930	David Friderich Danielsen Orning	danielsen	6000000002625081056	Q110302758		Q14516546 Q48781188	father has no P735 given name object	
6000000002853593570	Berent Andreas Danielsen Orning	danielsen	6000000002625081056	Q110302758		Q14516546 Q48781188	father has no P735 given name object	
6000000002853853054	Owe Erich Danielsen Orning	danielsen	6000000002625081056	Q110302758		Q14516546 Q48781188	father has no P735 given name object	
6000000002853936500	Claus Eggertsen Ulfeldt	eggertsen	6000000008925340517	Q12309463	Q55375963	Q55375963	RESOLVES	Q12306477
6000000002854073030	Dorthe Ovesdatter Lunge	ovesdatter	6000000007470795309	Q103780866	Q1760107	Q1760107	RESOLVES	
6000000002854086294	Ellen Jensdatter Løvenbalk	jensdatter	6000000003344745168	Q12319408	Q2246251	Q2246251	RESOLVES	
6000000002855386431	Just Hansen Munch	hansen	6000000017557426235	Q14954404	Q632842	Q632842 Q632842	RESOLVES	
6000000002857983570	Magdalena Stensdotter Sture	stensdotter	6000000006587531235	Q541674	Q13422978	Q13422978	RESOLVES	
