geni_id,our_name,qid,parent_geni,parent_name,our_siblings_recorded,their_siblings_recorded,shape,sex,dates,round,our_exports,sex_refused_it
6000000006294422092,,Q77096354,6000000006294369019,Sigrid Marie Andreassen,2,2,BOTH sides record more,agree,,1,,
6000000006347606509,Gudbrand Thesen,Q107041685,6000000026205747550,Oluf Johan Gudbrand Tesen,1,1,both sides record ONE child,agree,within 10y,1,,
6000000006366471989,Georg von Waldburg,Q93521333,6000000003827484812,Georg von Waldburg,1,1,both sides record ONE child,agree,,1,,
6000000006444136450,Joan Neville,Q61971938,6000000002216776538,John de Neville Esq.,1,1,both sides record ONE child,agree,within 10y,1,,
6000000006444144396,Elizabeth Stanley Countess of Huntingdon,Q6470130,6000000006444144401,Ferdinando Stanley,3,3,BOTH sides record more,agree,within 10y,1,,
6000000006444209558,Joan Dacre,Q75933664,6000000006444214285,William Dacre,2,2,BOTH sides record more,agree,within 10y,1,,
6000000006444226531,Jeanne Blanche de Valois,Q3176223,6000000000307278841,Blanche d'Evreux reine de France,1,1,both sides record ONE child,agree,within 10y,1,,
6000000006444272064,Robert de Ferrers,Q7351398,6000000000614604789,John de Ferrers 4th Baron Ferrers of Chartley,1,1,both sides record ONE child,agree,,1,,
6000000006444341534,Helen Tudor,Q75387592,6000000007105746403,Jasper Tudor 1st and last Duke of Bedford,1,1,both sides record ONE child,agree,within 10y,1,,
6000000006444357406,Humphrey Fitz-Alan,Q5941395,6000000006444398228,John FitzAlan 14th Earl of Arundel,1,1,both sides record ONE child,agree,within 10y,1,,
6000000006444422493,Johann Habsburg,Q157107,6000000007486387786,Barbara Blomberg,1,1,both sides record ONE child,agree,within 10y,1,,
6000000006444496585,Jean de Mailly,Q107975507,6000000006444496545,Ferri II de Mailly Baron de Conty,3,3,BOTH sides record more,agree,within 10y,1,,
6000000006444735316,Elizabeth Fitzwalter,Q18546157,6000000006444364786,Walter FitzWalter,1,1,both sides record ONE child,agree,within 10y,1,,
6000000006714386401,Mahaut de Courtenay contessa di Chieti,Q48688682,6000000006714512140,Raoul de Courtenay,1,1,both sides record ONE child,agree,within 10y,1,,
6000000006717892643,Gustaf Oxenstierna af Korsholm och Wasa,Q124667271,6000000006127255886,Gustaf Gabrielsson Oxenstierna till Mörby,1,1,both sides record ONE child,agree,within 10y,1,,
6000000006727770052,Juliane Countess Of Barby Muhlingen,Q55168642,6000000006727764771,Albrecht von Barby-Mühlingen X,2,2,BOTH sides record more,agree,24y apart,1,,
6000000006727794194,Wilhelm Welf Herzog,Q75246648,6000000001500239587,"Otto V ""der Siegreiche"" Welf Herzog",2,2,BOTH sides record more,agree,,1,,
6000000006727805588,Georg Habsburg Prinz,Q1032263,6000000001521816731,"Albrecht II II. von Habsburg King of Hungary, Bohemia and Croatia, Duke of Austria, KG",4,4,BOTH sides record more,agree,within 10y,1,,
6000000006727817029,"Anna, von Hoya Herzogin, Gräfin von Reifferscheid",Q54871207,6000000006727810139,"Anna zur Lippe gräfin zu Hoya, Nassau-Beilstein",2,2,BOTH sides record more,agree,14y apart,1,,
6000000006727830329,Agnes Anhalt-Dessau Princess,Q6310203,6000000003827467568,Barnim Viii Duke Pomerania-Rügen VIII,1,1,both sides record ONE child,agree,within 10y,1,,
6000000006727830573,Anna von Katzenelnbogen,Q101518721,6000000001504993353,Eberhard V von Katzenelnbogen,1,1,both sides record ONE child,agree,within 10y,1,,
6000000006727845313,Elisabeth von Katzenelnbogen,Q110153915,6000000003827484104,Eberhard von Katzenelnbogen III.,1,1,both sides record ONE child,agree,,1,,
6000000006727873223,Pribislava Iaroslavovna of Volhynia,Q21154039,6000000014170256977,Rogneda Mstislavna of Kiev Princess,2,2,BOTH sides record more,agree,within 10y,1,,
6000000006727947771,John Bruce,Q22115475,6000000006119816324,Elizabeth de Burgh Aylher de Burgh Queen of Scots,4,4,BOTH sides record more,agree,within 10y,1,,
6000000006727956736,Bernard de Brus of Conington and Exton,Q75242785,6000000000701219068,Robert (Of Annandale) de Brus 4th Lord of Annandale,2,2,BOTH sides record more,agree,,1,,
6000000006733672169,Agneta Knutsdotter Lillie till Ökna,Q99301913,6000000007255497390,Knut Andersson (Lillie af Ökna),2,2,BOTH sides record more,agree,,1,,
6000000006782823783,Alburga,Q4063418,6000000000297316210,Ealhmund,2,2,BOTH sides record more,agree,,1,,
6000000006804555945,David of Scotland Prince Of Scotland,Q75384364,6000000000436936320,Margaret Plantagenet Queen Of Scots,3,3,BOTH sides record more,agree,within 10y,1,,
6000000006856882192,Lucius Julius Caesar IV,Q515204,6000000002187599883,Lucius Julius Caesar III,2,2,BOTH sides record more,agree,within 10y,1,,
6000000006856952085,Sextus Julius Caesar,Q302813,6000000005759156012,Gaius Julius Caesar,3,3,BOTH sides record more,agree,,1,,
6000000006857813421,Claudia Augusta Caesar,Q1275952,6000000006858827010,Poppaea Sabina,2,2,BOTH sides record more,agree,within 10y,1,,
6000000006906647563,Basilia de Clare,Q75384449,6000000003146930329,Gilbert FitzGilbert de Clare 1st Earl of Pembroke,2,2,BOTH sides record more,agree,,1,,
6000000006906805701,Robert,Q262726,6000000002245794809,Robert I Capet count of Artois,2,2,BOTH sides record more,agree,within 10y,1,,
6000000006908912632,Randon I de Joyeuse Baron de Joyeuse,Q102825558,6000000006910117511,Alexandrine de Peyre,1,1,both sides record ONE child,agree,,1,,
6000000006951436125,Christina Sigrid Bielke,Q118179630,6000000003174748171,Svante Turesson Bielke till Kråkerum,3,3,BOTH sides record more,agree,within 10y,1,,
6000000007068616566,Maria Elisabeth Clara van den Bergh,Q76263146,6000000007068934100,"Herman van den Bergh heer van Bijland, Hedel, …",1,1,both sides record ONE child,agree,within 10y,1,,
6000000007151675195,Ildebrandino VIII Aldobrandeschi conte di Santa Fiora e Sovana,Q82616647,6000000094525426839,"Ildebrandino VII ""Novello"" Aldobrandeschi conte di Santa Fiora e Sovana",1,1,both sides record ONE child,agree,,1,,
6000000007213001269,,Q878432,6000000007212915489,,2,2,BOTH sides record more,agree,,1,,
6000000007235264795,Guillaume de Sully sur Loire I,Q101509720,6000000007235904335,Guyon de Sully Seigneur de Beaujeu,2,2,BOTH sides record more,agree,within 10y,1,,
6000000007372768349,Engelbrecht von Tiesenhausen,Q98698808,6000000007377162425,Johann von Tiesenhausen,2,2,BOTH sides record more,agree,,1,,
6000000007399863113,Jean I I de Lorraine duc de Lorraine,Q562106,6000000000542097375,Marie de Châtillon,1,1,both sides record ONE child,agree,within 10y,1,,
6000000007409531308,Charles d'Anjou comte du Maine,Q1338799,6000000006444496621,Louis II d'Anjou re di Napoli,5,5,BOTH sides record more,agree,within 10y,1,,
6000000007442038318,Margaretha (a) Luther,Q15450045,6000000000830497857,Martin Luther,6,6,BOTH sides record more,agree,within 10y,1,,
6000000007453771202,Anna Joakimsdotter Fleming,Q112970880,5278197875040068541,Joakim Eriksson Fleming till Qvidja,1,1,both sides record ONE child,agree,within 10y,1,,
6000000007455722476,NN (? Beatriz Panantzin),Q16241907,6000000000205108437,Cuitláhuac de Iztapalapa 10mo Tlatoani de Tenochtitlan,1,1,both sides record ONE child,agree,,1,,
6000000007480725538,Filippa Eriksdotter Fleming,Q16594821,5278199919360025491,Hebbla Siggesdotter Larsson (Sparre af Rossvik),3,3,BOTH sides record more,agree,,1,,
6000000007510043633,Adelais Agnes d'Ardennes de Troyes,Q76021047,6000000001209857715,Robert de Vermandois comte de Meaux et de Troyes,4,4,BOTH sides record more,agree,,1,,
6000000007511982322,Margareta Göransdotter Bonde,Q108409679,6000000008549192431,Göran Tordsson Bonde,1,1,both sides record ONE child,agree,,1,,
6000000007530176063,Charles Félix Jean-Baptiste Camerata-Passionei di Mazzoleni,Q5077906,6000000008520363193,Elisa Napoleone Baciocchi,1,1,both sides record ONE child,agree,within 10y,1,,
6000000007574251294,Gustaf Eriksson Örnevinge,Q133283879,6000000002395389417,Erik Pedersson Brahe till Visingsborg,2,2,BOTH sides record more,agree,within 10y,1,,
6000000007606761680,Robert Baynton,Q76322599,6000000007606027524,Joan de Etchingham,2,2,BOTH sides record more,agree,within 10y,1,,
6000000007642211549,Gioacchino Rasponi Murat,Q75768496,6000000007357684508,Gioacchino Rasponi Murat,5,5,BOTH sides record more,agree,within 10y,1,,
6000000007663209256,Johan Gustavsson Örnevinge,Q136006150,6000000003733325131,Gustaf Pedersson Brahe till Visingsborg,1,1,both sides record ONE child,agree,,1,,
6000000007749094375,Christense Olufsdatter Lunge til Bratskovs,Q110302805,6000000006713157689,Oluf Olufsen Lunge til Odden,2,2,BOTH sides record more,agree,,1,,
6000000007871257305,Lucius Julius Libo II,Q89588511,6000000003051250763,Lucius Julius Libo consul 267 BC,1,1,both sides record ONE child,agree,,1,,
6000000007935157666,Katarina Magnusdotter,Q4958305,4285001,Magnus Birgersson,1,1,both sides record ONE child,agree,,1,,
6000000007947489857,Haydar 6th leader of the Safaviyya Sufi order and first of the Shirvanshahs (32),Q3119243,6000000027127209358,Khadijeh Begum Aq Qoyunlu,1,1,both sides record ONE child,agree,within 10y,1,,
6000000007980672843,Private,Q53709684,6000000007980783713,"Unn Goggi ""Lill"" Egede Nissen",2,2,BOTH sides record more,agree,,1,,
6000000008003077411,,Q45690556,6000000007512887719,,3,3,BOTH sides record more,agree,,1,,
6000000008053385480,"Mathilde d'Avesnes Princess of Achaia & Andravida, Countess of Gravina",Q287015,6000000006906816132,Floris d'Avesnes prince of Achaja,1,1,both sides record ONE child,agree,within 10y,1,,
6000000008112991875,Märta Persdotter (Forstena),Q139255054,6000000007513633726,Per Hansson (Forstena) d.y.,2,2,BOTH sides record more,agree,,1,,
6000000008123706917,Johan Jakob Burensköld,Q109251984,6000000008123837735,Henrik Johan Burensköld,1,1,both sides record ONE child,agree,within 10y,1,,
6000000008189412126,Jaume III 'el Temerari' de Mallorca rei de Mallorca,Q727402,6000000006405101196,Isabelle de Sabran Lady of Ansouis,1,1,both sides record ONE child,agree,within 10y,1,,
6000000008211190138,Menelaus of Egypt,Q1227205,6000000008630613117,Arsinoe I,2,2,BOTH sides record more,agree,,1,,
6000000008248606225,"Hugh ""the Dull"" Douglas",Q5933268,6000000000701222098,William “le Hardi” Douglas Lord of Douglas,3,3,BOTH sides record more,agree,within 10y,1,,
6000000008415775537,Helena Palaiologina bizantine princess,Q16863399,6000000008415722429,Demetrios Palaiologos Despot in the Morea,1,1,both sides record ONE child,agree,17y apart,1,,
6000000008416337526,Luise Maria Anna Schlosser,Q55887731,6000000008415958180,Johann Georg Schlosser,1,1,both sides record ONE child,agree,within 10y,1,,
6000000008458963933,Maria Osorio y Pimentel 2º Marquesa de Villafranca,Q3850618,6000000003858782247,Luis Alfonso Pimentel y Pacheco I Marqués de Villafranca del Bierzo,1,1,both sides record ONE child,agree,within 10y,1,,
6000000008506694917,Teispes,Q310095,6000000006131105658,Achaemenes,1,1,both sides record ONE child,agree,,1,,
6000000008533150327,Private,Q4949804,6000000005382646696,Göran Rubenson,1,1,both sides record ONE child,agree,,1,,
6000000008538116147,Françoise de Brézé comtesse de Maulevrier,Q3086636,6000000000770001473,Diane de Poitiers,2,2,BOTH sides record more,agree,within 10y,1,,
6000000008595237964,Wilhelm Wolff Beer,Q60133,6000000008595052175,Jakob Jehuda Herz Beer,4,4,BOTH sides record more,agree,within 10y,1,,
6000000008612054983,Thomas Carl Sigurd Lagerman,Q107599488,6000000008612099361,Anna Margot Lucia Wilhelmson,1,1,both sides record ONE child,agree,within 10y,1,,
6000000008658572439,"Sartak, Khan of the Golden Horde",Q19489,6000000009038418751,Borakchin iš Alči-Totorių,1,1,both sides record ONE child,agree,,1,,
6000000008678145741,Teresa Orsini,Q76018206,6000000016245296384,"Domenico Orsini, Principe di Solofra",2,2,BOTH sides record more,agree,within 10y,1,,
6000000008737044883,,Q13565736,6000000016130621853,Tadamitsu Nakayama,1,1,both sides record ONE child,agree,,1,,
6000000008778566062,Margaret of Masovia,Q6760087,6000000006727862020,Margarita Racyborska,1,1,both sides record ONE child,agree,,1,,
6000000008782026242,Private,Q76022181,6000000008783110049,Elena Peñaranda Minchín,2,2,BOTH sides record more,agree,,1,,
6000000008784988821,Sadoc,Q18699268,6000000003289560803,Lebaidah,1,1,both sides record ONE child,agree,,1,,
6000000008787179248,Ludwig III Graf von Württemberg,Q69304,6000000003827727681,Ludwig II von Württemberg,2,2,BOTH sides record more,agree,within 10y,1,,
6000000008805859285,Maria Komnèna,Q3292454,362164304500001795,Alexios Komnenos,1,1,both sides record ONE child,agree,,1,,
6000000008844369403,Joan Valois,Q6205642,6000000001376154392,"Isabella de Valois of France, Queen consort of England",1,1,both sides record ONE child,agree,within 10y,1,,
6000000008851596731,Joseph Crawford,Q123574329,6000000008630347152,William Harris Crawford,1,1,both sides record ONE child,agree,,1,,
6000000008863177025,Cesare Buonaparte,Q110155018,6000000001232690155,Giovanni Buonaparte,1,1,both sides record ONE child,agree,,1,,
6000000008900345383,Sofia Karlsdotter,Q4959926,4293237,Karl Sverkersson Sverkersson,2,2,BOTH sides record more,agree,,1,,
6000000009031058586,"Johann ""Parricida"" von Habsburg",Q696784,6000000001500929223,Agnes von Böhmen Anežka Přemyslovna,1,1,both sides record ONE child,agree,within 10y,1,,
6000000009094205780,Sophia Yurievna,Q134929430,6000000002322337575,Yury of Moscow,1,1,both sides record ONE child,agree,,1,,
6000000009144964785,Titus Flavius Titianus Praefect of Egypt,Q12296417,6000000005378117944,Flavia Julia Titi,1,1,both sides record ONE child,agree,,1,,
6000000009177717282,Ghiyāth ad-Dīn Kaykhusraw bin Kayqubād sultan of the Seljuqs of Rûm,Q467001,6000000009177680320,'Alā ad-Dīn Kayqubād bin Kaykāvūs Seljuk Sultan of Rûm,1,1,both sides record ONE child,agree,,1,,
6000000009204846287,Hanna Nikolaevna Ostyk,Q111219213,6000000014877320626,Anna Romanovna Drutska-Lubetska,1,1,both sides record ONE child,agree,,1,,
6000000009243720536,Konstantinos Palaiologinos,Q11303018,6000000003067185677,Anna Árpád Princess of Hungary and Croatia,2,2,BOTH sides record more,agree,within 10y,1,,
