geni_id,token,sex,qid,verdict
6000000044165093948,María,F,Q18088640,resolved by sex
6000000044165093948,María,F,Q18088640,resolved by sex
6000000044223135605,María,F,Q18088640,resolved by sex
6000000044391896639,María,F,Q18088640,resolved by sex
6000000044495227061,María,F,Q18088640,resolved by sex
6000000044495227061,María,F,Q18088640,resolved by sex
6000000044522990982,María,F,Q18088640,resolved by sex
6000000045289698908,María,F,Q18088640,resolved by sex
6000000045289767868,María,F,Q18088640,resolved by sex
6000000045454838933,María,F,Q18088640,resolved by sex
6000000045455546910,María,F,Q18088640,resolved by sex
6000000045455738844,María,F,Q18088640,resolved by sex
6000000045461377821,María,F,Q18088640,resolved by sex
6000000045462191887,María,F,Q18088640,resolved by sex
6000000045676637278,María,F,Q18088640,resolved by sex
6000000045919669986,María,F,Q18088640,resolved by sex
6000000046202013100,María,F,Q18088640,resolved by sex
6000000046202013100,María,F,Q18088640,resolved by sex
6000000046204312463,María,F,Q18088640,resolved by sex
6000000046247108885,María,F,Q18088640,resolved by sex
6000000046528289253,María,F,Q18088640,resolved by sex
6000000046612405052,María,M,Q109785195,resolved by sex
6000000046613906862,María,F,Q18088640,resolved by sex
6000000046702931896,María,F,Q18088640,resolved by sex
6000000046702931896,María,F,Q18088640,resolved by sex
6000000046881721359,María,F,Q18088640,resolved by sex
6000000046905604917,María,F,Q18088640,resolved by sex
6000000047061669843,María,F,Q18088640,resolved by sex
6000000047425335889,María,F,Q18088640,resolved by sex
6000000047506455893,María,F,Q18088640,resolved by sex
6000000047597782942,María,F,Q18088640,resolved by sex
6000000047599055980,María,F,Q18088640,resolved by sex
6000000047717908851,María,F,Q18088640,resolved by sex
6000000047823327934,María,F,Q18088640,resolved by sex
6000000047828558826,María,F,Q18088640,resolved by sex
6000000047830643857,María,F,Q18088640,resolved by sex
6000000047850704398,María,F,Q18088640,resolved by sex
6000000047899483158,María,F,Q18088640,resolved by sex
6000000047938069324,María,F,Q18088640,resolved by sex
6000000047939569963,María,F,Q18088640,resolved by sex
6000000047981173365,María,F,Q18088640,resolved by sex
6000000048172523025,María,F,Q18088640,resolved by sex
6000000048233050992,María,F,Q18088640,resolved by sex
6000000048233749898,María,F,Q18088640,resolved by sex
6000000048518129186,María,F,Q18088640,resolved by sex
6000000049320435957,María,F,Q18088640,resolved by sex
6000000049463496927,María,F,Q18088640,resolved by sex
6000000049535878044,María,F,Q18088640,resolved by sex
6000000049536812190,María,F,Q18088640,resolved by sex
6000000049537174195,María,F,Q18088640,resolved by sex
6000000049537603972,María,F,Q18088640,resolved by sex
6000000049537997825,María,F,Q18088640,resolved by sex
6000000049538077994,María,F,Q18088640,resolved by sex
6000000049583084843,María,F,Q18088640,resolved by sex
6000000049746118898,María,F,Q18088640,resolved by sex
6000000049859206062,María,F,Q18088640,resolved by sex
6000000049890670683,María,F,Q18088640,resolved by sex
6000000050195636930,María,F,Q18088640,resolved by sex
6000000050195636930,María,F,Q18088640,resolved by sex
6000000050221371836,María,F,Q18088640,resolved by sex
6000000050256029971,María,F,Q18088640,resolved by sex
6000000050334505149,María,F,Q18088640,resolved by sex
6000000050458752683,María,F,Q18088640,resolved by sex
6000000050520013871,María,F,Q18088640,resolved by sex
6000000050549277953,María,F,Q18088640,resolved by sex
6000000050761546056,María,F,Q18088640,resolved by sex
6000000050924775873,María,M,Q109785195,resolved by sex
6000000050924918821,María,M,Q109785195,resolved by sex
6000000050964072141,María,F,Q18088640,resolved by sex
6000000050978298823,María,F,Q18088640,resolved by sex
6000000050980253962,María,F,Q18088640,resolved by sex
6000000051038892964,María,F,Q18088640,resolved by sex
6000000051041674865,María,F,Q18088640,resolved by sex
6000000051041751835,María,M,Q109785195,resolved by sex
6000000051043240141,María,F,Q18088640,resolved by sex
6000000051214087833,María,F,Q18088640,resolved by sex
6000000051516034222,María,F,Q18088640,resolved by sex
6000000051902050092,María,F,Q18088640,resolved by sex
6000000051955533944,María,F,Q18088640,resolved by sex
6000000051963242828,María,F,Q18088640,resolved by sex
6000000052002835677,María,F,Q18088640,resolved by sex
6000000052002844917,María,F,Q18088640,resolved by sex
6000000052017968085,María,F,Q18088640,resolved by sex
6000000052017968085,María,F,Q18088640,resolved by sex
6000000052068457995,María,F,Q18088640,resolved by sex
6000000052121397195,María,F,Q18088640,resolved by sex
6000000052121679821,María,F,Q18088640,resolved by sex
6000000052375339821,María,F,Q18088640,resolved by sex
6000000052376260107,María,F,Q18088640,resolved by sex
6000000052376513859,María,F,Q18088640,resolved by sex
6000000052567295316,María,F,Q18088640,resolved by sex
6000000052695024965,María,F,Q18088640,resolved by sex
6000000052695024965,María,F,Q18088640,resolved by sex
6000000052791266843,María,F,Q18088640,resolved by sex
6000000052815935905,María,F,Q18088640,resolved by sex
6000000052823561095,María,M,Q109785195,resolved by sex
6000000052857514880,María,F,Q18088640,resolved by sex
6000000052860475340,María,F,Q18088640,resolved by sex
6000000052861788028,María,F,Q18088640,resolved by sex
6000000052892315871,María,F,Q18088640,resolved by sex
6000000052945660072,María,F,Q18088640,resolved by sex
6000000053113483960,María,F,Q18088640,resolved by sex
6000000053134159913,María,F,Q18088640,resolved by sex
6000000053156318922,María,F,Q18088640,resolved by sex
6000000053182704932,María,F,Q18088640,resolved by sex
6000000053316592922,María,F,Q18088640,resolved by sex
6000000053400239519,María,F,Q18088640,resolved by sex
6000000053400239519,María,F,Q18088640,resolved by sex
6000000053400389903,María,F,Q18088640,resolved by sex
6000000053402669961,María,F,Q18088640,resolved by sex
6000000053674622877,María,F,Q18088640,resolved by sex
6000000053698690157,María,F,Q18088640,resolved by sex
6000000053707520975,María,F,Q18088640,resolved by sex
6000000053707520975,María,F,Q18088640,resolved by sex
6000000053810857982,María,F,Q18088640,resolved by sex
6000000053842415144,María,F,Q18088640,resolved by sex
6000000054561580833,María,F,Q18088640,resolved by sex
6000000055010524821,María,F,Q18088640,resolved by sex
6000000055164308216,María,F,Q18088640,resolved by sex
6000000055164706149,María,F,Q18088640,resolved by sex
6000000055164932035,María,F,Q18088640,resolved by sex
6000000055338852962,María,F,Q18088640,resolved by sex
6000000055398914156,María,M,Q109785195,resolved by sex
6000000055464722487,María,F,Q18088640,resolved by sex
6000000055464722487,María,F,Q18088640,resolved by sex
6000000055465701060,María,F,Q18088640,resolved by sex
6000000055465701060,María,F,Q18088640,resolved by sex
6000000055465878979,María,M,Q109785195,resolved by sex
6000000055465878979,María,M,Q109785195,resolved by sex
6000000055465963867,María,M,Q109785195,resolved by sex
6000000055465963867,María,M,Q109785195,resolved by sex
6000000055465982902,María,F,Q18088640,resolved by sex
6000000055465982902,María,F,Q18088640,resolved by sex
6000000055466104857,María,F,Q18088640,resolved by sex
6000000055466104857,María,F,Q18088640,resolved by sex
6000000055466124827,María,F,Q18088640,resolved by sex
6000000055466124827,María,F,Q18088640,resolved by sex
6000000055536839142,María,F,Q18088640,resolved by sex
6000000055540705937,María,F,Q18088640,resolved by sex
6000000055754372190,María,F,Q18088640,resolved by sex
6000000056305308856,María,F,Q18088640,resolved by sex
6000000056393872960,María,M,Q109785195,resolved by sex
6000000056432980021,María,F,Q18088640,resolved by sex
6000000056595202312,María,F,Q18088640,resolved by sex
6000000056683883889,María,F,Q18088640,resolved by sex
6000000056945329889,María,F,Q18088640,resolved by sex
6000000057283250110,María,F,Q18088640,resolved by sex
6000000057346416944,María,F,Q18088640,resolved by sex
6000000057348179911,María,F,Q18088640,resolved by sex
6000000057348246821,María,M,Q109785195,resolved by sex
6000000057348919928,María,F,Q18088640,resolved by sex
6000000057348919928,María,F,Q18088640,resolved by sex
6000000057348919928,María,F,Q18088640,resolved by sex
6000000057376545912,María,F,Q18088640,resolved by sex
6000000057376545912,María,F,Q18088640,resolved by sex
6000000057391885891,María,F,Q18088640,resolved by sex
6000000057391885891,María,F,Q18088640,resolved by sex
6000000057529743836,María,F,Q18088640,resolved by sex
6000000057598991914,María,F,Q18088640,resolved by sex
6000000057651230037,María,F,Q18088640,resolved by sex
6000000057689407209,María,F,Q18088640,resolved by sex
6000000058400211985,María,F,Q18088640,resolved by sex
6000000058519174838,María,F,Q18088640,resolved by sex
6000000058569190833,María,F,Q18088640,resolved by sex
6000000058569190833,María,F,Q18088640,resolved by sex
6000000058937782176,María,F,Q18088640,resolved by sex
6000000058939226846,María,F,Q18088640,resolved by sex
6000000059201290864,María,F,Q18088640,resolved by sex
6000000059653294905,María,F,Q18088640,resolved by sex
6000000059655202836,María,F,Q18088640,resolved by sex
6000000059724445636,María,F,Q18088640,resolved by sex
6000000059725248235,María,F,Q18088640,resolved by sex
6000000059780980954,María,F,Q18088640,resolved by sex
6000000059816311829,María,F,Q18088640,resolved by sex
6000000059909716413,María,F,Q18088640,resolved by sex
6000000060001007005,María,F,Q18088640,resolved by sex
6000000060001007005,María,F,Q18088640,resolved by sex
6000000060002011842,María,F,Q18088640,resolved by sex
6000000060002011842,María,F,Q18088640,resolved by sex
6000000060422264873,María,F,Q18088640,resolved by sex
6000000060422264873,María,F,Q18088640,resolved by sex
6000000060512030996,María,F,Q18088640,resolved by sex
6000000060819592066,María,F,Q18088640,resolved by sex
6000000061817784943,María,F,Q18088640,resolved by sex
6000000062106507091,María,F,Q18088640,resolved by sex
6000000062106507091,María,F,Q18088640,resolved by sex
6000000062447429293,María,F,Q18088640,resolved by sex
6000000062705619903,María,F,Q18088640,resolved by sex
6000000062705619903,María,F,Q18088640,resolved by sex
6000000063535101903,María,F,Q18088640,resolved by sex
6000000065030581035,María,F,Q18088640,resolved by sex
6000000065066459829,María,F,Q18088640,resolved by sex
6000000065076790085,María,F,Q18088640,resolved by sex
6000000065077332924,María,F,Q18088640,resolved by sex
6000000065270869823,María,F,Q18088640,resolved by sex
6000000065271981822,María,F,Q18088640,resolved by sex
6000000065650385200,María,F,Q18088640,resolved by sex
6000000066651741821,María,F,Q18088640,resolved by sex
6000000067393601833,María,F,Q18088640,resolved by sex
6000000067972055824,María,F,Q18088640,resolved by sex
6000000068320342970,María,F,Q18088640,resolved by sex
6000000069509204909,María,F,Q18088640,resolved by sex
6000000069552278039,María,F,Q18088640,resolved by sex
6000000069658894301,María,F,Q18088640,resolved by sex
6000000069707238193,María,F,Q18088640,resolved by sex
6000000069915539030,María,F,Q18088640,resolved by sex
6000000071260133853,María,F,Q18088640,resolved by sex
6000000071472973105,María,F,Q18088640,resolved by sex
6000000071473188830,María,F,Q18088640,resolved by sex
6000000071473260015,María,F,Q18088640,resolved by sex
6000000071486465938,María,F,Q18088640,resolved by sex
6000000071556690470,María,F,Q18088640,resolved by sex
6000000071558055869,María,F,Q18088640,resolved by sex
6000000071616923298,María,F,Q18088640,resolved by sex
6000000071618230957,María,F,Q18088640,resolved by sex
6000000071620143096,María,F,Q18088640,resolved by sex
6000000071741499041,María,F,Q18088640,resolved by sex
6000000071901677906,María,F,Q18088640,resolved by sex
6000000071901677906,María,F,Q18088640,resolved by sex
6000000071901677906,María,F,Q18088640,resolved by sex
6000000071901677906,María,F,Q18088640,resolved by sex
6000000071935683036,María,F,Q18088640,resolved by sex
6000000071935860959,María,F,Q18088640,resolved by sex
6000000071935861070,María,M,Q109785195,resolved by sex
6000000071954708340,María,F,Q18088640,resolved by sex
6000000071956755184,María,F,Q18088640,resolved by sex
6000000072042898833,María,F,Q18088640,resolved by sex
6000000072046607184,María,F,Q18088640,resolved by sex
6000000072047612890,María,F,Q18088640,resolved by sex
6000000072890627980,María,F,Q18088640,resolved by sex
6000000073302561872,María,F,Q18088640,resolved by sex
6000000073303187929,María,F,Q18088640,resolved by sex
6000000073400613303,María,F,Q18088640,resolved by sex
6000000073826449922,María,F,Q18088640,resolved by sex
6000000074275318992,María,F,Q18088640,resolved by sex
6000000074385087821,María,F,Q18088640,resolved by sex
6000000074711706821,María,F,Q18088640,resolved by sex
6000000074787182378,María,F,Q18088640,resolved by sex
6000000074841466024,María,F,Q18088640,resolved by sex
6000000074841466024,María,F,Q18088640,resolved by sex
6000000074857893840,María,F,Q18088640,resolved by sex
6000000074932706901,María,F,Q18088640,resolved by sex
6000000075063058070,María,F,Q18088640,resolved by sex
6000000075143491821,María,F,Q18088640,resolved by sex
6000000075145917101,María,F,Q18088640,resolved by sex
6000000075146193014,María,F,Q18088640,resolved by sex
6000000075146635946,María,F,Q18088640,resolved by sex
6000000075146804908,María,F,Q18088640,resolved by sex
6000000075157088843,María,F,Q18088640,resolved by sex
6000000075706881850,María,F,Q18088640,resolved by sex
6000000075756983152,María,F,Q18088640,resolved by sex
6000000075756983152,María,F,Q18088640,resolved by sex
6000000075798850444,María,F,Q18088640,resolved by sex
6000000075798850444,María,F,Q18088640,resolved by sex
6000000075799695869,María,F,Q18088640,resolved by sex
6000000075799695869,María,F,Q18088640,resolved by sex
6000000075799757940,María,F,Q18088640,resolved by sex
6000000075799757940,María,F,Q18088640,resolved by sex
6000000075799800852,María,F,Q18088640,resolved by sex
6000000075799800852,María,F,Q18088640,resolved by sex
6000000075862859949,María,F,Q18088640,resolved by sex
6000000076240299268,María,F,Q18088640,resolved by sex
6000000076240488851,María,F,Q18088640,resolved by sex
6000000076287794833,María,F,Q18088640,resolved by sex
6000000076287970824,María,F,Q18088640,resolved by sex
6000000076288039886,María,F,Q18088640,resolved by sex
6000000076305994985,María,F,Q18088640,resolved by sex
6000000076305994985,María,F,Q18088640,resolved by sex
6000000076572371922,María,F,Q18088640,resolved by sex
6000000076695626790,María,F,Q18088640,resolved by sex
6000000076697600568,María,F,Q18088640,resolved by sex
6000000076697600568,María,F,Q18088640,resolved by sex
6000000076747744040,María,F,Q18088640,resolved by sex
6000000077051630893,María,F,Q18088640,resolved by sex
6000000077316799659,María,M,Q109785195,resolved by sex
6000000077316799659,María,M,Q109785195,resolved by sex
6000000077440238137,María,F,Q18088640,resolved by sex
6000000077440238137,María,F,Q18088640,resolved by sex
6000000077455057893,María,F,Q18088640,resolved by sex
6000000077493762383,María,F,Q18088640,resolved by sex
6000000077493762383,María,F,Q18088640,resolved by sex
6000000077494172552,María,F,Q18088640,resolved by sex
6000000077494172552,María,F,Q18088640,resolved by sex
6000000077494176081,María,F,Q18088640,resolved by sex
6000000077494176081,María,F,Q18088640,resolved by sex
6000000077660113802,María,F,Q18088640,resolved by sex
6000000077668458875,María,F,Q18088640,resolved by sex
6000000077832407764,María,F,Q18088640,resolved by sex
6000000077832407764,María,F,Q18088640,resolved by sex
6000000077833984056,María,M,Q109785195,resolved by sex
6000000077833984056,María,M,Q109785195,resolved by sex
6000000077835768134,María,F,Q18088640,resolved by sex
6000000077835768134,María,F,Q18088640,resolved by sex
6000000077874723725,María,F,Q18088640,resolved by sex
6000000077874723725,María,F,Q18088640,resolved by sex
6000000077875597324,María,F,Q18088640,resolved by sex
6000000077875597324,María,F,Q18088640,resolved by sex
6000000077879984228,María,F,Q18088640,resolved by sex
6000000077879984228,María,F,Q18088640,resolved by sex
6000000077915540949,María,F,Q18088640,resolved by sex
6000000078045468661,María,F,Q18088640,resolved by sex
6000000078063085281,María,F,Q18088640,resolved by sex
6000000078063085281,María,F,Q18088640,resolved by sex
6000000078278117014,María,F,Q18088640,resolved by sex
6000000078316696573,María,F,Q18088640,resolved by sex
6000000078342355864,María,F,Q18088640,resolved by sex
6000000078342355864,María,F,Q18088640,resolved by sex
6000000078342421898,María,F,Q18088640,resolved by sex
6000000078342421898,María,F,Q18088640,resolved by sex
6000000078460625846,María,F,Q18088640,resolved by sex
6000000078553475005,María,F,Q18088640,resolved by sex
6000000078553475005,María,F,Q18088640,resolved by sex
6000000078705712989,María,F,Q18088640,resolved by sex
6000000078877891896,María,F,Q18088640,resolved by sex
6000000078878476998,María,F,Q18088640,resolved by sex
6000000078883123749,María,F,Q18088640,resolved by sex
6000000078883647013,María,F,Q18088640,resolved by sex
6000000078885099936,María,F,Q18088640,resolved by sex
6000000078941566521,María,F,Q18088640,resolved by sex
6000000078941566521,María,F,Q18088640,resolved by sex
6000000079268589873,María,F,Q18088640,resolved by sex
6000000079268589873,María,F,Q18088640,resolved by sex
6000000079307680114,María,F,Q18088640,resolved by sex
6000000079328456024,María,F,Q18088640,resolved by sex
6000000079329193219,María,F,Q18088640,resolved by sex
6000000079401388597,María,F,Q18088640,resolved by sex
6000000079408554000,María,F,Q18088640,resolved by sex
6000000079615384515,María,F,Q18088640,resolved by sex
6000000079663584938,María,F,Q18088640,resolved by sex
6000000079664375845,María,F,Q18088640,resolved by sex
6000000079666718502,María,F,Q18088640,resolved by sex
6000000079670724736,María,F,Q18088640,resolved by sex
6000000079682778004,María,F,Q18088640,resolved by sex
6000000079692231833,María,F,Q18088640,resolved by sex
6000000079693071937,María,F,Q18088640,resolved by sex
6000000079693617875,María,F,Q18088640,resolved by sex
6000000079784343913,María,F,Q18088640,resolved by sex
6000000079784807292,María,F,Q18088640,resolved by sex
6000000079808279845,María,F,Q18088640,resolved by sex
6000000079869854969,María,F,Q18088640,resolved by sex
6000000079869854969,María,F,Q18088640,resolved by sex
6000000079943778821,María,F,Q18088640,resolved by sex
6000000080210079225,María,F,Q18088640,resolved by sex
6000000080877711954,María,F,Q18088640,resolved by sex
6000000080877856857,María,M,Q109785195,resolved by sex
6000000080910483823,María,F,Q18088640,resolved by sex
6000000081031840936,María,F,Q18088640,resolved by sex
6000000081032158998,María,F,Q18088640,resolved by sex
6000000081064766876,María,F,Q18088640,resolved by sex
6000000081119837102,María,F,Q18088640,resolved by sex
6000000081136410023,María,F,Q18088640,resolved by sex
6000000081136410023,María,F,Q18088640,resolved by sex
6000000081370621957,María,F,Q18088640,resolved by sex
6000000081370621957,María,F,Q18088640,resolved by sex
6000000081787851321,María,F,Q18088640,resolved by sex
6000000082039343441,María,F,Q18088640,resolved by sex
6000000082039343441,María,F,Q18088640,resolved by sex
6000000082162409882,María,F,Q18088640,resolved by sex
6000000082345608821,María,F,Q18088640,resolved by sex
6000000082345608821,María,F,Q18088640,resolved by sex
6000000082518238339,María,F,Q18088640,resolved by sex
6000000082518238339,María,F,Q18088640,resolved by sex
6000000082518845376,María,F,Q18088640,resolved by sex
6000000082518845376,María,F,Q18088640,resolved by sex
6000000082634244001,María,F,Q18088640,resolved by sex
6000000082723630751,María,F,Q18088640,resolved by sex
6000000082866528998,María,F,Q18088640,resolved by sex
6000000082961694821,María,F,Q18088640,resolved by sex
6000000083031566929,María,F,Q18088640,resolved by sex
6000000083031566929,María,F,Q18088640,resolved by sex
6000000083051950609,María,F,Q18088640,resolved by sex
6000000083073980793,María,M,Q109785195,resolved by sex
6000000083074408658,María,F,Q18088640,resolved by sex
6000000083074859089,María,F,Q18088640,resolved by sex
6000000083105562773,María,M,Q109785195,resolved by sex
6000000083125897676,María,F,Q18088640,resolved by sex
6000000083222438087,María,F,Q18088640,resolved by sex
6000000083222603098,María,F,Q18088640,resolved by sex
6000000083222603098,María,F,Q18088640,resolved by sex
6000000083314935877,María,F,Q18088640,resolved by sex
6000000083364276034,María,F,Q18088640,resolved by sex
6000000083364276034,María,F,Q18088640,resolved by sex
6000000083441303663,María,F,Q18088640,resolved by sex
6000000083441373156,María,F,Q18088640,resolved by sex
6000000083483898568,María,F,Q18088640,resolved by sex
6000000083534792009,María,F,Q18088640,resolved by sex
6000000083559803042,María,F,Q18088640,resolved by sex
6000000083560168157,María,F,Q18088640,resolved by sex
6000000083591361020,María,F,Q18088640,resolved by sex
6000000083601014814,María,F,Q18088640,resolved by sex
6000000083601014814,María,F,Q18088640,resolved by sex
6000000083614207461,María,F,Q18088640,resolved by sex
6000000083615991626,María,F,Q18088640,resolved by sex
6000000083616481129,María,F,Q18088640,resolved by sex
6000000083639848038,María,F,Q18088640,resolved by sex
6000000083658222953,María,F,Q18088640,resolved by sex
6000000083682885898,María,F,Q18088640,resolved by sex
6000000083735927351,María,F,Q18088640,resolved by sex
6000000083736924778,María,F,Q18088640,resolved by sex
6000000083750251946,María,F,Q18088640,resolved by sex
6000000083842979502,María,F,Q18088640,resolved by sex
6000000083847767053,María,F,Q18088640,resolved by sex
6000000083883582998,María,M,Q109785195,resolved by sex
6000000083946130240,María,F,Q18088640,resolved by sex
6000000083964561642,María,F,Q18088640,resolved by sex
6000000083965959894,María,M,Q109785195,resolved by sex
6000000084107473962,María,F,Q18088640,resolved by sex
6000000084301129039,María,F,Q18088640,resolved by sex
6000000084396079108,María,F,Q18088640,resolved by sex
6000000084632738105,María,F,Q18088640,resolved by sex
6000000084725721153,María,F,Q18088640,resolved by sex
6000000084741509080,María,F,Q18088640,resolved by sex
6000000084817337006,María,F,Q18088640,resolved by sex
6000000084995678956,María,F,Q18088640,resolved by sex
6000000084996080227,María,F,Q18088640,resolved by sex
6000000084996080227,María,F,Q18088640,resolved by sex
6000000084996142959,María,F,Q18088640,resolved by sex
6000000084996142959,María,F,Q18088640,resolved by sex
6000000085072591004,María,F,Q18088640,resolved by sex
6000000085072591004,María,F,Q18088640,resolved by sex
6000000085261423847,María,F,Q18088640,resolved by sex
6000000085286095861,María,F,Q18088640,resolved by sex
6000000085310853943,María,F,Q18088640,resolved by sex
6000000085326823850,María,F,Q18088640,resolved by sex
6000000085326984934,María,F,Q18088640,resolved by sex
6000000085327388937,María,F,Q18088640,resolved by sex
6000000085327851851,María,F,Q18088640,resolved by sex
6000000085400291877,María,F,Q18088640,resolved by sex
6000000085400291877,María,F,Q18088640,resolved by sex
6000000086031498937,María,F,Q18088640,resolved by sex
6000000086073843073,María,F,Q18088640,resolved by sex
6000000086084227829,María,F,Q18088640,resolved by sex
6000000086126360001,María,F,Q18088640,resolved by sex
6000000086126769063,María,F,Q18088640,resolved by sex
6000000086860243909,María,M,Q109785195,resolved by sex
6000000086902394840,María,F,Q18088640,resolved by sex
6000000086902394840,María,F,Q18088640,resolved by sex
6000000087090787893,María,F,Q18088640,resolved by sex
6000000087090787893,María,F,Q18088640,resolved by sex
6000000087161297953,María,F,Q18088640,resolved by sex
6000000087161297953,María,F,Q18088640,resolved by sex
6000000087329828872,María,F,Q18088640,resolved by sex
6000000087389162018,María,F,Q18088640,resolved by sex
6000000087389295833,María,F,Q18088640,resolved by sex
6000000087499926821,María,F,Q18088640,resolved by sex
6000000087633731821,María,F,Q18088640,resolved by sex
6000000087813298877,María,F,Q18088640,resolved by sex
6000000087919232120,María,F,Q18088640,resolved by sex
6000000087982055920,María,F,Q18088640,resolved by sex
6000000088270531895,María,F,Q18088640,resolved by sex
6000000088270531895,María,F,Q18088640,resolved by sex
6000000088612390821,María,F,Q18088640,resolved by sex
6000000088672482456,María,F,Q18088640,resolved by sex
6000000088673389004,María,F,Q18088640,resolved by sex
6000000088754223860,María,F,Q18088640,resolved by sex
6000000088959358875,María,F,Q18088640,resolved by sex
6000000089664509699,María,F,Q18088640,resolved by sex
6000000089693238998,María,F,Q18088640,resolved by sex
6000000089693505830,María,F,Q18088640,resolved by sex
6000000089940790913,María,F,Q18088640,resolved by sex
6000000090146962916,María,F,Q18088640,resolved by sex
6000000090267080868,María,F,Q18088640,resolved by sex
6000000090334684957,María,F,Q18088640,resolved by sex
6000000090334684957,María,F,Q18088640,resolved by sex
6000000090384561386,María,F,Q18088640,resolved by sex
6000000090384561386,María,F,Q18088640,resolved by sex
6000000090387186873,María,M,Q109785195,resolved by sex
6000000090387186873,María,M,Q109785195,resolved by sex
6000000090388633889,María,F,Q18088640,resolved by sex
6000000090388633889,María,F,Q18088640,resolved by sex
6000000090411249911,María,F,Q18088640,resolved by sex
6000000090439947851,María,F,Q18088640,resolved by sex
6000000090450426006,María,F,Q18088640,resolved by sex
6000000090723929875,María,F,Q18088640,resolved by sex
6000000090871678064,María,F,Q18088640,resolved by sex
6000000091120212960,María,M,Q109785195,resolved by sex
6000000091120212960,María,M,Q109785195,resolved by sex
6000000091377270997,María,F,Q18088640,resolved by sex
6000000091684010745,María,F,Q18088640,resolved by sex
6000000091684010745,María,F,Q18088640,resolved by sex
6000000092127766155,María,F,Q18088640,resolved by sex
6000000092323806861,María,F,Q18088640,resolved by sex
6000000092329696885,María,F,Q18088640,resolved by sex
6000000092345732944,María,F,Q18088640,resolved by sex
6000000092345732944,María,F,Q18088640,resolved by sex
6000000092346043860,María,F,Q18088640,resolved by sex
6000000092557437864,María,F,Q18088640,resolved by sex
6000000092558391104,María,F,Q18088640,resolved by sex
6000000092559999821,María,F,Q18088640,resolved by sex
6000000092564549880,María,F,Q18088640,resolved by sex
6000000092570975872,María,F,Q18088640,resolved by sex
6000000092600813126,María,F,Q18088640,resolved by sex
6000000092684783833,María,F,Q18088640,resolved by sex
6000000092717785911,María,F,Q18088640,resolved by sex
6000000092717785911,María,F,Q18088640,resolved by sex
6000000093098365837,María,F,Q18088640,resolved by sex
6000000093098956833,María,F,Q18088640,resolved by sex
6000000093098956833,María,F,Q18088640,resolved by sex
6000000093147677821,María,F,Q18088640,resolved by sex
6000000093185676865,María,F,Q18088640,resolved by sex
6000000093192640631,María,F,Q18088640,resolved by sex
6000000093196050926,María,F,Q18088640,resolved by sex
6000000093197380961,María,F,Q18088640,resolved by sex
6000000093197380961,María,F,Q18088640,resolved by sex
6000000093198016895,María,F,Q18088640,resolved by sex
6000000093201512136,María,F,Q18088640,resolved by sex
6000000093203763949,María,F,Q18088640,resolved by sex
6000000093512751894,María,F,Q18088640,resolved by sex
6000000093629285848,María,F,Q18088640,resolved by sex
6000000093629285876,María,F,Q18088640,resolved by sex
6000000093871220834,María,F,Q18088640,resolved by sex
6000000093949518833,María,F,Q18088640,resolved by sex
6000000093949555855,María,F,Q18088640,resolved by sex
6000000094100600988,María,F,Q18088640,resolved by sex
6000000094161810736,María,F,Q18088640,resolved by sex
6000000094161810736,María,F,Q18088640,resolved by sex
6000000094165089022,María,F,Q18088640,resolved by sex
6000000094165089022,María,F,Q18088640,resolved by sex
6000000094167532834,María,F,Q18088640,resolved by sex
6000000094327082957,María,F,Q18088640,resolved by sex
6000000094823470974,María,F,Q18088640,resolved by sex
6000000094823470974,María,F,Q18088640,resolved by sex
6000000095358072838,María,F,Q18088640,resolved by sex
6000000095457217139,María,F,Q18088640,resolved by sex
6000000095619846921,María,F,Q18088640,resolved by sex
6000000096965090910,María,F,Q18088640,resolved by sex
6000000097060143846,María,F,Q18088640,resolved by sex
6000000097060143905,María,F,Q18088640,resolved by sex
6000000097198639876,María,F,Q18088640,resolved by sex
6000000097539966967,María,F,Q18088640,resolved by sex
6000000097607522003,María,F,Q18088640,resolved by sex
6000000097616268159,María,F,Q18088640,resolved by sex
6000000097772189902,María,F,Q18088640,resolved by sex
6000000098060515872,María,F,Q18088640,resolved by sex
6000000098969986999,María,F,Q18088640,resolved by sex
6000000099209745836,María,F,Q18088640,resolved by sex
6000000100081251017,María,F,Q18088640,resolved by sex
6000000100083314874,María,F,Q18088640,resolved by sex
6000000100083314874,María,F,Q18088640,resolved by sex
6000000100088816884,María,F,Q18088640,resolved by sex
6000000100382642980,María,F,Q18088640,resolved by sex
6000000100404375822,María,F,Q18088640,resolved by sex
6000000100404375842,María,F,Q18088640,resolved by sex
6000000100944071946,María,F,Q18088640,resolved by sex
6000000101057180826,María,F,Q18088640,resolved by sex
6000000102370619112,María,F,Q18088640,resolved by sex
6000000102381260919,María,F,Q18088640,resolved by sex
6000000102487014037,María,F,Q18088640,resolved by sex
6000000102497708977,María,F,Q18088640,resolved by sex
6000000102575659821,María,F,Q18088640,resolved by sex
6000000102994674610,María,F,Q18088640,resolved by sex
6000000102998745886,María,F,Q18088640,resolved by sex
6000000103298325872,María,F,Q18088640,resolved by sex
6000000103301876927,María,F,Q18088640,resolved by sex
6000000103301876927,María,F,Q18088640,resolved by sex
6000000103304079840,María,F,Q18088640,resolved by sex
6000000103371710825,María,F,Q18088640,resolved by sex
6000000103372125821,María,F,Q18088640,resolved by sex
6000000103397096840,María,F,Q18088640,resolved by sex
