qid	geni_id	neighbourhood_size	last_attempted
Q50365989	6000000032422217758	2	2026-01-01
Q50368685	6000000170755208886	2	2026-01-01
Q50368697	6000000022887259748	2	2026-01-01
Q50368717	6000000040674204467	2	2026-01-01
Q50368756	6000000180255064852	2	2026-01-01
Q50368933	6000000013070601252	2	2026-01-01
Q503698	6000000016591060052	2	2026-01-01
Q5037330	6000000109849000966	2	2026-01-01
Q50374719	6000000077534984821	2	2026-01-01
Q50375808	6000000142901129822	2	2026-01-01
Q50375825	6000000140720983050	2	2026-01-01
Q503760	6000000081184714186	2	2026-01-01
Q50376315	6000000008603695988	2	2026-01-01
Q503764	6000000014545055404	2	2026-01-01
Q50376606	6000000066371642972	2	2026-01-01
Q50376861	6000000004594262288	2	2026-01-01
Q50377165	365276536520011535	2	2026-01-01
Q50377215	6000000007094978416	2	2026-01-01
Q50377509	6000000006573660444	2	2026-01-01
Q50377595	6000000021728390419	2	2026-01-01
Q50377647	6000000007456791370	2	2026-01-01
Q50378070	6000000139710369873	2	2026-01-01
Q50378416	6000000000645961159	2	2026-01-01
Q50378691	6000000146043050904	2	2026-01-01
Q50379062	6000000138090640881	2	2026-01-01
Q50379784	6000000020055591012	2	2026-01-01
Q50380452	6000000025454919367	2	2026-01-01
Q503833	6000000076416315847	2	2026-01-01
Q50383833	6000000019616225082	2	2026-01-01
Q50384331	6000000025469352019	2	2026-01-01
Q50384369	6000000076612020336	2	2026-01-01
Q50391218	6000000124229270060	2	2026-01-01
Q50393079	6000000197772513821	2	2026-01-01
Q503939	6000000143184969014	2	2026-01-01
Q503962	6000000007749114252	2	2026-01-01
Q5039745	6000000040026974990	2	2026-01-01
Q5039751	6000000140724585822	2	2026-01-01
Q5039789	6000000009907974110	2	2026-01-01
Q5039799	6000000034051316254	2	2026-01-01
Q5039816	6000000051216275897	2	2026-01-01
Q50398160	3225663	2	2026-01-01
Q50398186	6000000067866398825	2	2026-01-01
Q50398256	6000000015952404307	2	2026-01-01
Q503983	6000000059149691157	2	2026-01-01
Q50398555	6000000187646051832	2	2026-01-01
Q5039885	6000000069703846764	2	2026-01-01
Q5039898	6000000074756884886	2	2026-01-01
Q5039914	6000000073794918837	2	2026-01-01
Q5039933	6000000029538615310	2	2026-01-01
Q5039947	6000000002665904343	2	2026-01-01
Q5039982	6000000038565279398	2	2026-01-01
Q5040069	6000000064199981873	2	2026-01-01
Q5040171	6000000012705427924	2	2026-01-01
Q5040232	6000000003072598446	2	2026-01-01
Q504025	6000000015323498355	2	2026-01-01
Q504030	6000000092133174868	2	2026-01-01
Q5040386	6000000014075935100	2	2026-01-01
Q504039	6000000078250937255	2	2026-01-01
Q5040418	6000000077890837208	2	2026-01-01
Q5040425	6000000078312675993	2	2026-01-01
Q504044	4752816986920071818	2	2026-01-01
Q5040494	6000000010693624414	2	2026-01-01
Q5040519	6000000085920936038	2	2026-01-01
Q5040543	6000000014200349815	2	2026-01-01
Q5040561	6000000007417409704	2	2026-01-01
Q5040591	6000000028452964467	2	2026-01-01
Q5040614	6000000042490988494	2	2026-01-01
Q5040655	6000000000349642439	2	2026-01-01
Q5040770	6000000041586501502	2	2026-01-01
Q5040785	6000000016188292915	2	2026-01-01
Q5040787	6000000074461761266	2	2026-01-01
Q5040831	6000000085736121875	2	2026-01-01
Q5040844	6000000083232094481	2	2026-01-01
Q5040853	6000000022322076271	2	2026-01-01
Q5040870	6000000054876300851	2	2026-01-01
Q504092	6000000008891918388	2	2026-01-01
Q504118	6000000116608130907	2	2026-01-01
Q5041228	6000000022794656562	2	2026-01-01
Q50412957	6000000018171728006	2	2026-01-01
Q50413509	6000000077428152181	2	2026-01-01
Q50413706	6000000025719411203	2	2026-01-01
Q50414215	6000000191938338822	2	2026-01-01
Q50414275	6000000008046059344	2	2026-01-01
Q50414413	6000000180756321838	2	2026-01-01
Q5041602	6000000166392908946	2	2026-01-01
Q50417699	6000000148398983821	2	2026-01-01
Q5041807	6000000037006957039	2	2026-01-01
Q504182	6000000001886525343	2	2026-01-01
Q5041891	6000000002218762501	2	2026-01-01
Q504192	6000000183588804889	2	2026-01-01
Q5041948	4154931999300060697	2	2026-01-01
Q504198	6000000068385978955	2	2026-01-01
Q5042032	6000000081997867748	2	2026-01-01
Q5042059	6000000024007931156	2	2026-01-01
Q5042124	3782247	2	2026-01-01
Q504222	6000000182876788912	2	2026-01-01
Q50422372	6000000010143060916	2	2026-01-01
Q5042263	6000000015650696494	2	2026-01-01
Q5042428	6000000029054824935	2	2026-01-01
Q50424308	6000000032922448370	2	2026-01-01
Q5042585	6000000025040070427	2	2026-01-01
Q5042598	6000000023922655449	2	2026-01-01
Q5042805	6000000001902416019	2	2026-01-01
Q5042952	6000000031504463874	2	2026-01-01
Q5042974	6000000016616418836	2	2026-01-01
Q5042991	6000000007454875614	2	2026-01-01
Q5043258	6000000010472468221	2	2026-01-01
Q5043383	6000000003034438852	2	2026-01-01
Q50434816	6000000062452717939	2	2026-01-01
Q5043485	6000000019372040360	2	2026-01-01
Q5043520	6000000021693907616	2	2026-01-01
Q5043594	6000000115120164825	2	2026-01-01
Q504387	6000000000757892394	2	2026-01-01
Q5044166	6000000013217276207	2	2026-01-01
Q504419	6000000194737032877	2	2026-01-01
Q5044365	6000000003109563089	2	2026-01-01
Q5044469	6000000125859869948	2	2026-01-01
Q504458	6000000056221273970	2	2026-01-01
Q5044670	6000000011360500725	2	2026-01-01
Q5045039	6000000012934180604	2	2026-01-01
Q5045104	6000000019148273303	2	2026-01-01
Q504512	6000000107631435267	2	2026-01-01
Q504518	6000000003711994865	2	2026-01-01
Q5045364	6000000003051977980	2	2026-01-01
Q5045483	6000000177957254896	2	2026-01-01
Q504550	6000000145874060072	2	2026-01-01
Q504551	6000000022792609202	2	2026-01-01
Q504569	6000000034302283105	2	2026-01-01
Q504589	6000000015399220212	2	2026-01-01
Q504597	6000000026407715756	2	2026-01-01
Q5046241	6000000003040518620	2	2026-01-01
Q504625	6000000002023262945	2	2026-01-01
Q5046514	6000000077368037071	2	2026-01-01
Q504652	6000000076238426105	2	2026-01-01
Q5046529	6000000176663134861	2	2026-01-01
Q5046557	6000000104929967281	2	2026-01-01
Q504656	6000000137531686147	2	2026-01-01
Q504658	6000000053188567073	2	2026-01-01
Q5046589	6000000003636670806	2	2026-01-01
Q5046592	6000000129467229167	2	2026-01-01
Q5046908	6000000026232415983	2	2026-01-01
Q504704	6000000184209247829	2	2026-01-01
Q504753	6000000049846242267	2	2026-01-01
Q504761	6000000167694735821	2	2026-01-01
Q504810	6000000043790437043	2	2026-01-01
Q504824	6000000042497551115	2	2026-01-01
Q5048465	6000000013342083843	2	2026-01-01
Q5048566	6000000034055259953	2	2026-01-01
Q5048594	6000000011321424866	2	2026-01-01
Q504871	6000000019844056715	2	2026-01-01
Q504901	386922140170001334	2	2026-01-01
Q5049078	6000000036395333503	2	2026-01-01
Q5049094	6000000011029120312	2	2026-01-01
Q5049097	6000000011578819679	2	2026-01-01
Q504935	6000000040956483014	2	2026-01-01
Q504969	6000000149946482884	2	2026-01-01
Q5050009	6000000009231475591	2	2026-01-01
Q505003	6000000002318765057	2	2026-01-01
Q50500605	6000000084225611842	2	2026-01-01
Q505028	6000000115715522824	2	2026-01-01
Q505055	6000000086507192998	2	2026-01-01
Q50510204	6000000088812958823	2	2026-01-01
Q50512395	6000000056065112899	2	2026-01-01
Q50512429	6000000009190335760	2	2026-01-01
Q505150	6000000019078201364	2	2026-01-01
Q505177	6000000017469975003	2	2026-01-01
Q505206	6000000145063578844	2	2026-01-01
Q5052174	6000000034046711072	2	2026-01-01
Q505222	6000000046897977821	2	2026-01-01
Q505234	6000000069930887269	2	2026-01-01
Q505256	6000000081196630827	2	2026-01-01
Q5052576	6000000008522787978	2	2026-01-01
Q5052609	6000000026794719500	2	2026-01-01
Q50527589	6000000024860371119	2	2026-01-01
Q505279	6000000002718652147	2	2026-01-01
Q505280	6000000067002188831	2	2026-01-01
Q50528942	6000000000742829516	2	2026-01-01
Q5052917	6000000009946596525	2	2026-01-01
Q5052930	6000000008727732795	2	2026-01-01
Q505307	6000000000177338247	2	2026-01-01
Q505335	6000000013005624566	2	2026-01-01
Q505349	6000000044113557327	2	2026-01-01
Q505403	6000000025295428054	2	2026-01-01
Q505443	6000000102155805831	2	2026-01-01
Q505463	6000000019540815011	2	2026-01-01
Q50546407	6000000037015027717	2	2026-01-01
Q505482	6000000177764595852	2	2026-01-01
Q505514	6000000127724633826	2	2026-01-01
Q5055304	6000000083548093893	2	2026-01-01
Q5055316	6000000003028931346	2	2026-01-01
Q50554423	6000000163579441077	2	2026-01-01
Q505563	6000000026491299674	2	2026-01-01
Q505581	6000000042490815551	2	2026-01-01
Q5055922	6000000015843342098	2	2026-01-01
Q5055974	6000000182045433843	2	2026-01-01
Q5056108	6000000048127162878	2	2026-01-01
Q5056227	6000000105089782823	2	2026-01-01
Q5056297	6000000027580498282	2	2026-01-01
Q505683	6000000145878406892	2	2026-01-01
Q5057065	6000000056691691985	2	2026-01-01
Q505722	6000000042681586031	2	2026-01-01
Q505730	6000000039540678974	2	2026-01-01
Q50573207	6000000030085745836	2	2026-01-01
Q50573718	6000000011219617719	2	2026-01-01
Q50573832	6000000055399717078	2	2026-01-01
Q505759	6000000013239310241	2	2026-01-01
Q505780	6000000029619702942	2	2026-01-01
Q5057870	6000000083160555916	2	2026-01-01
Q5057993	6000000085374198853	2	2026-01-01
Q50582599	6000000007274091162	2	2026-01-01
Q505831	6000000020583343133	2	2026-01-01
Q50586196	4341635	2	2026-01-01
Q505878	6000000185435057405	2	2026-01-01
Q505882	6000000177501097840	2	2026-01-01
Q505923	6000000000280479691	2	2026-01-01
Q505938	6000000152624243869	2	2026-01-01
Q505957	6000000035334535791	2	2026-01-01
Q505969	6000000015210941454	2	2026-01-01
Q506000	6000000029337964876	2	2026-01-01
Q506016	6000000151343225227	2	2026-01-01
Q50605835	6000000052678358051	2	2026-01-01
Q506069	6000000143347986278	2	2026-01-01
Q50608	6000000016155416825	2	2026-01-01
Q506093	6000000002143879212	2	2026-01-01
Q506104	6000000022907077025	2	2026-01-01
Q506134	6000000002352540056	2	2026-01-01
Q506152	6000000069649970079	2	2026-01-01
Q506155	6000000050802436015	2	2026-01-01
Q506188	6000000094558949849	2	2026-01-01
Q506237	6000000032203543659	2	2026-01-01
Q506296	6000000030388581802	2	2026-01-01
Q506312	6000000004842477548	2	2026-01-01
Q506358	310709157580007085	2	2026-01-01
Q506427	6000000009578619607	2	2026-01-01
Q50647037	6000000001102323120	2	2026-01-01
Q506473	6000000140184873821	2	2026-01-01
Q506504	6000000076285523022	2	2026-01-01
Q506539	6000000023827379334	2	2026-01-01
Q506554	6000000071621505285	2	2026-01-01
Q50655737	6000000026729690103	2	2026-01-01
Q5065619	6000000015433175355	2	2026-01-01
Q50659718	5469614904680037603	2	2026-01-01
Q50659747	5110544235730063739	2	2026-01-01
Q50660030	6000000023173925320	2	2026-01-01
Q506620	6000000179487637822	2	2026-01-01
Q506639	6000000047398003168	2	2026-01-01
Q5066656	6000000039111977627	2	2026-01-01
Q506673	6000000074662465889	2	2026-01-01
Q506679	6000000003386289876	2	2026-01-01
Q506694	6000000042633596365	2	2026-01-01
Q506711	6000000142432605821	2	2026-01-01
Q506717	6000000006889547010	2	2026-01-01
Q506734	6000000141081457922	2	2026-01-01
Q50674268	6000000046371100502	2	2026-01-01
Q50674817	6000000000352064995	2	2026-01-01
Q5067810	6000000002759248110	2	2026-01-01
Q5067834	6000000050165741880	2	2026-01-01
Q5067846	6000000003410159383	2	2026-01-01
Q50679443	6000000160064395868	2	2026-01-01
Q50680654	6000000025403760507	2	2026-01-01
Q506867	6000000166902392837	2	2026-01-01
Q5068846	6000000022908246351	2	2026-01-01
Q506891	6000000032328464565	2	2026-01-01
Q5069857	6000000012652507871	2	2026-01-01
Q507073	6000000176567983849	2	2026-01-01
Q507130	6000000015767793734	2	2026-01-01
Q507177	6000000013161926114	2	2026-01-01
Q5072562	6000000009367959455	2	2026-01-01
Q507261	6000000033443842017	2	2026-01-01
Q507298	6000000007672110235	2	2026-01-01
Q5073163	6000000105213300844	2	2026-01-01
Q5073280	6000000001791948540	2	2026-01-01
Q507350	6000000046479596037	2	2026-01-01
Q5073854	6000000008621128865	2	2026-01-01
Q5074528	6000000069697752241	2	2026-01-01
Q5074715	6000000033000828686	2	2026-01-01
Q5074737	6000000008115158497	2	2026-01-01
Q5074772	6000000015047937496	2	2026-01-01
Q50747747	6000000000178387027	2	2026-01-01
Q5074813	6000000011026697374	2	2026-01-01
Q5074824	4564295	2	2026-01-01
Q507485	6000000028082747954	2	2026-01-01
Q5074921	6000000015732750755	2	2026-01-01
Q5074942	6000000112219089881	2	2026-01-01
Q5074971	6000000079301949407	2	2026-01-01
Q507498	6000000042832404924	2	2026-01-01
Q50749862	6000000146679491824	2	2026-01-01
Q5074995	6000000009747297222	2	2026-01-01
Q5075011	6000000021932128284	2	2026-01-01
Q5075014	6000000120126582837	2	2026-01-01
Q5075047	6000000178728146821	2	2026-01-01
Q5075049	6000000001734436746	2	2026-01-01
Q5075111	6000000032083869019	2	2026-01-01
Q5075186	6000000018099012066	2	2026-01-01
Q5075202	6000000035370777889	2	2026-01-01
Q5075218	6000000040321192344	2	2026-01-01
Q5075308	6000000005739664909	2	2026-01-01
Q507536	6000000095428299085	2	2026-01-01
Q5075406	6000000012336560729	2	2026-01-01
Q5075526	6000000035591363541	2	2026-01-01
Q5075591	6000000018457205635	2	2026-01-01
Q5075709	6000000009336180064	2	2026-01-01
Q5075774	6000000002651228725	2	2026-01-01
Q5075787	6000000155570585822	2	2026-01-01
Q5075872	6000000004241431915	2	2026-01-01
Q5075916	6000000031372147459	2	2026-01-01
Q5075918	6000000111417036821	2	2026-01-01
Q5075970	6000000017432575962	2	2026-01-01
Q5075975	6000000077249032128	2	2026-01-01
Q5076022	6000000031897986111	2	2026-01-01
Q5076026	6000000012951155950	2	2026-01-01
Q5076062	6000000107456123845	2	2026-01-01
Q5076083	6000000040022418100	2	2026-01-01
Q5076084	6000000013741590994	2	2026-01-01
Q5076100	6000000002966337919	2	2026-01-01
Q5076162	6000000085376951532	2	2026-01-01
Q5076197	6000000004850931484	2	2026-01-01
Q5076226	6000000014233022404	2	2026-01-01
Q5076358	6000000035280281087	2	2026-01-01
Q50763948	6000000023709909634	2	2026-01-01
Q5076427	6000000118031114148	2	2026-01-01
Q5076495	6000000073128561975	2	2026-01-01
Q5076546	6000000000292394249	2	2026-01-01
Q5076561	6000000179116425826	2	2026-01-01
Q5076627	6000000177194641854	2	2026-01-01
Q5076637	6000000032353713036	2	2026-01-01
Q5076668	6000000000122189854	2	2026-01-01
Q5076680	6000000022420702564	2	2026-01-01
Q5076686	6000000001099628804	2	2026-01-01
Q5076710	6000000002807435957	2	2026-01-01
Q5076755	6000000006366627770	2	2026-01-01
Q5076765	6000000002627570072	2	2026-01-01
Q5076779	6000000042634335520	2	2026-01-01
Q5076812	6000000002004794941	2	2026-01-01
Q5076815	6000000174071563931	2	2026-01-01
Q5076826	6000000006341623014	2	2026-01-01
Q5076895	6000000115840571833	2	2026-01-01
Q5076913	6000000039299198081	2	2026-01-01
Q5076922	6000000017369497592	2	2026-01-01
Q5076982	4230070956250032808	2	2026-01-01
Q5076988	6000000027503113254	2	2026-01-01
Q5076990	6000000033519051145	2	2026-01-01
Q5076997	6000000026708696520	2	2026-01-01
Q5077023	6000000005016531067	2	2026-01-01
Q5077104	6000000017094738476	2	2026-01-01
Q5077126	6000000030226585977	2	2026-01-01
Q5077159	6000000091674235838	2	2026-01-01
Q5077205	6000000178079879836	2	2026-01-01
Q50772055	6000000017858977514	2	2026-01-01
Q50772124	6000000163759053990	2	2026-01-01
Q5077224	6000000020895828852	2	2026-01-01
Q50772244	6000000178433096828	2	2026-01-01
Q5077231	6000000064699761829	2	2026-01-01
Q50772410	6000000136817051829	2	2026-01-01
Q5077244	6000000106662009148	2	2026-01-01
Q5077263	6000000001617143066	2	2026-01-01
Q5077266	4067400	2	2026-01-01
Q50772773	6000000151118255962	2	2026-01-01
Q50772854	6000000140728079958	2	2026-01-01
Q5077300	6000000023250167397	2	2026-01-01
Q50773083	6000000004235638249	2	2026-01-01
Q5077311	6000000009929801427	2	2026-01-01
Q5077312	6000000002764431962	2	2026-01-01
Q5077322	6000000012903012513	2	2026-01-01
Q5077376	6000000013684670422	2	2026-01-01
Q5077427	6000000032737639072	2	2026-01-01
Q5077479	6000000152253869014	2	2026-01-01
Q5077511	6000000027562585038	2	2026-01-01
Q5077513	6000000001166463142	2	2026-01-01
Q5077548	6000000016476928099	2	2026-01-01
Q507756	6000000114575897917	2	2026-01-01
Q5077641	6000000013311780049	2	2026-01-01
Q5077771	6000000014874678653	2	2026-01-01
Q5077790	6000000002023093166	2	2026-01-01
Q5077811	6000000098724738833	2	2026-01-01
Q5077834	6000000025620879185	2	2026-01-01
Q5077835	6000000107556759841	2	2026-01-01
Q5077845	6000000017405838738	2	2026-01-01
Q5077858	6000000023433840100	2	2026-01-01
Q5077881	6000000010109175335	2	2026-01-01
Q5077914	6000000182196120839	2	2026-01-01
Q5077974	6000000017034274634	2	2026-01-01
Q5078029	6000000020895810873	2	2026-01-01
Q507827	6000000181587347840	2	2026-01-01
Q5078311	6000000034320646244	2	2026-01-01
Q5078314	6000000037472864880	2	2026-01-01
Q5078428	6000000002427964092	2	2026-01-01
Q5078473	6000000021953564250	2	2026-01-01
Q5078496	5388840559650081412	2	2026-01-01
Q5078569	6000000071412007957	2	2026-01-01
Q5078574	6000000015207520820	2	2026-01-01
Q507861	6000000014350286185	2	2026-01-01
Q5078611	6000000019885467150	2	2026-01-01
Q5078628	6000000182049032829	2	2026-01-01
Q507864	6000000095933906848	2	2026-01-01
Q5078642	6000000074273985046	2	2026-01-01
Q5078651	6000000017094064988	2	2026-01-01
Q5078670	6000000015392359889	2	2026-01-01
Q5078711	6000000021476973680	2	2026-01-01
Q5078726	5655967563490073343	2	2026-01-01
Q5078735	6000000080568977895	2	2026-01-01
Q5078769	6000000069266943834	2	2026-01-01
Q507878	6000000040490049262	2	2026-01-01
Q5078843	6000000127431819821	2	2026-01-01
Q507888	6000000075674307824	2	2026-01-01
Q5078886	6000000104535653860	2	2026-01-01
Q5078921	6000000001382379608	2	2026-01-01
Q5078935	6000000000494619226	2	2026-01-01
Q5078941	6000000003147132305	2	2026-01-01
Q5078960	6000000000056962884	2	2026-01-01
Q5078961	6000000172334572677	2	2026-01-01
Q5078962	6000000023729056094	2	2026-01-01
Q5078983	6000000183588491830	2	2026-01-01
Q5079001	6000000032250677783	2	2026-01-01
Q5079032	6000000021953817053	2	2026-01-01
Q5079065	6000000071885478931	2	2026-01-01
Q5079084	6000000051521339245	2	2026-01-01
Q5079089	6000000010103197542	2	2026-01-01
Q5079119	6000000104552440828	2	2026-01-01
Q5079219	6000000008181199294	2	2026-01-01
Q5079257	6000000008033145458	2	2026-01-01
Q5079605	6000000108196627839	2	2026-01-01
Q5079624	6000000034757903260	2	2026-01-01
Q5079642	6000000002121594119	2	2026-01-01
Q5079764	6000000075686976918	2	2026-01-01
Q5079766	6000000029858465695	2	2026-01-01
Q5079785	6000000018953719210	2	2026-01-01
Q5079833	6000000007436011775	2	2026-01-01
Q5079893	6000000030138324945	2	2026-01-01
Q5079906	6000000061405566854	2	2026-01-01
Q5079913	6000000055224062845	2	2026-01-01
Q5079946	6000000014516059520	2	2026-01-01
Q5080193	6000000059807153041	2	2026-01-01
Q5080239	6000000175958972867	2	2026-01-01
Q5080271	6000000025956850395	2	2026-01-01
Q5080338	6000000061372779267	2	2026-01-01
Q50803435	6000000017606296283	2	2026-01-01
Q5080378	6000000018678836795	2	2026-01-01
Q508043	6000000172219897907	2	2026-01-01
Q50804757	3937149026290041937	2	2026-01-01
Q508049	6000000179641943924	2	2026-01-01
Q5080565	6000000047291280951	2	2026-01-01
Q5080571	6000000021043895709	2	2026-01-01
Q5080626	6000000013090875170	2	2026-01-01
Q5080644	6000000001328473278	2	2026-01-01
Q5080690	6000000183256574823	2	2026-01-01
Q5080712	6000000062934734843	2	2026-01-01
Q50807393	6000000022796608928	2	2026-01-01
Q5080755	6000000017547288697	2	2026-01-01
Q5080764	6000000018635623884	2	2026-01-01
Q5080771	6000000115823508022	2	2026-01-01
Q50807797	6000000065228426870	2	2026-01-01
Q5080817	6000000019477872924	2	2026-01-01
Q5080851	6000000040938167400	2	2026-01-01
Q5080858	6000000035751982111	2	2026-01-01
Q50808706	6000000174947738264	2	2026-01-01
Q5080876	6000000009392291412	2	2026-01-01
Q5080903	6000000008682002835	2	2026-01-01
Q5080914	6000000002776841657	2	2026-01-01
Q5080923	6000000018316679320	2	2026-01-01
Q508096	6000000173898612889	2	2026-01-01
Q5080962	6000000121551619967	2	2026-01-01
Q5080963	3447157	2	2026-01-01
Q50809825	6000000142889502956	2	2026-01-01
Q5081032	6000000001276908053	2	2026-01-01
Q508109	6000000035353372907	2	2026-01-01
Q5081145	6000000025002502095	2	2026-01-01
Q5081169	6000000108001026841	2	2026-01-01
Q5081212	6000000006217699002	2	2026-01-01
Q5081271	6000000040721685433	2	2026-01-01
Q5081343	6000000086165492861	2	2026-01-01
Q5081379	6000000015671553805	2	2026-01-01
Q5081387	6000000047470364154	2	2026-01-01
Q5081414	6000000074658059217	2	2026-01-01
Q5081418	6000000076115290895	2	2026-01-01
Q5081467	6000000050507263053	2	2026-01-01
Q5081617	335079033660003731	2	2026-01-01
Q5081669	6000000000186016931	2	2026-01-01
Q5081742	6000000024022177529	2	2026-01-01
Q5081754	6000000004085662652	2	2026-01-01
Q5081777	4380676298050080101	2	2026-01-01
Q5081813	6000000012629210304	2	2026-01-01
Q5081836	6000000140313491901	2	2026-01-01
Q5081839	6000000017945877761	2	2026-01-01
Q5081880	6000000043659008770	2	2026-01-01
Q5081892	6000000171684714456	2	2026-01-01
Q50818941	6000000033909623658	2	2026-01-01
Q5081906	6000000105253068209	2	2026-01-01
Q5081955	6000000024849012165	2	2026-01-01
Q5081956	6000000021633469664	2	2026-01-01
Q5082024	6000000068931608874	2	2026-01-01
Q50820420	307995589670004368	2	2026-01-01
Q50820465	6000000006589941210	2	2026-01-01
Q50820471	332329261850014975	2	2026-01-01
Q50821	6000000141950557849	2	2026-01-01
Q5082101	6000000014874657092	2	2026-01-01
Q5082120	6000000065755638821	2	2026-01-01
Q5082126	6000000046721828988	2	2026-01-01
Q50821762	6000000008020781668	2	2026-01-01
Q5082202	6000000178802191844	2	2026-01-01
Q508221	6000000039404124487	2	2026-01-01
Q5082244	6000000038768053244	2	2026-01-01
Q508227	6000000057601440957	2	2026-01-01
Q5082276	6000000074676627381	2	2026-01-01
Q5082286	6000000172835400339	2	2026-01-01
Q50823030	6000000078217506921	2	2026-01-01
Q5082306	6000000010181879135	2	2026-01-01
Q5082343	6000000010375447933	2	2026-01-01
Q50823797	6000000165649472844	2	2026-01-01
Q5082402	6000000017250410443	2	2026-01-01
Q50824528	6000000061732964247	2	2026-01-01
Q50824578	6000000002559784100	2	2026-01-01
Q50824751	6000000003614185612	2	2026-01-01
Q5082487	6000000080872068460	2	2026-01-01
Q50825129	6000000204051764870	2	2026-01-01
Q5082578	6000000083978630467	2	2026-01-01
Q5082604	6000000014374795165	2	2026-01-01
Q50826198	6000000008952731542	2	2026-01-01
Q5082638	6000000134917580019	2	2026-01-01
Q5082664	6000000140017309927	2	2026-01-01
Q5082675	6000000074271080918	2	2026-01-01
Q50826805	6000000000416969724	2	2026-01-01
Q50826919	6000000001400189759	2	2026-01-01
Q5082705	6000000179778166841	2	2026-01-01
Q50827291	6000000027538751612	2	2026-01-01
Q50827645	6000000033694355260	2	2026-01-01
Q5082782	4091101346990073618	2	2026-01-01
Q5082783	6000000184851862824	2	2026-01-01
Q5082784	6000000069049012004	2	2026-01-01
Q5082788	6000000003468512205	2	2026-01-01
Q5082847	6000000127540868984	2	2026-01-01
Q5082943	6000000018062096735	2	2026-01-01
Q5082957	6000000015114570654	2	2026-01-01
Q5082959	6000000002586607522	2	2026-01-01
Q5082960	6000000015732719301	2	2026-01-01
Q508305	6000000039286745482	2	2026-01-01
Q5083075	6000000098973919765	2	2026-01-01
Q5083082	6000000043579640033	2	2026-01-01
Q5083119	6000000018271252356	2	2026-01-01
Q5083128	6000000043358799084	2	2026-01-01
Q5083158	6000000035369739388	2	2026-01-01
Q5083166	6000000017436682792	2	2026-01-01
Q508323	2186540	2	2026-01-01
Q5083234	6000000048253177924	2	2026-01-01
Q5083241	6000000011122949189	2	2026-01-01
Q5083284	6000000032928434431	2	2026-01-01
Q5083370	6000000035815246711	2	2026-01-01
Q508338	6000000136843631871	2	2026-01-01
Q508341	6000000016943587823	2	2026-01-01
Q5083421	6000000176500410829	2	2026-01-01
Q5083459	6000000059113582732	2	2026-01-01
Q508354	6000000000515215514	2	2026-01-01
Q5083568	6000000045043303092	2	2026-01-01
Q5083589	6000000009838253003	2	2026-01-01
Q5083650	6000000015321120100	2	2026-01-01
Q5083703	6000000041473045229	2	2026-01-01
Q508373	6000000026244740540	2	2026-01-01
Q5083763	6000000141078604929	2	2026-01-01
Q5083785	6000000093928470921	2	2026-01-01
Q5083979	6000000007160230223	2	2026-01-01
Q50840131	6000000087020461867	2	2026-01-01
Q5084022	6000000011846605700	2	2026-01-01
Q5084034	6000000003217931944	2	2026-01-01
Q50841191	6000000121151166956	2	2026-01-01
Q50841730	4393969	2	2026-01-01
Q508421	6000000000311878119	2	2026-01-01
Q5084336	6000000026297860767	2	2026-01-01
Q5084501	6000000021668107489	2	2026-01-01
Q5084562	6000000090341914924	2	2026-01-01
Q508473	6000000004559679711	2	2026-01-01
Q5084772	6000000169832135831	2	2026-01-01
Q5084870	6000000000529066927	2	2026-01-01
Q5084926	6000000020172136664	2	2026-01-01
Q5085019	6000000023994578952	2	2026-01-01
Q5085033	6000000092302718949	2	2026-01-01
Q5085624	6000000178980285861	2	2026-01-01
Q508588	6000000007060096650	2	2026-01-01
Q5086119	6000000071573780866	2	2026-01-01
Q50863032	6000000136971066142	2	2026-01-01
Q5086341	6000000120310612821	2	2026-01-01
Q5086496	6000000143301898828	2	2026-01-01
Q50866318	6000000020435813609	2	2026-01-01
Q508704	349653936780011701	2	2026-01-01
Q5087173	6000000017100252039	2	2026-01-01
Q508752	4358234	2	2026-01-01
Q50875284	6000000045486593911	2	2026-01-01
Q50876942	6000000037997123038	2	2026-01-01
Q508770	6000000212669518830	2	2026-01-01
Q5087770	6000000103883527105	2	2026-01-01
Q508802	6000000028630493835	2	2026-01-01
Q5088232	6000000003978487850	2	2026-01-01
Q5088237	6000000000440089157	2	2026-01-01
Q5088252	6000000055626242059	2	2026-01-01
Q508831	6000000157686199879	2	2026-01-01
Q508834	6000000030194084538	2	2026-01-01
Q508860	6000000178596180925	2	2026-01-01
Q50886112	6000000124676601010	2	2026-01-01
Q508875	6000000130446456966	2	2026-01-01
Q508893	6000000024807482460	2	2026-01-01
Q508938	6000000083479743851	2	2026-01-01
Q508953	6000000014540285934	2	2026-01-01
Q509093	6000000016363471016	2	2026-01-01
Q509112	6000000022863107397	2	2026-01-01
Q5091179	6000000019821390895	2	2026-01-01
Q50912559	6000000010917094050	2	2026-01-01
Q509130	6000000181922882824	2	2026-01-01
Q50914856	6000000048153432131	2	2026-01-01
Q50916659	6000000018963480767	2	2026-01-01
Q50917308	6000000009359820213	2	2026-01-01
Q509290	6000000038533837543	2	2026-01-01
Q509314	6000000184405249853	2	2026-01-01
Q50931409	6000000048518167834	2	2026-01-01
Q5093451	6000000030949694486	2	2026-01-01
Q5093474	6000000070079551096	2	2026-01-01
Q5093534	6000000006082805099	2	2026-01-01
Q5093582	6000000015509944015	2	2026-01-01
