qid,label,token,position,father_qid,father_given,sex,verdict,evidence,form
Q110556372,"Julien de Girard de Bergeries, Seigneur de Villneufve",Seigneur,5,,,M,no father recorded,,
Q110556372,"Julien de Girard de Bergeries, Seigneur de Villneufve",de,6,,,M,no father recorded,,
Q110556372,"Julien de Girard de Bergeries, Seigneur de Villneufve",Villneufve,7,,,M,no father recorded,,
Q110556374,Nicolle de Tremblay,de,1,,,F,no father recorded,,
Q110556374,Nicolle de Tremblay,Tremblay,2,,,F,no father recorded,,
Q130338027,"Sir John Tyrrell, of Tryyellstown",John,1,Q130338079,,M,father has no label,,
Q130338027,"Sir John Tyrrell, of Tryyellstown","Tyrrell,",2,Q130338079,,M,father has no label,,
Q130338027,"Sir John Tyrrell, of Tryyellstown",of,3,Q130338079,,M,father has no label,,
Q130338027,"Sir John Tyrrell, of Tryyellstown",Tryyellstown,4,Q130338079,,M,father has no label,,
Q130338028,Sybil de Ley,de,1,Q130338082,,F,father has no label,,
Q130338028,Sybil de Ley,Ley,2,Q130338082,,F,father has no label,,
Q130338030,"Thomas Tuite, of Ballinsallagh","Tuite,",1,Q130338086,,M,father has no label,,
Q130338030,"Thomas Tuite, of Ballinsallagh",of,2,Q130338086,,M,father has no label,,
Q130338030,"Thomas Tuite, of Ballinsallagh",Ballinsallagh,3,Q130338086,,M,father has no label,,
Q75267712,Edward Warren,Warren,1,Q75858842,Ebenezer,M,not patronymic,,
Q75267754,Edward Warren,Warren,1,Q75645405,Folliott,M,not patronymic,,
Q215674,Karl Gottlieb Bretschneider,Gottlieb,1,Q131705544,,M,father has no label,,
Q215674,Karl Gottlieb Bretschneider,Bretschneider,2,Q131705544,,M,father has no label,,
Q111988764,Hieronymus von Witzendorff,von,1,Q111988765,,M,father has no label,,
Q111988764,Hieronymus von Witzendorff,Witzendorff,2,Q111988765,,M,father has no label,,
Q111988773,Anna von Stoeterogge,von,1,,,F,no father recorded,,
Q111988773,Anna von Stoeterogge,Stoeterogge,2,,,F,no father recorded,,
Q139783887,Christian Gottlieb Mossdorf,Gottlieb,1,Q139783888,,M,father has no label,,
Q139783887,Christian Gottlieb Mossdorf,Mossdorf,2,Q139783888,,M,father has no label,,
Q139783890,Johanna Christiane Weidenmann,Christiane,1,,,F,no father recorded,,
Q139783890,Johanna Christiane Weidenmann,Weidenmann,2,,,F,no father recorded,,
Q4226011,Pyotr Kogan,Kogan,1,,,M,no father recorded,,
Q116136467,Philip de Montgomery,de,1,,,M,no father recorded,,
Q116136467,Philip de Montgomery,Montgomery,2,,,M,no father recorded,,
Q110426137,Jan Harmensen,Harmensen,1,Q110426138,,M,"AMBIGUOUS: form, father unnamed",-sen,-sen
Q110426143,Jan Jacobsen,Jacobsen,1,Q110426144,,M,"AMBIGUOUS: form, father unnamed",-sen,-sen
Q110426145,Hilleken Lenarts,Lenarts,1,Q110426146,,F,father has no label,,
Q110426148,Noël du Pré,du,1,,,M,no father recorded,,
Q110426148,Noël du Pré,Pré,2,,,M,no father recorded,,
Q110426149,Maria Sonst,Sonst,1,,,F,no father recorded,,
Q110426151,Adolf Fleur,Fleur,1,,,M,no father recorded,,
Q110426010,Louis des Milleville,des,1,,,M,no father recorded,,
Q110426010,Louis des Milleville,Milleville,2,,,M,no father recorded,,
Q110426011,Johanna van Heusden,van,1,,,F,no father recorded,,
Q110426011,Johanna van Heusden,Heusden,2,,,F,no father recorded,,
Q110426013,Walraaf van Hasselt,van,1,,,M,no father recorded,,
Q110426013,Walraaf van Hasselt,Hasselt,2,,,M,no father recorded,,
Q110426014,Josina Worcum,Worcum,1,,,F,no father recorded,,
Q110425045,Johann Gottfried Scheidt,Gottfried,1,,,M,no father recorded,,
Q110425045,Johann Gottfried Scheidt,Scheidt,2,,,M,no father recorded,,
Q110425047,Charlotta Maria Elisabeth Neuhaus,Maria,1,,,F,no father recorded,,
Q110425047,Charlotta Maria Elisabeth Neuhaus,Elisabeth,2,,,F,no father recorded,,
Q110425047,Charlotta Maria Elisabeth Neuhaus,Neuhaus,3,,,F,no father recorded,,
Q110425048,Abraham Elie Palairet,Elie,1,Q110425049,,M,father has no label,,
Q110425048,Abraham Elie Palairet,Palairet,2,Q110425049,,M,father has no label,,
Q110425052,Barbara Agnes Rouse,Agnes,1,Q110425053,,F,"AMBIGUOUS: form, father unnamed",-es,-es
Q110425052,Barbara Agnes Rouse,Rouse,2,Q110425053,,F,father has no label,,
Q1033966,Lê Duy Phường,Duy,1,Q6649392,Lê,M,not patronymic,,
Q1033966,Lê Duy Phường,Phường,2,Q6649392,Lê,M,not patronymic,,
Q10787614,Lê Duy Mật,Duy,1,Q6649392,Lê,M,not patronymic,,
Q10787614,Lê Duy Mật,Mật,2,Q6649392,Lê,M,not patronymic,,
Q1033943,Lê Ý Tông,Ý,1,Q6649392,Lê,M,not patronymic,,
Q1033943,Lê Ý Tông,Tông,2,Q6649392,Lê,M,not patronymic,,
Q10836780,Ja Dok,Dok,1,,,F,no father recorded,,
Q6672927,Nguyễn Văn Bảo,Văn,1,Q586004,Nguyễn,M,not patronymic,,
Q6672927,Nguyễn Văn Bảo,Bảo,2,Q586004,Nguyễn,M,not patronymic,,
Q124255860,Bùi Đắc Lương,Đắc,1,,,M,no father recorded,,
Q124255860,Bùi Đắc Lương,Lương,2,,,M,no father recorded,,
Q61129571,Bùi Đắc Trụ,Đắc,1,Q1391580,Bùi,M,not patronymic,,
Q61129571,Bùi Đắc Trụ,Trụ,2,Q1391580,Bùi,M,not patronymic,,
Q10807089,Phạm Văn Định,Văn,1,Q10806900,Phạm,M,not patronymic,,
Q10807089,Phạm Văn Định,Định,2,Q10806900,Phạm,M,not patronymic,,
Q10807079,Phạm Văn Trị,Văn,1,Q10806900,Phạm,M,not patronymic,,
Q10807079,Phạm Văn Trị,Trị,2,Q10806900,Phạm,M,not patronymic,,
Q10787613,Lê Duy Lương,Duy,1,Q60368160,Lê,M,not patronymic,,
Q10787613,Lê Duy Lương,Lương,2,Q60368160,Lê,M,not patronymic,,
Q96072772,Edward Woodhouse,Woodhouse,1,Q96072786,,M,father has no label,,
Q96072774,Mary Richards,Richards,1,Q96072797,,F,father has no label,,
Q96072780,Ann Woodhouse,Woodhouse,1,Q96072772,Edward,F,not patronymic,,
Q96072777,John Woodhouse,Woodhouse,1,Q96072772,Edward,M,not patronymic,,
Q96082782,Charles Birch,Birch,1,,,M,no father recorded,,
Q96082784,Anne Seymer,Seymer,1,,,F,no father recorded,,
Q110412800,Edward Walcott,Walcott,1,Q110412801,Roger,M,not patronymic,,
Q110412804,Alice English,English,1,Q110412805,,F,father has no label,,
Q75706102,John Minchin,Minchin,1,Q75704297,Boyle,M,not patronymic,,
Q75704289,David Cambie,Cambie,1,,,M,no father recorded,,
Q75704291,William Hingsdoll,Hingsdoll,1,,,M,no father recorded,,
Q75681915,William Lane,Lane,1,,,M,no father recorded,,
Q137668191,Caroline Powers Younglove,Powers,1,Q137668195,Moses,F,not patronymic,,
Q137668191,Caroline Powers Younglove,Younglove,2,Q137668195,Moses,F,not patronymic,,
Q138511613,Helen Temple Baker,Temple,1,,,F,no father recorded,,
Q138511613,Helen Temple Baker,Baker,2,,,F,no father recorded,,
Q137660608,Michael W. Kerwin,W.,1,,,M,no father recorded,,
Q137660608,Michael W. Kerwin,Kerwin,2,,,M,no father recorded,,
Q110588054,Alonso de Baeza Manrique de Lara y Santo Domingo,de,1,,,M,no father recorded,,
Q110588054,Alonso de Baeza Manrique de Lara y Santo Domingo,Baeza,2,,,M,no father recorded,,
Q110588054,Alonso de Baeza Manrique de Lara y Santo Domingo,Manrique,3,,,M,no father recorded,,
Q110588054,Alonso de Baeza Manrique de Lara y Santo Domingo,de,4,,,M,no father recorded,,
Q110588054,Alonso de Baeza Manrique de Lara y Santo Domingo,Lara,5,,,M,no father recorded,,
Q110588054,Alonso de Baeza Manrique de Lara y Santo Domingo,y,6,,,M,no father recorded,,
Q110588054,Alonso de Baeza Manrique de Lara y Santo Domingo,Santo,7,,,M,no father recorded,,
Q110588054,Alonso de Baeza Manrique de Lara y Santo Domingo,Domingo,8,,,M,no father recorded,,
Q138512043,Frederick William Niedringhaus,William,1,,,M,no father recorded,,
Q138512043,Frederick William Niedringhaus,Niedringhaus,2,,,M,no father recorded,,
Q138512797,Lee Irvin Niedringhaus,Irvin,1,Q138512052,William,M,not patronymic,,
Q138512797,Lee Irvin Niedringhaus,Niedringhaus,2,Q138512052,William,M,not patronymic,,
Q139981314,Olint Niedringhaus,Niedringhaus,1,Q138512052,William,F,not patronymic,,
Q140646217,William Cullen McBride,Cullen,1,,,M,no father recorded,,
Q140646217,William Cullen McBride,McBride,2,,,M,"patronymic (inferred, no father recorded)",prefix mc,prefix mc
Q21069878,Frank Chambless Rand,Chambless,1,,,M,no father recorded,,
Q21069878,Frank Chambless Rand,Rand,2,,,M,no father recorded,,
Q1226854,James Cowles Prichard,Cowles,1,,,M,"patronymic (inferred, no father recorded)",-es,-es
Q1226854,James Cowles Prichard,Prichard,2,,,M,no father recorded,,
Q75457365,Anna Maria Estlin,Maria,1,Q6253450,,F,father has no label,,
Q75457365,Anna Maria Estlin,Estlin,2,Q6253450,,F,father has no label,,
Q116006036,Pons de Villemur,de,1,,,M,no father recorded,,
Q116006036,Pons de Villemur,Villemur,2,,,M,no father recorded,,
Q116006037,Gabrielle d'Espagne,d'Espagne,1,,,F,no father recorded,,
Q97165038,Florimont de Lesparre,de,1,Q60835903,Sénebrun,M,not patronymic,,
Q97165038,Florimont de Lesparre,Lesparre,2,Q60835903,Sénebrun,M,not patronymic,,
Q105938855,Aechte (Gerrits) Utenhaghe,(Gerrits),1,Q105938857,,F,father has no label,,
Q105938855,Aechte (Gerrits) Utenhaghe,Utenhaghe,2,Q105938857,,F,father has no label,,
Q105938861,Pieter Jordansz.,Jordansz.,1,,,M,no father recorded,,
Q105938862,Margriet Gijsbrecht Dullertsdr,Gijsbrecht,1,,,F,no father recorded,,
Q105938862,Margriet Gijsbrecht Dullertsdr,Dullertsdr,2,,,F,no father recorded,,
Q136259993,"Johan Frederik van Hangest, Baron d'Yvoy, Heer van Houten",Frederik,1,Q136259994,,M,father has no label,,
Q136259993,"Johan Frederik van Hangest, Baron d'Yvoy, Heer van Houten",van,2,Q136259994,,M,father has no label,,
Q136259993,"Johan Frederik van Hangest, Baron d'Yvoy, Heer van Houten","Hangest,",3,Q136259994,,M,father has no label,,
Q136259993,"Johan Frederik van Hangest, Baron d'Yvoy, Heer van Houten",Baron,4,Q136259994,,M,father has no label,,
Q136259993,"Johan Frederik van Hangest, Baron d'Yvoy, Heer van Houten","d'Yvoy,",5,Q136259994,,M,father has no label,,
Q136259993,"Johan Frederik van Hangest, Baron d'Yvoy, Heer van Houten",Heer,6,Q136259994,,M,father has no label,,
Q136259993,"Johan Frederik van Hangest, Baron d'Yvoy, Heer van Houten",van,7,Q136259994,,M,father has no label,,
Q136259993,"Johan Frederik van Hangest, Baron d'Yvoy, Heer van Houten",Houten,8,Q136259994,,M,father has no label,,
Q75416245,Caroline Cynthia Jones,Cynthia,1,Q75416247,,F,father has no label,,
Q75416245,Caroline Cynthia Jones,Jones,2,Q75416247,,F,"AMBIGUOUS: form, father unnamed",-es,-es
Q110601768,NN Le Veneur,Le,1,,,M,no father recorded,,
Q110601768,NN Le Veneur,Veneur,2,,,M,no father recorded,,
Q110601771,NN Gougeul de Rouville,Gougeul,1,,,F,no father recorded,,
Q110601771,NN Gougeul de Rouville,de,2,,,F,no father recorded,,
Q110601771,NN Gougeul de Rouville,Rouville,3,,,F,no father recorded,,
Q110314919,Jeanne Le Veneur,Le,1,Q110601107,François,F,not patronymic,,
Q110314919,Jeanne Le Veneur,Veneur,2,Q110601107,François,F,not patronymic,,
Q110601818,Robert de Cagny,de,1,,,M,no father recorded,,
Q110601818,Robert de Cagny,Cagny,2,,,M,no father recorded,,
Q110601819,Jeanne de Carrouges,de,1,,,F,no father recorded,,
Q110601819,Jeanne de Carrouges,Carrouges,2,,,F,"patronymic (inferred, no father recorded)",-es,-es
Q110606288,"Hercule-François de Boiséon, Seigneur de Boiséon, la Bellière",de,1,Q110606289,Claude,M,not patronymic,,
Q110606288,"Hercule-François de Boiséon, Seigneur de Boiséon, la Bellière","Boiséon,",2,Q110606289,Claude,M,not patronymic,,
Q110606288,"Hercule-François de Boiséon, Seigneur de Boiséon, la Bellière",Seigneur,3,Q110606289,Claude,M,not patronymic,,
Q110606288,"Hercule-François de Boiséon, Seigneur de Boiséon, la Bellière",de,4,Q110606289,Claude,M,not patronymic,,
Q110606288,"Hercule-François de Boiséon, Seigneur de Boiséon, la Bellière","Boiséon,",5,Q110606289,Claude,M,not patronymic,,
Q110606288,"Hercule-François de Boiséon, Seigneur de Boiséon, la Bellière",la,6,Q110606289,Claude,M,not patronymic,,
Q110606288,"Hercule-François de Boiséon, Seigneur de Boiséon, la Bellière",Bellière,7,Q110606289,Claude,M,not patronymic,,
Q76030663,Henry N. Knott,N.,1,Q76030601,William,M,not patronymic,,
Q76030663,Henry N. Knott,Knott,2,Q76030601,William,M,not patronymic,,
Q76030665,Elina M. Knott,M.,1,Q76030601,William,F,not patronymic,,
Q76030665,Elina M. Knott,Knott,2,Q76030601,William,F,not patronymic,,
Q76030667,Gerald S. Knott,S.,1,Q76030601,William,M,not patronymic,,
Q76030667,Gerald S. Knott,Knott,2,Q76030601,William,M,not patronymic,,
Q76030668,Clara L. Knott,L.,1,Q76030601,William,F,not patronymic,,
Q76030668,Clara L. Knott,Knott,2,Q76030601,William,F,not patronymic,,
Q111997659,Walter Hampton,Hampton,1,,,M,no father recorded,,
Q76083528,George Raby,Raby,1,,,M,no father recorded,,
Q76083537,Edward Cecil Cutler,Cecil,1,Q76083536,,M,father has no label,,
Q76083537,Edward Cecil Cutler,Cutler,2,Q76083536,,M,father has no label,,
Q76083539,John Leslie Cutler,Leslie,1,Q76083537,Edward,M,not patronymic,,
Q76083539,John Leslie Cutler,Cutler,2,Q76083537,Edward,M,not patronymic,,
Q76083542,Arthur E. Shaw,E.,1,,,M,no father recorded,,
Q76083542,Arthur E. Shaw,Shaw,2,,,M,no father recorded,,
Q76083575,Mabel Elisabeth Schiele,Elisabeth,1,Q76083574,,F,father has no label,,
Q76083575,Mabel Elisabeth Schiele,Schiele,2,Q76083574,,F,father has no label,,
Q76083026,"Sir Nigel Andrew Digby Murray of Blackbarony, 15th Bt.",Nigel,1,Q76083544,Sir,M,not patronymic,,
Q76083026,"Sir Nigel Andrew Digby Murray of Blackbarony, 15th Bt.",Andrew,2,Q76083544,Sir,M,not patronymic,,
Q76083026,"Sir Nigel Andrew Digby Murray of Blackbarony, 15th Bt.",Digby,3,Q76083544,Sir,M,not patronymic,,
Q76083026,"Sir Nigel Andrew Digby Murray of Blackbarony, 15th Bt.",Murray,4,Q76083544,Sir,M,not patronymic,,
Q76083026,"Sir Nigel Andrew Digby Murray of Blackbarony, 15th Bt.",of,5,Q76083544,Sir,M,not patronymic,,
Q76083026,"Sir Nigel Andrew Digby Murray of Blackbarony, 15th Bt.","Blackbarony,",6,Q76083544,Sir,M,not patronymic,,
Q76083026,"Sir Nigel Andrew Digby Murray of Blackbarony, 15th Bt.",15th,7,Q76083544,Sir,M,not patronymic,,
Q76083026,"Sir Nigel Andrew Digby Murray of Blackbarony, 15th Bt.",Bt.,8,Q76083544,Sir,M,not patronymic,,
Q76083576,Kenelm Gerald Digby Murray,Gerald,1,Q76083544,Sir,M,not patronymic,,
Q76083576,Kenelm Gerald Digby Murray,Digby,2,Q76083544,Sir,M,not patronymic,,
Q76083576,Kenelm Gerald Digby Murray,Murray,3,Q76083544,Sir,M,not patronymic,,
Q76083581,Peter Francis Digby Murray,Francis,1,Q76083544,Sir,M,not patronymic,,
Q76083581,Peter Francis Digby Murray,Digby,2,Q76083544,Sir,M,not patronymic,,
Q76083581,Peter Francis Digby Murray,Murray,3,Q76083544,Sir,M,not patronymic,,
Q76083583,Denis Jermyn Digby Murray,Jermyn,1,Q76083544,Sir,M,not patronymic,,
Q76083583,Denis Jermyn Digby Murray,Digby,2,Q76083544,Sir,M,not patronymic,,
Q76083583,Denis Jermyn Digby Murray,Murray,3,Q76083544,Sir,M,not patronymic,,
Q76083546,David Hinchcliff-Mathew,Hinchcliff-Mathew,1,,,M,no father recorded,,
Q76083547,Murray Alan Hinchcliff-Mathew,Alan,1,Q76083546,David,M,not patronymic,,
Q76083547,Murray Alan Hinchcliff-Mathew,Hinchcliff-Mathew,2,Q76083546,David,M,not patronymic,,
Q76083560,John Gervase Hinchcliff-Mathew,Gervase,1,Q76083546,David,M,not patronymic,,
Q76083560,John Gervase Hinchcliff-Mathew,Hinchcliff-Mathew,2,Q76083546,David,M,not patronymic,,
Q76083450,Thomas Davey,Davey,1,,,M,no father recorded,,
Q76083455,Nancy George,George,1,Q76083454,,F,father has no label,,
Q76278958,Phyllis Walker Hewitt,Walker,1,Q76242094,,F,father has no label,,
Q76278958,Phyllis Walker Hewitt,Hewitt,2,Q76242094,,F,father has no label,,
Q76083465,Grania Joan Murray,Joan,1,Q76083453,Archibald,F,not patronymic,,
Q76083465,Grania Joan Murray,Murray,2,Q76083453,Archibald,F,not patronymic,,
Q76083456,John Archibald Digby Murray,Archibald,1,Q76083453,Archibald,M,not patronymic,,
Q76083456,John Archibald Digby Murray,Digby,2,Q76083453,Archibald,M,not patronymic,,
Q76083456,John Archibald Digby Murray,Murray,3,Q76083453,Archibald,M,not patronymic,,
Q76083472,Gillian Claire Murray,Claire,1,Q76083453,Archibald,F,not patronymic,,
Q76083472,Gillian Claire Murray,Murray,2,Q76083453,Archibald,F,not patronymic,,
Q76083478,Pamela Parbury,Parbury,1,Q76083477,,F,father has no label,,
Q76083484,Petrina Rosamund Murray,Rosamund,1,Q76083475,Ian,F,not patronymic,,
Q76083484,Petrina Rosamund Murray,Murray,2,Q76083475,Ian,F,not patronymic,,
Q76083479,Julian Charles Digby Murray,Charles,1,Q76083475,Ian,M,"AMBIGUOUS: form, father differs",-es,-es
Q76083479,Julian Charles Digby Murray,Digby,2,Q76083475,Ian,M,not patronymic,,
Q76083479,Julian Charles Digby Murray,Murray,3,Q76083475,Ian,M,not patronymic,,
Q76083491,Charlotte Davey Murray,Davey,1,Q76083475,Ian,F,not patronymic,,
Q76083491,Charlotte Davey Murray,Murray,2,Q76083475,Ian,F,not patronymic,,
Q76083499,Thomas Andrew de Wolf,Andrew,1,,,M,no father recorded,,
Q76083499,Thomas Andrew de Wolf,de,2,,,M,no father recorded,,
Q76083499,Thomas Andrew de Wolf,Wolf,3,,,M,no father recorded,,
Q76083510,Bernard William de Courcy-Ireland,William,1,Q76083509,,M,father has no label,,
Q76083510,Bernard William de Courcy-Ireland,de,2,Q76083509,,M,father has no label,,
Q76083510,Bernard William de Courcy-Ireland,Courcy-Ireland,3,Q76083509,,M,father has no label,,
Q76083511,David Graham de Courcy-Ireland,Graham,1,Q76083510,Bernard,M,not patronymic,,
Q76083511,David Graham de Courcy-Ireland,de,2,Q76083510,Bernard,M,not patronymic,,
Q76083511,David Graham de Courcy-Ireland,Courcy-Ireland,3,Q76083510,Bernard,M,not patronymic,,
Q76083514,Philippa Ann de Courcy-Ireland,Ann,1,Q76083510,Bernard,F,not patronymic,,
Q76083514,Philippa Ann de Courcy-Ireland,de,2,Q76083510,Bernard,F,not patronymic,,
Q76083514,Philippa Ann de Courcy-Ireland,Courcy-Ireland,3,Q76083510,Bernard,F,not patronymic,,
Q76083505,Joan Roberts Allen,Roberts,1,Q76083504,,F,father has no label,,
Q76083505,Joan Roberts Allen,Allen,2,Q76083504,,F,father has no label,,
Q76083507,Anna Teresa Murray,Teresa,1,Q76083502,Andrew,F,not patronymic,,
Q76083507,Anna Teresa Murray,Murray,2,Q76083502,Andrew,F,not patronymic,,
Q76219585,Lalage Virginia Murray,Virginia,1,Q76083502,Andrew,F,not patronymic,,
Q76219585,Lalage Virginia Murray,Murray,2,Q76083502,Andrew,F,not patronymic,,
Q75486437,John Whitaker,Whitaker,1,,,M,no father recorded,,
Q75486440,Michael Manning Lawrence Watkins,Manning,1,Q75486441,,M,father has no label,,
Q75486440,Michael Manning Lawrence Watkins,Lawrence,2,Q75486441,,M,father has no label,,
Q75486440,Michael Manning Lawrence Watkins,Watkins,3,Q75486441,,M,father has no label,,
Q75486444,Simon Michael Watkins,Michael,1,Q75486440,Michael,M,not patronymic,,
Q75486444,Simon Michael Watkins,Watkins,2,Q75486440,Michael,M,not patronymic,,
Q75486446,Stephen Benedict Watkins,Benedict,1,Q75486440,Michael,M,not patronymic,,
Q75486446,Stephen Benedict Watkins,Watkins,2,Q75486440,Michael,M,not patronymic,,
Q75486448,Robert Francis Watkins,Francis,1,Q75486440,Michael,M,not patronymic,,
Q75486448,Robert Francis Watkins,Watkins,2,Q75486440,Michael,M,not patronymic,,
Q75486449,Mary Teresa Watkins,Teresa,1,Q75486440,Michael,F,not patronymic,,
Q75486449,Mary Teresa Watkins,Watkins,2,Q75486440,Michael,F,not patronymic,,
Q75486451,Tamsin Jane Watkins,Jane,1,Q75486440,Michael,F,not patronymic,,
Q75486451,Tamsin Jane Watkins,Watkins,2,Q75486440,Michael,F,not patronymic,,
Q75486393,John Frost,Frost,1,,,M,no father recorded,,
Q75486396,Carol Helen Durham,Helen,1,Q75486398,,F,father has no label,,
Q75486396,Carol Helen Durham,Durham,2,Q75486398,,F,father has no label,,
Q75486400,Michéle Anne Blakiston,Anne,1,Q75486394,John,F,not patronymic,,
Q75486400,Michéle Anne Blakiston,Blakiston,2,Q75486394,John,F,not patronymic,,
