geni_id,qid,position,geni_name,wikidata_label,anchor_geni_id,anchor_qid,anchor_name
6000000006366324666,Q76264280,mother,Katharina von Waldburg-Wolfegg,Katharina von Waldburg zu Wolfegg und Zeil,6000000006366476466,Q1355968,Georg IV von Ortenburg-Neuortenburg
6000000006366689095,Q76264287,mother,Esther Dorothea von Criechingen Gräfin,Esther Dorothea von Criechinegn,6000000025972829892,Q1505623,Georg Philipp Graf von Ortenburg-Neuortenburg Graf zu Criechingen und Pittingen
6000000006376446567,Q96199513,father,John Loomis,Joseph Loomis,6000000003617703553,Q96985053,John Loomis
6000000006378114022,Q3437811,mother,Alice Comyn Countess of Buchan,"Alice Comyn, Countess of Buchan",6000000006444180141,Q75389431,Katherine de Beaumont 3rd Baroness Audley
6000000006378405308,Q2012278,father,Hamengkubuwana IV Raden Mas Ibnu Jarot (1814-1822),Hamengkubuwono IV,6000000032837954782,Q2249484,Hamengkubuwana VI Raden Mas Mustojo (1855-1877)
6000000006380597167,Q103782741,mother,Eline Moltke,Eline,6000000010250820504,Q103781043,Anders Nielsen af Haraldskær
6000000006380807010,Q103782711,father,Niels Andersen Friis af Haraldskær,Niels Andersen Friis,6000000010250820504,Q103781043,Anders Nielsen af Haraldskær
6000000006404266080,Q1070853,father,Giovanni II Paleologo marchese del Monferrato,"John II, Marquess of Montferrat",6000000003219772263,Q1070862,Secondotto Palaeologus marquess of Montferrat
6000000006405101490,Q719178,father,Teodoro II Paleologo marchese del Monferrato,"Theodore II, Marquess of Montferrat",6000000000505808060,Q928607,Sophia Palaiologina marquise of Montferrat
6000000006422137649,Q3387727,father,"Pierre de Valoignes (I), seigneur de Valognes",Peter de Valognes,6000000002175470066,Q7359216,Roger de Valoignes Lord of Benington
6000000006422214851,Q136302361,mother,N.N.,"NN, princess of Bihar",6000000004543138179,Q347935,Taksony Grand Prince of Hungary
6000000006426226093,Q359396,father,Yaroslav II Vsevolodovich Rurikov,Yaroslav II of Vladimir,6000000006101381611,Q547839,Yaroslav Yaroslavich of Tver
6000000006440686564,Q96202056,mother,Unknown Moore,Abigail Pinney,6000000002498661959,Q96202051,Elizabeth Moore
6000000006442583351,Q3129344,mother,Hedwige (Avoie) de France comtesse de Mons,"Hedwig of France, Countess of Mons",6000000005703890001,Q48925204,Béatrix de Hainaut
6000000006444068418,Q6077823,mother,Isabel de Verdun,"Isabel de Verdun, Lady Ferrers of Groby",6000000002603651439,Q18735713,William de Ferrers 3rd Lord Ferrers of Groby
6000000006444068445,Q68106976,mother,Margaret de Norwich Countess Of Suffolk,Margaret de Norwich,6000000006444063070,Q4020194,William de Ufford KG
6000000006444068478,Q18735607,father,Walter de Norwich,Walter Norwich,6000000006444299290,Q61896183,Katherine de Norwich
6000000006444081312,Q18936088,father,Henry II de Ferrers 4th Baron Ferrers of Groby,"Henry Ferrers, 4th Baron Ferrers of Groby",6000000006444750979,Q18672729,William de Ferrers 5th Baron Ferrers of Groby
6000000006444086966,Q3292896,mother,Maria van Gelre,Maria of Guelders,6000000002188008373,Q76097,Reinoud IV Herzog Hertog van Gulik en Gelre
6000000006444092580,Q76277829,mother,Frond verch Hoesgyn,Frond verch Hoesgyn,6000000025396918504,Q76277828,William Herbert of Troy
6000000006444092776,Q3088902,father,David II of Strathbogie Mórmaer of Atholl,"David II Strathbogie, Earl of Atholl",6000000000682305430,Q3018115,David III de Strathbogie Mórmaer of Atholl
6000000006444092879,Q6261340,father,John Touchet 6th Lord Audley,"John Tuchet, 6th Baron Audley",6000000006444092949,Q6144441,James Touchet 7th Baron Audley
6000000006444099811,Q2148686,mother,Teresa d'Entença reina consort d'Aragó,Teresa d'Entença,6000000000153309431,Q336823,"Peter IV ""the Ceremonious"" of Aragon King of Aragon"
6000000006444102542,Q75237258,mother,Elizabeth Greystoke,"Elizabeth Greystoke, 6th Baroness Greystoke",6000000001676757558,Q8007530,William Dacre
6000000006444128391,Q75908814,mother,Anne Grey,Ann Grey,6000000003263226602,Q5482808,Francis Willoughby of Wollaton
6000000006444128527,Q75787366,mother,Elizabeth Devereux,Elizabeth Devereux,6000000010788395570,Q7350604,Robert Vernon
6000000006444128967,Q75765092,mother,Philippa Ferrers,Phillippa Ferrers,6000000006444366861,Q75765094,Elizabeth Greene
6000000006444130777,Q76345437,mother,Elizabeth Belknap,Elizabeth Belknap,6000000016438890863,Q27890982,Anne Ferrers 7th Baroness Ferrers of Chartley
6000000006444130826,Q102830373,mother,Marguerite de Craon,"Marie de Craon, Dame de Thou-sur-Marne",6000000014048981091,Q969836,"Jean II de Croÿ 1er comte de Chimay, seigneur de Tours-sur-Marne"
6000000006444136135,Q75271923,mother,Dorothy Port,Dorothy Port,6000000007061380183,Q5481246,Francis Hastings
6000000006444136983,Q48931610,mother,Mary de Clifford Baroness Despencer,Mary Wentworth,6000000006444128334,Q5730011,"Henry Wentworth of Nettlestead, de jure 4th Lord le Despencer, K.B."
6000000006444139383,Q5339945,father,Edmund de Ferrers 5th Baron Ferrers of Chartley,"Edmund de Ferrers, 6th Baron Ferrers of Chartley",6000000006444180240,Q27891062,William de Ferrers Knight
6000000006444159340,Q5507944,father,Richard Darell Kt.,"Fulk Bourchier, 10th Baron FitzWarin",6000000006444092957,Q75299168,Margaret Dayrell
6000000006444171652,Q99800408,mother,Alice (Talbot),Alice Talbot,6000000006444239783,Q75776431,Elizabeth de la Barre
6000000006444174547,Q6229276,father,John Devereux,"John Devereux, 8th Baron Ferrers of Chartley",6000000006444128533,Q16154520,"Walter Devereux 1st Viscount Hereford, 9th Baron Ferrers of Chartley, KG"
6000000006444176461,Q76355151,mother,Cicely Baskerville,Cecilia Baskerville,6000000004640092668,Q76355156,Nicholas Steward
6000000006444180968,Q75420587,mother,"Eleanor ""Helen"" de la Roche Lady of Castle Bromwich",Elene de la Roche,6000000006444180240,Q27891062,William de Ferrers Knight
6000000006444183520,Q5561631,father,Giles Daubeney Knt.,Giles Daubeney,6000000027329661282,Q18577347,William Daubeny 5th Baron Daubeney
6000000006444207510,Q719792,father,Walter Devereux 1st Earl of Essex,"Walter Devereux, 1st Earl of Essex",6000000006444220953,Q437917,Robert Devereux 2nd Earl of Essex
6000000006444207566,Q109012686,father,"Jean de Roye I, Seigneur d'Aunoy","Jean de Roye, Seigneur de Muret",6000000006444211652,Q110580552,Jeanne de Roye
6000000006444207736,Q5561611,father,Giles Brugge Brydges 6th Lord Chaundos,"Giles Brugge, 6th Baron Chandos",6000000006597131387,Q6223695,John Brydges
6000000006444207772,Q99085719,father,Thomas Touchet,"Thomas Touchet, of Ashwell",6000000003243427369,Q75299033,John Touchet
6000000006444209389,Q5363797,mother,Elizabeth Talbot Duchess of Norfolk,"Elizabeth de Mowbray, Duchess of Norfolk",6000000003571567838,Q469838,Anne Mowbray
6000000006444209442,Q75239660,mother,Anne Talbot,Anne Talbot,6000000007606459106,Q3990745,Thomas Courtenay 13th Earl of Devon
6000000006444209448,Q5933177,father,Hugh de Courtenay,"Hugh de Courtenay, 4th Earl of Devon",6000000007606459106,Q3990745,Thomas Courtenay 13th Earl of Devon
6000000006444211103,Q102193838,mother,Margaret Woodville,Margaret Woodville,6000000006444200647,Q4773298,Anthony Poyntz Kt.
6000000006444211255,Q75387546,mother,Margaret Woodville,"Margaret Woodville, Countess of Arundel",6000000000551628693,Q7606754,William FitzAlan 18th Earl of Arundel
6000000006444211657,Q109012689,mother,Jeanne de Béthune,Jeanne de Béthune,6000000006444211652,Q110580552,Jeanne de Roye
6000000006444223385,Q3932246,mother,Elizabeth Hastings Countess of Worcester,"Elizabeth Somerset, Countess of Worcester",6000000011097941716,Q76101835,Catherine Somerset
6000000006444232502,Q75387616,father,Richard Scrope Kt.,Sir Richard Scrope,6000000006444452330,Q75252513,Elizabeth le Scrope
6000000006444232525,Q61740624,father,Thomas Wyndham Kt.,Thomas Wyndham of Felbrigg,6000000009553856794,Q24174846,"Edmund Wyndham Kt., of Felbrigg, MP"
6000000006444278362,Q75387405,mother,Joan Hill,Joan Hill,6000000002378405122,Q549866,Charles Somerset
6000000006444328048,Q110423510,father,Beltrán Vélez de Guevara y Ponce Señor de Oñate,"Beltrán Vélez de Guevara, Señor de Oñate",6000000016145865165,Q110423509,"Beltrán de Guevara y Ayala señor de Escalante y de Trezeño, Conde de Tahalu"
6000000006444353932,Q99208440,mother,Sybil Devereux,Sybil Devereux,6000000006444353955,Q76360292,Walter Baskerville 1st Lord of Eardisley
6000000006444353961,Q76360293,mother,Elsbeth verch Morgan,Anne of Gwent-Iscoed,6000000000196415223,Q99208423,Thomas Baskerville of Pontrilas
6000000006444391927,Q61927554,mother,Katherine Spencer Countess of Northumberland,Catherine Spencer,6000000006444687803,Q7793103,Thomas Percy
6000000006444395777,Q75500996,mother,Elizabeth de la Pole,Elizabeth de la Pole,6000000006444616846,Q6792921,Morice le Bruyn Kt.
6000000006444441526,Q75492416,mother,Jane Stanley,Jane Stanley,6000000005249949099,Q5339822,Edmund Sheffield 1st Baron Sheffield of Butterwick
6000000006444493674,Q237501,mother,Blanche Marguerite de Valois,Blanche of Valois,6000000013334507592,Q265460,Margarethe von Luxemburg
6000000006444496080,Q98967204,mother,Anne Blackett,Anne Blakett,6000000003649670209,Q76277823,Jane Baskerville
6000000006444496579,Q3120397,father,Guillaume I de Montmorency baron de Montmorency,Guillaume de Montmorency,5218782742890054384,Q356952,Anne de Montmorency duke
6000000006444496614,Q235174,mother,Yolande de Aragón reina consorte titular de Nápoles,Yolanda de Aragon,6000000006444422502,Q447535,"Louis III d'Anjou re titolare di Napoli, Conte di Forcalquier, Piemonte, del Maine"
6000000006444602378,Q22998121,mother,Elizabeth Barnham,Elizabeth Barnham,6000000006444768305,Q6144435,James Tuchet
6000000006444602505,Q98967186,father,Piers Milbourne Kt.,"Piers Milborne, of Tillington, Heref",6000000003649650803,Q98967184,John Milbourne Esq
6000000006444637977,Q75256268,mother,Bridget Hussey Countess of Bedford,Bridget Hussey,6000000002006036838,Q75271478,Jane Sibyl Morrison
6000000006444672316,Q75507764,mother,Eleanor Scrope,Eleanor Scrope,6000000009553856794,Q24174846,"Edmund Wyndham Kt., of Felbrigg, MP"
6000000006444679206,Q110428425,mother,Ursula Pakington,Ursula Pakington,6000000002116206525,Q6257154,John Scudamore MP
6000000006444679212,Q76365146,father,William Scudamore of Holme Lacy,William Scudamore,6000000002116206525,Q6257154,John Scudamore MP
6000000006444730618,Q75257524,mother,Anne Neville,Lady Anne Neville,6000000009006960727,Q2373798,Fulke Fulke Greville I of Brooke 1st Baron Greville of Beauchamps
6000000006444735122,Q75762463,mother,Alice de Camoys,Alice de Camoys,6000000002052536959,Q1396340,William Hastings
6000000006444746010,Q1338792,father,Louis I 'le Bon' de Bourbon comte de Montpensier,"Louis I, Count of Montpensier",6000000010711937045,Q42046037,Gabrielle de Bourbon
6000000006444746067,Q729206,father,Bernard d'Armagnac comte de Charolais,"Bernard VII, Count of Armagnac",6000000001036763081,Q2851330,Anne d'Armagnac
6000000006444746138,Q4993282,mother,Marie de Blois-Châtillon,"Marie of Blois, Duchess of Anjou",6000000006444496621,Q453529,Louis II d'Anjou re di Napoli
6000000006444750481,Q113633082,mother,Juliane (Gratiana) de Grey,Juliane Grey,6000000002135812214,Q75260798,John Talbot
6000000006444755219,Q113633077,father,John Talbot Knight,John Talbot,6000000002135812214,Q75260798,John Talbot
6000000006444755813,Q6485877,mother,Lucy Somerset,"Lucy Somerset, Baroness Latimer",6000000014577326952,Q5362658,Elizabeth Neville
6000000006444762178,Q4756354,mother,Teresa Lourenço,Teresa Lourenço,6000000000307262728,Q201575,João 'o Bom' de Avis I
6000000006444777684,Q75242112,mother,Eleanor Washbourne,Eleanor Washbourne,6000000006444452330,Q75252513,Elizabeth le Scrope
6000000006444780862,Q75387557,mother,Jacquetta Woodville Baroness Strange,Jacquetta Woodville,6000000002447336383,Q75253663,Joan le Strange Lady Strange of Knockin
6000000006568712910,Q2473377,father,"Wichmann IV (V) van Hamaland graaf van Hamaland, de Veluwe en Naardingerland","Wickman, Count of Hamaland",6000000000437348457,Q353832,Adela 'de Wrede' von Hamaland
6000000006569555544,Q61564577,mother,Imiza (Irmintrudis),Irmintrud,6000000009782507443,Q3198477,Gerberga von Henneberg von Zutpen
6000000006575228798,Q86458153,mother,Ingeborg Svantepolksdotter,Ingeborg Svantepolksdotter (Skarsholmsätten),6000000003168965773,Q5915860,Knut Jonsson Jonsson
6000000006584637310,Q101422842,mother,Abilenah Cooley,Abilenah Cooley,6000000002603460625,Q96201627,Samuel Chapin
6000000006589406117,Q75241365,mother,Joan de Vere,Joan de Vere,6000000002475161686,Q6265668,John de Warenne 7th Earl of Surrey & Sussex
6000000006597082025,Q76155984,mother,Sybil verch Morgan,Sibyl verch Morgan,6000000006444428520,Q76153416,Alice St John 10th Baroness Parker of Morley St. John
6000000006597091433,Q75479,father,Engelbert von Nassau-Dillenburg I,Engelbert I of Nassau-Siegen,6000000003827368274,Q72686,Johann von Nassau-Dillenburg IV
6000000006597096263,Q76263081,mother,Oda van Salm-Ravenstein,Odile of Salm,6000000006597112520,Q2917876,Johanna Johanna van Polanen
6000000006597116394,Q2841481,mother,Françoise van Luxemburg Fiennes erfgravin van Gavere,Françoise of Luxemburg,6000000075298362247,Q22132482,Marguerite d'Egmont
6000000006597124843,Q21664012,father,Jacques Van Luxemburg II,"Jacques II de Luxembourg-St. Pol, Heer van Gavaren en Fiennes",6000000015040266754,Q21664013,Jacques de Luxembourg
6000000006597144202,Q75253218,mother,Elizabeth Grey Baroness Chandos of Sudeley,Elizabeth Grey,6000000006444735033,Q5339327,Edmund Brydges
6000000006598723237,Q5727335,father,Henry Radclyffe 4th Earl of Sussex,"Henry Radclyffe, 4th Earl of Sussex",6000000013239402193,Q7349137,Robert Radclyffe 5th Earl of Sussex
6000000006598973944,Q76024577,father,John Gunige Jr.,unknown Gonning,6000000025616421645,Q75717523,Robert Gunning Kt.
6000000006601263708,Q120930252,mother,Zofia Sapieha Wołłowicz,,6000000024778642176,Q85236607,Michael Hieronim Wołłowicz
6000000006602653847,Q266635,mother,Beatrice of Lorraine,Beatrice of Lorraine,6000000002188307463,Q464162,"Matilde di Canossa the Great Countess of Tuscany, Margravine of Tuscany"
6000000006603755928,Q1959796,father,Jovan Branković,Jovan Branković,6000000006604267020,Q92001535,Magdalena Brankowicz
6000000006604102320,Q92002114,mother,Jelena Jaksić Nagylaki,Jelena Jakšić,6000000006604267020,Q92001535,Magdalena Brankowicz
6000000006605840379,Q12284680,mother,Vipsania Julia Agrippina,Lartia,6000000002106239618,Q236259,Aemilia Lepida Minor
6000000006607119351,Q111309220,father,"Tiberius Claudius Nero Drusus Nero ""the Elder""",Tiberius Claudius Nero,6000000007519655888,Q2236673,Appius Claudius Nero
6000000006703703342,Q104550201,father,Henrik Horn till Haapaniemi,Henrikki Yrjänänpoika Horn,6000000003694839663,Q104549945,Gustav Henriksson Horn af Kanckas
6000000006705245388,Q76121928,father,Flaithbertach mac Loingsig Ard-rí na h'Éireann,Breasal of Brega,6000000008250385063,Q76121929,Dunlaith ingen Flaithbertaich of the Cenél Conaill
6000000006727746410,Q329222,father,Anton Günther von Schwarzburg-Sondershausen Graf,"Anton Günther I, Count of Schwarzburg-Sondershausen",6000000004109166258,Q589931,"Anton Günther II Schwarzburg Graf, herr zu Sondershausen, Arnstadt und Leutenberg"
6000000006727749423,Q20498575,mother,Magdalene von Oldenburg Fürstin zu Anhalt-Zerbst,Magdalene of Oldenburg,6000000006727749431,Q75289544,Elisabeth Askanier Prinzessin
6000000006727749864,Q20107695,mother,Anna Sybilla Sibylle Schwarzburg Gräfin zu Schwarzburg-Sondershausen,Anna Sibylla of Schwarzburg-Rudolstadt,6000000006727749913,Q1773048,Ludwig Günther II von Schwarzburg-Sondershausen Graf zu Ebeleben
6000000006727749945,Q11917706,mother,"Dorothea of Solms, Princess of Solms-Sonnenwalde Gräfin",Dorotea de Solms-Sonnenwalde,6000000006727749983,Q69997,Karl II Otto Wittelsbach Pfalzgraf von Birkenfeld
6000000006727750000,Q101519816,mother,Sophie Schwarzburg Gräfin zu Barby-Mühlingen,Sophia of Schwarzburg-Rudolstadt,6000000006727753007,Q44192661,Agnes Elisabeth Barby Gräfin zu Stolberg-Stolberg
6000000006727753233,Q325081,father,Georg III of Erbach-Breuberg Count,"George III, Count of Erbach-Breuberg",6000000006727746617,Q11928267,Georg Albrecht von Erbach-Breuberg
6000000006727753469,Q2069952,mother,Dorothea Welf Pfalzgräfin zu Zweibrücken-Birkenfeld,Dorothea of Brunswick-Lüneburg,6000000004066293963,Q20006611,Sophie Wittelsbach zu Hohenlohe-Neuenstein-Weike
6000000006727753743,Q87876,father,Ludwig Philipp Wittelsbach Pfalzgraf,"Louis Philip, Count Palatine of Simmern-Kaiserslautern",6000000048743951849,Q85120,Ludwig Heinrich Moritz Wittelsbach Pfalzgraf
6000000006727757026,Q18237184,father,Albert Otto Solms Laubach l,Albrecht-Otto of Solms-Laubach,6000000009214520157,Q25426416,Eleonore zu Solms-Laubach
6000000006727757107,Q25477603,mother,Sibylla Solms Fürstin zu Anhalt-Plötzkau,Sibylle de Solms-Laubach,6000000031869359020,Q555850,Lebrecht von Anhalt-Köthen Fürst von Plötzkau und Köthen
6000000006727757132,Q54960204,mother,"Margarethe Von Erbach Gräfin zu Öttingen-Öttingen, 4",Margherita von Erbach,6000000006727757173,Q44192078,"Anna Elisabeth Elisabeth, Countess von Oettingen-Oettingen Gräfin"
6000000006727757354,Q24522281,father,Wilhelm Graf zu Sayn-Wittgenstein-Hachenburg III,Wilhelm II of Sayn-Wittgenstein-Hachenburg,6000000029710660198,Q24522214,Ludwig Albert Von Sayn-Wittgenstein-Neumagen
6000000006727757361,Q96368993,mother,Anna Elizabeth Von Sayn,Anne Elisabeth zu Sayn,6000000015520147762,Q26878187,Ernst Graf von Sayn-Wittgenstein
6000000006727757638,Q8557454,mother,Anna Augusta von Braunschweig-Wolfenbüttel Gräfin zu Nassau-Dillenburg,Anna Augusta of Brunswick-Wolfenbüttel,6000000015135711939,Q71961,Henry Nassau Prince
6000000006727770069,Q15906189,mother,"Dorothea Reuß zu Gera, Reuß Jüngere linie Gräfin zu Hohenlohe-Waldenburg-Langenburg, Gräfin Schenk von L",Dorothea von Reuß-Plauen,6000000006727770094,Q28058830,Philipp Heinrich von Hohenlohe-Waldenburg Graf
6000000006727770116,Q25484224,father,Hermann Adolf zu Solms-Hohensolms Graf,Hermann Adolphe de Solms-Hohensolms,6000000006727753287,Q31192270,Dorothea Sophie zu Solms-Hohensolms
