geni_id,qid,geni_label,wikidata_label,geni_abbreviated
6000000012762279576,Q7458642,Sextus Pompeius Virdoctus,Sextus Pompeius,no
6000000006574739238,Q750636,Marie d'Anjou,Maria of Anjou,no
6000000058828989091,Q751555,Telipinu of the Hittites,Telepinu,no
6000000007684682201,Q75237511,Alexander Forbes,"Alexander Forbes, 1st Lord Forbes of Pitsligo",no
6000000075967263060,Q75239740,James Kennedy Lord Kennedy,"James Kennedy, Lord Kennedy",no
6000000009776748688,Q75242575,Jean Comyn,Joan Comyn,no
6000000006727958337,Q75243129,Gilles Stewart,Giles Stewart,no
6000000003615401747,Q75243169,John Stewart of Bonkyl of Daldon,Sir John Stewart,no
6000000015975345446,Q75245778,Anna Schwarzburg-Blankenstein 5,Anne von Schwarzburg-Sondershausen,no
6000000072305120821,Q75247113,Ermentrud van Breda-Schoten,Ermentrude Gräfin von Schoten,no
6000000002187829636,Q75247163,Konrad,Conrad von der Lausitz,no
6000000002187651710,Q75247799,Agnes von Wettin,Agnes von Ostmark,no
6000000008478182830,Q75247904,Dietrich II av Brehna Wettiner,Dietrich II von Brehna,no
6000000002908588006,Q75250498,Ingram Percy Sir,Sir Ingelram Percy,no
6000000003319841583,Q75251676,Katherine Kerr,Catherine Kerr,no
6000000003962613025,Q75257225,Auda de Hastings,Audra Hastings,no
6000000002907270961,Q75257539,John Erskine of Dun,John Erskine,no
6000000023391248105,Q75263752,John Seton 1st Laird of Cariston,John Seton,no
6000000002188095907,Q75268417,William Stewart of Traquair,"Sir William Stewart, 5th of Traquair",no
6000000027775427742,Q75268489,Elizabeth Stuart,Lady Elizabeth Stuart,no
6000000010321357074,Q7527081,Hector Munro,"Sir Hector Munro, 1st Baronet",no
6000000008640680934,Q75272116,James Graham 3rd Marquess of Montrose,"James Graham, 3rd Marquess of Montrose",no
6000000005088879225,Q75272467,John Sinclair of Greenland and Rattar,Sir John Sinclair,no
6000000000334635878,Q75275047,John Fleming 3rd Earl of Wigton,"John Fleming, 3rd Earl of Wigton",no
5061022112740080155,Q75283493,Anne Murray,Anne Bruce,no
6000000006727820242,Q75288997,Wandelberte Countess Of Hohenzollern,Wandelberte von Hohenzollern,no
6000000006727858470,Q75289173,Mathilde von Anhalt-Bernburg Fürstin zu Anhalt-Dessau,Matilde of Anhalt-Bernburg,no
6000000037304651918,Q75290051,Mechtild von Holstein,Mechtild von Schauenburg,no
6000000002188166418,Q75290127,Konrad von Schauenburg-Holstein Graf,Konrad von Schauenberg,no
6000000000436981227,Q75290437,Tommasia de Montfort,Thomasse de Montfort,no
6000000009689030891,Q75290686,"Leonor de Borgoña, infanta de Castilla y León",Leonor de Castilla,no
6000000015170951120,Q75291135,Marc de Rye,Marcus von Ryes,no
6000000002188569099,Q75291383,Count Mattheus of Lothringen-Darney,"Matthias de Lorraine, Lord of Warsberg",no
6000000002188569062,Q75291430,Catharina van Lotharingen,Catherine de Lorraine,no
6000000008067071499,Q75291432,Richard de Montfaucon (de Montbéliard),Richard of Montbéliard,no
6000000001827562649,Q75291928,Åsulv Skulesson,Asulf Skulesson,no
6000000043114039541,Q75292365,Gerhard von Jülich-Berg,Gerhard von Jülich,no
6000000006444391712,Q75293729,William de Aton,William Aton,no
320185503190003459,Q75293753,Elizabeth Conyers,Elizabeth Aton,no
6000000018211648643,Q7530303,Sirin bint Sham'un,Sîrîn bint Sham'ûn,no
6000000005598808593,Q75319653,Francis Charles Cadogan,Francis Cadogan,no
6000000014334503121,Q75332264,Anne Florence Adelaide Montagu Lady,Lady Anne Florence Adelaide Montagu,no
6000000024440174833,Q75345478,Philipp Ernst von Hohenlohe-Langenburg Graf,Philipp Ernst Graf zu Hohenlohe-Langenburg,no
6000000000192082154,Q75375669,Ludovico Massimo Lancellotti,Ludovico dei Principi Massimo Lancellotti,no
6000000002188461935,Q75377082,Franz Stephan da Silva Graf von Silva-Tarouca,Franz Graf von Silva-Tarouca,no
6000000009432043639,Q75382324,Wulfhilda Lady Of East Anglia,Wulfhild,no
6000000023118216712,Q75382682,Orlacan MacMurrough,Urlachan MacMorrough,no
6000000003243324634,Q75382771,Agnes Bardolf Baroness Bardolf,Agnes de Grandson,no
6000000003087188150,Q75384380,Agnes,Agnes of Germany Hohenstaufen,no
6000000032834675069,Q75384438,Infant son of Bavaria,son von Sachsen,no
6000000017107815231,Q75384615,Adelaide de Ponthieu comtesse d'Aumale,Adeliza d'Aumale,no
6000000006963963978,Q75384748,Edmund Holland,Edmund de Holand,no
6000000002173018447,Q75385069,Margaret de Baliol,Margaret Balliol,no
6000000078762984957,Q75386879,Eleanor Fitzalan,Lady Eleanor FitzAlan,no
6000000001065696635,Q75387333,Blanche fitzJohn,Blanche Plantagenet,no
6000000016714898895,Q75387447,Henry de Courtenay,Henry Courtenay,no
6000000003098031092,Q75387472,Joan Neville the nun,Joan Neville,no
6000000007604770209,Q75387573,Martha Bromley,Martha Woodville,no
6000000068866607902,Q75388055,John Alexander Logie,John of Logie,no
6000000009570795579,Q75388468,Robert Stewart Prince of Scotland,Robert Stewart,no
6000000010262210706,Q75388570,Patrick Graham of Inchbrake,"Patrick Graham, 1st of Inchbrakie and Aberuthven",no
6000000006727855355,Q75388632,Christian Barclay,Christine Barclay,no
6000000008248517482,Q75389554,"Dugald Maclaurin Stewart, 1st of Appin","Dugald Stewart, 1st of Appin",no
6000000008501396339,Q75392866,Catherine Elisabeth Alberique Marie Napoleon,Princess Catherine Napoléon,no
6000000008233772338,Q75394062,Vratislav of Bohemia,Wratislaw of Bohemia,no
6000000042079698035,Q75395268,Diemut von Liechtenstein-Murau,Diemuth von Liechtenstein,no
6000000012390538505,Q75403025,Jeanne Sanudo,Jeannette de Brienne,no
6000000026000592812,Q75403054,André de Brienne,Andre de Brienne,no
6000000000834485259,Q75403220,"Fulk FitzWarin VI, 2nd Baron FitzWarin","Fulk FitzWarin, 3rd Baron FitzWarin",no
6000000034822715212,Q75404358,Alexander Gordon 5th of Aberdalgie,"Alexander Gordon, 5th of Abergeldie",no
6000000001893375118,Q75416181,Frederic de La Trémoille,"Frederick de la Tremouille, Comte de Laval et Benon",no
6000000011198853783,Q75418653,Nanfan Coote 2nd Earl of Bellomont,"Nanfan Coote, 2nd Earl of Bellomont",no
6000000017370088965,Q75421259,"John John Leslie of Wardes, 1st Baronet","Sir John Leslie of Wardis, 1st Bt.",no
6000000057344096836,Q75423625,Isabel Vans,Isobell Vaus,no
6000000002349377317,Q75431910,Peter lll de Brus Lord of Skelton,Sir Piers de Brus III,no
6000000015555617801,Q75445669,Johan Jöransson,Johann Goransson,no
6000000000437656174,Q75451220,Echach Binnich mac Eógan O'Néill,Eochaid Binnich mac Eógan O'Néill,no
6000000011782475105,Q75453871,Richard de Braose,Richard de Breuse,no
6000000006567141936,Q75458469,Honoria FitzMaurice,Anore Geraldine,no
6000000014387538322,Q75495232,William Forbes,William Forbes of Corse,no
6000000003615931244,Q75500962,Edward Bruce,"Sir Edward Bruce, 1st of Blairhall",no
6000000006444176082,Q75507762,Margaret Luttrell,Margaret Wyndham,no
6000000006906799871,Q75527928,Richard FitzJohn Lord FitzJohn,"Richard fitz John, 1st and last Lord FitzJohn",no
6000000022513764084,Q75527930,"Theobald le Botiller 5th Butler, Lord Deputy of Ireland & Earl of Carrick",Theobald Butler,no
6000000012170216271,Q75527986,William Button,"Sir William Button, 2nd Bt.",no
6000000001462867674,Q75531612,Isabella Sinclair,Isabel Sinclair,no
6000000032224244385,Q75579166,John Atchison Atchesonne Acheson,John Acheson,no
6000000011122368159,Q75592757,Thomas Fraser,"Thomas Fraser, 2nd of Strichen",no
6000000006444339410,Q75597371,Joan Neville,Lady Joan Neville,no
6000000008300615161,Q75612984,John de la Warre,Sir John la Warre,no
6000000014814911165,Q75613012,Edmund FitzHerbert MP,Sir Edmond Fitzherbert,no
6000000003714021181,Q75614136,Humphrey Colquhoun of Letter,Humphrey Colquhoun,no
6000000045409061911,Q75628775,David Scrymgeour Burgess of Dundee,David Scrymgeour,no
6000000055611944857,Q75720528,Alexander Edward de Capell Brooke,Alexander de Capell Brooke,no
6000000008630697008,Q75762475,Thomas Hastings,Thomas Hastinges,no
6000000007606915064,Q75771217,Ralph de Cromwell III,Ralph de Cromwell,no
6000000006454368499,Q75772676,Maclean,Margaret Cuninghame,no
6000000024636229084,Q75775284,Lucy de Somery,Luce de Grey,no
6000000000796824466,Q75775634,Elizabeth FitzPayne,Elizabeth de Briene,no
6000000137138017871,Q75778473,Margaret Cumming,Margaret Gordon,no
6000000002188621854,Q75789756,Nest FitzMaurice,Nesta fitz Maurice,no
6000000005598803099,Q75807267,Amalie von Brandenburg prinzessin,Amalia von Brandenburg,no
6000000005598803250,Q75807319,Heinrich von Brandenburg prinz,Heinrich von Brandenburg,no
6000000003665583271,Q75824707,Walter Olifard of Bothwell and Abernethy,Walter Olifard,no
6000000003615880852,Q75824781,Walter Oliphant of Aberdalgie & Kellie,Sir Walter Oliphant,no
6000000006444235084,Q75849991,Richard FitzGerald 3rd Earl of Kildare,"Richard FitzGerald, 3rd Earl of Kildare",no
6000000006727781105,Q75854959,Elżbieta von Pommern,Elźbieta Prinzessin von Pommern-Wolgast,no
6000000007606719199,Q75875093,Alexander de la Pole,Thomas de la Pole,no
6000000002116009180,Q75901720,Nicholas Sutherland 1st of Duffus,Nicholas Sutherland,no
6000000081496416517,Q75908705,Antoine Henry Alexis Marie de Noailles,Antonin de Noailles,no
6000000000001532008,Q75917080,Catherine Constantia Pellew,Catherine Pellew,no
6000000036467908923,Q75930651,Walter FitzRobert FitzWalter,Walter FitzWalter,no
6000000006444746176,Q75930662,Alianore FitzWalter,Alianore Dagworth,no
6000000002043219592,Q75940772,Loretta la Zouche,Lora la Zouche,no
6000000017884113210,Q75944779,Christian Bethune,Christian Stewart,no
6000000007606437651,Q75947987,Isabella De Hastings,Isabell Hastings,no
6000000004180274327,Q75965077,Hay,Sir William Hay of Ardendraught,no
6000000005412059336,Q75994924,Cathrine MacDowall of Garthland,Catherine Macdowall,no
6000000003177879463,Q76010813,William de Beaumont,Guillaume de Beaumont,no
6000000044924200969,Q76016591,John Arnot of Arnot,John Arnot,no
6000000057969030915,Q76030378,Margaret Hume / Home,Margaret Blackadder,no
6000000001500893379,Q76057226,Joan Capet de Bourgogne Soeur,Jeanne de Bourgogne,no
6000000002244348258,Q76066428,Anne Wingfield,Ann Touchet,no
6000000031140823438,Q76072154,Iain MacDougall 8th of Dunollie,"Ian Macdougall, 8th of Dunollie and of Lorn",no
6000000004287302028,Q7607263,William Munchensy II,"William FitzGeoffrey de Mandeville, 3rd Earl of Essex",no
6000000006727840441,Q76078348,"Albrecht III, Count Of Barby",Albrecht VII von Barby-Mühliingen,no
6000000002187794955,Q76081,Frederik I van Altena Graf von Altena,"Frederick I, Count of Berg-Altena",no
6000000026907768546,Q76112495,William Douglas of Whittinghame,Sir William Douglas of Whittinghame,no
6000000105748556834,Q76113251,Jean Graham,Lady Jane Graham,no
6000000015409881097,Q76119516,Alexander de Ogilvy 3rd of Inverquarity,"Alexander Ogilvy, 3rd of Inverquharity",no
6000000015406258939,Q76119553,John John Ogilvy 1st Baronet of Inverquarity,"Sir John Ogilvy of Inverquharity, 1st Bt.",no
6000000198108178821,Q76125192,Lilley Sabine Double,Lily Pasley,no
6000000006444334155,Q7613001,William mac Aodh de Ross Earl of Ross,"Uilleam III, Earl of Ross",no
6000000003827889385,Q76141732,Ewan fitz Conan de Atholl of Glenerochie,Ewen of Glenerochie,no
6000000011264731331,Q76148369,William Bateson,William Latham Bateson,no
6000000022976436300,Q76157404,Eleanor Louise Wayne,Eleanor Louisa St. John,no
6000000002188001383,Q76178084,Mariot Fleming,Mariotta Fleming,no
6000000011749333256,Q76186308,John Swinton of that Ilk,"Sir John Swinton, 17th of that Ilk",no
6000000008907612075,Q76189596,Johanna von Heinsberg-Valkenburg,Johanna von Kleve-Valkenburg,no
6000000195174568940,Q76204607,Cynwrig ap Iorwerth Fychan,Cynwig ap Iorwerth Fychan,no
6000000003827731485,Q76207695,Gerhard Graf von Reifferscheidt Limburg I,Gerard I van Limburg-Arlon Edelherr von Wassenberg,no
6000000035432825157,Q76211437,"Alexander Fraser III, 5th of Philorth","Sir Alexander Fraser, 5th of Philorth",no
6000000006444239943,Q76238135,Elizabeth Latimer de Latimer,Elizabeth le Latimer,no
6000000006127645236,Q76250299,Vendela Sofia von Wright,Vendela Mariana Johanna Sofia von Wright,no
6000000016265768607,Q76263071,"Jan van Langerak, Drost van Altena , Kasteleyn van Loevenstein",Johan van Langerak,no
6000000018648234439,Q76263144,Mencia de Walhain Glymes,Mencia van Glymes Vrouwe van Walhain,no
6000000002188028793,Q76266090,Edward Maxwell First of Tinwald,Sir Edward Maxwell,no
6000000002173066125,Q76267330,Mabel de Sully,Mabel de Somery,no
6000000069981455908,Q76292916,Margaret Bellenden,Marian Bellenden,no
6000000007606172658,Q76297286,Thomas Brydges MP,Sir Thomas Brydges,no
6000000002187726776,Q76299026,Hidda Udalriching d'Argengau von Thurgau,Hitta im Argengau,no
6000000006864201713,Q76299609,Hrothilidis of the Burgundians,Hrothildis von Burgund,no
6000000021948318239,Q76299767,Bruning Bruno Mömch von Gleichen,Brüning von Gleichen,no
6000000021931484984,Q76299803,Mechild von Gleichen F5,Mechthild von Gleichen-Tonna,no
6000000002188286798,Q76300006,Count Friedrich III of Montfort-Feldkirch,"Frederick, Count of Montfort-Feldkirch",no
6000000009588578092,Q76300385,Gisela von Schwaben Äbtissin von Waldkirch,Gisela Gräfin von Schwaben,no
6000000006444353390,Q76322951,Henry Strangeways,Sir Henry Strangways,no
6000000000438187193,Q76323606,Thomas Campbell 1st of Lundie,Thomas Campbell,no
6000000005598803170,Q76327924,Dorothea von Brandenburg Markgräfin,Dorothea von Brandenburg,no
6000000007226788807,Q76349152,John Rawleigh,John Raleigh,no
6000000003043305735,Q76351147,John Gordon of Pitlurg,"John Gordon, 4th of Pitlurg",no
6000000030449788965,Q76355889,Gauthier de Fiennes baron de Fiennes,Gautier de Fiennes,no
6000000015731083002,Q76356096,Marguerite de Dampierre,"Marguerite de Dampierre, Dame de Dampierre-sur-Aube et de Sompuis",no
6000000003827883178,Q76356145,John lll de Legh of Booth’s Hall,John Leigh,no
6000000003615927528,Q76360509,Thomas Beg Sutherland,Thomas 'Beg' Sutherland,no
6000000062570666270,Q76366971,Issobel Stewart,Elizabeth Stewart,no
6000000076917424213,Q77059608,ELISE Karoline Louise Eleonore Sophie Christiane Ernestine von Alvensleben,Luise von Plettenberg-Heeren,no
6000000009695333621,Q77601,Jean de Châlon,"John III, Count of Auxerre",no
6000000007121623593,Q7788471,Thomas Fiennes Clinton 3rd Earl of Lincoln,"Thomas Clinton, 3rd Earl of Lincoln",no
6000000009144912137,Q7810305,"Titus Flavius Titianus, Consul c200",Titus Flavius Titianus,no
6000000190257196853,Q7851444,Tufail bin Abdullah Al-Azdi,Tufayl ibn al-Harith,no
6000000004533522186,Q7877879,Ugone Ebriaci di Pisa,Ugo da Parlascio Ebriaco,no
6000000017999766001,Q792307,Axel Otto Mörner af Morlanda,Axel Otto Mörner,no
6000000019270360342,Q7961411,"Waldemar II von Anhalt-Zerbst, Fürst","Waldemar II, Prince of Anhalt-Zerbst",no
6000000022552484128,Q797699,César Phoebus d'Albret,"César Phoebus d'Albret, Count of Miossens",no
6000000022659156785,Q8007948,William Douglas of Cluny,William Douglas,no
6000000006127899214,Q805827,Baltzar Carl von Platen,Baltzar von Platen,no
6000000006727821688,Q808499,Barnim VII of Pomerania duke,"Barnim VII, Duke of Pomerania",no
6000000009305060696,Q81827036,Adalbert von Saffenberg und Norvenich,Albert von Molbach,no
6000000005077386951,Q818588,Beorhtwulf King of Mercia,Beorhtwulf of Mercia,no
6000000000114360346,Q8199849,Ximena Alfonso de León,Jimena Alfonso,no
6000000006727823207,Q823177,"Heinrich III von Holstein-Schauenburg, Graf zu Holstein-Rendsburg","Henry III, Count of Schauenburg-Holstein",no
6000000003413439886,Q825311,"Bernhard I, count of Werl",Bernard I of Werl,no
6000000082813823834,Q828346,Berthold Graf von Neuffen und Achalm,Bertold von Neifen,no
6000000006267607769,Q83091625,Maren Sophia Olsdatter Klungland,Maren Sophia Olsdatter,no
6000000009056631335,Q83276398,John Asen,Johannes Asanes,no
6000000009353808033,Q83457171,Simonida Asenina Sofrosini,Simonis Palaiologina Asanina,no
6000000018358933594,Q85244893,"Konrad V , Graf von von Bickenbach Herr zu Klingenberg",Konrad V of Bickenbach,no
6000000006727869026,Q854240,"Béla of Hungary, Halicz ÁRPÁD(házi) Prince","Béla, Duke of Slavonia",no
6000000003645908687,Q85681788,Lagus,Lagos,no
6000000015075441601,Q85821475,Günther von Mansfeld-Vorderort,Günther IV of Mansfeld,no
6000000014863360380,Q85875399,Martim Vasques de Soverosa,Martim Vasques I de Soverosa,no
6000000009946084437,Q85986394,Henrik Thomas Adlercreutz,Henrik Tomas Adlercreutz,no
6000000007417306400,Q86052,"Friedrich III V von Zollern Graf zu Zollern, Burggraf zu Nürnberg","Frederick V, Count of Zollern",no
6000000006727810296,Q87278828,Johann von Lindow-Ruppin Graf,John III of Lindow-Ruppin,no
6000000006727826781,Q873218,Otton II,"Otto II, Duke of Pomerania",no
6000000003827826066,Q87593012,Swigger von Gundelfingen X,"Swigger von Gundelfingen, Lord of Niedergundelfingen",no
6000000002188018296,Q88207,Albrecht Prince Of Saxe-Wittenberg,Albert II of Saxe-Wittenberg,no
6000000019618177930,Q88293934,Anne Dony d'Attichy,Anne Doni d'Attichy,no
6000000208723359842,Q88505543,Adolf Ludvig Gustaf Fredric Albert Badin Couschi,Adolf Fredriksson,no
6000000030835564326,Q890789,Bohemond de Poitiers lord consort of Boutron,Bohemund van Botroun,no
6000000003493287388,Q8963478,García d'Aragón Bishop of Chaca,García Ramírez de Aragón,no
6000000004138124294,Q900478,Vilhelm Hisinger,Wilhelm Hisinger,no
6000000014875326529,Q910463,Dautentopet Princess of Egypt,Duatentopet,no
6000000041218317302,Q91351356,Quinctilia,Quinctilla Vara,no
6000000003828382547,Q91361630,Valeria,Valeria Messallia,no
6000000002838116082,Q9161062,Eiler Eriksen Eriksen Bølle,Ejler Eriksen Bølle,no
6000000003495348447,Q919247,Eberhard margrave & duke of Friuli,Eberhard,no
6000000007554051290,Q9250027,Ealhflæd Mercian Queen,Alhflæd,no
6000000002188002834,Q9255755,Eufemia Samborówna,Euphemia of Pomerania,no
6000000015202393010,Q9288219,Henryk I ziębicki,Henry I of Ziębice,no
6000000011352110987,Q929593,Quintus Marcius Rex consul 118 BC,Quintus Marcius Rex,no
6000000009785836259,Q930758,Carl Aurivillius von Rosenstein,Carl von Rosenstein,no
6000000041235474285,Q93258316,Valeria Messala,Valeria,no
6000000001563350714,Q933505,Enguerrand Le Bâtisseur de Coucy III,"Enguerrand III, Lord of Coucy",no
6000000013335455188,Q934645,Jean de Grailly,"Jean III de Grailly, captal de Buch",no
6000000006727858370,Q9391904,Zofia Cieszyńska,Sophie of Teschen,no
6000000014632150324,Q942585,Leonardo II di Tocco conte di Zante,Leonardo II Tocco,no
6000000008518501535,Q94580010,"Otto Otto, domheer in Worms",Otto of Nassau,no
6000000017323799525,Q94621240,Hieronymus Wenzel von Thurn-Valsassina,Hieronymus Wenzel Thurn-Valsassina,no
6000000007862470635,Q94732131,Margaretha von Moers,Margareta Moers,no
6000000014803594888,Q94775402,Katharina Helene von Hagemeister,Catharina von Hagemeister,no
6000000001504723577,Q94910724,Joachim Engelke von Bernstorff,Joachim Engelcke von Bernstorff,no
6000000009886129821,Q95243484,Jürgen Johann Johann von Maydell,Jürgen Johann Maydell,no
6000000012362852984,Q96075180,Katherine Bourchier,Katherine Barrington,no
6000000003243378525,Q96075879,Walter Blount,Sir Walter Blount,no
6000000081249343361,Q96089808,George Tuchete,Father George Touchet,no
6000000003827751497,Q96240837,Euphrosyne of Poland,Euphrosyne,no
6000000224651392847,Q96240837,Euphrosyne de Gdańsk,Euphrosyne,no
6000000009305140395,Q96243621,Philippa de Laval,Philippe de Laval,no
6000000007026896336,Q96244445,Yolanda de Chateauvillain,Yolande de Châteauvillain,no
6000000000474020777,Q96244910,Eudes de Grancey IV,"Eudes V de Grancey, Sire de Grancey",no
6000000000172380772,Q96244934,Ade de Montmirail,Ada de Montmirail,no
6000000000474020786,Q96244935,Isabelle de Blâmont,Isabella of Salm-Blâmont,no
6000000011095778264,Q96335515,Garsenda de Carcassona vescomtessa consort de Narbona,Garsende de Carcassonne,no
6000000006444730302,Q96970651,Beatrix Brome,Beatrice Shirley,no
6000000015985188920,Q97210542,Ernst Eduard von der Schulenburg-Emden Graf,Ernst Eduard von der Schulenburg,no
6000000000690137100,Q974912,Hugo Hugo of de Châlon,Hugh of Chalon,no
6000000022913060905,Q974959,Talairan de Périgord,Hélie de Talleyrand-Périgord,no
6000000001062599699,Q97783170,Francina Marti Llançol,Francisca (Marti),no
6000000004868786391,Q97784623,Alasacie de Châteauneuf,Alazie de Châteauneuf,no
6000000016838032990,Q97784976,Eleonora di Savoia,Eleonore de Savoie,no
6000000006127737061,Q97821557,Anna Catharina Åkerhielm af Margretelund,Anna Katarina Åkerhielm,no
6000000015471268805,Q98077086,"Gerhard II im Nordgau, Graf von Egisheim",Gerard III of Metz,no
6000000010934387089,Q98180381,Kristina Elisabeth Nordenadler,Christina Elisabeth Nordenadler,no
6000000007498866024,Q98545742,Friherrinnan Sofia Ulrika Carolina Stedt,Sophie Ulrica Carolina Stedt,no
6000000016831353327,Q98545952,Augusta Charlotte Alice Trolle,Alice Trolle,no
6000000207456779848,Q98593776,Henry Etienne Edouard Victurnian De Beauvau,"Edmond-Henry-Étienne-Victurnien de Beauvau, prince de Craon",no
6000000008484708896,Q98594429,Hermann av Henneberg-Aschach,Hermann III Graf von Henneberg-Aschach,no
6000000006897337018,Q98697623,Kristina Olofsdotter Spaak,Kristina Olofsdotter Spak,no
6000000003263170452,Q98698463,Hans von Maydell,"Hannes Maydel, Lord of Valtu",no
6000000006127737776,Q98703644,Sven Jakob Cronstedt af Fullerö,Sven Cronstedt,no
6000000007605561246,Q98967076,Katherine Denys,Katherine Stradling,no
6000000021121691616,Q99075854,Maredudd Ddu ap Gronwy,Maredudd Ddû ap Gronwy ap Maredudd ab Iorwerth,no
6000000025771297850,Q99207667,Judith Verplanck,Judith Crommelin,no
6000000006098056564,Q99301905,Jöns Tordsson Bonde,"Jens 'Bonde', lord of Traneberg & Stensholmen",no
6000000002134908727,Q99302524,Maredudd Gethin ap Rhys,Maredudd Gethin ab Yr Arglwydd Rhys,no
6000000003827737344,Q99455880,Adalbert Adalbert IV of von Calw-Löwenstein Graf von Calw-Löwenstein,Adalbert IV. von Calw,no
6000000016104394435,Q99803157,Ana Maria de Bragança e Ligne de Sousa Tavares Mascarenhas da Silva 3.ª Duquesa de Lafões,Ana Maria de Bragança e Ligne de Sousa Tavares Mascarenhas da Silva,no
