geni_id,name_index,scripts,name_raw,display_name,nsfx,nsfx_in_display_name,qid,wikidata_en,label_keeps_nsfx
6000000143981840894,0,Latin,Pangeran Suhra Jamburingin or Pangeran Suhra Pradoto or Pangeran Tanjung Waringin or Pangeran Langgar (Raja Jamburingin - Sampang Madura),Pangeran Suhra Jamburingin or Pangeran Suhra Pradoto or Pangeran Tanjung Waringin or Pangeran Langgar (Raja Jamburingin - Sampang Madura),(Raja Jamburingin - Sampang Madura),yes,,,
6000000143982430929,0,Latin,Prabu Geusan Ulun or Pangeran Angkawijaya (Raja Sumedang Larang Terakhir),Prabu Geusan Ulun or Pangeran Angkawijaya (Raja Sumedang Larang Terakhir),(Raja Sumedang Larang Terakhir),yes,,,
6000000144161715068,1,Han,/絳州聞喜/ 二,絳州聞喜 二,二,yes,,,
6000000144162180940,1,Han,/絳州聞喜/ 一,絳州聞喜 一,一,yes,,,
6000000144172914058,1,Han,范 世儀 /南蘭陵/ 一,范 世儀 南蘭陵 一,一,yes,,,
6000000144185895173,1,Han,愿 /鄭/ 九,愿 鄭 九,九,yes,,,
6000000144187457916,1,Han,昂 千里 /鄭/ 二,昂 千里 鄭 二,二,yes,,,
6000000144187567909,1,Han,宇 /鄭/ 一,宇 鄭 一,一,yes,,,
6000000144187574880,1,Han,游 /鄭/ 十,游 鄭 十,十,yes,,,
6000000144187576904,1,Han,宜尊 /鄭/ 一,宜尊 鄭 一,一,yes,,,
6000000144187857874,1,Han,寵 /鄭/ 四,寵 鄭 四,四,yes,,,
6000000144187980876,1,Han,綺 /鄭/ 四,綺 鄭 四,四,yes,,,
6000000144188051880,1,Han,直 /鄭/ 三,直 鄭 三,三,yes,,,
6000000144188094914,1,Han,戎 /鄭/ 七,戎 鄭 七,七,yes,,,
6000000144188360858,1,Han,颎 三明 /鄭/ 三,颎 三明 鄭 三,三,yes,,,
6000000144188672823,1,Han,雲 /鄭/ 六,雲 鄭 六,六,yes,,,
6000000144188842821,1,Han,戭 /鄭/ 八,戭 鄭 八,八,yes,,,
6000000144369944821,1,Han,野老 /滎陽開封/ 二,野老 滎陽開封 二,二,yes,,,
6000000144370792821,1,Han,/滎陽開封/ 一,滎陽開封 一,一,yes,,,
6000000144370925821,1,Han,/滎陽開封/ 二,滎陽開封 二,二,yes,,,
6000000144371083821,1,Han,氏 殤 /滎陽開封/ 三,氏 殤 滎陽開封 三,三,yes,,,
6000000144372405821,1,Han,氏 殤 /滎陽開封/ 四,氏 殤 滎陽開封 四,四,yes,,,
6000000144372520821,1,Han,氏 殤 /滎陽開封/ 五,氏 殤 滎陽開封 五,五,yes,,,
6000000144610930830,1,Han,謐 /渤海蓨縣/ 三,謐 渤海蓨縣 三,三,yes,,,
6000000144632339834,1,Han,/滎陽開封/ 一,滎陽開封 一,一,yes,,,
6000000144632525822,1,Han,密 慎微 /鄭/ 三,密 慎微 鄭 三,三,yes,,,
6000000144658830888,1,Han,後臧 /沈/ 二,後臧 沈 二,二,yes,,,
6000000144675888876,1,Han,紹德 /渤海蓨縣/ 二,紹德 渤海蓨縣 二,二,yes,,,
6000000144676045848,1,Han,殷 /渤海蓨縣/ 一,殷 渤海蓨縣 一,一,yes,,,
6000000144676276839,1,Han,寶德 /渤海蓨縣/ 一,寶德 渤海蓨縣 一,一,yes,,,
6000000144719114131,2,Han,嬰 /姬姓/ 一,嬰 姬姓 一,一,yes,,,
6000000144722906856,1,Han,繇 /鄭/ 五,繇 鄭 五,五,yes,,,
6000000144723088833,1,Han,寶 /鄭/ 二,寶 鄭 二,二,yes,,,
6000000144731675877,0,Latin,Berengar /van Namen/ Comte de Namur,Berengar van Namen Comte de Namur,Comte de Namur,yes,,,
6000000144731675877,1,Latin,Berengar // comte de Namur,Berengar comte de Namur,comte de Namur,yes,,,
6000000144731675877,3,Latin,Berenger /van Namen/ Graaf van Lomme en Namen,Berenger van Namen Graaf van Lomme en Namen,Graaf van Lomme en Namen,yes,,,
6000000144731675877,4,Latin,Berengar // comte de Namur,Berengar comte de Namur,comte de Namur,yes,,,
6000000144742020963,1,Han,/范陽涿縣/ 三,范陽涿縣 三,三,yes,,,
6000000144744859028,2,Han,遨 種 /子姓/ 三,遨 種 子姓 三,三,yes,,,
6000000144745363832,1,Han,慙 /石/ 二,慙 石 二,二,yes,,,
6000000144745490828,1,Han,惡 /石/ 一,惡 石 一,一,yes,,,
6000000144745823833,2,Han,魚 /子姓/ 四,魚 子姓 四,四,yes,,,
6000000144802277946,1,Han,懷默 /彭城安上里/ 四,懷默 彭城安上里 四,四,yes,,,
6000000144803261937,1,Han,懷肅 /彭城安上里/ 一,懷肅 彭城安上里 一,一,yes,,,
6000000144803568869,1,Han,懷敬 /彭城安上里/ 二,懷敬 彭城安上里 二,二,yes,,,
6000000144804355835,1,Han,懷慎 /彭城安上里/ 三,懷慎 彭城安上里 三,三,yes,,,
6000000144848885858,1,Han,/隴西狄道/ 四,隴西狄道 四,四,yes,,,
6000000144849952837,1,Han,/隴西狄道/ 一,隴西狄道 一,一,yes,,,
6000000144993805821,1,Han,元貞 /太原晉陽/ 二,元貞 太原晉陽 二,二,yes,,,
6000000144994058823,1,Han,慶禮 叔 /太原晉陽/ 三,慶禮 叔 太原晉陽 三,三,yes,,,
6000000145003311183,1,Han,思恭 /太原晉陽/ 一,思恭 太原晉陽 一,一,yes,,,
6000000145003391201,1,Han,景尚 思和 /太原晉陽/ 二,景尚 思和 太原晉陽 二,二,yes,,,
6000000145013260961,1,Han,機 仲括 /趙州平棘/ 二,機 仲括 趙州平棘 二,二,yes,,,
6000000145017789954,1,Han,隱 叔括 /趙州平棘/ 三,隱 叔括 趙州平棘 三,三,yes,,,
6000000145017927913,1,Han,平 伯括 /趙州平棘/ 一,平 伯括 趙州平棘 一,一,yes,,,
6000000145017999901,1,Han,保 季括 /趙州平棘/ 四,保 季括 趙州平棘 四,四,yes,,,
6000000145024314888,1,Han,輯 護宗 /趙州平棘/ 一,輯 護宗 趙州平棘 一,一,yes,,,
6000000145024347906,1,Han,晃 仲黃 /趙州平棘/ 二,晃 仲黃 趙州平棘 二,二,yes,,,
6000000145024735843,1,Han,䒩 季黃 /趙州平棘/ 三,䒩 季黃 趙州平棘 三,三,yes,,,
6000000145190955823,1,Han,彥升 /崔/ 五,彥升 崔 五,五,yes,,,
6000000145193980821,1,Han,景茂 /清河/ 二,景茂 清河 二,二,yes,,,
6000000145194136825,1,Han,彥璋 /清河/ 三,彥璋 清河 三,三,yes,,,
6000000145208317389,1,Han,孤 /拓跋/ 四,孤 拓跋 四,四,yes,,,
6000000145214608823,1,Han,頗 /琅邪臨沂/ 一,頗 琅邪臨沂 一,一,yes,,,
6000000145217201882,1,Han,翳槐 /拓跋/ 一,翳槐 拓跋 一,一,yes,,,
6000000145217382933,1,Han,盧 /賀/ 三,盧 賀 三,三,yes,,,
6000000145217603846,1,Han,訥 /賀/ 一,訥 賀 一,一,yes,,,
6000000145227278842,0,Latin,George /Williamson/ Sr.,George Williamson Sr.,Sr.,yes,,,
6000000145245019222,2,Han,系 /趙郡平棘/ 二,系 趙郡平棘 二,二,yes,,,
6000000145246610841,1,Han,敷 景文 /趙郡平棘/ 一,敷 景文 趙郡平棘 一,一,yes,,,
6000000145262523930,0,Latin,Francisco /de Sousa/ Gov de Alconchel,Francisco de Sousa Gov de Alconchel,Gov de Alconchel,yes,,,
6000000145277883342,1,Han,簡 /滎陽開封/ 三,簡 滎陽開封 三,三,yes,,,
6000000145290801823,1,Han,濤 /滎陽開封/ 一,濤 滎陽開封 一,一,yes,,,
6000000145305202826,1,Han,敬祖 /滎陽開封/ 二,敬祖 滎陽開封 二,二,yes,,,
6000000145305213821,1,Han,嚴祖 /滎陽開封/ 一,嚴祖 滎陽開封 一,一,yes,,,
6000000145332099852,1,Han,順祖 /滎陽開封/ 五,順祖 滎陽開封 五,五,yes,,,
6000000145332230850,1,Han,遵祖 /滎陽開封/ 四,遵祖 滎陽開封 四,四,yes,,,
6000000145333030881,1,Han,潤 子澤 /高/ 十四,潤 子澤 高 十四,十四,yes,,,
6000000145338921856,1,Han,牧犍 茂虔 /沮渠/ 三,牧犍 茂虔 沮渠 三,三,yes,,,
6000000145341962832,1,Han,/京兆杜陵/ 三,京兆杜陵 三,三,yes,,,
6000000145342247824,2,Han,侹 /隴西狄道/ 七,侹 隴西狄道 七,七,yes,,,
6000000145478888833,1,Han,伯和 /趙郡平棘/ 一,伯和 趙郡平棘 一,一,yes,,,
6000000145479173821,1,Han,仲良 /趙郡平棘/ 二,仲良 趙郡平棘 二,二,yes,,,
6000000145489697052,0,Latin,Ignês Brites /de Melo/ Sra Eng Trapiche,Ignês Brites de Melo Sra Eng Trapiche,Sra Eng Trapiche,yes,,,
6000000145500566822,0,Latin,Firooza /Begum/ DUP,Firooza Begum DUP,DUP,yes,,,
6000000145512244892,0,Latin,Pangeran Aria Soerawidjaya (Sunan Ciburuy) (Talaga),Pangeran Aria Soerawidjaya (Sunan Ciburuy) (Talaga),(Talaga),yes,,,
6000000145529287069,0,Latin,Batara Sokawayana or Sunan Corenda or Sunan Parung (Raja Talaga),Batara Sokawayana or Sunan Corenda or Sunan Parung (Raja Talaga),(Raja Talaga),yes,,,
6000000145542623844,1,Han,純阤 智首 /河南洛陽/ 五,純阤 智首 河南洛陽 五,五,yes,,,
6000000145542986831,1,Han,嵩 道岳 /河南洛陽/ 二,嵩 道岳 河南洛陽 二,二,yes,,,
6000000145543153833,1,Han,瞻 道周 /河南洛陽/ 三,瞻 道周 河南洛陽 三,三,yes,,,
6000000145713224821,1,Han,染干 /賀/ 二,染干 賀 二,二,yes,,,
6000000145714546821,1,Han,泥 /賀/ 一,泥 賀 一,一,yes,,,
6000000145714672821,1,Han,護 /賀/ 二,護 賀 二,二,yes,,,
6000000145723139821,1,Han,延福 /獨孤/ 一,延福 獨孤 一,一,yes,,,
6000000145723319821,1,Han,延壽 /獨孤/ 二,延壽 獨孤 二,二,yes,,,
6000000145723830821,0,Latin,Elias /Dodson/ Jr,Elias Dodson Jr,Jr,yes,,,
6000000145755774353,1,Han,/開封杞縣/ 四,開封杞縣 四,四,yes,,,
6000000145755826967,1,Han,簞 楚老 /眉州眉山/ 一,簞 楚老 眉州眉山 一,一,yes,,,
6000000145756079970,1,Han,遁 干兒 /眉州眉山/ 四,遁 干兒 眉州眉山 四,四,yes,,,
6000000145756278330,1,Han,/蘇/ 一,蘇 一,一,yes,,,
6000000145756433183,1,Han,/開封杞縣/ 三,開封杞縣 三,三,yes,,,
6000000145756580131,1,Han,/開封杞縣/ 一,開封杞縣 一,一,yes,,,
6000000145756580231,1,Han,/蘇/ 三,蘇 三,三,yes,,,
6000000145756814983,1,Han,/開封杞縣/ 五,開封杞縣 五,五,yes,,,
6000000145756819877,1,Han,/眉州眉山/ 一,眉州眉山 一,一,yes,,,
6000000145757130949,1,Han,/開封杞縣/ 二,開封杞縣 二,二,yes,,,
6000000145757159965,1,Han,/蘇/ 二,蘇 二,二,yes,,,
6000000145762741829,2,Han,/姬/ 一,姬 一,一,yes,,,
6000000145826733822,1,Han,季彥 /河間鄚縣/ 四,季彥 河間鄚縣 四,四,yes,,,
6000000145827130842,1,Han,測 子深 /河間鄚縣/ 三,測 子深 河間鄚縣 三,三,yes,,,
6000000145849343433,1,Han,歸藏 /滎陽開封/ 五,歸藏 滎陽開封 五,五,yes,,,
6000000145851848963,1,Han,陵 拔拔陵陵 /宇文/ 一,陵 拔拔陵陵 宇文 一,一,yes,,,
6000000145877398013,0,Latin,"Thibert I /de Montmorot/ Vicomte de Lons, sire de Montmorot","Thibert I de Montmorot Vicomte de Lons, sire de Montmorot","Vicomte de Lons, sire de Montmorot",yes,,,
6000000145887359855,0,Latin,"Giovanni /d'Alagona/ Conte di Mistretta, signore di Naso","Giovanni d'Alagona Conte di Mistretta, signore di Naso","Conte di Mistretta, signore di Naso",yes,,,
6000000145931437938,0,Latin,Pelayo /Fernández/ Curvo,Pelayo Fernández Curvo,Curvo,yes,,,
6000000145936619866,1,Han,匡 /河南洛陽/ 五,匡 河南洛陽 五,五,yes,,,
6000000145936695840,1,Han,颺 遺興 /河南洛陽/ 六,颺 遺興 河南洛陽 六,六,yes,,,
6000000145938389268,1,Han,崇業 子建 /河南洛陽/ 一,崇業 子建 河南洛陽 一,一,yes,,,
6000000145952480190,1,Han,象 子義 /河間鄚縣/ 二,象 子義 河間鄚縣 二,二,yes,,,
6000000145953780218,1,Han,菩提 /李/ 二,菩提 李 二,二,yes,,,
6000000145954464948,1,Han,子長 /邢/ 五,子長 邢 五,五,yes,,,
6000000145954499987,1,Han,冏 子冏 /河南洛陽/ 二,冏 子冏 河南洛陽 二,二,yes,,,
6000000145954603866,1,Han,覽 子遠 /河間鄚縣/ 一,覽 子遠 河間鄚縣 一,一,yes,,,
6000000145954715974,1,Han,普賢 /李/ 一,普賢 李 一,一,yes,,,
6000000145954719863,1,Han,廣 /邢/ 六,廣 邢 六,六,yes,,,
6000000145959729074,0,Latin,Diego /de Guzmán y Enríquez y Porres y Enríquez/ Knight of Calatrava,Diego de Guzmán y Enríquez y Porres y Enríquez Knight of Calatrava,Knight of Calatrava,yes,,,
6000000145959729074,1,Latin,Diego /de Guzmán y Enríquez y Porres y Enríquez/ caballero de Calatrava,Diego de Guzmán y Enríquez y Porres y Enríquez caballero de Calatrava,caballero de Calatrava,yes,,,
6000000145961499841,1,Han,冏 曇朗 /河南洛陽/ 二,冏 曇朗 河南洛陽 二,二,yes,,,
6000000145995512018,1,Han,仲文 /崔/ 二,仲文 崔 二,二,yes,,,
6000000145996128030,1,Han,/河南洛陽/ 二,河南洛陽 二,二,yes,Q133521372,,
6000000145996978852,1,Han,亶 子亮 /河南洛陽/ 一,亶 子亮 河南洛陽 一,一,yes,,,
6000000146009439048,1,Han,玄挺 /弘農華陰/ 三,玄挺 弘農華陰 三,三,yes,,,
6000000146010509842,1,Han,玄縱 /弘農華陰/ 二,玄縱 弘農華陰 二,二,yes,,,
6000000146022870140,0,Latin,Ole Torjusen /Eigeland/ II,Ole Torjusen Eigeland II,II,yes,,,
6000000146025134902,0,Latin,John /Fenn/ II,John Fenn II,II,yes,,,
6000000146028777314,0,Latin,Ramón I /Sanz/ Señor de Señera,Ramón I Sanz Señor de Señera,Señor de Señera,yes,,,
6000000146030112934,0,Latin,"Pedro III ""el Antiguo"" /Sanz y Binatea/ Señor de Señera","Pedro III ""el Antiguo"" Sanz y Binatea Señor de Señera",Señor de Señera,yes,,,
6000000146030600850,0,Latin,Ramón II /Sanz/ Señor de Señera,Ramón II Sanz Señor de Señera,Señor de Señera,yes,,,
6000000146123169821,0,Latin,Nuno /Gonçalves de Abreu/ senhor de Melgaço,Nuno Gonçalves de Abreu senhor de Melgaço,senhor de Melgaço,yes,,,
6000000146219461915,1,Han,成己 /陳郡長平/ 三,成己 陳郡長平 三,三,yes,,,
6000000146278718853,1,Han,/陳郡長平/ 六,陳郡長平 六,六,yes,,,
6000000146291569289,1,Han,阮奴 /陳郡長平/ 一,阮奴 陳郡長平 一,一,yes,,,
6000000146292332016,1,Han,小閑 /陳郡長平/ 二,小閑 陳郡長平 二,二,yes,,,
6000000146292833967,1,Han,簡簡 /陳郡長平/ 三,簡簡 陳郡長平 三,三,yes,,,
6000000146292991029,1,Han,軾奴 /楊/ 三,軾奴 楊 三,三,yes,,,
6000000146293051872,1,Han,閑娘 /陳郡長平/ 一,閑娘 陳郡長平 一,一,yes,,,
6000000146293229937,1,Han,素 /楊/ 一,素 楊 一,一,yes,,,
6000000146293334834,1,Han,恕恕 /陳郡長平/ 四,恕恕 陳郡長平 四,四,yes,,,
6000000146293349878,1,Han,止 /楊/ 二,止 楊 二,二,yes,,,
6000000146293352853,1,Han,崇德 /陳郡長平/ 二,崇德 陳郡長平 二,二,yes,,,
6000000146293485841,1,Han,振振 /陳郡長平/ 五,振振 陳郡長平 五,五,yes,,,
6000000146294014886,1,Han,/秦州清水/ 二,秦州清水 二,二,yes,,,
6000000146294121870,1,Han,/秦州清水/ 一,秦州清水 一,一,yes,,,
6000000146296690228,1,Han,頂 /琅邪臨沂/ 一,頂 琅邪臨沂 一,一,yes,,,
6000000146297127126,1,Han,顗 /琅邪臨沂/ 二,顗 琅邪臨沂 二,二,yes,,,
6000000146297135115,1,Han,願 /琅邪臨沂/ 三,願 琅邪臨沂 三,三,yes,,,
6000000146297711914,1,Han,頓 /琅邪臨沂/ 四,頓 琅邪臨沂 四,四,yes,,,
6000000146428283834,0,Latin,John /Selden/ Jr.,John Selden Jr.,Jr.,yes,,,
6000000146437422557,1,Han,正 /鄭/ 二,正 鄭 二,二,yes,,,
6000000146446291821,1,Han,羅 羅仁 /獨孤/ 一,羅 羅仁 獨孤 一,一,yes,,,
6000000146447245840,1,Han,殆庶 /琅邪臨沂/ 三,殆庶 琅邪臨沂 三,三,yes,,,
6000000146447726824,1,Han,少連 /琅邪臨沂/ 五,少連 琅邪臨沂 五,五,yes,,,
6000000146447883834,1,Han,務滋 /琅邪臨沂/ 六,務滋 琅邪臨沂 六,六,yes,,,
6000000146447919821,1,Han,無恤 /琅邪臨沂/ 四,無恤 琅邪臨沂 四,四,yes,,,
6000000146448228821,1,Han,辟疆 /琅邪臨沂/ 七,辟疆 琅邪臨沂 七,七,yes,,,
6000000146457710821,1,Han,績 /鄭/ 一,績 鄭 一,一,yes,,,
6000000146459501821,1,Han,緄 /鄭/ 二,緄 鄭 二,二,yes,,,
6000000146459697821,1,Han,纁 /鄭/ 三,纁 鄭 三,三,yes,,,
6000000146460001826,1,Han,長子 殤 /鄭/ 一,長子 殤 鄭 一,一,yes,,,
6000000146461755821,1,Han,曙 /鄭/ 四,曙 鄭 四,四,yes,,,
6000000146496194858,1,Latin,Malena Ådnesdotter /Nedre Oftedal/ d.y.,Malena Ådnesdotter Nedre Oftedal d.y.,d.y.,yes,,,
6000000146537569878,1,Han,秀 士彥 /河南洛陽/ 二,秀 士彥 河南洛陽 二,二,yes,,,
6000000146659363822,1,Han,令 淑絢 /隴西狄道/ 六,令 淑絢 隴西狄道 六,六,yes,,,
6000000146660442823,1,Han,重暉 /河東聞喜/ 一,重暉 河東聞喜 一,一,yes,,,
6000000146710896877,1,Han,/京兆萬年/ 一,京兆萬年 一,一,yes,Q134029470,,
6000000146757021898,1,Han,大拔 /婁/ 二,大拔 婁 二,二,yes,,,
6000000146757649912,1,Han,毗則 /河南洛陽/ 六,毗則 河南洛陽 六,六,yes,,,
6000000146757681858,1,Han,義昚 /河南洛陽/ 一,義昚 河南洛陽 一,一,yes,,,
6000000146758293838,1,Han,季明 /河南洛陽/ 二,季明 河南洛陽 二,二,yes,,,
6000000146758296832,1,Han,之禮 /河南洛陽/ 三,之禮 河南洛陽 三,三,yes,,,
6000000146758521854,1,Han,毗善 /河南洛陽/ 七,毗善 河南洛陽 七,七,yes,,,
6000000146758619832,1,Han,安禮 /河南洛陽/ 四,安禮 河南洛陽 四,四,yes,,,
6000000146758679831,1,Han,毗婁 /河南洛陽/ 五,毗婁 河南洛陽 五,五,yes,,,
6000000146758828838,1,Han,朗兒 /河南洛陽/ 九,朗兒 河南洛陽 九,九,yes,,,
6000000146758927821,1,Han,羌童 /河南洛陽/ 八,羌童 河南洛陽 八,八,yes,,,
6000000146786492065,0,Latin,Cadelon V /de Aulnay/ Vicomte de Aulnay,Cadelon V de Aulnay Vicomte de Aulnay,Vicomte de Aulnay,yes,,,
6000000146786845084,0,Latin,Cadelon VI /de Aulnay/ Vicomte de Aulnay,Cadelon VI de Aulnay Vicomte de Aulnay,Vicomte de Aulnay,yes,,,
6000000146793457845,1,Han,真 /婁/ 一,真 婁 一,一,yes,,,
6000000146803878746,1,Han,士式 /李/ 一,士式 李 一,一,yes,,,
6000000146804878473,1,Han,易從 慎言 /吳興/ 一,易從 慎言 吳興 一,一,yes,,,
6000000146805749244,1,Han,順 /李/ 二,順 李 二,二,yes,,,
6000000146806079101,1,Han,貞 /李/ 一,貞 李 一,一,yes,,,
6000000146807038857,1,Han,真 /李/ 三,真 李 三,三,yes,,,
6000000146856059868,0,Latin,Sylvanus /Warren/ II,Sylvanus Warren II,II,yes,,,
6000000147051922822,0,Latin,Grelod /Duncansdatter/ Inghen Donnchaidh,Grelod Duncansdatter Inghen Donnchaidh,Inghen Donnchaidh,yes,,,
6000000147647286970,0,Latin,Kirsten Taletta Martinsdatter /Vestre Stangaland/ d. e.,Kirsten Taletta Martinsdatter Vestre Stangaland d. e.,d. e.,yes,,,
6000000147755484141,0,Latin,Agostinho /de Holanda/ Cap.,Agostinho de Holanda Cap.,Cap.,yes,,,
6000000147756208835,0,Latin,Antônio /de Holanda/ Cap.,Antônio de Holanda Cap.,Cap.,yes,,,
6000000147780595860,0,Latin,José /Leitão de Vasconcelos/ Sargento,José Leitão de Vasconcelos Sargento,Sargento,yes,,,
6000000147813695100,0,Latin,Eufémie /de Guînes/ abbess of Saint-Léonard de Guînes,Eufémie de Guînes abbess of Saint-Léonard de Guînes,abbess of Saint-Léonard de Guînes,yes,,,
6000000147814338879,0,Latin,Luthgarde /de Guînes/ abbess of Saint-Léonard de Guînes,Luthgarde de Guînes abbess of Saint-Léonard de Guînes,abbess of Saint-Léonard de Guînes,yes,,,
6000000148318107868,1,Han,/河南洛陽/ 二,河南洛陽 二,二,yes,,,
6000000148444460821,1,Han,素節 /隴西狄道/ 四,素節 隴西狄道 四,四,yes,,,
6000000148444907828,1,Han,下玉 /隴西狄道/ 一,下玉 隴西狄道 一,一,yes,,,
6000000148445214821,1,Han,/隴西狄道/ 二,隴西狄道 二,二,yes,,,
6000000148505141833,1,Han,/河南洛陽/ 一,河南洛陽 一,一,yes,,,
6000000148511911821,1,Han,/河南洛陽/ 一,河南洛陽 一,一,yes,,,
6000000148516169829,1,Han,白澤 /弘農華陰/ 四,白澤 弘農華陰 四,四,yes,,,
6000000148569525083,1,Han,/隴西狄道/ 四,隴西狄道 四,四,yes,,,
6000000148570363969,1,Han,綸 /北海期原/ 二,綸 北海期原 二,二,yes,,,
6000000148598877100,1,Han,世弘 /北海期原/ 七,世弘 北海期原 七,七,yes,,,
6000000148599048082,1,Han,確 /北海期原/ 三,確 北海期原 三,三,yes,,,
6000000148600035907,1,Han,詮 /北海期原/ 一,詮 北海期原 一,一,yes,,,
6000000148620326823,0,Latin,"Gilbert /de Châlon/ comte de Chalon, d'Autun, Beaune, Troyes, d'Avallon et Dijon","Gilbert de Châlon comte de Chalon, d'Autun, Beaune, Troyes, d'Avallon et Dijon","comte de Chalon, d'Autun, Beaune, Troyes, d'Avallon et Dijon",yes,,,
6000000148798773870,0,Latin,Mette /Christensdatter Harbou/ til Hvolris,Mette Christensdatter Harbou til Hvolris,til Hvolris,yes,,,
6000000148861186174,1,Han,/河東解縣/ 三,河東解縣 三,三,yes,,,
6000000148861242205,1,Han,/河東解縣/ 二,河東解縣 二,二,yes,,,
6000000148862233171,1,Han,拔拔瑰 /宇文/ 二,拔拔瑰 宇文 二,二,yes,,,
6000000148862268856,1,Han,周七 /河東解縣/ 二,周七 河東解縣 二,二,yes,,,
6000000148862345467,1,Han,興宗 茂先 /韓/ 一,興宗 茂先 韓 一,一,yes,,,
6000000148862418843,1,Han,媛 /崔/ 一,媛 崔 一,一,yes,,,
6000000148862587011,1,Han,顯宗 /韓/ 二,顯宗 韓 二,二,yes,,,
6000000148866317905,1,Han,建 樹洛真 /代郡平城/ 五,建 樹洛真 代郡平城 五,五,yes,,,
6000000149222616930,0,Latin+Masculine,Henrique /Henriques/ 9º Senhor de Alcaçovas,Henrique Henriques 9º Senhor de Alcaçovas,9º Senhor de Alcaçovas,yes,,,
6000000149303284840,0,Latin,João Afonso Esteves /de Azambuja/ Cardeal da Igreja Católica Arcebispo de Lisboa,João Afonso Esteves de Azambuja Cardeal da Igreja Católica Arcebispo de Lisboa,Cardeal da Igreja Católica Arcebispo de Lisboa,yes,,,
6000000149419731338,1,Han,渙 /清河/ 二,渙 清河 二,二,yes,,,
6000000149423770206,1,Han,泰 /清河/ 三,泰 清河 三,三,yes,,,
6000000149428793127,1,Han,昇 /清河/ 一,昇 清河 一,一,yes,,,
6000000149508685843,1,Han,宣 /清河/ 四,宣 清河 四,四,yes,,,
6000000149536695957,1,Han,勗 /清河/ 二,勗 清河 二,二,yes,,,
6000000149537324847,1,Han,稚妃 /隴西狄道/ 五,稚妃 隴西狄道 五,五,yes,,,
6000000149569075932,0,Latin,Giulio Cesare /Gonzaga/ 1°principe di Bozzolo,Giulio Cesare Gonzaga 1°principe di Bozzolo,1°principe di Bozzolo,yes,,,
6000000149569290882,0,Latin,Flaminia /Colonna/ nobile romana,Flaminia Colonna nobile romana,nobile romana,yes,,,
6000000149634351939,1,Han,季華 /長樂信都/ 八,季華 長樂信都 八,八,yes,,,
6000000149657226962,1,Han,/長樂信都/ 一,長樂信都 一,一,yes,,,
6000000149692065850,0,Latin,Jens Peter /Helgesen/ Dybvik,Jens Peter Helgesen Dybvik,Dybvik,yes,,,
6000000149692732844,0,Latin,Birthe Olava /Helgesdtr/ Dybvik,Birthe Olava Helgesdtr Dybvik,Dybvik,yes,,,
6000000149692742835,0,Latin,Anders Gunnerius /Helgesen/ Dybvik,Anders Gunnerius Helgesen Dybvik,Dybvik,yes,,,
6000000149693504821,0,Latin,Dorthea Emilie /Helgesdtr/ Dybvik,Dorthea Emilie Helgesdtr Dybvik,Dybvik,yes,,,
6000000149693788821,0,Latin,Karoline Lovise /Helgesdtr/ Dybvik,Karoline Lovise Helgesdtr Dybvik,Dybvik,yes,,,
6000000149699428822,0,Latin,Karoline Lovise /Helgesdtr/ Dybvik,Karoline Lovise Helgesdtr Dybvik,Dybvik,yes,,,
6000000149803803154,1,Han,匹孤 /禿髪/ 一,匹孤 禿髪 一,一,yes,,,
6000000150017456852,1,Han,/長樂信都/ 五,長樂信都 五,五,yes,,,
6000000150017724822,1,Han,/長樂信都/ 四,長樂信都 四,四,yes,,,
6000000150019140861,1,Han,/長樂信都/ 六,長樂信都 六,六,yes,,,
6000000150020253832,0,Latin,Pedro /Marinho de Barros/ Sr Eng Suassuna,Pedro Marinho de Barros Sr Eng Suassuna,Sr Eng Suassuna,yes,,,
6000000150038568821,1,Han,令華 /長樂信都/ 七,令華 長樂信都 七,七,yes,,,
6000000150094489821,1,Han,渾 /河南洛陽/ 二,渾 河南洛陽 二,二,yes,Q11077211,Tuoba Hun,none
6000000150122654833,1,Han,展 /渤海蓨縣/ 一,展 渤海蓨縣 一,一,yes,,,
6000000150122708845,1,Han,讜 /渤海蓨縣/ 一,讜 渤海蓨縣 一,一,yes,,,
6000000150159450838,1,Han,彝 子倫 /河南洛陽/ 四,彝 子倫 河南洛陽 四,四,yes,,,
6000000150162089841,1,Han,世儁 /河南洛陽/ 二,世儁 河南洛陽 二,二,yes,,,
6000000150162322871,1,Han,遠 /河南洛陽/ 一,遠 河南洛陽 一,一,yes,,,
6000000150333643821,0,Latin,John Courtland /Searle/ Jr.,John Courtland Searle Jr.,Jr.,yes,,,
6000000150602290202,0,Latin,Berit Jespersdatter /Skorve/ d. e.,Berit Jespersdatter Skorve d. e.,d. e.,yes,,,
6000000150771000047,1,Han,頤 /渤海蓨縣/ 二,頤 渤海蓨縣 二,二,yes,,,
6000000150771010018,1,Han,昂 敖曹 /渤海蓨縣/ 三,昂 敖曹 渤海蓨縣 三,三,yes,,,
6000000150771017968,1,Han,慎 仲密 /渤海蓨縣/ 二,慎 仲密 渤海蓨縣 二,二,yes,,,
6000000150771036935,1,Han,乾 /渤海蓨縣/ 一,乾 渤海蓨縣 一,一,yes,,,
6000000150772350830,1,Han,乂 叉 伯隽 /河南洛陽/ 一,乂 叉 伯隽 河南洛陽 一,一,yes,,,
