qid,references,as_given_name,as_family_name,in_store
Q37506820,1,no,yes,no
Q101040819,1,no,yes,no
Q37110419,1,no,yes,no
Q37281465,1,no,yes,no
Q6799086,1,no,yes,no
Q101017812,1,no,yes,no
Q56540101,1,no,yes,no
Q95119622,1,no,yes,no
Q56072757,1,no,yes,no
Q99910693,1,no,yes,no
Q37444032,1,no,yes,no
Q37095714,1,no,yes,no
Q132587624,1,no,yes,no
Q37537299,1,no,yes,no
Q50362542,1,no,yes,no
Q59780472,1,no,yes,no
Q37196753,1,no,yes,no
Q100437377,1,no,yes,no
Q58035055,1,no,yes,no
Q99981798,1,no,yes,no
Q36936973,1,no,yes,no
Q37483573,1,no,yes,no
Q87142627,1,no,yes,no
Q3700655,1,no,yes,no
Q56246429,1,no,yes,no
Q109375101,1,no,yes,no
Q16882270,1,no,yes,no
Q37269008,1,no,yes,no
Q37544804,1,no,yes,no
Q133137777,1,no,yes,no
Q21492270,1,no,yes,no
Q47514993,1,no,yes,no
Q37451555,1,no,yes,no
Q58416756,1,no,yes,no
Q37468255,1,no,yes,no
Q47487291,1,no,yes,no
Q83706886,1,no,yes,no
Q36923223,1,no,yes,no
Q99909636,1,no,yes,no
Q57288864,1,no,yes,no
Q99910175,1,no,yes,no
Q99910560,1,no,yes,no
Q20997587,1,no,yes,no
Q99910902,1,no,yes,no
Q37525019,1,no,yes,no
Q59531910,1,no,yes,no
Q36902611,1,no,yes,no
Q99911542,1,no,yes,no
Q37316600,1,no,yes,no
Q99912246,1,no,yes,no
Q6382166,1,no,yes,no
Q105836445,1,no,yes,no
Q37017348,1,no,yes,no
Q109319099,1,no,yes,no
Q124749384,1,no,yes,no
Q29477407,1,no,yes,no
Q108532513,1,no,yes,no
Q56245090,1,no,yes,no
Q55088419,1,no,yes,no
Q139249822,1,no,yes,no
Q19967495,1,yes,no,no
Q98688625,1,no,yes,no
Q139596760,1,no,yes,no
Q88479580,1,no,yes,no
Q99764123,1,no,yes,no
Q5251794,1,no,yes,no
Q58454733,1,no,yes,no
Q96478401,1,no,yes,no
Q99980679,1,no,yes,no
Q37057258,1,no,yes,no
Q99906383,1,no,yes,no
Q99981086,1,no,yes,no
Q17631183,1,no,yes,no
Q36873802,1,no,yes,no
Q99981569,1,no,yes,no
Q58822430,1,no,yes,no
Q36970692,1,no,yes,no
Q55087886,1,no,yes,no
Q37068701,1,no,yes,no
Q99981856,1,no,yes,no
Q37007625,1,no,yes,no
Q56541418,1,no,yes,no
Q101036516,1,no,yes,no
Q54591074,1,no,yes,no
Q37476624,1,no,yes,no
Q37553484,1,no,yes,no
Q99910516,1,no,yes,no
Q100274177,1,no,yes,no
Q16882362,1,no,yes,no
Q107368792,1,no,yes,no
Q31274810,1,yes,no,no
Q55063651,1,no,yes,no
Q56058391,1,no,yes,no
Q37510289,1,no,yes,no
Q36915333,1,no,yes,no
Q37562547,1,no,yes,no
Q37498072,1,no,yes,no
Q7937091,1,no,yes,no
Q99981664,1,no,yes,no
Q138148941,1,no,yes,no
Q37208503,1,no,yes,no
Q56546716,1,no,yes,no
Q20155656,1,no,yes,no
Q99946540,1,no,yes,no
Q93648471,1,no,yes,no
Q101034915,1,no,yes,no
Q99981967,1,no,yes,no
Q100275778,1,no,yes,no
Q99661380,1,no,yes,no
Q55087580,1,no,yes,no
Q59582010,1,no,yes,no
Q59532018,1,no,yes,no
Q101036448,1,no,yes,no
Q37522397,1,no,yes,no
Q99907745,1,no,yes,no
Q58035851,1,no,yes,no
Q66606379,1,no,yes,no
Q99668884,1,no,yes,no
Q37069760,1,no,yes,no
Q15142806,1,no,yes,no
Q99661398,1,no,yes,no
Q60713032,1,no,yes,no
Q37072941,1,no,yes,no
Q55087883,1,no,yes,no
Q21492903,1,no,yes,no
Q7630500,1,no,yes,no
Q99668974,1,no,yes,no
Q75547734,1,no,yes,no
Q21493355,1,no,yes,no
Q130419784,1,no,yes,no
Q127278858,1,no,yes,no
Q104546079,1,yes,no,no
Q109529124,1,no,yes,no
Q101041209,1,no,yes,no
Q116732438,1,yes,no,no
Q109414122,1,yes,no,no
Q64348543,1,yes,no,no
Q96478409,1,no,yes,no
Q110314014,1,yes,no,no
Q59532092,1,no,yes,no
Q101041268,1,no,yes,no
Q98556668,1,yes,no,no
Q100274489,1,no,yes,no
Q99907103,1,no,yes,no
Q117822788,1,no,yes,no
Q107961443,1,yes,no,no
Q37238819,1,no,yes,no
Q100273782,1,no,yes,no
Q101039350,1,no,yes,no
Q76337233,1,no,yes,no
Q58825153,1,no,yes,no
Q21500886,1,no,yes,no
Q131444794,1,yes,no,no
Q43382147,1,yes,no,no
Q112943766,1,no,yes,no
Q99668718,1,no,yes,no
Q37187275,1,no,yes,no
Q37487075,1,no,yes,no
Q37529199,1,no,yes,no
Q99912400,1,no,yes,no
Q37174505,1,no,yes,no
Q43382158,1,yes,no,no
Q36989866,1,no,yes,no
Q43382033,1,yes,no,no
Q55087642,1,no,yes,no
Q58457442,1,no,yes,no
Q37194854,1,no,yes,no
Q65089438,1,no,yes,no
Q37291197,1,no,yes,no
Q37555441,1,no,yes,no
Q37232508,1,no,yes,no
Q3763747,1,yes,no,no
Q112288903,1,yes,no,no
Q21452223,1,no,yes,no
Q54896608,1,yes,no,no
Q136306752,1,no,yes,no
Q101667993,1,yes,no,no
Q58215167,1,no,yes,no
Q58215180,1,no,yes,no
Q107355480,1,no,yes,no
Q37536058,1,no,yes,no
Q37564262,1,no,yes,no
Q66712165,1,no,yes,no
Q99906566,1,no,yes,no
Q21501496,1,no,yes,no
Q99909844,1,no,yes,no
Q21452160,1,no,yes,no
Q99888958,1,no,yes,no
Q99909156,1,no,yes,no
Q37547408,1,no,yes,no
Q43381527,1,yes,no,no
Q55087720,1,no,yes,no
Q18182610,1,yes,no,no
Q59532168,1,no,yes,no
Q36936753,1,no,yes,no
Q37446668,1,no,yes,no
Q99906056,1,no,yes,no
Q97013013,1,no,yes,no
Q28402602,1,yes,no,no
Q5018304,1,no,yes,no
Q99911875,1,no,yes,no
Q99907970,1,no,yes,no
Q99909171,1,no,yes,no
Q37250539,1,no,yes,no
Q99909461,1,no,yes,no
Q99910213,1,no,yes,no
Q55087855,1,no,yes,no
Q56245694,1,no,yes,no
Q99911008,1,no,yes,no
Q99910992,1,no,yes,no
Q99911817,1,no,yes,no
Q99912319,1,no,yes,no
Q56246408,1,no,yes,no
Q115770593,1,yes,no,no
Q64219578,1,yes,no,no
Q65098508,1,no,yes,no
Q36909435,1,no,yes,no
Q4671834,1,no,yes,no
Q100697670,1,no,yes,no
Q37299736,1,no,yes,no
Q48978448,1,no,yes,no
Q59199469,1,no,yes,no
Q137372871,1,no,yes,no
Q131463797,1,no,yes,no
Q130619396,1,no,yes,no
Q37451726,1,no,yes,no
Q99980816,1,no,yes,no
Q56537161,1,no,yes,no
Q116819407,1,no,yes,no
Q60047774,1,no,yes,no
Q37322358,1,no,yes,no
Q47217589,1,no,yes,no
Q36897854,1,no,yes,no
Q59086041,1,no,yes,no
Q99906956,1,no,yes,no
Q99907013,1,no,yes,no
Q111474074,1,no,yes,no
Q122871863,1,no,yes,no
Q84599442,1,no,yes,no
Q55087666,1,no,yes,no
Q108490107,1,no,yes,no
Q99981088,1,no,yes,no
Q21446644,1,no,yes,no
Q107001496,1,no,yes,no
Q18627541,1,no,yes,no
Q37571555,1,no,yes,no
Q101038948,1,no,yes,no
Q100521573,1,no,yes,no
Q5519132,1,no,yes,no
Q37227277,1,no,yes,no
Q21449761,1,no,yes,no
Q100746918,1,no,yes,no
Q37208968,1,no,yes,no
Q55087788,1,no,yes,no
Q63792081,1,no,yes,no
Q84259679,1,no,yes,no
Q37226635,1,no,yes,no
Q99910335,1,no,yes,no
Q37222209,1,no,yes,no
Q105508842,1,no,yes,no
Q61739616,1,no,yes,no
Q100274991,1,no,yes,no
Q37528156,1,no,yes,no
Q37099473,1,no,yes,no
Q37531263,1,no,yes,no
Q28916451,1,no,yes,no
Q37126073,1,no,yes,no
Q37303388,1,no,yes,no
Q99672088,1,no,yes,no
Q26736415,1,no,yes,no
Q107468279,1,no,yes,no
Q16874673,1,no,yes,no
Q54530870,1,no,yes,no
Q37574442,1,no,yes,no
Q37563570,1,no,yes,no
Q37513726,1,no,yes,no
Q56246390,1,no,yes,no
Q112711302,1,no,yes,no
Q21450892,1,no,yes,no
Q99642353,1,no,yes,no
Q110938199,1,no,yes,no
Q56537624,1,no,yes,no
Q37280516,1,no,yes,no
Q21407988,1,no,yes,no
Q93868736,1,no,yes,no
Q99980783,1,no,yes,no
Q113625948,1,no,yes,no
Q99944326,1,no,yes,no
Q37267689,1,no,yes,no
Q37493383,1,no,yes,no
Q99945249,1,no,yes,no
Q111544490,1,no,yes,no
Q119613700,1,no,yes,no
Q99946273,1,no,yes,no
Q51099833,1,no,yes,no
Q37164225,1,no,yes,no
Q37473507,1,no,yes,no
Q74223639,1,no,yes,no
Q37525335,1,no,yes,no
Q76425940,1,no,yes,no
Q107001542,1,no,yes,no
Q32856120,1,no,yes,no
Q56244918,1,no,yes,no
Q139278727,1,no,yes,no
Q139735960,1,no,yes,no
Q37545948,1,no,yes,no
Q136901501,1,no,yes,no
Q139278798,1,no,yes,no
Q111366924,1,no,yes,no
Q37124585,1,no,yes,no
Q15730344,1,no,yes,no
Q128817681,1,no,yes,no
Q37071278,1,no,yes,no
Q125504923,1,no,yes,no
Q99662390,1,no,yes,no
Q55087656,1,no,yes,no
Q99981026,1,no,yes,no
Q139278895,1,no,yes,no
Q36860749,1,no,yes,no
Q55087690,1,no,yes,no
Q55088129,1,no,yes,no
Q43077209,1,no,yes,no
Q37545028,1,no,yes,no
Q101039032,1,no,yes,no
Q100255333,1,no,yes,no
Q59586365,1,no,yes,no
Q99908969,1,no,yes,no
Q100274310,1,no,yes,no
Q37325015,1,no,yes,no
Q20996239,1,no,yes,no
Q100274379,1,no,yes,no
Q58186683,1,no,yes,no
Q37434163,1,no,yes,no
Q55087774,1,no,yes,no
Q37291191,1,no,yes,no
Q100521925,1,no,yes,no
Q101039770,1,no,yes,no
Q53865392,1,yes,no,no
Q100522131,1,no,yes,no
Q57034456,1,no,yes,no
Q37278260,1,no,yes,no
Q99909850,1,no,yes,no
Q100352501,1,no,yes,no
Q36961048,1,no,yes,no
Q5517951,1,no,yes,no
Q37534588,1,no,yes,no
Q65089064,1,no,yes,no
Q110429160,1,no,yes,no
Q65769174,1,no,yes,no
Q37459583,1,no,yes,no
Q81737164,1,no,yes,no
Q37285010,1,no,yes,no
Q100699212,1,no,yes,no
Q108668729,1,no,yes,no
Q30315725,1,no,yes,no
Q100699295,1,no,yes,no
Q100275038,1,no,yes,no
Q37014673,1,no,yes,no
Q37542807,1,no,yes,no
Q37268770,1,no,yes,no
Q37282171,1,no,yes,no
Q120095963,1,no,yes,no
Q100353084,1,no,yes,no
Q100353087,1,no,yes,no
Q99736565,1,no,yes,no
Q100699421,1,no,yes,no
Q63439231,1,no,yes,no
Q21510158,1,no,yes,no
Q116424475,1,no,yes,no
Q7530253,1,no,yes,no
Q110399582,1,no,yes,no
Q100699489,1,no,yes,no
Q37432969,1,no,yes,no
Q37284182,1,no,yes,no
Q37555588,1,no,yes,no
Q36929996,1,no,yes,no
Q55088017,1,no,yes,no
Q101044037,1,no,yes,no
Q2055662,1,no,yes,no
Q118830409,1,no,yes,no
Q55087582,1,no,yes,no
Q55098606,1,no,yes,no
Q23199647,1,yes,no,no
Q112893166,1,no,yes,no
Q37097770,1,no,yes,no
Q23688602,1,no,yes,no
Q96868433,1,yes,no,no
Q112960307,1,no,yes,no
Q16265905,1,no,yes,no
Q36930632,1,no,yes,no
Q138899103,1,yes,no,no
Q37279426,1,no,yes,no
Q101542524,1,no,yes,no
Q99911327,1,no,yes,no
Q99911945,1,no,yes,no
Q99912547,1,no,yes,no
Q104621813,1,yes,no,no
Q99907752,1,no,yes,no
Q56855066,1,no,yes,no
Q37014340,1,no,yes,no
Q73531392,1,no,yes,no
Q42865009,1,no,yes,no
Q109688655,1,no,yes,no
Q66421179,1,no,yes,no
Q101039513,1,no,yes,no
Q99909670,1,no,yes,no
Q63760619,1,no,yes,no
Q101041872,1,no,yes,no
Q63801315,1,no,yes,no
Q99981759,1,no,yes,no
Q101024470,1,no,yes,no
Q16869383,1,no,yes,no
Q99906222,1,no,yes,no
Q25114735,1,no,yes,no
Q64691644,1,no,yes,no
Q37440065,1,no,yes,no
Q21484929,1,no,yes,no
Q16882497,1,no,yes,no
Q50332582,1,no,yes,no
Q115738679,1,no,yes,no
Q140307096,1,no,yes,no
Q110788997,1,no,yes,no
Q37276267,1,no,yes,no
Q48370391,1,no,yes,no
Q33082622,1,no,yes,no
Q130328813,1,no,yes,no
Q65076159,1,no,yes,no
Q135270863,1,yes,no,no
Q37511361,1,no,yes,no
Q37530682,1,no,yes,no
Q37299082,1,no,yes,no
Q106778964,1,no,yes,no
Q36929101,1,no,yes,no
Q88142307,1,yes,no,no
Q122206034,1,yes,no,no
Q112722563,1,no,yes,no
Q99980864,1,no,yes,no
Q52161377,1,yes,no,no
Q60602773,1,no,yes,no
Q37095737,1,no,yes,no
Q37030413,1,no,yes,no
Q37236101,1,no,yes,no
Q36911923,1,no,yes,no
Q124708991,1,no,yes,no
Q122232801,1,no,yes,no
Q139752408,1,yes,no,no
Q117213094,1,no,yes,no
Q37176788,1,no,yes,no
Q56538093,1,no,yes,no
Q7432114,1,no,yes,no
Q28750506,1,no,yes,no
Q117279672,1,no,yes,no
Q3791909,1,yes,no,no
Q66685558,1,no,yes,no
Q84599450,1,no,yes,no
Q56259282,1,no,yes,no
Q112711364,1,no,yes,no
Q112711365,1,no,yes,no
Q55087821,1,no,yes,no
Q43381930,1,yes,no,no
Q15728133,1,yes,no,no
Q8082802,1,no,yes,no
Q14542491,1,yes,no,no
Q339383,1,no,yes,no
Q122835744,1,no,yes,no
Q30349513,1,no,yes,no
Q37502487,1,no,yes,no
Q13583240,1,no,yes,no
Q16870093,1,no,yes,no
Q3796383,1,yes,no,no
Q99909849,1,no,yes,no
Q131560532,1,no,yes,no
Q123977870,1,no,yes,no
Q119267877,1,no,yes,no
Q137926259,1,no,yes,no
Q21491463,1,no,yes,no
Q58523412,1,yes,no,no
Q37121740,1,no,yes,no
Q20809554,1,yes,no,no
Q11684760,1,yes,no,no
Q28310901,1,no,yes,no
Q63439137,1,no,yes,no
Q37476381,1,no,yes,no
Q105418298,1,no,yes,no
Q37499625,1,no,yes,no
Q21511060,1,no,yes,no
Q124128435,1,no,yes,no
Q115094412,1,yes,no,no
Q67813748,1,no,yes,no
Q60883769,1,no,yes,no
Q105175721,1,no,yes,no
Q24511193,1,yes,no,no
Q18107469,1,yes,no,no
Q139470929,1,no,yes,no
Q91812420,1,no,yes,no
Q37242526,1,no,yes,no
Q36963708,1,no,yes,no
Q99910662,1,no,yes,no
Q99910947,1,no,yes,no
Q100275457,1,no,yes,no
Q60039737,1,no,yes,no
Q106834943,1,yes,no,no
Q3804823,1,yes,no,no
Q78456876,1,no,yes,no
Q98058264,1,yes,no,no
Q113692088,1,no,yes,no
Q5173818,1,no,yes,no
Q37475158,1,no,yes,no
Q123725115,1,yes,no,no
Q30129142,1,no,yes,no
Q37527140,1,no,yes,no
Q16869395,1,no,yes,no
Q37206285,1,no,yes,no
Q28478211,1,yes,no,no
Q37460923,1,no,yes,no
Q110864805,1,yes,no,no
Q107297358,1,no,yes,no
Q11931328,1,no,yes,no
Q47500643,1,no,yes,no
Q98651469,1,yes,no,no
Q37266465,1,no,yes,no
Q66765094,1,yes,no,no
Q65037121,1,yes,no,no
Q122243154,1,no,yes,no
Q115525822,1,yes,no,no
Q12674127,1,no,yes,no
Q38691858,1,no,yes,no
Q16279524,1,no,yes,no
Q37510260,1,no,yes,no
Q66311609,1,yes,no,no
Q55755202,1,no,yes,no
Q25114625,1,no,yes,no
Q21285919,1,yes,no,no
Q16874752,1,no,yes,no
Q37518941,1,no,yes,no
Q9185495,1,yes,no,no
Q96779957,1,no,yes,no
Q38691535,1,no,yes,no
Q21494368,1,no,yes,no
Q99007420,1,no,yes,no
Q20998449,1,no,yes,no
Q42896447,1,no,yes,no
Q55222577,1,no,yes,no
Q65076086,1,no,yes,no
Q37431292,1,no,yes,no
Q29021100,1,yes,no,no
Q21494380,1,no,yes,no
Q122835432,1,no,yes,no
Q92402015,1,no,yes,no
Q125907855,1,yes,no,no
Q27042735,1,no,yes,no
Q56540169,1,no,yes,no
Q56388180,1,yes,no,no
Q12318933,1,yes,no,no
Q48532542,1,no,yes,no
Q101039969,1,no,yes,no
Q126617854,1,no,yes,no
Q25351864,1,yes,no,no
Q98903108,1,no,yes,no
Q131305081,1,no,yes,no
Q121819047,1,no,yes,no
Q5437963,1,no,yes,no
Q123864127,1,no,yes,no
Q133364105,1,no,yes,no
Q36968972,1,no,yes,no
Q96084395,1,no,yes,no
Q126878267,1,no,yes,no
Q101014503,1,no,yes,no
Q56246423,1,no,yes,no
Q102115367,1,yes,no,no
Q55087574,1,no,yes,no
Q7264015,1,yes,no,no
Q65556376,1,no,yes,no
Q95009846,1,yes,no,no
Q27062017,1,yes,no,no
Q63969617,1,no,yes,no
Q55087936,1,no,yes,no
Q99911804,1,no,yes,no
Q37514927,1,no,yes,no
Q36946143,1,no,yes,no
Q121756541,1,no,yes,no
Q5227976,1,no,yes,no
Q34019654,1,no,yes,no
Q99371716,1,yes,no,no
Q31212434,1,no,yes,no
Q37036229,1,no,yes,no
Q99668899,1,no,yes,no
Q37469766,1,no,yes,no
Q101043104,1,no,yes,no
Q101040899,1,no,yes,no
Q37567779,1,no,yes,no
Q37502258,1,no,yes,no
Q41767529,1,no,yes,no
Q75689137,1,yes,no,no
Q3829276,1,yes,no,no
Q37563272,1,no,yes,no
Q60667595,1,no,yes,no
Q56244921,1,no,yes,no
Q99910203,1,no,yes,no
Q37051334,1,no,yes,no
Q100145392,1,no,yes,no
Q104373772,1,yes,no,no
Q36919213,1,no,yes,no
Q5253688,1,no,yes,no
Q55088421,1,no,yes,no
Q63489264,1,no,yes,no
Q3831166,1,yes,no,no
Q65114402,1,no,yes,no
Q101013188,1,no,yes,no
Q37563247,1,no,yes,no
Q120135199,1,no,yes,no
Q111725339,1,yes,no,no
Q129101148,1,no,yes,no
Q36986639,1,no,yes,no
Q42885402,1,no,yes,no
Q21491141,1,no,yes,no
Q101039239,1,no,yes,no
Q139915108,1,yes,no,no
Q139915109,1,no,yes,no
Q72637534,1,yes,no,no
Q37568175,1,no,yes,no
Q99911653,1,no,yes,no
Q55387800,1,no,yes,no
Q37464962,1,no,yes,no
Q549672,1,no,yes,no
Q55087736,1,no,yes,no
Q84601637,1,no,yes,no
Q99981376,1,no,yes,no
Q37113368,1,no,yes,no
Q1713850,1,yes,no,no
Q25114961,1,no,yes,no
Q99641978,1,no,yes,no
Q99641982,1,no,yes,no
Q37019375,1,no,yes,no
Q24157192,1,no,yes,no
Q37528948,1,no,yes,no
Q37087026,1,no,yes,no
Q119791395,1,no,yes,no
Q37486042,1,no,yes,no
Q27103199,1,no,yes,no
Q99980702,1,no,yes,no
Q37134772,1,no,yes,no
Q55087683,1,no,yes,no
Q99909118,1,no,yes,no
Q43382282,1,yes,no,no
Q21508695,1,no,yes,no
Q37318185,1,no,yes,no
Q101040445,1,no,yes,no
Q99981620,1,no,yes,no
Q21484920,1,no,yes,no
Q122781560,1,no,yes,no
Q99764120,1,no,yes,no
Q27042702,1,no,yes,no
Q104545720,1,yes,no,no
Q113356697,1,no,yes,no
Q33038053,1,no,yes,no
Q12785800,1,no,yes,no
Q37551015,1,no,yes,no
Q37081044,1,no,yes,no
Q36956440,1,no,yes,no
Q23721845,1,no,yes,no
Q37548754,1,no,yes,no
Q100520222,1,no,yes,no
Q99884509,1,no,yes,no
Q99906896,1,no,yes,no
Q37512860,1,no,yes,no
Q64711970,1,no,yes,no
Q99907219,1,no,yes,no
Q101037688,1,no,yes,no
Q37306952,1,no,yes,no
Q25553444,1,no,yes,no
Q85205852,1,no,yes,no
Q85212751,1,no,yes,no
Q101038973,1,no,yes,no
Q37136133,1,no,yes,no
Q37536800,1,no,yes,no
Q37059286,1,no,yes,no
Q108466076,1,no,yes,no
Q97858287,1,no,yes,no
Q63350649,1,no,yes,no
Q110306627,1,no,yes,no
Q56821087,1,no,yes,no
Q37325365,1,no,yes,no
Q81207535,1,no,yes,no
Q100145418,1,no,yes,no
Q100145484,1,no,yes,no
Q27891296,1,no,yes,no
Q128823992,1,no,yes,no
Q111307312,1,no,yes,no
Q37567716,1,no,yes,no
Q37118196,1,no,yes,no
Q63116509,1,no,yes,no
Q37053748,1,no,yes,no
Q7928711,1,no,yes,no
Q100275948,1,no,yes,no
Q37550622,1,no,yes,no
Q55087703,1,no,yes,no
Q110279941,1,no,yes,no
Q124361298,1,no,yes,no
Q56538055,1,no,yes,no
Q106784043,1,no,yes,no
Q3843156,1,yes,no,no
Q37563970,1,no,yes,no
Q37442244,1,no,yes,no
Q37178116,1,no,yes,no
Q28132960,1,no,yes,no
Q99908505,1,no,yes,no
Q119295392,1,no,yes,no
Q37254871,1,no,yes,no
Q98688243,1,no,yes,no
Q101037883,1,no,yes,no
Q139270682,1,no,yes,no
Q56540444,1,no,yes,no
Q37506288,1,no,yes,no
Q36920438,1,no,yes,no
Q87370892,1,yes,no,no
Q37207109,1,no,yes,no
Q48722807,1,no,yes,no
Q37301263,1,no,yes,no
Q62837894,1,no,yes,no
Q18949110,1,no,yes,no
Q116170810,1,yes,no,no
Q98022686,1,yes,no,no
Q98022864,1,no,yes,no
Q19688396,1,yes,no,no
Q37471923,1,no,yes,no
Q37050775,1,no,yes,no
Q92094665,1,no,yes,no
Q94956034,1,no,yes,no
Q762575,1,no,yes,no
Q88209134,1,no,yes,no
Q112083030,1,no,yes,no
Q112063727,1,no,yes,no
Q101042060,1,no,yes,no
Q55087567,1,no,yes,no
Q137781017,1,no,yes,no
Q99906570,1,no,yes,no
Q9352968,1,yes,no,no
Q118055102,1,no,yes,no
Q37530662,1,no,yes,no
Q60794735,1,no,yes,no
Q55087646,1,no,yes,no
Q111512949,1,no,yes,no
Q55087749,1,no,yes,no
Q95594496,1,yes,no,no
Q111496812,1,no,yes,no
Q21148691,1,yes,no,no
Q21449673,1,no,yes,no
Q111474030,1,no,yes,no
Q56539892,1,no,yes,no
Q37518334,1,no,yes,no
Q56540236,1,no,yes,no
Q99981696,1,no,yes,no
Q28016744,1,no,yes,no
Q100437449,1,no,yes,no
Q86750916,1,no,yes,no
Q55087968,1,no,yes,no
Q100437833,1,no,yes,no
Q61314690,1,no,yes,no
Q99982004,1,no,yes,no
Q36908770,1,no,yes,no
Q81204092,1,no,yes,no
Q118086964,1,no,yes,no
Q36898685,1,no,yes,no
Q8474022,1,yes,no,no
Q42864968,1,no,yes,no
Q24459736,1,no,yes,no
Q111590237,1,no,yes,no
Q37139965,1,no,yes,no
Q101038524,1,no,yes,no
Q78032239,1,no,yes,no
Q108671109,1,no,yes,no
Q37483490,1,no,yes,no
Q37559300,1,no,yes,no
Q37447130,1,no,yes,no
Q99662239,1,no,yes,no
Q99662394,1,no,yes,no
Q37085229,1,no,yes,no
Q37464309,1,no,yes,no
Q55087896,1,no,yes,no
Q109375944,1,no,yes,no
Q37030498,1,no,yes,no
Q99906259,1,no,yes,no
Q99907670,1,no,yes,no
Q99907496,1,no,yes,no
Q99908371,1,no,yes,no
Q59645275,1,no,yes,no
Q37195290,1,no,yes,no
Q16861761,1,no,yes,no
Q99909229,1,no,yes,no
Q55087934,1,no,yes,no
Q15147952,1,no,yes,no
Q99981630,1,no,yes,no
Q28365380,1,no,yes,no
Q54762689,1,yes,no,no
Q19520612,1,no,yes,no
Q37512530,1,no,yes,no
Q106949921,1,no,yes,no
Q37538023,1,no,yes,no
Q107119068,1,no,yes,no
Q21491824,1,no,yes,no
Q99946047,1,no,yes,no
Q106848282,1,no,yes,no
Q37059587,1,no,yes,no
Q99911581,1,no,yes,no
Q37544040,1,no,yes,no
Q120599797,1,no,yes,no
Q113485709,1,no,yes,no
Q20002246,1,yes,no,no
Q99764012,1,no,yes,no
Q99912272,1,no,yes,no
Q19999989,1,yes,no,no
Q83348806,1,no,yes,no
Q49776941,1,no,yes,no
Q3860394,1,yes,no,no
Q51117534,1,no,yes,no
Q56538493,1,no,yes,no
Q110300505,1,yes,no,no
Q71299632,1,no,yes,no
Q20643603,1,yes,no,no
Q30433878,1,no,yes,no
Q139270507,1,no,yes,no
Q100274619,1,no,yes,no
Q37494263,1,no,yes,no
Q37453420,1,no,yes,no
Q105046463,1,yes,no,no
Q36856134,1,no,yes,no
Q55087748,1,no,yes,no
Q58390468,1,no,yes,no
Q37472850,1,no,yes,no
Q25114902,1,yes,no,no
Q37242283,1,no,yes,no
Q118955151,1,no,yes,no
Q37452987,1,no,yes,no
Q99980738,1,no,yes,no
Q37433338,1,no,yes,no
Q37443399,1,no,yes,no
Q37515737,1,no,yes,no
Q100145205,1,no,yes,no
Q36862923,1,no,yes,no
Q99763748,1,no,yes,no
Q64355191,1,no,yes,no
Q107015202,1,no,yes,no
Q36973947,1,no,yes,no
Q37030739,1,no,yes,no
Q100145517,1,no,yes,no
Q17651938,1,no,yes,no
Q100145534,1,no,yes,no
Q56244375,1,no,yes,no
Q37282096,1,no,yes,no
Q71578971,1,no,yes,no
Q20879275,1,yes,no,no
Q37273920,1,no,yes,no
Q106936394,1,no,yes,no
Q37453942,1,no,yes,no
Q111507143,1,no,yes,no
Q21496427,1,no,yes,no
Q125376980,1,no,yes,no
Q43536369,1,yes,no,no
Q3963992,1,yes,no,no
Q99911766,1,no,yes,no
Q29963934,1,yes,no,no
Q37437783,1,no,yes,no
Q21488810,1,no,yes,no
Q100274236,1,no,yes,no
Q79606626,1,yes,no,no
Q37458099,1,no,yes,no
Q105081094,1,yes,no,no
Q42867261,1,yes,no,no
Q42867311,1,yes,no,no
Q28229617,1,no,yes,no
Q107030571,1,no,yes,no
Q36892509,1,no,yes,no
Q104547361,1,yes,no,no
Q98089503,1,no,yes,no
Q56479088,1,no,yes,no
Q37531913,1,no,yes,no
Q105223635,1,no,yes,no
Q21447861,1,no,yes,no
Q99981498,1,no,yes,no
Q108669006,1,no,yes,no
Q37525968,1,no,yes,no
Q100275532,1,no,yes,no
Q37081583,1,no,yes,no
Q99981766,1,no,yes,no
Q6075684,1,no,yes,no
Q99909674,1,no,yes,no
Q37482630,1,no,yes,no
Q99946937,1,no,yes,no
Q110961956,1,no,yes,no
Q57831441,1,no,yes,no
Q28130467,1,no,yes,no
Q102068997,1,no,yes,no
Q65451628,1,yes,no,no
Q118164186,1,no,yes,no
Q21491343,1,no,yes,no
Q13218507,1,yes,no,no
Q107445161,1,no,yes,no
Q18760792,1,yes,no,no
Q111668531,1,no,yes,no
Q116169784,1,no,yes,no
Q56537620,1,no,yes,no
Q106857567,1,yes,no,no
Q83171570,1,no,yes,no
Q37091556,1,no,yes,no
Q99906600,1,no,yes,no
Q37542930,1,no,yes,no
Q99908695,1,no,yes,no
Q101039087,1,no,yes,no
Q63357548,1,no,yes,no
Q100274376,1,no,yes,no
Q37187657,1,no,yes,no
Q64339358,1,no,yes,no
Q37041482,1,no,yes,no
Q107020763,1,no,yes,no
Q99981590,1,no,yes,no
Q134476417,1,no,yes,no
Q37523606,1,no,yes,no
Q104889543,1,yes,no,no
Q55087957,1,no,yes,no
Q84603122,1,no,yes,no
Q99912528,1,no,yes,no
Q65084118,1,no,yes,no
Q56050326,1,yes,no,no
Q47267157,1,no,yes,no
Q99943675,1,no,yes,no
Q101035324,1,no,yes,no
Q17623969,1,no,yes,no
Q99944627,1,no,yes,no
Q37137374,1,no,yes,no
Q21492147,1,no,yes,no
Q37444576,1,no,yes,no
