qid,geni_id,label,country
Q11792094,6000000035270139822,Nicolaas van Wijk,Kingdom of the Netherlands
Q1179687,6000000053451736337,DeWitt Bristol Brace,United States
Q11797948,6000000164304599014,Olgierd Wojtasiewicz,Poland
Q117981,6000000175534201828,Hans Kuhn,Switzerland
Q11817345,6000000179890500821,Piotr Burzyński,
Q118293,6000000072814243889,Johann Christian Lossius,Germany
Q11838353,6000000178824620876,Zbigniew Chudzikiewicz,Poland
Q118423,6000000018809759207,Rudolf Schirmer,German Empire
Q118454,6000000090504694916,Hedwig Kohn,Germany
Q118522,6000000104523744806,Karl Baedeker,German Empire
Q118533,6000000085547165879,Max Bergmann,United States
Q11853422,6000000050669648872,Aukusti Tuhka,Finland
Q11854062,6000000000498185763,Bengt Broms,Finland
Q118562,6000000183639894849,Daniel Nettelbladt,Germany
Q11857929,6000000010240577298,Enevaldus Svenonius,Finland
Q11858016,6000000176566961861,Ensio Kivikoski,Finland
Q11858160,6000000006694787002,Erik Koskenmaa,Finland
Q11858330,6000000010581886947,Erkki Kivalo,Finland
Q11858452,6000000020500645225,Erkki Voipio,Finland
Q11858509,6000000000593379030,Ernst Philip Palmén,Finland
Q118591966,6000000052866052221,Felix von Szontagh,Hungary
Q11860742,6000000007732495237,Gunnar Ekman,Finland
Q11861468,6000000001865773260,Hans Andersin,Finland
Q11861475,6000000006253433055,Hans Henrik Fattenborg,Grand Duchy of Finland
Q11864882,6000000006579278268,Inkeri Anttila,Finland
Q11867201,6000000084659844821,Jouko Virkkunen,Finland
Q11868593,4171998223800062327,K. V. Laurikainen,Finland
Q11873911,6000000040398847868,Kylli Koski,Finland
Q11875093,6000000031635069251,Lauri Myrberg,Finland
Q11875570,6000000022149778278,Leo Sario,Finland
Q11878404,6000000190102705734,Emanuel Boricky,
Q11885417,6000000041173248960,Olli Järvinen,Finland
Q118857,6000000026884038557,Paul Manasse,Germany
Q11886313,6000000044240464914,Paavo Ravila,Finland
Q11887090,6000000011093637021,Pekka Grenquist,Finland
Q1189023,6000000023370107237,Dennis C. Blair,United States
Q11890938,6000000095688098893,Risto Tuomikoski,Finland
Q118950,6000000059268895908,Oskar Fehr,Germany
Q11899602,6000000037581589491,Unto Uotila,Finland
Q11900764,6000000013205833004,Veikko Paatero,Finland
Q11901478,6000000108092245955,Viljo Mansikka,Finland
Q119127,6000000006436317901,Georg Schlesinger,Germany
Q119164,6000000063288654821,Karl Wilhelm Nitzsch,German Empire
Q119228306,6000000017518422382,Ronald John Whittington Rastrick,
Q11924149,6000000020180475974,Gervasio de Artiñano y Galdácano,Spain
Q119398,6000000105925062919,"Hermann, Freiherr von Soden",German Empire
Q1194910,6000000021706981040,John Howard Yoder,United States
Q1195380,6000000042515058557,Morrie Schwartz,United States
Q11966769,6000000005391699089,Eilert Løseth,Norway
Q11974076,6000000041912012131,Hans Mark,United States
Q11979855,6000000018905914346,Kaare Ørnung,Norway
Q11985423,6000000080344147932,Václav Chaloupecký,Austria–Hungary
Q11993696,6000000001499154903,Ole Røsholdt,Norway
Q119938,6000000032437510929,Wilhelm Levison,Germany
Q119952,6000000000591089286,Josef-Maria Jauch,Switzerland
Q120137,6000000036474086014,Hans Julius Wolff,Germany
Q12016919,6000000009707199619,František Bláha,Czechoslovakia
Q12017050,6000000040350896832,František Hasa,Czechoslovakia
Q12017144,6000000200401180856,František Kadeřávek,Czechoslovakia
Q12017356,6000000147226239904,František Novotný,Cisleithania
Q12017732,6000000168534951821,František Žilka,Czechoslovakia
Q12018528,6000000042219891153,Gustav Franz von Schreiner,Austrian Empire
Q12021898,6000000026944222877,Iva Ritschelová,Czech Republic
Q12022411,6000000216527946278,Jan Bernardin Skácel,Czechoslovakia
Q12022454,6000000025017662032,Jan Chloupek,Czech Republic
Q120227,6000000064022081138,Robert Wilbrandt,Germany
Q120234,6000000009772021852,Johannes Jakob Buxtorf,Switzerland
Q120248,6000000036953757965,Fred Iklé,United States
Q12025076,6000000025497663937,Jiří Cejpek,Czechoslovakia
Q12026045,4152496779810046899,Josef Hanuš,Czechoslovakia
Q12026350,6000000037557114252,Josef Luska,Czechoslovakia
Q12026569,6000000018400554373,Josef Ryšavý,Czechoslovakia
Q12026659,6000000129084019016,Josef Theurer,Austria–Hungary
Q12028229,6000000085040417335,Karel Hausenblas,
Q12028331,6000000164070339123,Karel Koutský,Czechoslovakia
Q12028432,6000000207261399863,Karel Novák,Czechoslovakia
Q12032675,6000000005758017130,Lajos Gogolák,Hungary
Q12035773,6000000195662769876,Martin Kusý,
Q12042377,6000000132704437821,Oldřich Friš,Czechoslovakia
Q12043314,6000000014208523341,Otto Muneles,Czechoslovakia
Q12043965,6000000025361561682,Paul Eduard Robert Armsen,
Q12050281,6000000178617257839,Rudolf Vanýsek,Czechoslovakia
Q120688897,6000000017147518994,Arthur Elliot Harrison,United States
Q1208405,6000000029226917736,Karl-Birger Blomdahl,Sweden
Q120949,6000000068738398821,Johann Georg Peter Möller,Germany
Q12103456,6000000033051408738,Otto Eichelmann,Russian Empire
Q121042,6000000040374702068,Duilio Arigoni,Switzerland
Q121062,6000000177286891875,Alfred Biolek,Germany
Q121124,6000000031985538527,Max Reich,German Reich
Q12116228,6000000041300122106,Pavel Ludvík Kučera,Czechoslovakia
Q1212090,6000000115836193995,Elemér Mályusz,Hungary
Q121284,6000000032038025356,Gerhard Neukum,Germany
Q1213454,6000000075305474087,Mihály Mőcsényi,Hungary
Q121372,6000000043760551380,Karl Friedrich Meyer,United States
Q121373,6000000170571822822,Wilhelm Decker,Germany
Q1213858,295888918840001974,Zoltán Naftali,Hungary
Q121401,6000000076985626326,Karl Schmitt-Walter,Germany
Q12140212,6000000197261853822,Mikhail Petrov,Russian Empire
Q121422,6000000015673513701,Friedrich Litten,German Reich
Q12154268,6000000168915690861,,
Q121554,6000000023785319882,Mirko Deanović,Austria–Hungary
Q1215723,6000000155787965847,Roberto Pazzi,Italy
Q12166742,6000000020571851314,Mykhailo Figol,Ukraine
Q1218307,6000000034189044404,Endre Nizsalovszky,Hungary
Q121832,6000000028560792109,Otto Kahn-Freund,Germany
Q1218870,6000000039905157322,Károly Novobátzky,Hungary
Q121898,6000000105732987839,Franz Landsberger,Germany
Q122065,6000000048690670232,Salome Gluecksohn-Waelsch,Germany
Q1221562,6000000022570101261,Dieter Albrecht,Germany
Q1221650,6000000015643158013,Hans Nawiasky,Austria
Q12218366,6000000126545465821,Karel Chytil,Czechoslovakia
Q1221931,6000000018909469030,Dieter Flamm,Austria
Q122318,6000000000304536301,Paul Bernays,Switzerland
Q1223780,6000000018070106079,Dietrich Heinrich Jürgenson,Russian Empire
Q122441,6000000088678555563,August Karolus,Germany
Q122481,6000000013163631012,Robert Pschorr,Germany
Q122551,6000000014961760428,Max Askanazy,German Empire
Q12256880,6000000017421458083,Enrique Eguren,Spain
Q122696,6000000078566012902,Wilhelm Ritter,Switzerland
Q12274835,4468558729000045075,Vassil Stoilov,Bulgaria
Q1228155,6000000039174965020,Dirk von Bodisco,Germany
Q12281642,6000000007911258374,Ilija Petrov,Bulgaria
Q1228454,6000000177199743831,Tuğrul Ansay,Turkey
Q12288133,6000000002410512258,Nenko Balkanski,Bulgaria
Q122901,6000000141084691867,Giuseppe Ermini,Italy
Q122996,6000000013303820576,Leopold Ružička,Cisleithania
Q1230528,6000000178326073835,Giovanni Poleni,Republic of Venice
Q123192,6000000128299228882,Jakob Barth,Kingdom of Württemberg
Q123221,6000000036901907315,Carl Haensel,Germany
Q123379,6000000183544530829,Anton Marty,Switzerland
Q12345982,4282288673900059034,Béla Reinbold,Hungary
Q123474,6000000002225974744,Armand Borel,Switzerland
Q12348440,6000000019838459076,Gyula Ferenczy,Hungary
Q12349164,6000000012654497325,Ilmar Tammelo,Estonia
Q12350241,6000000051584069877,József Frigyesi,Hungary
Q1235148,6000000191697086830,Grigory Fichtengolz,Russian Empire
Q123515948,6000000010061261402,Arthur Foges,
Q12351977,6000000000495915756,László Erdey,Hungary
Q12351994,6000000180614331888,László Gyula Erdélyi,Hungary
Q12352284,6000000034023138832,Marcello Alencar,Brazil
Q12355663,6000000017991754936,Sándor Söpkéz,Hungary
Q1235614,6000000179017432824,Giorgio Parisi,Italy
Q12356944,6000000015905345611,Zoltán Kérészy,Hungary
Q12358633,6000000007230459242,Albrecht Altma,Estonia
Q12358656,6000000009611312429,Aleksander Aspel,Estonia
Q12358917,6000000008470335876,Allan Liim,Estonia
Q12359638,6000000008326481915,Arnold Seppo,Estonia
Q12360513,6000000008135509971,Carl Eduard Raupach,Russian Empire
Q12361098,6000000008529435914,Eduard Markus,Estonia
Q12361963,6000000008735859158,Elmar Roots,Estonia
Q12362085,6000000010108551628,Endel Nirk,Estonia
Q12362579,6000000008632583986,Felix Oinas,Estonia
Q12362596,6000000005918117363,Ferdinand Laja,Estonia
Q12362986,6000000009510704048,Gerhard Rooks,Russian Empire
Q12362990,6000000001460336057,Gerhard Rägo,Estonia
Q12363696,6000000006790306046,Hele Everaus,Estonia
Q12363820,6000000128098766966,Henn-Jüri Uibopuu,Austria
Q12363850,6000000009015498939,Henrik Koppel,Estonia
Q12365501,6000000008293161460,Juhan Peegel,Estonia
Q12365521,6000000007325355478,Juhan Vaabel,Soviet Union
Q12365868,6000000042757413658,Jüri Variste,Estonia
Q12367554,6000000019560894909,Krista Kodres,Estonia
Q1236955,6000000098134115006,Petrus Wesenbec,
Q12369568,6000000018966508825,Maks Roosma,Estonia
Q12371377,6000000012298523337,Olaf Sild,Estonia
Q12371605,6000000008951046113,Oskar Raunam,Estonia
Q1237192,6000000145525298836,Domenico Losurdo,Italy
Q12373913,6000000007156387241,Richard Villems,Estonia
Q12378043,6000000009531183177,Valdemar Väli,Estonia
Q1237830,6000000030259327409,Dominik Konstantin München,Luxembourg
Q12378886,6000000002510389302,Volli Kalm,Estonia
Q12379609,4945232430410019337,Ülo Kaasik,Estonia
Q123799,6000000028891264168,Norton Strange Townshend,United States
Q123823,6000000046714264884,Joseph Deiss,Switzerland
Q1238463,6000000177000650854,Eduard Riecke,German Empire
Q123873,6000000046350917821,Josef Ackermann,Switzerland
Q1238954,6000000028203505056,Paškal Buconjić,Austria–Hungary
Q123903,6000000156120634824,Wilhelm Kamlah,Germany
Q1239176,6000000049043355822,Hans Iwand,Germany
Q123975,6000000135023749907,Michel Mayor,Switzerland
Q1240001,6000000018284687202,Franz von Sommaruga,
Q1240022,6000000183307717887,Donald Kennedy,United States
Q1240240,6000000132322631841,Donald Cressey,United States
Q1240379,6000000017614700338,Gyula Prinz,Hungary
Q12403990,6000000039277771260,Alexander Barzel,Israel
Q1240606,6000000155589094826,Donatella Di Cesare,Italy
Q12407204,6000000013160163767,Zahava Solomon,Israel
Q1240736,6000000166887121874,Donato Sbarretti,Kingdom of Italy
Q124081,6000000001902753292,Robert Emden,Switzerland
Q12408379,6000000105261551190,Israel Efros,Israel
Q12409493,4456955411520020535,Mordechai Breuer,Germany
Q12410370,6000000026663230806,Amos Funkenstein,Israel
Q124208,6000000122446938853,Friedrich Ludwig Keller,Switzerland
Q124248,6000000035297278980,Hans Heinrich Landolt,German Empire
Q124301,6000000044793568977,Martin Gutzwiller,Switzerland
Q1243604,6000000175182390256,Justus Hermann Wetzel,Germany
Q124457,6000000177095883830,Mieczyslaw Minkowski,Poland
Q1244732,6000000060989727947,Sergio Fubini,Italy
Q124526,6000000127041916879,Eduard Engel,German Reich
Q124544,6000000026354335966,Ferdinand August Hommel,Germany
Q124561,6000000030844046988,Wilhelm Volz,Germany
Q124602,6000000106723566821,Wilhelm Vöge,Germany
Q124607,6000000175987112821,Ernst Ehrlich,Switzerland
Q124636,6000000024984546824,Werner Gruehn,Germany
Q1246597,6000000078762594817,Ernst Horneffer,Germany
Q1246621,387290147850003078,Ernst Ferdinand Ströter,Germany
Q1246913,6000000033277077103,Karl Adler,Germany
Q124702,6000000177230480946,Heini Hediger,Switzerland
Q124839,6000000180401015848,Teo Otto,Germany
Q12485350,6000000048492002965,Harry R. Lewis,United States
Q1248631,6000000166906935823,Alessandro Maggiolini,Italy
Q1249173,6000000183011366958,Gusztáv Rigler,Hungary
Q124975,6000000011158087194,Marcel Junod,Switzerland
Q125042793,6000000155769934854,Frederick Ward Putnam,United States
Q125100,6000000174681148875,Gerhard de Jonge,Germany
Q1251897,6000000024878879711,István Rusznyák,Hungary
Q1252116,6000000069436040905,Douglas Cooper,United Kingdom
Q125217,6000000210380433854,Christopher Rouse,United States
Q1253030,6000000018891701276,Mór Réthy,Hungary
Q1253199,6000000148324192821,Imre Révész,Hungary
Q1253521,6000000024834993098,Oscar Weigert,Germany
Q1254530,6000000099594717212,Dénes Bartha,Hungary
Q125468625,6000000205650246836,Daniel Keet,United Kingdom of Great Britain and Ireland
Q125468632,6000000050265046821,Christiaan Krige,South Africa
Q125468634,6000000006200707130,Eustace Cluver,South Africa
Q125468671,6000000002545904620,Rico Titlestad,South Africa
Q125468730,6000000033164716692,Alastair Morrison,South Africa
Q125468806,4169918,Julian Handler,South Africa
Q125474369,6000000033520164670,Charles van Rooy,South Africa
Q1255637,6000000022331933627,Gustaaf Adolf Frederik Molengraaff,Kingdom of the Netherlands
Q125575111,6000000056595741084,Lewis Wilcher,Australia
Q125631412,6000000037410366967,Henry Dyde,Canada
Q125632,6000000036106340491,Arthur Spanier,German Reich
Q125648403,6000000039355196931,Alexandre Gerin-Lajoie,Canada
Q125649452,6000000179933281821,Emory H. Niles,United States
Q125649658,4576031,Israel Treiman,United States
Q125649860,6000000173065913872,James Goodfriend,United States
Q125649986,6000000097095922203,William Slesnick,United States
Q125676969,6000000153678174167,George Feather,United States
Q125683,6000000033446161838,Hermann Strauss,German Reich
Q125730,6000000062102235516,Gustav Oelsner,Germany
Q125762,6000000035842865927,Alfred Heilbronn,Germany
Q1258610,6000000180926477856,Hans Hirsch,Austria
Q125920922,6000000193829406832,John C. Bard,United States
Q125951772,6000000221158033869,Benjamin M. Baker,United States
Q125951800,6000000079022124325,Robert Davidson,United States
Q1262696,6000000178493188848,Duane R. Stuart,United States
Q1262795,6000000057218606861,Julius Magnus,German Reich
Q1263250,6000000002500864092,Hyam Maccoby,United Kingdom
Q12642062,6000000040923637917,Sibe Mardešić,Croatia
Q12648757,6000000038676256421,Antanas Stancevičius,Lithuania
Q1265477,6000000031184467129,John Yudkin,United Kingdom
Q1265827,6000000001212288134,Dunham Jackson,United States
Q1266531,6000000170803894885,Raymond Thompson Hill,United States
Q1266577,6000000024707667242,Otto Franzius,Germany
Q12714078,6000000173788816893,Cornelis Jan Bakker,Kingdom of the Netherlands
Q127161,6000000039766619938,Dagfinn Aarskog,Norway
Q127270,6000000084835351084,Jean-Jacques Deyrolle,France
Q1273078,6000000008716478722,Robert Jameson,United Kingdom of Great Britain and Ireland
Q1273492,6000000067751027865,E. Franklin Frazier,United States
Q12735168,6000000006774407110,Mattei Dogan,Romania
Q1273572,6000000029797140608,Emil Mannkopff,Germany
Q12749332,5273757040640084964,Branko Ružić,Croatia
Q12761863,6000000169078258824,Ádám Tomcsányi,Hungary
Q1276660,6000000126691404310,Johann Bernhard Quistorp,Germany
Q12768737,6000000014528172143,Július Ladziansky,
Q12768752,6000000033231541958,Július Zachar,Hungary
Q12768953,6000000077427029071,Karl Jenny,
Q12768975,6000000175023203828,Karol Nandrásky,Slovakia
Q12773484,6000000048059068027,Pavel Bunčák,Slovakia
Q1278025,6000000041217429865,Hubert Utterback,United States
Q12784128,6000000052534769863,Albert Dermelj,Socialist Federal Republic of Yugoslavia
Q12784237,6000000076934283870,Alenka Bartl-Prevoršek,Slovenia
Q12784524,6000000026466425660,Andre Mohorovičić,Kingdom of Yugoslavia
Q12784561,6000000039791928336,Andrej Hočevar,Slovenia
Q12784641,6000000174127868445,Andrew Kobal,Austria–Hungary
Q12784795,6000000076728194906,Anton Erberg,Holy Roman Empire
Q12784828,6000000000827500877,Anton Kuhelj,Socialist Federal Republic of Yugoslavia
Q12784882,6000000084709396238,Anton Sovre,Federal People's Republic of Yugoslavia
Q12785290,6000000041016339837,Avgust Munda,Socialist Federal Republic of Yugoslavia
Q12785781,6000000076729136872,Bernhard Ferdinand Erberg,Holy Roman Empire
Q12786037,6000000080621362932,Bogdan Derč,Austria–Hungary
Q12786317,6000000131325860092,Božo Kobe,Federal People's Republic of Yugoslavia
Q12788061,6000000019614028997,Dušan Ogrin,Slovenia
Q1278844,6000000172520496752,Eberhard Barnstorff,Germany
Q12789060,6000000112222233030,Franc Derganc (1911-1973),Socialist Federal Republic of Yugoslavia
Q12789632,6000000086705833823,Gašper Jurij Melhior Levičnik,Austrian Empire
Q12791635,6000000020652265821,Ivan Rakovec,Socialist Federal Republic of Yugoslavia
Q12791664,6000000066366195821,Ivan Tomšič,Austria–Hungary
Q12792051,6000000059455245880,Janez Krstnik Lavrin,Austrian Empire
Q12792164,6000000005559295961,Janko Bleiweis,Slovenia
Q12792396,6000000184894025822,Jernej Demšar,Federal People's Republic of Yugoslavia
Q12792683,6000000009473574693,Josip Dostal,Socialist Federal Republic of Yugoslavia
Q12792734,6000000056667658822,Josip Zhishman,Cisleithania
Q12792744,6000000150360673084,Josip Šilović,Austria–Hungary
Q12792747,6000000108357592917,Josip Žontar,Socialist Federal Republic of Yugoslavia
Q12792988,6000000039064420525,Jožef Rant,Socialist Federal Republic of Yugoslavia
Q12793011,6000000172581066192,Jožko Budin,Slovenia
Q12793536,6000000112218686138,Katja Vodopivec,Slovenia
Q12794320,6000000064712490899,Krešimir Petrović,Slovenia
Q12794733,6000000002997351570,Leo Šavnik,Austria–Hungary
