qid	geni_id	en_label	enwiki	zhwiki	family_properties	sitelinks
Q45430541	6000000075424788847	Li Zhen	no	no		0
Q45430542	6000000075426570898	Huyan Yu	no	no		0
Q45430543	6000000075427219901	Meng Xuzhou	no	no		0
Q45430544	6000000075423987988	Yin Liangzuo	no	no		0
Q45430545	6000000075427738863	Lin Baoyi	no	no		0
Q45430546	6000000075425855871	Li Zhaoyi	no	no		0
Q45430547	6000000075425733875	Wu Dongqing	no	no		0
Q45430548	6000000075428909822	Chai Yugong	no	no		0
Q45430550	6000000075428823822	Zhou Jiuling	no	no		0
Q45430551	6000000075424536251	Li Xian	no	no		0
Q45430552	6000000075422923846	Ouyang Shi	no	no		0
Q45430553	6000000075423588924	Ren Feng	no	no	P25	0
Q45430554	6000000075426155824	Wu Xie	no	no		0
Q45430555	6000000075422012003	Yu Shi	no	no		0
Q45430556	6000000075424522465	Li Changgeng	no	no		0
Q45430557	6000000075424337894	Du Ziye	no	no		0
Q45430558	6000000075423869900	Ren Zhonghou	no	no		0
Q45430560	6000000075418539470	Zhuo Shi	no	no		0
Q45430561	6000000075425221010	Li Zongyou	no	no		0
Q45430562	6000000075426012860	Li Jianneng	no	no		0
Q45430563	6000000075426403850	Wu Chuping	no	no		0
Q45430564	6000000075427013902	Meng Zhi	no	no		0
Q45430565	6000000075425784197	He Yu	no	no		0
Q45430566	6000000075424893920	Shi Yingru	no	no		0
Q45430567	6000000075420832905	Wang Lizhi	no	no		0
Q45430568	6000000075425388824	Li zhong	no	no	P22	0
Q45430569	6000000075429023832	Yelv Dilie	no	no		0
Q45430570	6000000075418887432	Ding Kuang	no	no		0
Q45430571	6000000075424637863	Xin Wenyue	no	yes		1
Q45430572	6000000075421148980	Niu Weiming	no	no		0
Q45430573	6000000075420723255	Wang Zhong	no	no		0
Q45430574	6000000075420160941	Wang Tailai	no	no		0
Q45430575	6000000075420048048	Wang Jingtan	no	no	P22,P25	0
Q45430576	6000000075429132840	Wei Zhi	no	no		0
Q45430577	6000000075423840862	Ren Tang	no	no	P22,P25	0
Q45430578	6000000075426704258	Zhou Yanfa	no	no	P22,P25	0
Q45430579	6000000075423958992	Song JIng	no	no	P22,P40	0
Q45430580	6000000075421065880	Wang Li	no	no		0
Q45430581	6000000075423340845	Wang Quan	no	no		0
Q45430582	6000000075426754914	Lin Tui	no	no		0
Q45430583	6000000075429170860	Gao Zhimei	no	no		0
Q45430584	6000000075426308459	Zhou Tan	no	no	P22,P40	0
Q45430585	6000000075419621425	Wang Fengshi	no	no		0
Q45430586	6000000075423554823	Wang Yi	no	no		0
Q45430587	6000000075426259152	Lv Shilong	no	no		0
Q45430588	6000000075424937887	Shi Jingjue	no	no		0
Q45430589	6000000075424380924	Zhu Yun	no	no		0
Q45430590	6000000075420097905	Wang Hui	no	no	P40	0
Q45430591	6000000075426443235	Shao Zheng	no	yes	P22	1
Q45430592	6000000075426173944	Wu Xiaozong	no	no		0
Q45430593	6000000075427167027	Zhou Deyan	no	no	P40	0
Q45430594	6000000075422225837	Gu Xunzhi	no	no		0
Q45430595	6000000075421845170	Shi Xian	no	no	P25	0
Q45430596	6000000075425603368	Lv Cunzhong	no	no		0
Q45430597	6000000075423170839	Zhu Mu	no	no		0
Q45430598	6000000075421064973	Zhuge Xiren	no	no		0
Q45430599	6000000075421689879	Tian Chengjin	no	no		0
Q45430600	6000000075428710822	Wu Kuan	no	no		0
Q45430601	6000000075420784850	Wang Shenyi	no	no		0
Q45430602	6000000075421401593	Zang Shi	no	no	P40	0
Q45430603	6000000075427167929	Lin Gongjun	no	no		0
Q45430604	6000000075424128875	Wang Yingyuan	no	no		0
Q45430605	6000000075424243067	Li Zuo	no	no		0
Q45430606	6000000075426648948	Lv Zhaoxu	no	no		0
Q45430607	6000000075427522918	Hu Zhe	no	no		0
Q45430608	6000000075425614973	Li Yong	no	no		0
Q45430609	6000000075428524966	Chai Tongxuan	no	no		0
Q45430610	6000000075425359130	Li Tinggui	no	no		0
Q45430611	6000000075422558033	Qiu Qingyu	no	no	P22	0
Q45430612	6000000075428609852	Xu Shi	no	no		0
Q45430613	6000000075423745822	Hua Shi	no	no		0
Q45430614	6000000075426151847	Wu Rushi	no	no		0
Q45430615	6000000075424808120	Du Zhen	no	no		0
Q45430616	6000000075422416822	Yu Shi	no	no		0
Q45430617	6000000075423959114	Ba Lingke	no	no		0
Q45430618	6000000075423754931	Ren Yan'an	no	no		0
Q45430621	6000000075419649874	Wang Dayong	no	no		0
Q45430622	6000000075425577834	Li Xin	no	no		0
Q45430623	6000000075426013876	Wu Chong	no	no		0
Q45430624	6000000075426289941	Wu Ge	no	no		0
Q45430625	6000000075426645106	Shao Yi	no	no		0
Q45430626	6000000075426426041	Lv Boyin	no	no		0
Q45430627	6000000075420782944	Wen Wan	no	no		0
Q45430628	6000000075425272932	Li Youda	no	no	P22	0
Q45430629	6000000075424839968	Li Gong	no	no		0
Q45430630	6000000075425525931	Li Zhixin	no	no		0
Q45430631	6000000075423800288	Du Shen	no	no		0
Q45430632	6000000075429008823	Mao Wei	no	no	P22	0
Q45430633	6000000075421505909	Wang Xiu	no	no		0
Q45430634	6000000075421395894	Shi Gongjin	no	no	P22,P25	0
Q45430635		Wang Chuan	no	no	P22	0
Q45430638	6000000075428709960	Fan Yong	no	no		0
Q45430639	6000000075419875038	Wang Wenyu	no	no	P22	0
Q45430640	6000000075423819854	Zhu Jingxing	no	no		0
Q45430643	6000000075424143841	Wang Taiheng	no	no		0
Q45430644	6000000075426517867	He Xiangzhong	no	no	P22	0
Q45430645	6000000075420068984	Wang Ke	no	no		0
Q45430646	6000000075429376851	Gao Huaijie	no	no	P22	0
Q45430647	6000000075423216870	Ai Jieshi	no	no		0
Q45430648	6000000075427380850	Zhou Renmei	no	no		0
Q45430649	6000000075420634845	Wang Gong	no	no		0
Q45430651	6000000075426799918	He Baozhi	no	no		0
Q45430653	6000000075424047142	Song Xun	no	no		0
Q45430654	6000000075419675111	Gong Yingzhi	no	no		0
Q45430655	6000000075425146823	Li Ziyi	no	no		0
Q45430656	6000000075426311829	Wu Zhe	no	no		0
Q45430657	6000000075426880217	Zhuo Zixin	no	no		0
Q45430658	6000000074788364460	Gong Jun	no	no	P22	0
Q45430660	6000000075426610836	Yu Gai	no	no		0
Q45430661	6000000075427042932	Shao Jingzhi	no	no		0
Q45430662	6000000075421281869	Wang Shun	no	no		0
Q45430663	6000000075423058944	Chen Shi	no	no	P40	0
Q45430664	6000000075421777821	Tian Chengyue	no	no	P22	0
Q45430665	6000000075428000061	Wu Dunyi	no	no		0
Q45430666	6000000075422717839	Jiang Gui	no	no		0
Q45430667	6000000075420610924	Xie Shi	no	no		0
Q45430669	6000000075424001952	Du Qie	no	no		0
Q45430670	6000000075424535049	Li Tai	no	no		0
Q45430671	6000000075426650922	Yu Liangru	no	no		0
Q45430672	6000000075425612994	Li Yong	no	no		0
Q45430673	6000000075428751887	Chai Jingwang	no	no		0
Q45430674	6000000075427653941	Hong Zun	no	no		0
Q45430675	6000000074703713903	Shi Miao	no	no	P22,P25	0
Q45430676	6000000075423189023	Zhu Xuan	no	no		0
Q45430678	6000000075426082865	Wu Mu	no	no		0
Q45430679	6000000075422770923	Wang Tinglao	no	no		0
Q45430680	6000000075422166920	Rao Shi	no	no		0
Q45430681	6000000075423851161	Wu Xi	no	no		0
Q45430682	6000000075423544532	Li Qi	no	no		0
Q45430683	6000000075423992844	Wang Anjie	no	no	P22	0
Q45430685	6000000075419411948	Wang Huchen	no	no		0
Q45430686	6000000075425571850	Liu Shi	no	no	P40	0
Q45430687	6000000075425986886	Wu Tiansi	no	no		0
Q45430688	6000000075426096050	Chen Shi	no	no	P40	0
Q45430689	6000000075426475161	Chen Shi	no	no		0
Q45430690	6000000075426569870	Li Bian	no	no		0
Q45430691	6000000075425316892	Li Gongbi	no	no	P40	0
Q45430692	6000000075425008834	Xu Guo	no	no		0
Q45430693	6000000075420984828	Wang Lvzheng	no	no		0
Q45430695	6000000075424410971	Song Han	no	no		0
Q45430696	6000000074790899553	Yelv Shidu	no	yes	P22	1
Q45430697	6000000074686757016	Zhang Shi	no	no	P22	0
Q45430698	6000000075421010022	Niu Shide	no	no	P40	0
Q45430700	6000000075420408822	Ding Changshi	no	no		0
Q45430701	6000000075326776855	Hu Zhirou	no	no	P22	0
Q45430702	6000000075423536994	Zhu Jiang	no	no		0
Q45430703	6000000075420061125	Huang Yizhong	no	no		0
Q45430704	6000000075424011882	Yin Zhen	no	no		0
Q45430705	6000000075427657826	Hong Zhong	no	no		0
Q45430706	6000000074747414202	Lv Zun	no	no	P40	0
Q45430707	6000000075420171125	Ding Xianmin	no	no		0
Q45430709	6000000075423226908	Zhu Ting	no	no		0
Q45430710	6000000075427380855	Zhou Che	no	no	P22,P40	0
Q45430711	6000000075420655876	Wang Neng	no	yes	P40	1
Q45430712	6000000075429106886	Gao Wenjin	no	no	P40	0
Q45430714	6000000075424474871	Li Feng	no	no	P22	0
Q45430716	6000000075423484891	Wu Zhongxiu	no	no		0
Q45430718	6000000075423168764	Shi Jingbin	no	no		0
Q45430719	6000000075426202909	Wu Feng	no	no		0
Q45430720	6000000075427546824	Zhou Heng	no	no		0
Q45430721	6000000075421793128	Fang Delin	no	no		0
Q45430722	6000000075426582876	Wu Hai	no	no		0
Q45430723	6000000075427087926	Lin Dounan	no	no		0
Q45430724	6000000075422192051	Jia Shi	no	no	P40	0
Q45430725	6000000075420955000	Zhao Shi	no	no	P40	0
Q45430726	6000000075422607101	Zhu Quan	no	no		0
Q45430728	6000000075428567918	Zhou Xu	no	no		0
Q45430729	6000000075422422009	Jiang Tai	no	no		0
Q45430730	6000000075420685918	Wang Shengji	no	no		0
Q45430731	6000000074704097911	Song Kuo	no	no	P22	0
Q45430732	6000000075424007254	Li Xiang	no	no		0
Q45430733	6000000075427139951	Lin Mai	no	no		0
Q45430734	6000000075425875342	Lv Zhaomin	no	no		0
Q45430735	6000000075425961822	Wu Ti	no	no		0
Q45430736	6000000075428914822	Lin Shiwen	no	no		0
Q45430737	6000000075422923222	Shi Shi	no	no	P40	0
Q45430738	6000000075427810828	Zhou Zhiwei	no	no		0
Q45430739	6000000075425620167	Wu Jiaoru	no	no		0
Q45430740	6000000075422971838	Qiu Wenbo	no	no	P40	0
Q45430741	6000000075425261020	Xing Ruosi	no	no	P22	0
Q45430743	6000000075423652261	Du Qianneng	no	no		0
Q45430744	6000000075424080413	Yu Fuguo	no	no		0
Q45430745	6000000075428371971	Hu Lin	no	no		0
Q45430746	6000000075423347149	Shen Xian	no	no		0
Q45430747	6000000075419114136	Wang Shangyou	no	no		0
Q45430748	6000000075425518898	Li Zongzhe	no	no		0
Q45430749	6000000075425462119	Wu Cheng	no	no		0
Q45430750	6000000075426338895	Wu Xifu	no	no		0
Q45430751	6000000075426964883	Lin Gan	no	no		0
Q45430752	6000000075426736830	Lv Da	no	no		0
Q45430753	6000000075424832041	Du Zhen	no	no		0
Q45430754	6000000075424702991	Li Jie	no	no		0
Q45430755	6000000075420261262	Wang Jinyan	no	no		0
Q45430756	6000000075424738822	Xiong Fei	no	yes		1
Q45430757	6000000075425629906	Li Yunwen	no	no		0
Q45430758	6000000075421565870	Zhang Shi	no	no		0
Q45430759	6000000075421354900	Niu Sichun	no	no	P22	0
Q45430760	6000000075428568936	Shi Zeshan	no	no		0
Q45430761	6000000075419933891	Wang Xiao	no	no		0
Q45430762	6000000075420122012	Wang Kaizu	no	no		0
Q45430763	6000000074792133915	Yelv Chen'ge	no	no	P22	0
Q45430764	6000000075422923291	Ren Yan	no	no	P22	0
Q45430765	6000000075420673145	Shuiqiu Xianfu	no	no		0
Q45430766	6000000075423410185	Song Dafa	no	no		0
Q45430767	6000000075419291465	Wang Nengfu	no	no		0
Q45430768	6000000075427615834	Zhou Zongyue	no	no		0
Q45430769	6000000075426897872	Lin Tang	no	no	P22,P25	0
Q45430771	6000000075427201927	Zhou Shiqing	no	no		0
Q45430772	6000000075420434002	Shao Hongyuan	no	yes		1
Q45430773	6000000075426430108	Yu Xuegu	no	no	P22,P25	0
Q45430774	6000000075424378882	Li Ming	no	no		0
Q45430775	6000000075428735993	Fan Zonghan	no	no		0
Q45430777	6000000075423406928	Wu Bosi	no	no		0
Q45430778	6000000075424797677	Wu Min	no	no		0
Q45430779	6000000075420045898	Wang Shu	no	no		0
Q45430780	6000000075427246044	Zhuo Yuangui	no	no		0
Q45430781	6000000074752486032	Li Chao	no	yes	P22,P40	1
Q45430783	6000000075421895977	Wang Hong	no	no	P40	0
Q45430784	6000000075426110141	Yu Xin	no	no	P22,P40	0
Q45430785	6000000075427215837	Chen Shi	no	no	P40	0
Q45430786	6000000075422440902	Gou Wei	no	no	P22,P25	0
Q45430787	6000000075421134935	Wang Shen	no	no	P22,P25	0
Q45430788	6000000075423048917	Huang Shi	no	no		0
Q45430789	6000000075421586896	Tian Chenghui	no	no	P22	0
Q45430790	6000000075428553865	Hu Yanda	no	no		0
Q45430791	6000000075422717844	Jiang Ya	no	no		0
Q45430793	6000000075420383138	Wang Shengtu	no	no		0
Q45430794	6000000075424275844	Wang Qi	no	no		0
Q45430795	6000000075424518040	Li A	no	no		0
Q45430796	6000000075427346822	Shao Chengzhang	no	no		0
Q45430797	6000000075426470989	Yu Huan	no	no		0
Q45430798	6000000075425855876	Li Jingchen	no	no		0
Q45430799	6000000075428336029	Chai Yitan	no	no		0
Q45430800	6000000075423493956	Zhu Tangqing	no	no		0
Q45430801	6000000075427646959	Ye Shi	no	no	P40	0
Q45430802	6000000075426002917	Wu Qi	no	no		0
Q45430803	6000000075422825931	An Zongshi	no	no		0
Q45430804	6000000075425655925	Jiang Jiquan	no	no		0
Q45430805	6000000075423059539	Song Xiang	no	no		0
Q45430806	6000000075428635933	Zhou Sanwei	no	yes		1
Q45430807	6000000075422277846	Wang Han	no	no		0
Q45430808	6000000075423721990	Wang Bangguang	no	no	P40	0
Q45430809	6000000075424878021	Li Yunzhong	no	no		0
Q45430810	6000000075419629938	Wang Cheng	no	no		0
Q45430811	6000000075425102987	Wang Xi	no	no		0
Q45430812	6000000075426112970	Wu Shuxian	no	no		0
Q45430813	6000000075426409303	Chen  Qi	no	no		0
Q45430814	6000000075425718845	Li Jianneng	no	no	P40	0
Q45430817	6000000075425328878	Li Biao	no	no		0
Q45430818	6000000075424611101	Shi Congjian	no	no		0
Q45430819	6000000075420702028	Wang Jinli	no	no		0
Q45430820	6000000075424273064	Du Huan	no	no		0
Q45430821	6000000075419674595	Zhang Shi	no	no		0
Q45430823	6000000075425727822	Li Xiaoshu	no	no		0
Q45430824	6000000075421239941	Wang Andao	no	no		0
Q45430825	6000000075428781945	Hu Shunchen	no	no		0
Q45430826	6000000074784358086	Wang Yu	no	no		0
Q45430827	6000000075423781890	Shen Shu	no	no		0
Q45430828	6000000075420480191	Fang Jiren	no	no	P40	0
Q45430829	6000000075419443304	Fang Yan	no	no		0
Q45430830	6000000075429139839	Jiang Zhan	no	no		0
Q45430831	6000000075423851023	Wang Shizhong	no	no		0
Q45430832	6000000075420400933	Wu Shi	no	no	P40	0
Q45430833	6000000075427667824	Zhou Xun	no	no		0
Q45430834	6000000075427008837	Xing Sishun	no	no		0
Q45430836	6000000075427242916	Zhou Yongqing	no	no		0
Q45430837	6000000075420653854	Wang Dexian	no	no		0
Q45430838	6000000075426179192	Lv Wenlao	no	no		0
Q45430839	6000000075429105896	Yu Liangbi	no	no		0
Q45430840	6000000075422522310	Wu Longqi	no	no		0
Q45430841	6000000075423078094	Shi Baoning	no	no		0
Q45430842	6000000075426281855	Li Shi	no	no	P40	0
Q45430843	6000000075419896015	Wang Yi	no	no		0
Q45430844	6000000075427473856	Zhou Xun	no	no		0
Q45430845	6000000075424984930	Shi Zesui	no	no		0
Q45430846	6000000075422218856	Wang Junyang	no	no		0
Q45430847	6000000075426366975	Wu Yingxian	no	no		0
Q45430848	6000000074718748131	Lin Yuanjin	no	no	P22	0
Q45430849	6000000075422520877	Shi Xiu	no	no		0
Q45430850	6000000075421158842	Liu Shi	no	no	P40	0
Q45430851	6000000075423149828	Deng Shi	no	no		0
Q45430852	6000000075421099064	Tian Chengxiao	no	no		0
Q45430853	6000000075428043024	Hu Ji	no	no		0
Q45430854	6000000075421105642	Jiang Shu	no	no	P22	0
Q45430856	6000000075419849407	Dou Shen	no	no		0
Q45430857	6000000075424128240	Li Xiang	no	no		0
Q45430858	6000000075426828828	Lin Liang	no	no		0
Q45430859	6000000075425563965	Wu Qian	no	no		0
Q45430860	6000000075426596185	Lin Sifu	no	no		0
Q45430861	6000000075428514020	Chai Yizhong	no	no		0
Q45430862	6000000075423658876	Ren Shen	no	no	P25	0
Q45430863	6000000075427778846	Hu Gua	no	no		0
Q45430864	6000000075424792564	Wu Heng	no	no		0
Q45430865	6000000075422911863	Qiu Yingchen	no	no		0
Q45430866	6000000075425591950	Li Chao	no	no	P40	0
Q45430867	6000000075428793831	Feng Rensou	no	no		0
Q45430868	6000000075423769090	Du Wenfu	no	no		0
Q45430869	6000000075422347857	Gan Bing	no	yes		1
Q45430870	6000000075423969842	Shen Jizhong	no	no		0
Q45430872	6000000075419334098	Wang Zhichen	no	no		0
Q45430873	6000000075426882928	Guo Shi	no	no		0
Q45430874	6000000075426431862	Wu Dalin	no	no		0
Q45430875	6000000075425547149	Wu Tianze	no	no		0
Q45430876	6000000075425338945	Li Kan	no	no		0
Q45430877	6000000075425431551	Lv Chun	no	no		0
Q45430878	6000000075424575118	Li Xijing	no	no	P22	0
Q45430879	6000000075420759980	Zhang Zhen	no	no		0
Q45430880	6000000075423828360	Shi Huaisu	no	no		0
Q45430881	6000000075424306101	Li Qian	no	no		0
Q45430882	6000000075420921181	Tian Sheng	no	no		0
Q45430884	6000000075421204968	Shi Xiaowen	no	no		0
Q45430885	6000000075419257381	Wang Mao	no	no		0
Q45430886	6000000075420780981	Wen Fuzhi	no	no		0
Q45430887	6000000075423799861	Zhu Zhun	no	no		0
Q45430888	6000000075420198914	Wang Yi	no	no		0
Q45430889	6000000075427632378	Yao Hong	no	no		0
Q45430891	6000000075424059858	Wang Shenzhi	no	no		0
Q45430892	6000000075420502836	Gao Shi	no	no		0
Q45430893	6000000075423089941	Zhang Yan	no	no	P22	0
Q45430894	6000000075426371169	Lin Yi	no	no		0
Q45430895	6000000075427562881	Chen Gao	no	no		0
Q45430896	6000000075427390860	Lin Yingchen	no	no		0
Q45430898	6000000075420477967	Wang Congzhi	no	no		0
Q45430899	6000000075426385076	Zong Biying	no	no		0
Q45430901	6000000075426276872	Wu Keji	no	no		0
Q45430902	6000000075424043020	Song  Nanqiang	no	no	P22	0
Q45430903	6000000075423003067	Wu Mengxie	no	no		0
Q45430904	6000000075427410864	Zhou Shi	no	no		0
Q45430905	6000000075421995964	Zuo Jian	no	no		0
Q45430906	6000000075426465930	He Kang	no	no		0
Q45430907	6000000075419353249	Wang Gu	no	no		0
Q45430908	6000000075424287210	Shi Zelin	no	no		0
Q45430909	6000000075427249829	Lin Yaochen	no	no		0
Q45430910	6000000075422411939	Gou Tao	no	no		0
Q45430911	6000000075420872050	Wang Mou	no	no	P40	0
Q45430912	6000000074746226937	Jiang Duo	no	no	P22	0
Q45430913	6000000075421635864	Tian Chengbao	no	no	P22	0
Q45430914	6000000075422259051	Jiang Jie	no	no	P40	0
Q45430915	6000000075428626866	Wang Zhu	no	no		0
Q45430917	6000000075420821845	Wang Yuncheng	no	no		0
Q45430918	6000000075426768881	He Xizhi	no	no	P22	0
Q45430919	6000000074737664825	Ruan Shi	no	no	P22	0
Q45430920	6000000075424866822	Xue Huairang	no	yes	P40	1
Q45430921	6000000075424206890	Du Sheng	no	no		0
Q45430923	6000000075423071215	Zhu Youzhi	no	no		0
Q45430924	6000000075427778851	Song Shi	no	no		0
Q45430925	6000000075428039205	Lin Shilong	no	no		0
Q45430926	6000000075426021871	Li Rongzhong	no	no		0
Q45430927	6000000075422851924	An Zongshuo	no	no		0
Q45430928	6000000075428704882	Hu Ying	no	yes	P22	1
Q45430929	6000000075424374825	Ge Zhiqi	no	no		0
Q45430930	6000000075425813859	Li Zunyi	no	no		0
Q45430931	6000000075423588013	Chen Shi	no	no		0
Q45430932	6000000075425252834	Li Shinan	no	no		0
Q45430933	6000000075422426822	Wang Hu	no	no		0
Q45430934	6000000075419490969	Wang Songnian	no	no		0
Q45430935	6000000075427098864	Zheng Shi	no	no		0
Q45430937	6000000075426347896	Wu Guo'an	no	no		0
Q45430938	6000000075424387595	Wu Zi	no	no		0
Q45430939	6000000075424733242	Li E	no	no		0
Q45430940	6000000075426493005	Lin Jie	no	no		0
Q45430941	6000000075425304915	Li Cunxian	no	no		0
Q45430942	6000000075420975836	Wang Kuan	no	no		0
Q45430943	6000000075424937851	Shi Xiaocong	no	no		0
Q45430944	6000000075420152450	Wang Ji	no	no		0
Q45430945	6000000075424740830	Shi Daohang	no	yes		1
Q45430946	6000000075421543822	Niu Sijin	no	no		0
Q45430947	6000000075419879922	Wang Xiao	no	no		0
Q45430948	6000000075425420935	Li Changqian	no	no		0
Q45430949	6000000075420993900	Fang Qianli	no	no		0
Q45430950	6000000075423294076	Zhu Jingyang	no	no		0
Q45430951	6000000075419980085	Wang Wenying	no	no		0
Q45430952	6000000075428771929	Cheng Yiwen	no	no		0
Q45430953	6000000075427934340	Hu Mengkui	no	no		0
Q45430954	6000000075423537163	Wang Qingqing	no	no		0
Q45430955	6000000075420297984	Pan Shi	no	no		0
Q45430956	6000000075422795074	Zhu Guangjun	no	no		0
Q45430958	6000000075427628840	Zhou Zongmin	no	no		0
Q45430959	6000000075427067002	Wang Shuzhen	no	no		0
Q45430960	6000000075419223674	Wang Congzheng	no	no		0
Q45430961	6000000075426896833	He Gefei	no	no		0
Q45430962	6000000075428110207	Gao Zhiwen	no	no		0
Q45430963	6000000075426069905	Wu Xiyuan	no	no		0
Q45430964	6000000075424611826	Li Ming	no	no		0
Q45430965	6000000075423191073	Zhu Jinghui	no	no		0
Q45430966	6000000075427515852	Zhuo Youzhi	no	no		0
Q45430968	6000000075422246835	Fang Zexu	no	no		0
Q45430969	6000000075426742135	Lin Yuanfu	no	no	P22,P25	0
Q45430970	6000000075420220839	Wang Sheng	no	no		0
Q45430972	6000000075425784150	He Yong	no	no		0
Q45430973	6000000075421086974	Wu Shi	no	no	P40	0
Q45430974	6000000075423204822	Xiang Fang	no	no		0
Q45430975	6000000075422527919	Chen Chi'an	no	no		0
Q45430976	6000000075421732858	Tian Yanyi	no	yes	P22,P40	1
Q45430977	6000000075422327989	Jiang Tong	no	no		0
Q45430978	6000000075428517921	Li Xunbo	no	no		0
Q45430979	6000000075420569893	Wang Xiyuan	no	no	P22	0
Q45430980	6000000075426725872	Lv Chonggeng	no	no		0
Q45430981	6000000075425822901	Ruan Dayou	no	no		0
Q45430982	6000000075424287045	Li Ting	no	no		0
Q45430983	6000000075423787166	Gu Xun	no	no		0
Q45430984	6000000075428720891	Chai Yiqing	no	no		0
Q45430986	6000000075421852620	Shen Minxian	no	no	P22	0
Q45430987	6000000075427312849	Lin Wanqing	no	no		0
Q45430988	6000000075422982869	An Changqi	no	no		0
Q45430989	6000000075426883638	Lin Junmin	no	no		0
Q45430991	6000000075424032821	Wang Youdao	no	no	P22,P25	0
Q45430992	6000000075422120002	Shi Kang	no	no	P40	0
Q45430993	6000000075426085893	Wu Qi	no	no		0
Q45430994	6000000074747907060	Xing Shi	no	no	P22,P25	0
Q45430995	6000000075419301156	Wang Yafu	no	no		0
Q45430996	6000000075425155872	Li Qi	no	no		0
Q45430997	6000000075426861982	Lin Tuan	no	yes		1
Q45430998	6000000075425781843	Wu Bizhong	no	no	P22	0
Q45431001	6000000075426749822	Di Xian	no	no		0
Q45431002	6000000075424398333	Li Gongfu	no	no		0
Q45431003	6000000075425447911	Li Zongcheng	no	no		0
Q45431004	6000000075420656085	Wang Moqing	no	no		0
