geni_id	name	qid	label	slot	ours_n	theirs_n	ours	theirs	ours_names	theirs_labels	pair_from
6000000021772471682	George de Dunbar	Q5540923	George II, Earl of March	mother	1	2	6000000021772173724	Q61482702;Q116156925	Isabella Randolph	Christine | Christiana Wardlaw	zipper r2 father/solo
6000000022510560044	Martha Douglas	Q71335015	George Douglas of Parkhead	father	1	2	6000000006727945871	Q5538609;Q1266779	George Douglas of Pittendreich	George Douglas | James Douglas, 4th Earl of Morton	zipper r2 child/solo
6000000023724733218		Q18118174	王混	father	2	1	6000000023701627021;6000000023701103686	Q15927256	 | 	王恬	zipper r2 father/solo
6000000029021449276	Guido III da Polenta signore di Ravenna	Q3119441	Guido III da Polenta	father	0	2		Q1750327;Q130313147		Bernardino I da Polenta | Bernardino da Polenta	zipper r2 spouse/solo
6000000030501069971	Julia Caesaris	Q1234276	Sextus Julius Caesar	father	1	2	6000000006856882192	Q12293529;Q515204	Lucius Julius Caesar IV	Sextus Julius Caesar | Lucius Julius Caesar	zipper r2 child/date
6000000030545323282	Marcus Asinius Pollio	Q13634217	Marcus Asinius Marcellus	father	1	2	6000000030545681333	Q1236482;Q4281787	Gaius Asinius Pollio Consul of the Roman Empire	Marcus Asinius Agrippa | Marcus Claudius Marcellus Aeserninus	zipper r2 child/solo
6000000030545499019	Calventia Caesoninus	Q102449495	Calventia	father	2	1	6000000030545490075;6000000042039530608	Q102450912	Calventius | Calventius	Calventius	zipper r2 mother/solo
6000000034999006016		Q26197747	Zhang Zuan	father	2	1	6000000034998709491;6000000143830406834	Q10294699	 | 	Zhang Hongce	zipper r2 father/solo
6000000035414713812		Q740373	Fan Ye	father	2	1	6000000035415238311;6000000035414988403	Q3066304	 | 	Fan Tai	zipper r2 father/solo
6000000035440818031	Marcus Claudius Ummidius Quadratus	Q11953946	Marcus Claudius Ummidius Quadratus	father	1	2	6000000017236961848	Q717806;Q26471	Gnaeus Claudius Severus	Gnaeus Claudius Severus | Marcus Ummidius Quadratus Annianus	zipper r2 child/solo
6000000037977803029	Meritaten	Q1176034	Meritaten Tasherit	father	1	2	6000000006743413049	Q81794;Q158003	Ankhkheperure Smenkhkare Pharaoh of Egypt	Akhenaten | Smenkhkare	zipper r2 child/solo
6000000041076976911	Philippus	Q4357331	Philippus	father	1	2	6000000002447257896	Q237248;Q207363	Philip	Philip V of Macedon | Perseus of Macedon	zipper r2 child/name
6000000041326393416	Paris	Q35691900	Gnaeus Domitius Lucanus	father	0	2		Q107638081;Q868066		Sextus Curvius Tullus | Gnaeus Domitius Afer	zipper r2 spouse/solo
6000000042187701822	Quintus Fabius Maximus Aemilianus	Q459836	Quintus Fabius Maximus Aemilianus	father	1	2	6000000003828196882	Q298168;Q11944256	Lucius Aemilius Paullus Macedonicus Macedonicus Consul of the Roman Republic	Lucius Aemilius Paullus Macedonicus | Quintus Fabius Maximus	zipper r2 child/date
6000000052004029904		Q11096026	Li An	father	1	2	6000000052003785920	Q10338446;Q45692655		Li Wei | Li Gang	zipper r2 father/solo
6000000052126192108		Q18110985	Lu Daoshu	father	2	1	6000000052125650248;6000000075404592825	Q18236390	 | 	Lu Yuan	zipper r2 father/solo
6000000052985979090	Annabelle Campbell of Loudoun	Q76259147	Annabella Campbell	father	1	2	6000000002980014179	Q75512482;Q75764171	George Campbell of Loudoun	Sir George Campbell of Loudoun | Hugh Campbell of Loudoun	zipper r2 child/date
6000000052985979090	Annabelle Campbell of Loudoun	Q76259147	Annabella Campbell	mother	1	2	6000000008248653918	Q75917979;Q75764172	Marion Auchinleck	Marion Auchinleck | Isobel Wallace	zipper r2 child/date
6000000074716928963		Q65803233	Cui Shi	father	1	2	6000000074717184876	Q1562436;Q45460691		Cui Qun | Cui Qun	zipper r2 child/solo
6000000075398897867		Q22813946	Xiao Yuangong	father	1	2	6000000075397947435	Q22813944;Q45514262		萧善义 | Xiao Mou	zipper r2 father/solo
6000000075399704829		Q45446575	Li Xian	father	1	2	6000000143945647855	Q45688445;Q45446513		Li Xuanying | Li Yifan	zipper r2 father/solo
6000000075589510321	Ferdinando di Capua Signore di Molfetta e di Ariano	Q73669320	Ferrante di Capua	father	1	2	6000000075589374306	Q107157674;Q110459537	Andrea di Capua 1º duca di Termoli	Andrea di Capua | Andrea di Capua, 1.Duca di Termoli	zipper r2 father/solo
6000000088813320599	Konrad III. der Ältere von Weinsberg	Q55110647	Conrad IV of Weinsberg	mother	1	2	6000000089669231968	Q55519508;Q116007536	Agnes of Calw-Löwenstein	Irmengard of Münzenberg | NN	zipper r2 father/solo
6000000109503921128	Aura Feltria da Montefeltro	Q28374110	Aura da Montefeltro	mother	2	0	6000000012988986342;6000000168919921015		Rengarda Malatesta | 		zipper r2 child/name
359126726780007282	Lucy de Mohun	Q75775618	Lucy de Mohun	mother	1	2	6000000003615733248	Q75775275;Q96481116	Hawise FitzGeoffrey	Hawise Fleming | Hawise FitzGeoffrey, Lady of Streatley	zipper r3 spouse/solo
375694850390012555	Koloman II Asen Tsar of the Bulgarians	Q637932	Kaliman Asen II of Bulgaria	father	1	2	6000000008922849295	Q12271409;Q75451177	Alexander Asen	Alexander Asen | unknown (?)	zipper r3 child/solo
376444634420013367	Anna Terterina	Q574544	Ana Terter	mother	1	2	375743087820013200	Q11769200;Q574542	Kira Maria Asenina	Maria Terter | Kira Maria Asenina of Bulgaria	zipper r3 spouse/solo
4645001	Świętosława «Gunhilda» Mieszkówna	Q2887133	Gunhild of Wenden	father	1	2	363871132870012262	Q53435;Q2315967	Mieszko I	Mieszko I | Burislav	zipper r3 mother/solo
6000000000462491267	Catalina Leonor De La Cadena	Q116479962	Catalina de La Cadena Maluenda	father	2	0	6000000000401585942;6000000213535452821		Pedro de Baeza de Maluenda y Romero | Pedro De Maluenda		zipper r3 mother/solo
6000000000600070414	Contanza Sánchez de Marañón	Q75945337	Constanza de Maranon	father	1	2	6000000000600005765	Q75945338;Q101403671	Sancho Fortún señor de Marañòn	Sancho de Maranon, Senor de Maranon | NN	zipper r3 mother/solo
6000000001299388446	Margaret Done of Utkinton	Q75836270	Margaret Done	father	1	2	6000000008605563288	Q75836268;Q100901862	Richard Donne (V), of Utkinton	Henry Done | Richard Done (Donne), of Utkinton	zipper r3 spouse/solo
6000000001504974142	Elisabeth Grafin Honstein-Klettenberg-Lohra	Q59392296	Elisabeth von Honstein-Kletterberg	mother	1	2	6000000016395417239	Q265723;Q75246335	Agnes von Braunschweig-Wolfenbüttel	Anna of Brunswick-Grubenhagen-Einbeck | Anna von Osterode	zipper r3 mother/solo
6000000001749775130		Q11153648	Azai Manpukumaru	mother	1	2	6000000001748694008	Q635214;Q109001348		Oichi | 平井定武の娘 (浅井長政の正室)	zipper r3 child/date
6000000001753199387		Q2994679	Saitō Yoshitatsu	father	1	2	6000000001758354866	Q1202670;Q837179		Saitō Dōsan | Toki Yorinari	zipper r3 child/date
6000000001758376766		Q11560258	Miyoshino	father	1	2	6000000002317069615	Q108893123;Q18700613		稲葉通則 | Isshiki Yoshikiyo	zipper r3 spouse/solo
6000000001931983684		Q109287985	伊勢貞遠	father	0	2		Q11379129;Q108960859		Ise Sadamune | 伊勢貞房	zipper r3 father/solo
6000000002116112716	John Forbes	Q75543204	Sir John Forbes, 8th of Pitsligo	mother	1	2	6000000002116145170	Q75404359;Q122380236	Barbara Keith	Margaret Mackintosh | Lady Barbara Keith	zipper r3 spouse/solo
6000000002157973224		Q106495270	Fujiwara no Akikata	mother	0	2		Q106451760;Q110572852		Minamoto no Moriko | Daughter of Minamoto no Yorikuni, wife of Fujiwara no Morizane	zipper r3 father/solo
6000000002187600063	Sempronia Tuditana	Q432130	Sempronia	father	2	1	6000000005957086421;6000000017805788558	Q297183	Gaius Sempronius Gracchus Sempronius-Gracchus tribunus plebis 123 BC | Sempronius Tuditanus	Gaius Gracchus	zipper r3 child/date
6000000002187818318	Anna von Kleve	Q15623155	Anna von Kleve	father	1	2	6000000003827363516	Q832610;Q832933	Dietrich von Kleve	Dietrich VII, Count of Cleves | Dietrich VIII, Count of Cleves	zipper r3 child/name
6000000002187881495	Mangold II. Graf von Nellenburg	Q76300101	Manegold III von Nellenburg	father	1	2	6000000002187881554	Q76300728;Q76300763	Manegold von Veringen I	Manegold II Graf von Veringen | Wolfrad VI von Veringen	zipper r3 spouse/name
6000000002187881495	Mangold II. Graf von Nellenburg	Q76300101	Manegold III von Nellenburg	mother	1	2	6000000002187881562	Q76300044;Q76299918	Dlle von Nellenburg	Berchum von Nellenburg | Berchum von Kirchberg	zipper r3 spouse/name
6000000002188056411	Mark Kerr of Dolphington, Littledean	Q75258188	Mark Kerr	mother	1	2	6000000008366250339	Q75263554;Q117277348	Isabel de Hay Lady Kerr Of Cessford	Agnes Crichton | NN	zipper r3 child/name
6000000002188113781	Adelheid von Hohenzollern-Nürnberg	Q55830018	Udelhild von Zollern-Nürnberg	mother	1	2	6000000001500928224	Q55445613;Q75289133	Elisabeth von Andechs-Meranien	Elisabeth of Andechs-Merania | Helena of Saxony	zipper r3 child/date
6000000002459814348	Cuthgils	Q75468891	Cuthgils	father	1	2	6000000010132548376	Q514878;Q77482534	Ceolwulf	Ceolwulf | Ceolwulf	zipper r3 child/name
6000000002665395177	Rosella de Saint Pol	Q75558713	Rosetta de St. Pol	father	1	2	6000000027727328119	Q75558724;Q2176089	N.N. N.N. III	Enricule, Comte de Boulogne | Hugh I, Count of Saint-Pol	zipper r3 mother/solo
6000000002844297561	Ki Ageng Henis Ki Ageng Enis	Q115742960	Ki Ageng Ngenis	mother	2	1	6000000040436659060;6000000179368669822	Q116876987	Nyi Ageng Selo Sepuh Nyi Bicak Rara Kinasih | Roro Kinasih Azmatkhan (Nyai Bicak)	Putri Sumedang	zipper r3 father/solo
6000000002986364291	Richard Vernon I	Q76200396	Sir Richard de Vernon	mother	1	2	6000000006970720754	Q76200395;Q99154272	Margaret de Stockport	Joan (?) | Margaret de Stopford	zipper r3 father/solo
6000000003051119749	Brydw ap Rhuddfedd Frych	Q2511778	Rhuddfedel Frych	father	1	2	6000000003051111819	Q1292998;Q116147848	Rhuddfedd Frych ap Caderyn	Catigern | Cyndeyrn ap Gwrtheyrn Gwrtheneu ap Gwidol ap Gwidolin	zipper r3 father/solo
6000000003051336798	Judith Yvette de Roucy Comtesse de Rethel, dame de Poitiers	Q61567114	Judith de Roucy	father	1	2	6000000000424640138	Q3107795;Q107387353	Gilbert de Roucy comte de Roucy, Vicomte de Reims	Gislebert de Roucy | Ebles of Poitiers	zipper r3 child/name
6000000003104692207	John Howard Knight	Q76282767	Sir John Howard	mother	0	2		Q76282769;Q76282774		Alice Fitton | Alice de Ufford	zipper r3 father/solo
6000000003219690437	Sabd Ingen Mac Bricc	Q75382691	Dearbforgail (?)	father	1	2	6000000008396336903	Q272498;Q3036790	Muirchertach Mac Bricc	Brian Boru | Donnchad mac Briain	zipper r3 mother/solo
6000000003337210427	Isabella Countess of Atholl of Atholl	Q6077883	Isabella, Countess of Atholl	father	1	2	6000000003337095004	Q16842474;Q76141721	Henry de Atholia 3rd Earl of Atholl	Henry, Earl of Atholl | Constantine (?)	zipper r3 child/name
6000000003337210427	Isabella Countess of Atholl of Atholl	Q6077883	Isabella, Countess of Atholl	mother	1	2	6000000003336678578	Q76141722;Q75389400	Margaret Comyn Countess of Atholl	Maria (?) | Margaret (?)	zipper r3 child/name
6000000003479760609	Cynegils	Q503057	Cynegils	father	1	2	6000000010132548376	Q545437;Q514878	Ceolwulf	Ceol of Wessex | Ceolwulf	zipper r3 child/name
6000000003827521990	Margarethe von Veringen-Nellenburg	Q76300034	Margarethe von Nellenburg und Veringen	father	1	2	6000000003827158567	Q76300057;Q55569255	Eberhard VI von Veringen-Nellenburg Graf	Eberhard Graf von Nellenburg | Eberhard III V/VI von Nellenburg	zipper r3 child/name
6000000003827894420	Violante Lopes Pacheco	Q10391653	Violante Lopes Pacheco	father	2	1	6000000001435528087;6000000199369527844	Q10319717	Lopo Fernandes Pacheco | Lopo Fernandes Pacheco	Lopo Fernandes Pacheco, 7.º senhor de Ferreira de Aves	zipper r3 child/date
6000000003828180764	Forbhlaith Countess of Atholl	Q5467287	Forbhlaith, Countess of Atholl	father	1	2	6000000003337095004	Q16842474;Q76141721	Henry de Atholia 3rd Earl of Atholl	Henry, Earl of Atholl | Constantine (?)	zipper r3 child/name
6000000003828180764	Forbhlaith Countess of Atholl	Q5467287	Forbhlaith, Countess of Atholl	mother	1	2	6000000003336678578	Q76141722;Q75389400	Margaret Comyn Countess of Atholl	Maria (?) | Margaret (?)	zipper r3 child/name
6000000003828722990	Alexander Hay	Q75965074	Alexander Hay of Dronlaw	father	2	1	6000000003645923170;6000000006444214658	Q75388225	Gilbert Hay of Dronlaw | John Hay 1st Lord Hay of Yester	Sir Gilbert Hay of Dronlaw	zipper r3 child/name
6000000003828722990	Alexander Hay	Q75965074	Alexander Hay of Dronlaw	mother	2	1	2532385;6000000006444214664	Q75388226	Elizabeth Reid | Elizabeth Cunningham of Belton	Elizabeth Reid	zipper r3 child/name
6000000004533709577	Ida von Werl	Q119859152	Ida von Werl	father	1	2	6000000003413439886	Q825311;Q825325	Bernhard von Werl Graf von Werl	Bernard I of Werl | Bernard II of Werl	zipper r3 mother/solo
6000000005011048025	Mutukan Mutugen of the Qunqirat	Q6944215	Mutukan	mother	2	0	6000000041881881226;6000000045823947058		Yisulun Hatun of the Qunqirat | Ebuskun Regent from 1242 to 1246 while Qara Hulagu was a minor		zipper r3 child/name
6000000005251159017	Pedro Lourenço de Távora 1º senhor de Mogadouro	Q116180801	Pedro Lourenço de Tavora, Señor de Mogadouro	father	2	0	6000000001728253789;6000000008971770596		Gonçalo Pires de Tavora Sr de Mogadouro | Lourenço Peres Faleiros		zipper r3 father/solo
6000000005251159017	Pedro Lourenço de Távora 1º senhor de Mogadouro	Q116180801	Pedro Lourenço de Tavora, Señor de Mogadouro	mother	2	0	6000000074074486937;6000000008971876282		Alda Gonçalves Pimentel | Alda Gonçalves de Morais		zipper r3 father/solo
6000000005747654278	Lucius Tarquinius Superbus	Q193047	Lucius Tarquinius Superbus	father	1	2	6000000012851822899	Q13030457;Q212671	Lucius Tarquinius Priscus	Gnaeus Tarquinius | Lucius Tarquinius Priscus	zipper r3 child/name
6000000005747654285	Arruns Tarquinius	Q2864244	Arruns Tarquinius	father	1	2	6000000012851822899	Q13030457;Q212671	Lucius Tarquinius Priscus	Gnaeus Tarquinius | Lucius Tarquinius Priscus	zipper r3 child/name
6000000006101381621	Vasily Andreyevich of Suzdal	Q27031128	Vasily of Suzdal	father	1	2	6000000009094583788	Q472739;Q4297167	Andrey Yaroslavich of Suzdal	Andrey II of Vladimir | Mikhail Andreevich, Prince of Suzdal	zipper r3 father/solo
6000000006277529030	Isabel de Ataíde	Q106427201	Isabel de Ataíde	father	1	2	6000000000297289825	Q85875395;Q110572630	Martim Gonçalves de Ataíde alcaide-mór de Chaves	Martim Gonçalves de Ataíde | Martim Gonçalves de Ataïde, Alcalde-mór de Chaves	zipper r3 spouse/name
6000000006290710998	Armand de Mortain d'Eu	Q76346688	Armand d'Eu	father	1	2	6000000003243318197	Q2573359;Q631142	Robert fitz Guillaume comte d'Eû	William, Count of Eu | Robert I, Count of Eu	zipper r3 spouse/name
6000000006290710998	Armand de Mortain d'Eu	Q76346688	Armand d'Eu	mother	1	2	6000000000232618899	Q61883175;Q61883631	Beatrix	Lesceline de Pont-Audemer | Béatrice	zipper r3 spouse/name
6000000006444299320	Joane Roscelyn	Q19325169	Joan Willoughby, Lady Willoughly	father	0	2		Q61911739;Q104472820		Томас Роскелин | Sir Peter Roscelyn, of Edgefield	zipper r3 mother/solo
6000000006727838633	Bernhard IV Askanier Prince	Q4894192	Bernhard IV, Prince of Anhalt-Bernburg	mother	1	2	6000000003858585244	Q61140366;Q21499473	Agnes Princess Of von Anhalt-Bernburg (Askanier)	Matilde von Braunschweig | Agnes of Saxe-Wittenberg	zipper r3 child/name
6000000006803435802	"Hall ""Sídu-Hall"" Thórsteinsson"	Q76186551	Crispin de Bec	father	1	2	6000000006803576196	Q76186549;Q116005825	Þorsteinn Böðvarsson	unknown (?) | Turstain le Blanc, Seigneur du Bec en Caux	zipper r3 child/date
6000000006906778256	John le Vavasour of Hazlewood	Q76199707	John le Vavasour	mother	1	2	6000000003494689477	Q76199706;Q110616083	Julian de Ros	Juliane de Multon | Juliana de Ros	zipper r3 child/solo
6000000006912499071		Q110820586	Eikō-joō	mother	1	2	6000000012619980784	Q11353932;Q110820603	Fusako Madenokoji	Madenokōji Fusako | 大典侍 (正親町天皇の典侍)	zipper r3 child/date
6000000008063452383	Seti-Merenptah	Q158059	Siptah	father	1	2	6000000012791316947	Q8048;Q158065	Seti II Setros Pharaoh of Egypt	Seti II | Amenmesse	zipper r3 child/solo
6000000008240774820	Marcus Clodius Pupienus Maximus Augustus	Q1797	Pupienus	mother	1	2	6000000008247344785	Q12283222;Q109745236	Clodia Pulchra	Clodia Pulchra | Pescennia Marcellina	zipper r3 child/solo
6000000008261513710		Q106708896	Niwata Shigesuke	father	1	2	6000000008385446814	Q106708729;Q123406320		庭田経資 | Niwata Shigekata	zipper r3 father/solo
6000000008404797229	Appius Claudius Pulcher son of Appius Claudius -185	Q445758	Appius Claudius Pulcher	father	2	1	6000000008404545871;6000000027285548087	Q531923	Appius Claudius Pulcher | Appius II Claudius Pulcher	Appius Claudius Pulcher	zipper r3 father/solo
6000000008488397654	Lukardis von Hohenzollern-Nürnberg	Q55829986	Elisabeth of Hohenzollern	mother	1	2	6000000008488510554	Q55445613;Q75289133	Agnes von Hohenlohe-Hohenlohe Gräfin	Elisabeth of Andechs-Merania | Helena of Saxony	zipper r3 mother/solo
6000000008630871616	John de Leigh	Q76120889	Sir John Leigh	mother	1	2	6000000013247756583	Q75776470;Q75775746	Ellen Dent	Elena Done | Elena de Baguley	zipper r3 spouse/solo
6000000008787047396	Williberg von Württemberg	Q116007777	Willibirg von Württemberg	father	1	2	6000000002187639527	Q1284076;Q69350	Hermann von Württemberg	Hermann De Wurtemberg | Hartmann, Count of Württemberg	zipper r3 mother/solo
6000000009127776360	Alfrid Månsdotter Kruse af Elghammar	Q130803553	Alfrida Kruse	father	0	2		Q110303505;Q131106702		lagman Måns Sigvardson Kruse, 2.Lord of Elghammar & Vestergaarden, | Per Lillie	zipper r3 spouse/solo
6000000009688445404	(unk) von Lechsgemünd-Graisbach?	Q76005906	unknown von Ortenburg	mother	0	2		Q523863;Q110378083		Božislava | NN	zipper r3 mother/solo
6000000009795978235	Alan de Menteith	Q4706028	Alan, Earl of Menteith	mother	1	2	6000000174170429077	Q68104787;Q75243107	Matilda of Strathearn	Matilda of Strathearn | Maud de Arnot	zipper r3 spouse/solo
6000000010080334849	Arda or Morphia de Mélitène 1st Queen consort of the Kingdom of Jerusalem	Q51783	Arda of Armenia	father	0	2		Q3516083;Q51728		Tatoul de Marach | Thoros of Edessa	zipper r3 spouse/solo
6000000010218097710	Johanna van Argies	Q56175047	Johanna of Argies	father	0	2		Q75393945;Q61717419		Reynaud d'Argies | Gobert d'Argies, Seigneur d'Argies et de Catheu	zipper r3 mother/solo
6000000010218097710	Johanna van Argies	Q56175047	Johanna of Argies	mother	0	2		Q105939052;Q61717420		Agnes de Bruyères | Ida de Nesle	zipper r3 mother/solo
6000000010486321905	Jutta Von Thüringen	Q75247705	Jutta von Thüringen	mother	1	2	6000000002187818470	Q75247708;Q20498971	Margareta Van Kleef von Cleves	Sophie von Österreich | Margaret of Cleves	zipper r3 child/solo
6000000011254509451	Sancho García señor de Uncastillo	Q768955	Sancho Garcés	mother	1	2	6000000013188194332	Q101403665;Q1468736	N.N.	NN | Stephanie, Queen of Pamplona	zipper r3 father/solo
6000000011285623384	Mahaut de Chaussin	Q101342226	Mahaut, Dame de Chaussin et de la Marche	father	1	2	6000000075641023950	Q110602667;Q112663501	Simon de Chaussin	Jean de Mailly, Seigneur de Palis | Simon de Chaussin, seigneur de Lamarche	zipper r3 mother/solo
6000000011995286477		Q13310141	Kawashima Takahiko	father	2	1	6000000010699663671;6000000011994127944	Q13310161	 | 	Shōichirō Kawashima	zipper r3 father/solo
6000000011995286477		Q13310141	Kawashima Takahiko	mother	2	0	6000000010701154668;6000000011997680288		 | 		zipper r3 father/solo
6000000012578291250		Q6852951	Liu Kai	father	2	1	6000000012578045986;6000000012578196668	Q7277	 | 	Emperor Zhang of Han	zipper r3 father/solo
6000000016707625241		Q45425008	Lu Mengru	father	1	2	6000000074753549895	Q45395552;Q45586935		Lu Yun | Lu Juan	zipper r3 father/solo
6000000019509871563	Adelheid von Heinsberg-Valkenburg	Q75292078	Adelaide of Heinsberg	father	1	2	6000000003087154289	Q2200153;Q82557046	Gottfried I von Heinsberg Graf von Heinsberg	Goswin III of Heinsberg | Gottfried von Heinsberg	zipper r3 mother/solo
6000000019510036196	Mechtild Dirk Arnoud van Kleve Heinsberg	Q75387872	Mechtild von Kleve	father	1	2	6000000003827618294	Q695426;Q1827260	Dietrich von Kleve Graf von Heinsberg-Valkenburg	Arnold II, Count of Cleves | Dirk I van Valkenburg	zipper r3 child/name
6000000019510036196	Mechtild Dirk Arnoud van Kleve Heinsberg	Q75387872	Mechtild von Kleve	mother	1	2	6000000004533233320	Q75292078;Q75292160	Isolda van Limburg	Adelaide of Heinsberg | Isabelle van Limburg	zipper r3 child/name
6000000022823562119	Guy de Nevers seigneur de Nouâtre	Q3122280	Guy de Nouatre	father	1	2	6000000003949897672	Q2908406;Q1974184	Eudes Bodon de Nevers comte de Vendôme	Bodon of Nevers | Renauld I, Count of Nevers	zipper r3 child/name
6000000022823562119	Guy de Nevers seigneur de Nouâtre	Q3122280	Guy de Nouatre	mother	1	2	6000000003827587736	Q2643820;Q1564001	Adèle d'Anjou comtesse de Vendôme	Adèle de Vendôme-Anjou | Hedwig of France, Countess of Nevers	zipper r3 child/name
6000000026111418882	Giambattista Visconti	Q76374062	Giambattista Visconti	mother	1	2	6000000071542062007	Q76374061;Q110549859	Dianira Valperga	Anastasia Carcano | NN	zipper r3 father/solo
6000000028587530008	Djanak-Ohlan son of Bhadick the Tatar Dynasty	Q11934729	Shams-uddin Muhammad Kurt I	father	2	1	6000000028587410222;6000000004998906633	Q114383724	Tula Timur (Tulek-Temir) Chingizid | Čimtajus	Malik Rukn-uddin Abu Bakr	zipper r3 father/solo
6000000041188395985	Eumenes I of Pergamon	Q314341	Eumenes I	father	2	3	6000000041187838438;6000000041188192880	Q11955853;Q312452;Q11955854	Eumenes of Pergamon | Philetaerus of Pergamon	Eumenes | Philetaerus | Eumenes of Amastris	zipper r3 father/solo
6000000042578274256	Margaret Douglas Lady	Q75249467	Margaret Johnstone	father	2	1	6000000000066816688;6000000032579403914	Q75249453	John Johnstone Knt. | John Cranstoun of that Ilk	Sir John Johnstone of that Ilk	zipper r3 child/name
6000000042578274256	Margaret Douglas Lady	Q75249467	Margaret Johnstone	mother	2	1	6000000000066823756;6000000049928927633	Q75249454	Margaret Scott | Margaret Ramsay	Margaret Scott	zipper r3 child/name
6000000055773106990		Q5966016	Lu Sidao	father	1	2	6000000075403331971	Q18110983;Q19855479		Lu Daoliang | Lu Daojiang	zipper r3 father/solo
6000000055804162949		Q45495663	Li Xiren	father	1	2	6000000055803731099	Q45419933;Q24832547		Li Qingye | Li Xian	zipper r3 spouse/solo
6000000064934633942	Tegwared Fychan ap Tegwared y Bais Wen	Q76194385	Tegwared Fychan ap Tegwared y Bais Wen	mother	1	2	6000000000700895995	Q76154276;Q76214323	Gwenllian verch Ednyfed Fychan	Gwenllian ferch Ednyfed Fychan | Angharad ferch Ednyfed	zipper r3 child/name
6000000075327772685		Q65803188	Wei Shi	father	1	2	6000000075329186826	Q45500665;Q45668948		Wei Gun | Wei Gun	zipper r3 child/date
6000000075402743390		Q45496029	Lu Gui	father	1	2	6000000075403011147	Q45495964;Q45544071		Lu Zizhen | Lu Ya	zipper r3 father/solo
6000000075403425002		Q65803183	Lu Shi	father	1	2	6000000075403676902	Q45485663;Q45556286		Lu Qun | Lu Qun	zipper r3 child/date
6000000089903273945	Maria van Herpen	Q76189621	Catharina van Voorne	father	1	2	6000000036106645530	Q75292124;Q76189321	Albert II van Kuyc	Gerard van Voorne | Hendrik van Voorne	zipper r3 mother/solo
6000000089903273945	Maria van Herpen	Q76189621	Catharina van Voorne	mother	1	2	6000000177955802827	Q76116920;Q76189324	NN Van Herpen	Hedwig van Borselen | Aleida van Cuyk	zipper r3 mother/solo
6000000193229834821	Kanichirō (Hisatsune) Kuroda	Q11598188	Tachibana Tanemichi	father	2	1	6000000009346133559;6000000193229802865	Q11598184	 | Naochika Kuroda	Tachibana Tanechika	zipper r3 father/solo
6000000193229834821	Kanichirō (Hisatsune) Kuroda	Q11598188	Tachibana Tanemichi	mother	2	0	6000000009346990459;6000000193229838871		 | Shizuko Akita		zipper r3 father/solo
6000000193346562847	Toshitake Ōkubo	Q11431924	Ōkubo Toshitake	father	2	1	6000000030802674851;6000000193337593853	Q356118	Toshimichi Ōkubo | Toshinaka Ōkubo	Ōkubo Toshimichi	zipper r3 child/date
6000000193346562847	Toshitake Ōkubo	Q11431924	Ōkubo Toshitake	mother	2	1	6000000193347169848;6000000193337902824	Q24877052	Masuko Hayasaki | Nao Shigeno	Ōkubo Masuko	zipper r3 child/date
6000000195970300859	Bezzelin von Villingen Graf in der Ortenau	Q28729615	Bezelin von Villingen	father	1	2	6000000007151891110	Q76300540;Q24175906	Landolt	Berthold II von Thurgau | Landolf or Lanzelin II	zipper r3 father/solo
6000000222523855902	Yoshikazu Matsudaira	Q11530566	Matsudaira Yoshikazu	father	2	1	6000000222524077834;6000000222524107843	Q6998193	Matsudaira Yoshii | Tokugawa Haruyasu	Tokugawa Harumori	zipper r3 father/solo
4823845520740043069	Lietaud de Marle seigneur de Marle	Q106686444	Liétaud de Roucy, Seigneur de Marle	father	1	2	6000000017698191203	Q3107795;Q107387353	Lietaud de Marle seigneur de Marle	Gislebert de Roucy | Ebles of Poitiers	zipper r4 father/solo
5280728383000047097	Regilinda	Q108395990	Regilindis	father	1	2	6000000000682909923	Q1379074;Q433440	Raimon I comte de Tolosa comte de Tolosa	Raymond I, Count of Toulouse | Robert the Strong	zipper r4 mother/solo
6000000000312788452	Agnes Irvine	Q75935695	Agnes Irvine	father	1	2	6000000006444139622	Q75986729;Q75982727	Alexander Irvine of Drum	unknown Irvine of Drum | Alexander Irvine, 5th of Drum	zipper r4 child/name
6000000000656813883	Rotbald II comte de Provence	Q1338775	Rotbold II, Count of Provence	father	1	2	6000000003481830669	Q1338178;Q782238	Boson Count Of d'Arles II	Rotbold I, Count of Provence | Boso II of Arles	zipper r4 spouse/name
6000000000656813883	Rotbald II comte de Provence	Q1338775	Rotbold II, Count of Provence	mother	1	2	6000000006906506387	Q113987149;Q2994830	Constantia	Emilde | Constance of Vienne	zipper r4 spouse/name
6000000000961704850	Zerubbabel 3rd Exilarch	Q320139	Zerubbabel	father	0	2		Q2256348;Q116923358		Shealtiel | Pedaiah	zipper r4 father/solo
6000000001355643008	"Pabo Post Prydain ""Pillar of Britain"" ap Athrwys King Of The Pennines"	Q2253832	Pabo Post Prydain	father	1	2	6000000003680130388	Q2944234;Q3624245	Athrwys ap Mor King of the Pennines	Ceneus | Arthwys ap Mor	zipper r4 father/solo
6000000001749189315		Q11608249	Oda Hisanaga	father	1	2	6000000001749236554	Q11608367;Q11608368		Oda Jōshō | Oda Jōchiku	zipper r4 father/solo
6000000001758627423		Q111221338	武田信豊の娘 (明智光継の正室)	father	1	2	6000000001758580408	Q11546111;Q136996053		Takeda Nobutoyo | 山岸光信	zipper r4 spouse/solo
