our_geni	wd_qid	child_geni	child_qid	role
6000000000520453339	Q115870525	6000000000726636233	Q17380727	mother
6000000003146970753	Q1405240	6000000000769899932	Q1738090	father
377633143710013804	Q122364468	6000000002059850237	Q17382614	father
377633663810013807	Q122364477	6000000002059850237	Q17382614	mother
6000000000001305379	Q101069594	6000000004114146761	Q17382948	father
6000000005436379174	Q136289565	6000000000280449509	Q17383351	mother
6000000063321379923	Q11865664	6000000002525586253	Q17383975	father
6000000038880338484	Q21044019	6000000038881015867	Q17384899	father
6000000006426226093	Q359396	6000000006426337030	Q174044	father
361899168470007979	Q30879239	6000000006426337030	Q174044	mother
6000000015499064622	Q44192206	6000000015499149162	Q17455104	mother
6000000001842614063	Q108941919	6000000017226081107	Q17482299	mother
6000000007606027239	Q21504976	6000000001504367646	Q17485822	mother
6000000015438548092	Q17490275	6000000015438331425	Q17490277	father
6000000032668180601	Q656527	6000000032668464871	Q175121	father
6000000081113232861	Q11931974	6000000015170811623	Q1754523	father
361247784740007621	Q272418	6000000008415722429	Q175714	mother
5099757972810062889	Q75392185	6000000008169417786	Q1758863	mother
6000000006797471148	Q3176206	6000000015646275885	Q17628639	mother
6000000008970296600	Q7674427	6000000008970113782	Q1764381	mother
6000000041264800186	Q1762;Q1446	6000000035213405854	Q1769	father
6000000041261225338	Q235090	6000000035213405854	Q1769	mother
6000000002187982465	Q5813548	6000000003243418196	Q1769527	father
6000000028032121556	Q12302477	6000000014429489825	Q1770031	mother
6000000018497497791	Q108790209	6000000018843781493	Q1770862	mother
6000000000857016008	Q1962578	6000000003481828921	Q1772180	mother
6000000007980466691	Q6224504	6000000004335421691	Q1772360	father
6000000045171401876	Q5894743	6000000004081783364	Q1772605	father
6000000014761615700	Q329225	6000000006727749913	Q1773048	father
6000000006727749864	Q20107695	6000000006727749913	Q1773048	mother
6000000003999583795	Q366745	6000000002043214819	Q1778144	father
6000000002043214826	Q782354	6000000002043214819	Q1778144	mother
4269521	Q1113645	6000000001063169161	Q177854	mother
6000000004556835744	Q264134	6000000003232558141	Q177903	mother
6000000006365407973	Q700607	6000000002187845876	Q178007	father
6000000181343257840	Q75532102	6000000181343250860	Q1781101	mother
6000000049953892895	Q115530961	6000000049859492857	Q1781834	mother
4932952221030036762	Q1298015	6000000003768386624	Q1782094	father
6000000004533200390	Q75242615	6000000006727823111	Q1782097	mother
6000000002441723192	Q231068	6000000003645832264	Q178908	mother
6000000007151013109	Q18049336	6000000003649647674	Q17904824	mother
6000000023921912720	Q28053682	6000000023921130791	Q17909236	mother
6000000000052669269	Q5895153	6000000007816891885	Q1792534	father
6000000022380814653	Q110556215	6000000022380971463	Q1794001	father
6000000022381045223	Q110556216	6000000022380971463	Q1794001	mother
6000000003858547342	Q4597001	6000000003827438731	Q179421	mother
6000000001861334969	Q5779086	6000000005441547442	Q1794616	father
6000000003149238324	Q4983952	6000000005441547442	Q1794616	mother
6000000003343667750	Q110457716	6000000000439394181	Q1794630	father
6000000003343750746	Q110457717	6000000000439394181	Q1794630	mother
6000000011171803555	Q177082	6000000015156222308	Q1796594	father
6000000020388894381	Q140444515	6000000020388599646	Q179718	father
6000000020388904383	Q140444499	6000000020388599646	Q179718	mother
6000000003369438003	Q436753	6000000002181137145	Q1799532	father
6000000000307247672	Q196022	6000000008394762110	Q1801141	mother
6000000006906827118	Q18020354	6000000007124748501	Q18021266	father
6000000003649777800	Q18560120	6000000007124748501	Q18021266	mother
6000000005049052200	Q2667498	6000000010431571734	Q180263	father
6000000017684824478	Q25484476	6000000005599183311	Q18029700	father
6000000008678920963	Q12328646	6000000008680761714	Q1803048	father
6000000012364449930	Q191598	6000000004396616257	Q18056073	father
6000000012364536342	Q4214002	6000000004396616257	Q18056073	mother
6000000009966037439	Q133729201	6000000004031814579	Q1807154	mother
5502897679640085924	Q5923749	6000000000575435196	Q1807268	father
6000000004148984190	Q272199	6000000003243441451	Q180761	mother
6000000012580315768	Q292698	6000000075326881836	Q180920	mother
6000000003493392003	Q105871755	6000000032669115280	Q18098392	mother
6000000075404592825	Q18236390	6000000075403331971	Q18110983	father
6000000002374473351	Q98697968	6000000003645734938	Q18113197	mother
6000000009304954003	Q385211	6000000012469454652	Q1811683	father
6000000003645859926	Q12299551;Q1803	6000000003645870459	Q1812	father
6000000003645859936	Q443278	6000000003645870459	Q1812	mother
6000000000047260007	Q112969835	6000000000047267273	Q1814297	mother
6000000005791930741	Q632415	6000000005791943640	Q1815122	father
6000000001588548186	Q96245284	6000000005791943640	Q1815122	mother
4259064	Q5290415	4259048	Q18156578	father
6000000001062599699	Q97783170	4259048	Q18156578	mother
6000000023552336317	Q953191	6000000074715308877	Q18165134	father
6000000007171048676	Q120637391	6000000007171145754	Q18169846	father
6000000013791044368	Q7148943	6000000003126790291	Q181764	father
6000000000177347291	Q3352994	347774029580003520	Q181896	mother
6000000001500984890	Q2846564	298740371650007964	Q1819709	mother
6000000015276453116	Q108927309	6000000015406401275	Q1819881	mother
6000000019658820120	Q2872529	6000000015628825667	Q182028	mother
5311926837990077645	Q18215269	6000000003614420649	Q18204227	father
6000000015194607888	Q16268644	6000000015210319512	Q182128	father
6000000015194771996	Q16560385	6000000015210319512	Q182128	mother
6000000001412935037	Q2604034	6000000099626188887	Q18213978	father
6000000004869049528	Q99304162	6000000099626188887	Q18213978	mother
6000000002188008020	Q1134022	6000000011485500771	Q18223206	father
6000000003524503476	Q2464977	6000000002027542201	Q18225820	father
6000000033241928940	Q2080596	6000000139471490941	Q18226113	father
6000000006127193628	Q130334737	6000000001606231130	Q18228691	mother
6000000003827583736	Q2780901	6000000003827583715	Q1823360	father
6000000003827583729	Q108577685	6000000003827583715	Q1823360	mother
6000000055769289018	Q18235152	6000000055769090102	Q18233962	father
6000000053972553871	Q15204851	6000000055768723417	Q18236201	father
6000000023615654668	Q18236398	6000000052125650248	Q18236390	father
6000000019928138684	Q109588951	6000000019928138697	Q18237358	mother
6000000003997747377	Q110548841	297793861990005446	Q18237610	mother
4085335	Q111189569	6000000010762676675	Q18238102	mother
6000000016224972248	Q18747108	6000000016251652680	Q18238225	father
6000000012568331721	Q134626249	6000000026369681304	Q18238650	father
6000000001873687164	Q110386158	6000000006127484618	Q18242476	mother
6000000010961004668	Q5997341	6000000018547201473	Q18244465	father
6000000001669658581	Q385719	6000000007377482324	Q18244659	father
6000000002245256428	Q52504190	6000000007377482324	Q18244659	mother
6000000010585044401	Q136028896	6000000010557030595	Q18245356	mother
6000000011376823495	Q110549250	6000000011376549925	Q18245985	mother
6000000007959973088	Q86817523	6000000007959984785	Q18246687	father
6000000018737519666	Q19898969	6000000021123131524	Q18274740	father
6000000006127564317	Q136376336	6000000006127607090	Q18274985	father
6000000006127564327	Q136376340	6000000006127607090	Q18274985	mother
6000000007296303663	Q18286700	6000000000073447369	Q18286706	father
6000000002640501087	Q39619	6000000007602193270	Q182914	father
290640787220001509	Q99301908	6000000003274794856	Q18326066	mother
6000000008532795970	Q1993206	6000000015110133775	Q1832646	mother
6000000006127159905	Q110503654	6000000011839137036	Q18327491	mother
6000000002043204087	Q12273182	6000000002043204073	Q1834693	father
6000000004577966933	Q140192133	6000000006636594711	Q18347113	mother
6000000006727805911	Q61796	6000000006727805980	Q18410564	father
6000000006727805921	Q265723	6000000006727805980	Q18410564	mother
6000000006727753233	Q325081	6000000015584789048	Q1841133	father
6000000082495416901	Q26486811	6000000015584789048	Q1841133	mother
6000000012979801839	Q43396952	6000000032200253286	Q18419113	father
6000000012979680006	Q105817127	6000000032200253286	Q18419113	mother
6000000026037712858	Q3737982	6000000056233785881	Q18419118	father
6000000026037382421	Q124843185	6000000056233785881	Q18419118	mother
6000000003827400365	Q2272714	6000000003122429896	Q1843646	father
6000000003827755017	Q19985076	6000000003122429896	Q1843646	mother
6000000007331640433	Q1864939	6000000007331733313	Q1845160	father
6000000028203370110	Q81363375	6000000059812131985	Q18454908	father
6000000144789402153	Q22814823	6000000075344506277	Q18457407	father
6000000008737237569	Q701641	6000000009796535956	Q185152	mother
6000000006803850848	Q75271601	6000000006771159022	Q18526400	mother
6000000004287448743	Q75561232	6000000002114130232	Q18527814	father
6000000000954079569	Q75561234	6000000002114130232	Q18527814	mother
6000000010554169569	Q6688543	6000000019802085190	Q18528069	mother
6000000005380738826	Q75263445	6000000002188088479	Q18529884	mother
6000000006231569249	Q75930658	6000000010025597543	Q18530971	father
6000000006906868610	Q75930660	6000000010025597543	Q18530971	mother
6000000003243290614	Q61971054	6000000001818984922	Q18534837	mother
6000000003122346525	Q1348702	6000000009133240304	Q1856074	father
6000000001319649216	Q235841	6000000009133240304	Q1856074	mother
6000000011580309320	Q5754360	6000000011585085011	Q18575800	father
6000000007037161255	Q18517273	6000000011902372767	Q18576644	mother
6000000006444711336	Q18917271	6000000003421241907	Q18576860	father
6000000000748066266	Q75262265	6000000000748049191	Q18577170	father
6000000000748079261	Q75262266	6000000000748049191	Q18577170	mother
6000000006444183520	Q5561631	6000000027329661282	Q18577347	father
6000000020759872754	Q105820769	6000000027329661282	Q18577347	mother
6000000004577966933	Q140192133	6000000006713354346	Q185832	mother
6000000021707230360	Q55854908	6000000021707354208	Q18628838	father
6000000007328366350	Q112968692	6000000009422377500	Q18632469	father
6000000007328366345	Q112968696	6000000009422377500	Q18632469	mother
6000000018697546483	Q1278348	5332488551840057989	Q18636955	mother
6000000002188536728	Q47516729	6000000001406557022	Q18639435	father
291011464460007572	Q16945071	6000000001163771105	Q18649239	father
6000000012437336620	Q110537830	6000000001025614267	Q1865467	mother
375784738310012619	Q234805	375783977160004715	Q186581	mother
6000000000489933079	Q51864449	6000000006444097280	Q18672231	father
6000000002603651074	Q76173920	6000000003432521244	Q18672663	mother
6000000006444081312	Q18936088	6000000006444750979	Q18672729	father
6000000025308371805	Q61913276	6000000006444750979	Q18672729	mother
6000000003895091781	Q18534239	6000000003877656949	Q18672778	father
6000000006444123598	Q76277934	6000000003877656949	Q18672778	mother
6000000013735548825	Q1133631	6000000006788999892	Q18674902	father
6000000009333237656	Q110313450	6000000011490525999	Q18677354	mother
6000000006727849038	Q559437	6000000016619933346	Q186883	father
6000000006727863925	Q562285	6000000016619933346	Q186883	mother
6000000013791318762	Q128031645	6000000013716791113	Q1869897	father
6000000013791633256	Q128031655	6000000013716791113	Q1869897	mother
6000000000436954608	Q69756781	6000000003827368680	Q1870280	mother
6000000000703075519	Q76011781	6000000000702883249	Q18708656	father
6000000006444635738	Q75875908	6000000000350936423	Q18730241	mother
6000000015764594112	Q18730532	6000000002188385659	Q18732120	father
6000000001666124428	Q18954241	6000000002603651439	Q18735713	father
6000000006444068418	Q6077823	6000000002603651439	Q18735713	mother
6000000004148953168	Q254095	6000000000894794311	Q187519	mother
6000000003122340696	Q269783	6000000007409141861	Q1875296	mother
6000000000769973234	Q99207653	6000000004289437678	Q18756645	father
6000000034563802084	Q103773619	6000000004289437678	Q18756645	mother
6000000006444402258	Q75984677	6000000004868330138	Q18757029	father
6000000006444402264	Q75984678	6000000004868330138	Q18757029	mother
6000000014102577202	Q76264529	6000000014140989114	Q18759364	mother
6000000003615754949	Q105872414	6000000002603670286	Q18784066	mother
4258867	Q233178	6000000000350950665	Q187998	mother
6000000003615864255	Q16863395	6000000006444072721	Q18810612	father
6000000001562928994	Q75930662	6000000006444790028	Q18811357	mother
6000000004533185474	Q3763984	6000000004533185468	Q18811889	father
6000000004533535122	Q75625427	6000000004533185468	Q18811889	mother
6000000015518557071	Q321379	5572253510990084583	Q18811959	father
6000000015201790089	Q61466370	5572253510990084583	Q18811959	mother
6000000003858585368	Q1748664	6000000082021140097	Q18812267	mother
6000000003645825196	Q18534177	6000000004533450985	Q18813411	father
6000000002116074197	Q75532199	6000000004533450985	Q18813411	mother
6000000000796897304	Q19039845	6000000002106220565	Q18819407	father
6000000000796897540	Q75939753	6000000002106220565	Q18819407	mother
6000000003216108333	Q53645818	6000000003216108460	Q18821790	father
6000000003216093040	Q76306653	6000000003216108460	Q18821790	mother
6000000003051159795	Q75960705	6000000003243537556	Q18821851	mother
6000000002187911988	Q75557629	6000000001013078078	Q18821934	father
6000000003645923083	Q75560696	6000000001013078078	Q18821934	mother
6000000001045266891	Q1348708	6000000007734104563	Q188346	father
6000000001045459542	Q671407	6000000007734104563	Q188346	mother
6000000003446559780	Q551420	6000000016328393426	Q1883839	father
6000000006128299096	Q448124	6000000016328393426	Q1883839	mother
373825433260012185	Q2544015	373802532570013532	Q1885178	father
373825948450007046	Q106875612	373802532570013532	Q1885178	mother
6000000013961336912	Q75747446	6000000016199235122	Q1885329	mother
6000000003495384814	Q935635	6000000003495351521	Q1885480	father
6000000002187656492	Q14916855	6000000003495351521	Q1885480	mother
6000000007396277255	Q116231802	6000000008996616183	Q18857518	father
6000000007396348242	Q116231953	6000000008996616183	Q18857518	mother
6000000000769899901	Q183499	6000000000307264071	Q188684	father
6000000000769920440	Q3486550	6000000000307264071	Q188684	mother
6000000106993028878	Q22813313	6000000106991542996	Q188903	father
6000000142115083860	Q8249129	6000000106991542996	Q188903	mother
6000000013487137710	Q1090279	6000000001465827019	Q188926	father
6000000000093305675	Q527147	6000000001465827019	Q188926	mother
361885454580013913	Q4060972	6000000000671874700	Q188995	mother
